size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
8.90,3.08,34.67486,-118.15771,CA,40000,11000,50,67,44,Antelope Valley Hospital Med Center
15.05,3.26,34.12834,-118.25777,CA,69000,12000,50,72,44,Glendale Mem Hospital & Hlth Center
11.98,2.88,33.78036,-117.86495,CA,54000,10000,50,60,88,St Joseph Hospital
8.45,3.02,32.75143,-117.16083,CA,37000,11000,33,62,69,Scripps Mercy Hospital
9.61,2.93,34.21674,-119.15631,CA,43000,11000,50,63,6,St Johns Regional Medical Center
22.68,3.45,37.96987,-121.28873,CA,106000,13000,83,68,97,St Josephs Med Center Of Stockton
10.89,3.34,34.13101,-117.32181,CA,49000,13000,50,83,46,Community Hospital Of San Bernardino
10.49,3.20,36.83532,-119.76562,CA,47000,12000,50,66,57,Saint Agnes Medical Center
6.35,2.54,34.10130,-117.63651,CA,27000,9000,50,66,85,San Antonio Community Hospital
15.96,3.13,32.79949,-117.15394,CA,74000,12000,66,62,11,Sharp Memorial Hospital
18.19,3.94,34.04932,-118.21746,CA,85000,16000,25,73,98,White Memorial Medical Center
9.18,3.58,33.92963,-118.20332,CA,41000,14000,66,78,33,Saint Francis Medical Center
12.65,3.34,38.57155,-121.46874,CA,58000,13000,83,77,79,Sutter General Hospital
12.65,4.72,34.02685,-118.48651,CA,58000,19000,50,76,21,Santa Monica - Ucla Med Ctr & Orthopaedic Hospital
13.60,2.99,33.12535,-117.07336,CA,62000,11000,50,55,69,Palomar Medical Center
12.77,3.69,34.22014,-118.53410,CA,58000,14000,33,56,44,Northridge Hospital Medical Center
8.33,2.91,36.32362,-119.66726,CA,37000,11000,50,88,24,Adventist Medical Center
17.36,3.66,37.36257,-121.84974,CA,81000,14000,50,70,1,Regional Medical Center Of San Jose
8.73,3.12,34.19494,-118.46319,CA,39000,12000,50,77,76,Valley Presbyterian Hospital
10.04,2.88,34.13495,-117.27603,CA,45000,10000,50,66,48,St Bernardine Medical Center
19.63,3.51,34.10081,-118.10588,CA,92000,13000,0,0,0,San Gabriel Valley Medical Center
7.68,2.60,39.22809,-121.04721,CA,34000,9000,0,0,0,Sierra Nevada Memorial Hospital
11.94,3.39,37.32710,-121.93863,CA,54000,13000,66,71,37,O'Connor Hospital
16.16,3.23,33.89465,-117.92716,CA,75000,12000,66,71,90,St Jude Medical Center
11.64,3.28,33.77991,-118.18602,CA,53000,12000,50,82,94,St Mary Medical Center
18.31,3.55,36.92821,-121.79360,CA,85000,14000,0,0,0,Watsonville Community Hospital
25.69,3.29,37.55717,-121.98126,CA,121000,12000,50,53,88,Washington Hospital
10.35,3.42,33.62229,-117.92995,CA,47000,13000,50,70,51,Hoag Memorial Hospital Presbyterian
17.64,3.04,33.84780,-117.93661,CA,82000,11000,50,73,57,Ahmc Anaheim Regional Medical Center
10.04,3.48,33.77483,-117.91329,CA,45000,13000,50,85,98,Garden Grove Hospital & Medical Center
13.95,2.67,34.15601,-118.32834,CA,64000,9000,50,80,97,Providence Saint Joseph Medical Ctr
9.52,2.85,34.13973,-118.03534,CA,43000,10000,50,45,10,Methodist Hospital Of Southern Ca
19.19,3.66,34.14987,-118.23117,CA,89000,14000,66,75,88,Glendale Adventist Medical Center
11.54,2.75,33.83862,-116.54557,CA,52000,10000,66,81,2,Desert Regional Medical Center
8.16,3.42,36.06956,-119.02748,CA,36000,13000,0,0,0,Sierra View District Hospital
21.35,5.91,34.06675,-118.44613,CA,100000,25000,50,27,33,Ronald Reagan Ucla Medical Center
20.01,2.79,34.27915,-118.46006,CA,93000,10000,50,80,24,Providence Holy Cross Medical Center
8.18,2.89,40.58654,-122.39168,CA,36000,10000,83,71,44,Mercy Medical Center Redding
21.11,3.36,37.69502,-121.88095,CA,99000,13000,50,71,82,Valleycare Medical Center
13.60,3.16,37.67947,-122.47447,CA,62000,12000,50,62,24,Seton Medical Center
8.70,2.39,34.03009,-118.47833,CA,39000,8000,50,81,76,Saint John'S Health Center
9.44,2.51,35.37279,-119.02817,CA,42000,9000,50,70,82,Mercy Hospital
12.93,2.69,34.50107,-117.17285,CA,59000,9000,50,87,20,St Mary Medical Center
4.73,2.71,39.15350,-123.20435,CA,19000,10000,0,0,0,Ukiah Valley Medical Center/Hospital D
12.49,2.73,37.36934,-122.08047,CA,57000,10000,66,48,6,El Camino Hospital
10.63,3.13,38.76514,-121.24979,CA,48000,12000,66,77,16,Sutter Roseville Medical Center
7.19,3.59,34.05076,-117.26395,CA,31000,14000,50,55,16,Loma Linda University Medical Center
13.00,3.63,33.78798,-117.89026,CA,59000,14000,66,56,11,University Of California Irvine Med Center
4.51,2.90,34.01501,-118.10064,CA,18000,10000,50,88,74,Beverly Hospital
11.59,2.51,33.81131,-118.34364,CA,53000,9000,66,67,88,Torrance Memorial Medical Center
12.75,2.63,33.83891,-118.35677,CA,58000,9000,50,86,94,Providence Little Company Of Mary Med Ctr Torrance
18.70,3.34,38.26174,-122.04662,CA,87000,13000,50,68,29,Northbay Medical Center
6.70,3.11,34.08802,-117.89341,CA,29000,11000,66,67,29,Citrus Valley Medical Center-Ic Campus
11.91,2.90,33.93530,-118.13030,CA,54000,10000,50,90,82,Downey Regional Medical Center
8.88,2.51,34.27459,-119.25812,CA,39000,9000,50,53,8,Community Memorial Hospital San Buenaventura
8.95,2.65,33.82557,-117.99493,CA,40000,9000,50,91,98,West Anaheim Medical Center
8.75,2.74,34.13364,-118.15275,CA,39000,10000,66,65,57,Huntington Memorial Hospital
16.64,4.01,37.43436,-122.18013,CA,77000,16000,50,58,27,Stanford Hospital
10.08,3.09,37.34027,-120.46817,CA,45000,11000,50,77,37,Mercy Medical Center
13.00,4.46,37.76421,-122.45716,CA,59000,18000,66,52,90,Ucsf Medical Center
8.07,2.74,35.38338,-119.01969,CA,36000,10000,33,86,6,San Joaquin Community Hospital
8.72,2.88,33.80861,-118.18661,CA,39000,10000,66,65,27,Long Beach Memorial Medical Center
8.97,3.08,37.69824,-122.08730,CA,40000,11000,66,61,54,Eden Medical Center
20.60,3.36,37.98396,-122.03464,CA,96000,13000,50,76,97,John Muir Medical Center - Concord Campus
6.12,2.62,38.94514,-121.10174,CA,26000,9000,50,92,48,Sutter Auburn Faith Hospital
9.28,3.26,34.06389,-118.27347,CA,41000,12000,50,80,98,Saint Vincent Medical Center
11.88,2.89,38.66956,-121.31378,CA,54000,10000,66,66,29,Mercy San Juan Medical Center
5.29,2.68,33.70376,-117.98776,CA,22000,9000,0,0,0,Huntington Beach Hospital
15.26,2.70,37.66867,-120.97339,CA,70000,10000,66,80,54,Memorial  Medical Center
9.52,2.53,33.56100,-117.66530,CA,43000,9000,66,58,12,Mission Hospital Regional Med Center
17.20,3.14,33.71466,-117.93322,CA,80000,12000,50,86,33,Fountain Valley Regional Hospital & Medical Center
17.24,2.37,33.76335,-116.40628,CA,80000,8000,50,56,39,Eisenhower Medical Center
9.68,2.84,33.83340,-118.08118,CA,43000,10000,50,90,99,Tri-City Regional Medical Center
12.92,2.66,33.84932,-118.15323,CA,59000,9000,83,80,12,Lakewood Regional Medical Center
16.35,3.92,38.55484,-121.45628,CA,76000,15000,50,50,3,University Of California Davis Medical Center
17.01,3.10,34.07664,-118.37955,CA,79000,11000,100,58,48,Cedars-Sinai Medical Center
9.97,3.39,34.01936,-118.18661,CA,45000,13000,50,90,63,Los Angeles Community Hospital
9.47,2.53,33.70167,-117.95566,CA,42000,9000,50,82,88,Orange Coast Memorial Medical Center
6.71,2.58,33.55876,-117.18329,CA,29000,9000,66,73,74,Southwest Healthcare System
4.55,3.19,34.22139,-118.45660,CA,18000,12000,0,0,0,Mission Community Hospital - Panorama
22.20,3.56,34.06760,-118.12291,CA,104000,14000,50,93,85,Garfield Medical Center
12.14,2.97,33.95076,-118.34828,CA,55000,11000,50,71,99,Centinela Hospital Medical Center
16.66,2.66,34.05723,-118.36025,CA,77000,9000,50,63,69,Olympia Medical Center
8.45,2.67,34.16028,-118.44948,CA,37000,9000,0,0,0,Sherman Oaks Hospital
9.89,2.53,32.77629,-117.05730,CA,44000,9000,75,78,63,Alvarado Hospital Medical Center
23.24,3.45,34.17067,-118.53200,CA,109000,13000,50,57,63,Providence Tarzana Medical Center
11.66,3.88,34.06958,-118.26344,CA,53000,15000,0,0,0,Silver Lake Medical Center
6.83,2.44,40.41481,-104.70890,CO,29000,8000,50,73,57,North Colorado Medical Center
7.40,2.69,40.57315,-105.05741,CO,32000,9000,50,68,95,Poudre Valley Hospital
12.68,2.95,38.83903,-104.80024,CO,58000,11000,66,68,33,Memorial Hospital Central
9.36,3.70,39.74234,-104.84156,CO,42000,14000,66,66,69,University Of Colorado Hospital Anschutz Inpatient
8.07,3.12,41.30978,-72.93806,CT,36000,12000,66,57,8,Hospital Of St Raphael
8.17,3.40,41.77507,-72.69941,CT,36000,13000,50,53,85,St Francis Hospital & Medical Center
5.39,2.53,41.33722,-72.10380,CT,23000,9000,50,72,92,Lawrence & Memorial Hospital
10.47,3.27,41.18881,-73.16645,CT,47000,12000,50,51,21,Bridgeport Hospital
7.20,2.56,41.54874,-72.80148,CT,31000,9000,50,60,79,Midstate Medical Center
4.78,2.52,41.03431,-73.63020,CT,20000,9000,50,48,63,Greenwich Hospital Association
9.35,2.79,41.55473,-72.64872,CT,42000,10000,33,61,92,Middlesex Hospital
12.05,4.15,41.30400,-72.93502,CT,55000,17000,66,41,3,Yale-New Haven Hospital
4.86,2.54,41.54301,-72.08799,CT,20000,9000,50,70,44,William W Backus Hospital
6.98,3.19,41.75412,-72.67927,CT,30000,12000,50,47,9,Hartford Hospital
6.83,2.44,41.78185,-72.52591,CT,30000,8000,50,68,1,Manchester Memorial Hospital
7.91,2.84,41.20049,-73.20281,CT,35000,10000,66,78,63,St Vincent'S Medical Center
10.32,3.88,41.40474,-73.44739,CT,46000,15000,50,66,57,Danbury Hospital
7.23,2.93,41.11147,-73.42010,CT,31000,11000,50,72,92,Norwalk Hospital Association
6.86,2.72,41.66107,-72.78671,CT,30000,10000,50,52,8,Hospital Of Central Connecticut The
5.52,2.99,39.69005,-75.68408,DE,23000,11000,66,58,39,Christiana Care Health Services Inc.
4.52,2.42,39.15135,-75.52309,DE,18000,8000,50,58,90,Bayhealth - Kent General Hospital
4.08,2.74,38.64231,-75.60660,DE,16000,10000,0,0,0,Nanticoke Memorial Hospital
6.33,2.33,38.77159,-75.14210,DE,27000,8000,50,90,81,Beebe Medical Center
8.74,3.05,38.90106,-77.05079,DC,39000,11000,50,50,13,George Washington Univ Hospital
7.10,4.05,38.91770,-77.02193,DC,31000,16000,50,66,0,Howard University Hospital
6.95,2.93,38.94397,-76.99040,DC,30000,11000,50,57,24,Providence Hospital
7.47,2.93,38.92944,-77.01473,DC,33000,11000,33,58,1,Washington Hospital Center
7.19,3.11,30.34913,-81.66391,FL,31000,11000,50,62,0,Shands Jacksonville Medical Center
7.18,2.44,26.50479,-80.06979,FL,31000,8000,50,53,99,Bethesda Memorial Hospital
10.48,2.75,28.52517,-81.37729,FL,47000,10000,66,47,29,Orlando Health
8.15,2.44,28.57345,-81.36990,FL,36000,8000,83,66,24,Florida Hospital
13.72,2.89,25.68309,-80.34038,FL,63000,10000,50,62,85,Baptist Hospital Of Miami Inc
12.12,2.82,25.78846,-80.21644,FL,55000,10000,83,56,0,University Of Miami Hospital
7.55,2.27,26.62849,-81.87423,FL,33000,7000,66,52,16,Lee Memorial Hospital
5.38,2.33,29.20117,-81.05828,FL,22000,8000,66,76,79,Halifax Health Medical Center
5.74,2.24,26.15053,-81.79919,FL,24000,7000,66,62,39,Naples Community Hospital
6.77,2.16,28.08771,-80.61362,FL,29000,7000,66,58,17,Holmes Regional Medical Center
6.42,3.84,25.79143,-80.21250,FL,28000,15000,83,48,4,Jackson Memorial Hospital
5.58,2.10,28.83363,-82.33561,FL,23000,7000,50,55,44,Citrus Memorial Hospital
4.71,2.19,28.63051,-80.82437,FL,19000,7000,50,68,98,Parrish Medical Center
11.61,2.72,25.86166,-80.21398,FL,53000,10000,50,83,69,North Shore Medical Center
7.52,2.32,28.54917,-81.52746,FL,33000,8000,50,70,57,Health Central
10.93,2.76,25.81317,-80.13996,FL,49000,10000,66,47,24,Mount Sinai Medical Center
10.43,2.67,26.01867,-80.17981,FL,47000,9000,83,63,76,Memorial Regional Hospital
8.53,2.93,26.10282,-80.14245,FL,38000,11000,75,76,97,Broward Health Broward General Medical Center
6.16,2.25,30.30835,-81.68919,FL,26000,7000,50,68,82,St Vincent'S Medical Center
30.00,5.60,27.19837,-80.24306,FL,142000,24000,66,70,57,Martin Memorial Medical Center
5.58,2.26,29.04263,-81.31635,FL,23000,7000,50,86,98,Florida Hospital Deland
10.16,2.15,28.26092,-82.18802,FL,46000,7000,50,62,88,Florida Hospital Zephyrhills
6.48,2.74,25.86856,-80.31222,FL,28000,10000,50,88,92,Palm Springs General Hospital
11.85,2.77,28.55140,-81.72120,FL,54000,10000,0,0,0,South Lake Hospital
7.72,2.22,28.02768,-81.72466,FL,34000,7000,50,62,2,Winter Haven Hospital
6.06,2.12,29.17594,-82.13898,FL,26000,7000,50,60,94,Munroe Regional Medical Center
5.62,2.18,27.78088,-82.65126,FL,24000,7000,50,68,57,St Anthony'S Hospital
5.17,2.16,29.24333,-81.10760,FL,21000,7000,50,67,95,Florida Hospital Memorial Medical Center
5.96,2.12,27.09043,-82.44499,FL,25000,7000,50,76,48,Venice Regional Medical Center
7.71,2.24,26.18711,-80.11941,FL,34000,7000,83,57,37,Holy Cross Hospital Inc
6.50,2.43,27.98242,-82.49025,FL,28000,8000,66,60,29,St Joseph'S Hospital
7.29,2.22,26.98905,-82.09559,FL,32000,7000,50,68,43,Peace River Regional Medical Center
11.53,3.28,26.59805,-80.09271,FL,52000,12000,100,60,27,Jfk Medical Center
4.68,2.18,28.80659,-81.86906,FL,19000,7000,33,67,24,Leesburg Regional Medical Center
6.18,2.33,26.27623,-80.12220,FL,26000,8000,75,72,57,Broward Health North Broward Medical Center
6.31,2.21,27.31827,-82.53140,FL,27000,7000,33,37,69,Sarasota Memorial Hospital
7.20,2.75,30.31525,-81.66398,FL,31000,10000,66,47,12,Baptist Medical Center
9.33,2.53,29.86371,-81.31749,FL,42000,9000,66,76,29,Flagler Hospital
6.92,2.24,28.33522,-80.72319,FL,30000,7000,50,63,97,Wuesthoff Medical Center  Rockledge
8.37,2.21,30.43066,-87.23191,FL,37000,7000,50,72,17,Baptist Hospital
7.72,2.14,27.89590,-81.56547,FL,34000,7000,0,0,0,Lake Wales Medical Center
4.22,2.27,27.65832,-80.39307,FL,17000,7000,66,76,99,Indian River Medical Center
6.67,2.23,27.50001,-81.43962,FL,29000,7000,50,61,85,Florida Hospital Heartland Medical Center
10.31,2.40,28.29946,-81.41021,FL,46000,8000,50,63,51,Osceola Regional Medical Center
11.40,4.50,29.64155,-82.34844,FL,52000,18000,66,53,29,Shands Hospital At The University Of Florida
5.93,2.45,29.47897,-81.18915,FL,25000,8000,50,51,39,Florida Hospital Flagler
10.37,2.19,30.73540,-86.56171,FL,47000,7000,50,90,97,North Okaloosa Medical Center
8.12,2.23,30.63421,-87.06708,FL,36000,7000,50,76,72,Santa Rosa Medical Center
6.07,2.22,27.95192,-82.80379,FL,26000,7000,66,62,9,Morton Plant Hospital
17.59,3.60,27.93740,-82.45927,FL,82000,14000,66,66,0,Tampa General Hospital
11.35,2.35,25.96994,-80.14533,FL,51000,8000,50,63,79,Aventura Hospital And Medical Center
10.37,2.59,30.45726,-84.26175,FL,47000,9000,66,57,63,Tallahassee Memorial Healthcare
11.64,2.36,28.18120,-81.64018,FL,53000,8000,50,72,57,Heart Of Florida Regional Medical Center
4.99,2.72,30.26389,-81.44283,FL,21000,10000,83,62,90,Mayo Clinic
5.47,2.47,30.18340,-82.68783,FL,23000,8000,0,0,0,Lake City Medical Center
6.81,2.23,28.06172,-81.95304,FL,29000,7000,50,52,3,Lakeland Regional Medical Center
12.93,2.74,26.12647,-80.20519,FL,59000,10000,50,81,6,Plantation General Hospital
7.46,2.19,26.35875,-80.10203,FL,33000,7000,66,46,43,Boca Raton Regional Hospital
6.73,2.19,28.07111,-82.42342,FL,29000,7000,50,68,37,Florida Hospital Tampa
9.33,2.41,26.83035,-80.08655,FL,42000,8000,100,56,37,Palm Beach Gardens Medical Center
15.77,2.27,30.28793,-81.60103,FL,73000,7000,33,48,24,Memorial Hospital Jacksonville
15.54,2.86,25.88563,-80.32635,FL,72000,10000,66,78,90,Palmetto General Hospital
9.40,2.21,26.26259,-80.20292,FL,42000,7000,50,51,97,Northwest Medical Center
12.32,2.15,28.19342,-82.46987,FL,56000,7000,50,77,43,Medical Center Of Trinity
7.32,2.37,26.20644,-80.11086,FL,32000,8000,33,88,99,Broward Health Imperial Point Medical Center
10.43,2.20,29.66085,-82.41172,FL,47000,7000,33,52,17,North Florida Regional Medical Center
7.09,2.09,29.17550,-82.13680,FL,31000,7000,83,55,85,Ocala Regional Medical Center
7.74,2.12,27.48213,-82.62126,FL,34000,7000,50,75,69,Blake Medical Center
6.89,2.30,26.52735,-81.83337,FL,30000,8000,50,58,63,Gulf Coast Medical Center Lee Mem Health System
16.09,2.15,30.45448,-86.63362,FL,74000,7000,50,72,63,Fort Walton Beach Medical Center
12.38,2.22,30.16550,-81.73775,FL,56000,7000,33,68,57,Orange Park Medical Center
11.38,2.24,26.12354,-80.25951,FL,52000,7000,50,57,74,Westside Regional Medical Center
12.58,2.29,30.51624,-87.21856,FL,57000,7000,50,65,4,West Florida Hospital
5.40,2.40,29.64481,-81.69431,FL,23000,8000,50,78,48,Putnam Community Medical Center
8.17,2.12,26.98884,-82.09877,FL,36000,7000,50,80,57,Fawcett Memorial Hospital
9.98,2.31,27.93259,-82.28759,FL,45000,8000,66,67,21,Brandon Regional Hospital
5.53,2.11,26.63958,-81.94164,FL,23000,7000,50,52,21,Cape Coral Hospital
14.22,2.49,27.43392,-80.34350,FL,65000,8000,83,53,29,Lawnwood Regional Medical Center & Heart Institute
11.46,2.23,27.91458,-82.80382,FL,52000,7000,50,48,24,Largo Medical Center
11.67,3.25,26.92138,-80.09708,FL,53000,12000,50,61,54,Jupiter Medical Center
8.96,2.24,30.47616,-84.23140,FL,40000,7000,50,66,57,Capital Regional Medical Center
9.49,2.10,28.36128,-82.68883,FL,42000,7000,66,67,90,Regional Medical Center Bayonet Point
13.62,2.56,27.28861,-80.29431,FL,62000,9000,50,65,54,St Lucie Medical Center
13.05,2.15,28.53585,-82.53404,FL,60000,7000,66,71,57,Oak Hill Hospital
8.92,2.06,26.94996,-82.32651,FL,40000,6000,0,0,0,Englewood Community Hospital
8.56,2.56,26.68337,-80.25269,FL,38000,9000,66,67,37,Palms West Hospital
10.42,2.61,26.01394,-80.30980,FL,47000,9000,66,71,63,Memorial Hospital West
8.00,3.21,25.74731,-80.31765,FL,35000,12000,50,85,78,Westchester General Hospital
7.95,2.28,26.70181,-80.05055,FL,35000,7000,50,58,63,Good Samaritan Medical Center
5.34,2.09,28.94952,-81.95843,FL,22000,7000,33,80,94,Villages Regional Hospital The
6.16,2.08,30.25377,-81.58270,FL,26000,7000,50,77,29,St Vincent'S Medical Center Southside
13.38,3.07,34.17863,-84.13992,GA,61000,11000,66,63,46,Northside Hospital Forsyth
6.64,2.53,31.59023,-84.15756,GA,29000,9000,50,53,11,Phoebe Putney Memorial Hospital
6.41,3.56,33.79230,-84.32107,GA,27000,14000,50,41,8,Emory University Hospital
6.23,2.72,33.56970,-85.07276,GA,27000,10000,25,78,90,Tanner Medical Center - Carrollton
4.78,2.29,33.03204,-85.05781,GA,20000,8000,50,78,95,West Georgia Medical Center
11.59,2.51,32.02825,-81.09977,GA,53000,9000,83,81,1,Candler Hospital
5.08,2.31,33.47096,-81.98176,GA,21000,8000,50,51,21,University Hospital
6.01,2.30,34.30335,-83.81737,GA,26000,8000,66,58,44,Northeast Georgia Medical Center Inc
7.84,2.36,33.23886,-84.26706,GA,34000,8000,33,78,69,Spalding Regional Medical Center
10.78,4.60,33.47091,-81.98988,GA,49000,19000,66,45,37,Medical College Of Ga Hospitals And Clinics
8.97,2.33,33.96770,-84.55011,GA,40000,8000,66,62,44,Wellstar Kennestone Hospital
6.21,2.57,32.03185,-81.09158,GA,26000,9000,66,61,24,Memorial Health Univ Med Cen Inc
5.75,2.30,30.82614,-83.97393,GA,24000,8000,50,75,48,John D Archbold Memorial Hospital
3.90,2.34,33.78334,-83.71709,GA,15000,8000,50,88,2,Walton Regional Medical Center
5.82,2.64,32.46602,-84.98695,GA,25000,9000,33,86,63,Medical Center The
5.94,2.69,32.61642,-83.63065,GA,25000,9000,50,73,74,Houston Medical Center
4.81,2.34,33.96117,-83.39832,GA,20000,8000,50,68,92,Athens Regional Medical Center
6.33,2.66,33.78956,-84.28077,GA,27000,9000,50,83,11,Dekalb Medical Center
4.86,2.71,33.76810,-84.38616,GA,20000,10000,33,45,9,Emory University Hospital Midtown
6.12,3.18,33.75205,-84.38272,GA,26000,12000,33,56,0,Grady Memorial Hospital
8.38,2.27,33.90877,-84.35180,GA,37000,7000,50,55,3,Saint Joseph'S Hospital Of Atlanta Inc
5.94,2.20,33.81003,-84.39568,GA,25000,7000,33,57,44,Piedmont Hospital
6.03,2.36,33.96351,-84.01769,GA,26000,8000,50,90,44,Gwinnett Medical Center
6.22,2.62,31.50971,-82.86341,GA,27000,9000,0,0,0,Coffee Regional Medical Center
6.77,2.38,33.68072,-84.00200,GA,29000,8000,50,56,33,Rockdale Medical Center
4.70,3.05,32.83041,-83.63476,GA,19000,11000,66,48,44,Medical Center Of Central Georgia
4.68,2.24,30.86250,-83.28630,GA,19000,7000,66,67,74,South Georgia Medical Center
7.40,2.49,32.54026,-82.95741,GA,32000,8000,0,0,0,Fairview Park Hospital
3.69,2.30,32.50679,-84.95933,GA,14000,8000,83,67,69,St Francis Hospital Inc
4.88,2.26,32.16413,-81.90041,GA,20000,7000,0,0,0,Evans Memorial Hospital
7.78,2.58,33.85638,-84.60446,GA,34000,9000,50,56,33,Wellstar Cobb Hospital
