size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
3.02,2.49,32.85247,-86.62299,AL,7000,5000,0,0,0,Chilton Medical Center
5.01,2.23,34.12682,-87.99046,AL,13000,4000,0,0,0,Marion Regional Medical Center
4.68,2.27,33.70757,-87.82383,AL,12000,5000,0,0,0,Fayette Medical Center
10.01,2.15,34.00426,-86.00339,AL,29000,4000,75,81,90,Riverview Regional Medical Center
2.30,2.27,31.64370,-86.74274,AL,5000,4000,0,0,0,Georgiana Hospital
8.47,2.19,31.31857,-85.85470,AL,24000,4000,0,0,0,Medical Center Enterprise
5.09,2.37,33.93332,-86.49498,AL,13000,5000,0,0,0,St Vincents Blount
2.19,2.45,32.83124,-85.76357,AL,4000,5000,0,0,0,Lake Martin Community Hospital
7.46,2.50,34.57705,-87.01588,AL,21000,5000,0,0,0,Parkway Medical Center
9.50,2.16,31.23767,-85.45625,AL,27000,4000,50,55,79,Flowers Hospital
4.90,2.10,33.50734,-86.78958,AL,13000,4000,50,72,21,St Vincent'S Birmingham
3.65,2.52,32.95108,-87.14843,AL,9000,5000,0,0,0,Bibb Medical Center
4.62,2.31,34.48290,-87.28601,AL,12000,5000,0,0,0,Lawrence Medical Center
3.68,2.26,34.66171,-86.04665,AL,9000,4000,0,0,0,Highlands Medical Center
2.64,2.26,31.04825,-85.88999,AL,6000,4000,0,0,0,Wiregrass Medical Center
3.08,2.21,32.94573,-85.98570,AL,7000,4000,50,71,5,Russell Hospital
4.08,2.35,31.89127,-85.14549,AL,10000,5000,0,0,0,Medical Center Barbour
3.96,2.24,33.27746,-85.82214,AL,10000,4000,0,0,0,Clay County Hospital
5.61,2.16,33.65640,-85.82284,AL,15000,4000,50,60,5,Northeast Alabama Regional Med Center
4.17,2.29,34.80351,-86.97726,AL,10000,5000,0,0,0,Athens-Limestone Hospital
9.98,2.15,30.42700,-87.68386,AL,29000,4000,50,95,24,South Baldwin Regional Medical Center
3.03,2.20,34.59052,-86.97262,AL,7000,4000,50,77,54,Decatur General Hospital
4.81,2.14,33.93043,-87.82458,AL,12000,4000,0,0,0,Northwest Medical Center
2.79,2.87,30.70623,-88.09909,AL,6000,6000,25,61,2,Univ Of South Alabama Medical Center
7.32,2.26,33.83218,-87.30385,AL,20000,4000,50,78,95,Walker Baptist Medical Center
4.83,2.14,30.68199,-88.19897,AL,13000,4000,83,86,0,Providence Hospital
3.42,2.10,38.69797,-121.31957,AL,8000,4000,0,0,0,Grove Hill Memorial Hospital
6.48,2.32,33.20521,-87.52546,AL,18000,5000,66,66,21,D C H Regional Medical Center
2.99,2.61,32.69485,-87.58744,AL,7000,6000,0,0,0,Hale County Hospital
2.54,2.46,32.54374,-86.21191,AL,5000,5000,0,0,0,Elmore Community Hospital
2.93,2.20,31.12918,-87.07279,AL,7000,4000,0,0,0,D W Mcmillan Memorial Hospital
5.04,2.08,30.51916,-87.88842,AL,13000,4000,50,90,17,Thomas Hospital
5.28,2.43,33.44033,-86.09023,AL,14000,5000,0,0,0,Citizens Baptist Medical Center
9.12,2.34,33.49854,-86.84633,AL,26000,5000,66,70,8,Baptist Medical Center-Princeton
10.76,2.43,33.51420,-86.74859,AL,31000,5000,66,27,11,Trinity Medical Center
6.13,2.11,32.46417,-86.45177,AL,17000,4000,0,0,0,Prattville Baptist Hospital
3.81,2.90,33.26179,-88.09503,AL,9000,6000,0,0,0,Pickens County Medical Center
3.01,2.12,32.43516,-88.32614,AL,7000,4000,0,0,0,Bryan W Whitfield Mem Hosp Inc
5.72,2.20,30.69697,-88.08081,AL,15000,4000,66,55,24,Mobile Infirmary
6.15,2.21,33.37328,-86.99163,AL,17000,4000,50,67,6,Medical West An Affiliate Of Uab Health System
6.11,2.51,32.43020,-87.05515,AL,17000,5000,50,91,32,Vaughan Reg Med Center Parkway Campus
3.95,2.20,31.49782,-87.32060,AL,10000,4000,0,0,0,Monroe County Hospital
4.07,2.24,34.22649,-87.62141,AL,10000,4000,0,0,0,Lakeland Community Hospital
5.63,2.38,31.85636,-85.99737,AL,15000,5000,0,0,0,Troy Regional Medical Center
2.43,2.07,31.53030,-87.89319,AL,5000,4000,0,0,0,Jackson Medical Center
3.45,2.35,30.90107,-87.78271,AL,8000,5000,0,0,0,North Baldwin Infirmary
4.98,2.40,33.60507,-86.27757,AL,13000,5000,0,0,0,St Vincent'S St Clair
8.37,2.13,34.69279,-86.57179,AL,24000,4000,50,77,33,Crestwood Medical Center
14.82,2.15,33.46420,-86.77409,AL,44000,4000,50,65,29,Brookwood Medical Center
4.24,2.03,30.68546,-88.13170,AL,11000,4000,50,81,6,Springhill Medical Center
6.63,2.43,33.23361,-87.57125,AL,18000,5000,0,0,0,Northport Medical Center
6.02,2.20,33.78493,-85.76361,AL,16000,4000,0,0,0,Jacksonville Medical Center
3.01,2.18,31.43128,-86.94142,AL,7000,4000,0,0,0,Evergreen Medical Center
5.96,2.36,32.38797,-86.17576,AL,16000,5000,50,52,90,Baptist Medical Center East
7.97,2.40,31.82882,-86.64618,AL,22000,5000,0,0,0,L V Stabler Memorial Hospital
5.23,2.21,30.61928,-88.17129,AL,14000,4000,0,0,0,Infirmary West
6.36,2.11,34.74506,-87.67557,AL,17000,4000,0,0,0,Shoals Hospital
4.72,2.21,34.49384,-87.72713,AL,12000,4000,0,0,0,Russellville Hospital
5.87,2.33,33.16547,-86.25380,AL,16000,5000,0,0,0,Coosa Valley Medical Center
6.58,2.17,31.01668,-87.47680,AL,18000,4000,0,0,0,Atmore Community Hospital
9.12,3.00,60.94901,-149.17033,AK,26000,7000,50,81,90,Providence Alaska Medical Center
7.28,3.37,61.56297,-149.25782,AK,20000,8000,0,0,0,Mat-Su Regional Medical Center
6.43,4.29,64.83188,-147.73905,AK,18000,11000,0,0,0,Fairbanks Memorial Hospital
9.56,2.81,61.21082,-149.82866,AK,27000,6000,50,90,43,Alaska Regional Hospital
2.36,3.81,60.79222,-161.75583,AK,5000,9000,0,0,0,Yukon Kuskokwim Delta Reg Hospital
5.03,3.18,60.49315,-151.07770,AK,13000,7000,0,0,0,Central Peninsula General Hospital
5.44,3.98,61.18268,-149.79897,AK,14000,10000,0,0,0,Alaska Native Medical Center
7.89,2.74,33.46514,-112.05797,AZ,22000,6000,50,48,69,Banner Good Samaritan Medical Center
6.25,2.52,32.25294,-110.88135,AZ,17000,5000,50,48,3,Tucson Medical Center
9.85,3.05,34.73471,-112.03149,AZ,28000,7000,50,73,82,Verde Valley Medical Center
6.79,2.45,32.22734,-111.00065,AZ,19000,5000,33,75,63,Carondelet St  Marys Hospital
7.12,2.31,32.22685,-110.85520,AZ,20000,5000,66,55,21,Carondelet St Josephs Hospital
5.73,2.57,34.56017,-112.48217,AZ,15000,5000,25,67,17,Yavapai Regional Medical Center
6.82,2.54,32.68274,-114.63506,AZ,19000,5000,50,63,69,Yuma Regional Medical Center
6.71,2.49,33.56894,-112.07108,AZ,18000,5000,50,80,16,John C Lincoln North Mountain Hospital
7.40,2.64,32.88123,-111.71067,AZ,21000,6000,50,81,11,Casa Grande Regional Medical Center
9.74,3.45,35.20923,-111.64486,AZ,28000,8000,66,78,88,Flagstaff Medical Center
7.62,3.08,33.48073,-112.07948,AZ,21000,7000,33,52,11,St Joseph'S Hospital And Medical Center
5.63,2.65,33.52511,-112.10189,AZ,15000,6000,50,71,56,Phoenix Baptist Hospital
13.69,2.63,34.25095,-111.31972,AZ,40000,6000,0,0,0,Payson Regional Medical Center
9.58,2.49,33.29750,-111.87461,AZ,27000,5000,50,78,54,Chandler Regional Medical Center
9.75,2.63,33.45154,-112.04313,AZ,28000,6000,50,47,63,St Lukes Medical Center
7.40,2.50,33.48885,-111.92387,AZ,21000,5000,66,76,54,Scottsdale Healthcare-Osborn Medical Center
6.13,2.82,31.55116,-110.27248,AZ,17000,6000,0,0,0,Sierra Vista Regional Health Center Inc
6.58,2.58,35.22024,-114.03585,AZ,18000,5000,66,66,54,Kingman Regional Medical Center
8.49,2.28,33.60432,-112.28378,AZ,24000,5000,83,75,95,Banner Boswell Medical Center
5.92,2.96,34.20195,-110.01913,AZ,16000,7000,50,78,74,Summit Healthcare Regional Medical Center
6.68,3.40,32.24152,-110.94631,AZ,18000,8000,50,37,39,University Of Arizona Medical Ctr-Universit The
7.33,2.58,33.39097,-111.87638,AZ,20000,5000,66,80,56,Banner Desert Medical Center
5.30,3.17,34.13552,-114.28477,AZ,14000,7000,0,0,0,La Paz Regional Hospital
5.43,3.35,32.82248,-109.73476,AZ,14000,8000,0,0,0,Mt Graham Regional Medical Center
8.80,2.50,34.47988,-114.33938,AZ,25000,5000,50,70,56,Havasu Regional Medical Center
3.69,3.14,35.74446,-109.07648,AZ,9000,7000,0,0,0,Fort Defiance Indian Hospital
5.58,3.12,36.13579,-111.23718,AZ,15000,7000,0,0,0,Tuba City Regional Health Care Corporation
3.97,3.82,33.49695,-112.04942,AZ,10000,9000,0,0,0,Phoenix Indian Medical Center
6.36,2.56,33.64058,-111.99766,AZ,17000,5000,50,66,33,Paradise Valley Hospital
2.84,2.83,36.15445,-109.55261,AZ,6000,6000,0,0,0,Chinle Comprehensive Health Care Facility
7.41,2.31,32.32103,-111.01102,AZ,21000,5000,50,71,20,Northwest Medical Center
7.28,2.30,33.58235,-111.88527,AZ,20000,5000,66,68,63,Scottsdale Healthcare-Shea Medical Center
7.22,2.35,33.41128,-111.68916,AZ,20000,5000,50,70,63,Banner Baywood Medical Center
7.61,2.59,33.60949,-112.18129,AZ,21000,5000,66,73,76,Banner Thunderbird Medical Center
8.11,2.45,33.66596,-112.11618,AZ,23000,5000,50,73,69,John C Lincoln Deer Valley Hospital
8.44,2.34,33.65965,-112.37283,AZ,24000,5000,50,77,97,Banner Del E Webb Medical Center
6.29,2.55,33.65497,-112.20040,AZ,17000,5000,50,90,39,Arrowhead Hospital
16.65,2.51,35.11068,-114.55505,AZ,50000,5000,50,87,63,Western Arizona Regional Medical Ctr
5.40,2.76,33.65947,-111.95626,AZ,14000,6000,66,53,95,Mayo Clinic Hospital
6.46,2.60,33.46202,-112.35299,AZ,18000,6000,75,65,69,West Valley Hospital
5.84,3.07,32.17796,-110.93203,AZ,16000,7000,50,100,28,University Of Arizona Medical Ctr- South Cam The
3.31,3.20,33.87588,-109.95774,AZ,8000,7000,0,0,0,Whiteriver Phs Indian Hospital
6.13,2.15,32.42929,-110.94843,AZ,17000,4000,50,73,85,Oro Valley Hospital
8.33,2.64,33.47818,-112.25744,AZ,24000,6000,50,58,69,Banner Estrella Medical Center
9.62,2.48,35.00155,-114.59763,AZ,28000,5000,0,0,0,Valley View Medical Center
5.50,2.52,34.58822,-112.33095,AZ,15000,5000,0,0,0,Yavapai Regional Medical Center-East
10.11,2.40,33.28686,-111.75246,AZ,29000,5000,50,63,63,Mercy Gilbert Medical Center
8.96,3.25,33.39128,-111.61125,AZ,26000,8000,50,60,11,Mountain Vista Medical Center Lp
8.14,2.45,33.38269,-111.72100,AZ,23000,5000,50,70,57,Banner Gateway Medical Center
5.36,2.32,33.42537,-111.82251,AZ,14000,5000,50,82,8,Arizona Regional Medical Center
7.57,2.18,35.22129,-113.98568,AZ,21000,4000,0,0,0,Hualapai Mountain Medical Center
5.24,2.34,36.18181,-94.54005,AR,14000,5000,0,0,0,Siloam Springs Memorial Hospital
2.69,2.38,35.46436,-93.44495,AR,6000,5000,0,0,0,Johnson Regional Medical Center
6.42,2.22,36.10940,-94.16036,AR,18000,4000,33,77,74,Washington Regional Med Ctr At North Hills
5.92,2.29,34.75031,-92.33897,AR,16000,5000,66,63,82,St Vincent Infirmary Medical Center
5.10,2.14,36.31007,-94.18471,AR,13000,4000,50,67,44,Mercy Medical Center
2.19,2.17,35.05399,-93.38856,AR,4000,4000,0,0,0,John Ed Chambers Mem Hosp Inc
4.89,2.26,35.25046,-91.70056,AR,13000,4000,50,61,63,White County Medical Center
3.82,2.35,34.58880,-94.22251,AR,9000,5000,0,0,0,Mena Regional Health System
5.10,2.80,34.74866,-92.35422,AR,13000,6000,50,51,33,Uams Medical Center
4.81,2.27,36.23579,-93.10717,AR,12000,4000,0,0,0,North Arkansas Regional Medical Center
6.94,2.14,35.44268,-94.33798,AR,19000,4000,0,0,0,Summit Medical Center
5.57,2.35,35.05228,-90.76540,AR,15000,5000,0,0,0,Forrest City Medical Center
3.32,2.37,35.83746,-90.70386,AR,8000,5000,50,75,2,St Bernards Medical Ctr
7.26,2.27,36.18082,-94.13644,AR,20000,4000,50,68,29,Nw Arkansas Hospitals Llc
5.21,2.20,34.46784,-93.06667,AR,14000,4000,66,66,85,St Josephs Mercy Health Center Inc
3.05,2.14,36.34295,-92.39442,AR,7000,4000,50,65,57,Baxter Regional Medical Center
4.62,2.19,35.08546,-92.45774,AR,12000,4000,50,72,79,Conway Regional Medical Center
4.84,2.22,34.77770,-92.12539,AR,13000,4000,50,60,13,Baptist Health Medical Center North Little Rock
3.78,2.28,36.05214,-90.49908,AR,9000,5000,0,0,0,Arkansas Methodist Medical Center
6.51,2.32,35.28275,-93.14901,AR,18000,5000,0,0,0,St Marys Regional Medical Center
5.12,2.61,35.14320,-90.18837,AR,13000,6000,0,0,0,Crittenden Memorial Hospital
2.88,2.22,36.28982,-90.99750,AR,6000,4000,0,0,0,Five Rivers Medical Center
3.97,2.30,33.57575,-92.83683,AR,10000,5000,0,0,0,Ouachita County Medical Center
2.75,2.22,33.62900,-91.79096,AR,6000,4000,0,0,0,Drew Memorial Hospital
4.42,2.26,35.37445,-94.41868,AR,11000,4000,50,53,85,Sparks Regional Medical Center
6.45,2.14,35.35395,-94.35262,AR,18000,4000,50,66,11,St Edward Mercy Medical Center
3.75,2.32,33.27510,-93.24001,AR,9000,5000,0,0,0,Magnolia Hospital
5.18,2.73,35.94320,-89.91713,AR,14000,6000,0,0,0,Great River Medical Center
6.50,2.42,34.18894,-92.01886,AR,18000,5000,50,75,4,Jefferson Regional Medical Center
3.97,2.44,34.51764,-91.55932,AR,10000,5000,0,0,0,Baptist Health Medical Center-Stuttgart
3.98,2.15,34.87240,-92.12256,AR,10000,4000,0,0,0,North Metro Medical Center
3.26,2.29,34.35877,-92.78638,AR,8000,5000,0,0,0,Hot Spring County Medical Center
10.26,2.38,34.48600,-93.03521,AR,30000,5000,50,51,8,National Park Medical Center
9.57,2.27,35.60836,-91.26499,AR,27000,4000,0,0,0,Harris Hospital
4.05,2.20,34.57290,-92.58508,AR,10000,4000,50,88,72,Saline Memorial Hospital
7.07,2.43,34.51022,-90.62718,AR,20000,5000,0,0,0,Helena Regional Medical Center
6.53,2.31,33.22053,-92.67102,AR,18000,5000,50,70,13,Medical Center South Arkansas
6.06,2.29,33.64905,-93.58704,AR,16000,5000,0,0,0,Medical Park Hospital
5.28,2.26,34.74866,-92.35422,AR,14000,4000,50,43,21,Baptist Health Medical Center-Little Rock
5.48,2.34,35.80838,-90.66658,AR,15000,5000,50,57,69,Nea Baptist Memorial Hospital
5.89,2.34,35.76927,-91.63408,AR,16000,5000,33,63,37,White River Medical Center
4.96,2.16,34.81290,-92.20814,AR,13000,4000,0,0,0,St Vincent Medical Center/North
17.32,3.71,37.63362,-122.08802,CA,52000,9000,50,60,6,St Rose Hospital
10.01,2.82,40.78366,-124.14246,CA,29000,6000,50,63,63,St Joseph Hospital
10.93,2.93,37.59283,-122.38249,CA,32000,7000,50,71,33,Peninsula Medical Center
14.27,2.92,37.76862,-122.43525,CA,42000,7000,50,50,74,California Pacific Medical Ctr-Davies Campus Hosp
10.99,2.89,38.32472,-122.29671,CA,32000,6000,50,72,82,Queen Of The Valley Medical Center
10.62,3.13,38.54384,-122.47401,CA,31000,7000,50,75,33,St Helena Hospital
9.18,2.93,38.35073,-120.76468,CA,26000,7000,0,0,0,Sutter Amador Hospital
10.28,2.51,35.11346,-120.59054,CA,30000,5000,0,0,0,Arroyo Grande Community Hospital
11.15,3.40,38.57053,-121.45216,CA,32000,8000,83,53,27,Mercy General Hospital
6.11,3.70,34.06505,-118.23913,CA,17000,9000,0,0,0,Pacific Alliance Medical Center
13.12,3.01,33.97659,-117.38184,CA,39000,7000,50,65,57,Riverside Community Hospital
7.58,3.08,32.68425,-117.08161,CA,21000,7000,0,0,0,Paradise Valley Hospital
6.83,3.60,32.75426,-117.16592,CA,19000,9000,50,72,69,University Of California San Diego Medical Center
10.90,2.64,32.77495,-117.01467,CA,32000,6000,83,71,33,Grossmont Hospital
9.12,2.59,40.89631,-124.09145,CA,26000,6000,0,0,0,Mad River Community Hospital
7.98,2.75,39.50528,-121.54100,CA,22000,6000,50,73,63,Oroville Hospital
12.82,2.76,35.38736,-119.01690,CA,38000,6000,33,85,79,Bakersfield Memorial Hospital
14.07,4.56,37.31288,-121.93329,CA,42000,12000,66,65,1,Santa Clara Valley Medical Center
9.98,2.52,39.74221,-121.85000,CA,29000,5000,83,71,48,Enloe Medical Center
6.96,4.03,34.30238,-118.36957,CA,19000,10000,50,90,29,Lac/Olive View-Ucla Medical Center
10.40,2.74,40.14813,-122.21934,CA,30000,6000,0,0,0,St Elizabeth Community Hospital
12.88,3.37,37.82206,-122.26275,CA,38000,8000,50,63,32,Alta Bates Summit Medical Center
9.49,2.91,32.78037,-115.56848,CA,27000,6000,50,97,69,El Centro Regional Medical Center
12.55,3.60,37.79100,-122.43125,CA,37000,9000,83,63,11,California Pacific Medical Ctr-Pacific Campus Hosp
7.66,2.73,33.93183,-116.94587,CA,21000,6000,0,0,0,San Gorgonio Memorial Hospital
30.00,5.81,37.74717,-122.42088,CA,92000,16000,50,58,29,California Pacific Medical Ctr - St. Luke'S Campus
7.10,2.92,34.67486,-118.15771,CA,20000,7000,50,67,44,Antelope Valley Hospital Med Center
8.70,2.77,36.32737,-119.29548,CA,25000,6000,50,56,12,Kaweah Delta Medical Center
11.76,3.22,34.12834,-118.25777,CA,34000,7000,50,72,44,Glendale Mem Hospital & Hlth Center
8.03,3.20,36.73000,-119.78000,CA,23000,7000,50,71,0,Community Regional Medical Center
10.73,3.63,34.09643,-118.29103,CA,31000,9000,75,76,74,Hollywood Presbyterian Medical Center
8.10,2.61,37.75708,-120.86109,CA,23000,6000,0,0,0,Oak Valley District Hospital
10.48,2.85,33.78036,-117.86495,CA,30000,6000,50,60,88,St Joseph Hospital
9.94,2.93,37.89135,-122.05971,CA,29000,7000,50,61,33,Kaiser Foundation Hospital - Walnut Creek
8.60,2.99,37.82448,-122.25759,CA,24000,7000,50,63,24,Kaiser Foundation Hospital Oakland/Richmond
9.74,3.05,32.75143,-117.16083,CA,28000,7000,33,62,69,Scripps Mercy Hospital
11.83,2.58,33.73798,-118.30525,CA,35000,5000,50,81,81,Providence Little Co Of Mary Med Ctr San Pedro
13.31,3.14,37.95337,-122.33672,CA,39000,7000,50,63,18,Doctors Medical Center-San Pablo
14.34,2.77,34.21674,-119.15631,CA,42000,6000,50,63,6,St Johns Regional Medical Center
13.79,2.92,37.96987,-121.28873,CA,41000,7000,83,68,97,St Josephs Med Center Of Stockton
10.31,3.27,34.13101,-117.32181,CA,30000,8000,50,83,46,Community Hospital Of San Bernardino
7.46,2.93,38.28820,-122.46533,CA,21000,7000,0,0,0,Sonoma Valley Hospital
7.29,3.20,33.98932,-118.22426,CA,20000,7000,0,0,0,Community And Mission  Hospital Of Huntington Park
8.43,2.68,36.83532,-119.76562,CA,24000,6000,50,66,57,Saint Agnes Medical Center
8.82,2.53,34.10130,-117.63651,CA,25000,5000,50,66,85,San Antonio Community Hospital
11.20,2.79,32.79949,-117.15394,CA,33000,6000,66,62,11,Sharp Memorial Hospital
10.99,3.22,38.13118,-122.23732,CA,32000,7000,50,81,29,Sutter Solano Medical Center
10.43,2.88,33.92798,-117.43847,CA,30000,6000,50,88,24,Parkview Community Hospital Medical Center
13.30,3.49,34.04932,-118.21746,CA,39000,8000,25,73,98,White Memorial Medical Center
12.18,3.59,33.92963,-118.20332,CA,36000,9000,66,78,33,Saint Francis Medical Center
11.17,2.75,34.95099,-120.41322,CA,32000,6000,50,93,48,Marian Medical Center
11.82,3.07,38.57155,-121.46874,CA,35000,7000,83,77,79,Sutter General Hospital
3.85,2.78,34.64075,-120.43958,CA,9000,6000,0,0,0,Lompoc Valley Medical Center
12.59,3.14,34.07558,-118.28424,CA,37000,7000,0,0,0,Temple Community Hospital
10.20,2.79,34.02685,-118.48651,CA,29000,6000,50,76,21,Santa Monica - Ucla Med Ctr & Orthopaedic Hospital
8.86,2.58,33.12535,-117.07336,CA,25000,5000,50,55,69,Palomar Medical Center
13.28,2.97,34.22014,-118.53410,CA,39000,7000,33,56,44,Northridge Hospital Medical Center
24.10,2.56,37.80132,-121.19690,CA,73000,5000,0,0,0,Doctors Hospital Of Manteca
8.26,2.76,36.32362,-119.66726,CA,23000,6000,50,88,24,Adventist Medical Center
18.13,2.77,37.96125,-121.30103,CA,54000,6000,50,48,9,Dameron Hospital
9.35,2.50,34.20495,-118.21589,CA,27000,5000,0,0,0,Verdugo Hills Hospital
20.05,3.73,37.36257,-121.84974,CA,60000,9000,50,70,1,Regional Medical Center Of San Jose
10.21,3.13,34.19494,-118.46319,CA,29000,7000,50,77,76,Valley Presbyterian Hospital
8.75,2.61,38.66404,-121.79212,CA,25000,6000,50,77,24,Woodland Memorial Hospital
8.22,2.69,33.18402,-117.29661,CA,23000,6000,50,57,21,Tri-City Medical Center
10.51,3.20,34.13495,-117.27603,CA,30000,7000,50,66,48,St Bernardine Medical Center
9.97,2.67,38.09906,-122.56011,CA,29000,6000,0,0,0,Novato Community Hospital
17.97,3.09,34.10081,-118.10588,CA,54000,7000,0,0,0,San Gabriel Valley Medical Center
10.12,2.74,39.13822,-121.59436,CA,29000,6000,50,51,21,Rideout Memorial Hospital
7.05,3.37,34.09638,-118.32518,CA,20000,8000,0,0,0,Hollywood Community Hospital Of Hollywood
15.63,2.85,38.25455,-122.63177,CA,47000,6000,0,0,0,Petaluma Valley Hospital
4.19,2.41,34.22143,-118.43018,CA,11000,5000,50,96,90,Kaiser Foundation Hospital - Panorama City
12.01,2.82,36.57886,-121.91316,CA,35000,6000,66,56,57,Community Hospital Of The Monterey Peninsula
8.52,3.53,34.03705,-118.26575,CA,24000,8000,33,87,88,California Hospital Medical Center La
9.66,2.64,39.22809,-121.04721,CA,28000,6000,0,0,0,Sierra Nevada Memorial Hospital
15.41,3.41,37.78963,-122.41700,CA,46000,8000,75,70,29,Saint Francis Memorial Hospital
17.68,3.34,37.32710,-121.93863,CA,53000,8000,66,71,37,O'Connor Hospital
9.09,2.44,34.15804,-118.48755,CA,26000,5000,0,0,0,Encino Hospital Medical Center
12.63,3.52,34.28029,-119.25410,CA,37000,8000,50,48,2,Ventura County Medical Center
11.31,2.41,33.89465,-117.92716,CA,33000,5000,66,71,90,St Jude Medical Center
15.69,2.72,33.96860,-118.04831,CA,47000,6000,50,46,16,Presbyterian Intercommunity Hospital
12.91,3.00,38.44369,-122.70138,CA,38000,7000,66,86,57,Santa Rosa Memorial Hospital
14.14,2.74,37.51164,-120.83800,CA,42000,6000,33,86,16,Emanuel Medical Center Inc
19.60,2.83,37.91341,-122.04163,CA,59000,6000,50,62,33,John Muir Medical Center - Walnut Creek Campus
10.50,4.71,36.20598,-121.13259,CA,30000,12000,0,0,0,George L Mee Memorial Hospital
9.57,3.26,33.77991,-118.18602,CA,27000,8000,50,82,94,St Mary Medical Center
7.38,2.59,36.60818,-119.45312,CA,21000,6000,0,0,0,Adventist Medical Center - Reedley
17.17,3.52,36.92821,-121.79360,CA,51000,8000,0,0,0,Watsonville Community Hospital
25.42,3.37,37.55717,-121.98126,CA,77000,8000,50,53,88,Washington Hospital
17.14,2.85,37.48000,-122.25441,CA,51000,6000,0,0,0,Sequoia Hospital
9.77,2.65,34.58305,-118.14490,CA,28000,6000,50,86,54,Palmdale Regional Medical Center
9.88,2.97,34.12865,-117.86501,CA,28000,7000,0,0,0,East Valley Hospital Medical Center
9.87,2.98,37.76288,-122.25412,CA,28000,7000,0,0,0,Alameda Hospital
6.08,2.96,33.91255,-118.09846,CA,16000,7000,0,0,0,Coast Plaza Hospital
13.05,2.80,32.61972,-117.02278,CA,38000,6000,50,71,57,Sharp Chula Vista Medical Center
6.98,2.36,33.62229,-117.92995,CA,19000,5000,50,70,51,Hoag Memorial Hospital Presbyterian
19.86,2.58,39.75720,-121.57018,CA,60000,5000,50,65,57,Feather River Hospital
13.27,2.64,33.84780,-117.93661,CA,39000,6000,50,73,57,Ahmc Anaheim Regional Medical Center
15.33,4.70,37.75676,-122.40461,CA,46000,12000,75,51,12,San Francisco General Hospital
10.55,3.47,33.77483,-117.91329,CA,31000,8000,50,85,98,Garden Grove Hospital & Medical Center
14.24,3.10,34.07709,-117.75063,CA,42000,7000,33,73,97,Pomona Valley Hospital Medical Center
9.66,2.52,35.27882,-120.65047,CA,28000,5000,0,0,0,French Hospital Medical Center
9.93,2.40,32.69430,-117.16793,CA,29000,5000,0,0,0,Sharp Coronado Hospital And Hlthcr Ctr
17.85,2.71,34.15601,-118.32834,CA,53000,6000,50,80,97,Providence Saint Joseph Medical Ctr
12.04,2.49,34.28920,-118.74484,CA,35000,5000,50,90,92,Simi Valley Hospital & Health Care Services
