size_charge,size_pay,lat,lon,charge,pay,name
9.65,2.72,38.67039,-121.14552,38102.73,7060.45,MERCY HOSPITAL OF FOLSOM
5.50,2.38,38.60127,-121.39412,19541.55,5537.09,KAISER FOUNDATION HOSPITAL - SACRAMENTO
8.10,2.46,33.82557,-117.99493,31150.41,5892.71,WEST ANAHEIM MEDICAL CENTER
9.98,2.57,34.13364,-118.15275,39583.10,6420.19,HUNTINGTON MEMORIAL HOSPITAL
14.67,3.55,37.43436,-122.18013,60612.46,10781.75,STANFORD HOSPITAL
14.29,3.71,37.76421,-122.45716,58883.44,11490.24,UCSF MEDICAL CENTER
8.10,2.53,35.38338,-119.01969,31191.31,6211.94,SAN JOAQUIN COMMUNITY HOSPITAL
10.81,2.95,37.77449,-122.45429,43310.42,8119.67,ST MARY'S MEDICAL CENTER
15.38,2.71,37.66540,-120.99743,63781.10,7051.60,DOCTORS MEDICAL CENTER
6.47,2.80,33.89307,-118.29506,23871.77,7416.38,MEMORIAL HOSPITAL OF GARDENA
9.96,2.86,34.05336,-118.26558,39513.57,7711.55,GOOD SAMARITAN HOSPITAL
12.45,2.32,34.20285,-118.62962,50638.80,5297.95,WEST HILLS HOSPITAL & MEDICAL CENTER
9.49,2.67,33.80861,-118.18661,37381.93,6862.09,LONG BEACH MEMORIAL MEDICAL CENTER
12.61,2.92,37.69824,-122.08730,51353.10,7958.76,EDEN MEDICAL CENTER
10.21,3.04,34.06389,-118.27347,40634.19,8489.12,SAINT VINCENT MEDICAL CENTER
8.85,2.33,33.03634,-117.28487,34529.86,5310.71,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
16.20,2.48,35.29188,-120.66635,67427.81,6007.00,SIERRA VISTA REGIONAL MEDICAL CENTER
12.28,2.76,38.66956,-121.31378,49868.03,7240.82,MERCY SAN JUAN MEDICAL CENTER
12.14,2.82,37.98224,-121.80362,49258.57,7524.86,SUTTER DELTA MEDICAL CENTER
6.08,2.51,33.70376,-117.98776,22117.25,6153.75,HUNTINGTON BEACH HOSPITAL
10.60,2.61,34.20777,-118.88305,42346.19,6571.09,LOS ROBLES HOSPITAL & MEDICAL CENTER
9.69,2.37,33.80441,-118.06665,38299.97,5529.91,LOS ALAMITOS MEDICAL CENTER
12.18,2.46,37.66867,-120.97339,49458.92,5912.42,MEMORIAL  MEDICAL CENTER
9.01,2.38,33.56100,-117.66530,35266.74,5573.08,MISSION HOSPITAL REGIONAL MED CENTER
11.62,3.10,33.71466,-117.93322,46942.00,8779.48,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
11.62,2.28,33.76335,-116.40628,46929.14,5096.64,EISENHOWER MEDICAL CENTER
9.87,2.46,33.84932,-118.15323,39100.20,5933.13,LAKEWOOD REGIONAL MEDICAL CENTER
4.56,2.56,34.02561,-117.68583,15298.26,6376.00,CHINO VALLEY MEDICAL CENTER
8.16,2.38,34.09764,-117.83444,31449.17,5555.67,SAN DIMAS COMMUNITY HOSPITAL
6.07,2.46,34.13289,-117.87121,22076.91,5932.73,FOOTHILL PRESBYTERIAN HOSPITAL
22.62,3.53,38.55484,-121.45628,96182.38,10709.11,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
8.42,2.24,33.60883,-117.70881,32595.52,4928.00,SADDLEBACK MEMORIAL MEDICAL CENTER
8.46,2.33,34.24359,-119.01992,32803.64,5310.00,ST JOHNS PLEASANT VALLEY HOSPITAL
13.53,2.46,34.39755,-118.55330,55495.00,5907.94,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
16.17,2.88,34.07664,-118.37955,67313.85,7787.55,CEDARS-SINAI MEDICAL CENTER
13.48,2.42,35.55536,-120.72067,55257.59,5754.48,TWIN CITIES COMMUNITY HOSPITAL
8.84,2.25,32.99711,-117.05783,34502.00,4990.00,POMERADO HOSPITAL
4.96,3.00,34.01936,-118.18661,17123.86,8318.16,LOS ANGELES COMMUNITY HOSPITAL
8.60,2.38,33.70167,-117.95566,33408.55,5549.00,ORANGE COAST MEMORIAL MEDICAL CENTER
5.25,2.28,33.71818,-117.16690,18413.57,5115.71,MENIFEE VALLEY MEDICAL CENTER
15.56,2.99,37.03560,-121.57109,64556.78,8280.56,SAINT LOUISE REGIONAL HOSPITAL
5.72,2.46,33.55876,-117.18329,20491.40,5901.23,SOUTHWEST HEALTHCARE SYSTEM
5.77,2.40,34.47174,-117.29791,20713.57,5659.29,DESERT VALLEY HOSPITAL
9.59,2.79,33.95038,-118.00463,37856.50,7376.25,WHITTIER HOSPITAL MEDICAL CENTER
12.28,3.12,34.06760,-118.12291,49881.64,8878.00,GARFIELD MEDICAL CENTER
8.80,2.71,33.95076,-118.34828,34319.93,7050.21,CENTINELA HOSPITAL MEDICAL CENTER
8.31,2.29,33.98219,-118.43930,32130.60,5165.53,MARINA DEL REY HOSPITAL
12.94,2.50,34.05723,-118.36025,52843.30,6077.07,OLYMPIA MEDICAL CENTER
10.80,2.86,33.75286,-117.83409,43282.27,7684.00,WESTERN MEDICAL CENTER SANTA ANA
8.12,2.54,34.02303,-118.39741,31237.00,6276.08,BROTMAN MEDICAL CENTER
4.85,2.47,34.16028,-118.44948,16629.38,5946.58,SHERMAN OAKS HOSPITAL
6.21,2.39,32.77629,-117.05730,22699.60,5591.00,ALVARADO HOSPITAL MEDICAL CENTER
11.50,2.38,34.17067,-118.53200,46379.16,5531.46,PROVIDENCE TARZANA MEDICAL CENTER
9.21,2.55,40.58532,-122.38702,36127.31,6305.17,SHASTA REGIONAL MEDICAL CENTER
5.73,2.36,40.41481,-104.70890,20543.02,5454.12,NORTH COLORADO MEDICAL CENTER
5.65,2.21,40.18134,-105.12769,20213.58,4786.88,LONGMONT UNITED HOSPITAL
7.85,2.26,39.76893,-105.09006,30042.51,5023.65,EXEMPLA LUTHERAN MEDICAL CENTER
4.90,2.36,40.57315,-105.05741,16847.83,5469.55,POUDRE VALLEY HOSPITAL
6.58,2.29,38.23421,-104.62292,24363.47,5145.10,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
5.20,2.50,37.23629,-107.82578,18190.83,6109.83,MERCY REGIONAL MEDICAL CENTER
8.65,2.32,39.71712,-105.12874,33637.14,5300.93,CENTURA HEALTH-ST ANTHONY HOSPITAL
6.12,2.29,38.28184,-104.61256,22287.95,5162.78,PARKVIEW MEDICAL CENTER INC
7.13,2.33,38.83903,-104.80024,26807.08,5321.30,MEMORIAL HOSPITAL CENTRAL
5.29,2.43,39.09046,-108.56190,18586.62,5785.12,ST MARYS HOSPITAL AND MEDICAL CENTER
7.42,3.10,39.74234,-104.84156,28118.68,8771.26,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
6.52,2.16,40.02615,-105.28391,24095.21,4574.38,BOULDER COMMUNITY HOSPITAL
4.65,2.18,40.41320,-105.05139,15712.55,4645.18,MCKEE MEDICAL CENTER
6.04,2.24,38.86559,-104.82182,21944.26,4904.56,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
7.56,2.29,39.73231,-104.93396,28735.35,5168.24,ROSE MEDICAL CENTER
9.41,2.27,39.65399,-104.98116,37035.76,5040.74,SWEDISH MEDICAL CENTER
8.52,2.26,39.67005,-104.97490,33065.33,5029.33,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
9.12,2.41,39.86430,-104.98481,35751.36,5701.73,NORTH SUBURBAN MEDICAL CENTER
3.38,2.22,38.74540,-108.04700,10025.12,4851.29,DELTA COUNTY MEMORIAL HOSPITAL
7.63,2.24,39.68859,-104.83205,29044.85,4920.52,MEDICAL CENTER OF AURORA, THE
6.12,2.32,39.84960,-105.01825,22307.00,5287.62,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL
9.27,2.18,39.52910,-104.87121,36419.29,4659.48,SKY RIDGE MEDICAL CENTER
10.32,2.20,39.57629,-104.98610,41112.79,4751.14,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
8.41,2.29,39.54881,-104.77119,32576.59,5135.18,PARKER ADVENTIST HOSPITAL
7.63,2.18,39.97043,-105.08661,29067.69,4642.15,EXEMPLA GOOD SAMARITAN MEDICAL CENTER LLC
5.10,2.70,40.45184,-105.19608,17756.08,7002.62,MEDICAL CENTER OF THE ROCKIES
5.76,2.55,41.30978,-72.93806,20668.48,6297.26,HOSPITAL OF ST RAPHAEL
6.60,2.73,41.77507,-72.69941,24444.27,7112.58,ST FRANCIS HOSPITAL & MEDICAL CENTER
3.95,2.80,41.88142,-73.48367,12565.80,7441.00,SHARON HOSPITAL
8.48,2.59,41.55959,-73.05941,32876.57,6505.50,WATERBURY HOSPITAL
8.00,2.51,41.05562,-73.55390,30718.97,6124.97,STAMFORD HOSPITAL
4.00,2.43,41.33722,-72.10380,12814.96,5791.94,LAWRENCE & MEMORIAL HOSPITAL
8.46,2.89,41.18881,-73.16645,32761.62,7825.62,BRIDGEPORT HOSPITAL
4.18,2.37,41.79153,-73.13382,13623.38,5494.77,CHARLOTTE HUNGERFORD HOSPITAL
3.80,2.61,41.55241,-73.03554,11925.91,6587.97,SAINT MARYS HOSPITAL
4.38,2.38,41.54874,-72.80148,14511.10,5533.35,MIDSTATE MEDICAL CENTER
5.94,2.41,41.03431,-73.63020,21479.83,5675.71,GREENWICH HOSPITAL ASSOCIATION
5.97,2.36,41.55473,-72.64872,21625.42,5482.33,MIDDLESEX HOSPITAL
4.12,2.72,41.71622,-72.22399,13357.64,7055.92,WINDHAM COMM MEM HOSP & HATCH HOSP
7.59,2.98,41.30400,-72.93502,28898.77,8247.01,YALE-NEW HAVEN HOSPITAL
5.25,2.38,41.54301,-72.08799,18396.67,5543.08,WILLIAM W BACKUS HOSPITAL
5.35,2.81,41.75412,-72.67927,18831.86,7477.68,HARTFORD HOSPITAL
5.82,2.63,41.20049,-73.20281,20960.02,6656.23,ST VINCENT'S MEDICAL CENTER
5.20,2.54,41.33493,-73.08978,18170.70,6269.15,GRIFFIN HOSPITAL
4.89,2.56,41.40474,-73.44739,16799.70,6350.86,DANBURY HOSPITAL
5.59,2.58,41.11147,-73.42010,19924.11,6462.43,NORWALK HOSPITAL ASSOCIATION
4.22,2.67,41.66107,-72.78671,13813.76,6830.97,HOSPITAL OF CENTRAL CONNECTICUT, THE
4.11,2.59,39.69005,-75.68408,13296.62,6490.00,CHRISTIANA CARE HEALTH SERVICES, INC.
3.95,2.39,39.74954,-75.56662,12592.75,5614.62,ST FRANCIS HOSPITAL
4.18,2.34,39.15135,-75.52309,13592.54,5370.31,BAYHEALTH - KENT GENERAL HOSPITAL
4.67,2.36,38.77159,-75.14210,15822.27,5478.27,BEEBE MEDICAL CENTER
7.23,2.81,38.90106,-77.05079,27264.81,7467.06,GEORGE WASHINGTON UNIV HOSPITAL
5.11,3.41,38.91770,-77.02193,17777.62,10155.56,HOWARD UNIVERSITY HOSPITAL
6.77,3.01,38.91221,-77.07588,25207.12,8395.82,GEORGETOWN UNIVERSITY HOSPITAL
4.93,2.22,38.93576,-77.10909,16991.11,4825.79,SIBLEY MEMORIAL HOSPITAL
4.99,2.69,38.94397,-76.99040,17250.95,6939.27,PROVIDENCE HOSPITAL
6.08,2.72,38.92944,-77.01473,22111.59,7055.18,WASHINGTON HOSPITAL CENTER
6.97,2.79,30.34913,-81.66391,26098.00,7372.62,SHANDS JACKSONVILLE MEDICAL CENTER
8.02,2.80,25.68309,-80.34038,30811.12,7434.58,BAPTIST HOSPITAL OF MIAMI INC
7.76,2.34,26.50479,-80.06979,29668.00,5383.30,BETHESDA MEMORIAL HOSPITAL
6.53,2.37,28.52517,-81.37729,24137.26,5523.23,ORLANDO HEALTH
6.54,2.36,28.57345,-81.36990,24170.43,5460.02,FLORIDA HOSPITAL
10.13,2.56,25.78846,-80.21644,40265.86,6362.73,UNIVERSITY OF MIAMI HOSPITAL
5.77,2.23,26.62849,-81.87423,20712.84,4889.46,LEE MEMORIAL HOSPITAL
4.49,2.27,29.20117,-81.05828,14986.90,5042.67,HALIFAX HEALTH MEDICAL CENTER
5.30,2.22,26.15053,-81.79919,18644.15,4856.39,NAPLES COMMUNITY HOSPITAL
6.90,2.18,28.08771,-80.61362,25797.63,4667.03,HOLMES REGIONAL MEDICAL CENTER
6.97,3.25,25.79143,-80.21250,26093.42,9438.58,JACKSON MEMORIAL HOSPITAL
4.86,2.12,28.83363,-82.33561,16670.27,4410.37,CITRUS MEMORIAL HOSPITAL
4.63,2.30,30.47650,-87.21219,15609.00,5175.25,SACRED HEART HOSPITAL
4.43,2.19,30.15963,-85.64818,14736.21,4718.97,BAY MEDICAL CENTER
9.78,2.50,25.86166,-80.21398,38675.91,6086.95,NORTH SHORE MEDICAL CENTER
5.38,2.26,28.54917,-81.52746,18982.15,5018.46,HEALTH CENTRAL
6.93,2.38,27.76332,-82.64325,25921.73,5538.17,BAYFRONT MEDICAL CENTER INC
7.91,2.51,25.81317,-80.13996,30309.86,6134.22,MOUNT SINAI MEDICAL CENTER
5.51,2.23,27.49789,-82.56220,19554.76,4868.33,MANATEE MEMORIAL HOSPITAL
8.15,2.42,26.01867,-80.17981,31373.79,5740.44,MEMORIAL REGIONAL HOSPITAL
4.74,2.19,30.30835,-81.68919,16118.50,4698.29,ST VINCENT'S MEDICAL CENTER
5.63,2.11,28.01404,-82.78368,20092.41,4343.69,MEASE HOSPITAL DUNEDIN
8.05,2.22,27.19837,-80.24306,30966.74,4819.39,MARTIN MEMORIAL MEDICAL CENTER
5.64,2.22,29.04263,-81.31635,20151.08,4829.00,FLORIDA HOSPITAL DELAND
7.17,2.14,28.26092,-82.18802,27019.28,4471.93,FLORIDA HOSPITAL ZEPHYRHILLS
6.55,2.11,26.94042,-82.04094,24208.66,4357.32,CHARLOTTE REGIONAL MEDICAL CENTER
5.07,2.11,27.46707,-81.43358,17613.61,4361.17,HIGHLANDS REGIONAL MEDICAL CENTER
6.03,2.56,25.86856,-80.31222,21884.23,6353.00,PALM SPRINGS GENERAL HOSPITAL
6.94,2.15,28.02768,-81.72466,25983.72,4532.90,WINTER HAVEN HOSPITAL
9.27,2.73,25.84597,-80.26872,36398.38,7104.46,HIALEAH HOSPITAL
5.08,2.10,28.13321,-82.75839,17666.50,4311.64,HELEN ELLIS MEMORIAL HOSPITAL
6.49,2.13,28.82358,-81.71133,23959.09,4453.39,FLORIDA HOSPITAL WATERMAN
6.05,2.47,25.74067,-80.21244,21991.91,5957.33,MERCY HOSPITAL INC
5.52,2.09,29.17594,-82.13898,19615.46,4247.27,MUNROE REGIONAL MEDICAL CENTER
5.25,2.06,28.25431,-82.71447,18398.00,4114.58,MORTON PLANT NORTH BAY HOSPITAL
6.09,2.16,27.78088,-82.65126,22174.11,4546.35,ST ANTHONY'S HOSPITAL
5.82,2.14,29.24333,-81.10760,20946.24,4489.88,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
6.93,2.17,28.01266,-82.50384,25932.33,4600.83,FLORIDA HOSPITAL CARROLLWOOD
5.48,2.10,27.09043,-82.44499,19441.13,4318.81,VENICE REGIONAL MEDICAL CENTER
6.90,2.31,28.53906,-82.44193,25779.72,5237.92,BROOKSVILLE REGIONAL HOSPITAL
5.55,2.13,28.91403,-81.28480,19744.89,4430.26,FLORIDA HOSPITAL FISH MEMORIAL
6.35,2.17,26.18711,-80.11941,23326.08,4597.86,HOLY CROSS HOSPITAL INC
6.57,2.33,27.98242,-82.49025,24330.70,5347.32,ST JOSEPH'S HOSPITAL
