size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
4.10,2.22,34.57290,-92.58508,15102.35,6228.26,0.0,0.442,0.221,0.0,0.0,0.0,0.0,0.0,SALINE MEMORIAL HOSPITAL
6.07,2.44,34.51022,-90.62718,24409.00,7280.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HELENA REGIONAL MEDICAL CENTER
7.70,2.32,33.22053,-92.67102,32095.95,6712.24,0.0,0.379,0.947,0.0,0.0,0.189,0.0,0.0,MEDICAL CENTER SOUTH ARKANSAS
5.61,2.26,34.74866,-92.35422,22240.83,6458.27,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
6.33,2.42,35.80838,-90.66658,25602.08,7195.96,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
6.83,2.39,35.76927,-91.63408,27992.55,7062.88,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0,WHITE RIVER MEDICAL CENTER
4.66,2.17,34.81290,-92.20814,17767.21,6010.57,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0,ST VINCENT MEDICAL CENTER/NORTH
18.57,3.81,37.63362,-122.08802,83337.78,13740.51,0.0,1.826,0.609,0.812,0.0,0.0,0.203,0.0,ST ROSE HOSPITAL
12.33,2.84,40.78366,-124.14246,53917.60,9180.04,0.0,0.179,0.716,0.0,0.0,0.179,0.179,0.0,ST JOSEPH HOSPITAL
9.98,2.77,37.59283,-122.38249,42814.27,8860.69,0.0,0.495,0.619,1.114,0.0,0.0,0.0,0.0,PENINSULA MEDICAL CENTER
15.08,2.94,37.76862,-122.43525,66875.00,9649.77,0.0,0.824,0.412,0.824,0.0,0.0,0.412,0.412,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP
11.19,2.83,38.32472,-122.29671,48547.09,9124.06,0.0,0.306,1.073,0.613,0.0,0.0,0.0,0.0,QUEEN OF THE VALLEY MEDICAL CENTER
12.14,3.07,38.54384,-122.47401,52994.69,10251.31,0.0,0.206,0.618,1.648,0.0,0.0,0.0,0.0,ST HELENA HOSPITAL
8.37,3.10,38.35073,-120.76468,35263.12,10417.58,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0,SUTTER AMADOR HOSPITAL
10.03,2.48,35.11346,-120.59054,43083.78,7473.05,0.0,0.0,1.088,0.0,0.0,0.0,0.363,0.363,ARROYO GRANDE COMMUNITY HOSPITAL
11.75,2.86,38.57053,-121.45216,51196.78,9266.77,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083,MERCY GENERAL HOSPITAL
6.42,3.68,34.06505,-118.23913,26065.47,13152.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,PACIFIC ALLIANCE MEDICAL CENTER
12.59,3.01,33.97659,-117.38184,55140.61,9954.99,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216,RIVERSIDE COMMUNITY HOSPITAL
6.96,3.05,32.68425,-117.08161,28586.98,10153.17,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,PARADISE VALLEY HOSPITAL
7.62,3.59,32.75426,-117.16592,31693.01,12703.49,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
9.69,2.74,32.77495,-117.01467,41468.18,8713.07,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0,GROSSMONT HOSPITAL
7.17,2.73,39.50528,-121.54100,29562.98,8639.04,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0,OROVILLE HOSPITAL
11.89,2.77,35.38736,-119.01690,51856.91,8831.73,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0,BAKERSFIELD MEMORIAL HOSPITAL
8.01,4.33,37.31288,-121.93329,33561.58,16177.85,0.0,0.196,0.589,0.786,0.0,0.0,0.589,0.0,SANTA CLARA VALLEY MEDICAL CENTER
10.38,2.49,39.74221,-121.85000,44706.37,7531.85,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0,ENLOE MEDICAL CENTER
7.93,2.71,40.14813,-122.21934,33187.29,8565.57,0.0,0.0,0.392,0.0,0.0,0.0,0.0,0.0,ST ELIZABETH COMMUNITY HOSPITAL
12.41,3.36,37.82206,-122.26275,54279.56,11604.47,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0,ALTA BATES SUMMIT MEDICAL CENTER
9.44,2.93,32.78037,-115.56848,40263.24,9587.52,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,EL CENTRO REGIONAL MEDICAL CENTER
7.63,2.78,34.44250,-119.26468,31759.52,8874.81,0.0,0.0,0.0,0.0,0.0,0.0,1.385,0.0,OJAI VALLEY COMMUNITY HOSPITAL
14.09,3.63,37.79100,-122.43125,62224.63,12877.36,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
6.02,2.72,33.93183,-116.94587,24182.27,8604.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAN GORGONIO MEMORIAL HOSPITAL
17.67,3.96,37.74717,-122.42088,79072.00,14465.00,0.0,0.821,0.821,0.41,0.0,0.0,0.41,0.0,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS
7.29,2.91,34.67486,-118.15771,30154.70,9485.15,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0,ANTELOPE VALLEY HOSPITAL MED CENTER
7.48,2.83,36.32737,-119.29548,31036.38,9123.22,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067,KAWEAH DELTA MEDICAL CENTER
11.09,3.32,34.12834,-118.25777,48071.26,11447.42,0.0,0.231,0.463,0.116,0.0,0.0,0.116,0.0,GLENDALE MEM HOSPITAL & HLTH CENTER
8.36,3.22,36.73000,-119.78000,35184.38,10966.15,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0,COMMUNITY REGIONAL MEDICAL CENTER
10.65,3.59,34.09643,-118.29103,46011.82,12700.73,0.0,0.695,0.139,0.834,0.0,0.0,0.0,0.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
8.39,2.59,37.75708,-120.86109,35327.09,7968.00,0.0,0.0,1.241,0.0,0.0,0.0,0.0,0.0,OAK VALLEY DISTRICT HOSPITAL
9.17,2.56,33.78036,-117.86495,38988.43,7847.59,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0,ST JOSEPH HOSPITAL
4.66,2.71,37.65915,-122.43932,17745.36,8551.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO
6.89,3.39,37.33569,-121.99595,28252.16,11760.00,0.0,0.112,0.56,1.456,0.0,0.0,0.112,0.112,KAISER FOUNDATION HOSPITAL-SANTA CLARA
6.43,2.85,37.89135,-122.05971,26097.00,9198.23,0.0,0.298,0.149,0.596,0.0,0.0,0.149,0.149,KAISER FOUNDATION HOSPITAL - WALNUT CREEK
7.25,2.77,38.12852,-122.24704,29983.33,8856.50,0.0,0.0,0.0,0.784,0.0,0.0,0.392,0.392,KAISER FOUNDATION HOSPITAL AND REHAB CENTER
7.72,3.05,37.82448,-122.25759,32158.45,10140.35,0.0,0.124,0.994,0.621,0.0,0.0,0.621,0.0,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND
10.03,3.06,32.75143,-117.16083,43064.36,10206.10,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0,SCRIPPS MERCY HOSPITAL
12.57,2.62,33.73798,-118.30525,55059.92,8114.61,0.0,0.294,0.0,0.0,0.0,0.294,0.0,0.0,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO
15.20,3.22,37.95337,-122.33672,67418.47,10978.27,0.0,0.0,0.203,1.829,0.0,0.0,0.406,0.203,DOCTORS MEDICAL CENTER-SAN PABLO
11.12,2.81,34.21674,-119.15631,48210.60,9023.96,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0,ST JOHNS REGIONAL MEDICAL CENTER
13.11,2.99,37.96987,-121.28873,57585.85,9871.77,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0,ST JOSEPHS MED CENTER OF STOCKTON
8.73,3.25,34.13101,-117.32181,36949.05,11100.26,0.0,1.585,0.396,0.0,0.0,0.0,0.0,0.0,COMMUNITY HOSPITAL OF SAN BERNARDINO
8.20,2.90,38.28820,-122.46533,34460.12,9460.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,SONOMA VALLEY HOSPITAL
8.49,3.24,33.98932,-118.22426,35825.60,11071.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK
8.19,2.74,36.83532,-119.76562,34389.12,8718.16,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0,SAINT AGNES MEDICAL CENTER
7.59,2.55,34.10130,-117.63651,31578.70,7781.30,0.0,0.539,0.673,0.135,0.0,0.0,0.135,0.0,SAN ANTONIO COMMUNITY HOSPITAL
9.74,2.81,32.79949,-117.15394,41715.38,9043.92,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0,SHARP MEMORIAL HOSPITAL
16.41,3.32,38.13118,-122.23732,73155.50,11420.20,0.0,0.0,1.022,0.341,0.0,0.0,0.0,0.0,SUTTER SOLANO MEDICAL CENTER
8.60,2.88,33.92798,-117.43847,36331.00,9369.05,0.0,0.306,0.306,0.0,0.0,0.0,0.0,0.0,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER
13.48,3.45,34.04932,-118.21746,59315.26,12037.20,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0,WHITE MEMORIAL MEDICAL CENTER
9.62,3.55,33.92963,-118.20332,41149.43,12533.81,0.0,0.684,0.171,0.342,0.0,0.0,0.0,0.0,SAINT FRANCIS MEDICAL CENTER
9.39,2.79,34.95099,-120.41322,40053.41,8935.82,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0,MARIAN MEDICAL CENTER
11.53,3.05,38.57155,-121.46874,50135.33,10146.64,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0,SUTTER GENERAL HOSPITAL
10.98,3.25,34.07558,-118.28424,47544.59,11079.24,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,TEMPLE COMMUNITY HOSPITAL
13.69,2.99,34.02685,-118.48651,60306.42,9861.42,0.0,0.45,0.36,0.629,0.0,0.0,0.0,0.0,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
8.79,2.56,33.12535,-117.07336,37239.76,7829.34,0.0,0.56,0.56,0.224,0.0,0.0,0.224,0.112,PALOMAR MEDICAL CENTER
12.76,2.89,34.22014,-118.53410,55912.97,9404.00,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0,NORTHRIDGE HOSPITAL MEDICAL CENTER
19.71,2.74,37.80132,-121.19690,88679.59,8697.91,0.0,0.31,0.0,1.862,0.0,0.0,0.31,0.0,DOCTORS HOSPITAL OF MANTECA
7.99,2.82,36.32362,-119.66726,33455.16,9058.79,0.0,0.129,0.516,0.0,0.0,0.0,0.0,0.0,ADVENTIST MEDICAL CENTER
20.89,2.80,37.96125,-121.30103,94254.32,8991.42,0.0,0.265,0.0,0.531,0.0,0.265,0.796,0.265,DAMERON HOSPITAL
7.02,2.54,34.20495,-118.21589,28864.46,7771.51,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,VERDUGO HILLS HOSPITAL
18.57,3.66,37.36257,-121.84974,83321.11,13052.95,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0,REGIONAL MEDICAL CENTER OF SAN JOSE
7.21,3.09,34.19494,-118.46319,29752.61,10338.25,0.0,0.295,0.59,0.295,0.0,0.0,0.0,0.0,VALLEY PRESBYTERIAN HOSPITAL
9.42,3.78,38.66404,-121.79212,40171.24,13619.00,0.0,0.0,1.783,0.0,0.0,0.0,0.0,0.594,WOODLAND MEMORIAL HOSPITAL
8.18,2.59,33.18402,-117.29661,34343.11,8000.28,0.0,0.196,0.294,2.551,0.0,0.196,0.196,0.0,TRI-CITY MEDICAL CENTER
12.67,2.88,34.13495,-117.27603,55497.12,9363.72,0.0,0.42,0.42,0.0,0.0,0.14,0.14,0.0,ST BERNARDINE MEDICAL CENTER
10.70,2.65,38.09906,-122.56011,46233.20,8262.66,0.0,0.518,0.0,0.0,0.0,0.0,0.0,0.0,NOVATO COMMUNITY HOSPITAL
13.57,2.99,34.10081,-118.10588,59766.13,9890.44,0.0,0.207,0.414,0.414,0.0,0.0,0.414,0.0,SAN GABRIEL VALLEY MEDICAL CENTER
9.35,2.76,39.13822,-121.59436,39870.79,8776.45,0.0,0.727,0.83,0.311,0.0,0.104,0.0,0.104,RIDEOUT MEMORIAL HOSPITAL
6.83,3.34,34.09638,-118.32518,27993.85,11504.36,0.0,0.505,0.168,0.0,0.0,0.0,0.337,0.0,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD
13.56,2.87,38.25455,-122.63177,59718.00,9300.41,0.0,0.776,0.0,0.0,0.0,0.0,0.0,0.0,PETALUMA VALLEY HOSPITAL
4.45,2.20,33.91909,-118.12873,16738.64,6169.21,0.0,0.127,0.382,0.382,0.0,0.0,0.0,0.0,KAISER FOUNDATION HOSPITAL - DOWNEY
4.27,2.51,34.07225,-117.43197,15922.88,7630.04,0.0,0.187,0.187,0.28,0.0,0.28,0.28,0.0,KAISER FOUNDATION HOSPITAL FONTANA
11.28,3.13,36.57886,-121.91316,48940.23,10548.31,0.0,0.488,0.781,0.098,0.0,0.098,0.098,0.0,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
7.91,3.51,34.03705,-118.26575,33082.29,12346.00,0.0,0.0,0.24,0.479,0.0,0.0,0.0,0.0,CALIFORNIA HOSPITAL MEDICAL CENTER LA
7.81,2.55,39.22809,-121.04721,32589.41,7824.93,0.0,0.777,0.388,0.388,0.0,0.0,0.0,0.194,SIERRA NEVADA MEMORIAL HOSPITAL
14.33,3.38,37.32710,-121.93863,63330.56,11713.88,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0,O'CONNOR HOSPITAL
9.19,2.42,34.15804,-118.48755,39123.56,7174.69,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,ENCINO HOSPITAL MEDICAL CENTER
11.25,3.49,34.28029,-119.25410,48809.21,12247.57,0.0,0.375,0.75,1.501,0.0,0.0,0.375,0.375,VENTURA COUNTY MEDICAL CENTER
12.96,3.76,37.88664,-121.28308,56870.46,13523.77,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.0,SAN JOAQUIN GENERAL HOSPITAL
9.51,2.44,33.89465,-117.92716,40613.93,7260.54,0.0,0.103,0.309,0.516,0.0,0.0,0.206,0.0,ST JUDE MEDICAL CENTER
14.55,2.73,33.96860,-118.04831,64374.86,8661.04,0.074,0.298,0.521,0.298,0.0,0.0,0.744,0.074,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
12.75,2.98,38.44369,-122.70138,55906.20,9842.74,0.0,0.0,0.389,0.389,0.0,0.0,0.0,0.0,SANTA ROSA MEMORIAL HOSPITAL
16.75,3.00,37.51164,-120.83800,74747.64,9938.52,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0,EMANUEL MEDICAL CENTER INC
19.85,2.98,37.91341,-122.04163,89346.05,9819.40,0.0,0.082,0.245,0.735,0.0,0.0,0.082,0.082,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
11.56,3.31,33.77991,-118.18602,50291.19,11406.26,0.0,0.0,0.523,0.0,0.0,0.174,0.0,0.0,ST MARY MEDICAL CENTER
21.67,3.42,36.92821,-121.79360,97957.28,11925.96,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,WATSONVILLE COMMUNITY HOSPITAL
20.68,3.37,37.55717,-121.98126,93251.45,11654.80,0.0,0.196,0.785,0.589,0.0,0.098,0.0,0.098,WASHINGTON HOSPITAL
21.11,3.04,37.48000,-122.25441,95316.41,10122.84,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0,SEQUOIA HOSPITAL
9.87,2.92,37.76288,-122.25412,42302.30,9530.43,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,ALAMEDA HOSPITAL
6.55,2.89,33.91255,-118.09846,26641.00,9421.60,0,0,0,0,0,0,0,0,COAST PLAZA HOSPITAL
13.40,2.83,32.61972,-117.02278,58966.62,9105.71,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0,SHARP CHULA VISTA MEDICAL CENTER
7.25,2.55,33.62229,-117.92995,29961.28,7825.42,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
16.62,2.55,39.75720,-121.57018,74147.07,7800.89,0.0,0.199,0.596,0.794,0.0,0.0,0.0,0.397,FEATHER RIVER HOSPITAL
12.50,2.70,33.84780,-117.93661,54713.89,8486.63,0.0,0.632,0.474,0.0,0.0,0.0,0.0,0.158,AHMC ANAHEIM REGIONAL MEDICAL CENTER
14.55,4.44,37.75676,-122.40461,64388.40,16697.07,0.0,0.0,0.626,0.209,0.0,0.209,0.417,0.209,SAN FRANCISCO GENERAL HOSPITAL
13.96,3.45,33.77483,-117.91329,61572.82,12063.91,0.0,0.892,0.297,0.0,0.0,0.0,0.0,0.0,GARDEN GROVE HOSPITAL & MEDICAL CENTER
13.05,3.14,34.07709,-117.75063,57321.19,10594.64,0.0,0.211,0.211,0.106,0.0,0.106,0.0,0.0,POMONA VALLEY HOSPITAL MEDICAL CENTER
10.79,2.45,35.27882,-120.65047,46633.56,7330.51,0.0,0.0,0.467,0.467,0.0,0.0,0.0,0.0,FRENCH HOSPITAL MEDICAL CENTER
8.05,2.39,32.69430,-117.16793,33716.22,7063.17,0.0,0.0,2.827,0.0,0.0,0.0,0.0,0.0,SHARP CORONADO HOSPITAL AND HLTHCR CTR
16.64,2.69,34.15601,-118.32834,74215.03,8479.36,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0,PROVIDENCE SAINT JOSEPH MEDICAL CTR
10.86,2.54,34.28920,-118.74484,46989.00,7761.09,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
9.49,2.75,34.13973,-118.03534,40499.96,8754.11,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087,METHODIST HOSPITAL OF SOUTHERN CA
13.02,3.23,34.14987,-118.23117,57152.19,11000.65,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0,GLENDALE ADVENTIST MEDICAL CENTER
14.13,3.14,36.98999,-121.98357,62378.15,10590.46,0.0,0.241,0.723,0.844,0.0,0.0,0.121,0.0,DOMINICAN HOSPITAL
16.86,2.78,33.83862,-116.54557,75280.51,8885.23,0.0,0.507,0.71,0.0,0.0,0.0,0.0,0.0,DESERT REGIONAL MEDICAL CENTER
7.21,3.57,34.07389,-117.35111,29779.81,12608.43,0.0,0.44,1.1,0.0,0.0,0.0,0.0,0.0,ARROWHEAD REGIONAL MEDICAL CENTER
14.28,2.79,38.72562,-120.79096,63118.02,8920.58,0.0,0.0,0.57,2.281,0.0,0.0,0.0,0.0,MARSHALL MEDICAL CENTER (1-RH)
9.19,2.91,36.06956,-119.02748,39125.47,9509.18,0.0,1.188,0.396,0.396,0.0,0.0,0.198,0.0,SIERRA VIEW DISTRICT HOSPITAL
13.79,4.11,34.06675,-118.44613,60790.84,15155.62,0.079,0.707,0.786,0.472,0.0,0.157,0.707,0.236,RONALD REAGAN UCLA MEDICAL CENTER
9.76,2.75,34.03721,-117.20474,41798.18,8758.57,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0,REDLANDS COMMUNITY HOSPITAL
12.08,3.35,33.80733,-118.19305,52750.65,11571.18,0.0,0.778,0.778,0.0,0.0,0.0,0.259,0.0,PACIFIC HOSPITAL OF LONG BEACH
21.61,3.00,34.27915,-118.46006,97649.24,9915.76,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.128,PROVIDENCE HOLY CROSS MEDICAL CENTER
7.11,2.67,34.13075,-116.27502,29312.47,8377.53,0.0,1.576,0.525,0.0,0.0,0.0,0.0,0.0,HI-DESERT MEDICAL CENTER
8.25,2.89,40.58654,-122.39168,34666.23,9400.06,0.0,0.238,0.713,0.079,0.0,0.0,0.079,0.0,MERCY MEDICAL CENTER REDDING
9.91,3.17,34.09049,-118.14410,42519.52,10722.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALHAMBRA HOSPITAL MEDICAL CENTER
13.97,2.96,37.69502,-121.88095,61659.17,9757.30,0.0,1.221,0.814,0.407,0.0,0.0,0.0,0.0,VALLEYCARE MEDICAL CENTER
15.19,3.13,37.67947,-122.47447,67407.33,10518.03,0.0,0.253,0.38,0.127,0.0,0.0,0.127,0.127,SETON MEDICAL CENTER
9.02,2.49,34.03009,-118.47833,38290.46,7511.27,0.0,0.165,0.248,0.0,0.0,0.0,0.165,0.0,SAINT JOHN'S HEALTH CENTER
12.30,3.57,38.46964,-122.70746,53753.73,12621.77,0.0,1.573,0.629,0.629,0.0,0.0,0.0,0.0,SUTTER MEDICAL CENTER OF SANTA ROSA
11.11,3.28,33.91173,-117.19590,48155.17,11245.58,0.0,0.463,0.463,0.231,0.0,0.0,0.0,0.0,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
10.89,2.55,35.37279,-119.02817,47120.62,7797.81,0.0,0.74,0.555,0.0,0.0,0.0,0.555,0.0,MERCY HOSPITAL
7.57,3.32,36.83491,-121.38651,31452.55,11431.32,0.0,0.0,0.553,0.0,0.0,0.0,0.553,0.0,HAZEL HAWKINS MEMORIAL HOSPITAL
12.54,3.00,34.89341,-117.01930,54895.95,9916.54,0.0,0.0,1.136,0.0,0.0,0.0,0.0,0.0,BARSTOW COMMUNITY HOSPITAL
10.44,2.72,34.50107,-117.17285,44991.11,8590.70,0.0,0.245,0.368,0.0,0.0,0.0,0.0,0.0,ST MARY MEDICAL CENTER
5.92,2.72,39.15350,-123.20435,23671.95,8580.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D
11.40,3.42,37.85593,-122.25730,49504.00,11888.73,0.0,0.134,0.937,0.669,0.0,0.0,0.134,0.134,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
11.57,2.92,37.36934,-122.08047,50320.17,9561.23,0.0,0.83,0.554,1.015,0.0,0.277,0.185,0.0,EL CAMINO HOSPITAL
10.23,2.72,38.76514,-121.24979,43994.19,8598.40,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0,SUTTER ROSEVILLE MEDICAL CENTER
9.88,2.66,37.74409,-121.43469,42376.25,8327.89,0.0,0.0,0.347,0.0,0.0,0.0,0.0,0.0,SUTTER TRACY COMMUNITY HOSPITAL
7.67,3.83,37.79943,-122.23307,31933.67,13847.50,0.0,0.426,0.0,0.852,0.0,0.0,2.555,0.852,ALAMEDA COUNTY MEDICAL CENTER
11.27,2.42,32.88461,-117.22244,48926.99,7205.83,0.0,0.344,0.458,1.146,0.0,0.0,0.229,0.0,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
8.35,3.58,34.05076,-117.26395,35122.61,12637.02,0.0,1.539,0.513,0.366,0.0,0.0,0.147,0.147,LOMA LINDA UNIVERSITY MEDICAL CENTER
6.83,2.76,33.87236,-117.56809,27974.40,8770.56,0.0,0.496,0.248,0.248,0.0,0.0,0.0,0.0,CORONA REGIONAL MEDICAL CENTER
11.21,3.05,36.65910,-121.64630,48621.35,10144.53,0.0,0.227,0.453,0.113,0.0,0.113,0.0,0.0,SALINAS VALLEY MEMORIAL HOSPITAL
12.44,3.15,37.97780,-120.37150,54445.66,10651.96,0.0,0.0,0.645,0.215,0.0,0.0,0.645,0.0,SONORA REGIONAL MEDICAL CENTER
22.35,2.76,38.12186,-121.28665,101162.18,8811.99,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0,LODI MEMORIAL HOSPITAL
9.07,3.26,32.95813,-115.55388,38548.75,11147.41,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.0,PIONEERS MEMORIAL HEALTHCARE DISTRICT
