size_charge,size_pay,lat,lon,charge,pay,name
9.20,2.71,34.10081,-118.10588,97915.30,17194.30,SAN GABRIEL VALLEY MEDICAL CENTER
10.14,3.28,39.13822,-121.59436,109694.05,24370.23,RIDEOUT MEMORIAL HOSPITAL
7.18,2.62,36.57886,-121.91316,72779.25,16088.75,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
5.48,2.92,34.03705,-118.26575,51699.42,19784.95,CALIFORNIA HOSPITAL MEDICAL CENTER LA
11.38,2.94,37.32710,-121.93863,125130.50,20111.19,O'CONNOR HOSPITAL
10.46,2.64,33.89465,-117.92716,113638.56,16387.56,ST JUDE MEDICAL CENTER
8.70,2.36,33.96860,-118.04831,91700.86,12883.05,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
9.78,2.61,38.44369,-122.70138,105165.71,15955.81,SANTA ROSA MEMORIAL HOSPITAL
10.82,2.43,37.51164,-120.83800,118120.87,13750.20,EMANUEL MEDICAL CENTER INC
19.98,3.83,37.91341,-122.04163,232067.39,31155.61,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
5.95,2.74,33.77991,-118.18602,57510.65,17628.19,ST MARY MEDICAL CENTER
8.43,2.73,37.55717,-121.98126,88361.33,17420.26,WASHINGTON HOSPITAL
11.68,2.45,37.48000,-122.25441,128841.08,14015.62,SEQUOIA HOSPITAL
6.93,2.36,34.58305,-118.14490,69664.30,12925.22,PALMDALE REGIONAL MEDICAL CENTER
7.16,2.48,32.61972,-117.02278,72635.24,14431.59,SHARP CHULA VISTA MEDICAL CENTER
5.80,2.33,33.62229,-117.92995,55663.40,12555.54,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
7.24,2.33,33.84780,-117.93661,73569.19,12524.34,AHMC ANAHEIM REGIONAL MEDICAL CENTER
7.03,3.55,37.75676,-122.40461,70915.87,27685.83,SAN FRANCISCO GENERAL HOSPITAL
8.46,2.78,33.77483,-117.91329,88740.09,18121.45,GARDEN GROVE HOSPITAL & MEDICAL CENTER
10.09,2.75,34.07709,-117.75063,109036.94,17683.00,POMONA VALLEY HOSPITAL MEDICAL CENTER
6.55,2.29,35.27882,-120.65047,64971.93,12010.57,FRENCH HOSPITAL MEDICAL CENTER
15.38,2.83,34.15601,-118.32834,174829.27,18771.80,PROVIDENCE SAINT JOSEPH MEDICAL CTR
8.44,2.56,34.13973,-118.03534,88473.62,15359.79,METHODIST HOSPITAL OF SOUTHERN CA
10.40,2.69,34.14987,-118.23117,112852.08,16958.17,GLENDALE ADVENTIST MEDICAL CENTER
9.67,2.81,36.98999,-121.98357,103750.22,18417.11,DOMINICAN HOSPITAL
10.16,2.49,33.83862,-116.54557,109867.81,14552.52,DESERT REGIONAL MEDICAL CENTER
4.36,2.95,34.07389,-117.35111,37705.82,20263.82,ARROWHEAD REGIONAL MEDICAL CENTER
6.31,2.53,36.06956,-119.02748,62053.31,15037.62,SIERRA VIEW DISTRICT HOSPITAL
8.83,3.48,34.06675,-118.44613,93347.54,26769.84,RONALD REAGAN UCLA MEDICAL CENTER
9.30,2.49,34.27915,-118.46006,99235.08,14502.35,PROVIDENCE HOLY CROSS MEDICAL CENTER
7.02,2.53,40.58654,-122.39168,70857.83,14972.61,MERCY MEDICAL CENTER REDDING
7.12,2.66,34.09049,-118.14410,72100.00,16654.88,ALHAMBRA HOSPITAL MEDICAL CENTER
12.18,2.82,37.67947,-122.47447,134999.00,18556.08,SETON MEDICAL CENTER
5.10,2.24,34.03009,-118.47833,46995.70,11449.57,SAINT JOHN'S HEALTH CENTER
6.57,2.31,35.37279,-119.02817,65240.50,12261.71,MERCY HOSPITAL
4.22,2.41,34.50107,-117.17285,35967.54,13489.50,ST MARY MEDICAL CENTER
11.26,3.18,37.85593,-122.25730,123579.68,23139.74,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
8.92,2.50,37.36934,-122.08047,94420.53,14574.00,EL CAMINO HOSPITAL
6.77,2.39,38.76514,-121.24979,67682.81,13191.96,SUTTER ROSEVILLE MEDICAL CENTER
11.46,2.62,32.88461,-117.22244,126086.64,16165.00,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
7.59,3.10,34.05076,-117.26395,77984.41,22142.91,LOMA LINDA UNIVERSITY MEDICAL CENTER
6.47,2.50,33.87236,-117.56809,64004.07,14629.13,CORONA REGIONAL MEDICAL CENTER
7.21,3.02,36.65910,-121.64630,73247.53,21120.67,SALINAS VALLEY MEMORIAL HOSPITAL
12.62,2.38,38.12186,-121.28665,140503.80,13121.33,LODI MEMORIAL HOSPITAL
7.85,2.94,33.78798,-117.89026,81210.65,20076.10,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
3.79,2.56,34.01501,-118.10064,30728.00,15325.50,BEVERLY HOSPITAL
8.50,2.35,33.81131,-118.34364,89256.02,12775.95,TORRANCE MEMORIAL MEDICAL CENTER
8.74,2.38,33.83891,-118.35677,92233.05,13183.13,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
10.41,2.71,37.94748,-122.53677,112978.43,17210.14,MARIN GENERAL HOSPITAL
11.95,2.81,38.26174,-122.04662,132124.50,18441.35,NORTHBAY MEDICAL CENTER
6.62,3.31,33.83043,-118.29402,65899.36,24636.00,LAC/HARBOR-UCLA MED CENTER
14.65,2.65,37.25153,-121.94684,165757.07,16543.80,GOOD SAMARITAN HOSPITAL
4.59,2.63,34.08802,-117.89341,40566.50,16252.77,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
5.38,2.37,33.75117,-116.96028,50466.94,13060.50,HEMET VALLEY MEDICAL CENTER
12.46,2.88,33.93530,-118.13030,138507.24,19315.53,DOWNEY REGIONAL MEDICAL CENTER
5.97,2.25,34.27459,-119.25812,57838.46,11480.62,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
7.99,2.62,34.42951,-119.72333,82917.30,16083.26,SANTA BARBARA COTTAGE HOSPITAL
4.60,2.38,32.89810,-117.24217,40756.00,13077.50,SCRIPPS GREEN HOSPITAL
8.35,2.42,33.82557,-117.99493,87383.07,13624.29,WEST ANAHEIM MEDICAL CENTER
8.13,2.52,34.13364,-118.15275,84617.72,14823.09,HUNTINGTON MEMORIAL HOSPITAL
19.04,4.38,37.43436,-122.18013,220308.63,37983.74,STANFORD HOSPITAL
6.81,2.72,37.34027,-120.46817,68260.78,17323.04,MERCY MEDICAL CENTER
10.83,3.57,37.76421,-122.45716,118202.89,27932.49,UCSF MEDICAL CENTER
5.90,2.45,35.38338,-119.01969,56852.26,13947.35,SAN JOAQUIN COMMUNITY HOSPITAL
13.36,2.59,37.66540,-120.99743,149669.50,15690.19,DOCTORS MEDICAL CENTER
5.13,2.59,33.89307,-118.29506,47362.37,15784.58,MEMORIAL HOSPITAL OF GARDENA
5.90,2.62,34.05336,-118.26558,56952.04,16111.12,GOOD SAMARITAN HOSPITAL
11.17,2.40,34.20285,-118.62962,122487.36,13403.32,WEST HILLS HOSPITAL & MEDICAL CENTER
7.22,2.72,33.80861,-118.18661,73315.36,17354.00,LONG BEACH MEMORIAL MEDICAL CENTER
7.51,2.68,37.69824,-122.08730,76950.31,16837.00,EDEN MEDICAL CENTER
8.35,4.01,36.83863,-119.66183,87408.83,33413.58,CLOVIS COMMUNITY MEDICAL CENTER
12.18,2.80,37.98396,-122.03464,135067.86,18297.02,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
3.88,2.19,38.94514,-121.10174,31740.64,10805.82,SUTTER AUBURN FAITH HOSPITAL
6.99,2.77,34.06389,-118.27347,70511.98,18033.11,SAINT VINCENT MEDICAL CENTER
6.81,2.74,38.66956,-121.31378,68273.55,17638.86,MERCY SAN JUAN MEDICAL CENTER
6.95,2.60,37.98224,-121.80362,69989.77,15854.58,SUTTER DELTA MEDICAL CENTER
11.11,2.77,34.20777,-118.88305,121723.24,17936.24,LOS ROBLES HOSPITAL & MEDICAL CENTER
11.99,2.40,33.80441,-118.06665,132685.67,13346.28,LOS ALAMITOS MEDICAL CENTER
7.23,2.41,37.66867,-120.97339,73466.78,13485.22,MEMORIAL  MEDICAL CENTER
7.86,2.38,33.56100,-117.66530,81322.80,13162.95,MISSION HOSPITAL REGIONAL MED CENTER
7.64,2.63,33.71466,-117.93322,78555.75,16181.14,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
11.07,2.35,33.76335,-116.40628,121247.97,12728.69,EISENHOWER MEDICAL CENTER
6.99,2.39,33.84932,-118.15323,70482.28,13309.76,LAKEWOOD REGIONAL MEDICAL CENTER
10.61,3.13,38.46387,-121.41645,115539.93,22496.93,METHODIST HOSPITAL OF SACRAMENTO
4.53,2.38,34.13289,-117.87121,39892.82,13121.27,FOOTHILL PRESBYTERIAN HOSPITAL
20.00,5.01,38.55484,-121.45628,232290.15,45850.90,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
6.39,2.24,33.60883,-117.70881,63026.00,11352.24,SADDLEBACK MEMORIAL MEDICAL CENTER
14.77,2.94,34.39755,-118.55330,167250.47,20052.28,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
11.47,2.96,34.07664,-118.37955,126174.72,20382.33,CEDARS-SINAI MEDICAL CENTER
7.68,2.90,34.02391,-118.18386,79074.82,19575.64,EAST LOS ANGELES DOCTORS HOSPITAL
4.62,2.82,34.01936,-118.18661,41012.44,18558.17,LOS ANGELES COMMUNITY HOSPITAL
11.97,3.12,34.06193,-118.20157,132430.62,22276.25,KECK HOSPITAL OF USC
3.78,2.25,33.55876,-117.18329,30503.55,11497.64,SOUTHWEST HEALTHCARE SYSTEM
3.81,2.68,34.22139,-118.45660,30865.81,16890.62,MISSION COMMUNITY HOSPITAL - PANORAMA
4.20,2.32,34.47174,-117.29791,35813.73,12347.00,DESERT VALLEY HOSPITAL
7.41,2.27,35.38506,-119.03992,75712.50,11777.29,BAKERSFIELD HEART HOSPITAL
7.80,2.56,33.95038,-118.00463,80546.33,15402.87,WHITTIER HOSPITAL MEDICAL CENTER
9.67,2.89,34.06760,-118.12291,103820.24,19531.47,GARFIELD MEDICAL CENTER
7.97,2.54,33.95076,-118.34828,82626.55,15078.64,CENTINELA HOSPITAL MEDICAL CENTER
7.33,2.28,33.98219,-118.43930,74747.75,11892.75,MARINA DEL REY HOSPITAL
11.33,2.38,34.05723,-118.36025,124400.36,13186.30,OLYMPIA MEDICAL CENTER
7.37,2.40,34.02303,-118.39741,75134.76,13356.76,BROTMAN MEDICAL CENTER
10.19,2.82,34.16028,-118.44948,110262.42,18610.84,SHERMAN OAKS HOSPITAL
5.61,2.30,32.77629,-117.05730,53347.00,12177.33,ALVARADO HOSPITAL MEDICAL CENTER
11.31,2.48,34.17067,-118.53200,124177.95,14381.45,PROVIDENCE TARZANA MEDICAL CENTER
4.75,2.40,40.58532,-122.38702,42657.00,13343.31,SHASTA REGIONAL MEDICAL CENTER
4.06,2.25,40.41481,-104.70890,34038.18,11536.12,NORTH COLORADO MEDICAL CENTER
6.13,2.37,40.18134,-105.12769,59792.30,13026.74,LONGMONT UNITED HOSPITAL
5.99,2.26,39.76893,-105.09006,57976.81,11617.81,EXEMPLA LUTHERAN MEDICAL CENTER
4.44,2.27,40.57315,-105.05741,38740.71,11817.59,POUDRE VALLEY HOSPITAL
4.26,2.70,39.72730,-104.99157,36502.79,17155.07,DENVER HEALTH MEDICAL CENTER
5.11,2.23,38.28184,-104.61256,47049.85,11272.54,PARKVIEW MEDICAL CENTER INC
4.67,2.21,38.83903,-104.80024,41575.78,11004.32,MEMORIAL HOSPITAL CENTRAL
6.55,2.84,39.74234,-104.84156,64959.78,18874.19,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
3.93,2.11,40.02615,-105.28391,32389.92,9799.15,BOULDER COMMUNITY HOSPITAL
5.32,2.23,39.74601,-104.96909,49653.82,11268.00,EXEMPLA SAINT JOSEPH HOSPITAL
4.24,2.13,40.41320,-105.05139,36206.31,10045.15,MCKEE MEDICAL CENTER
4.63,2.19,38.86559,-104.82182,41064.15,10744.92,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
6.99,2.41,39.73231,-104.93396,70453.80,13477.70,ROSE MEDICAL CENTER
7.76,2.32,39.65399,-104.98116,80043.18,12334.88,SWEDISH MEDICAL CENTER
5.75,2.24,39.68859,-104.83205,55017.73,11402.90,MEDICAL CENTER OF AURORA, THE
4.82,2.26,39.84960,-105.01825,43425.29,11604.94,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL
8.16,2.93,39.52910,-104.87121,84970.10,19998.43,SKY RIDGE MEDICAL CENTER
6.06,2.39,40.45184,-105.19608,58918.36,13293.29,MEDICAL CENTER OF THE ROCKIES
5.25,2.54,41.30978,-72.93806,48857.93,15109.41,HOSPITAL OF ST RAPHAEL
3.93,2.47,41.77507,-72.69941,32438.67,14282.02,ST FRANCIS HOSPITAL & MEDICAL CENTER
5.96,2.44,41.55959,-73.05941,57702.09,13817.73,WATERBURY HOSPITAL
8.97,2.98,41.05562,-73.55390,95116.87,20553.80,STAMFORD HOSPITAL
3.39,2.39,41.33722,-72.10380,25753.19,13222.52,LAWRENCE & MEMORIAL HOSPITAL
5.87,2.67,41.18881,-73.16645,56587.45,16723.45,BRIDGEPORT HOSPITAL
2.74,2.29,41.79153,-73.13382,17631.58,11999.58,CHARLOTTE HUNGERFORD HOSPITAL
2.77,2.40,41.55241,-73.03554,18037.62,13417.75,SAINT MARYS HOSPITAL
3.66,2.22,41.54874,-72.80148,29057.64,11098.64,MIDSTATE MEDICAL CENTER
4.47,2.32,41.03431,-73.63020,39139.20,12420.55,GREENWICH HOSPITAL ASSOCIATION
4.87,2.33,41.55473,-72.64872,44151.31,12544.38,MIDDLESEX HOSPITAL
7.80,3.14,41.30400,-72.93502,80544.01,22582.65,YALE-NEW HAVEN HOSPITAL
3.38,2.28,41.54301,-72.08799,25510.95,11865.32,WILLIAM W BACKUS HOSPITAL
5.28,2.69,41.75412,-72.67927,49153.62,16924.88,HARTFORD HOSPITAL
4.54,2.59,41.20049,-73.20281,40034.10,15706.86,ST VINCENT'S MEDICAL CENTER
4.15,2.33,41.67540,-72.93617,35101.45,12474.91,BRISTOL HOSPITAL
4.23,2.42,41.40474,-73.44739,36148.79,13653.62,DANBURY HOSPITAL
4.66,2.44,41.11147,-73.42010,41487.59,13828.15,NORWALK HOSPITAL ASSOCIATION
3.48,2.38,41.66107,-72.78671,26870.29,13088.91,HOSPITAL OF CENTRAL CONNECTICUT, THE
4.80,3.01,41.73545,-72.79489,43255.61,20921.56,JOHN DEMPSEY HOSPITAL
4.05,2.54,39.69005,-75.68408,33862.50,15065.68,CHRISTIANA CARE HEALTH SERVICES, INC.
3.53,2.30,39.74954,-75.56662,27403.46,12107.23,ST FRANCIS HOSPITAL
3.65,2.31,39.15135,-75.52309,28936.76,12225.00,BAYHEALTH - KENT GENERAL HOSPITAL
3.13,2.32,38.64231,-75.60660,22404.33,12379.00,NANTICOKE MEMORIAL HOSPITAL
4.90,2.72,38.77159,-75.14210,44466.42,17321.63,BEEBE MEDICAL CENTER
4.75,2.65,38.90106,-77.05079,42575.58,16470.61,GEORGE WASHINGTON UNIV HOSPITAL
6.22,3.52,38.91770,-77.02193,60866.47,27368.41,HOWARD UNIVERSITY HOSPITAL
6.00,2.75,38.91221,-77.07588,58126.12,17690.38,GEORGETOWN UNIVERSITY HOSPITAL
5.30,2.38,38.93576,-77.10909,49464.67,13112.25,SIBLEY MEMORIAL HOSPITAL
3.49,2.52,38.94397,-76.99040,26966.47,14881.33,PROVIDENCE HOSPITAL
4.17,2.48,38.83504,-76.98388,35429.80,14363.00,UNITED MEDICAL CENTER
6.44,2.71,38.92944,-77.01473,63688.88,17276.78,WASHINGTON HOSPITAL CENTER
5.41,2.68,30.34913,-81.66391,50828.49,16912.62,SHANDS JACKSONVILLE MEDICAL CENTER
8.76,2.52,26.50479,-80.06979,92429.10,14890.20,BETHESDA MEMORIAL HOSPITAL
6.61,2.42,28.52517,-81.37729,65742.42,13574.45,ORLANDO HEALTH
6.94,2.43,28.57345,-81.36990,69857.41,13699.80,FLORIDA HOSPITAL
7.92,2.43,25.68309,-80.34038,82042.12,13779.68,BAPTIST HOSPITAL OF MIAMI INC
8.66,2.58,25.78846,-80.21644,91286.46,15564.59,UNIVERSITY OF MIAMI HOSPITAL
4.44,2.18,26.62849,-81.87423,38758.40,10586.23,LEE MEMORIAL HOSPITAL
3.00,2.07,29.01347,-80.94096,20877.50,9292.58,BERT FISH MEDICAL CENTER
4.12,2.31,29.20117,-81.05828,34792.13,12304.77,HALIFAX HEALTH MEDICAL CENTER
4.41,2.14,26.15053,-81.79919,38436.84,10137.47,NAPLES COMMUNITY HOSPITAL
5.75,2.28,28.08771,-80.61362,55097.27,11938.82,HOLMES REGIONAL MEDICAL CENTER
5.80,3.30,25.79143,-80.21250,55718.91,24596.89,JACKSON MEMORIAL HOSPITAL
4.53,2.04,28.83363,-82.33561,39908.88,8902.12,CITRUS MEMORIAL HOSPITAL
3.48,2.24,30.47650,-87.21219,26845.28,11348.98,SACRED HEART HOSPITAL
3.28,2.11,30.15963,-85.64818,24345.55,9829.05,BAY MEDICAL CENTER
4.34,2.20,28.63051,-80.82437,37490.21,10832.05,PARRISH MEDICAL CENTER
7.49,2.39,25.86166,-80.21398,76688.70,13274.56,NORTH SHORE MEDICAL CENTER
5.44,2.23,28.54917,-81.52746,51172.50,11300.94,HEALTH CENTRAL
5.33,2.32,27.76332,-82.64325,49825.56,12373.84,BAYFRONT MEDICAL CENTER INC
7.47,2.49,25.81317,-80.13996,76452.78,14492.25,MOUNT SINAI MEDICAL CENTER
4.66,2.25,27.49789,-82.56220,41517.42,11573.08,MANATEE MEMORIAL HOSPITAL
6.73,2.43,26.01867,-80.17981,67253.04,13798.18,MEMORIAL REGIONAL HOSPITAL
6.01,2.58,26.10282,-80.14245,58326.86,15620.59,BROWARD HEALTH BROWARD GENERAL MEDICAL CENTER
4.06,2.13,30.30835,-81.68919,34060.81,10034.47,ST VINCENT'S MEDICAL CENTER
5.53,2.15,27.19837,-80.24306,52305.05,10322.42,MARTIN MEMORIAL MEDICAL CENTER
4.53,2.18,29.04263,-81.31635,39826.57,10681.00,FLORIDA HOSPITAL DELAND
5.26,2.09,28.26092,-82.18802,49006.61,9539.89,FLORIDA HOSPITAL ZEPHYRHILLS
5.94,2.16,27.46707,-81.43358,57432.42,10337.05,HIGHLANDS REGIONAL MEDICAL CENTER
7.98,2.47,28.55140,-81.72120,82765.55,14221.55,SOUTH LAKE HOSPITAL
6.18,2.20,28.02768,-81.72466,60387.60,10876.57,WINTER HAVEN HOSPITAL
5.46,2.54,25.84597,-80.26872,51404.80,15171.07,HIALEAH HOSPITAL
3.56,2.04,28.82358,-81.71133,27748.00,8959.13,FLORIDA HOSPITAL WATERMAN
6.05,2.40,25.74067,-80.21244,58827.71,13435.93,MERCY HOSPITAL INC
4.23,2.15,29.17594,-82.13898,36090.95,10253.66,MUNROE REGIONAL MEDICAL CENTER
4.21,2.25,27.78088,-82.65126,35861.66,11466.02,ST ANTHONY'S HOSPITAL
4.35,2.13,29.24333,-81.10760,37619.50,9984.00,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
5.07,2.05,27.09043,-82.44499,46528.26,9044.32,VENICE REGIONAL MEDICAL CENTER
10.44,2.20,28.53906,-82.44193,113341.18,10917.45,BROOKSVILLE REGIONAL HOSPITAL
4.37,2.13,28.91403,-81.28480,37890.23,10016.92,FLORIDA HOSPITAL FISH MEMORIAL
5.61,2.14,26.18711,-80.11941,53332.38,10119.62,HOLY CROSS HOSPITAL INC
4.18,2.24,27.98242,-82.49025,35572.76,11380.14,ST JOSEPH'S HOSPITAL
4.96,2.19,26.98905,-82.09559,45192.47,10743.58,PEACE RIVER REGIONAL MEDICAL CENTER
8.18,2.31,26.59805,-80.09271,85211.84,12304.54,JFK MEDICAL CENTER
4.46,2.14,28.80659,-81.86906,38945.08,10082.36,LEESBURG REGIONAL MEDICAL CENTER
4.22,2.18,26.27623,-80.12220,36045.37,10667.40,BROWARD HEALTH NORTH BROWARD MEDICAL CENTER
3.65,2.14,27.31827,-82.53140,28948.35,10116.13,SARASOTA MEMORIAL HOSPITAL
5.08,2.28,30.31525,-81.66398,46683.02,11863.86,BAPTIST MEDICAL CENTER
5.68,2.28,29.86371,-81.31749,54132.52,11927.92,FLAGLER HOSPITAL
5.14,2.20,28.33522,-80.72319,47469.42,10897.90,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
5.10,2.19,30.43066,-87.23191,46950.95,10800.05,BAPTIST HOSPITAL
6.40,2.11,27.89590,-81.56547,63124.26,9729.79,LAKE WALES MEDICAL CENTER
4.09,2.19,27.65832,-80.39307,34403.09,10785.23,INDIAN RIVER MEDICAL CENTER
4.60,2.14,27.50001,-81.43962,40713.41,10142.93,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER
6.50,2.25,28.29946,-81.41021,64369.22,11521.69,OSCEOLA REGIONAL MEDICAL CENTER
4.84,2.81,29.64155,-82.34844,43780.64,18422.34,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
5.05,2.12,30.27449,-81.40071,46346.44,9910.92,BAPTIST MEDICAL CENTER  BEACHES
4.99,2.27,29.47897,-81.18915,45613.92,11762.08,FLORIDA HOSPITAL FLAGLER
4.78,2.08,30.73540,-86.56171,42931.89,9425.63,NORTH OKALOOSA MEDICAL CENTER
8.05,2.60,25.47971,-80.43038,83649.23,15920.46,HOMESTEAD HOSPITAL
4.90,2.16,27.95192,-82.80379,44481.17,10379.92,MORTON PLANT HOSPITAL
6.99,2.58,27.93740,-82.45927,70436.44,15660.14,TAMPA GENERAL HOSPITAL
8.42,2.29,25.96994,-80.14533,88255.49,11983.78,AVENTURA HOSPITAL AND MEDICAL CENTER
3.82,2.22,30.45726,-84.26175,31042.88,11086.38,TALLAHASSEE MEMORIAL HEALTHCARE
