size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
9.07,2.39,33.56100,-117.66530,37044.68,6711.47,0.67,0.59,0.13,MISSION HOSPITAL REGIONAL MED CENTER
11.19,2.33,33.76335,-116.40628,46715.95,6409.70,0.50,0.56,0.39,EISENHOWER MEDICAL CENTER
5.58,2.69,34.02561,-117.68583,21216.88,8046.00,0.00,0.00,0.00,CHINO VALLEY MEDICAL CENTER
15.00,3.72,38.55484,-121.45628,64042.09,12760.64,0.50,0.50,0.03,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
8.83,2.33,33.60883,-117.70881,35978.31,6437.62,0.50,0.70,0.91,SADDLEBACK MEMORIAL MEDICAL CENTER
14.98,2.38,34.39755,-118.55330,63931.45,6629.82,0.50,0.60,0.21,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
20.90,3.32,34.07664,-118.37955,90855.45,10911.79,1.00,0.59,0.48,CEDARS-SINAI MEDICAL CENTER
14.49,2.62,35.55536,-120.72067,61696.10,7763.43,0.00,0.00,0.00,TWIN CITIES COMMUNITY HOSPITAL
7.36,2.48,34.47174,-117.29791,29266.54,7124.00,0.50,1.00,0.99,DESERT VALLEY HOSPITAL
10.81,2.28,35.38506,-119.03992,44982.17,6181.08,0.50,0.97,0.76,BAKERSFIELD HEART HOSPITAL
18.51,3.33,34.06760,-118.12291,79955.08,10989.00,0.50,0.94,0.86,GARFIELD MEDICAL CENTER
19.03,2.56,34.05723,-118.36025,82324.94,7473.88,0.50,0.64,0.70,OLYMPIA MEDICAL CENTER
13.26,2.62,34.02303,-118.39741,56089.39,7746.00,0.00,0.00,0.00,BROTMAN MEDICAL CENTER
8.97,2.63,40.58532,-122.38702,36604.00,7778.00,0.50,0.79,0.98,SHASTA REGIONAL MEDICAL CENTER
6.06,2.38,40.41481,-104.70890,23396.27,6646.64,0.50,0.74,0.58,NORTH COLORADO MEDICAL CENTER
7.70,2.28,39.76893,-105.09006,30822.32,6180.58,0.50,0.47,0.80,EXEMPLA LUTHERAN MEDICAL CENTER
4.98,2.28,40.57315,-105.05741,18481.31,6196.19,0.50,0.69,0.96,POUDRE VALLEY HOSPITAL
5.91,3.21,39.72730,-104.99157,22675.59,10404.53,0.67,0.66,0.14,DENVER HEALTH MEDICAL CENTER
7.82,2.28,38.28184,-104.61256,31372.04,6205.38,0.67,0.69,0.30,PARKVIEW MEDICAL CENTER INC
6.77,2.36,38.83903,-104.80024,26613.67,6537.37,0.67,0.69,0.33,MEMORIAL HOSPITAL CENTRAL
9.72,3.40,39.74234,-104.84156,40016.85,11291.15,0.67,0.66,0.70,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
7.16,2.27,38.86559,-104.82182,28391.68,6144.50,0.50,0.70,0.38,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
8.32,2.30,39.65399,-104.98116,33652.25,6308.33,0.33,0.47,0.17,SWEDISH MEDICAL CENTER
10.73,2.29,39.68859,-104.83205,44624.36,6255.00,0.50,0.61,0.14,MEDICAL CENTER OF AURORA THE
6.49,2.80,41.77507,-72.69941,25354.11,8565.33,0.50,0.54,0.86,ST FRANCIS HOSPITAL & MEDICAL CENTER
6.61,2.61,41.55959,-73.05941,25858.26,7699.74,0.33,0.57,0.70,WATERBURY HOSPITAL
8.78,2.70,41.05562,-73.55390,35754.91,8087.27,0.50,0.53,0.11,STAMFORD HOSPITAL
4.98,2.47,41.33722,-72.10380,18474.00,7049.71,0.50,0.72,0.93,LAWRENCE & MEMORIAL HOSPITAL
2.96,2.47,41.79153,-73.13382,9270.61,7042.50,0.25,0.79,0.54,CHARLOTTE HUNGERFORD HOSPITAL
4.17,2.78,41.55241,-73.03554,14794.42,8486.47,0.50,0.56,0.39,SAINT MARYS HOSPITAL
4.40,2.45,41.54874,-72.80148,15828.40,6955.53,0.50,0.60,0.80,MIDSTATE MEDICAL CENTER
6.78,2.49,41.55473,-72.64872,26637.68,7141.32,0.33,0.61,0.93,MIDDLESEX HOSPITAL
7.52,3.23,41.30400,-72.93502,30009.70,10500.79,0.67,0.41,0.03,YALE-NEW HAVEN HOSPITAL
5.22,2.42,41.54301,-72.08799,19557.73,6850.64,0.50,0.70,0.45,WILLIAM W BACKUS HOSPITAL
7.10,3.03,41.75412,-72.67927,28127.32,9584.74,0.50,0.47,0.10,HARTFORD HOSPITAL
5.49,2.68,41.20049,-73.20281,20797.67,8031.29,0.67,0.79,0.64,ST VINCENT'S MEDICAL CENTER
4.67,2.68,41.40474,-73.44739,17055.00,8035.52,0.50,0.66,0.58,DANBURY HOSPITAL
5.03,2.65,41.66107,-72.78671,18699.55,7871.93,0.50,0.53,0.08,HOSPITAL OF CENTRAL CONNECTICUT THE
4.35,2.61,39.69005,-75.68408,15605.38,7709.74,0.67,0.59,0.39,CHRISTIANA CARE HEALTH SERVICES INC.
4.65,2.32,39.15135,-75.52309,16962.60,6359.65,0.50,0.59,0.91,BAYHEALTH - KENT GENERAL HOSPITAL
5.38,3.65,38.91770,-77.02193,20268.83,12424.50,0.50,0.66,0.01,HOWARD UNIVERSITY HOSPITAL
8.28,3.13,38.91221,-77.07588,33471.83,10078.17,0.67,0.65,0.01,GEORGETOWN UNIVERSITY HOSPITAL
6.40,2.84,38.92944,-77.01473,24924.69,8737.28,0.33,0.59,0.02,WASHINGTON HOSPITAL CENTER
14.65,2.50,26.50479,-80.06979,62417.23,7205.31,0.50,0.54,0.99,BETHESDA MEMORIAL HOSPITAL
9.47,2.47,28.52517,-81.37729,38889.24,7081.32,0.67,0.47,0.29,ORLANDO HEALTH
8.23,2.41,28.57345,-81.36990,33234.90,6802.18,0.83,0.66,0.25,FLORIDA HOSPITAL
13.90,2.88,25.68309,-80.34038,59029.00,8931.37,0.50,0.62,0.86,BAPTIST HOSPITAL OF MIAMI INC
6.38,2.23,26.62849,-81.87423,24818.08,5975.56,0.67,0.53,0.16,LEE MEMORIAL HOSPITAL
5.89,2.30,29.20117,-81.05828,22600.88,6286.59,0.67,0.76,0.80,HALIFAX HEALTH MEDICAL CENTER
7.68,2.29,26.15053,-81.79919,30743.95,6238.36,0.67,0.62,0.39,NAPLES COMMUNITY HOSPITAL
6.91,2.16,28.08771,-80.61362,27253.54,5640.20,0.67,0.59,0.17,HOLMES REGIONAL MEDICAL CENTER
7.50,3.76,25.79143,-80.21250,29936.29,12907.93,0.83,0.49,0.05,JACKSON MEMORIAL HOSPITAL
6.99,2.05,28.83363,-82.33561,27617.50,5155.72,0.50,0.55,0.45,CITRUS MEMORIAL HOSPITAL
5.02,2.32,30.47650,-87.21219,18658.43,6384.79,0.50,0.41,0.39,SACRED HEART HOSPITAL
4.93,2.27,28.54917,-81.52746,18260.11,6165.42,0.50,0.70,0.58,HEALTH CENTRAL
9.99,2.68,25.81317,-80.13996,41232.31,8032.06,0.67,0.47,0.25,MOUNT SINAI MEDICAL CENTER
11.52,2.40,27.49789,-82.56220,48213.39,6718.33,0.50,0.55,0.30,MANATEE MEMORIAL HOSPITAL
15.56,2.54,26.01867,-80.17981,66547.80,7370.60,0.83,0.64,0.76,MEMORIAL REGIONAL HOSPITAL
6.72,2.78,26.10282,-80.14245,26389.00,8465.55,0.75,0.76,0.97,BROWARD HEALTH BROWARD GENERAL MEDICAL CENTER
6.87,2.25,30.30835,-81.68919,27080.04,6052.78,0.50,0.69,0.83,ST VINCENT'S MEDICAL CENTER
9.46,2.22,27.19837,-80.24306,38834.29,5927.00,0.67,0.70,0.58,MARTIN MEMORIAL MEDICAL CENTER
6.93,2.25,29.04263,-81.31635,27315.27,6041.91,0.50,0.86,0.99,FLORIDA HOSPITAL DELAND
7.21,2.10,26.94042,-82.04094,28610.67,5371.00,0.50,0.72,0.86,CHARLOTTE REGIONAL MEDICAL CENTER
7.73,2.18,28.02768,-81.72466,30988.75,5757.00,0.50,0.62,0.03,WINTER HAVEN HOSPITAL
6.19,2.14,28.82358,-81.71133,23981.50,5576.00,0.50,0.71,0.48,FLORIDA HOSPITAL WATERMAN
5.64,2.10,29.17594,-82.13898,21464.86,5391.48,0.50,0.60,0.94,MUNROE REGIONAL MEDICAL CENTER
10.94,2.14,27.09043,-82.44499,45553.62,5549.31,0.50,0.76,0.48,VENICE REGIONAL MEDICAL CENTER
9.12,2.19,26.18711,-80.11941,37278.43,5772.00,0.83,0.57,0.38,HOLY CROSS HOSPITAL INC
6.88,2.36,27.98242,-82.49025,27123.21,6559.96,0.67,0.60,0.30,ST JOSEPH'S HOSPITAL
8.73,2.14,26.98905,-82.09559,35507.38,5579.50,0.50,0.69,0.43,PEACE RIVER REGIONAL MEDICAL CENTER
13.95,2.34,26.59805,-80.09271,59244.10,6482.07,1.00,0.60,0.28,JFK MEDICAL CENTER
5.39,2.15,28.80659,-81.86906,20338.22,5587.96,0.33,0.68,0.25,LEESBURG REGIONAL MEDICAL CENTER
6.77,2.16,27.31827,-82.53140,26602.76,5636.04,0.33,0.38,0.70,SARASOTA MEMORIAL HOSPITAL
6.85,2.32,30.31525,-81.66398,26968.89,6354.53,0.67,0.47,0.13,BAPTIST MEDICAL CENTER
7.09,2.34,29.86371,-81.31749,28077.50,6450.00,0.67,0.76,0.30,FLAGLER HOSPITAL
6.65,2.18,30.43066,-87.23191,26060.12,5718.53,0.50,0.72,0.17,BAPTIST HOSPITAL
5.35,2.18,30.19345,-82.63268,20153.00,5746.91,0.00,0.00,0.00,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER
5.37,3.04,29.64155,-82.34844,20251.76,9634.73,0.67,0.54,0.30,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
5.63,2.45,29.47897,-81.18915,21414.85,6971.31,0.50,0.51,0.39,FLORIDA HOSPITAL FLAGLER
10.43,2.16,30.73540,-86.56171,43228.27,5658.27,0.50,0.90,0.97,NORTH OKALOOSA MEDICAL CENTER
7.16,2.31,27.95192,-82.80379,28398.31,6340.00,0.67,0.62,0.10,MORTON PLANT HOSPITAL
11.73,2.86,27.93740,-82.45927,49144.17,8818.77,0.67,0.66,0.00,TAMPA GENERAL HOSPITAL
14.71,2.30,25.96994,-80.14533,62708.24,6281.06,0.50,0.64,0.80,AVENTURA HOSPITAL AND MEDICAL CENTER
9.12,2.30,28.18120,-81.64018,37268.67,6266.50,0.50,0.72,0.58,HEART OF FLORIDA REGIONAL MEDICAL CENTER
10.65,2.25,28.06172,-81.95304,44222.46,6054.82,0.50,0.53,0.03,LAKELAND REGIONAL MEDICAL CENTER
7.03,2.21,26.35875,-80.10203,27770.97,5854.27,0.67,0.46,0.43,BOCA RATON REGIONAL HOSPITAL
8.07,2.10,28.36005,-80.62309,32498.00,5395.00,0.50,0.88,0.58,CAPE CANAVERAL HOSPITAL
13.50,2.23,27.80541,-82.72694,57212.25,5961.50,0.33,0.49,0.08,ST PETERSBURG GENERAL HOSPITAL
12.06,2.17,29.66085,-82.41172,50673.40,5702.00,0.33,0.53,0.17,NORTH FLORIDA REGIONAL MEDICAL CENTER
10.33,2.08,29.17550,-82.13680,42801.35,5277.77,0.83,0.55,0.86,OCALA REGIONAL MEDICAL CENTER
9.20,2.28,26.52735,-81.83337,37638.25,6175.08,0.50,0.59,0.64,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
13.10,2.13,30.45448,-86.63362,55377.82,5499.91,0.50,0.72,0.64,FORT WALTON BEACH MEDICAL CENTER
16.86,2.19,30.16550,-81.73775,72493.06,5776.18,0.33,0.69,0.58,ORANGE PARK MEDICAL CENTER
8.27,2.09,30.51624,-87.21856,33420.59,5339.18,0.50,0.65,0.05,WEST FLORIDA HOSPITAL
12.34,2.19,26.98884,-82.09877,51927.76,5804.88,0.50,0.80,0.58,FAWCETT MEMORIAL HOSPITAL
12.84,2.21,30.18657,-85.66513,54199.58,5878.58,0.50,0.64,0.99,GULF COAST MEDICAL CENTER
11.73,2.26,27.93259,-82.28759,49139.63,6120.47,0.67,0.68,0.21,BRANDON REGIONAL HOSPITAL
6.63,2.12,26.63958,-81.94164,25992.61,5474.61,0.50,0.53,0.21,CAPE CORAL HOSPITAL
11.75,2.42,27.43392,-80.34350,49254.56,6813.81,0.83,0.54,0.30,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
13.12,2.20,27.91458,-82.80382,55464.46,5815.65,0.50,0.49,0.25,LARGO MEDICAL CENTER
9.30,2.13,28.95195,-82.62421,38088.46,5525.46,0.50,0.72,0.21,SEVEN RIVERS REGIONAL MEDICAL CENTER
7.54,2.19,26.92138,-80.09708,30094.33,5767.27,0.50,0.61,0.54,JUPITER MEDICAL CENTER
9.27,2.24,30.47616,-84.23140,37985.40,6024.00,0.50,0.66,0.58,CAPITAL REGIONAL MEDICAL CENTER
12.06,2.09,28.36128,-82.68883,50650.58,5313.00,0.67,0.68,0.91,REGIONAL MEDICAL CENTER BAYONET POINT
11.66,2.26,26.43709,-80.12728,48815.29,6114.48,0.83,0.72,0.93,DELRAY MEDICAL CENTER
11.35,2.35,27.28861,-80.29431,47415.44,6519.67,0.50,0.65,0.54,ST LUCIE MEDICAL CENTER
15.64,2.13,28.53585,-82.53404,66932.26,5514.30,0.67,0.71,0.58,OAK HILL HOSPITAL
5.82,2.14,28.03957,-82.70875,22300.67,5555.40,0.67,0.66,0.54,MEASE COUNTRYSIDE HOSPITAL
11.06,2.18,26.21388,-81.73257,46124.06,5755.00,0.33,0.80,0.33,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE
5.76,2.09,28.94952,-81.95843,22029.44,5339.00,0.33,0.80,0.94,VILLAGES REGIONAL HOSPITAL THE
5.45,2.28,34.78963,-84.98398,20594.83,6195.72,0.50,0.76,0.11,HAMILTON MEDICAL CENTER
4.44,2.17,31.22516,-82.34898,16033.00,5713.46,0.50,0.94,0.33,SATILLA REGIONAL MEDICAL CENTER
6.15,2.61,33.79230,-84.32107,23781.82,7705.82,0.50,0.41,0.08,EMORY UNIVERSITY HOSPITAL
5.22,2.25,33.03204,-85.05781,19570.36,6069.27,0.50,0.79,0.96,WEST GEORGIA MEDICAL CENTER
5.20,2.25,33.60237,-83.84809,19480.10,6076.45,0.00,0.00,0.00,NEWTON MEDICAL CENTER
5.55,2.34,33.47096,-81.98176,21082.35,6482.92,0.50,0.51,0.21,UNIVERSITY HOSPITAL
5.61,2.25,34.30335,-83.81737,21341.02,6076.05,0.67,0.59,0.45,NORTHEAST GEORGIA MEDICAL CENTER INC
5.75,2.99,33.47091,-81.98988,21980.53,9414.18,0.67,0.45,0.38,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS
6.12,2.26,33.96770,-84.55011,23670.32,6085.42,0.67,0.62,0.45,WELLSTAR KENNESTONE HOSPITAL
4.66,2.44,32.03185,-81.09158,17031.53,6909.67,0.67,0.61,0.25,MEMORIAL HEALTH UNIV MED CEN INC
6.75,2.52,34.26000,-85.17000,26496.25,7266.25,0.50,0.68,0.89,FLOYD MEDICAL CENTER
5.70,2.61,32.46602,-84.98695,21746.00,7681.76,0.33,0.86,0.64,MEDICAL CENTER THE
6.10,2.36,33.96117,-83.39832,23560.50,6579.27,0.50,0.69,0.93,ATHENS REGIONAL MEDICAL CENTER
7.37,3.08,33.78956,-84.28077,29324.83,9846.67,0.50,0.84,0.11,DEKALB MEDICAL CENTER
7.44,2.13,33.90877,-84.35180,29672.33,5494.33,0.50,0.55,0.03,SAINT JOSEPH'S HOSPITAL OF ATLANTA INC
8.00,2.21,33.81003,-84.39568,32214.67,5883.67,0.33,0.57,0.45,PIEDMONT HOSPITAL
5.35,2.30,33.96351,-84.01769,20150.09,6305.91,0.50,0.90,0.45,GWINNETT MEDICAL CENTER
4.85,2.15,31.50971,-82.86341,17872.36,5618.71,0.00,0.00,0.00,COFFEE REGIONAL MEDICAL CENTER
5.90,2.48,32.83041,-83.63476,22670.17,7124.58,0.67,0.49,0.45,MEDICAL CENTER OF CENTRAL GEORGIA
6.74,3.13,32.54026,-82.95741,26479.25,10067.58,0.00,0.00,0.00,FAIRVIEW PARK HOSPITAL
3.92,2.12,32.50679,-84.95933,13637.87,5474.00,0.83,0.68,0.70,ST FRANCIS HOSPITAL INC
7.71,2.32,31.53017,-84.17516,30899.67,6356.61,0.00,0.00,0.00,PHOEBE NORTH
6.65,2.88,34.25704,-85.16467,26060.95,8902.29,0.50,0.88,0.25,REDMOND REGIONAL MEDICAL CENTER
8.20,2.26,33.45252,-84.50697,33121.36,6119.00,0.50,0.60,0.33,PIEDMONT FAYETTE HOSPITAL
5.47,2.50,43.61218,-116.19234,20714.71,7203.24,0.67,0.61,0.16,ST LUKES REGIONAL MEDICAL CENTER
4.28,2.36,43.65510,-116.69360,15277.19,6556.31,0.00,0.00,0.00,WEST VALLEY MEDICAL CENTER
6.18,2.56,43.46987,-111.99208,23926.85,7485.35,0.67,0.66,0.58,EASTERN IDAHO REGIONAL MEDICAL CENTER
4.88,2.31,47.69645,-116.79476,18032.85,6330.54,0.50,0.71,0.48,KOOTENAI MEDICAL CENTER
5.33,2.10,38.90068,-90.16026,20046.73,5362.47,0.50,0.81,0.25,ALTON MEMORIAL HOSPITAL
9.42,2.26,41.52896,-88.13550,38639.84,6111.68,0.50,0.75,0.83,PROVENA ST JOSEPH MEDICAL CENTER
7.20,2.60,42.06550,-87.68428,28561.47,7644.06,0.33,0.55,0.58,EVANSTON HOSPITAL
6.03,2.37,39.93563,-91.39833,23233.77,6594.38,0.50,0.55,0.93,BLESSING HOSPITAL
5.06,2.55,41.11319,-88.83500,18821.85,7411.15,0.00,0.00,0.00,ST MARYS HOSPITAL
11.98,2.25,41.72930,-88.26976,50292.17,6061.39,0.50,0.90,0.64,COPLEY MEMORIAL HOSPITAL
10.57,2.71,42.07012,-88.33180,43867.88,8170.06,0.50,0.82,0.25,SHERMAN HOSPITAL
4.15,2.35,38.52908,-89.11604,14700.21,6497.86,0.50,0.86,0.17,ST MARYS HOSPITAL
8.86,2.43,42.05624,-87.74012,36108.00,6885.77,0.50,0.75,0.86,SKOKIE HOSPITAL
4.67,2.37,39.80726,-89.64496,17044.67,6594.83,0.50,0.59,0.80,ST JOHNS HOSPITAL
4.35,2.24,39.74629,-90.25907,15613.15,5994.31,0.00,0.00,0.00,PASSAVANT AREA HOSPITAL
8.94,2.67,41.66900,-87.81414,36471.62,7954.03,0.50,0.72,0.96,PALOS COMMUNITY HOSPITAL
8.00,2.51,40.70200,-89.59222,32200.92,7218.12,0.67,0.57,0.03,SAINT FRANCIS MEDICAL CENTER
6.68,2.76,41.96698,-87.64941,26210.50,8388.25,0.50,0.70,0.43,LOUIS A WEISS MEMORIAL HOSPITAL
9.93,4.69,41.78829,-87.60485,40961.47,17143.80,0.67,0.66,0.11,THE UNIVERSITY OF CHICAGO MEDICAL CENTER
7.72,2.35,40.11696,-88.21506,30940.95,6515.89,0.33,0.64,0.14,CARLE FOUNDATION HOSPITAL
5.36,2.46,41.35763,-88.82439,20204.75,7009.67,0.00,0.00,0.00,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER
3.80,2.72,41.95453,-87.65225,13107.73,8186.00,0.00,0.00,0.00,THOREK MEMORIAL HOSPITAL
6.68,2.93,42.31832,-88.27920,26209.86,9141.64,0.50,0.84,0.25,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL
5.05,2.41,41.65880,-87.67729,18785.75,6764.25,0.50,0.65,0.94,METROSOUTH MEDICAL CENTER
7.04,3.19,41.87497,-87.66927,27824.00,10316.95,0.50,0.42,0.33,RUSH UNIVERSITY MEDICAL CENTER
6.88,2.83,41.80555,-87.92059,27098.44,8698.69,0.50,0.68,0.54,HINSDALE HOSPITAL
7.14,2.50,41.76946,-87.69239,28277.08,7207.25,0.50,0.82,0.94,HOLY CROSS HOSPITAL
7.80,2.72,39.80893,-89.65530,31285.19,8187.41,0.83,0.57,0.11,MEMORIAL MEDICAL CENTER
6.57,2.24,42.29592,-89.63773,25701.67,5993.37,0.00,0.00,0.00,FHN MEMORIAL HOSPITAL
6.43,2.79,41.52283,-87.71111,25081.59,8494.55,0.50,0.75,0.33,FRANCISCAN ST JAMES HEALTH
6.73,3.62,41.90414,-87.68254,26426.46,12284.08,0.75,0.50,0.54,ST MARY & ELIZABETH MED CTR-DIVISION CAMPUS
