size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
12.55,3.02,38.32472,-122.29671,37816.14,5937.39,0.50,0.72,0.83,QUEEN OF THE VALLEY MEDICAL CENTER
12.12,3.23,38.54384,-122.47401,36384.21,6654.00,0.50,0.75,0.33,ST HELENA HOSPITAL
10.09,3.05,38.35073,-120.76468,29584.82,6024.06,0.00,0.00,0.00,SUTTER AMADOR HOSPITAL
12.95,2.82,35.11346,-120.59054,39151.60,5268.56,0.00,0.00,0.00,ARROYO GRANDE COMMUNITY HOSPITAL
12.37,3.03,38.57053,-121.45216,37230.60,5962.58,0.83,0.54,0.28,MERCY GENERAL HOSPITAL
6.78,3.73,34.06505,-118.23913,18514.04,8322.85,0.00,0.00,0.00,PACIFIC ALLIANCE MEDICAL CENTER
12.29,3.11,33.97659,-117.38184,36940.04,6249.83,0.50,0.65,0.58,RIVERSIDE COMMUNITY HOSPITAL
7.26,3.17,32.68425,-117.08161,20124.64,6438.44,0.00,0.00,0.00,PARADISE VALLEY HOSPITAL
6.88,3.70,32.75426,-117.16592,18866.00,8198.62,0.50,0.72,0.70,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
10.84,2.86,32.77495,-117.01467,32085.88,5396.91,0.83,0.71,0.33,GROSSMONT HOSPITAL
6.94,3.42,40.89631,-124.09145,19060.00,7277.18,0.00,0.00,0.00,MAD RIVER COMMUNITY HOSPITAL
9.25,2.91,39.50528,-121.54100,26772.25,5573.07,0.50,0.74,0.64,OROVILLE HOSPITAL
11.73,3.07,35.38736,-119.01690,35076.41,6112.07,0.33,0.85,0.80,BAKERSFIELD MEMORIAL HOSPITAL
11.81,4.24,37.31288,-121.93329,35339.39,10016.48,0.67,0.65,0.02,SANTA CLARA VALLEY MEDICAL CENTER
10.19,2.72,39.74221,-121.85000,29928.70,4917.72,0.83,0.71,0.48,ENLOE MEDICAL CENTER
11.74,3.02,40.14813,-122.21934,35112.43,5942.21,0.00,0.00,0.00,ST ELIZABETH COMMUNITY HOSPITAL
13.98,3.50,37.82206,-122.26275,42612.85,7544.73,0.50,0.64,0.32,ALTA BATES SUMMIT MEDICAL CENTER
11.41,3.08,32.78037,-115.56848,34019.35,6145.45,0.50,0.97,0.70,EL CENTRO REGIONAL MEDICAL CENTER
8.52,2.94,34.44250,-119.26468,24341.18,5664.00,0.00,0.00,0.00,OJAI VALLEY COMMUNITY HOSPITAL
15.35,3.95,37.79100,-122.43125,47186.67,9041.29,0.83,0.64,0.11,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
7.80,2.92,33.93183,-116.94587,21930.00,5595.00,0.00,0.00,0.00,SAN GORGONIO MEMORIAL HOSPITAL
19.31,3.93,37.74717,-122.42088,60449.54,8963.92,0.50,0.59,0.30,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS
6.33,3.07,34.67486,-118.15771,17008.31,6111.97,0.50,0.68,0.45,ANTELOPE VALLEY HOSPITAL MED CENTER
8.56,3.06,36.32737,-119.29548,24475.91,6067.73,0.50,0.56,0.12,KAWEAH DELTA MEDICAL CENTER
11.01,3.40,34.12834,-118.25777,32667.08,7213.62,0.50,0.72,0.45,GLENDALE MEM HOSPITAL & HLTH CENTER
8.36,3.38,36.73000,-119.78000,23818.56,7126.80,0.50,0.71,0.00,COMMUNITY REGIONAL MEDICAL CENTER
12.60,3.65,34.09643,-118.29103,38000.50,8037.00,0.75,0.76,0.74,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
8.75,2.77,37.75708,-120.86109,25112.00,5105.00,0.00,0.00,0.00,OAK VALLEY DISTRICT HOSPITAL
10.83,2.88,33.78036,-117.86495,32058.29,5474.29,0.50,0.60,0.89,ST JOSEPH HOSPITAL
8.89,3.89,37.33569,-121.99595,25573.00,8851.77,0.67,0.57,0.86,KAISER FOUNDATION HOSPITAL-SANTA CLARA
8.90,2.94,38.12852,-122.24704,25622.26,5673.57,0.50,0.68,0.94,KAISER FOUNDATION HOSPITAL AND REHAB CENTER
10.01,3.17,32.75143,-117.16083,29318.24,6441.79,0.33,0.62,0.70,SCRIPPS MERCY HOSPITAL
13.13,2.88,33.73798,-118.30525,39758.33,5482.47,0.50,0.81,0.82,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO
14.96,3.32,37.95337,-122.33672,45905.05,6930.72,0.50,0.64,0.19,DOCTORS MEDICAL CENTER-SAN PABLO
10.74,2.92,34.21674,-119.15631,31756.44,5594.25,0.50,0.64,0.07,ST JOHNS REGIONAL MEDICAL CENTER
14.90,3.06,37.96987,-121.28873,45671.98,6084.62,0.83,0.69,0.97,ST JOSEPHS MED CENTER OF STOCKTON
10.15,3.40,34.13101,-117.32181,29795.51,7220.05,0.50,0.84,0.47,COMMUNITY HOSPITAL OF SAN BERNARDINO
8.41,3.00,38.28820,-122.46533,23969.86,5877.79,0.00,0.00,0.00,SONOMA VALLEY HOSPITAL
8.85,3.32,33.98932,-118.22426,25459.60,6931.42,0.00,0.00,0.00,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK
9.27,2.89,36.83532,-119.76562,26833.15,5505.44,0.50,0.66,0.58,SAINT AGNES MEDICAL CENTER
11.00,2.73,34.10130,-117.63651,32633.14,4973.14,0.50,0.66,0.86,SAN ANTONIO COMMUNITY HOSPITAL
11.77,3.20,32.79949,-117.15394,35222.87,6523.95,0.67,0.62,0.11,SHARP MEMORIAL HOSPITAL
11.10,3.37,38.13118,-122.23732,32976.82,7106.32,0.50,0.81,0.29,SUTTER SOLANO MEDICAL CENTER
11.03,3.04,33.92798,-117.43847,32722.38,6016.00,0.50,0.89,0.25,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER
13.82,3.60,34.04932,-118.21746,42057.80,7860.04,0.25,0.74,0.99,WHITE MEMORIAL MEDICAL CENTER
11.45,3.61,33.92963,-118.20332,34144.72,7892.62,0.67,0.79,0.33,SAINT FRANCIS MEDICAL CENTER
11.26,3.10,34.95099,-120.41322,33513.57,6207.45,0.50,0.94,0.48,MARIAN MEDICAL CENTER
13.27,3.18,38.57155,-121.46874,40225.49,6458.69,0.83,0.78,0.80,SUTTER GENERAL HOSPITAL
3.94,2.91,34.64075,-120.43958,9020.96,5578.00,0.00,0.00,0.00,LOMPOC VALLEY MEDICAL CENTER
9.96,3.22,34.07558,-118.28424,29147.58,6599.00,0.00,0.00,0.00,TEMPLE COMMUNITY HOSPITAL
10.70,2.99,34.02685,-118.48651,31630.65,5843.63,0.50,0.76,0.21,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
9.25,3.07,33.12535,-117.07336,26772.37,6108.55,0.50,0.55,0.70,PALOMAR MEDICAL CENTER
13.67,3.05,34.22014,-118.53410,41579.89,6035.96,0.33,0.56,0.45,NORTHRIDGE HOSPITAL MEDICAL CENTER
22.99,2.73,37.80132,-121.19690,72773.50,4964.88,0.00,0.00,0.00,DOCTORS HOSPITAL OF MANTECA
8.72,2.90,36.32362,-119.66726,25020.84,5537.59,0.50,0.89,0.25,ADVENTIST MEDICAL CENTER
15.25,2.93,37.96125,-121.30103,46842.75,5628.29,0.50,0.49,0.10,DAMERON HOSPITAL
7.72,2.70,34.20495,-118.21589,21662.51,4851.71,0.00,0.00,0.00,VERDUGO HILLS HOSPITAL
19.78,3.79,37.36257,-121.84974,62009.64,8517.88,0.50,0.70,0.02,REGIONAL MEDICAL CENTER OF SAN JOSE
9.91,3.27,34.19494,-118.46319,28997.71,6757.43,0.50,0.78,0.76,VALLEY PRESBYTERIAN HOSPITAL
9.12,2.85,33.18402,-117.29661,26347.81,5356.75,0.50,0.57,0.21,TRI-CITY MEDICAL CENTER
11.40,3.02,34.13495,-117.27603,33990.60,5932.58,0.50,0.66,0.48,ST BERNARDINE MEDICAL CENTER
15.91,3.46,34.10081,-118.10588,49061.60,7413.08,0.00,0.00,0.00,SAN GABRIEL VALLEY MEDICAL CENTER
9.58,2.90,39.13822,-121.59436,27880.87,5543.17,0.50,0.51,0.21,RIDEOUT MEMORIAL HOSPITAL
7.30,3.40,34.09638,-118.32518,20240.47,7204.50,0.00,0.00,0.00,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD
17.25,3.02,38.25455,-122.63177,53562.41,5922.94,0.00,0.00,0.00,PETALUMA VALLEY HOSPITAL
4.72,2.72,34.07225,-117.43197,11618.27,4917.00,0.67,0.62,0.64,KAISER FOUNDATION HOSPITAL FONTANA
13.37,3.27,36.57886,-121.91316,40581.27,6781.68,0.67,0.56,0.58,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
7.28,3.57,34.03705,-118.26575,20178.17,7772.22,0.33,0.88,0.89,CALIFORNIA HOSPITAL MEDICAL CENTER LA
8.82,2.82,39.22809,-121.04721,25355.98,5259.73,0.00,0.00,0.00,SIERRA NEVADA MEMORIAL HOSPITAL
14.64,3.50,37.78963,-122.41700,44823.32,7547.84,0.75,0.70,0.30,SAINT FRANCIS MEMORIAL HOSPITAL
16.64,3.45,37.32710,-121.93863,51511.79,7378.68,0.67,0.71,0.38,O'CONNOR HOSPITAL
12.66,2.68,34.15804,-118.48755,38178.44,4786.00,0.00,0.00,0.00,ENCINO HOSPITAL MEDICAL CENTER
8.56,3.54,34.28029,-119.25410,24478.30,7686.61,0.50,0.49,0.03,VENTURA COUNTY MEDICAL CENTER
12.27,2.71,33.89465,-117.92716,36881.19,4887.31,0.67,0.71,0.91,ST JUDE MEDICAL CENTER
16.41,3.01,33.96860,-118.04831,50745.11,5887.22,0.50,0.46,0.16,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
13.96,3.10,38.44369,-122.70138,42552.17,6204.65,0.67,0.86,0.58,SANTA ROSA MEMORIAL HOSPITAL
13.41,2.88,37.51164,-120.83800,40695.64,5453.78,0.33,0.86,0.16,EMANUEL MEDICAL CENTER INC
22.52,3.23,37.91341,-122.04163,71174.86,6624.82,0.50,0.62,0.33,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
13.19,4.57,36.20598,-121.13259,39962.00,11105.00,0.00,0.00,0.00,GEORGE L MEE MEMORIAL HOSPITAL
10.43,3.37,33.77991,-118.18602,30734.51,7110.05,0.50,0.82,0.94,ST MARY MEDICAL CENTER
6.96,2.75,36.60818,-119.45312,19112.27,5021.00,0.00,0.00,0.00,ADVENTIST MEDICAL CENTER - REEDLEY
17.92,3.58,36.92821,-121.79360,55778.50,7798.78,0.00,0.00,0.00,WATSONVILLE COMMUNITY HOSPITAL
20.88,3.41,37.55717,-121.98126,65702.12,7238.12,0.50,0.54,0.89,WASHINGTON HOSPITAL
18.00,3.05,37.48000,-122.25441,56071.29,6043.73,0.00,0.00,0.00,SEQUOIA HOSPITAL
11.13,2.86,34.58305,-118.14490,33066.57,5403.94,0.50,0.86,0.54,PALMDALE REGIONAL MEDICAL CENTER
9.88,3.07,34.12865,-117.86501,28899.00,6106.75,0.00,0.00,0.00,EAST VALLEY HOSPITAL MEDICAL CENTER
10.69,3.07,37.76288,-122.25412,31605.00,6092.00,0.00,0.00,0.00,ALAMEDA HOSPITAL
9.60,3.11,33.91255,-118.09846,27957.81,6226.75,0.00,0.00,0.00,COAST PLAZA HOSPITAL
13.58,3.02,32.61972,-117.02278,41277.79,5944.25,0.50,0.71,0.58,SHARP CHULA VISTA MEDICAL CENTER
7.76,2.64,33.62229,-117.92995,21789.96,4661.12,0.50,0.70,0.51,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
18.02,2.74,39.75720,-121.57018,56140.37,5006.56,0.50,0.65,0.58,FEATHER RIVER HOSPITAL
12.90,2.81,33.84780,-117.93661,38987.38,5224.38,0.50,0.74,0.58,AHMC ANAHEIM REGIONAL MEDICAL CENTER
12.29,4.50,37.75676,-122.40461,36950.79,10882.79,0.75,0.51,0.12,SAN FRANCISCO GENERAL HOSPITAL
10.46,3.51,33.77483,-117.91329,30831.52,7580.42,0.50,0.85,0.98,GARDEN GROVE HOSPITAL & MEDICAL CENTER
15.72,3.27,34.07709,-117.75063,48435.62,6761.03,0.33,0.74,0.98,POMONA VALLEY HOSPITAL MEDICAL CENTER
13.76,2.69,35.27882,-120.65047,41878.73,4818.92,0.00,0.00,0.00,FRENCH HOSPITAL MEDICAL CENTER
12.90,2.60,32.69430,-117.16793,38979.00,4520.00,0.00,0.00,0.00,SHARP CORONADO HOSPITAL AND HLTHCR CTR
14.63,2.95,34.15601,-118.32834,44792.44,5695.80,0.50,0.80,0.97,PROVIDENCE SAINT JOSEPH MEDICAL CTR
10.68,2.69,34.28920,-118.74484,31572.05,4845.84,0.50,0.90,0.93,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
9.43,2.96,34.13973,-118.03534,27374.53,5749.34,0.50,0.45,0.11,METHODIST HOSPITAL OF SOUTHERN CA
12.78,3.33,34.14987,-118.23117,38599.76,6961.18,0.67,0.75,0.89,GLENDALE ADVENTIST MEDICAL CENTER
14.74,3.26,36.98999,-121.98357,45145.61,6725.00,0.50,0.64,0.64,DOMINICAN HOSPITAL
16.71,2.99,33.83862,-116.54557,51739.42,5836.17,0.67,0.81,0.03,DESERT REGIONAL MEDICAL CENTER
7.22,3.72,34.07389,-117.35111,19976.08,8272.15,0.33,0.81,0.07,ARROWHEAD REGIONAL MEDICAL CENTER
16.01,3.99,36.69761,-121.63320,49410.20,9183.40,0.25,0.89,0.28,NATIVIDAD MEDICAL CENTER
18.25,2.89,38.72562,-120.79096,56907.75,5497.57,0.50,0.81,0.01,MARSHALL MEDICAL CENTER (1-RH)
5.49,3.30,35.41172,-119.03972,14215.33,6884.05,0.00,0.00,0.00,GOOD SAMARITAN HOSPITAL
8.49,3.02,36.06956,-119.02748,24226.16,5943.97,0.00,0.00,0.00,SIERRA VIEW DISTRICT HOSPITAL
13.70,4.34,34.06675,-118.44613,41687.82,10359.61,0.50,0.28,0.33,RONALD REAGAN UCLA MEDICAL CENTER
10.77,2.88,34.03721,-117.20474,31855.40,5457.00,0.50,0.93,0.70,REDLANDS COMMUNITY HOSPITAL
7.94,4.93,38.00655,-122.13312,22389.60,12338.60,0.50,0.66,0.28,CONTRA COSTA REGIONAL MEDICAL CENTER
18.68,2.96,34.27915,-118.46006,58350.60,5748.96,0.50,0.80,0.25,PROVIDENCE HOLY CROSS MEDICAL CENTER
7.92,3.05,34.13075,-116.27502,22319.09,6033.18,0.00,0.00,0.00,HI-DESERT MEDICAL CENTER
10.40,3.04,40.58654,-122.39168,30616.61,6001.83,0.83,0.71,0.45,MERCY MEDICAL CENTER REDDING
12.24,3.30,34.09049,-118.14410,36791.58,6883.75,0.50,1.00,0.98,ALHAMBRA HOSPITAL MEDICAL CENTER
17.40,3.04,37.69502,-121.88095,54060.42,6016.00,0.50,0.71,0.83,VALLEYCARE MEDICAL CENTER
20.49,3.28,37.67947,-122.47447,64387.79,6814.58,0.50,0.62,0.25,SETON MEDICAL CENTER
9.00,2.62,34.03009,-118.47833,25955.04,4590.32,0.50,0.81,0.76,SAINT JOHN'S HEALTH CENTER
8.60,3.56,38.46964,-122.70746,24602.47,7726.07,0.75,0.71,0.70,SUTTER MEDICAL CENTER OF SANTA ROSA
10.40,3.31,33.91173,-117.19590,30627.38,6913.24,0.50,0.78,0.52,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
10.02,2.72,35.37279,-119.02817,29357.56,4947.33,0.50,0.70,0.83,MERCY HOSPITAL
8.65,3.38,36.83491,-121.38651,24787.21,7141.76,0.00,0.00,0.00,HAZEL HAWKINS MEMORIAL HOSPITAL
14.95,3.14,34.89341,-117.01930,45864.67,6342.00,0.00,0.00,0.00,BARSTOW COMMUNITY HOSPITAL
9.85,2.86,34.50107,-117.17285,28783.25,5400.98,0.50,0.88,0.20,ST MARY MEDICAL CENTER
7.58,2.86,39.15350,-123.20435,21207.22,5397.30,0.00,0.00,0.00,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D
12.66,3.58,37.85593,-122.25730,38195.98,7798.71,0.50,0.56,0.08,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
15.12,2.98,37.36934,-122.08047,46435.79,5801.94,0.67,0.49,0.07,EL CAMINO HOSPITAL
11.20,2.87,38.76514,-121.24979,33307.54,5443.30,0.67,0.78,0.16,SUTTER ROSEVILLE MEDICAL CENTER
12.44,3.38,37.74409,-121.43469,37465.11,7122.69,0.00,0.00,0.00,SUTTER TRACY COMMUNITY HOSPITAL
6.59,4.34,37.79943,-122.23307,17864.31,10363.76,0.67,0.57,0.13,ALAMEDA COUNTY MEDICAL CENTER
9.92,2.60,32.88461,-117.22244,29012.14,4524.71,0.50,0.64,0.30,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
8.80,3.78,34.05076,-117.26395,25263.89,8464.76,0.50,0.55,0.16,LOMA LINDA UNIVERSITY MEDICAL CENTER
8.50,2.94,33.87236,-117.56809,24266.47,5676.00,0.50,0.79,0.82,CORONA REGIONAL MEDICAL CENTER
10.51,3.41,36.65910,-121.64630,30997.07,7247.19,0.50,0.70,0.38,SALINAS VALLEY MEMORIAL HOSPITAL
12.35,3.26,37.97780,-120.37150,37169.27,6725.93,0.00,0.00,0.00,SONORA REGIONAL MEDICAL CENTER
23.16,2.98,38.12186,-121.28665,73320.76,5811.04,1.00,0.70,0.94,LODI MEMORIAL HOSPITAL
9.96,3.03,32.95813,-115.55388,29173.10,5958.52,0.50,0.91,0.93,PIONEERS MEMORIAL HEALTHCARE DISTRICT
14.93,3.79,33.78798,-117.89026,45779.83,8525.52,0.67,0.56,0.11,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
5.34,3.12,34.01501,-118.10064,13688.27,6267.00,0.50,0.89,0.74,BEVERLY HOSPITAL
14.11,2.72,33.81131,-118.34364,43039.69,4915.10,0.67,0.68,0.89,TORRANCE MEMORIAL MEDICAL CENTER
12.57,3.74,38.91161,-119.99760,37888.29,8332.10,0.00,0.00,0.00,BARTON MEMORIAL HOSPITAL
15.15,2.85,33.83891,-118.35677,46527.83,5372.89,0.50,0.86,0.94,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
7.41,3.02,36.22008,-119.33764,20621.70,5946.57,0.00,0.00,0.00,TULARE REGIONAL MEDICAL CENTER
17.06,3.08,37.94748,-122.53677,52916.59,6142.97,0.50,0.64,0.16,MARIN GENERAL HOSPITAL
25.22,3.53,38.26174,-122.04662,80208.90,7654.24,0.50,0.69,0.30,NORTHBAY MEDICAL CENTER
9.57,4.20,34.06034,-118.21014,27866.53,9890.35,0.67,0.70,0.03,LAC+USC MEDICAL CENTER
12.79,4.46,33.83043,-118.29402,38644.09,10758.36,0.67,0.75,0.03,LAC/HARBOR-UCLA MED CENTER
5.37,3.48,34.24018,-118.39632,13794.17,7461.07,0.00,0.00,0.00,PACIFICA HOSPITAL OF THE VALLEY
17.30,3.08,37.25153,-121.94684,53708.80,6136.69,0.33,0.64,0.03,GOOD SAMARITAN HOSPITAL
8.35,3.21,34.08802,-117.89341,23783.03,6570.33,0.67,0.68,0.29,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
4.88,3.09,38.39711,-122.81924,12144.93,6173.86,0.00,0.00,0.00,PALM DRIVE HOSPITAL
7.20,2.94,33.75117,-116.96028,19934.10,5656.49,0.50,0.74,0.83,HEMET VALLEY MEDICAL CENTER
12.31,3.03,33.93530,-118.13030,37029.06,5968.85,0.50,0.90,0.83,DOWNEY REGIONAL MEDICAL CENTER
12.08,2.71,34.27459,-119.25812,36248.98,4900.79,0.50,0.54,0.08,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
8.09,2.88,34.42951,-119.72333,22903.28,5463.62,0.67,0.72,0.32,SANTA BARBARA COTTAGE HOSPITAL
7.45,3.06,37.79569,-122.40930,20770.32,6080.00,0.00,0.00,0.00,CHINESE HOSPITAL
6.06,2.63,33.78899,-118.29401,16100.55,4646.00,0.50,0.75,0.48,KAISER FOUNDATION HOSPITAL - SOUTH BAY
12.31,2.85,38.67039,-121.14552,37033.40,5380.60,0.50,0.78,0.25,MERCY HOSPITAL OF FOLSOM
8.93,3.13,41.77451,-124.19400,25702.57,6287.00,0.00,0.00,0.00,SUTTER COAST HOSPITAL
8.72,3.64,33.61289,-114.59498,25001.48,8011.52,0.00,0.00,0.00,PALO VERDE HOSPITAL
8.82,2.98,32.89810,-117.24217,25352.54,5791.38,0.50,0.75,0.38,SCRIPPS GREEN HOSPITAL
7.54,2.81,38.60127,-121.39412,21049.81,5221.38,0.67,0.68,0.83,KAISER FOUNDATION HOSPITAL - SACRAMENTO
8.80,2.83,33.82557,-117.99493,25290.58,5304.67,0.50,0.91,0.98,WEST ANAHEIM MEDICAL CENTER
7.35,3.65,39.20732,-122.00026,20411.21,8033.00,0.00,0.00,0.00,COLUSA REGIONAL MEDICAL CENTER
10.88,2.89,33.38091,-117.24446,32227.85,5507.00,0.00,0.00,0.00,FALLBROOK HOSPITAL
10.12,2.91,34.13364,-118.15275,29694.91,5564.43,0.67,0.65,0.58,HUNTINGTON MEMORIAL HOSPITAL
23.76,4.49,37.43436,-122.18013,75333.57,10848.93,0.50,0.59,0.28,STANFORD HOSPITAL
11.06,3.17,37.34027,-120.46817,32824.53,6452.41,0.50,0.78,0.38,MERCY MEDICAL CENTER
7.65,3.08,35.64086,-117.67119,21424.92,6131.28,0.00,0.00,0.00,RIDGECREST REGIONAL HOSPITAL
15.11,4.49,37.76421,-122.45716,46397.28,10837.82,0.67,0.53,0.91,UCSF MEDICAL CENTER
8.47,2.94,35.38338,-119.01969,24155.36,5654.38,0.33,0.86,0.07,SAN JOAQUIN COMMUNITY HOSPITAL
14.29,3.38,37.77449,-122.45429,43646.50,7138.54,0.50,0.88,0.03,ST MARY'S MEDICAL CENTER
26.62,3.45,37.66540,-120.99743,84907.91,7367.13,0.67,0.66,0.10,DOCTORS MEDICAL CENTER
7.69,3.18,33.89307,-118.29506,21562.05,6480.43,0.50,0.96,0.99,MEMORIAL HOSPITAL OF GARDENA
12.63,3.27,34.05336,-118.26558,38085.75,6770.30,0.50,0.69,0.80,GOOD SAMARITAN HOSPITAL
16.64,2.82,34.20285,-118.62962,51524.30,5255.02,0.50,0.61,0.14,WEST HILLS HOSPITAL & MEDICAL CENTER
9.51,3.06,33.80861,-118.18661,27640.20,6064.02,0.67,0.65,0.28,LONG BEACH MEMORIAL MEDICAL CENTER
11.46,3.24,37.69824,-122.08730,34182.66,6655.21,0.67,0.61,0.54,EDEN MEDICAL CENTER
8.34,2.79,36.83863,-119.66183,23738.10,5159.90,0.50,0.85,0.48,CLOVIS COMMUNITY MEDICAL CENTER
19.36,3.10,37.98396,-122.03464,60627.55,6197.33,0.50,0.76,0.98,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
9.89,2.84,38.94514,-121.10174,28923.68,5329.95,0.50,0.93,0.48,SUTTER AUBURN FAITH HOSPITAL
12.79,3.49,34.06389,-118.27347,38635.75,7521.96,0.50,0.80,0.99,SAINT VINCENT MEDICAL CENTER
9.66,2.63,33.03634,-117.28487,28139.48,4645.68,0.50,0.65,0.05,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
19.28,2.97,35.29188,-120.66635,60348.63,5772.07,0.50,0.86,0.82,SIERRA VISTA REGIONAL MEDICAL CENTER
5.04,2.63,32.79197,-117.09498,12700.42,4640.58,0.67,0.72,0.48,KAISER FOUNDATION HOSPITAL - SAN DIEGO
11.37,3.12,38.66956,-121.31378,33874.19,6260.31,0.67,0.66,0.30,MERCY SAN JUAN MEDICAL CENTER
