size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
5.35,2.39,39.15135,-75.52309,DE,14000,4000,50,58,90,Bayhealth - Kent General Hospital
5.64,2.29,38.77159,-75.14210,DE,15000,4000,50,90,81,Beebe Medical Center
7.42,2.94,38.90106,-77.05079,DC,20000,6000,50,50,13,George Washington Univ Hospital
4.96,2.75,38.94397,-76.99040,DC,12000,6000,50,57,24,Providence Hospital
6.75,2.76,38.92944,-77.01473,DC,18000,6000,33,58,1,Washington Hospital Center
6.06,2.87,30.34913,-81.66391,FL,16000,6000,50,62,0,Shands Jacksonville Medical Center
6.63,2.37,26.50479,-80.06979,FL,18000,4000,50,53,99,Bethesda Memorial Hospital
6.86,2.39,28.52517,-81.37729,FL,18000,4000,66,47,29,Orlando Health
7.57,2.35,28.57345,-81.36990,FL,21000,4000,83,66,24,Florida Hospital
10.89,2.52,25.68309,-80.34038,FL,31000,5000,50,62,85,Baptist Hospital Of Miami Inc
9.34,2.62,25.78846,-80.21644,FL,26000,5000,83,56,0,University Of Miami Hospital
4.94,2.26,26.62849,-81.87423,FL,12000,4000,66,52,16,Lee Memorial Hospital
4.43,2.27,29.20117,-81.05828,FL,11000,4000,66,76,79,Halifax Health Medical Center
5.12,2.19,26.15053,-81.79919,FL,13000,4000,66,62,39,Naples Community Hospital
5.82,2.15,28.08771,-80.61362,FL,15000,4000,66,58,17,Holmes Regional Medical Center
8.44,3.86,25.79143,-80.21250,FL,23000,9000,83,48,4,Jackson Memorial Hospital
4.87,2.09,28.83363,-82.33561,FL,12000,3000,50,55,44,Citrus Memorial Hospital
6.10,2.28,30.47650,-87.21219,FL,16000,4000,50,41,39,Sacred Heart Hospital
3.78,2.17,30.15963,-85.64818,FL,9000,4000,66,73,43,Bay Medical Center
10.64,2.56,25.86166,-80.21398,FL,30000,5000,50,83,69,North Shore Medical Center
5.96,2.32,27.76332,-82.64325,FL,16000,4000,50,82,20,Bayfront Medical Center Inc
8.64,2.55,25.81317,-80.13996,FL,24000,5000,66,47,24,Mount Sinai Medical Center
6.30,2.27,27.49789,-82.56220,FL,17000,4000,50,55,29,Manatee Memorial Hospital
8.17,2.53,26.01867,-80.17981,FL,22000,5000,83,63,76,Memorial Regional Hospital
4.58,2.19,30.30835,-81.68919,FL,11000,4000,50,68,82,St Vincent'S Medical Center
6.78,2.19,27.19837,-80.24306,FL,18000,4000,66,70,57,Martin Memorial Medical Center
6.81,2.61,25.86856,-80.31222,FL,18000,5000,50,88,92,Palm Springs General Hospital
6.25,2.19,28.02768,-81.72466,FL,16000,4000,50,62,2,Winter Haven Hospital
5.95,2.13,28.82358,-81.71133,FL,16000,4000,50,71,48,Florida Hospital Waterman
6.23,2.11,29.17594,-82.13898,FL,16000,4000,50,60,94,Munroe Regional Medical Center
6.51,2.33,27.78088,-82.65126,FL,17000,4000,50,68,57,St Anthony'S Hospital
4.75,2.12,29.24333,-81.10760,FL,12000,4000,50,67,95,Florida Hospital Memorial Medical Center
5.73,2.06,27.09043,-82.44499,FL,15000,3000,50,76,48,Venice Regional Medical Center
7.08,2.25,28.53906,-82.44193,FL,19000,4000,50,75,57,Brooksville Regional Hospital
6.37,2.17,26.18711,-80.11941,FL,17000,4000,83,57,37,Holy Cross Hospital Inc
6.29,2.31,27.98242,-82.49025,FL,17000,4000,66,60,29,St Joseph'S Hospital
7.29,2.25,26.59805,-80.09271,FL,20000,4000,100,60,27,Jfk Medical Center
4.95,2.15,28.80659,-81.86906,FL,12000,4000,33,67,24,Leesburg Regional Medical Center
4.21,2.09,27.31827,-82.53140,FL,10000,3000,33,37,69,Sarasota Memorial Hospital
6.65,2.26,30.31525,-81.66398,FL,18000,4000,66,47,12,Baptist Medical Center
6.67,2.50,29.86371,-81.31749,FL,18000,5000,66,76,29,Flagler Hospital
4.58,2.17,28.33522,-80.72319,FL,11000,4000,50,63,97,Wuesthoff Medical Center  Rockledge
8.08,2.11,30.43066,-87.23191,FL,22000,4000,50,72,17,Baptist Hospital
4.07,2.28,27.65832,-80.39307,FL,10000,4000,66,76,99,Indian River Medical Center
6.76,2.18,27.50001,-81.43962,FL,18000,4000,50,61,85,Florida Hospital Heartland Medical Center
9.38,2.32,28.29946,-81.41021,FL,26000,4000,50,63,51,Osceola Regional Medical Center
5.76,3.02,29.64155,-82.34844,FL,15000,6000,66,53,29,Shands Hospital At The University Of Florida
5.62,2.04,30.27449,-81.40071,FL,15000,3000,66,93,69,Baptist Medical Center  Beaches
5.68,2.34,29.47897,-81.18915,FL,15000,4000,50,51,39,Florida Hospital Flagler
5.57,2.16,27.95192,-82.80379,FL,14000,4000,66,62,9,Morton Plant Hospital
8.81,2.74,27.93740,-82.45927,FL,24000,6000,66,66,0,Tampa General Hospital
9.57,2.28,25.96994,-80.14533,FL,27000,4000,50,63,79,Aventura Hospital And Medical Center
6.72,2.17,28.18120,-81.64018,FL,18000,4000,50,72,57,Heart Of Florida Regional Medical Center
9.32,2.34,25.70328,-80.29391,FL,26000,4000,50,65,69,South Miami Hospital Inc
6.12,2.42,30.18340,-82.68783,FL,16000,5000,0,0,0,Lake City Medical Center
6.42,2.18,28.06172,-81.95304,FL,17000,4000,50,52,3,Lakeland Regional Medical Center
4.84,2.11,26.35875,-80.10203,FL,12000,4000,66,46,43,Boca Raton Regional Hospital
7.28,2.15,28.07111,-82.42342,FL,20000,4000,50,68,37,Florida Hospital Tampa
8.54,2.17,26.83035,-80.08655,FL,24000,4000,100,56,37,Palm Beach Gardens Medical Center
10.03,2.28,30.28793,-81.60103,FL,28000,4000,33,48,24,Memorial Hospital Jacksonville
13.31,2.71,25.88563,-80.32635,FL,38000,5000,66,78,90,Palmetto General Hospital
12.30,2.13,28.19342,-82.46987,FL,35000,4000,50,77,43,Medical Center Of Trinity
8.32,2.15,29.66085,-82.41172,FL,23000,4000,33,52,17,North Florida Regional Medical Center
5.80,2.16,28.34805,-82.19963,FL,15000,4000,50,91,5,Pasco Regional Medical Center
6.29,2.06,29.17550,-82.13680,FL,17000,3000,83,55,85,Ocala Regional Medical Center
9.48,2.10,27.48213,-82.62126,FL,27000,4000,50,75,69,Blake Medical Center
5.76,2.20,26.52735,-81.83337,FL,15000,4000,50,58,63,Gulf Coast Medical Center Lee Mem Health System
10.61,2.13,30.45448,-86.63362,FL,30000,4000,50,72,63,Fort Walton Beach Medical Center
10.23,2.16,30.16550,-81.73775,FL,29000,4000,33,68,57,Orange Park Medical Center
7.52,2.24,26.12354,-80.25951,FL,20000,4000,50,57,74,Westside Regional Medical Center
7.20,2.08,30.51624,-87.21856,FL,19000,3000,50,65,4,West Florida Hospital
4.92,2.22,29.64481,-81.69431,FL,12000,4000,50,78,48,Putnam Community Medical Center
8.15,2.41,26.98884,-82.09877,FL,22000,4000,50,80,57,Fawcett Memorial Hospital
10.28,2.37,27.82545,-82.70122,FL,29000,4000,50,65,33,Northside Hospital
11.33,2.16,30.18657,-85.66513,FL,32000,4000,50,63,99,Gulf Coast Medical Center
10.06,2.26,27.93259,-82.28759,FL,28000,4000,66,67,21,Brandon Regional Hospital
5.12,2.08,26.63958,-81.94164,FL,13000,3000,50,52,21,Cape Coral Hospital
10.07,2.37,27.43392,-80.34350,FL,28000,4000,83,53,29,Lawnwood Regional Medical Center & Heart Institute
7.63,2.14,27.91458,-82.80382,FL,21000,4000,50,48,24,Largo Medical Center
7.11,2.12,28.95195,-82.62421,FL,19000,4000,50,72,21,Seven Rivers Regional Medical Center
5.85,2.28,26.92138,-80.09708,FL,15000,4000,50,61,54,Jupiter Medical Center
5.98,2.30,30.47616,-84.23140,FL,16000,4000,50,66,57,Capital Regional Medical Center
9.24,2.07,28.36128,-82.68883,FL,26000,3000,66,67,90,Regional Medical Center Bayonet Point
7.29,2.15,26.43709,-80.12728,FL,20000,4000,83,72,92,Delray Medical Center
8.07,2.05,27.71350,-82.36512,FL,22000,3000,33,66,33,South Bay Hospital
9.79,2.31,27.28861,-80.29431,FL,27000,4000,50,65,54,St Lucie Medical Center
13.45,2.06,28.53585,-82.53404,FL,39000,3000,66,71,57,Oak Hill Hospital
6.63,2.05,28.03957,-82.70875,FL,18000,3000,66,66,54,Mease Countryside Hospital
7.44,2.26,26.35614,-80.19956,FL,20000,4000,50,80,82,West Boca Medical Center
5.87,2.34,26.65230,-80.20504,FL,15000,4000,50,73,33,Wellington Regional Medical Center
7.59,2.11,26.21388,-81.73257,FL,21000,4000,33,80,33,Physicians Regional Medical Center - Pine Ridge
4.89,2.09,28.94952,-81.95843,FL,12000,4000,33,80,94,Villages Regional Hospital The
11.33,2.40,25.72132,-80.27116,FL,32000,4000,0,0,0,Doctors Hospital Inc
3.89,2.24,31.22516,-82.34898,GA,9000,4000,50,93,33,Satilla Regional Medical Center
4.48,2.40,31.59023,-84.15756,GA,11000,4000,50,53,11,Phoebe Putney Memorial Hospital
4.98,2.97,33.79230,-84.32107,GA,13000,6000,50,41,8,Emory University Hospital
4.94,2.25,33.03204,-85.05781,GA,12000,4000,50,78,95,West Georgia Medical Center
4.22,2.66,31.17425,-81.48459,GA,10000,5000,50,61,17,Southeast Georgia Health System- Brunswick Campus
3.82,2.26,33.47096,-81.98176,GA,9000,4000,50,51,21,University Hospital
5.17,2.24,34.30335,-83.81737,GA,13000,4000,66,58,44,Northeast Georgia Medical Center Inc
5.42,2.26,33.23886,-84.26706,GA,14000,4000,33,78,69,Spalding Regional Medical Center
5.87,2.20,33.96770,-84.55011,GA,15000,4000,66,62,44,Wellstar Kennestone Hospital
4.22,2.40,32.03185,-81.09158,GA,10000,4000,66,61,24,Memorial Health Univ Med Cen Inc
4.88,2.11,31.98515,-81.15475,GA,12000,4000,66,72,33,St Joseph'S Hospital - Savannah
4.89,2.46,34.26000,-85.17000,GA,12000,5000,50,67,88,Floyd Medical Center
4.40,2.24,32.61642,-83.63065,GA,11000,4000,50,73,74,Houston Medical Center
4.70,2.28,33.96117,-83.39832,GA,12000,4000,50,68,92,Athens Regional Medical Center
4.85,2.40,33.78956,-84.28077,GA,12000,4000,50,83,11,Dekalb Medical Center
4.63,2.39,33.76810,-84.38616,GA,11000,4000,33,45,9,Emory University Hospital Midtown
5.55,2.94,33.75205,-84.38272,GA,14000,6000,33,56,0,Grady Memorial Hospital
4.65,2.11,33.90877,-84.35180,GA,11000,4000,50,55,3,Saint Joseph'S Hospital Of Atlanta Inc
4.47,2.19,33.81003,-84.39568,GA,11000,4000,33,57,44,Piedmont Hospital
4.90,2.30,33.96351,-84.01769,GA,12000,4000,50,90,44,Gwinnett Medical Center
4.23,2.08,31.50971,-82.86341,GA,10000,3000,0,0,0,Coffee Regional Medical Center
4.43,2.35,32.83041,-83.63476,GA,11000,4000,66,48,44,Medical Center Of Central Georgia
4.47,2.30,32.50679,-84.95933,GA,11000,4000,83,67,69,St Francis Hospital Inc
5.62,2.33,33.85638,-84.60446,GA,14000,4000,50,56,33,Wellstar Cobb Hospital
5.97,2.26,32.84705,-83.61823,GA,16000,4000,66,62,9,Coliseum Medical Center
5.92,2.38,33.57843,-84.38897,GA,15000,4000,50,78,24,Southern Regional Medical Center
4.55,2.14,34.25704,-85.16467,GA,11000,4000,50,87,24,Redmond Regional Medical Center
6.57,2.35,32.48040,-84.98468,GA,17000,4000,0,0,0,Doctors Hospital
6.58,2.27,33.51144,-84.22200,GA,18000,4000,50,91,92,Henry Medical Center Inc
5.45,2.15,33.45252,-84.50697,GA,14000,4000,50,60,33,Piedmont Fayette Hospital
5.29,2.21,33.39118,-84.81563,GA,13000,4000,50,88,5,Piedmont Newnan Hospital Inc
7.29,2.26,41.52896,-88.13550,IL,20000,4000,50,75,82,Provena St Joseph Medical Center
5.73,2.48,42.06550,-87.68428,IL,15000,5000,33,55,57,Evanston Hospital
3.07,2.14,37.80207,-89.02660,IL,7000,4000,0,0,0,Herrin Hospital
3.67,2.09,40.75318,-89.59321,IL,8000,3000,50,75,56,Proctor Hospital
4.63,2.33,39.93563,-91.39833,IL,11000,4000,50,55,92,Blessing Hospital
6.69,3.16,41.86011,-87.69571,IL,18000,7000,33,66,0,Mt Sinai Hospital Medical Center
5.45,2.29,42.07012,-88.33180,IL,14000,4000,50,82,24,Sherman Hospital
3.74,2.80,38.32292,-88.91026,IL,9000,6000,50,81,90,Good Samaritan Regional Hlth Center
7.53,2.52,41.72636,-87.56727,IL,20000,5000,50,65,74,Advocate Trinity Hospital
5.50,2.76,41.89141,-87.77618,IL,14000,6000,50,72,92,West Suburban Medical Center
6.53,2.34,39.80726,-89.64496,IL,17000,4000,50,58,79,St Johns Hospital
6.24,2.65,41.83195,-87.79266,IL,16000,5000,50,78,57,Macneal  Hospital
6.30,2.50,41.66900,-87.81414,IL,17000,5000,50,72,95,Palos Community Hospital
5.61,2.28,41.79660,-87.88627,IL,14000,4000,83,63,37,Adventist La Grange Memorial Hospital
5.46,2.35,40.70200,-89.59222,IL,14000,4000,66,57,3,Saint Francis Medical Center
9.48,2.72,42.37840,-87.83329,IL,27000,5000,50,73,62,Vista Medical Center East
5.21,2.20,41.36897,-88.42537,IL,13000,4000,0,0,0,Morris Hospital & Healthcare Centers
5.46,2.88,41.77813,-87.63330,IL,14000,6000,50,100,78,St Bernard Hospital
8.13,2.63,41.97532,-87.69958,IL,22000,5000,50,85,51,Swedish Covenant Hospital
4.79,2.42,42.31832,-88.27920,IL,12000,5000,50,83,24,Centegra Health System - Mc Henry Hospital
9.55,3.06,41.98743,-87.81440,IL,27000,7000,66,62,69,Resurrection Medical Center
5.61,2.39,41.65880,-87.67729,IL,14000,4000,50,65,94,Metrosouth Medical Center
7.49,3.14,41.87497,-87.66927,IL,20000,7000,50,42,33,Rush University Medical Center
4.81,3.72,41.87381,-87.67421,IL,12000,9000,83,55,16,John H Stroger Jr Hospital
5.86,2.41,41.76946,-87.69239,IL,15000,4000,50,82,94,Holy Cross Hospital
4.65,2.16,39.86644,-88.96090,IL,11000,4000,50,60,69,Decatur Memorial Hospital
4.39,2.35,39.80893,-89.65530,IL,11000,4000,83,57,11,Memorial Medical Center
5.25,2.89,41.84639,-87.62345,IL,13000,6000,25,46,39,Mercy Hospital And Medical Center
5.38,2.13,40.48254,-88.95519,IL,14000,4000,50,91,29,St Joseph Medical Center
5.23,2.52,41.52283,-87.71111,IL,13000,5000,50,75,33,Franciscan St James Health
4.66,2.23,42.27597,-88.40019,IL,12000,4000,50,71,56,Centegra Health System - Woodstock Hospital
6.81,2.40,41.72094,-87.69220,IL,18000,4000,16,63,69,Little Company Of Mary Hospital
9.80,2.87,41.90414,-87.68254,IL,28000,6000,75,50,54,St Mary & Elizabeth Med Ctr-Division Campus
8.15,3.07,41.93641,-87.65295,IL,22000,7000,50,77,85,Advocate Illinois Masonic Medical Center
6.58,2.40,41.12572,-87.88526,IL,17000,4000,50,72,81,Riverside Medical Center
3.61,2.18,38.51081,-89.99014,IL,8000,4000,50,65,6,St Elizabeth Hospital
6.53,2.37,41.60726,-87.66060,IL,17000,4000,50,65,76,Ingalls Memorial Hospital
8.84,2.27,42.27447,-87.95764,IL,25000,4000,50,70,79,Advocate Condell Medical Center
4.58,2.60,41.72031,-87.73249,IL,11000,5000,50,57,74,Advocate Christ Hospital & Medical Center
6.55,2.35,40.70065,-89.59505,IL,17000,4000,50,78,48,Methodist Medical Center Of Illinois
4.89,2.28,41.54446,-87.98379,IL,12000,4000,50,68,88,Silver Cross Hospital  And Medical Centers
4.86,2.64,42.03837,-87.84820,IL,12000,5000,83,77,69,Advocate Lutheran General Hospital
5.85,2.36,42.26584,-89.07428,IL,15000,4000,50,65,76,Swedish American Hospital
5.79,2.25,41.76076,-88.15016,IL,15000,4000,50,68,29,Edward Hospital
4.46,2.67,42.29844,-89.09897,IL,11000,5000,50,87,56,Rockford Memorial Hospital
7.13,2.14,41.87269,-88.15684,IL,19000,4000,66,62,88,Central Dupage Hospital
5.49,2.52,41.56720,-87.69566,IL,14000,5000,50,80,63,Advocate South Suburban Hospital
6.20,2.20,42.06732,-87.99368,IL,16000,4000,66,67,57,Northwest Community Hospital
6.98,2.18,42.00413,-88.01745,IL,19000,4000,66,78,88,Alexian Brothers Medical Center
3.88,2.88,41.86110,-87.83404,IL,9000,6000,66,46,4,Loyola University Medical Center
3.96,2.16,41.48200,-90.57158,IL,9000,4000,50,58,63,Trinity Rock Island
6.88,2.99,41.89477,-87.62131,IL,18000,6000,50,61,94,Northwestern Memorial Hospital
5.95,2.11,41.96185,-88.72130,IL,16000,4000,50,81,3,Kishwaukee Community Hospital
5.26,2.20,41.81791,-88.00907,IL,13000,4000,50,86,95,Advocate Good Samaritan Hospital
5.86,2.27,42.05260,-88.14173,IL,15000,4000,50,80,57,St Alexius Medical Center
4.12,2.54,42.19586,-88.17286,IL,10000,5000,50,80,95,Advocate Good Shepherd Hospital
4.65,2.43,41.59920,-87.35764,IN,11000,5000,50,65,94,Methodist Hospitals Inc
5.07,2.40,41.61514,-87.52413,IN,13000,4000,50,81,74,Franciscan St Margaret Health - Hammond
6.97,3.45,41.61055,-86.72511,IN,19000,8000,0,0,0,Indiana University Health La Porte Hospital
3.79,2.20,38.28244,-85.74923,IN,9000,4000,50,83,48,Clark Memorial Hospital
5.84,2.38,41.70877,-86.17026,IN,15000,4000,50,88,57,Saint Joseph Regional Medical Center
6.98,2.36,41.03874,-85.24876,IN,19000,4000,66,63,32,Lutheran Hospital Of Indiana
6.16,2.22,41.04659,-85.10906,IN,16000,4000,83,60,44,Parkview Regional Medical Center
5.08,2.26,39.48518,-87.40893,IN,13000,4000,50,62,33,Union Hospital Inc
4.29,2.39,41.51266,-87.26125,IN,10000,4000,50,78,85,St Mary Medical Center Inc
5.03,2.24,41.46729,-87.05130,IN,13000,4000,50,75,63,Porter Valparaiso Hospital
3.66,2.09,38.67313,-87.53370,IN,8000,3000,50,72,81,Good Samaritan Hospital
4.04,2.09,38.30195,-85.83409,IN,10000,3000,66,85,85,Floyd Memorial Hospital And Health Services
7.58,2.79,39.79009,-86.16260,IN,21000,6000,50,51,79,Indiana University Health
