size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
10.62,3.11,34.13973,-118.03534,192641.03,44070.24,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087,METHODIST HOSPITAL OF SOUTHERN CA
18.53,3.88,34.14987,-118.23117,349352.51,59256.32,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0,GLENDALE ADVENTIST MEDICAL CENTER
16.92,3.63,36.98999,-121.98357,317333.53,54417.95,0.0,0.241,0.723,0.844,0.0,0.0,0.121,0.0,DOMINICAN HOSPITAL
17.84,3.19,33.83862,-116.54557,335581.93,45603.00,0.0,0.507,0.71,0.0,0.0,0.0,0.0,0.0,DESERT REGIONAL MEDICAL CENTER
18.84,3.70,38.72562,-120.79096,355409.46,55788.46,0.0,0.0,0.57,2.281,0.0,0.0,0.0,0.0,MARSHALL MEDICAL CENTER (1-RH)
16.74,5.32,34.06675,-118.44613,313814.65,87857.65,0.079,0.707,0.786,0.472,0.0,0.157,0.707,0.236,RONALD REAGAN UCLA MEDICAL CENTER
20.42,3.37,34.27915,-118.46006,386702.24,49251.33,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.128,PROVIDENCE HOLY CROSS MEDICAL CENTER
9.47,3.00,40.58654,-122.39168,170024.67,41872.93,0.0,0.238,0.713,0.079,0.0,0.0,0.079,0.0,MERCY MEDICAL CENTER REDDING
9.38,3.06,34.09049,-118.14410,168135.67,43017.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALHAMBRA HOSPITAL MEDICAL CENTER
18.09,3.85,37.67947,-122.47447,340579.57,58759.80,0.0,0.253,0.38,0.127,0.0,0.0,0.127,0.127,SETON MEDICAL CENTER
9.30,3.15,34.03009,-118.47833,166609.35,44793.62,0.0,0.165,0.248,0.0,0.0,0.0,0.165,0.0,SAINT JOHN'S HEALTH CENTER
8.95,3.76,38.46964,-122.70746,159654.00,57003.83,0.0,1.573,0.629,0.629,0.0,0.0,0.0,0.0,SUTTER MEDICAL CENTER OF SANTA ROSA
10.64,2.81,35.37279,-119.02817,193122.10,38170.30,0.0,0.74,0.555,0.0,0.0,0.0,0.555,0.0,MERCY HOSPITAL
8.56,2.91,34.50107,-117.17285,151884.63,40165.33,0.0,0.245,0.368,0.0,0.0,0.0,0.0,0.0,ST MARY MEDICAL CENTER
18.38,4.41,37.85593,-122.25730,346273.82,69723.58,0.0,0.134,0.937,0.669,0.0,0.0,0.134,0.134,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
15.71,3.72,37.36934,-122.08047,293406.95,56074.64,0.0,0.83,0.554,1.015,0.0,0.277,0.185,0.0,EL CAMINO HOSPITAL
9.15,2.90,38.76514,-121.24979,163569.34,39874.80,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0,SUTTER ROSEVILLE MEDICAL CENTER
13.81,3.12,32.88461,-117.22244,255763.31,44369.69,0.0,0.344,0.458,1.146,0.0,0.0,0.229,0.0,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
16.48,4.51,34.05076,-117.26395,308619.20,71827.30,0.0,1.539,0.513,0.366,0.0,0.0,0.147,0.147,LOMA LINDA UNIVERSITY MEDICAL CENTER
7.39,2.84,33.87236,-117.56809,128758.86,38767.43,0.0,0.496,0.248,0.248,0.0,0.0,0.0,0.0,CORONA REGIONAL MEDICAL CENTER
13.25,4.84,36.65910,-121.64630,244805.65,78255.74,0.0,0.227,0.453,0.113,0.0,0.113,0.0,0.0,SALINAS VALLEY MEMORIAL HOSPITAL
16.11,3.56,37.97780,-120.37150,301430.32,53037.26,0.0,0.0,0.645,0.215,0.0,0.0,0.645,0.0,SONORA REGIONAL MEDICAL CENTER
20.59,3.01,38.12186,-121.28665,389968.91,42038.95,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0,LODI MEMORIAL HOSPITAL
4.94,3.05,34.01501,-118.10064,80316.81,42942.90,0.0,0.203,0.407,0.0,0.0,0.0,0.0,0.0,BEVERLY HOSPITAL
20.15,3.77,33.81131,-118.34364,381390.78,57089.43,0.0,0.585,0.418,0.167,0.0,0.0,0.418,0.0,TORRANCE MEMORIAL MEDICAL CENTER
14.78,2.86,33.83891,-118.35677,275110.57,39121.86,0.0,0.179,0.089,0.089,0.0,0.0,0.0,0.0,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
20.66,4.25,37.94748,-122.53677,391446.00,66709.26,0.0,0.759,0.379,0.379,0.0,0.126,0.0,0.0,MARIN GENERAL HOSPITAL
25.30,4.34,38.26174,-122.04662,483217.12,68470.56,0.0,0.52,0.26,0.26,0.0,0.0,0.26,0.0,NORTHBAY MEDICAL CENTER
20.45,3.74,37.25153,-121.94684,387303.63,56458.41,0.0,0.222,0.998,1.996,0.0,0.0,0.111,0.0,GOOD SAMARITAN HOSPITAL
7.88,3.28,34.08802,-117.89341,138569.92,47400.94,0.0,1.315,0.088,0.263,0.0,0.088,0.0,0.0,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
7.46,2.88,33.75117,-116.96028,130150.36,39430.79,0.0,0.274,0.137,0.274,0.0,0.0,0.137,0.0,HEMET VALLEY MEDICAL CENTER
11.45,3.00,33.93530,-118.13030,209097.36,41928.79,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0,DOWNEY REGIONAL MEDICAL CENTER
13.53,2.68,34.27459,-119.25812,250273.52,35595.15,0.0,0.114,0.114,0.114,0.0,0.114,0.341,0.114,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
11.87,3.57,34.42951,-119.72333,217449.22,53113.09,0.0,0.0,0.239,0.159,0.0,0.0,0.08,0.08,SANTA BARBARA COTTAGE HOSPITAL
8.87,2.63,38.67039,-121.14552,158045.64,34524.09,0.0,0.64,0.32,0.32,0.0,0.0,0.0,0.0,MERCY HOSPITAL OF FOLSOM
11.99,3.37,38.60127,-121.39412,219926.00,49164.62,0.0,0.261,0.392,1.697,0.0,0.0,0.131,0.0,KAISER FOUNDATION HOSPITAL - SACRAMENTO
8.69,2.72,33.82557,-117.99493,154564.25,36421.22,0.0,0.191,0.191,0.0,0.0,0.0,0.0,0.0,WEST ANAHEIM MEDICAL CENTER
17.90,3.94,34.13364,-118.15275,336870.04,60509.40,0.0,0.171,0.514,0.171,0.0,0.0,0.057,0.057,HUNTINGTON MEMORIAL HOSPITAL
25.98,5.70,37.43436,-122.18013,496784.26,95302.74,0.0,0.28,0.449,0.337,0.0,0.0,0.112,0.112,STANFORD HOSPITAL
12.86,3.58,37.34027,-120.46817,237093.48,53375.26,0.0,0.358,0.597,0.119,0.0,0.0,0.0,0.0,MERCY MEDICAL CENTER
17.18,5.68,37.76421,-122.45716,322603.76,94902.90,0.0,0.738,0.492,0.492,0.0,0.123,0.123,0.0,UCSF MEDICAL CENTER
12.83,3.13,35.38338,-119.01969,236447.50,44526.64,0.0,0.606,0.242,0.0,0.0,0.0,0.0,0.0,SAN JOAQUIN COMMUNITY HOSPITAL
20.19,3.33,37.66540,-120.99743,382078.94,48402.38,0.0,0.232,0.928,0.464,0.0,0.0,0.116,0.0,DOCTORS MEDICAL CENTER
8.66,2.86,33.89307,-118.29506,153931.32,39074.81,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,MEMORIAL HOSPITAL OF GARDENA
11.23,3.36,34.05336,-118.26558,204842.92,49128.58,0.0,0.096,0.861,0.096,0.0,0.0,0.191,0.0,GOOD SAMARITAN HOSPITAL
15.86,2.83,34.20285,-118.62962,296402.43,38624.19,0.0,0.0,0.581,0.726,0.0,0.145,0.29,0.0,WEST HILLS HOSPITAL & MEDICAL CENTER
11.47,3.66,33.80861,-118.18661,209589.93,54989.31,0.0,0.66,0.6,0.42,0.0,0.0,0.0,0.06,LONG BEACH MEMORIAL MEDICAL CENTER
13.72,3.59,37.69824,-122.08730,254165.28,53535.14,0.0,0.431,0.0,0.431,0.0,0.0,0.288,0.288,EDEN MEDICAL CENTER
8.42,3.10,36.83863,-119.66183,149139.91,43833.55,0.0,0.892,0.297,0.0,0.0,0.0,0.0,0.0,CLOVIS COMMUNITY MEDICAL CENTER
18.02,3.36,37.98396,-122.03464,339116.14,49079.38,0.0,0.512,0.256,0.64,0.0,0.0,0.0,0.0,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
10.66,3.22,34.06389,-118.27347,193420.77,46295.12,0.0,0.863,0.0,0.0,0.0,0.0,0.108,0.0,SAINT VINCENT MEDICAL CENTER
13.51,3.82,33.03634,-117.28487,249990.05,58206.43,0.0,0.19,0.569,0.569,0.0,0.19,0.0,0.0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
11.92,3.69,38.66956,-121.31378,218475.70,55640.79,0.0,0.085,0.34,0.17,0.0,0.0,0.17,0.085,MERCY SAN JUAN MEDICAL CENTER
10.34,2.89,33.70376,-117.98776,187197.10,39728.29,0.0,0.0,0.343,0.0,0.0,0.0,0.0,0.0,HUNTINGTON BEACH HOSPITAL
14.99,3.51,34.20777,-118.88305,279281.97,51928.40,0.0,0.543,0.633,0.543,0.0,0.181,0.0,0.09,LOS ROBLES HOSPITAL & MEDICAL CENTER
17.38,2.90,33.80441,-118.06665,326496.88,39987.59,0.0,0.563,0.563,1.314,0.0,0.188,0.188,0.0,LOS ALAMITOS MEDICAL CENTER
17.69,3.46,37.66867,-120.97339,332622.14,50965.54,0.0,0.667,0.167,0.25,0.0,0.0,0.0,0.0,MEMORIAL  MEDICAL CENTER
12.13,2.86,33.56100,-117.66530,222697.37,39043.78,0.0,0.311,0.466,0.233,0.0,0.078,0.233,0.0,MISSION HOSPITAL REGIONAL MED CENTER
12.97,3.37,33.71466,-117.93322,239250.94,49288.22,0.0,0.882,0.196,0.0,0.0,0.0,0.0,0.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
14.97,3.02,33.76335,-116.40628,278729.49,42257.77,0.0,0.344,0.589,0.393,0.0,0.049,0.0,0.049,EISENHOWER MEDICAL CENTER
9.60,2.97,33.83340,-118.08118,172568.85,41241.15,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,TRI-CITY REGIONAL MEDICAL CENTER
5.48,2.92,34.02561,-117.68583,91031.57,40381.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHINO VALLEY MEDICAL CENTER
10.04,2.70,34.09764,-117.83444,181250.18,35953.09,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,SAN DIMAS COMMUNITY HOSPITAL
12.57,4.21,38.46387,-121.41645,231406.80,65847.25,0.0,0.565,0.0,0.377,0.0,0.0,0.188,0.188,METHODIST HOSPITAL OF SACRAMENTO
7.19,2.69,34.13289,-117.87121,124807.08,35754.83,0.0,0.353,0.0,0.353,0.0,0.0,0.0,0.0,FOOTHILL PRESBYTERIAN HOSPITAL
21.57,4.47,38.55484,-121.45628,409448.80,71022.98,0.0,1.915,0.479,2.668,0.0,0.137,0.0,0.137,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
11.09,2.78,33.60883,-117.70881,202050.89,37567.64,0.0,0.0,0.267,0.534,0.0,0.0,0.067,0.067,SADDLEBACK MEMORIAL MEDICAL CENTER
17.53,3.21,34.39755,-118.55330,329570.38,45974.31,0.0,0.99,0.66,0.495,0.0,0.0,0.33,0.0,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
28.75,5.36,34.07664,-118.37955,551524.07,88651.75,0.0,0.348,0.294,0.268,0.0,0.107,0.241,0.0,CEDARS-SINAI MEDICAL CENTER
15.54,4.31,32.99711,-117.05783,290030.73,67786.36,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.241,POMERADO HOSPITAL
12.38,3.54,34.01936,-118.18661,227654.41,52541.12,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,LOS ANGELES COMMUNITY HOSPITAL
8.02,3.02,33.55876,-117.18329,141259.47,42385.73,0.0,0.0,1.03,0.257,0.0,0.0,0.129,0.0,SOUTHWEST HEALTHCARE SYSTEM
4.71,3.21,34.22139,-118.45660,75798.17,46039.33,0.0,0.376,0.0,0.0,0.0,0.0,0.0,0.0,MISSION COMMUNITY HOSPITAL - PANORAMA
8.42,2.71,34.47174,-117.29791,149259.28,36180.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DESERT VALLEY HOSPITAL
11.08,2.79,35.38506,-119.03992,201900.73,37722.73,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,BAKERSFIELD HEART HOSPITAL
11.43,3.08,33.95038,-118.00463,208851.46,43572.43,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,WHITTIER HOSPITAL MEDICAL CENTER
21.72,4.03,34.06760,-118.12291,412489.39,62235.91,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,GARFIELD MEDICAL CENTER
14.79,3.16,33.95076,-118.34828,275172.68,45123.81,0.0,0.139,0.279,0.0,0.0,0.07,0.139,0.0,CENTINELA HOSPITAL MEDICAL CENTER
14.80,3.26,33.98219,-118.43930,275418.47,47012.80,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,MARINA DEL REY HOSPITAL
19.60,2.88,34.05723,-118.36025,370480.70,39498.48,0.0,1.391,0.506,0.379,0.0,0.0,0.253,0.0,OLYMPIA MEDICAL CENTER
12.83,3.00,34.02303,-118.39741,236454.97,41904.90,0.0,0.494,0.0,0.0,0.0,0.0,0.0,0.0,BROTMAN MEDICAL CENTER
9.68,3.01,34.16028,-118.44948,174038.10,42121.67,0.0,0.244,0.0,0.244,0.0,0.0,0.0,0.0,SHERMAN OAKS HOSPITAL
8.38,2.59,32.77629,-117.05730,148448.22,33865.90,0.0,0.667,0.133,0.0,0.0,0.0,0.133,0.0,ALVARADO HOSPITAL MEDICAL CENTER
21.97,3.87,34.17067,-118.53200,417269.61,59155.67,0.0,1.031,0.344,0.258,0.0,0.0,0.172,0.086,PROVIDENCE TARZANA MEDICAL CENTER
15.93,3.06,40.58532,-122.38702,297875.66,43076.02,0.0,0.0,0.113,0.225,0.0,0.113,0.0,0.0,SHASTA REGIONAL MEDICAL CENTER
5.74,2.62,40.41481,-104.70890,96129.15,34308.24,0.0,0.0,0.603,0.345,0.0,0.0,0.172,0.0,NORTH COLORADO MEDICAL CENTER
6.80,2.44,39.76893,-105.09006,117076.39,30872.87,0.109,0.437,0.219,0.328,0.0,0.109,0.0,0.109,EXEMPLA LUTHERAN MEDICAL CENTER
5.58,2.44,40.57315,-105.05741,92916.72,30849.17,0.0,0.181,0.543,0.362,0.0,0.0,0.0,0.091,POUDRE VALLEY HOSPITAL
7.14,3.81,39.72730,-104.99157,123812.17,57971.75,0.0,0.407,0.204,1.628,0.0,0.0,0.0,0.407,DENVER HEALTH MEDICAL CENTER
6.21,2.49,39.74615,-104.96682,105457.08,31789.54,0.0,2.6,0.557,2.229,0.0,0.371,0.0,0.371,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER
10.73,2.77,39.71712,-105.12874,194835.26,37320.81,0.0,0.256,0.384,0.639,0.0,0.0,0.0,0.128,CENTURA HEALTH-ST ANTHONY HOSPITAL
7.46,2.58,38.28184,-104.61256,130252.00,33587.97,0.0,0.206,0.619,0.206,0.0,0.0,0.31,0.0,PARKVIEW MEDICAL CENTER INC
7.14,2.65,38.83903,-104.80024,123881.79,34941.36,0.0,0.363,0.544,0.06,0.0,0.0,0.0,0.181,MEMORIAL HOSPITAL CENTRAL
11.36,4.02,39.74234,-104.84156,207372.50,62000.50,0.0,0.843,0.169,1.096,0.0,0.0,0.084,0.0,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
