size_charge,size_pay,lat,lon,charge,pay,name
11.39,3.44,35.38736,-119.01690,78468.52,16553.12,BAKERSFIELD MEMORIAL HOSPITAL
11.01,5.16,37.31288,-121.93329,75483.00,29937.53,SANTA CLARA VALLEY MEDICAL CENTER
9.59,3.12,39.74221,-121.85000,64381.76,14050.29,ENLOE MEDICAL CENTER
11.55,3.60,40.14813,-122.21934,79668.39,17764.69,ST ELIZABETH COMMUNITY HOSPITAL
15.67,4.10,37.82206,-122.26275,111789.26,21646.23,ALTA BATES SUMMIT MEDICAL CENTER
8.10,3.65,32.78037,-115.56848,52823.90,18145.16,EL CENTRO REGIONAL MEDICAL CENTER
9.77,3.43,34.44250,-119.26468,65814.42,16449.17,OJAI VALLEY COMMUNITY HOSPITAL
12.05,4.13,37.79100,-122.43125,83538.16,21926.14,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
14.94,4.46,37.74717,-122.42088,106046.97,24423.94,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS
10.51,3.56,34.67486,-118.15771,71605.28,17436.27,ANTELOPE VALLEY HOSPITAL MED CENTER
8.00,3.42,36.32737,-119.29548,52040.28,16324.29,KAWEAH DELTA MEDICAL CENTER
11.74,3.88,34.12834,-118.25777,81184.64,19982.88,GLENDALE MEM HOSPITAL & HLTH CENTER
8.02,3.80,36.73000,-119.78000,52160.77,19322.54,COMMUNITY REGIONAL MEDICAL CENTER
14.22,4.28,34.09643,-118.29103,100511.14,23089.28,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
11.54,3.24,37.75708,-120.86109,79595.06,14974.00,OAK VALLEY DISTRICT HOSPITAL
9.89,3.21,33.78036,-117.86495,66758.34,14720.94,ST JOSEPH HOSPITAL
6.96,3.29,37.65915,-122.43932,43946.00,15360.00,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO
7.50,3.89,37.33569,-121.99595,48165.48,20030.41,KAISER FOUNDATION HOSPITAL-SANTA CLARA
8.20,3.49,37.89135,-122.05971,53574.33,16927.44,KAISER FOUNDATION HOSPITAL - WALNUT CREEK
8.15,3.43,38.12852,-122.24704,53223.91,16415.39,KAISER FOUNDATION HOSPITAL AND REHAB CENTER
8.23,3.66,37.82448,-122.25759,53786.12,18260.53,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND
7.49,3.47,37.78248,-122.44290,48043.50,16779.00,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO
12.41,3.74,32.75143,-117.16083,86383.33,18830.13,SCRIPPS MERCY HOSPITAL
14.24,3.33,33.73798,-118.30525,100629.91,15656.35,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO
16.19,3.89,37.95337,-122.33672,115841.27,19999.88,DOCTORS MEDICAL CENTER-SAN PABLO
13.70,3.43,34.21674,-119.15631,96438.91,16441.72,ST JOHNS REGIONAL MEDICAL CENTER
12.96,3.65,37.96987,-121.28873,90698.49,18156.53,ST JOSEPHS MED CENTER OF STOCKTON
9.33,3.51,38.28820,-122.46533,62389.95,17068.11,SONOMA VALLEY HOSPITAL
13.92,4.05,33.98932,-118.22426,98145.18,21261.00,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK
9.45,3.31,36.83532,-119.76562,63298.59,15520.93,SAINT AGNES MEDICAL CENTER
8.20,3.31,34.07074,-117.94478,53573.55,15541.27,DOCTORS HOSPITAL OF WEST COVINA, INC
8.80,3.20,34.10130,-117.63651,58296.95,14641.33,SAN ANTONIO COMMUNITY HOSPITAL
11.26,3.52,32.79949,-117.15394,77429.77,17117.74,SHARP MEMORIAL HOSPITAL
12.31,4.11,38.13118,-122.23732,85590.51,21730.61,SUTTER SOLANO MEDICAL CENTER
11.49,3.62,33.92798,-117.43847,79226.72,17926.80,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER
15.78,4.23,34.04932,-118.21746,112653.12,22706.37,WHITE MEMORIAL MEDICAL CENTER
10.81,4.25,33.92963,-118.20332,73891.67,22819.73,SAINT FRANCIS MEDICAL CENTER
14.15,3.46,34.95099,-120.41322,99961.29,16665.90,MARIAN MEDICAL CENTER
12.79,3.73,38.57155,-121.46874,89350.88,18783.20,SUTTER GENERAL HOSPITAL
5.46,3.40,34.64075,-120.43958,32253.02,16237.60,LOMPOC VALLEY MEDICAL CENTER
10.09,3.46,34.02685,-118.48651,68342.49,16686.60,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
8.45,3.19,33.12535,-117.07336,55559.71,14558.39,PALOMAR MEDICAL CENTER
14.95,3.57,34.22014,-118.53410,106174.15,17494.93,NORTHRIDGE HOSPITAL MEDICAL CENTER
19.97,3.19,37.80132,-121.19690,145240.42,14567.46,DOCTORS HOSPITAL OF MANTECA
7.83,3.42,36.32362,-119.66726,50689.00,16338.59,ADVENTIST MEDICAL CENTER
16.29,3.48,37.96125,-121.30103,116586.64,16833.61,DAMERON HOSPITAL
9.65,3.15,34.20495,-118.21589,64854.32,14290.63,VERDUGO HILLS HOSPITAL
23.24,4.53,37.36257,-121.84974,170730.05,25041.41,REGIONAL MEDICAL CENTER OF SAN JOSE
10.35,3.90,34.19494,-118.46319,70345.10,20130.30,VALLEY PRESBYTERIAN HOSPITAL
11.47,3.94,38.66404,-121.79212,79085.61,20407.32,WOODLAND MEMORIAL HOSPITAL
10.68,3.33,33.18402,-117.29661,72890.43,15661.55,TRI-CITY MEDICAL CENTER
8.88,3.56,34.13495,-117.27603,58904.22,17456.60,ST BERNARDINE MEDICAL CENTER
12.80,3.49,38.09906,-122.56011,89421.57,16938.19,NOVATO COMMUNITY HOSPITAL
18.48,3.72,34.10081,-118.10588,133628.09,18680.49,SAN GABRIEL VALLEY MEDICAL CENTER
8.53,3.40,39.13822,-121.59436,56149.71,16241.00,RIDEOUT MEMORIAL HOSPITAL
16.80,3.55,38.25455,-122.63177,120607.57,17359.02,PETALUMA VALLEY HOSPITAL
5.83,3.06,34.22143,-118.43018,35161.07,13566.20,KAISER FOUNDATION HOSPITAL - PANORAMA CITY
5.88,3.48,34.09816,-118.29541,35523.71,16858.07,KAISER FOUNDATION HOSPITAL - LOS ANGELES
5.47,2.99,33.91909,-118.12873,32358.25,13026.15,KAISER FOUNDATION HOSPITAL - DOWNEY
5.84,3.05,34.07225,-117.43197,35195.89,13455.61,KAISER FOUNDATION HOSPITAL FONTANA
11.25,3.48,36.57886,-121.91316,77323.24,16820.10,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
11.61,4.22,34.03705,-118.26575,80144.83,22573.17,CALIFORNIA HOSPITAL MEDICAL CENTER LA
11.92,3.30,39.22809,-121.04721,82533.01,15453.58,SIERRA NEVADA MEMORIAL HOSPITAL
15.48,4.12,37.78963,-122.41700,110305.05,21831.15,SAINT FRANCIS MEMORIAL HOSPITAL
16.13,4.00,37.32710,-121.93863,115383.34,20887.91,O'CONNOR HOSPITAL
9.40,4.15,34.28029,-119.25410,62908.82,22050.21,VENTURA COUNTY MEDICAL CENTER
7.75,4.28,37.88664,-121.28308,50083.58,23080.58,SAN JOAQUIN GENERAL HOSPITAL
10.21,3.09,33.89465,-117.92716,69267.34,13816.85,ST JUDE MEDICAL CENTER
15.15,3.34,33.96860,-118.04831,107711.39,15777.00,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
18.88,3.68,38.44369,-122.70138,136761.72,18386.68,SANTA ROSA MEMORIAL HOSPITAL
16.13,3.39,37.51164,-120.83800,115317.85,16090.46,EMANUEL MEDICAL CENTER INC
18.66,3.64,37.91341,-122.04163,135076.09,18065.02,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
13.16,3.93,33.77991,-118.18602,92209.34,20297.55,ST MARY MEDICAL CENTER
16.38,4.27,36.92821,-121.79360,117324.92,22983.80,WATSONVILLE COMMUNITY HOSPITAL
21.78,3.56,37.55717,-121.98126,159337.35,17449.71,WASHINGTON HOSPITAL
18.63,3.56,37.48000,-122.25441,134791.70,17435.57,SEQUOIA HOSPITAL
16.13,3.27,34.58305,-118.14490,115345.85,15202.04,PALMDALE REGIONAL MEDICAL CENTER
12.88,3.65,37.76288,-122.25412,90008.25,18140.00,ALAMEDA HOSPITAL
11.71,3.54,32.61972,-117.02278,80951.13,17288.66,SHARP CHULA VISTA MEDICAL CENTER
8.38,2.99,33.62229,-117.92995,54993.78,13032.50,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
16.16,3.17,39.75720,-121.57018,115611.08,14418.33,FEATHER RIVER HOSPITAL
14.87,3.29,33.84780,-117.93661,105530.79,15345.23,AHMC ANAHEIM REGIONAL MEDICAL CENTER
17.30,5.66,37.75676,-122.40461,124488.59,33777.27,SAN FRANCISCO GENERAL HOSPITAL
14.82,4.17,33.77483,-117.91329,105130.38,22238.23,GARDEN GROVE HOSPITAL & MEDICAL CENTER
13.78,3.87,34.07709,-117.75063,97050.96,19837.14,POMONA VALLEY HOSPITAL MEDICAL CENTER
12.04,3.16,35.27882,-120.65047,83508.40,14356.12,FRENCH HOSPITAL MEDICAL CENTER
8.85,3.09,32.69430,-117.16793,58662.02,13770.75,SHARP CORONADO HOSPITAL AND HLTHCR CTR
15.83,3.35,34.15601,-118.32834,113024.51,15789.28,PROVIDENCE SAINT JOSEPH MEDICAL CTR
11.73,3.23,34.28920,-118.74484,81078.22,14899.59,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
11.33,3.51,34.13973,-118.03534,77996.78,17055.57,METHODIST HOSPITAL OF SOUTHERN CA
14.39,3.85,34.14987,-118.23117,101778.66,19747.41,GLENDALE ADVENTIST MEDICAL CENTER
14.60,3.85,36.98999,-121.98357,103467.09,19731.75,DOMINICAN HOSPITAL
13.95,3.35,33.83862,-116.54557,98356.07,15844.19,DESERT REGIONAL MEDICAL CENTER
18.77,4.87,36.69761,-121.63320,135925.36,27657.57,NATIVIDAD MEDICAL CENTER
19.97,3.31,38.72562,-120.79096,145220.81,15510.86,MARSHALL MEDICAL CENTER (1-RH)
17.07,3.56,36.06956,-119.02748,122651.27,17440.84,SIERRA VIEW DISTRICT HOSPITAL
12.54,4.64,34.06675,-118.44613,87418.20,25901.60,RONALD REAGAN UCLA MEDICAL CENTER
13.86,3.70,37.71291,-122.14320,97675.75,18566.00,SAN LEANDRO HOSPITAL
9.13,3.17,34.03721,-117.20474,60847.02,14383.00,REDLANDS COMMUNITY HOSPITAL
15.44,4.09,33.80733,-118.19305,109988.59,21576.71,PACIFIC HOSPITAL OF LONG BEACH
14.41,3.47,34.27915,-118.46006,101951.92,16714.47,PROVIDENCE HOLY CROSS MEDICAL CENTER
5.97,3.55,34.13075,-116.27502,36250.50,17392.82,HI-DESERT MEDICAL CENTER
10.23,3.54,40.58654,-122.39168,69367.14,17282.27,MERCY MEDICAL CENTER REDDING
17.38,3.57,37.69502,-121.88095,125086.97,17527.71,VALLEYCARE MEDICAL CENTER
20.49,3.90,37.67947,-122.47447,149269.19,20095.00,SETON MEDICAL CENTER
7.82,3.10,34.03009,-118.47833,50614.20,13837.67,SAINT JOHN'S HEALTH CENTER
11.13,4.24,38.46964,-122.70746,76399.53,22785.97,SUTTER MEDICAL CENTER OF SANTA ROSA
12.47,3.28,35.37279,-119.02817,86813.40,15266.26,MERCY HOSPITAL
10.92,4.04,36.83491,-121.38651,74769.17,21206.00,HAZEL HAWKINS MEMORIAL HOSPITAL
11.27,3.40,34.50107,-117.17285,77519.55,16236.90,ST MARY MEDICAL CENTER
12.58,3.53,39.15350,-123.20435,87726.55,17186.68,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D
16.14,4.33,37.85593,-122.25730,115390.06,23433.20,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
18.41,3.59,37.36934,-122.08047,133145.86,17674.41,EL CAMINO HOSPITAL
11.30,3.28,38.76514,-121.24979,77771.89,15286.64,SUTTER ROSEVILLE MEDICAL CENTER
11.16,3.29,37.74409,-121.43469,76675.42,15366.00,SUTTER TRACY COMMUNITY HOSPITAL
12.36,3.02,32.88461,-117.22244,86018.18,13210.49,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
11.21,4.10,34.05076,-117.26395,77006.46,21666.91,LOMA LINDA UNIVERSITY MEDICAL CENTER
10.37,3.46,33.87236,-117.56809,70451.90,16688.49,CORONA REGIONAL MEDICAL CENTER
10.38,3.94,36.65910,-121.64630,70597.30,20414.32,SALINAS VALLEY MEMORIAL HOSPITAL
15.97,3.63,37.97780,-120.37150,114101.48,17977.78,SONORA REGIONAL MEDICAL CENTER
20.74,3.37,38.12186,-121.28665,151280.02,16000.99,LODI MEMORIAL HOSPITAL
8.47,3.56,32.95813,-115.55388,55721.72,17414.93,PIONEERS MEMORIAL HEALTHCARE DISTRICT
23.41,5.00,33.78798,-117.89026,172022.55,28657.18,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
6.86,3.69,34.01501,-118.10064,43169.57,18487.21,BEVERLY HOSPITAL
10.81,3.18,33.81131,-118.34364,73940.80,14458.00,TORRANCE MEMORIAL MEDICAL CENTER
10.00,4.19,38.91161,-119.99760,67586.64,22364.92,BARTON MEMORIAL HOSPITAL
12.96,3.25,33.83891,-118.35677,90681.76,15020.79,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
9.21,3.09,34.43343,-119.81039,61448.05,13825.26,GOLETA VALLEY COTTAGE HOSPITAL
9.13,3.55,36.22008,-119.33764,60849.77,17382.00,TULARE REGIONAL MEDICAL CENTER
14.69,3.61,37.94748,-122.53677,104136.50,17833.68,MARIN GENERAL HOSPITAL
21.80,4.05,38.26174,-122.04662,159521.68,21241.33,NORTHBAY MEDICAL CENTER
5.43,4.71,33.83043,-118.29402,32021.50,26412.50,LAC/HARBOR-UCLA MED CENTER
19.88,3.70,37.25153,-121.94684,144566.49,18571.02,GOOD SAMARITAN HOSPITAL
9.52,3.80,34.08802,-117.89341,63861.28,19360.02,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
9.75,3.61,38.39711,-122.81924,65643.76,17857.95,PALM DRIVE HOSPITAL
8.74,3.32,33.75117,-116.96028,57793.98,15559.22,HEMET VALLEY MEDICAL CENTER
12.40,3.56,33.93530,-118.13030,86275.10,17435.55,DOWNEY REGIONAL MEDICAL CENTER
14.42,3.17,34.27459,-119.25812,102047.21,14452.69,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
9.85,3.32,34.42951,-119.72333,66465.52,15551.18,SANTA BARBARA COTTAGE HOSPITAL
5.56,2.98,33.78899,-118.29401,33029.55,12951.82,KAISER FOUNDATION HOSPITAL - SOUTH BAY
13.58,3.49,38.67039,-121.14552,95499.22,16932.70,MERCY HOSPITAL OF FOLSOM
8.85,3.69,41.77451,-124.19400,58650.67,18442.00,SUTTER COAST HOSPITAL
12.63,3.37,32.89810,-117.24217,88071.14,15966.06,SCRIPPS GREEN HOSPITAL
7.58,3.24,38.60127,-121.39412,48761.39,14997.28,KAISER FOUNDATION HOSPITAL - SACRAMENTO
15.76,3.32,33.82557,-117.99493,112493.64,15553.36,WEST ANAHEIM MEDICAL CENTER
13.37,3.33,33.38091,-117.24446,93873.89,15684.53,FALLBROOK HOSPITAL
12.21,3.40,34.13364,-118.15275,84804.71,16195.44,HUNTINGTON MEMORIAL HOSPITAL
18.01,4.64,37.43436,-122.18013,129998.49,25857.45,STANFORD HOSPITAL
10.44,3.71,37.34027,-120.46817,71064.28,18650.24,MERCY MEDICAL CENTER
12.64,4.82,37.76421,-122.45716,88207.14,27273.74,UCSF MEDICAL CENTER
13.09,3.32,35.38338,-119.01969,91644.80,15618.74,SAN JOAQUIN COMMUNITY HOSPITAL
17.74,3.97,37.77449,-122.45429,127861.77,20654.98,ST MARY'S MEDICAL CENTER
17.58,3.78,37.66540,-120.99743,126613.28,19136.75,DOCTORS MEDICAL CENTER
11.36,3.70,34.05336,-118.26558,78183.36,18559.82,GOOD SAMARITAN HOSPITAL
15.20,3.35,34.20285,-118.62962,108121.76,15801.20,WEST HILLS HOSPITAL & MEDICAL CENTER
8.66,3.52,33.80861,-118.18661,57135.76,17126.83,LONG BEACH MEMORIAL MEDICAL CENTER
12.72,3.76,37.69824,-122.08730,88796.25,19002.23,EDEN MEDICAL CENTER
9.01,3.27,36.83863,-119.66183,59859.92,15181.45,CLOVIS COMMUNITY MEDICAL CENTER
16.89,3.53,37.98396,-122.03464,121304.45,17222.71,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
10.54,3.33,38.94514,-121.10174,71824.10,15650.14,SUTTER AUBURN FAITH HOSPITAL
11.54,3.88,34.06389,-118.27347,79607.01,19924.12,SAINT VINCENT MEDICAL CENTER
12.18,3.17,33.03634,-117.28487,84604.69,14394.38,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
14.42,3.29,35.29188,-120.66635,102001.49,15387.17,SIERRA VISTA REGIONAL MEDICAL CENTER
7.28,3.45,37.63058,-122.09502,46386.80,16633.40,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD
6.20,3.06,32.79197,-117.09498,38050.82,13546.47,KAISER FOUNDATION HOSPITAL - SAN DIEGO
12.38,3.77,38.66956,-121.31378,86164.93,19119.10,MERCY SAN JUAN MEDICAL CENTER
10.50,3.78,34.52856,-117.29305,71524.28,19137.19,VICTOR VALLEY COMMUNITY HOSPITAL
12.32,3.80,37.98224,-121.80362,85713.40,19297.32,SUTTER DELTA MEDICAL CENTER
14.58,3.56,33.68179,-116.23394,103308.30,17434.65,JOHN F KENNEDY MEMORIAL HOSPITAL, INC
12.25,3.44,38.56276,-121.77207,85168.04,16525.80,SUTTER DAVIS HOSPITAL
12.89,3.48,34.20777,-118.88305,90152.93,16833.33,LOS ROBLES HOSPITAL & MEDICAL CENTER
14.13,3.16,33.80441,-118.06665,99789.82,14333.87,LOS ALAMITOS MEDICAL CENTER
14.17,3.41,37.66867,-120.97339,100108.27,16297.79,MEMORIAL  MEDICAL CENTER
5.98,3.02,34.03868,-118.37516,36307.86,13220.86,KAISER FOUNDATION HOSPITAL - WEST LA
11.04,3.14,33.56100,-117.66530,75723.23,14148.13,MISSION HOSPITAL REGIONAL MED CENTER
6.56,3.79,36.94433,-120.04507,40811.76,19256.41,MADERA COMMUNITY HOSPITAL
13.62,3.83,33.71466,-117.93322,95769.52,19565.07,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
15.00,3.10,33.76335,-116.40628,106587.41,13895.39,EISENHOWER MEDICAL CENTER
11.68,3.52,33.83340,-118.08118,80696.85,17107.00,TRI-CITY REGIONAL MEDICAL CENTER
14.03,3.62,33.84753,-118.03841,99019.50,17953.45,LA PALMA INTERCOMMUNITY HOSPITAL
12.42,3.46,33.84932,-118.15323,86491.18,16658.82,LAKEWOOD REGIONAL MEDICAL CENTER
16.89,3.16,34.09764,-117.83444,121240.23,14314.90,SAN DIMAS COMMUNITY HOSPITAL
8.90,3.11,33.88515,-117.84346,59068.54,13984.08,PLACENTIA LINDA HOSPITAL
10.08,3.58,38.46387,-121.41645,68266.31,17646.95,METHODIST HOSPITAL OF SACRAMENTO
8.95,3.35,34.13289,-117.87121,59416.12,15803.78,FOOTHILL PRESBYTERIAN HOSPITAL
25.14,4.66,38.55484,-121.45628,185505.64,26054.49,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
9.33,3.01,33.60883,-117.70881,62403.52,13189.19,SADDLEBACK MEMORIAL MEDICAL CENTER
7.86,3.99,35.76216,-119.23889,50966.32,20771.04,DELANO REGIONAL MEDICAL CENTER
6.29,3.08,33.85375,-117.81651,38747.15,13749.08,KAISER FOUNDATION HOSPITAL ANAHEIM
13.72,3.12,34.24359,-119.01992,96566.21,13989.64,ST JOHNS PLEASANT VALLEY HOSPITAL
15.48,3.13,34.39755,-118.55330,110316.60,14068.71,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
15.46,3.72,34.07664,-118.37955,110123.22,18690.79,CEDARS-SINAI MEDICAL CENTER
13.52,3.23,35.55536,-120.72067,95000.62,14878.85,TWIN CITIES COMMUNITY HOSPITAL
7.73,3.00,32.99711,-117.05783,49892.80,13102.96,POMERADO HOSPITAL
8.73,3.31,38.46958,-121.41947,57730.00,15516.24,KAISER FOUNDATION HOSP SO SACRAMENTO
8.99,3.18,33.70167,-117.95566,59744.90,14468.97,ORANGE COAST MEMORIAL MEDICAL CENTER
10.07,3.12,33.71818,-117.16690,68135.25,14007.71,MENIFEE VALLEY MEDICAL CENTER
5.73,3.02,33.90752,-117.46879,34354.82,13251.53,KAISER FOUNDATION HOSPITAL, RIVERSIDE
18.38,3.91,37.03560,-121.57109,132891.91,20209.11,SAINT LOUISE REGIONAL HOSPITAL
13.93,3.66,37.77577,-121.95824,98211.23,18245.10,SAN RAMON REGIONAL MEDICAL CTR
7.00,3.41,38.47149,-122.72640,44278.13,16288.27,KAISER FOUNDATION HOSPITAL-SANTA ROSA
17.23,3.81,34.06193,-118.20157,123885.13,19369.38,KECK HOSPITAL OF USC
7.04,3.28,33.55876,-117.18329,44552.64,15254.58,SOUTHWEST HEALTHCARE SYSTEM
7.12,3.00,36.82510,-119.78189,45149.89,13116.59,FRESNO SURGICAL HOSPITAL
14.93,3.25,34.47174,-117.29791,106021.92,15049.28,DESERT VALLEY HOSPITAL
9.71,3.68,36.98769,-121.97746,65325.28,18417.96,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ
8.91,3.75,33.92910,-118.15800,59130.00,18927.58,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR
6.72,3.01,37.66477,-120.95832,42091.91,13136.18,STANISLAUS SURGICAL HOSPITAL
15.89,3.77,33.95038,-118.00463,113517.38,19098.31,WHITTIER HOSPITAL MEDICAL CENTER
30.00,4.12,34.04924,-118.13842,223373.07,21795.33,MONTEREY PARK HOSPITAL
19.47,4.25,34.06760,-118.12291,141355.32,22853.44,GARFIELD MEDICAL CENTER
29.68,3.63,33.95076,-118.34828,220880.77,18010.55,CENTINELA HOSPITAL MEDICAL CENTER
11.55,3.25,33.98219,-118.43930,79717.33,15059.92,MARINA DEL REY HOSPITAL
16.40,3.32,34.05723,-118.36025,117449.00,15585.15,OLYMPIA MEDICAL CENTER
14.89,3.37,34.02303,-118.39741,105678.62,15995.58,BROTMAN MEDICAL CENTER
13.58,3.38,34.16028,-118.44948,95521.54,16077.69,SHERMAN OAKS HOSPITAL
11.92,3.22,32.77629,-117.05730,82576.71,14784.11,ALVARADO HOSPITAL MEDICAL CENTER
6.92,3.35,37.95186,-121.77704,43627.55,15823.05,KAISER FOUNDATION HOSPITAL - ANTIOCH
16.98,3.24,34.17067,-118.53200,121987.57,14946.51,PROVIDENCE TARZANA MEDICAL CENTER
21.64,3.40,40.58532,-122.38702,158240.24,16191.52,SHASTA REGIONAL MEDICAL CENTER
9.97,3.00,39.13161,-121.61296,67368.08,13102.57,SUTTER SURGICAL HOSPITAL - NORTH VALLEY
8.00,3.01,33.66270,-117.77270,52065.65,13136.22,HOAG ORTHOPEDIC INSTITUTE
8.68,3.25,40.41481,-104.70890,57291.76,15043.70,NORTH COLORADO MEDICAL CENTER
8.13,3.06,40.18134,-105.12769,53053.55,13525.20,LONGMONT UNITED HOSPITAL
7.65,3.31,39.96455,-104.76855,49325.88,15492.42,PLATTE VALLEY MEDICAL CENTER
5.36,3.03,38.48040,-107.86857,31441.26,13310.84,MONTROSE MEMORIAL HOSPITAL
7.22,3.24,37.47150,-105.88350,45924.44,14962.62,SAN LUIS VALLEY REGIONAL MEDICAL CENTER
11.87,3.03,39.76893,-105.09006,82155.89,13352.48,EXEMPLA LUTHERAN MEDICAL CENTER
7.69,3.21,40.57315,-105.05741,49640.51,14696.26,POUDRE VALLEY HOSPITAL
7.27,4.03,39.72730,-104.99157,46335.56,21149.48,DENVER HEALTH MEDICAL CENTER
11.10,3.11,38.23421,-104.62292,76156.74,13948.51,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
6.38,3.37,37.23629,-107.82578,39433.78,15965.29,MERCY REGIONAL MEDICAL CENTER
10.16,3.39,39.74615,-104.96682,68819.65,16099.18,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER
10.78,3.07,39.71712,-105.12874,73719.83,13601.89,CENTURA HEALTH-ST ANTHONY HOSPITAL
8.44,3.26,38.45565,-105.23021,55443.02,15149.46,CENTURA HEALTH-ST THOMAS MORE HOSPITAL
