size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
13.00,2.78,36.57886,-121.91316,34805.17,5592.67,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,0.0,0.488,0.781,0.098,0.0,0.098,0.098,0.0
15.75,2.59,33.96860,-118.04831,42673.67,5076.58,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,0.074,0.298,0.521,0.298,0.0,0.0,0.744,0.074
15.76,2.93,38.44369,-122.70138,42717.73,6030.91,SANTA ROSA MEMORIAL HOSPITAL,0.0,0.0,0.389,0.389,0.0,0.0,0.0,0.0
13.32,2.71,37.51164,-120.83800,35715.91,5407.09,EMANUEL MEDICAL CENTER INC,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0
23.78,2.78,37.91341,-122.04163,65639.00,5598.00,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,0.0,0.082,0.245,0.735,0.0,0.0,0.082,0.082
20.13,3.28,37.55717,-121.98126,55197.19,7021.62,WASHINGTON HOSPITAL,0.0,0.196,0.785,0.589,0.0,0.098,0.0,0.098
20.71,2.60,39.75720,-121.57018,56856.62,5099.88,FEATHER RIVER HOSPITAL,0.0,0.199,0.596,0.794,0.0,0.0,0.0,0.397
15.33,2.64,33.84780,-117.93661,41471.91,5196.18,AHMC ANAHEIM REGIONAL MEDICAL CENTER,0.0,0.632,0.474,0.0,0.0,0.0,0.0,0.158
19.88,4.62,37.75676,-122.40461,54477.79,10867.43,SAN FRANCISCO GENERAL HOSPITAL,0.0,0.0,0.626,0.209,0.0,0.209,0.417,0.209
12.62,3.18,34.07709,-117.75063,33726.91,6744.45,POMONA VALLEY HOSPITAL MEDICAL CENTER,0.0,0.211,0.211,0.106,0.0,0.106,0.0,0.0
14.15,2.65,34.15601,-118.32834,38090.78,5236.35,PROVIDENCE SAINT JOSEPH MEDICAL CTR,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0
8.85,2.73,34.13973,-118.03534,22953.63,5457.89,METHODIST HOSPITAL OF SOUTHERN CA,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087
14.51,3.17,34.14987,-118.23117,39119.60,6730.50,GLENDALE ADVENTIST MEDICAL CENTER,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0
13.04,2.89,36.98999,-121.98357,34916.18,5908.09,DOMINICAN HOSPITAL,0.0,0.241,0.723,0.844,0.0,0.0,0.121,0.0
14.71,2.80,34.27915,-118.46006,39697.62,5660.00,PROVIDENCE HOLY CROSS MEDICAL CENTER,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.128
8.25,2.41,34.03009,-118.47833,21227.33,4553.00,SAINT JOHN'S HEALTH CENTER,0.0,0.165,0.248,0.0,0.0,0.0,0.165,0.0
11.75,3.53,37.85593,-122.25730,31245.86,7751.14,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,0.0,0.134,0.937,0.669,0.0,0.0,0.134,0.134
10.71,2.40,32.88461,-117.22244,28260.50,4512.00,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,0.0,0.344,0.458,1.146,0.0,0.0,0.229,0.0
22.76,2.71,38.12186,-121.28665,62723.07,5393.00,LODI MEMORIAL HOSPITAL,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0
13.35,2.53,33.81131,-118.34364,35818.43,4902.48,TORRANCE MEMORIAL MEDICAL CENTER,0.0,0.585,0.418,0.167,0.0,0.0,0.418,0.0
13.38,2.59,33.83891,-118.35677,35888.32,5061.11,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,0.0,0.179,0.089,0.089,0.0,0.0,0.0,0.0
17.61,3.69,37.94748,-122.53677,47988.00,8208.94,MARIN GENERAL HOSPITAL,0.0,0.759,0.379,0.379,0.0,0.126,0.0,0.0
16.41,4.66,34.06034,-118.21014,44553.46,10965.85,LAC+USC MEDICAL CENTER,0.0,1.243,0.621,0.0,0.0,0.311,0.0,0.0
8.58,2.72,34.13364,-118.15275,22194.31,5424.63,HUNTINGTON MEMORIAL HOSPITAL,0.0,0.171,0.514,0.171,0.0,0.0,0.057,0.057
30.00,4.32,37.43436,-122.18013,83402.58,10012.08,STANFORD HOSPITAL,0.0,0.28,0.449,0.337,0.0,0.0,0.112,0.112
9.78,2.69,35.38338,-119.01969,25616.71,5349.35,SAN JOAQUIN COMMUNITY HOSPITAL,0.0,0.606,0.242,0.0,0.0,0.0,0.0,0.0
12.08,3.18,34.05336,-118.26558,32196.56,6753.25,GOOD SAMARITAN HOSPITAL,0.0,0.096,0.861,0.096,0.0,0.0,0.191,0.0
8.96,2.85,33.80861,-118.18661,23274.00,5817.69,LONG BEACH MEMORIAL MEDICAL CENTER,0.0,0.66,0.6,0.42,0.0,0.0,0.0,0.06
15.42,3.05,37.69824,-122.08730,41722.57,6372.52,EDEN MEDICAL CENTER,0.0,0.431,0.0,0.431,0.0,0.0,0.288,0.288
23.73,2.90,37.98396,-122.03464,65484.33,5954.08,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,0.0,0.512,0.256,0.64,0.0,0.0,0.0,0.0
13.49,2.82,38.66956,-121.31378,36203.67,5728.56,MERCY SAN JUAN MEDICAL CENTER,0.0,0.085,0.34,0.17,0.0,0.0,0.17,0.085
12.35,3.14,37.98224,-121.80362,32947.15,6624.00,SUTTER DELTA MEDICAL CENTER,0.0,1.247,1.069,0.356,0.0,0.178,0.0,0.0
14.47,2.92,34.20777,-118.88305,39014.65,5994.65,LOS ROBLES HOSPITAL & MEDICAL CENTER,0.0,0.543,0.633,0.543,0.0,0.181,0.0,0.09
14.58,2.45,33.80441,-118.06665,39339.33,4656.58,LOS ALAMITOS MEDICAL CENTER,0.0,0.563,0.563,1.314,0.0,0.188,0.188,0.0
10.13,2.60,37.66867,-120.97339,26600.83,5086.83,MEMORIAL  MEDICAL CENTER,0.0,0.667,0.167,0.25,0.0,0.0,0.0,0.0
10.51,2.45,33.56100,-117.66530,27695.79,4652.24,MISSION HOSPITAL REGIONAL MED CENTER,0.0,0.311,0.466,0.233,0.0,0.078,0.233,0.0
14.53,2.38,33.76335,-116.40628,39194.92,4468.25,EISENHOWER MEDICAL CENTER,0.0,0.344,0.589,0.393,0.0,0.049,0.0,0.049
25.25,4.02,38.55484,-121.45628,69831.57,9144.48,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,0.0,1.915,0.479,2.668,0.0,0.137,0.0,0.137
11.19,2.38,33.60883,-117.70881,29630.21,4456.21,SADDLEBACK MEMORIAL MEDICAL CENTER,0.0,0.0,0.267,0.534,0.0,0.0,0.067,0.067
21.36,3.43,34.07664,-118.37955,58704.70,7451.62,CEDARS-SINAI MEDICAL CENTER,0.0,0.348,0.294,0.268,0.0,0.107,0.241,0.0
19.41,2.56,35.55536,-120.72067,53124.91,4970.18,TWIN CITIES COMMUNITY HOSPITAL,0.0,0.951,0.571,0.0,0.0,0.0,0.0,0.0
6.30,3.38,34.01936,-118.18661,15672.42,7326.00,LOS ANGELES COMMUNITY HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0
12.92,2.97,33.95076,-118.34828,34578.53,6156.63,CENTINELA HOSPITAL MEDICAL CENTER,0.0,0.139,0.279,0.0,0.0,0.07,0.139,0.0
14.98,2.64,34.05723,-118.36025,40483.94,5201.06,OLYMPIA MEDICAL CENTER,0.0,1.391,0.506,0.379,0.0,0.0,0.253,0.0
7.42,2.53,34.16028,-118.44948,18868.14,4896.57,SHERMAN OAKS HOSPITAL,0.0,0.244,0.0,0.244,0.0,0.0,0.0,0.0
17.59,2.56,34.17067,-118.53200,47935.50,4980.79,PROVIDENCE TARZANA MEDICAL CENTER,0.0,1.031,0.344,0.258,0.0,0.0,0.172,0.086
13.67,2.75,40.58532,-122.38702,36726.73,5515.00,SHASTA REGIONAL MEDICAL CENTER,0.0,0.0,0.113,0.225,0.0,0.113,0.0,0.0
6.42,2.55,40.41481,-104.70890,16001.08,4945.76,NORTH COLORADO MEDICAL CENTER,0.0,0.0,0.603,0.345,0.0,0.0,0.172,0.0
7.20,2.60,40.18134,-105.12769,18236.33,5101.33,LONGMONT UNITED HOSPITAL,0.0,0.0,0.536,0.0,0.0,0.0,0.536,0.179
6.81,2.31,39.76893,-105.09006,17117.54,4271.64,EXEMPLA LUTHERAN MEDICAL CENTER,0.109,0.437,0.219,0.328,0.0,0.109,0.0,0.109
7.55,2.41,38.23421,-104.62292,19252.00,4537.50,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,0.0,0.304,1.064,0.152,0.0,0.304,0.456,0.0
9.92,2.39,39.71712,-105.12874,26015.18,4504.71,CENTURA HEALTH-ST ANTHONY HOSPITAL,0.0,0.256,0.384,0.639,0.0,0.0,0.0,0.128
6.58,2.35,38.83903,-104.80024,16476.86,4379.59,MEMORIAL HOSPITAL CENTRAL,0.0,0.363,0.544,0.06,0.0,0.0,0.0,0.181
5.76,2.50,39.09046,-108.56190,14133.42,4814.83,ST MARYS HOSPITAL AND MEDICAL CENTER,0.0,0.976,0.759,1.193,0.0,0.0,0.217,0.108
8.18,2.27,38.86559,-104.82182,21036.53,4149.09,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,0.0,0.655,0.298,0.119,0.0,0.0,0.238,0.0
10.02,2.43,39.73231,-104.93396,26286.75,4619.08,ROSE MEDICAL CENTER,0.0,2.064,0.551,1.789,0.0,0.0,0.275,0.138
10.83,2.36,39.65399,-104.98116,28615.56,4419.25,SWEDISH MEDICAL CENTER,0.0,1.376,0.994,0.688,0.0,0.076,0.0,0.306
7.27,2.52,39.67005,-104.97490,18426.08,4856.85,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,0.0,0.158,0.947,0.473,0.0,0.0,0.0,0.0
10.72,2.37,39.68859,-104.83205,28293.42,4435.00,MEDICAL CENTER OF AURORA, THE,0.0,0.92,1.022,0.409,0.0,0.0,0.102,0.0
8.52,2.51,39.84960,-105.01825,22013.27,4821.45,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL,0.0,0.581,0.968,0.387,0.0,0.0,0.194,0.0
11.50,2.27,39.57629,-104.98610,30519.56,4155.72,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,0.0,0.0,0.35,0.175,0.0,0.0,0.175,0.0
7.83,2.25,39.97043,-105.08661,20037.09,4105.00,EXEMPLA GOOD SAMARITAN MEDICAL CENTER LLC,0.0,0.567,0.567,0.0,0.0,0.0,0.0,0.567
7.79,2.83,41.30978,-72.93806,19938.28,5743.11,HOSPITAL OF ST RAPHAEL,0.0,0.344,0.516,0.602,0.0,0.0,0.086,0.043
7.29,2.79,41.77507,-72.69941,18489.88,5623.18,ST FRANCIS HOSPITAL & MEDICAL CENTER,0.0,0.714,0.672,0.462,0.0,0.0,0.126,0.084
10.58,2.68,41.05562,-73.55390,27905.55,5326.45,STAMFORD HOSPITAL,0.0,1.067,0.534,0.32,0.0,0.0,0.854,0.107
4.34,2.54,41.33722,-72.10380,10060.79,4918.26,LAWRENCE & MEMORIAL HOSPITAL,0.0,0.401,0.321,0.08,0.0,0.08,0.0,0.0
7.49,2.60,41.03431,-73.63020,19065.53,5077.20,GREENWICH HOSPITAL ASSOCIATION,0.0,0.102,0.407,0.611,0.0,0.102,0.204,0.102
9.10,2.49,41.55473,-72.64872,23677.91,4789.36,MIDDLESEX HOSPITAL,0.0,0.0,0.574,1.884,0.0,0.082,0.246,0.0
4.42,3.03,41.71622,-72.22399,10300.31,6310.69,WINDHAM COMM MEM HOSP & HATCH HOSP,0.0,0.0,0.458,0.0,0.0,0.0,0.687,0.0
9.00,3.41,41.30400,-72.93502,23383.51,7395.23,YALE-NEW HAVEN HOSPITAL,0.0,0.865,0.587,0.68,0.0,0.124,0.062,0.34
7.40,3.13,41.75412,-72.67927,18815.82,6614.29,HARTFORD HOSPITAL,0.0,0.402,0.511,0.548,0.0,0.073,0.073,0.11
5.82,2.49,41.78185,-72.52591,14295.85,4773.62,MANCHESTER MEMORIAL HOSPITAL,0.0,0.0,0.863,0.0,0.0,0.0,0.173,0.173
5.47,2.70,41.20049,-73.20281,13289.03,5386.66,ST VINCENT'S MEDICAL CENTER,0.0,0.375,0.25,0.437,0.0,0.0,0.0,0.0
6.64,3.00,41.40474,-73.44739,16651.95,6223.03,DANBURY HOSPITAL,0.0,0.0,0.517,0.46,0.0,0.0,0.057,0.23
7.16,2.76,41.11147,-73.42010,18121.20,5548.13,NORWALK HOSPITAL ASSOCIATION,0.0,0.195,0.39,0.098,0.0,0.0,0.293,0.0
5.46,2.66,41.66107,-72.78671,13273.47,5265.26,HOSPITAL OF CENTRAL CONNECTICUT, THE,0.0,0.249,0.187,0.435,0.0,0.062,0.124,0.124
4.48,2.74,39.69005,-75.68408,10451.53,5492.32,CHRISTIANA CARE HEALTH SERVICES, INC.,0.0,0.513,0.424,0.379,0.0,0.0,0.067,0.089
6.11,2.77,39.74954,-75.56662,15122.12,5590.69,ST FRANCIS HOSPITAL,0.0,0.364,0.91,0.0,0.0,0.0,0.0,0.0
5.75,2.42,39.15135,-75.52309,14096.61,4590.11,BAYHEALTH - KENT GENERAL HOSPITAL,0.0,0.258,0.773,0.193,0.0,0.0,0.064,0.129
8.45,3.48,38.90106,-77.05079,21812.38,7602.54,GEORGE WASHINGTON UNIV HOSPITAL,0.0,0.445,1.112,0.778,0.0,0.445,0.0,0.111
4.96,2.26,38.93576,-77.10909,11837.64,4107.36,SIBLEY MEMORIAL HOSPITAL,0.0,0.0,0.649,0.26,0.0,0.0,0.13,0.0
7.70,2.99,38.92944,-77.01473,19674.84,6210.11,WASHINGTON HOSPITAL CENTER,0.0,0.761,0.217,0.362,0.0,0.0,0.145,0.109
9.24,3.05,30.34913,-81.66391,24078.20,6367.53,SHANDS JACKSONVILLE MEDICAL CENTER,0.0,0.31,0.31,0.186,0.0,0.0,0.124,0.186
9.14,2.52,26.50479,-80.06979,23797.15,4872.09,BETHESDA MEMORIAL HOSPITAL,0.0,0.508,0.799,0.29,0.0,0.073,0.29,0.0
7.54,2.54,28.52517,-81.37729,19212.45,4932.88,ORLANDO HEALTH,0.0,0.826,0.486,0.219,0.0,0.049,0.097,0.024
7.55,2.44,28.57345,-81.36990,19226.26,4622.33,FLORIDA HOSPITAL,0.0,0.317,0.317,0.136,0.0,0.0,0.011,0.023
10.75,2.82,25.68309,-80.34038,28384.95,5710.00,BAPTIST HOSPITAL OF MIAMI INC,0.0,0.316,0.443,0.19,0.0,0.0,0.19,0.063
14.52,2.78,25.78846,-80.21644,39171.46,5604.38,UNIVERSITY OF MIAMI HOSPITAL,0.0,0.929,0.547,0.109,0.0,0.0,1.093,0.055
7.22,2.32,26.62849,-81.87423,18307.48,4297.15,LEE MEMORIAL HOSPITAL,0.0,0.511,0.746,1.021,0.0,0.0,0.157,0.039
4.69,2.33,29.20117,-81.05828,11057.82,4322.47,HALIFAX HEALTH MEDICAL CENTER,0.0,0.425,0.729,0.121,0.0,0.0,0.0,0.0
6.50,2.23,26.15053,-81.79919,16228.23,4040.25,NAPLES COMMUNITY HOSPITAL,0.0,0.303,0.539,0.101,0.0,0.0,0.135,0.034
7.81,2.13,28.08771,-80.61362,19978.96,3741.93,HOLMES REGIONAL MEDICAL CENTER,0.0,0.475,0.647,0.216,0.0,0.043,0.043,0.0
6.94,3.68,25.79143,-80.21250,17484.12,8166.31,JACKSON MEMORIAL HOSPITAL,0.047,0.837,0.186,0.186,0.0,0.047,0.326,0.0
6.45,3.19,30.47650,-87.21219,16088.15,6780.15,SACRED HEART HOSPITAL,0.058,0.231,0.231,0.81,0.0,0.173,0.058,0.116
6.45,2.23,30.15963,-85.64818,16105.22,4043.09,BAY MEDICAL CENTER,0.0,0.3,0.72,0.0,0.0,0.06,0.0,0.0
12.25,2.71,25.86166,-80.21398,32668.96,5402.08,NORTH SHORE MEDICAL CENTER,0.0,0.15,0.225,0.0,0.0,0.0,0.075,0.0
8.18,2.35,28.54917,-81.52746,21030.69,4375.62,HEALTH CENTRAL,0.0,0.307,0.461,0.154,0.0,0.0,0.0,0.154
8.72,2.50,27.76332,-82.64325,22574.69,4799.00,BAYFRONT MEDICAL CENTER INC,0.0,1.031,0.469,0.0,0.0,0.0,0.0,0.0
9.13,2.76,25.81317,-80.13996,23744.95,5549.40,MOUNT SINAI MEDICAL CENTER,0.0,0.313,0.813,0.313,0.0,0.063,0.125,0.063
7.14,2.35,27.49789,-82.56220,18080.93,4365.00,MANATEE MEMORIAL HOSPITAL,0.0,0.271,0.542,0.542,0.0,0.09,0.181,0.0
10.21,2.55,26.01867,-80.17981,26847.60,4950.12,MEMORIAL REGIONAL HOSPITAL,0.0,0.273,0.436,0.164,0.0,0.0,0.055,0.109
5.51,2.26,30.30835,-81.68919,13417.83,4124.13,ST VINCENT'S MEDICAL CENTER,0.0,0.139,0.173,0.104,0.0,0.0,0.069,0.035
9.24,2.26,27.19837,-80.24306,24068.16,4128.26,MARTIN MEMORIAL MEDICAL CENTER,0.0,0.448,0.384,0.128,0.0,0.064,0.0,0.0
7.88,2.10,26.94042,-82.04094,20176.06,3658.71,CHARLOTTE REGIONAL MEDICAL CENTER,0.0,0.199,0.099,0.397,0.0,0.0,0.0,0.099
7.68,2.76,25.86856,-80.31222,19623.83,5539.00,PALM SPRINGS GENERAL HOSPITAL,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0
7.90,2.27,28.02768,-81.72466,20238.27,4137.67,WINTER HAVEN HOSPITAL,0.0,0.4,0.799,0.32,0.0,0.0,0.719,0.0
6.47,2.16,28.82358,-81.71133,16166.38,3847.23,FLORIDA HOSPITAL WATERMAN,0.0,0.137,0.825,0.069,0.0,0.0,0.069,0.0
6.50,2.12,29.17594,-82.13898,16234.21,3717.25,MUNROE REGIONAL MEDICAL CENTER,0.0,0.135,0.628,0.359,0.0,0.0,0.09,0.135
5.33,2.18,27.78088,-82.65126,12885.17,3877.48,ST ANTHONY'S HOSPITAL,0.0,0.632,0.316,0.316,0.0,0.0,0.105,0.0
5.44,2.15,27.09043,-82.44499,13197.16,3806.00,VENICE REGIONAL MEDICAL CENTER,0.0,0.41,0.614,0.205,0.0,0.0,0.0,0.0
11.76,2.28,28.53906,-82.44193,31267.36,4174.18,BROOKSVILLE REGIONAL HOSPITAL,0.0,0.525,0.393,0.0,0.0,0.0,0.262,0.0
8.06,2.18,26.18711,-80.11941,20696.00,3903.42,HOLY CROSS HOSPITAL INC,0.0,0.328,0.46,1.182,0.0,0.0,0.131,0.066
6.65,2.54,27.98242,-82.49025,16664.89,4912.64,ST JOSEPH'S HOSPITAL,0.0,0.48,0.384,0.144,0.0,0.0,0.096,0.192
7.21,2.21,26.98905,-82.09559,18277.24,3981.53,PEACE RIVER REGIONAL MEDICAL CENTER,0.0,0.13,0.391,0.782,0.0,0.13,0.0,0.0
9.90,2.38,26.59805,-80.09271,25963.36,4464.49,JFK MEDICAL CENTER,0.0,0.454,0.578,0.165,0.0,0.041,0.041,0.0
7.56,2.21,28.80659,-81.86906,19267.06,3962.50,LEESBURG REGIONAL MEDICAL CENTER,0.0,0.322,0.643,0.214,0.0,0.054,0.0,0.0
4.87,2.25,27.31827,-82.53140,11591.56,4077.00,SARASOTA MEMORIAL HOSPITAL,0.045,0.27,0.36,1.622,0.0,0.045,0.045,0.09
9.16,2.35,30.31525,-81.66398,23831.82,4364.65,BAPTIST MEDICAL CENTER,0.0,0.377,0.519,1.131,0.0,0.047,0.047,0.047
7.51,3.49,29.86371,-81.31749,19130.40,7621.73,FLAGLER HOSPITAL,0.0,0.591,0.739,0.074,0.0,0.0,0.0,0.0
5.97,2.21,28.33522,-80.72319,14712.39,3967.78,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,0.0,0.193,1.158,0.289,0.0,0.0,0.0,0.193
10.42,2.17,27.89590,-81.56547,27448.71,3875.47,LAKE WALES MEDICAL CENTER,0.0,0.0,0.381,0.0,0.0,0.0,0.0,0.0
3.85,2.23,27.65832,-80.39307,8664.60,4020.44,INDIAN RIVER MEDICAL CENTER,0.0,0.068,0.204,0.136,0.0,0.068,0.0,0.0
8.02,2.27,26.61563,-81.65945,20594.82,4135.55,LEHIGH REGIONAL MEDICAL CENTER,0.0,0.0,1.162,0.0,0.0,0.0,0.291,0.0
7.54,2.23,27.50001,-81.43962,19223.05,4046.84,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,0.0,0.568,0.812,0.487,0.0,0.081,0.0,0.0
11.67,2.31,28.29946,-81.41021,31018.88,4249.18,OSCEOLA REGIONAL MEDICAL CENTER,0.0,1.196,0.498,0.299,0.0,0.1,0.0,0.0
7.57,3.32,29.64155,-82.34844,19285.79,7149.43,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA,0.0,0.99,0.344,0.689,0.0,0.0,0.172,0.172
6.16,2.10,27.75214,-82.73951,15255.17,3660.42,PALMS OF PASADENA HOSPITAL,0.0,1.312,0.375,0.562,0.0,0.0,0.75,0.0
5.42,2.25,27.95192,-82.80379,13137.94,4086.50,MORTON PLANT HOSPITAL,0.052,0.209,0.731,0.992,0.0,0.0,0.0,0.0
10.75,2.91,27.93740,-82.45927,28389.19,5969.33,TAMPA GENERAL HOSPITAL,0.0,0.722,0.587,0.045,0.0,0.0,0.0,0.181
11.46,2.37,25.96994,-80.14533,30415.65,4439.11,AVENTURA HOSPITAL AND MEDICAL CENTER,0.0,0.351,0.984,0.141,0.0,0.0,0.351,0.0
6.26,2.37,30.45726,-84.26175,15538.94,4447.06,TALLAHASSEE MEMORIAL HEALTHCARE,0.0,0.228,0.609,1.37,0.0,0.0,0.076,0.076
8.84,2.23,28.06172,-81.95304,22934.94,4037.94,LAKELAND REGIONAL MEDICAL CENTER,0.0,1.08,0.68,0.52,0.0,0.0,0.12,0.04
8.59,2.60,28.81611,-81.28351,22212.08,5102.23,CENTRAL FLORIDA REGIONAL HOSPITAL,0.141,1.129,0.282,0.423,0.0,0.0,0.141,0.0
8.11,2.14,27.30187,-82.45428,20846.11,3783.72,DOCTORS HOSPITAL OF SARASOTA,0.0,0.261,0.521,0.652,0.0,0.0,0.13,0.0
6.57,2.21,26.35875,-80.10203,16428.36,3989.71,BOCA RATON REGIONAL HOSPITAL,0.0,0.324,0.486,0.648,0.0,0.054,0.324,0.108
6.01,2.18,28.07111,-82.42342,14834.19,3888.42,FLORIDA HOSPITAL TAMPA,0.0,0.307,0.461,0.307,0.0,0.077,0.0,0.0
9.73,2.25,26.83035,-80.08655,25462.00,4092.00,PALM BEACH GARDENS MEDICAL CENTER,0.0,0.494,0.494,0.593,0.0,0.0,0.099,0.099
12.72,2.24,30.28793,-81.60103,34006.90,4063.14,MEMORIAL HOSPITAL JACKSONVILLE,0.0,0.449,0.337,0.281,0.0,0.112,0.449,0.056
