size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
11.76,2.98,34.13495,-117.27603,107373.45,20888.45,ST BERNARDINE MEDICAL CENTER,0.0,0.42,0.42,0.0,0.0,0.14,0.14,0.0
9.93,2.79,39.13822,-121.59436,89340.08,19030.62,RIDEOUT MEMORIAL HOSPITAL,0.0,0.727,0.83,0.311,0.0,0.104,0.0,0.104
12.15,3.52,36.57886,-121.91316,111215.43,26289.71,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,0.0,0.488,0.781,0.098,0.0,0.098,0.098,0.0
13.90,3.30,37.32710,-121.93863,128425.17,24079.83,O'CONNOR HOSPITAL,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0
14.58,2.63,33.96860,-118.04831,135127.33,17468.33,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,0.074,0.298,0.521,0.298,0.0,0.0,0.744,0.074
15.41,3.06,38.44369,-122.70138,143313.42,21772.00,SANTA ROSA MEMORIAL HOSPITAL,0.0,0.0,0.389,0.389,0.0,0.0,0.0,0.0
18.13,2.88,37.51164,-120.83800,170157.75,19993.25,EMANUEL MEDICAL CENTER INC,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0
16.41,2.99,37.91341,-122.04163,153209.24,20993.18,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,0.0,0.082,0.245,0.735,0.0,0.0,0.082,0.082
22.99,3.58,37.55717,-121.98126,217953.08,26883.31,WASHINGTON HOSPITAL,0.0,0.196,0.785,0.589,0.0,0.098,0.0,0.098
16.67,2.88,37.48000,-122.25441,155741.66,19927.48,SEQUOIA HOSPITAL,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0
12.04,2.79,32.61972,-117.02278,110167.58,19100.50,SHARP CHULA VISTA MEDICAL CENTER,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0
8.26,2.47,33.62229,-117.92995,72964.72,15866.18,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0
13.35,2.66,33.84780,-117.93661,123088.53,17767.65,AHMC ANAHEIM REGIONAL MEDICAL CENTER,0.0,0.632,0.474,0.0,0.0,0.0,0.0,0.158
19.53,2.59,35.27882,-120.65047,183926.55,17053.73,FRENCH HOSPITAL MEDICAL CENTER,0.0,0.0,0.467,0.467,0.0,0.0,0.0,0.0
16.52,2.69,34.15601,-118.32834,154239.64,18079.36,PROVIDENCE SAINT JOSEPH MEDICAL CTR,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0
10.94,2.69,34.13973,-118.03534,99329.55,18128.15,METHODIST HOSPITAL OF SOUTHERN CA,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087
12.36,3.22,34.14987,-118.23117,113340.89,23258.14,GLENDALE ADVENTIST MEDICAL CENTER,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0
19.72,2.82,33.83862,-116.54557,185730.71,19383.21,DESERT REGIONAL MEDICAL CENTER,0.0,0.507,0.71,0.0,0.0,0.0,0.0,0.0
12.47,4.06,34.06675,-118.44613,114374.71,31531.94,RONALD REAGAN UCLA MEDICAL CENTER,0.079,0.707,0.786,0.472,0.0,0.157,0.707,0.236
10.62,2.85,40.58654,-122.39168,96139.08,19640.24,MERCY MEDICAL CENTER REDDING,0.0,0.238,0.713,0.079,0.0,0.0,0.079,0.0
18.35,3.24,37.67947,-122.47447,172236.40,23524.40,SETON MEDICAL CENTER,0.0,0.253,0.38,0.127,0.0,0.0,0.127,0.127
9.29,2.44,34.03009,-118.47833,83101.22,15589.30,SAINT JOHN'S HEALTH CENTER,0.0,0.165,0.248,0.0,0.0,0.0,0.165,0.0
13.45,3.65,38.46964,-122.70746,124035.05,27507.70,SUTTER MEDICAL CENTER OF SANTA ROSA,0.0,1.573,0.629,0.629,0.0,0.0,0.0,0.0
19.38,3.48,37.36934,-122.08047,182401.19,25872.65,EL CAMINO HOSPITAL,0.0,0.83,0.554,1.015,0.0,0.277,0.185,0.0
10.60,2.91,38.76514,-121.24979,95961.00,20246.64,SUTTER ROSEVILLE MEDICAL CENTER,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0
14.82,3.53,34.05076,-117.26395,137473.28,26314.39,LOMA LINDA UNIVERSITY MEDICAL CENTER,0.0,1.539,0.513,0.366,0.0,0.0,0.147,0.147
12.34,3.76,36.65910,-121.64630,113060.95,28616.55,SALINAS VALLEY MEMORIAL HOSPITAL,0.0,0.227,0.453,0.113,0.0,0.113,0.0,0.0
17.29,3.03,37.97780,-120.37150,161810.59,21387.06,SONORA REGIONAL MEDICAL CENTER,0.0,0.0,0.645,0.215,0.0,0.0,0.645,0.0
17.84,3.95,33.78798,-117.89026,167236.00,30524.35,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,0.0,0.652,0.261,0.522,0.0,0.0,0.13,0.391
13.66,2.91,37.94748,-122.53677,126050.36,20230.89,MARIN GENERAL HOSPITAL,0.0,0.759,0.379,0.379,0.0,0.126,0.0,0.0
9.33,3.09,34.08802,-117.89341,83427.93,21975.00,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,0.0,1.315,0.088,0.263,0.0,0.088,0.0,0.0
16.10,2.58,34.27459,-119.25812,150150.41,16953.71,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,0.0,0.114,0.114,0.114,0.0,0.114,0.341,0.114
7.77,2.99,34.42951,-119.72333,68131.81,21039.75,SANTA BARBARA COTTAGE HOSPITAL,0.0,0.0,0.239,0.159,0.0,0.0,0.08,0.08
13.11,2.81,32.89810,-117.24217,120680.40,19223.15,SCRIPPS GREEN HOSPITAL,0.0,0.528,0.352,0.616,0.0,0.0,0.0,0.0
11.19,2.88,34.13364,-118.15275,101745.57,19928.76,HUNTINGTON MEMORIAL HOSPITAL,0.0,0.171,0.514,0.171,0.0,0.0,0.057,0.057
19.06,4.31,37.43436,-122.18013,179223.92,34025.04,STANFORD HOSPITAL,0.0,0.28,0.449,0.337,0.0,0.0,0.112,0.112
16.88,4.35,37.76421,-122.45716,157822.29,34456.24,UCSF MEDICAL CENTER,0.0,0.738,0.492,0.492,0.0,0.123,0.123,0.0
24.50,3.15,37.66540,-120.99743,232841.45,22563.82,DOCTORS MEDICAL CENTER,0.0,0.232,0.928,0.464,0.0,0.0,0.116,0.0
9.84,3.11,34.05336,-118.26558,88450.48,22219.03,GOOD SAMARITAN HOSPITAL,0.0,0.096,0.861,0.096,0.0,0.0,0.191,0.0
10.73,2.87,33.80861,-118.18661,97248.84,19835.32,LONG BEACH MEMORIAL MEDICAL CENTER,0.0,0.66,0.6,0.42,0.0,0.0,0.0,0.06
10.90,3.06,37.69824,-122.08730,98887.75,21742.00,EDEN MEDICAL CENTER,0.0,0.431,0.0,0.431,0.0,0.0,0.288,0.288
25.85,3.50,37.98396,-122.03464,246122.08,26095.38,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,0.0,0.512,0.256,0.64,0.0,0.0,0.0,0.0
11.83,3.20,34.06389,-118.27347,108084.90,23121.14,SAINT VINCENT MEDICAL CENTER,0.0,0.863,0.0,0.0,0.0,0.0,0.108,0.0
12.28,2.89,38.66956,-121.31378,112487.41,20056.31,MERCY SAN JUAN MEDICAL CENTER,0.0,0.085,0.34,0.17,0.0,0.0,0.17,0.085
13.92,3.11,33.68179,-116.23394,128700.36,22240.55,JOHN F KENNEDY MEMORIAL HOSPITAL, INC,0.0,0.576,0.864,0.0,0.0,0.0,0.288,0.0
12.47,2.82,34.20777,-118.88305,114428.88,19409.25,LOS ROBLES HOSPITAL & MEDICAL CENTER,0.0,0.543,0.633,0.543,0.0,0.181,0.0,0.09
17.65,2.74,37.66867,-120.97339,165406.27,18593.66,MEMORIAL  MEDICAL CENTER,0.0,0.667,0.167,0.25,0.0,0.0,0.0,0.0
9.59,2.65,33.56100,-117.66530,86050.25,17722.75,MISSION HOSPITAL REGIONAL MED CENTER,0.0,0.311,0.466,0.233,0.0,0.078,0.233,0.0
14.51,3.11,33.71466,-117.93322,134417.33,22255.00,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,0.0,0.882,0.196,0.0,0.0,0.0,0.0,0.0
12.58,2.38,33.76335,-116.40628,115476.43,15005.05,EISENHOWER MEDICAL CENTER,0.0,0.344,0.589,0.393,0.0,0.049,0.0,0.049
18.17,3.80,38.55484,-121.45628,170471.96,28990.32,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,0.0,1.915,0.479,2.668,0.0,0.137,0.0,0.137
30.00,4.38,34.39755,-118.55330,286988.00,34683.85,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,0.0,0.99,0.66,0.495,0.0,0.0,0.33,0.0
20.05,3.42,34.07664,-118.37955,189022.40,25270.97,CEDARS-SINAI MEDICAL CENTER,0.0,0.348,0.294,0.268,0.0,0.107,0.241,0.0
10.04,2.39,32.99711,-117.05783,90409.45,15131.00,POMERADO HOSPITAL,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.241
18.05,3.50,34.06193,-118.20157,169341.24,26011.41,KECK HOSPITAL OF USC,0.0,0.521,1.042,0.0,0.0,0.0,0.13,0.0
8.28,2.59,33.55876,-117.18329,73107.17,17079.67,SOUTHWEST HEALTHCARE SYSTEM,0.0,0.0,1.03,0.257,0.0,0.0,0.129,0.0
5.69,2.45,36.85992,-119.78858,47611.67,15703.27,FRESNO HEART AND SURGICAL HOSPITAL,0.0,0.402,0.402,0.402,0.0,0.805,0.0,0.0
15.18,2.95,33.95076,-118.34828,141050.19,20685.78,CENTINELA HOSPITAL MEDICAL CENTER,0.0,0.139,0.279,0.0,0.0,0.07,0.139,0.0
17.63,2.92,34.02303,-118.39741,165144.47,20349.26,BROTMAN MEDICAL CENTER,0.0,0.494,0.0,0.0,0.0,0.0,0.0,0.0
10.20,2.61,32.77629,-117.05730,91983.00,17264.36,ALVARADO HOSPITAL MEDICAL CENTER,0.0,0.667,0.133,0.0,0.0,0.0,0.133,0.0
12.74,2.64,34.17067,-118.53200,117064.04,17592.50,PROVIDENCE TARZANA MEDICAL CENTER,0.0,1.031,0.344,0.258,0.0,0.0,0.172,0.086
12.27,2.73,40.58532,-122.38702,112396.50,18514.00,SHASTA REGIONAL MEDICAL CENTER,0.0,0.0,0.113,0.225,0.0,0.113,0.0,0.0
10.02,2.81,40.41481,-104.70890,90244.53,19282.27,NORTH COLORADO MEDICAL CENTER,0.0,0.0,0.603,0.345,0.0,0.0,0.172,0.0
9.68,2.39,38.23421,-104.62292,86927.00,15137.73,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,0.0,0.304,1.064,0.152,0.0,0.304,0.456,0.0
13.59,2.86,39.74615,-104.96682,125388.26,19716.63,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER,0.0,2.6,0.557,2.229,0.0,0.371,0.0,0.371
9.17,2.36,38.28184,-104.61256,81857.43,14837.07,PARKVIEW MEDICAL CENTER INC,0.0,0.206,0.619,0.206,0.0,0.0,0.31,0.0
6.46,2.37,38.83903,-104.80024,55164.79,14914.61,MEMORIAL HOSPITAL CENTRAL,0.0,0.363,0.544,0.06,0.0,0.0,0.0,0.181
8.99,2.71,39.09046,-108.56190,80090.60,18303.24,ST MARYS HOSPITAL AND MEDICAL CENTER,0.0,0.976,0.759,1.193,0.0,0.0,0.217,0.108
11.04,3.07,39.74234,-104.84156,100293.33,21809.00,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,0.0,0.843,0.169,1.096,0.0,0.0,0.084,0.0
11.61,2.70,39.74601,-104.96909,105960.83,18203.33,EXEMPLA SAINT JOSEPH HOSPITAL,0.0,0.34,0.34,0.453,0.0,0.0,0.113,0.0
10.83,2.51,39.67005,-104.97490,98187.40,16299.13,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,0.0,0.158,0.947,0.473,0.0,0.0,0.0,0.0
6.29,2.28,40.45184,-105.19608,53507.88,14026.29,MEDICAL CENTER OF THE ROCKIES,0.0,0.342,0.342,0.513,0.0,0.0,0.0,0.0
5.33,2.85,41.30978,-72.93806,44120.45,19661.84,HOSPITAL OF ST RAPHAEL,0.0,0.344,0.516,0.602,0.0,0.0,0.086,0.043
5.07,2.86,41.77507,-72.69941,41509.35,19716.10,ST FRANCIS HOSPITAL & MEDICAL CENTER,0.0,0.714,0.672,0.462,0.0,0.0,0.126,0.084
13.45,3.70,41.05562,-73.55390,124017.29,28038.57,STAMFORD HOSPITAL,0.0,1.067,0.534,0.32,0.0,0.0,0.854,0.107
8.83,3.15,41.18881,-73.16645,78522.57,22658.86,BRIDGEPORT HOSPITAL,0.0,0.711,0.622,0.622,0.0,0.0,0.622,0.089
4.52,2.47,41.86708,-72.45056,36094.55,15951.82,ROCKVILLE GENERAL HOSPITAL,0.0,0.0,0.0,0.742,0.0,0.0,0.0,0.0
5.38,2.86,41.55241,-73.03554,44595.32,19718.50,SAINT MARYS HOSPITAL,0.0,0.294,0.783,0.098,0.0,0.098,0.196,0.0
4.51,2.53,41.54874,-72.80148,35976.25,16547.06,MIDSTATE MEDICAL CENTER,0.0,1.042,0.781,0.391,0.0,0.13,0.0,0.0
10.71,3.43,41.30400,-72.93502,97064.23,25407.01,YALE-NEW HAVEN HOSPITAL,0.0,0.865,0.587,0.68,0.0,0.124,0.062,0.34
7.13,3.07,41.75412,-72.67927,61798.01,21819.92,HARTFORD HOSPITAL,0.0,0.402,0.511,0.548,0.0,0.073,0.073,0.11
7.12,2.79,41.20049,-73.20281,61719.92,19044.50,ST VINCENT'S MEDICAL CENTER,0.0,0.375,0.25,0.437,0.0,0.0,0.0,0.0
6.72,2.81,41.40474,-73.44739,57759.48,19274.92,DANBURY HOSPITAL,0.0,0.0,0.517,0.46,0.0,0.0,0.057,0.23
6.78,2.77,41.11147,-73.42010,58346.76,18888.24,NORWALK HOSPITAL ASSOCIATION,0.0,0.195,0.39,0.098,0.0,0.0,0.293,0.0
6.80,3.72,41.73545,-72.79489,58534.29,28248.57,JOHN DEMPSEY HOSPITAL,0.0,1.01,0.866,0.722,0.0,0.0,0.144,0.0
5.44,2.95,39.69005,-75.68408,45154.96,20628.60,CHRISTIANA CARE HEALTH SERVICES, INC.,0.0,0.513,0.424,0.379,0.0,0.0,0.067,0.089
4.22,2.44,39.15135,-75.52309,33138.07,15637.93,BAYHEALTH - KENT GENERAL HOSPITAL,0.0,0.258,0.773,0.193,0.0,0.0,0.064,0.129
8.06,2.73,38.77159,-75.14210,70929.54,18481.00,BEEBE MEDICAL CENTER,0.0,0.0,0.098,0.195,0.0,0.0,0.0,0.0
9.44,3.17,38.90106,-77.05079,84561.00,22853.59,GEORGE WASHINGTON UNIV HOSPITAL,0.0,0.445,1.112,0.778,0.0,0.445,0.0,0.111
10.36,3.29,38.91221,-77.07588,93604.37,24015.40,GEORGETOWN UNIVERSITY HOSPITAL,0.0,0.876,0.548,0.438,0.0,0.0,0.11,0.0
5.00,2.88,38.94397,-76.99040,40843.23,19950.86,PROVIDENCE HOSPITAL,0.0,0.322,0.215,0.0,0.107,0.107,0.322,0.0
8.95,2.97,38.92944,-77.01473,79675.42,20824.06,WASHINGTON HOSPITAL CENTER,0.0,0.761,0.217,0.362,0.0,0.0,0.145,0.109
9.24,3.18,30.34913,-81.66391,82546.78,22879.89,SHANDS JACKSONVILLE MEDICAL CENTER,0.0,0.31,0.31,0.186,0.0,0.0,0.124,0.186
8.82,2.46,26.50479,-80.06979,78454.00,15772.64,BETHESDA MEMORIAL HOSPITAL,0.0,0.508,0.799,0.29,0.0,0.073,0.29,0.0
9.98,2.56,28.52517,-81.37729,89885.17,16774.79,ORLANDO HEALTH,0.0,0.826,0.486,0.219,0.0,0.049,0.097,0.024
9.32,2.56,28.57345,-81.36990,83333.71,16805.69,FLORIDA HOSPITAL,0.0,0.317,0.317,0.136,0.0,0.0,0.011,0.023
11.94,3.16,25.68309,-80.34038,109202.82,22675.43,BAPTIST HOSPITAL OF MIAMI INC,0.0,0.316,0.443,0.19,0.0,0.0,0.19,0.063
12.81,2.82,25.78846,-80.21644,117710.53,19402.83,UNIVERSITY OF MIAMI HOSPITAL,0.0,0.929,0.547,0.109,0.0,0.0,1.093,0.055
5.91,2.30,26.62849,-81.87423,49802.29,14214.35,LEE MEMORIAL HOSPITAL,0.0,0.511,0.746,1.021,0.0,0.0,0.157,0.039
7.75,2.40,29.20117,-81.05828,67896.25,15210.41,HALIFAX HEALTH MEDICAL CENTER,0.0,0.425,0.729,0.121,0.0,0.0,0.0,0.0
6.26,2.32,26.15053,-81.79919,53193.16,14407.51,NAPLES COMMUNITY HOSPITAL,0.0,0.303,0.539,0.101,0.0,0.0,0.135,0.034
6.88,2.14,28.08771,-80.61362,59375.17,12639.98,HOLMES REGIONAL MEDICAL CENTER,0.0,0.475,0.647,0.216,0.0,0.043,0.043,0.0
9.90,3.85,25.79143,-80.21250,89114.43,29482.00,JACKSON MEMORIAL HOSPITAL,0.047,0.837,0.186,0.186,0.0,0.047,0.326,0.0
8.01,2.14,28.83363,-82.33561,70456.59,12683.69,CITRUS MEMORIAL HOSPITAL,0.0,0.415,0.415,2.24,0.0,0.0,0.249,0.083
6.00,2.42,30.47650,-87.21219,50658.28,15450.65,SACRED HEART HOSPITAL,0.058,0.231,0.231,0.81,0.0,0.173,0.058,0.116
5.59,2.23,30.15963,-85.64818,46650.03,13576.56,BAY MEDICAL CENTER,0.0,0.3,0.72,0.0,0.0,0.06,0.0,0.0
6.28,2.26,28.63051,-80.82437,53460.76,13811.00,PARRISH MEDICAL CENTER,0.0,0.588,0.441,0.294,0.0,0.0,0.147,0.0
11.85,2.76,25.86166,-80.21398,108246.58,18741.08,NORTH SHORE MEDICAL CENTER,0.0,0.15,0.225,0.0,0.0,0.0,0.075,0.0
6.32,2.30,28.54917,-81.52746,53839.76,14214.24,HEALTH CENTRAL,0.0,0.307,0.461,0.154,0.0,0.0,0.0,0.154
8.10,2.52,27.76332,-82.64325,71364.00,16396.08,BAYFRONT MEDICAL CENTER INC,0.0,1.031,0.469,0.0,0.0,0.0,0.0,0.0
11.49,2.73,25.81317,-80.13996,104709.24,18446.67,MOUNT SINAI MEDICAL CENTER,0.0,0.313,0.813,0.313,0.0,0.063,0.125,0.063
7.43,2.35,27.49789,-82.56220,64707.77,14697.41,MANATEE MEMORIAL HOSPITAL,0.0,0.271,0.542,0.542,0.0,0.09,0.181,0.0
10.27,2.80,26.01867,-80.17981,92733.00,19183.81,MEMORIAL REGIONAL HOSPITAL,0.0,0.273,0.436,0.164,0.0,0.0,0.055,0.109
7.23,2.88,26.10282,-80.14245,62815.09,19985.64,BROWARD HEALTH BROWARD GENERAL MEDICAL CENTER,0.0,0.847,0.423,0.212,0.0,0.0,0.0,0.0
7.73,2.34,30.30835,-81.68919,67739.87,14587.29,ST VINCENT'S MEDICAL CENTER,0.0,0.139,0.173,0.104,0.0,0.0,0.069,0.035
8.83,2.31,27.19837,-80.24306,78554.55,14380.84,MARTIN MEMORIAL MEDICAL CENTER,0.0,0.448,0.384,0.128,0.0,0.064,0.0,0.0
9.25,2.20,28.26092,-82.18802,82675.69,13287.35,FLORIDA HOSPITAL ZEPHYRHILLS,0.0,0.131,0.262,0.262,0.0,0.131,0.262,0.0
9.41,2.20,27.46707,-81.43358,84219.06,13295.06,HIGHLANDS REGIONAL MEDICAL CENTER,0.0,0.0,0.736,1.104,0.0,0.368,0.0,0.368
4.95,2.74,25.86856,-80.31222,40308.75,18596.00,PALM SPRINGS GENERAL HOSPITAL,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0
9.08,2.37,28.02768,-81.72466,80956.95,14902.80,WINTER HAVEN HOSPITAL,0.0,0.4,0.799,0.32,0.0,0.0,0.719,0.0
6.52,2.20,28.82358,-81.71133,55761.04,13268.17,FLORIDA HOSPITAL WATERMAN,0.0,0.137,0.825,0.069,0.0,0.0,0.069,0.0
10.62,2.69,25.74067,-80.21244,96126.65,18082.17,MERCY HOSPITAL INC,0,0,0,0,0,0,0,0
8.73,2.29,29.17594,-82.13898,77536.81,14158.19,MUNROE REGIONAL MEDICAL CENTER,0.0,0.135,0.628,0.359,0.0,0.0,0.09,0.135
5.96,2.22,27.78088,-82.65126,50243.35,13465.46,ST ANTHONY'S HOSPITAL,0.0,0.632,0.316,0.316,0.0,0.0,0.105,0.0
5.87,2.20,29.24333,-81.10760,49375.97,13227.33,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,0.0,0.378,0.472,0.189,0.0,0.094,0.0,0.0
9.86,2.19,27.09043,-82.44499,88653.34,13130.34,VENICE REGIONAL MEDICAL CENTER,0.0,0.41,0.614,0.205,0.0,0.0,0.0,0.0
5.67,2.33,28.91403,-81.28480,47374.88,14534.88,FLORIDA HOSPITAL FISH MEMORIAL,0.0,0.142,0.285,0.142,0.0,0.0,0.142,0.0
10.11,2.26,26.18711,-80.11941,91163.59,13852.90,HOLY CROSS HOSPITAL INC,0.0,0.328,0.46,1.182,0.0,0.0,0.131,0.066
