size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
10.00,2.30,33.65965,-112.37283,AZ,22000,4000,50,77,97,Banner Del E Webb Medical Center
7.69,2.64,33.46202,-112.35299,AZ,16000,5000,75,65,69,West Valley Hospital
11.47,2.76,33.47818,-112.25744,AZ,25000,5000,50,58,69,Banner Estrella Medical Center
13.04,2.41,33.28686,-111.75246,AZ,29000,4000,50,63,63,Mercy Gilbert Medical Center
11.67,2.55,33.39128,-111.61125,AZ,25000,4000,50,60,11,Mountain Vista Medical Center Lp
8.20,2.19,36.10940,-94.16036,AR,17000,4000,33,77,74,Washington Regional Med Ctr At North Hills
5.67,2.33,34.75031,-92.33897,AR,12000,4000,66,63,82,St Vincent Infirmary Medical Center
5.00,2.23,35.25046,-91.70056,AR,10000,4000,50,61,63,White County Medical Center
4.28,2.82,34.74866,-92.35422,AR,8000,5000,50,51,33,Uams Medical Center
2.88,2.37,35.83746,-90.70386,AR,5000,4000,50,75,2,St Bernards Medical Ctr
5.60,2.17,34.77770,-92.12539,AR,11000,4000,50,60,13,Baptist Health Medical Center North Little Rock
6.06,2.71,35.14320,-90.18837,AR,13000,5000,0,0,0,Crittenden Memorial Hospital
4.20,2.24,35.37445,-94.41868,AR,8000,4000,50,53,85,Sparks Regional Medical Center
9.17,2.45,34.18894,-92.01886,AR,20000,4000,50,75,4,Jefferson Regional Medical Center
6.64,2.24,34.74866,-92.35422,AR,14000,4000,50,43,21,Baptist Health Medical Center-Little Rock
20.60,3.00,38.32472,-122.29671,CA,46000,5000,50,72,82,Queen Of The Valley Medical Center
14.99,3.70,38.54384,-122.47401,CA,33000,7000,50,75,33,St Helena Hospital
12.15,2.73,32.77495,-117.01467,CA,27000,5000,83,71,33,Grossmont Hospital
9.44,2.80,39.50528,-121.54100,CA,20000,5000,50,73,63,Oroville Hospital
14.11,3.14,35.38736,-119.01690,CA,31000,6000,33,85,79,Bakersfield Memorial Hospital
10.10,2.82,36.32737,-119.29548,CA,22000,5000,50,56,12,Kaweah Delta Medical Center
11.84,3.43,36.73000,-119.78000,CA,26000,6000,50,71,0,Community Regional Medical Center
13.82,3.19,32.75143,-117.16083,CA,30000,6000,33,62,69,Scripps Mercy Hospital
14.06,2.84,34.21674,-119.15631,CA,31000,5000,50,63,6,St Johns Regional Medical Center
8.53,2.71,36.83532,-119.76562,CA,18000,5000,50,66,57,Saint Agnes Medical Center
11.71,3.14,38.57155,-121.46874,CA,26000,6000,83,77,79,Sutter General Hospital
9.87,2.83,36.32362,-119.66726,CA,21000,5000,50,88,24,Adventist Medical Center
19.20,3.21,34.10081,-118.10588,CA,43000,6000,0,0,0,San Gabriel Valley Medical Center
16.49,2.78,39.13822,-121.59436,CA,37000,5000,50,51,21,Rideout Memorial Hospital
18.54,3.50,37.32710,-121.93863,CA,41000,7000,66,71,37,O'Connor Hospital
18.73,2.98,38.44369,-122.70138,CA,42000,5000,66,86,57,Santa Rosa Memorial Hospital
25.06,2.85,37.91341,-122.04163,CA,56000,5000,50,62,33,John Muir Medical Center - Walnut Creek Campus
17.14,3.53,32.61972,-117.02278,CA,38000,7000,50,71,57,Sharp Chula Vista Medical Center
6.50,2.44,33.62229,-117.92995,CA,14000,4000,50,70,51,Hoag Memorial Hospital Presbyterian
23.96,2.83,33.83862,-116.54557,CA,54000,5000,66,81,2,Desert Regional Medical Center
21.31,2.83,34.27915,-118.46006,CA,48000,5000,50,80,24,Providence Holy Cross Medical Center
14.37,3.02,40.58654,-122.39168,CA,32000,6000,83,71,44,Mercy Medical Center Redding
11.33,3.38,33.91173,-117.19590,CA,25000,6000,50,77,52,Riverside County Regional Medical Center
10.27,2.71,38.76514,-121.24979,CA,22000,5000,66,77,16,Sutter Roseville Medical Center
16.41,2.53,33.81131,-118.34364,CA,36000,4000,66,67,88,Torrance Memorial Medical Center
30.00,3.60,38.26174,-122.04662,CA,68000,7000,50,68,29,Northbay Medical Center
19.41,2.94,37.25153,-121.94684,CA,43000,5000,33,63,3,Good Samaritan Hospital
9.32,3.74,34.08802,-117.89341,CA,20000,7000,66,67,29,Citrus Valley Medical Center-Ic Campus
13.35,2.75,34.13364,-118.15275,CA,29000,5000,66,65,57,Huntington Memorial Hospital
14.38,3.26,37.98224,-121.80362,CA,32000,6000,50,58,24,Sutter Delta Medical Center
14.36,2.71,37.66867,-120.97339,CA,32000,5000,66,80,54,Memorial  Medical Center
12.70,2.45,33.56100,-117.66530,CA,28000,4000,66,58,12,Mission Hospital Regional Med Center
18.05,2.42,33.76335,-116.40628,CA,40000,4000,50,56,39,Eisenhower Medical Center
8.85,2.37,33.60883,-117.70881,CA,19000,4000,50,70,90,Saddleback Memorial Medical Center
27.32,3.37,34.07664,-118.37955,CA,62000,6000,100,58,48,Cedars-Sinai Medical Center
8.16,3.54,34.01936,-118.18661,CA,17000,7000,50,90,63,Los Angeles Community Hospital
14.54,3.07,33.95076,-118.34828,CA,32000,6000,50,71,99,Centinela Hospital Medical Center
24.93,2.73,34.05723,-118.36025,CA,56000,5000,50,63,69,Olympia Medical Center
20.99,2.61,34.17067,-118.53200,CA,47000,5000,50,57,63,Providence Tarzana Medical Center
8.59,2.50,40.41481,-104.70890,CO,18000,4000,50,73,57,North Colorado Medical Center
7.44,2.35,39.76893,-105.09006,CO,16000,4000,50,47,79,Exempla Lutheran Medical Center
5.52,2.29,40.57315,-105.05741,CO,11000,4000,50,68,95,Poudre Valley Hospital
6.77,2.61,38.45565,-105.23021,CO,14000,5000,0,0,0,Centura Health-St Thomas More Hospital
9.09,2.40,38.83903,-104.80024,CO,20000,4000,66,68,33,Memorial Hospital Central
8.14,3.51,39.74234,-104.84156,CO,17000,7000,66,66,69,University Of Colorado Hospital Anschutz Inpatient
8.65,2.27,38.86559,-104.82182,CO,19000,4000,50,70,37,Centura Health-Penrose St Francis Health Services
9.69,3.10,41.30978,-72.93806,CT,21000,6000,66,57,8,Hospital Of St Raphael
7.57,3.01,41.77507,-72.69941,CT,16000,6000,50,53,85,St Francis Hospital & Medical Center
9.50,3.02,41.55959,-73.05941,CT,20000,6000,33,57,69,Waterbury Hospital
5.31,2.70,41.33722,-72.10380,CT,11000,5000,50,72,92,Lawrence & Memorial Hospital
9.17,3.26,41.18881,-73.16645,CT,20000,6000,50,51,21,Bridgeport Hospital
4.75,3.07,41.55241,-73.03554,CT,10000,6000,50,56,39,Saint Marys Hospital
5.66,2.54,41.54874,-72.80148,CT,12000,4000,50,60,79,Midstate Medical Center
15.14,3.20,41.03431,-73.63020,CT,33000,6000,50,48,63,Greenwich Hospital Association
9.00,2.65,41.55473,-72.64872,CT,19000,5000,33,61,92,Middlesex Hospital
9.34,3.75,41.30400,-72.93502,CT,20000,7000,66,41,3,Yale-New Haven Hospital
5.20,2.85,41.54301,-72.08799,CT,11000,5000,50,70,44,William W Backus Hospital
7.54,3.29,41.75412,-72.67927,CT,16000,6000,50,47,9,Hartford Hospital
6.52,2.49,41.78185,-72.52591,CT,14000,4000,50,68,1,Manchester Memorial Hospital
5.97,2.86,41.20049,-73.20281,CT,12000,5000,66,78,63,St Vincent'S Medical Center
6.15,2.49,41.67540,-72.93617,CT,13000,4000,50,73,33,Bristol Hospital
6.77,2.84,41.40474,-73.44739,CT,14000,5000,50,66,57,Danbury Hospital
6.44,2.68,41.66107,-72.78671,CT,13000,5000,50,52,8,Hospital Of Central Connecticut The
7.68,3.82,41.73545,-72.79489,CT,16000,7000,25,60,8,John Dempsey Hospital
5.52,2.78,39.69005,-75.68408,DE,11000,5000,66,58,39,Christiana Care Health Services Inc.
7.23,2.60,39.74954,-75.56662,DE,15000,5000,50,81,79,St Francis Hospital
6.10,2.53,39.15135,-75.52309,DE,13000,4000,50,58,90,Bayhealth - Kent General Hospital
7.92,2.41,38.77159,-75.14210,DE,17000,4000,50,90,81,Beebe Medical Center
7.70,3.20,38.90106,-77.05079,DC,16000,6000,50,50,13,George Washington Univ Hospital
6.30,2.31,38.93576,-77.10909,DC,13000,4000,50,76,97,Sibley Memorial Hospital
5.26,3.00,38.94397,-76.99040,DC,11000,5000,50,57,24,Providence Hospital
7.96,3.08,38.92944,-77.01473,DC,17000,6000,33,58,1,Washington Hospital Center
7.91,3.13,30.34913,-81.66391,FL,17000,6000,50,62,0,Shands Jacksonville Medical Center
9.61,2.48,26.50479,-80.06979,FL,21000,4000,50,53,99,Bethesda Memorial Hospital
8.95,2.55,28.52517,-81.37729,FL,19000,4000,66,47,29,Orlando Health
8.56,2.68,28.57345,-81.36990,FL,18000,5000,83,66,24,Florida Hospital
13.50,2.72,25.68309,-80.34038,FL,30000,5000,50,62,85,Baptist Hospital Of Miami Inc
14.11,2.94,25.78846,-80.21644,FL,31000,5000,83,56,0,University Of Miami Hospital
6.97,2.27,26.62849,-81.87423,FL,15000,4000,66,52,16,Lee Memorial Hospital
5.98,2.38,29.20117,-81.05828,FL,12000,4000,66,76,79,Halifax Health Medical Center
7.18,2.34,26.15053,-81.79919,FL,15000,4000,66,62,39,Naples Community Hospital
9.26,2.52,28.08771,-80.61362,FL,20000,4000,66,58,17,Holmes Regional Medical Center
7.23,4.14,25.79143,-80.21250,FL,15000,8000,83,48,4,Jackson Memorial Hospital
9.30,2.12,28.83363,-82.33561,FL,20000,3000,50,55,44,Citrus Memorial Hospital
5.47,2.36,30.47650,-87.21219,FL,11000,4000,50,41,39,Sacred Heart Hospital
4.57,2.19,30.15963,-85.64818,FL,9000,4000,66,73,43,Bay Medical Center
15.01,2.74,25.86166,-80.21398,FL,33000,5000,50,83,69,North Shore Medical Center
8.63,2.57,27.76332,-82.64325,FL,18000,5000,50,82,20,Bayfront Medical Center Inc
14.64,2.92,25.81317,-80.13996,FL,32000,5000,66,47,24,Mount Sinai Medical Center
9.42,2.34,27.49789,-82.56220,FL,20000,4000,50,55,29,Manatee Memorial Hospital
9.71,2.60,26.01867,-80.17981,FL,21000,5000,83,63,76,Memorial Regional Hospital
6.82,2.36,30.30835,-81.68919,FL,14000,4000,50,68,82,St Vincent'S Medical Center
10.69,2.30,27.19837,-80.24306,FL,23000,4000,66,70,57,Martin Memorial Medical Center
9.85,2.14,28.26092,-82.18802,FL,21000,4000,50,62,88,Florida Hospital Zephyrhills
9.34,2.25,28.02768,-81.72466,FL,20000,4000,50,62,2,Winter Haven Hospital
8.11,2.44,28.82358,-81.71133,FL,17000,4000,50,71,48,Florida Hospital Waterman
8.09,2.13,29.17594,-82.13898,FL,17000,3000,50,60,94,Munroe Regional Medical Center
6.44,2.20,28.91403,-81.28480,FL,13000,4000,83,75,5,Florida Hospital Fish Memorial
8.59,2.25,26.18711,-80.11941,FL,18000,4000,83,57,37,Holy Cross Hospital Inc
7.75,2.46,27.98242,-82.49025,FL,16000,4000,66,60,29,St Joseph'S Hospital
10.82,2.44,26.59805,-80.09271,FL,23000,4000,100,60,27,Jfk Medical Center
6.80,2.17,28.80659,-81.86906,FL,14000,4000,33,67,24,Leesburg Regional Medical Center
6.58,2.19,27.31827,-82.53140,FL,14000,4000,33,37,69,Sarasota Memorial Hospital
8.56,2.47,30.31525,-81.66398,FL,18000,4000,66,47,12,Baptist Medical Center
9.99,2.44,29.86371,-81.31749,FL,22000,4000,66,76,29,Flagler Hospital
7.11,2.22,28.33522,-80.72319,FL,15000,4000,50,63,97,Wuesthoff Medical Center  Rockledge
8.04,2.21,30.43066,-87.23191,FL,17000,4000,50,72,17,Baptist Hospital
3.57,2.27,27.65832,-80.39307,FL,7000,4000,66,76,99,Indian River Medical Center
13.52,2.41,28.29946,-81.41021,FL,30000,4000,50,63,51,Osceola Regional Medical Center
5.72,3.33,29.64155,-82.34844,FL,12000,6000,66,53,29,Shands Hospital At The University Of Florida
8.60,2.07,30.27449,-81.40071,FL,18000,3000,66,93,69,Baptist Medical Center  Beaches
15.43,2.22,30.73540,-86.56171,FL,34000,4000,50,90,97,North Okaloosa Medical Center
8.05,2.27,30.63421,-87.06708,FL,17000,4000,50,76,72,Santa Rosa Medical Center
7.37,2.12,27.75214,-82.73951,FL,16000,3000,50,62,85,Palms Of Pasadena Hospital
10.18,2.22,27.95192,-82.80379,FL,22000,4000,66,62,9,Morton Plant Hospital
12.09,3.00,27.93740,-82.45927,FL,26000,5000,66,66,0,Tampa General Hospital
14.91,2.51,25.96994,-80.14533,FL,33000,4000,50,63,79,Aventura Hospital And Medical Center
12.00,2.30,28.18120,-81.64018,FL,26000,4000,50,72,57,Heart Of Florida Regional Medical Center
10.16,2.54,30.18340,-82.68783,FL,22000,4000,0,0,0,Lake City Medical Center
8.62,2.25,28.06172,-81.95304,FL,18000,4000,50,52,3,Lakeland Regional Medical Center
8.26,2.26,28.81611,-81.28351,FL,18000,4000,50,56,97,Central Florida Regional Hospital
7.62,2.20,26.35875,-80.10203,FL,16000,4000,66,46,43,Boca Raton Regional Hospital
9.15,2.22,28.07111,-82.42342,FL,20000,4000,50,68,37,Florida Hospital Tampa
15.45,2.30,30.28793,-81.60103,FL,34000,4000,33,48,24,Memorial Hospital Jacksonville
16.12,2.96,25.88563,-80.32635,FL,36000,5000,66,78,90,Palmetto General Hospital
11.00,2.32,26.26259,-80.20292,FL,24000,4000,50,51,97,Northwest Medical Center
15.25,2.40,29.66085,-82.41172,FL,34000,4000,33,52,17,North Florida Regional Medical Center
11.40,2.29,29.17550,-82.13680,FL,25000,4000,83,55,85,Ocala Regional Medical Center
10.61,2.14,27.48213,-82.62126,FL,23000,4000,50,75,69,Blake Medical Center
12.65,2.24,27.84359,-80.48849,FL,28000,4000,0,0,0,Sebastian River Medical Center
7.21,2.24,26.52735,-81.83337,FL,15000,4000,50,58,63,Gulf Coast Medical Center Lee Mem Health System
15.57,2.17,30.45448,-86.63362,FL,34000,4000,50,72,63,Fort Walton Beach Medical Center
14.72,2.38,30.16550,-81.73775,FL,32000,4000,33,68,57,Orange Park Medical Center
16.29,2.67,26.12354,-80.25951,FL,36000,5000,50,57,74,Westside Regional Medical Center
12.93,2.46,26.02951,-80.24607,FL,28000,4000,50,55,78,Memorial Hospital Pembroke
9.94,2.09,30.51624,-87.21856,FL,21000,3000,50,65,4,West Florida Hospital
12.13,2.08,26.98884,-82.09877,FL,27000,3000,50,80,57,Fawcett Memorial Hospital
13.19,2.47,30.18657,-85.66513,FL,29000,4000,50,63,99,Gulf Coast Medical Center
12.09,2.33,27.93259,-82.28759,FL,26000,4000,66,67,21,Brandon Regional Hospital
6.12,2.47,26.63958,-81.94164,FL,13000,4000,50,52,21,Cape Coral Hospital
10.36,2.54,27.43392,-80.34350,FL,22000,4000,83,53,29,Lawnwood Regional Medical Center & Heart Institute
14.36,2.33,27.91458,-82.80382,FL,32000,4000,50,48,24,Largo Medical Center
13.03,2.12,28.36128,-82.68883,FL,29000,3000,66,67,90,Regional Medical Center Bayonet Point
11.85,2.20,26.43709,-80.12728,FL,26000,4000,83,72,92,Delray Medical Center
11.41,2.69,27.28861,-80.29431,FL,25000,5000,50,65,54,St Lucie Medical Center
8.29,2.09,28.03957,-82.70875,FL,18000,3000,66,66,54,Mease Countryside Hospital
10.56,2.42,26.01394,-80.30980,FL,23000,4000,66,71,63,Memorial Hospital West
7.32,3.34,25.74731,-80.31765,FL,15000,6000,50,85,78,Westchester General Hospital
6.83,2.13,28.94952,-81.95843,FL,14000,3000,33,80,94,Villages Regional Hospital The
9.71,2.34,34.17863,-84.13992,GA,21000,4000,66,63,46,Northside Hospital Forsyth
5.61,2.74,31.59023,-84.15756,GA,12000,5000,50,53,11,Phoebe Putney Memorial Hospital
7.19,2.34,34.24569,-84.49068,GA,15000,4000,50,72,10,Northside Hospital Cherokee
7.37,3.17,34.51192,-84.92579,GA,16000,6000,50,88,57,Gordon Hospital
6.42,2.74,31.17425,-81.48459,GA,13000,5000,50,61,17,Southeast Georgia Health System- Brunswick Campus
5.90,2.35,33.47096,-81.98176,GA,12000,4000,50,51,21,University Hospital
6.29,2.56,34.30335,-83.81737,GA,13000,4000,66,58,44,Northeast Georgia Medical Center Inc
9.75,2.41,33.23886,-84.26706,GA,21000,4000,33,78,69,Spalding Regional Medical Center
9.01,2.27,33.96770,-84.55011,GA,19000,4000,66,62,44,Wellstar Kennestone Hospital
5.59,2.60,32.03185,-81.09158,GA,11000,5000,66,61,24,Memorial Health Univ Med Cen Inc
6.17,2.22,30.82614,-83.97393,GA,13000,4000,50,75,48,John D Archbold Memorial Hospital
5.27,2.34,32.06513,-84.25260,GA,11000,4000,0,0,0,Phoebe Sumter Medical Center
6.29,2.66,34.26000,-85.17000,GA,13000,5000,50,67,88,Floyd Medical Center
6.19,2.33,32.61642,-83.63065,GA,13000,4000,50,73,74,Houston Medical Center
7.71,2.71,33.96117,-83.39832,GA,16000,5000,50,68,92,Athens Regional Medical Center
8.15,2.47,32.41483,-81.76990,GA,17000,4000,50,82,39,East Georgia Regional Medical Center
4.84,2.48,33.78956,-84.28077,GA,10000,4000,50,83,11,Dekalb Medical Center
4.40,2.56,33.76810,-84.38616,GA,9000,4000,33,45,9,Emory University Hospital Midtown
5.54,3.20,33.75205,-84.38272,GA,11000,6000,33,56,0,Grady Memorial Hospital
7.20,3.37,33.96351,-84.01769,GA,15000,6000,50,90,44,Gwinnett Medical Center
5.69,2.31,31.47069,-83.50473,GA,12000,4000,16,80,32,Tift Regional Medical Center
5.25,2.60,32.83041,-83.63476,GA,11000,5000,66,48,44,Medical Center Of Central Georgia
6.46,2.31,30.86250,-83.28630,GA,13000,4000,66,67,74,South Georgia Medical Center
3.90,2.17,32.50679,-84.95933,GA,8000,4000,83,67,69,St Francis Hospital Inc
8.02,2.47,33.85638,-84.60446,GA,17000,4000,50,56,33,Wellstar Cobb Hospital
9.58,2.35,32.84705,-83.61823,GA,21000,4000,66,62,9,Coliseum Medical Center
5.66,2.56,33.57843,-84.38897,GA,12000,4000,50,78,24,Southern Regional Medical Center
9.52,2.21,34.25704,-85.16467,GA,21000,4000,50,87,24,Redmond Regional Medical Center
5.70,2.31,33.51144,-84.22200,GA,12000,4000,50,91,92,Henry Medical Center Inc
14.47,3.13,34.06334,-84.31976,GA,32000,6000,75,70,74,North Fulton Regional Hospital
4.78,2.35,43.61359,-116.25484,ID,10000,4000,66,78,24,St Alphonsus Regional Medical Center
5.24,2.19,38.90068,-90.16026,IL,11000,4000,50,81,24,Alton Memorial Hospital
10.84,2.33,41.52896,-88.13550,IL,24000,4000,50,75,82,Provena St Joseph Medical Center
7.37,2.65,42.06550,-87.68428,IL,16000,5000,33,55,57,Evanston Hospital
5.94,2.15,40.75318,-89.59321,IL,12000,4000,50,75,56,Proctor Hospital
5.86,2.51,39.93563,-91.39833,IL,12000,4000,50,55,92,Blessing Hospital
9.56,2.48,41.72930,-88.26976,IL,21000,4000,50,90,63,Copley Memorial Hospital
9.96,2.40,42.07012,-88.33180,IL,22000,4000,50,82,24,Sherman Hospital
3.75,2.12,39.12680,-88.55059,IL,7000,3000,0,0,0,St Anthonys Memorial Hospital
3.90,2.21,38.32292,-88.91026,IL,8000,4000,50,81,90,Good Samaritan Regional Hlth Center
7.64,2.56,42.05624,-87.74012,IL,16000,4000,50,75,85,Skokie Hospital
5.26,2.55,39.80726,-89.64496,IL,11000,4000,50,58,79,St Johns Hospital
7.95,2.27,41.66900,-87.81414,IL,17000,4000,50,72,95,Palos Community Hospital
8.51,3.17,40.70200,-89.59222,IL,18000,6000,66,57,3,Saint Francis Medical Center
9.35,3.02,42.02578,-87.68371,IL,20000,6000,50,75,37,Rhc St Francis Hospital
10.12,2.93,42.37840,-87.83329,IL,22000,5000,50,73,62,Vista Medical Center East
16.07,3.72,41.78829,-87.60485,IL,36000,7000,66,66,11,The University Of Chicago Medical Center
9.39,2.83,41.97532,-87.69958,IL,20000,5000,50,85,51,Swedish Covenant Hospital
8.06,2.64,41.98743,-87.81440,IL,17000,5000,66,62,69,Resurrection Medical Center
10.55,3.59,41.87497,-87.66927,IL,23000,7000,50,42,33,Rush University Medical Center
6.93,2.28,39.86644,-88.96090,IL,15000,4000,50,60,69,Decatur Memorial Hospital
5.26,2.41,39.80893,-89.65530,IL,11000,4000,83,57,11,Memorial Medical Center
6.35,3.17,41.84639,-87.62345,IL,13000,6000,25,46,39,Mercy Hospital And Medical Center
5.43,2.22,40.48254,-88.95519,IL,11000,4000,50,91,29,St Joseph Medical Center
7.91,2.85,41.52283,-87.71111,IL,17000,5000,50,75,33,Franciscan St James Health
10.03,3.77,41.90414,-87.68254,IL,22000,7000,75,50,54,St Mary & Elizabeth Med Ctr-Division Campus
9.30,3.43,41.93641,-87.65295,IL,20000,6000,50,77,85,Advocate Illinois Masonic Medical Center
6.20,2.18,38.55020,-90.02146,IL,13000,4000,66,81,21,Memorial Hospital
6.88,2.65,41.12572,-87.88526,IL,14000,5000,50,72,81,Riverside Medical Center
3.91,2.25,39.48849,-88.27581,IL,8000,4000,0,0,0,Sarah Bush Lincoln Health Center
6.41,2.46,41.60726,-87.66060,IL,13000,4000,50,65,76,Ingalls Memorial Hospital
10.88,2.67,42.27447,-87.95764,IL,24000,5000,50,70,79,Advocate Condell Medical Center
8.67,2.93,41.72031,-87.73249,IL,19000,5000,50,57,74,Advocate Christ Hospital & Medical Center
6.40,2.34,41.54446,-87.98379,IL,13000,4000,50,68,88,Silver Cross Hospital  And Medical Centers
7.94,2.95,42.03837,-87.84820,IL,17000,5000,83,77,69,Advocate Lutheran General Hospital
7.63,2.24,41.76076,-88.15016,IL,16000,4000,50,68,29,Edward Hospital
7.17,2.18,42.26634,-89.00900,IL,15000,4000,50,50,29,Saint Anthony Medical Center
7.02,2.58,41.56720,-87.69566,IL,15000,5000,50,80,63,Advocate South Suburban Hospital
8.20,2.25,42.06732,-87.99368,IL,17000,4000,66,67,57,Northwest Community Hospital
8.17,2.23,42.00413,-88.01745,IL,17000,4000,66,78,88,Alexian Brothers Medical Center
6.78,3.28,41.86110,-87.83404,IL,14000,6000,66,46,4,Loyola University Medical Center
4.82,2.22,41.48200,-90.57158,IL,10000,4000,50,58,63,Trinity Rock Island
7.68,2.84,41.89477,-87.62131,IL,16000,5000,50,61,94,Northwestern Memorial Hospital
8.31,2.27,41.81791,-88.00907,IL,18000,4000,50,86,95,Advocate Good Samaritan Hospital
8.51,2.36,42.05260,-88.14173,IL,18000,4000,50,80,57,St Alexius Medical Center
6.48,2.31,42.19586,-88.17286,IL,14000,4000,50,80,95,Advocate Good Shepherd Hospital
6.53,2.55,41.59920,-87.35764,IN,14000,4000,50,65,94,Methodist Hospitals Inc
6.10,2.19,39.76255,-86.50165,IN,13000,4000,0,0,0,Hendricks Regional Health
4.61,2.13,40.44665,-86.12707,IN,9000,3000,50,80,54,Howard Regional Health System
6.94,2.27,38.28244,-85.74923,IN,15000,4000,50,83,48,Clark Memorial Hospital
5.64,2.44,41.70877,-86.17026,IN,12000,4000,50,88,57,Saint Joseph Regional Medical Center
4.94,2.32,41.70639,-86.89936,IN,10000,4000,0,0,0,Franciscan St Anthony Health - Michigan City
7.07,2.32,41.03874,-85.24876,IN,15000,4000,66,63,32,Lutheran Hospital Of Indiana
5.74,2.26,41.70568,-85.93404,IN,12000,4000,66,53,69,Elkhart General Hospital
6.28,2.34,41.04659,-85.10906,IN,13000,4000,83,60,44,Parkview Regional Medical Center
5.73,2.33,39.48518,-87.40893,IN,12000,4000,50,62,33,Union Hospital Inc
4.21,3.28,39.78091,-86.17629,IN,8000,6000,33,70,27,William N Wishard Memorial Hospital
6.48,2.23,39.72432,-86.10055,IN,14000,4000,0,0,0,Franciscan St Francis Health - Beech Grove
9.24,2.32,41.46729,-87.05130,IN,20000,4000,50,75,63,Porter Valparaiso Hospital
6.71,2.25,38.67313,-87.53370,IN,14000,4000,50,72,81,Good Samaritan Hospital
4.87,2.18,38.30195,-85.83409,IN,10000,4000,66,85,85,Floyd Memorial Hospital And Health Services
6.68,2.34,39.41951,-87.40898,IN,14000,4000,50,92,9,Terre Haute Regional Hospital
5.23,2.47,39.86405,-84.88413,IN,11000,4000,100,63,27,Reid Hospital & Health Care Services
5.90,2.30,39.16006,-86.54038,IN,12000,4000,50,56,24,Indiana University Health Bloomington Hospital
7.35,3.33,39.79009,-86.16260,IN,16000,6000,50,51,79,Indiana University Health
5.62,2.48,41.68479,-86.25217,IN,12000,4000,66,60,8,Memorial Hospital Of South Bend
6.06,2.51,39.78704,-86.07673,IN,13000,4000,50,82,82,Community Hospital East
7.36,2.17,37.98293,-87.57072,IN,16000,4000,83,66,13,Deaconess Hospital Inc
7.76,2.56,39.91001,-86.19660,IN,16000,4000,66,47,88,St Vincent Hospital & Health Services
6.29,2.32,40.09594,-85.68152,IN,13000,4000,0,0,0,Saint John'S Health System
7.83,2.50,40.19679,-85.41573,IN,17000,4000,66,62,85,Indiana University Health Ball Memorial Hospital
5.84,2.19,37.96320,-87.50292,IN,12000,4000,66,67,32,St Mary'S Medical Center Of Evansville Inc
7.07,2.33,41.55065,-87.50619,IN,15000,4000,50,75,85,Community Hospital
