size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
12.82,3.12,37.82206,-122.26275,47944.00,8474.88,0.50,0.64,0.32,ALTA BATES SUMMIT MEDICAL CENTER
9.48,2.76,32.78037,-115.56848,34340.16,7000.84,0.50,0.97,0.70,EL CENTRO REGIONAL MEDICAL CENTER
15.88,3.32,37.79100,-122.43125,60376.17,9303.17,0.83,0.64,0.11,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
6.97,2.76,34.67486,-118.15771,24122.00,7027.75,0.50,0.68,0.45,ANTELOPE VALLEY HOSPITAL MED CENTER
6.62,2.59,36.32737,-119.29548,22720.45,6326.00,0.50,0.56,0.12,KAWEAH DELTA MEDICAL CENTER
8.45,3.26,36.73000,-119.78000,30166.18,9049.29,0.50,0.71,0.00,COMMUNITY REGIONAL MEDICAL CENTER
11.54,3.30,34.09643,-118.29103,42724.87,9185.00,0.75,0.76,0.74,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
8.94,2.48,33.78036,-117.86495,32144.05,5867.32,0.50,0.60,0.89,ST JOSEPH HOSPITAL
10.67,2.81,32.75143,-117.16083,39170.81,7211.11,0.33,0.62,0.70,SCRIPPS MERCY HOSPITAL
10.52,2.60,34.21674,-119.15631,38587.65,6365.57,0.50,0.64,0.07,ST JOHNS REGIONAL MEDICAL CENTER
13.04,2.85,37.96987,-121.28873,48848.24,7384.85,0.83,0.69,0.97,ST JOSEPHS MED CENTER OF STOCKTON
7.57,2.52,36.83532,-119.76562,26576.77,6022.35,0.50,0.66,0.58,SAINT AGNES MEDICAL CENTER
8.05,2.42,34.10130,-117.63651,28537.57,5607.21,0.50,0.66,0.86,SAN ANTONIO COMMUNITY HOSPITAL
9.19,2.67,32.79949,-117.15394,33182.71,6637.79,0.67,0.62,0.11,SHARP MEMORIAL HOSPITAL
9.60,2.61,34.95099,-120.41322,34818.00,6415.03,0.50,0.94,0.48,MARIAN MEDICAL CENTER
10.96,2.80,38.57155,-121.46874,40387.42,7188.10,0.83,0.78,0.80,SUTTER GENERAL HOSPITAL
10.18,2.98,34.02685,-118.48651,37203.47,7913.93,0.50,0.76,0.21,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
10.42,2.42,33.12535,-117.07336,38187.04,5629.46,0.50,0.55,0.70,PALOMAR MEDICAL CENTER
15.84,2.70,34.22014,-118.53410,60222.07,6764.85,0.33,0.56,0.45,NORTHRIDGE HOSPITAL MEDICAL CENTER
14.43,2.43,37.80132,-121.19690,54501.42,5675.75,0.00,0.00,0.00,DOCTORS HOSPITAL OF MANTECA
6.14,2.60,36.32362,-119.66726,20749.07,6349.00,0.50,0.89,0.25,ADVENTIST MEDICAL CENTER
8.28,2.44,34.20495,-118.21589,29473.09,5701.36,0.00,0.00,0.00,VERDUGO HILLS HOSPITAL
25.05,3.32,37.36257,-121.84974,97694.10,9299.25,0.50,0.70,0.02,REGIONAL MEDICAL CENTER OF SAN JOSE
7.87,2.89,34.19494,-118.46319,27808.00,7551.85,0.50,0.78,0.76,VALLEY PRESBYTERIAN HOSPITAL
7.21,2.50,33.18402,-117.29661,25126.95,5952.58,0.50,0.57,0.21,TRI-CITY MEDICAL CENTER
11.00,2.70,34.13495,-117.27603,40544.09,6772.18,0.50,0.66,0.48,ST BERNARDINE MEDICAL CENTER
9.09,2.56,39.13822,-121.59436,32764.40,6211.36,0.50,0.51,0.21,RIDEOUT MEMORIAL HOSPITAL
9.39,2.57,36.57886,-121.91316,33969.78,6243.45,0.67,0.56,0.58,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
6.99,2.44,39.22809,-121.04721,24207.88,5723.08,0.00,0.00,0.00,SIERRA NEVADA MEMORIAL HOSPITAL
16.41,3.07,37.78963,-122.41700,62540.05,8280.11,0.75,0.70,0.30,SAINT FRANCIS MEMORIAL HOSPITAL
15.82,3.15,37.32710,-121.93863,60150.05,8598.73,0.67,0.71,0.38,O'CONNOR HOSPITAL
8.78,2.36,33.89465,-117.92716,31514.58,5379.03,0.67,0.71,0.91,ST JUDE MEDICAL CENTER
14.80,2.47,33.96860,-118.04831,55971.40,5817.95,0.50,0.46,0.16,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
13.03,2.77,38.44369,-122.70138,48792.97,7049.31,0.67,0.86,0.58,SANTA ROSA MEMORIAL HOSPITAL
15.64,2.53,37.51164,-120.83800,59402.29,6091.86,0.33,0.86,0.16,EMANUEL MEDICAL CENTER INC
15.33,2.79,37.91341,-122.04163,58149.17,7111.86,0.50,0.62,0.33,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
14.72,3.82,36.92821,-121.79360,55660.73,11340.27,0.00,0.00,0.00,WATSONVILLE COMMUNITY HOSPITAL
14.61,2.96,37.55717,-121.98126,55222.79,7825.95,0.50,0.54,0.89,WASHINGTON HOSPITAL
8.85,2.50,34.58305,-118.14490,31782.33,5943.00,0.50,0.86,0.54,PALMDALE REGIONAL MEDICAL CENTER
11.88,2.62,32.61972,-117.02278,44132.27,6444.95,0.50,0.71,0.58,SHARP CHULA VISTA MEDICAL CENTER
6.17,2.31,33.62229,-117.92995,20868.06,5178.08,0.50,0.70,0.51,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
15.44,2.45,39.75720,-121.57018,58592.96,5727.92,0.50,0.65,0.58,FEATHER RIVER HOSPITAL
10.87,2.71,33.84780,-117.93661,40014.39,6806.50,0.50,0.74,0.58,AHMC ANAHEIM REGIONAL MEDICAL CENTER
19.99,4.66,37.75676,-122.40461,77093.06,14744.06,0.75,0.51,0.12,SAN FRANCISCO GENERAL HOSPITAL
11.43,2.89,34.07709,-117.75063,42276.65,7556.18,0.33,0.74,0.98,POMONA VALLEY HOSPITAL MEDICAL CENTER
9.36,2.39,35.27882,-120.65047,33869.38,5503.38,0.00,0.00,0.00,FRENCH HOSPITAL MEDICAL CENTER
16.22,2.53,34.15601,-118.32834,61780.43,6053.75,0.50,0.80,0.97,PROVIDENCE SAINT JOSEPH MEDICAL CTR
10.43,2.40,34.28920,-118.74484,38224.33,5556.89,0.50,0.90,0.93,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
11.28,2.55,34.13973,-118.03534,41663.32,6170.82,0.50,0.45,0.11,METHODIST HOSPITAL OF SOUTHERN CA
13.69,2.94,34.14987,-118.23117,51469.00,7732.62,0.67,0.75,0.89,GLENDALE ADVENTIST MEDICAL CENTER
11.50,2.82,36.98999,-121.98357,42579.89,7232.97,0.50,0.64,0.64,DOMINICAN HOSPITAL
14.25,2.58,33.83862,-116.54557,53746.35,6281.71,0.67,0.81,0.03,DESERT REGIONAL MEDICAL CENTER
10.31,3.57,34.07389,-117.35111,37723.67,10284.33,0.33,0.81,0.07,ARROWHEAD REGIONAL MEDICAL CENTER
7.18,2.93,36.06956,-119.02748,25007.58,7708.42,0.00,0.00,0.00,SIERRA VIEW DISTRICT HOSPITAL
9.87,3.63,34.06675,-118.44613,35951.12,10546.33,0.50,0.28,0.33,RONALD REAGAN UCLA MEDICAL CENTER
18.52,2.61,34.27915,-118.46006,71123.14,6410.55,0.50,0.80,0.25,PROVIDENCE HOLY CROSS MEDICAL CENTER
7.01,2.71,34.13075,-116.27502,24301.23,6804.00,0.00,0.00,0.00,HI-DESERT MEDICAL CENTER
10.02,2.70,40.58654,-122.39168,36540.44,6748.95,0.83,0.71,0.45,MERCY MEDICAL CENTER REDDING
16.76,2.92,37.67947,-122.47447,63964.38,7676.69,0.50,0.62,0.25,SETON MEDICAL CENTER
8.23,2.30,34.03009,-118.47833,29259.19,5153.62,0.50,0.81,0.76,SAINT JOHN'S HEALTH CENTER
10.14,2.96,33.91173,-117.19590,37045.09,7803.91,0.50,0.78,0.52,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
10.89,2.42,35.37279,-119.02817,40067.17,5622.67,0.50,0.70,0.83,MERCY HOSPITAL
8.83,2.56,34.50107,-117.17285,31687.38,6182.41,0.50,0.88,0.20,ST MARY MEDICAL CENTER
11.03,3.20,37.85593,-122.25730,40661.42,8787.58,0.50,0.56,0.08,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
14.20,2.63,37.36934,-122.08047,53536.47,6495.11,0.67,0.49,0.07,EL CAMINO HOSPITAL
8.34,2.50,38.76514,-121.24979,29719.35,5934.44,0.67,0.78,0.16,SUTTER ROSEVILLE MEDICAL CENTER
13.54,2.70,32.88461,-117.22244,50847.92,6775.32,0.50,0.64,0.30,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
7.81,3.22,34.05076,-117.26395,27542.36,8866.94,0.50,0.55,0.16,LOMA LINDA UNIVERSITY MEDICAL CENTER
5.95,2.63,33.87236,-117.56809,20001.38,6487.00,0.50,0.79,0.82,CORONA REGIONAL MEDICAL CENTER
8.36,2.81,36.65910,-121.64630,29790.07,7220.83,0.50,0.70,0.38,SALINAS VALLEY MEMORIAL HOSPITAL
8.66,2.77,37.97780,-120.37150,31003.18,7036.45,0.00,0.00,0.00,SONORA REGIONAL MEDICAL CENTER
17.73,2.57,38.12186,-121.28665,67896.52,6216.35,1.00,0.70,0.94,LODI MEMORIAL HOSPITAL
9.10,2.78,32.95813,-115.55388,32800.65,7089.90,0.50,0.91,0.93,PIONEERS MEMORIAL HEALTHCARE DISTRICT
22.41,3.78,33.78798,-117.89026,86967.85,11159.69,0.67,0.56,0.11,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
9.37,2.42,33.81131,-118.34364,33903.54,5630.33,0.67,0.68,0.89,TORRANCE MEMORIAL MEDICAL CENTER
12.50,2.46,33.83891,-118.35677,46633.77,5805.74,0.50,0.86,0.94,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
4.78,2.68,36.22008,-119.33764,15240.74,6680.58,0.00,0.00,0.00,TULARE REGIONAL MEDICAL CENTER
16.36,2.72,37.94748,-122.53677,62323.26,6858.86,0.50,0.64,0.16,MARIN GENERAL HOSPITAL
17.99,3.05,38.26174,-122.04662,68953.56,8171.88,0.50,0.69,0.30,NORTHBAY MEDICAL CENTER
18.55,2.75,37.25153,-121.94684,71249.70,6956.98,0.33,0.64,0.03,GOOD SAMARITAN HOSPITAL
6.16,2.85,34.08802,-117.89341,20831.47,7393.94,0.67,0.68,0.29,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
5.45,2.51,33.75117,-116.96028,17941.00,5999.00,0.50,0.74,0.83,HEMET VALLEY MEDICAL CENTER
11.37,2.71,33.93530,-118.13030,42040.64,6823.91,0.50,0.90,0.83,DOWNEY REGIONAL MEDICAL CENTER
8.54,2.39,34.27459,-119.25812,30540.89,5505.96,0.50,0.54,0.08,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
9.44,2.52,34.42951,-119.72333,34171.53,6047.17,0.67,0.72,0.32,SANTA BARBARA COTTAGE HOSPITAL
5.14,2.75,37.79569,-122.40930,16672.31,6949.00,0.00,0.00,0.00,CHINESE HOSPITAL
9.51,2.91,38.67039,-121.14552,34472.00,7624.80,0.50,0.78,0.25,MERCY HOSPITAL OF FOLSOM
9.98,2.46,32.89810,-117.24217,36372.77,5784.46,0.50,0.75,0.38,SCRIPPS GREEN HOSPITAL
8.99,2.53,38.60127,-121.39412,32343.47,6085.47,0.67,0.68,0.83,KAISER FOUNDATION HOSPITAL - SACRAMENTO
12.07,2.60,34.13364,-118.15275,44870.15,6376.19,0.67,0.65,0.58,HUNTINGTON MEMORIAL HOSPITAL
21.36,3.71,37.43436,-122.18013,82675.62,10860.81,0.50,0.59,0.28,STANFORD HOSPITAL
10.79,2.80,37.34027,-120.46817,39668.69,7181.88,0.50,0.78,0.38,MERCY MEDICAL CENTER
13.90,3.75,37.76421,-122.45716,52319.40,11025.02,0.67,0.53,0.91,UCSF MEDICAL CENTER
7.11,2.59,35.38338,-119.01969,24725.48,6317.60,0.33,0.86,0.07,SAN JOAQUIN COMMUNITY HOSPITAL
13.74,3.03,37.77449,-122.45429,51663.31,8122.77,0.50,0.88,0.03,ST MARY'S MEDICAL CENTER
20.53,2.93,37.66540,-120.99743,79306.43,7712.83,0.67,0.66,0.10,DOCTORS MEDICAL CENTER
12.14,2.94,34.05336,-118.26558,45157.94,7744.78,0.50,0.69,0.80,GOOD SAMARITAN HOSPITAL
15.17,2.34,34.20285,-118.62962,57494.16,5298.63,0.50,0.61,0.14,WEST HILLS HOSPITAL & MEDICAL CENTER
11.24,2.71,33.80861,-118.18661,41504.45,6787.73,0.67,0.65,0.28,LONG BEACH MEMORIAL MEDICAL CENTER
18.57,3.22,37.69824,-122.08730,71343.21,8887.96,0.67,0.61,0.54,EDEN MEDICAL CENTER
7.05,2.55,36.83863,-119.66183,24473.62,6162.75,0.50,0.85,0.48,CLOVIS COMMUNITY MEDICAL CENTER
18.04,2.68,37.98396,-122.03464,69154.21,6684.07,0.50,0.76,0.98,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
7.64,2.50,38.94514,-121.10174,26842.79,5956.07,0.50,0.93,0.48,SUTTER AUBURN FAITH HOSPITAL
13.77,3.13,34.06389,-118.27347,51801.94,8513.33,0.50,0.80,0.99,SAINT VINCENT MEDICAL CENTER
8.56,2.46,33.03634,-117.28487,30600.87,5774.17,0.50,0.65,0.05,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
17.99,2.49,35.29188,-120.66635,68977.50,5914.38,0.50,0.86,0.82,SIERRA VISTA REGIONAL MEDICAL CENTER
10.36,2.77,38.66956,-121.31378,37909.27,7054.12,0.67,0.66,0.30,MERCY SAN JUAN MEDICAL CENTER
6.65,2.55,38.56276,-121.77207,22851.64,6156.45,0.00,0.00,0.00,SUTTER DAVIS HOSPITAL
10.81,2.68,34.20777,-118.88305,39770.35,6663.90,0.50,0.51,0.70,LOS ROBLES HOSPITAL & MEDICAL CENTER
12.08,2.43,33.80441,-118.06665,44921.14,5661.54,0.50,0.50,0.48,LOS ALAMITOS MEDICAL CENTER
12.19,2.48,37.66867,-120.97339,45366.68,5889.36,0.67,0.80,0.54,MEMORIAL  MEDICAL CENTER
10.76,2.37,33.56100,-117.66530,39569.34,5419.55,0.67,0.59,0.13,MISSION HOSPITAL REGIONAL MED CENTER
12.07,2.86,33.71466,-117.93322,44869.80,7422.20,0.50,0.86,0.33,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
13.98,2.39,33.76335,-116.40628,52637.56,5521.39,0.50,0.56,0.39,EISENHOWER MEDICAL CENTER
11.52,2.47,33.84932,-118.15323,42653.79,5826.05,0.83,0.80,0.13,LAKEWOOD REGIONAL MEDICAL CENTER
9.80,3.47,38.46387,-121.41645,35644.48,9902.80,0.50,0.60,0.58,METHODIST HOSPITAL OF SACRAMENTO
6.81,2.50,34.13289,-117.87121,23467.18,5954.00,0.50,0.82,0.96,FOOTHILL PRESBYTERIAN HOSPITAL
16.77,3.67,38.55484,-121.45628,64004.86,10693.58,0.50,0.50,0.03,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
9.93,2.41,33.60883,-117.70881,36171.29,5566.52,0.50,0.70,0.91,SADDLEBACK MEMORIAL MEDICAL CENTER
11.15,2.32,34.24359,-119.01992,41137.31,5200.15,0.50,0.74,0.70,ST JOHNS PLEASANT VALLEY HOSPITAL
12.43,2.43,34.39755,-118.55330,46341.77,5685.23,0.50,0.60,0.21,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
20.43,3.05,34.07664,-118.37955,78905.43,8191.20,1.00,0.59,0.48,CEDARS-SINAI MEDICAL CENTER
13.01,2.42,35.55536,-120.72067,48701.09,5644.55,0.00,0.00,0.00,TWIN CITIES COMMUNITY HOSPITAL
7.69,2.26,32.99711,-117.05783,27063.65,4964.15,0.50,0.85,0.78,POMERADO HOSPITAL
14.27,3.03,34.06193,-118.20157,53818.83,8115.25,0.33,0.71,0.03,KECK HOSPITAL OF USC
5.37,2.45,33.55876,-117.18329,17632.08,5767.42,0.67,0.74,0.74,SOUTHWEST HEALTHCARE SYSTEM
9.88,2.41,35.38506,-119.03992,35960.42,5569.83,0.50,0.97,0.76,BAKERSFIELD HEART HOSPITAL
17.67,3.45,34.06760,-118.12291,67666.81,9819.25,0.50,0.94,0.86,GARFIELD MEDICAL CENTER
9.76,2.76,33.95076,-118.34828,35503.17,6995.08,0.50,0.71,1.00,CENTINELA HOSPITAL MEDICAL CENTER
11.04,2.57,34.02303,-118.39741,40709.68,6219.86,0.00,0.00,0.00,BROTMAN MEDICAL CENTER
6.83,2.52,32.77629,-117.05730,23557.74,6024.32,0.75,0.79,0.64,ALVARADO HOSPITAL MEDICAL CENTER
15.52,2.60,34.17067,-118.53200,58936.65,6352.00,0.50,0.57,0.64,PROVIDENCE TARZANA MEDICAL CENTER
10.23,2.59,40.58532,-122.38702,37417.43,6320.00,0.50,0.79,0.98,SHASTA REGIONAL MEDICAL CENTER
6.71,2.37,40.41481,-104.70890,23088.08,5404.15,0.50,0.74,0.58,NORTH COLORADO MEDICAL CENTER
3.34,2.30,38.48040,-107.86857,9385.70,5130.00,0.00,0.00,0.00,MONTROSE MEMORIAL HOSPITAL
8.80,2.23,39.76893,-105.09006,31580.35,4844.10,0.50,0.47,0.80,EXEMPLA LUTHERAN MEDICAL CENTER
5.74,2.34,40.57315,-105.05741,19137.00,5295.17,0.50,0.69,0.96,POUDRE VALLEY HOSPITAL
7.99,2.30,38.23421,-104.62292,28286.74,5120.22,0.50,0.54,0.30,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
4.83,2.52,37.23629,-107.82578,15437.79,6018.07,0.00,0.00,0.00,MERCY REGIONAL MEDICAL CENTER
8.46,2.26,39.71712,-105.12874,30203.67,4968.92,0.33,0.68,0.16,CENTURA HEALTH-ST ANTHONY HOSPITAL
6.91,2.42,38.28184,-104.61256,23898.33,5626.40,0.67,0.69,0.30,PARKVIEW MEDICAL CENTER INC
6.57,2.27,38.83903,-104.80024,22501.54,5000.33,0.67,0.69,0.33,MEMORIAL HOSPITAL CENTRAL
6.59,2.43,39.09046,-108.56190,22598.36,5652.72,0.50,0.49,0.58,ST MARYS HOSPITAL AND MEDICAL CENTER
8.10,3.05,39.74234,-104.84156,28746.69,8176.38,0.67,0.66,0.70,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
8.30,2.18,40.02615,-105.28391,29562.19,4654.19,0.50,0.91,0.83,BOULDER COMMUNITY HOSPITAL
6.75,2.20,38.86559,-104.82182,23249.30,4735.30,0.50,0.70,0.38,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
10.71,2.32,39.65399,-104.98116,39332.00,5220.67,0.33,0.47,0.17,SWEDISH MEDICAL CENTER
4.02,2.19,38.74540,-108.04700,12147.29,4696.82,0.00,0.00,0.00,DELTA COUNTY MEMORIAL HOSPITAL
9.50,2.17,39.52910,-104.87121,34429.14,4589.50,0.50,0.76,0.80,SKY RIDGE MEDICAL CENTER
10.55,2.15,39.57629,-104.98610,38693.50,4532.12,0.50,0.79,0.54,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
5.35,2.38,40.45184,-105.19608,17532.79,5468.62,0.50,0.79,0.45,MEDICAL CENTER OF THE ROCKIES
6.38,2.75,41.30978,-72.93806,21725.36,6964.79,0.67,0.57,0.08,HOSPITAL OF ST RAPHAEL
7.26,2.76,41.77507,-72.69941,25326.24,7019.64,0.50,0.54,0.86,ST FRANCIS HOSPITAL & MEDICAL CENTER
4.07,2.37,41.90922,-71.91467,12350.72,5425.40,0.00,0.00,0.00,DAY KIMBALL HOSPITAL
4.87,2.86,41.88142,-73.48367,15579.64,7435.00,0.00,0.00,0.00,SHARON HOSPITAL
8.79,2.80,41.55959,-73.05941,31525.03,7173.43,0.33,0.57,0.70,WATERBURY HOSPITAL
10.68,2.66,41.05562,-73.55390,39239.79,6592.59,0.50,0.53,0.11,STAMFORD HOSPITAL
5.63,2.56,41.33722,-72.10380,18702.48,6180.83,0.50,0.72,0.93,LAWRENCE & MEMORIAL HOSPITAL
7.33,3.06,41.18881,-73.16645,25608.52,8243.19,0.50,0.51,0.21,BRIDGEPORT HOSPITAL
2.80,2.40,41.79153,-73.13382,7182.71,5534.71,0.25,0.79,0.54,CHARLOTTE HUNGERFORD HOSPITAL
4.55,2.34,41.86708,-72.45056,14278.07,5280.80,0.50,0.90,0.14,ROCKVILLE GENERAL HOSPITAL
5.39,2.45,41.58181,-73.40955,17714.57,5736.57,0.00,0.00,0.00,NEW MILFORD HOSPITAL
5.23,2.74,41.55241,-73.03554,17068.50,6919.22,0.50,0.56,0.39,SAINT MARYS HOSPITAL
5.47,2.41,41.54874,-72.80148,18045.67,5604.07,0.50,0.60,0.80,MIDSTATE MEDICAL CENTER
6.28,2.53,41.03431,-73.63020,21328.00,6082.20,0.50,0.49,0.64,GREENWICH HOSPITAL ASSOCIATION
9.70,2.65,41.55473,-72.64872,35261.13,6553.55,0.33,0.61,0.93,MIDDLESEX HOSPITAL
8.23,3.23,41.30400,-72.93502,29247.23,8926.49,0.67,0.41,0.03,YALE-NEW HAVEN HOSPITAL
4.96,2.44,41.54301,-72.08799,15950.97,5712.36,0.50,0.70,0.45,WILLIAM W BACKUS HOSPITAL
6.35,2.84,41.75412,-72.67927,21601.99,7313.65,0.50,0.47,0.10,HARTFORD HOSPITAL
5.22,2.36,41.78185,-72.52591,17027.29,5374.00,0.50,0.69,0.02,MANCHESTER MEMORIAL HOSPITAL
5.72,2.63,41.20049,-73.20281,19040.08,6493.14,0.67,0.79,0.64,ST VINCENT'S MEDICAL CENTER
4.93,2.34,41.67540,-72.93617,15816.50,5287.88,0.50,0.74,0.33,BRISTOL HOSPITAL
5.21,2.60,41.33493,-73.08978,16966.85,6368.38,0.50,0.78,0.93,GRIFFIN HOSPITAL
4.74,2.62,41.40474,-73.44739,15051.34,6439.16,0.50,0.66,0.58,DANBURY HOSPITAL
6.68,2.59,41.11147,-73.42010,22941.66,6302.34,0.50,0.72,0.93,NORWALK HOSPITAL ASSOCIATION
6.25,2.56,41.66107,-72.78671,21214.58,6197.68,0.50,0.53,0.08,HOSPITAL OF CENTRAL CONNECTICUT THE
4.70,2.60,39.69005,-75.68408,14882.84,6353.35,0.67,0.59,0.39,CHRISTIANA CARE HEALTH SERVICES INC.
5.60,2.48,39.74954,-75.56662,18569.50,5858.61,0.50,0.81,0.80,ST FRANCIS HOSPITAL
4.85,2.38,39.15135,-75.52309,15521.66,5456.05,0.50,0.59,0.91,BAYHEALTH - KENT GENERAL HOSPITAL
4.86,2.59,38.64231,-75.60660,15557.77,6305.23,0.00,0.00,0.00,NANTICOKE MEMORIAL HOSPITAL
5.95,2.30,38.77159,-75.14210,19987.34,5154.25,0.50,0.90,0.82,BEEBE MEDICAL CENTER
10.81,2.85,38.90106,-77.05079,39751.81,7364.51,0.50,0.50,0.14,GEORGE WASHINGTON UNIV HOSPITAL
7.32,3.77,38.91770,-77.02193,25553.82,11133.73,0.50,0.66,0.01,HOWARD UNIVERSITY HOSPITAL
11.63,3.68,38.91221,-77.07588,43079.10,10751.80,0.67,0.65,0.01,GEORGETOWN UNIVERSITY HOSPITAL
6.84,2.23,38.93576,-77.10909,23594.58,4850.00,0.50,0.76,0.97,SIBLEY MEMORIAL HOSPITAL
5.46,2.70,38.94397,-76.99040,18006.17,6778.94,0.50,0.57,0.25,PROVIDENCE HOSPITAL
