size_charge,size_pay,lat,lon,charge,pay,name
10.49,2.72,34.06389,-118.27347,66841.82,9838.45,SAINT VINCENT MEDICAL CENTER
10.92,2.25,33.03634,-117.28487,69986.12,6420.35,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
8.67,2.39,35.29188,-120.66635,53527.96,7420.99,SIERRA VISTA REGIONAL MEDICAL CENTER
11.52,2.82,38.66956,-121.31378,74432.67,10552.40,MERCY SAN JUAN MEDICAL CENTER
7.63,2.62,34.20777,-118.88305,45872.79,9084.96,LOS ROBLES HOSPITAL & MEDICAL CENTER
8.51,2.54,37.66867,-120.97339,52355.13,8544.93,MEMORIAL  MEDICAL CENTER
6.61,2.28,33.56100,-117.66530,38410.28,6597.55,MISSION HOSPITAL REGIONAL MED CENTER
11.22,2.23,33.76335,-116.40628,72192.54,6273.25,EISENHOWER MEDICAL CENTER
18.58,3.11,38.55484,-121.45628,126168.74,12747.66,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
13.43,2.74,34.07664,-118.37955,88379.31,9978.31,CEDARS-SINAI MEDICAL CENTER
7.77,2.32,35.55536,-120.72067,46865.31,6892.44,TWIN CITIES COMMUNITY HOSPITAL
9.19,2.48,37.77577,-121.95824,57327.32,8125.64,SAN RAMON REGIONAL MEDICAL CTR
5.72,2.31,40.58654,-122.39168,31888.44,6883.00,PATIENTS' HOSPITAL OF REDDING
4.44,2.34,33.55876,-117.18329,22482.77,7051.45,SOUTHWEST HEALTHCARE SYSTEM
4.91,2.24,37.66477,-120.95832,25952.46,6351.00,STANISLAUS SURGICAL HOSPITAL
15.80,2.85,34.06760,-118.12291,105802.10,10799.00,GARFIELD MEDICAL CENTER
9.87,2.38,33.98219,-118.43930,62330.25,7394.65,MARINA DEL REY HOSPITAL
14.30,2.77,34.05723,-118.36025,94755.00,10230.23,OLYMPIA MEDICAL CENTER
7.91,2.35,32.77629,-117.05730,47918.07,7128.80,ALVARADO HOSPITAL MEDICAL CENTER
6.47,2.31,33.66270,-117.77270,37385.17,6853.33,HOAG ORTHOPEDIC INSTITUTE
6.70,2.27,40.41481,-104.70890,39044.73,6528.91,NORTH COLORADO MEDICAL CENTER
3.50,2.27,40.57315,-105.05741,15612.00,6537.38,POUDRE VALLEY HOSPITAL
6.59,2.72,37.23629,-107.82578,38231.18,9873.35,MERCY REGIONAL MEDICAL CENTER
7.86,2.47,39.74615,-104.96682,47589.48,7994.64,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER
6.06,2.32,39.71712,-105.12874,34331.93,6899.19,CENTURA HEALTH-ST ANTHONY HOSPITAL
7.92,2.22,38.28184,-104.61256,47967.18,6158.64,PARKVIEW MEDICAL CENTER INC
5.63,2.22,38.83903,-104.80024,31211.00,6159.64,MEMORIAL HOSPITAL CENTRAL
4.54,2.30,39.09046,-108.56190,23206.38,6769.64,ST MARYS HOSPITAL AND MEDICAL CENTER
6.55,2.76,39.74234,-104.84156,37949.82,10112.24,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
6.26,2.16,40.02615,-105.28391,35801.16,5717.04,BOULDER COMMUNITY HOSPITAL
6.79,2.31,38.86559,-104.82182,39684.46,6862.70,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
7.57,2.32,39.73231,-104.93396,45449.11,6923.67,ROSE MEDICAL CENTER
6.20,2.22,39.65399,-104.98116,35352.37,6163.54,SWEDISH MEDICAL CENTER
7.24,2.44,39.67005,-104.97490,43022.73,7774.09,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
6.49,2.23,39.68859,-104.83205,37511.46,6238.00,MEDICAL CENTER OF AURORA, THE
7.77,2.24,39.52910,-104.87121,46896.05,6329.79,SKY RIDGE MEDICAL CENTER
7.34,2.16,39.57629,-104.98610,43764.00,5760.27,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
6.24,2.24,39.54881,-104.77119,35702.82,6341.70,PARKER ADVENTIST HOSPITAL
6.91,2.39,39.56935,-106.07773,40587.00,7402.64,ST ANTHONY SUMMIT MEDICAL CENTER
4.20,2.12,40.45184,-105.19608,20730.55,5425.00,MEDICAL CENTER OF THE ROCKIES
5.13,2.46,41.30978,-72.93806,27547.04,7954.83,HOSPITAL OF ST RAPHAEL
2.95,2.49,41.77507,-72.69941,11538.05,8152.41,ST FRANCIS HOSPITAL & MEDICAL CENTER
3.99,2.36,41.33722,-72.10380,19168.71,7223.86,LAWRENCE & MEMORIAL HOSPITAL
6.59,2.61,41.18881,-73.16645,38228.71,9065.00,BRIDGEPORT HOSPITAL
7.85,2.46,41.03431,-73.63020,47454.98,7935.08,GREENWICH HOSPITAL ASSOCIATION
6.28,2.89,41.30400,-72.93502,35978.70,11095.80,YALE-NEW HAVEN HOSPITAL
4.37,2.34,41.54301,-72.08799,21925.06,7071.81,WILLIAM W BACKUS HOSPITAL
3.66,2.57,41.75412,-72.67927,16768.32,8777.71,HARTFORD HOSPITAL
4.86,2.49,41.40474,-73.44739,25573.76,8168.54,DANBURY HOSPITAL
3.80,2.42,41.66107,-72.78671,17768.19,7666.00,HOSPITAL OF CENTRAL CONNECTICUT, THE
3.45,2.45,39.69005,-75.68408,15172.19,7909.75,CHRISTIANA CARE HEALTH SERVICES, INC.
4.33,2.29,38.77159,-75.14210,21677.67,6682.44,BEEBE MEDICAL CENTER
7.28,2.64,38.91221,-77.07588,43310.03,9274.13,GEORGETOWN UNIVERSITY HOSPITAL
3.55,2.27,38.93576,-77.10909,15946.81,6529.81,SIBLEY MEMORIAL HOSPITAL
5.80,2.52,38.92944,-77.01473,32479.03,8369.76,WASHINGTON HOSPITAL CENTER
6.60,2.31,28.52517,-81.37729,38310.73,6859.94,ORLANDO HEALTH
6.96,2.56,28.57345,-81.36990,40945.18,8700.08,FLORIDA HOSPITAL
11.72,2.37,25.68309,-80.34038,75850.62,7315.00,BAPTIST HOSPITAL OF MIAMI INC
10.90,2.44,25.78846,-80.21644,69861.34,7818.17,UNIVERSITY OF MIAMI HOSPITAL
5.41,2.21,26.62849,-81.87423,29569.18,6085.71,LEE MEMORIAL HOSPITAL
6.00,2.20,29.20117,-81.05828,33898.62,6051.25,HALIFAX HEALTH MEDICAL CENTER
4.82,2.16,26.15053,-81.79919,25278.03,5730.02,NAPLES COMMUNITY HOSPITAL
5.83,2.15,28.08771,-80.61362,32671.50,5696.22,HOLMES REGIONAL MEDICAL CENTER
7.50,3.08,25.79143,-80.21250,44896.67,12473.56,JACKSON MEMORIAL HOSPITAL
4.06,2.09,28.83363,-82.33561,19664.31,5211.00,CITRUS MEMORIAL HOSPITAL
4.26,2.48,30.47650,-87.21219,21182.91,8125.32,SACRED HEART HOSPITAL
4.09,2.20,28.54917,-81.52746,19911.92,6075.00,HEALTH CENTRAL
5.12,2.21,27.49789,-82.56220,27448.00,6096.21,MANATEE MEMORIAL HOSPITAL
6.71,2.35,26.01867,-80.17981,39101.90,7135.32,MEMORIAL REGIONAL HOSPITAL
4.92,2.16,30.30835,-81.68919,26023.07,5751.69,ST VINCENT'S MEDICAL CENTER
6.27,2.14,28.01404,-82.78368,35861.42,5610.67,MEASE HOSPITAL DUNEDIN
6.75,2.21,27.19837,-80.24306,39412.03,6081.97,MARTIN MEMORIAL MEDICAL CENTER
6.36,2.18,26.94042,-82.04094,36521.00,5902.07,CHARLOTTE REGIONAL MEDICAL CENTER
7.95,2.15,28.02768,-81.72466,48198.79,5658.00,WINTER HAVEN HOSPITAL
4.97,2.10,28.13321,-82.75839,26377.67,5343.11,HELEN ELLIS MEMORIAL HOSPITAL
5.60,2.10,29.17594,-82.13898,30962.55,5318.76,MUNROE REGIONAL MEDICAL CENTER
7.03,2.19,27.78088,-82.65126,41499.48,5952.06,ST ANTHONY'S HOSPITAL
4.65,2.14,29.24333,-81.10760,24016.09,5618.94,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
6.18,2.57,28.01266,-82.50384,35230.59,8768.55,FLORIDA HOSPITAL CARROLLWOOD
4.93,2.10,27.09043,-82.44499,26047.25,5275.00,VENICE REGIONAL MEDICAL CENTER
8.27,2.18,26.18711,-80.11941,50579.85,5921.59,HOLY CROSS HOSPITAL INC
6.08,2.32,27.98242,-82.49025,34508.18,6886.71,ST JOSEPH'S HOSPITAL
8.08,2.17,26.98905,-82.09559,49163.71,5855.57,PEACE RIVER REGIONAL MEDICAL CENTER
8.94,2.26,26.59805,-80.09271,55449.16,6469.63,JFK MEDICAL CENTER
5.19,2.47,28.80659,-81.86906,27977.07,7986.50,LEESBURG REGIONAL MEDICAL CENTER
5.92,2.21,26.27623,-80.12220,33360.10,6128.00,BROWARD HEALTH NORTH BROWARD MEDICAL CENTER
5.47,2.14,27.31827,-82.53140,30014.59,5573.02,SARASOTA MEMORIAL HOSPITAL
5.88,2.34,30.31525,-81.66398,33034.89,7065.09,BAPTIST MEDICAL CENTER
5.37,2.24,29.86371,-81.31749,29275.42,6338.00,FLAGLER HOSPITAL
6.45,2.14,30.43066,-87.23191,37235.36,5611.50,BAPTIST HOSPITAL
4.03,2.17,27.65832,-80.39307,19499.29,5855.00,INDIAN RIVER MEDICAL CENTER
6.54,2.65,29.64155,-82.34844,37844.56,9331.61,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
6.62,2.14,27.95192,-82.80379,38429.10,5624.00,MORTON PLANT HOSPITAL
10.13,2.43,27.93740,-82.45927,64221.81,7727.14,TAMPA GENERAL HOSPITAL
4.29,2.23,30.45726,-84.26175,21382.50,6224.75,TALLAHASSEE MEMORIAL HEALTHCARE
5.41,2.37,30.26389,-81.44283,29582.47,7257.76,MAYO CLINIC
7.68,2.27,25.70328,-80.29391,46225.25,6531.81,SOUTH MIAMI HOSPITAL, INC
6.03,2.15,28.06172,-81.95304,34122.44,5706.00,LAKELAND REGIONAL MEDICAL CENTER
6.86,2.12,27.30187,-82.45428,40253.68,5456.09,DOCTORS HOSPITAL OF SARASOTA
5.70,2.32,28.07111,-82.42342,31727.69,6956.28,FLORIDA HOSPITAL TAMPA
8.99,2.18,29.66085,-82.41172,55868.48,5894.16,NORTH FLORIDA REGIONAL MEDICAL CENTER
8.91,2.09,29.17550,-82.13680,55242.20,5256.26,OCALA REGIONAL MEDICAL CENTER
6.51,2.15,27.48213,-82.62126,37674.54,5697.07,BLAKE MEDICAL CENTER
8.20,2.18,27.84359,-80.48849,50056.18,5913.88,SEBASTIAN RIVER MEDICAL CENTER
5.78,2.18,26.52735,-81.83337,32319.81,5865.11,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
9.54,2.20,30.45448,-86.63362,59878.37,6009.83,FORT WALTON BEACH MEDICAL CENTER
8.78,2.15,30.16550,-81.73775,54271.72,5664.24,ORANGE PARK MEDICAL CENTER
8.75,2.13,30.51624,-87.21856,54117.76,5531.41,WEST FLORIDA HOSPITAL
13.12,2.21,26.98884,-82.09877,86124.63,6146.82,FAWCETT MEMORIAL HOSPITAL
10.78,2.13,27.78151,-82.66458,68944.11,5504.89,EDWARD WHITE HOSPITAL
8.40,2.37,27.93259,-82.28759,51533.44,7289.93,BRANDON REGIONAL HOSPITAL
5.78,2.10,26.63958,-81.94164,32306.40,5275.87,CAPE CORAL HOSPITAL
10.95,2.29,27.43392,-80.34350,70230.06,6684.81,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
7.10,2.12,28.95195,-82.62421,41973.44,5426.04,SEVEN RIVERS REGIONAL MEDICAL CENTER
7.11,2.15,26.92138,-80.09708,42067.48,5667.27,JUPITER MEDICAL CENTER
10.77,2.09,28.36128,-82.68883,68879.63,5221.11,REGIONAL MEDICAL CENTER BAYONET POINT
11.93,2.20,26.43709,-80.12728,77374.33,6045.50,DELRAY MEDICAL CENTER
11.04,2.30,27.28861,-80.29431,70871.59,6748.30,ST LUCIE MEDICAL CENTER
7.58,2.09,28.53585,-82.53404,45527.00,5217.00,OAK HILL HOSPITAL
6.07,2.26,26.01394,-80.30980,34421.08,6502.00,MEMORIAL HOSPITAL WEST
8.11,2.32,26.21388,-81.73257,49402.76,6923.95,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE
6.23,2.19,26.70181,-80.05055,35610.62,5974.92,GOOD SAMARITAN MEDICAL CENTER
7.18,2.53,26.75635,-80.06322,42592.77,8440.85,ST MARY'S MEDICAL CENTER
7.17,2.18,26.08155,-80.36449,42470.80,5904.13,CLEVELAND CLINIC HOSPITAL
4.84,2.09,28.94952,-81.95843,25417.26,5247.00,VILLAGES REGIONAL HOSPITAL, THE
5.57,2.14,30.25377,-81.58270,30745.72,5630.20,ST VINCENT'S MEDICAL CENTER SOUTHSIDE
4.71,2.19,33.94791,-83.40531,24424.62,5968.08,ST MARY'S HOSPITAL
5.21,2.54,33.79230,-84.32107,28103.63,8530.90,EMORY UNIVERSITY HOSPITAL
5.60,2.52,31.17425,-81.48459,30990.00,8396.65,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS
3.94,2.23,33.47096,-81.98176,18806.08,6262.25,UNIVERSITY HOSPITAL
5.93,2.19,34.30335,-83.81737,33368.83,5943.22,NORTHEAST GEORGIA MEDICAL CENTER, INC
9.49,2.20,34.19990,-84.79378,59511.46,6041.00,CARTERSVILLE MEDICAL CENTER
5.20,2.30,33.96770,-84.55011,28035.93,6754.38,WELLSTAR KENNESTONE HOSPITAL
5.91,2.36,32.03185,-81.09158,33218.41,7204.91,MEMORIAL HEALTH UNIV MED CEN, INC
5.43,2.18,31.98515,-81.15475,29730.70,5890.15,ST JOSEPH'S HOSPITAL - SAVANNAH
4.13,2.40,32.46602,-84.98695,20216.28,7506.04,MEDICAL CENTER, THE
5.62,2.34,33.96117,-83.39832,31147.61,7067.65,ATHENS REGIONAL MEDICAL CENTER
4.37,2.47,33.76810,-84.38616,21989.14,8037.07,EMORY UNIVERSITY HOSPITAL MIDTOWN
6.11,2.35,33.81003,-84.39568,34737.74,7141.63,PIEDMONT HOSPITAL
3.53,2.18,31.47069,-83.50473,15821.37,5880.00,TIFT REGIONAL MEDICAL CENTER
4.30,2.33,32.83041,-83.63476,21422.90,7004.03,MEDICAL CENTER OF CENTRAL GEORGIA
3.92,2.11,32.50679,-84.95933,18676.38,5377.08,ST FRANCIS HOSPITAL, INC
4.55,2.15,34.25704,-85.16467,23308.53,5693.41,REDMOND REGIONAL MEDICAL CENTER
6.28,2.28,33.48259,-82.09038,35939.94,6637.50,DOCTORS HOSPITAL
7.17,2.22,33.51144,-84.22200,42464.59,6172.76,HENRY MEDICAL CENTER, INC
5.30,2.37,33.87683,-84.02136,28795.12,7317.12,EMORY EASTSIDE MEDICAL CENTER
10.40,2.45,34.06334,-84.31976,66209.25,7879.94,NORTH FULTON REGIONAL HOSPITAL
4.45,2.12,32.53607,-84.95468,22530.09,5486.41,HUGHSTON HOSPITAL
5.33,2.14,33.45252,-84.50697,28984.29,5572.90,PIEDMONT FAYETTE HOSPITAL
3.98,2.11,34.06670,-84.17643,19071.41,5397.94,EMORY JOHNS CREEK HOSPITAL
4.43,2.47,21.38328,-157.93828,22420.50,8022.64,PALI MOMI MEDICAL CENTER
3.20,2.17,42.59072,-114.49627,13401.00,5840.00,ST LUKES MAGIC VALLEY RMC
3.53,2.23,43.61218,-116.19234,15802.35,6264.29,ST LUKES REGIONAL MEDICAL CENTER
3.94,2.33,43.61359,-116.25484,18809.90,7001.65,ST ALPHONSUS REGIONAL MEDICAL CENTER
5.51,2.22,43.46987,-111.99208,30293.82,6157.09,EASTERN IDAHO REGIONAL MEDICAL CENTER
5.82,2.43,42.06550,-87.68428,32627.67,7704.02,EVANSTON HOSPITAL
6.98,2.47,39.93563,-91.39833,41132.08,7986.38,BLESSING HOSPITAL
4.83,2.23,42.07012,-88.33180,25321.64,6275.29,SHERMAN HOSPITAL
5.69,2.32,42.05624,-87.74012,31607.49,6930.18,SKOKIE HOSPITAL
4.27,2.25,39.80726,-89.64496,21245.53,6392.58,ST JOHNS HOSPITAL
6.39,2.19,41.66900,-87.81414,36782.55,6002.36,PALOS COMMUNITY HOSPITAL
5.39,2.23,41.79660,-87.88627,29432.38,6286.38,ADVENTIST LA GRANGE MEMORIAL HOSPITAL
5.99,2.54,40.70200,-89.59222,33827.55,8532.48,SAINT FRANCIS MEDICAL CENTER
8.97,2.79,41.78829,-87.60485,55688.88,10383.06,THE UNIVERSITY OF CHICAGO MEDICAL CENTER
4.44,2.37,40.11696,-88.21506,22502.66,7278.60,CARLE FOUNDATION HOSPITAL
5.63,2.23,40.11739,-88.22714,31193.24,6234.29,PROVENA COVENANT MEDICAL CENTER- URBANA
3.85,2.16,42.31832,-88.27920,18133.21,5739.00,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL
6.20,2.57,41.98743,-87.81440,35342.81,8729.62,RESURRECTION MEDICAL CENTER
6.07,2.81,41.87497,-87.66927,34416.49,10503.42,RUSH UNIVERSITY MEDICAL CENTER
5.14,2.22,41.80555,-87.92059,27603.05,6168.37,HINSDALE HOSPITAL
5.45,2.28,40.49639,-88.99106,29860.88,6662.09,BROMENN HEALTHCARE
5.11,2.15,39.86644,-88.96090,27350.55,5691.73,DECATUR MEMORIAL HOSPITAL
4.14,2.23,39.80893,-89.65530,20248.41,6262.52,MEMORIAL MEDICAL CENTER
5.57,3.27,41.86927,-87.67052,30779.00,13915.38,UNIVERSITY OF ILLINOIS HOSPITAL
5.38,2.19,40.48254,-88.95519,29385.92,5935.00,ST JOSEPH MEDICAL CENTER
5.16,2.27,37.72790,-89.22058,27715.67,6526.67,MEMORIAL HOSPITAL OF CARBONDALE
5.23,2.94,41.52283,-87.71111,28281.31,11483.69,FRANCISCAN ST JAMES HEALTH
8.22,3.40,41.93641,-87.65295,50215.12,14815.56,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER
4.42,2.18,38.55020,-90.02146,22337.29,5891.05,MEMORIAL HOSPITAL
5.60,2.74,41.12572,-87.88526,31010.67,9974.13,RIVERSIDE MEDICAL CENTER
4.02,2.14,38.51081,-89.99014,19413.69,5598.56,ST ELIZABETH HOSPITAL
7.52,2.29,41.60726,-87.66060,45047.14,6673.57,INGALLS MEMORIAL HOSPITAL
7.90,2.16,41.86362,-87.93567,47855.09,5730.45,ELMHURST MEMORIAL HOSPITAL
5.56,2.43,42.27447,-87.95764,30687.55,7729.60,ADVOCATE CONDELL MEDICAL CENTER
5.44,2.55,41.72031,-87.73249,29810.24,8577.59,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER
5.77,2.33,40.70065,-89.59505,32210.29,7028.61,METHODIST MEDICAL CENTER OF ILLINOIS
6.68,2.16,41.88566,-88.34311,38864.73,5750.64,DELNOR COMMUNITY HOSPITAL
5.37,2.37,41.54446,-87.98379,29289.88,7282.56,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS
5.17,2.40,42.03837,-87.84820,27842.15,7540.80,ADVOCATE LUTHERAN GENERAL HOSPITAL
6.23,2.26,42.26584,-89.07428,35563.14,6507.36,SWEDISH AMERICAN HOSPITAL
4.95,2.16,41.76076,-88.15016,26230.44,5741.09,EDWARD HOSPITAL
4.69,2.21,42.26634,-89.00900,24322.32,6102.05,SAINT ANTHONY MEDICAL CENTER
4.44,2.38,42.29844,-89.09897,22484.82,7359.73,ROCKFORD MEMORIAL HOSPITAL
6.52,2.21,41.87269,-88.15684,37744.55,6126.33,CENTRAL DUPAGE HOSPITAL
4.71,2.16,42.06732,-87.99368,24460.97,5738.38,NORTHWEST COMMUNITY HOSPITAL
6.85,2.17,42.00413,-88.01745,40120.00,5806.75,ALEXIAN BROTHERS MEDICAL CENTER
4.83,2.71,41.86110,-87.83404,25316.20,9794.07,LOYOLA UNIVERSITY MEDICAL CENTER
3.99,2.16,41.48200,-90.57158,19167.20,5769.53,TRINITY ROCK ISLAND
7.18,2.54,41.89477,-87.62131,42546.12,8566.82,NORTHWESTERN MEMORIAL HOSPITAL
5.61,2.98,41.81791,-88.00907,31018.64,11775.73,ADVOCATE GOOD SAMARITAN HOSPITAL
6.18,2.22,42.05260,-88.14173,35202.85,6170.77,ST ALEXIUS MEDICAL CENTER
4.65,2.23,42.19586,-88.17286,24044.62,6231.31,ADVOCATE GOOD SHEPHERD HOSPITAL
