size_charge,size_pay,lat,lon,charge,pay,name
14.37,2.56,33.96860,-118.04831,37190.61,4031.51,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
15.16,2.83,38.44369,-122.70138,39413.73,4791.50,SANTA ROSA MEMORIAL HOSPITAL
13.50,2.62,37.51164,-120.83800,34763.22,4200.68,EMANUEL MEDICAL CENTER INC
23.35,3.19,37.91341,-122.04163,62419.81,5808.37,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
11.44,3.07,33.77991,-118.18602,28968.47,5468.94,ST MARY MEDICAL CENTER
5.63,2.49,36.60818,-119.45312,12655.50,3849.00,ADVENTIST MEDICAL CENTER - REEDLEY
16.56,3.30,36.92821,-121.79360,43344.15,6107.74,WATSONVILLE COMMUNITY HOSPITAL
21.20,3.18,37.55717,-121.98126,56381.88,5777.19,WASHINGTON HOSPITAL
8.71,2.52,34.58305,-118.14490,21292.98,3915.00,PALMDALE REGIONAL MEDICAL CENTER
11.31,2.81,37.76288,-122.25412,28608.42,4741.00,ALAMEDA HOSPITAL
5.93,2.82,33.91255,-118.09846,13489.09,4766.18,COAST PLAZA HOSPITAL
13.67,2.70,32.61972,-117.02278,35221.43,4419.63,SHARP CHULA VISTA MEDICAL CENTER
7.77,2.37,33.62229,-117.92995,18669.83,3498.00,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
18.24,2.49,39.75720,-121.57018,48067.06,3838.89,FEATHER RIVER HOSPITAL
12.78,2.60,33.84780,-117.93661,32735.27,4152.90,AHMC ANAHEIM REGIONAL MEDICAL CENTER
9.10,3.88,37.75676,-122.40461,22397.00,7747.31,SAN FRANCISCO GENERAL HOSPITAL
12.99,3.72,33.77483,-117.91329,33320.76,7281.18,GARDEN GROVE HOSPITAL & MEDICAL CENTER
15.54,2.96,34.07709,-117.75063,40468.98,5163.02,POMONA VALLEY HOSPITAL MEDICAL CENTER
10.70,2.46,35.27882,-120.65047,26889.61,3745.06,FRENCH HOSPITAL MEDICAL CENTER
16.62,2.59,34.15601,-118.32834,43516.15,4102.19,PROVIDENCE SAINT JOSEPH MEDICAL CTR
11.95,2.45,34.28920,-118.74484,30394.87,3728.00,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
9.79,2.61,34.13973,-118.03534,24327.89,4171.00,METHODIST HOSPITAL OF SOUTHERN CA
14.30,3.04,34.14987,-118.23117,37007.21,5378.24,GLENDALE ADVENTIST MEDICAL CENTER
12.98,2.90,36.98999,-121.98357,33289.07,4994.41,DOMINICAN HOSPITAL
16.31,2.94,33.83862,-116.54557,42641.21,5098.42,DESERT REGIONAL MEDICAL CENTER
6.73,3.33,34.07389,-117.35111,15729.06,6192.21,ARROWHEAD REGIONAL MEDICAL CENTER
13.89,3.62,36.69761,-121.63320,35858.21,7006.11,NATIVIDAD MEDICAL CENTER
18.69,2.79,38.72562,-120.79096,49313.57,4672.26,MARSHALL MEDICAL CENTER (1-RH)
5.12,2.96,35.41172,-119.03972,11232.27,5152.91,GOOD SAMARITAN HOSPITAL
6.29,2.90,36.06956,-119.02748,14500.59,4994.03,SIERRA VIEW DISTRICT HOSPITAL
10.82,3.69,34.06675,-118.44613,27217.29,7193.10,RONALD REAGAN UCLA MEDICAL CENTER
8.46,2.47,34.03721,-117.20474,20589.84,3777.77,REDLANDS COMMUNITY HOSPITAL
6.82,4.32,38.00655,-122.13312,15988.25,8985.15,CONTRA COSTA REGIONAL MEDICAL CENTER
13.58,3.15,33.80733,-118.19305,34973.06,5697.28,PACIFIC HOSPITAL OF LONG BEACH
19.18,2.74,34.27915,-118.46006,50707.40,4529.84,PROVIDENCE HOLY CROSS MEDICAL CENTER
7.68,2.75,34.13075,-116.27502,18409.71,4564.00,HI-DESERT MEDICAL CENTER
9.99,2.91,40.58654,-122.39168,24885.64,5006.93,MERCY MEDICAL CENTER REDDING
20.14,2.94,37.67947,-122.47447,53408.47,5110.20,SETON MEDICAL CENTER
8.11,2.39,34.03009,-118.47833,19616.21,3540.84,SAINT JOHN'S HEALTH CENTER
8.30,3.01,33.91173,-117.19590,20146.60,5286.11,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
8.18,3.10,36.83491,-121.38651,19807.22,5543.00,HAZEL HAWKINS MEMORIAL HOSPITAL
14.98,2.86,34.89341,-117.01930,38904.62,4862.00,BARSTOW COMMUNITY HOSPITAL
10.47,2.63,34.50107,-117.17285,26248.94,4220.67,ST MARY MEDICAL CENTER
11.91,3.24,37.85593,-122.25730,30274.98,5953.73,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
9.70,2.59,38.76514,-121.24979,24086.32,4117.52,SUTTER ROSEVILLE MEDICAL CENTER
6.68,3.93,37.79943,-122.23307,15588.05,7866.65,ALAMEDA COUNTY MEDICAL CENTER
12.28,2.36,32.88461,-117.22244,31329.50,3468.38,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
9.15,3.29,34.05076,-117.26395,22532.44,6078.08,LOMA LINDA UNIVERSITY MEDICAL CENTER
9.37,2.68,33.87236,-117.56809,23143.23,4379.19,CORONA REGIONAL MEDICAL CENTER
10.38,3.03,36.65910,-121.64630,25986.40,5344.52,SALINAS VALLEY MEMORIAL HOSPITAL
22.70,3.65,38.26174,-122.04662,60588.69,7093.47,NORTHBAY MEDICAL CENTER
10.74,2.98,37.97780,-120.37150,26998.25,5210.46,SONORA REGIONAL MEDICAL CENTER
17.99,2.67,38.12186,-121.28665,47352.62,4353.46,LODI MEMORIAL HOSPITAL
7.81,2.76,32.95813,-115.55388,18785.07,4592.20,PIONEERS MEMORIAL HEALTHCARE DISTRICT
15.53,3.39,33.78798,-117.89026,40456.95,6375.14,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
5.16,3.18,34.24018,-118.39632,11322.96,5766.44,PACIFICA HOSPITAL OF THE VALLEY
5.09,2.84,34.01501,-118.10064,11123.73,4805.00,BEVERLY HOSPITAL
15.19,2.47,33.81131,-118.34364,39488.13,3778.11,TORRANCE MEMORIAL MEDICAL CENTER
14.61,2.57,33.83891,-118.35677,37865.45,4061.75,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
5.29,2.74,36.22008,-119.33764,11704.62,4543.00,TULARE REGIONAL MEDICAL CENTER
13.23,2.76,37.94748,-122.53677,33981.11,4602.38,MARIN GENERAL HOSPITAL
6.76,3.72,33.83043,-118.29402,15835.36,7288.91,LAC/HARBOR-UCLA MED CENTER
18.12,2.95,37.25153,-121.94684,47722.43,5115.50,GOOD SAMARITAN HOSPITAL
7.85,2.91,34.08802,-117.89341,18899.82,5021.20,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
7.46,2.57,33.75117,-116.96028,17804.80,4066.63,HEMET VALLEY MEDICAL CENTER
15.35,2.79,33.93530,-118.13030,39956.78,4673.98,DOWNEY REGIONAL MEDICAL CENTER
12.24,2.44,34.27459,-119.25812,31206.00,3701.67,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
6.41,2.59,34.42951,-119.72333,14839.61,4108.97,SANTA BARBARA COTTAGE HOSPITAL
8.61,2.78,37.79569,-122.40930,21014.46,4661.00,CHINESE HOSPITAL
12.05,2.62,38.67039,-121.14552,30691.44,4187.42,MERCY HOSPITAL OF FOLSOM
10.88,2.57,33.82557,-117.99493,27391.23,4066.62,WEST ANAHEIM MEDICAL CENTER
8.39,2.63,33.38091,-117.24446,20401.28,4222.00,FALLBROOK HOSPITAL
10.17,2.65,34.13364,-118.15275,25412.97,4280.82,HUNTINGTON MEMORIAL HOSPITAL
21.50,3.72,37.43436,-122.18013,57221.33,7302.28,STANFORD HOSPITAL
10.12,2.93,37.34027,-120.46817,25256.29,5083.17,MERCY MEDICAL CENTER
14.60,3.88,37.76421,-122.45716,37836.75,7729.94,UCSF MEDICAL CENTER
8.40,2.63,35.38338,-119.01969,20426.78,4228.00,SAN JOAQUIN COMMUNITY HOSPITAL
29.31,2.84,37.66540,-120.99743,79146.59,4816.55,DOCTORS MEDICAL CENTER
12.22,2.95,34.05336,-118.26558,31148.47,5139.37,GOOD SAMARITAN HOSPITAL
12.89,2.46,34.20285,-118.62962,33025.32,3752.39,WEST HILLS HOSPITAL & MEDICAL CENTER
9.41,2.76,33.80861,-118.18661,23267.23,4603.03,LONG BEACH MEMORIAL MEDICAL CENTER
9.62,2.90,37.69824,-122.08730,23853.17,4972.90,EDEN MEDICAL CENTER
22.89,2.79,37.98396,-122.03464,61107.33,4667.00,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
13.17,3.17,34.06389,-118.27347,33824.79,5732.97,SAINT VINCENT MEDICAL CENTER
6.43,2.72,37.63058,-122.09502,14908.18,4491.27,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD
13.95,3.16,38.66956,-121.31378,36026.89,5714.12,MERCY SAN JUAN MEDICAL CENTER
9.46,2.91,34.52856,-117.29305,23400.81,5014.44,VICTOR VALLEY COMMUNITY HOSPITAL
9.88,2.94,37.98224,-121.80362,24593.22,5086.17,SUTTER DELTA MEDICAL CENTER
6.35,2.59,33.70376,-117.98776,14684.00,4124.75,HUNTINGTON BEACH HOSPITAL
12.51,2.94,33.68179,-116.23394,31978.28,5089.12,JOHN F KENNEDY MEMORIAL HOSPITAL, INC
11.21,2.79,34.20777,-118.88305,28320.04,4684.88,LOS ROBLES HOSPITAL & MEDICAL CENTER
13.09,2.44,33.80441,-118.06665,33602.39,3682.00,LOS ALAMITOS MEDICAL CENTER
11.97,2.63,37.66867,-120.97339,30443.94,4222.59,MEMORIAL  MEDICAL CENTER
12.27,2.49,33.56100,-117.66530,31299.59,3839.59,MISSION HOSPITAL REGIONAL MED CENTER
4.11,2.93,36.94433,-120.04507,8396.87,5067.40,MADERA COMMUNITY HOSPITAL
16.27,2.94,33.71466,-117.93322,42541.67,5099.28,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
13.76,2.41,33.76335,-116.40628,35489.19,3604.06,EISENHOWER MEDICAL CENTER
9.10,2.72,33.83340,-118.08118,22404.33,4471.00,TRI-CITY REGIONAL MEDICAL CENTER
7.31,2.86,33.84753,-118.03841,17358.94,4876.61,LA PALMA INTERCOMMUNITY HOSPITAL
13.24,2.58,33.84932,-118.15323,34009.51,4085.96,LAKEWOOD REGIONAL MEDICAL CENTER
6.76,2.69,34.02561,-117.68583,15825.10,4385.00,CHINO VALLEY MEDICAL CENTER
10.22,2.64,34.09764,-117.83444,25554.60,4245.98,SAN DIMAS COMMUNITY HOSPITAL
12.74,2.42,33.88515,-117.84346,32631.17,3631.17,PLACENTIA LINDA HOSPITAL
9.25,2.59,34.13289,-117.87121,22805.40,4124.04,FOOTHILL PRESBYTERIAN HOSPITAL
17.80,3.58,38.55484,-121.45628,46838.39,6902.46,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
8.67,2.46,33.60883,-117.70881,21188.76,3754.27,SADDLEBACK MEMORIAL MEDICAL CENTER
8.61,2.70,37.23946,-121.80035,21018.09,4429.64,KAISER FOUNDATION HOSPITAL-SAN JOSE
8.22,3.05,35.76216,-119.23889,19918.93,5397.00,DELANO REGIONAL MEDICAL CENTER
10.79,2.40,34.24359,-119.01992,27152.34,3588.45,ST JOHNS PLEASANT VALLEY HOSPITAL
16.96,2.45,34.39755,-118.55330,44453.06,3722.72,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
16.69,2.94,34.07664,-118.37955,43714.62,5094.71,CEDARS-SINAI MEDICAL CENTER
14.52,2.58,35.55536,-120.72067,37609.40,4088.42,TWIN CITIES COMMUNITY HOSPITAL
8.10,2.38,32.99711,-117.05783,19585.06,3535.75,POMERADO HOSPITAL
6.59,3.13,34.01936,-118.18661,15355.55,5626.45,LOS ANGELES COMMUNITY HOSPITAL
8.70,2.52,33.70167,-117.95566,21286.73,3918.72,ORANGE COAST MEMORIAL MEDICAL CENTER
6.64,2.43,33.71818,-117.16690,15496.59,3673.00,MENIFEE VALLEY MEDICAL CENTER
6.19,2.53,33.55876,-117.18329,14213.87,3948.87,SOUTHWEST HEALTHCARE SYSTEM
7.07,2.97,34.22139,-118.45660,16687.82,5197.00,MISSION COMMUNITY HOSPITAL - PANORAMA
6.85,2.51,34.47174,-117.29791,16074.30,3883.00,DESERT VALLEY HOSPITAL
9.16,2.43,35.38506,-119.03992,22551.44,3668.39,BAKERSFIELD HEART HOSPITAL
12.46,2.64,33.78824,-118.14563,31827.24,4254.41,COMMUNITY HOSPITAL OF LONG BEACH
11.66,2.89,33.95038,-118.00463,29573.42,4961.88,WHITTIER HOSPITAL MEDICAL CENTER
17.62,3.17,34.04924,-118.13842,46318.86,5732.00,MONTEREY PARK HOSPITAL
19.85,3.26,34.06760,-118.12291,52580.37,5990.00,GARFIELD MEDICAL CENTER
12.84,3.14,34.04777,-118.04344,32905.40,5648.00,GREATER EL MONTE COMMUNITY HOSPITAL
12.17,2.83,33.95076,-118.34828,31021.45,4780.14,CENTINELA HOSPITAL MEDICAL CENTER
11.49,2.41,33.98219,-118.43930,29119.03,3601.17,MARINA DEL REY HOSPITAL
19.22,2.62,34.05723,-118.36025,50823.18,4202.75,OLYMPIA MEDICAL CENTER
12.57,2.63,34.02303,-118.39741,32135.88,4222.00,BROTMAN MEDICAL CENTER
5.80,2.60,34.16028,-118.44948,13133.26,4155.88,SHERMAN OAKS HOSPITAL
7.93,2.53,32.77629,-117.05730,19118.75,3954.41,ALVARADO HOSPITAL MEDICAL CENTER
7.35,2.90,34.07861,-117.69582,17478.81,4995.96,MONTCLAIR HOSPITAL MEDICAL CENTER
12.40,2.50,34.17067,-118.53200,31673.28,3864.50,PROVIDENCE TARZANA MEDICAL CENTER
9.42,3.20,34.06958,-118.26344,23308.23,5824.54,SILVER LAKE MEDICAL CENTER
11.88,2.63,40.58532,-122.38702,30198.68,4240.00,SHASTA REGIONAL MEDICAL CENTER
5.65,2.36,33.89740,-117.18603,12699.68,3465.00,KAISER FOUNDATION HOSPITAL-MORENO VALLEY
7.93,2.36,33.61478,-117.16918,19109.94,3465.00,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA
6.24,2.45,40.41481,-104.70890,14352.99,3721.12,NORTH COLORADO MEDICAL CENTER
6.79,2.29,40.18134,-105.12769,15920.80,3272.48,LONGMONT UNITED HOSPITAL
8.20,2.63,39.96455,-104.76855,19860.82,4215.55,PLATTE VALLEY MEDICAL CENTER
3.93,2.35,38.48040,-107.86857,7877.40,3441.00,MONTROSE MEMORIAL HOSPITAL
9.10,2.31,39.76893,-105.09006,22388.03,3336.00,EXEMPLA LUTHERAN MEDICAL CENTER
6.16,2.29,40.57315,-105.05741,14140.80,3285.35,POUDRE VALLEY HOSPITAL
5.73,3.11,39.72730,-104.99157,12920.39,5569.65,DENVER HEALTH MEDICAL CENTER
6.42,2.35,38.23421,-104.62292,14859.84,3440.43,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
5.91,2.65,37.23629,-107.82578,13448.23,4292.92,MERCY REGIONAL MEDICAL CENTER
10.73,2.44,39.71712,-105.12874,26984.29,3691.47,CENTURA HEALTH-ST ANTHONY HOSPITAL
5.48,2.49,38.45565,-105.23021,12236.94,3830.00,CENTURA HEALTH-ST THOMAS MORE HOSPITAL
8.00,2.32,38.28184,-104.61256,19305.22,3361.31,PARKVIEW MEDICAL CENTER INC
7.71,2.38,38.83903,-104.80024,18480.52,3536.78,MEMORIAL HOSPITAL CENTRAL
5.41,2.51,39.09046,-108.56190,12033.37,3903.47,ST MARYS HOSPITAL AND MEDICAL CENTER
8.49,3.06,39.74234,-104.84156,20689.45,5446.15,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
9.41,2.25,40.02615,-105.28391,23253.78,3171.91,BOULDER COMMUNITY HOSPITAL
11.77,3.07,39.74601,-104.96909,29906.91,5473.27,EXEMPLA SAINT JOSEPH HOSPITAL
5.61,2.26,40.41320,-105.05139,12588.63,3180.32,MCKEE MEDICAL CENTER
7.29,2.29,38.86559,-104.82182,17324.62,3268.06,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
11.10,2.42,39.67005,-104.97490,28012.96,3626.12,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
3.03,2.32,38.74540,-108.04700,5345.43,3353.43,DELTA COUNTY MEMORIAL HOSPITAL
11.13,2.35,39.68859,-104.83205,28087.64,3431.64,MEDICAL CENTER OF AURORA, THE
8.67,2.43,39.84960,-105.01825,21176.65,3659.20,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL
12.33,2.44,39.57629,-104.98610,31454.87,3684.52,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
11.41,2.26,39.54881,-104.77119,28877.06,3191.00,PARKER ADVENTIST HOSPITAL
6.72,2.34,40.45184,-105.19608,15704.72,3407.06,MEDICAL CENTER OF THE ROCKIES
6.41,2.72,41.30978,-72.93806,14831.21,4491.15,HOSPITAL OF ST RAPHAEL
8.03,2.89,41.77507,-72.69941,19386.10,4958.99,ST FRANCIS HOSPITAL & MEDICAL CENTER
3.82,2.43,41.90922,-71.91467,7577.48,3664.68,DAY KIMBALL HOSPITAL
7.99,2.67,41.55959,-73.05941,19267.13,4343.92,WATERBURY HOSPITAL
10.05,2.89,41.05562,-73.55390,25059.58,4963.25,STAMFORD HOSPITAL
5.13,2.50,41.33722,-72.10380,11255.46,3862.38,LAWRENCE & MEMORIAL HOSPITAL
8.08,3.03,41.18881,-73.16645,19539.36,5360.48,BRIDGEPORT HOSPITAL
3.60,2.45,41.79153,-73.13382,6952.62,3713.46,CHARLOTTE HUNGERFORD HOSPITAL
4.70,2.72,41.55241,-73.03554,10035.19,4471.58,SAINT MARYS HOSPITAL
6.26,2.47,41.54874,-72.80148,14410.76,3781.88,MIDSTATE MEDICAL CENTER
5.97,2.53,41.03431,-73.63020,13617.18,3941.87,GREENWICH HOSPITAL ASSOCIATION
6.55,2.41,41.21646,-73.06525,15232.75,3607.58,MILFORD HOSPITAL, INC
7.35,2.51,41.55473,-72.64872,17495.86,3887.86,MIDDLESEX HOSPITAL
5.48,2.87,41.71622,-72.22399,12231.62,4904.86,WINDHAM COMM MEM HOSP & HATCH HOSP
7.12,3.15,41.30400,-72.93502,16835.82,5680.90,YALE-NEW HAVEN HOSPITAL
5.01,2.54,41.54301,-72.08799,10910.03,3983.62,WILLIAM W BACKUS HOSPITAL
6.56,2.90,41.75412,-72.67927,15250.75,4975.06,HARTFORD HOSPITAL
5.01,2.43,41.78185,-72.52591,10918.65,3660.50,MANCHESTER MEMORIAL HOSPITAL
6.50,2.73,41.20049,-73.20281,15104.51,4502.96,ST VINCENT'S MEDICAL CENTER
6.44,2.41,41.67540,-72.93617,14937.65,3605.00,BRISTOL HOSPITAL
4.91,2.65,41.33493,-73.08978,10621.08,4271.08,GRIFFIN HOSPITAL
4.51,2.65,41.40474,-73.44739,9513.93,4278.94,DANBURY HOSPITAL
6.80,2.69,41.11147,-73.42010,15949.19,4406.99,NORWALK HOSPITAL ASSOCIATION
