size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
10.62,3.13,38.54384,-122.47401,30748.21,7198.21,0.50,0.75,0.33,ST HELENA HOSPITAL
9.18,2.93,38.35073,-120.76468,26213.31,6578.03,0.00,0.00,0.00,SUTTER AMADOR HOSPITAL
10.28,2.51,35.11346,-120.59054,29688.74,5253.87,0.00,0.00,0.00,ARROYO GRANDE COMMUNITY HOSPITAL
11.15,3.40,38.57053,-121.45216,32415.60,8044.23,0.83,0.54,0.28,MERCY GENERAL HOSPITAL
6.11,3.70,34.06505,-118.23913,16560.58,8988.13,0.00,0.00,0.00,PACIFIC ALLIANCE MEDICAL CENTER
13.12,3.01,33.97659,-117.38184,38606.58,6806.26,0.50,0.65,0.58,RIVERSIDE COMMUNITY HOSPITAL
7.58,3.08,32.68425,-117.08161,21172.89,7021.70,0.00,0.00,0.00,PARADISE VALLEY HOSPITAL
6.83,3.60,32.75426,-117.16592,18842.43,8684.74,0.50,0.72,0.70,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
10.90,2.64,32.77495,-117.01467,31628.45,5635.62,0.83,0.71,0.33,GROSSMONT HOSPITAL
9.12,2.59,40.89631,-124.09145,26032.33,5505.00,0.00,0.00,0.00,MAD RIVER COMMUNITY HOSPITAL
7.98,2.75,39.50528,-121.54100,22445.06,5996.48,0.50,0.74,0.64,OROVILLE HOSPITAL
12.82,2.76,35.38736,-119.01690,37673.94,6040.72,0.33,0.85,0.80,BAKERSFIELD MEMORIAL HOSPITAL
14.07,4.56,37.31288,-121.93329,41586.95,11687.67,0.67,0.65,0.02,SANTA CLARA VALLEY MEDICAL CENTER
9.98,2.52,39.74221,-121.85000,28736.70,5272.45,0.83,0.71,0.48,ENLOE MEDICAL CENTER
6.96,4.03,34.30238,-118.36957,19232.69,10008.54,0.50,0.90,0.29,LAC/OLIVE VIEW-UCLA MEDICAL CENTER
10.40,2.74,40.14813,-122.21934,30065.19,5950.07,0.00,0.00,0.00,ST ELIZABETH COMMUNITY HOSPITAL
12.88,3.37,37.82206,-122.26275,37844.78,7933.81,0.50,0.64,0.32,ALTA BATES SUMMIT MEDICAL CENTER
9.49,2.91,32.78037,-115.56848,27198.70,6488.27,0.50,0.97,0.70,EL CENTRO REGIONAL MEDICAL CENTER
12.55,3.60,37.79100,-122.43125,36821.21,8660.05,0.83,0.64,0.11,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
7.66,2.73,33.93183,-116.94587,21441.31,5939.69,0.00,0.00,0.00,SAN GORGONIO MEMORIAL HOSPITAL
30.00,5.81,37.74717,-122.42088,91695.00,15611.09,0.50,0.59,0.30,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS
7.10,2.92,34.67486,-118.15771,19678.04,6541.01,0.50,0.68,0.45,ANTELOPE VALLEY HOSPITAL MED CENTER
8.70,2.77,36.32737,-119.29548,24717.27,6075.08,0.50,0.56,0.12,KAWEAH DELTA MEDICAL CENTER
11.76,3.22,34.12834,-118.25777,34339.90,7476.07,0.50,0.72,0.45,GLENDALE MEM HOSPITAL & HLTH CENTER
8.03,3.20,36.73000,-119.78000,22586.24,7408.63,0.50,0.71,0.00,COMMUNITY REGIONAL MEDICAL CENTER
10.73,3.63,34.09643,-118.29103,31081.28,8748.42,0.75,0.76,0.74,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
8.10,2.61,37.75708,-120.86109,22808.53,5553.07,0.00,0.00,0.00,OAK VALLEY DISTRICT HOSPITAL
10.48,2.85,33.78036,-117.86495,30292.25,6297.18,0.50,0.60,0.89,ST JOSEPH HOSPITAL
9.94,2.93,37.89135,-122.05971,28603.08,6576.17,0.50,0.61,0.33,KAISER FOUNDATION HOSPITAL - WALNUT CREEK
8.60,2.99,37.82448,-122.25759,24389.53,6755.33,0.50,0.64,0.25,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND
9.74,3.05,32.75143,-117.16083,27977.83,6936.54,0.33,0.62,0.70,SCRIPPS MERCY HOSPITAL
11.83,2.58,33.73798,-118.30525,34543.71,5465.79,0.50,0.81,0.82,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO
13.31,3.14,37.95337,-122.33672,39211.04,7220.26,0.50,0.64,0.19,DOCTORS MEDICAL CENTER-SAN PABLO
14.34,2.77,34.21674,-119.15631,42449.79,6054.46,0.50,0.64,0.07,ST JOHNS REGIONAL MEDICAL CENTER
13.79,2.92,37.96987,-121.28873,40723.46,6545.35,0.83,0.69,0.97,ST JOSEPHS MED CENTER OF STOCKTON
10.31,3.27,34.13101,-117.32181,29785.36,7620.29,0.50,0.84,0.47,COMMUNITY HOSPITAL OF SAN BERNARDINO
7.46,2.93,38.28820,-122.46533,20821.20,6564.15,0.00,0.00,0.00,SONOMA VALLEY HOSPITAL
7.29,3.20,33.98932,-118.22426,20262.68,7421.74,0.00,0.00,0.00,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK
8.43,2.68,36.83532,-119.76562,23857.52,5760.81,0.50,0.66,0.58,SAINT AGNES MEDICAL CENTER
8.82,2.53,34.10130,-117.63651,25080.39,5317.68,0.50,0.66,0.86,SAN ANTONIO COMMUNITY HOSPITAL
11.20,2.79,32.79949,-117.15394,32581.59,6138.01,0.67,0.62,0.11,SHARP MEMORIAL HOSPITAL
10.99,3.22,38.13118,-122.23732,31895.38,7485.69,0.50,0.81,0.29,SUTTER SOLANO MEDICAL CENTER
10.43,2.88,33.92798,-117.43847,30146.49,6403.62,0.50,0.89,0.25,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER
13.30,3.49,34.04932,-118.21746,39185.10,8327.91,0.25,0.74,0.99,WHITE MEMORIAL MEDICAL CENTER
12.18,3.59,33.92963,-118.20332,35658.46,8631.33,0.67,0.79,0.33,SAINT FRANCIS MEDICAL CENTER
11.17,2.75,34.95099,-120.41322,32481.53,5989.50,0.50,0.94,0.48,MARIAN MEDICAL CENTER
11.82,3.07,38.57155,-121.46874,34519.24,7017.56,0.83,0.78,0.80,SUTTER GENERAL HOSPITAL
3.85,2.78,34.64075,-120.43958,9441.00,6094.46,0.00,0.00,0.00,LOMPOC VALLEY MEDICAL CENTER
12.59,3.14,34.07558,-118.28424,36928.04,7235.00,0.00,0.00,0.00,TEMPLE COMMUNITY HOSPITAL
10.20,2.79,34.02685,-118.48651,29441.35,6121.10,0.50,0.76,0.21,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
8.86,2.58,33.12535,-117.07336,25208.34,5446.81,0.50,0.55,0.70,PALOMAR MEDICAL CENTER
13.28,2.97,34.22014,-118.53410,39120.69,6697.46,0.33,0.56,0.45,NORTHRIDGE HOSPITAL MEDICAL CENTER
24.10,2.56,37.80132,-121.19690,73153.71,5402.29,0.00,0.00,0.00,DOCTORS HOSPITAL OF MANTECA
8.26,2.76,36.32362,-119.66726,23328.42,6039.55,0.50,0.89,0.25,ADVENTIST MEDICAL CENTER
18.13,2.77,37.96125,-121.30103,54375.47,6047.80,0.50,0.49,0.10,DAMERON HOSPITAL
9.35,2.50,34.20495,-118.21589,26751.25,5208.22,0.00,0.00,0.00,VERDUGO HILLS HOSPITAL
20.05,3.73,37.36257,-121.84974,60406.29,9078.37,0.50,0.70,0.02,REGIONAL MEDICAL CENTER OF SAN JOSE
10.21,3.13,34.19494,-118.46319,29466.70,7195.12,0.50,0.78,0.76,VALLEY PRESBYTERIAN HOSPITAL
8.75,2.61,38.66404,-121.79212,24860.09,5562.55,0.50,0.78,0.25,WOODLAND MEMORIAL HOSPITAL
8.22,2.69,33.18402,-117.29661,23184.29,5794.99,0.50,0.57,0.21,TRI-CITY MEDICAL CENTER
10.51,3.20,34.13495,-117.27603,30398.22,7398.93,0.50,0.66,0.48,ST BERNARDINE MEDICAL CENTER
9.97,2.67,38.09906,-122.56011,28712.73,5755.36,0.00,0.00,0.00,NOVATO COMMUNITY HOSPITAL
17.97,3.09,34.10081,-118.10588,53846.45,7056.02,0.00,0.00,0.00,SAN GABRIEL VALLEY MEDICAL CENTER
10.12,2.74,39.13822,-121.59436,29161.07,5952.25,0.50,0.51,0.21,RIDEOUT MEMORIAL HOSPITAL
7.05,3.37,34.09638,-118.32518,19533.13,7941.64,0.00,0.00,0.00,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD
15.63,2.85,38.25455,-122.63177,46514.04,6316.79,0.00,0.00,0.00,PETALUMA VALLEY HOSPITAL
4.19,2.41,34.22143,-118.43018,10526.00,4914.73,0.50,0.96,0.91,KAISER FOUNDATION HOSPITAL - PANORAMA CITY
12.01,2.82,36.57886,-121.91316,35123.33,6204.80,0.67,0.56,0.58,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
8.52,3.53,34.03705,-118.26575,24152.61,8458.74,0.33,0.88,0.89,CALIFORNIA HOSPITAL MEDICAL CENTER LA
9.66,2.64,39.22809,-121.04721,27716.72,5650.67,0.00,0.00,0.00,SIERRA NEVADA MEMORIAL HOSPITAL
15.41,3.41,37.78963,-122.41700,45801.67,8071.77,0.75,0.70,0.30,SAINT FRANCIS MEMORIAL HOSPITAL
17.68,3.34,37.32710,-121.93863,52944.45,7846.32,0.67,0.71,0.38,O'CONNOR HOSPITAL
9.09,2.44,34.15804,-118.48755,25924.67,5036.53,0.00,0.00,0.00,ENCINO HOSPITAL MEDICAL CENTER
12.63,3.52,34.28029,-119.25410,37071.27,8419.64,0.50,0.49,0.03,VENTURA COUNTY MEDICAL CENTER
11.31,2.41,33.89465,-117.92716,32910.16,4936.17,0.67,0.71,0.91,ST JUDE MEDICAL CENTER
15.69,2.72,33.96860,-118.04831,46685.86,5892.42,0.50,0.46,0.16,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
12.91,3.00,38.44369,-122.70138,37940.75,6788.84,0.67,0.86,0.58,SANTA ROSA MEMORIAL HOSPITAL
14.14,2.74,37.51164,-120.83800,41826.22,5949.48,0.33,0.86,0.16,EMANUEL MEDICAL CENTER INC
19.60,2.83,37.91341,-122.04163,58975.80,6256.89,0.50,0.62,0.33,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
10.50,4.71,36.20598,-121.13259,30357.64,12175.00,0.00,0.00,0.00,GEORGE L MEE MEMORIAL HOSPITAL
9.57,3.26,33.77991,-118.18602,27429.96,7604.04,0.50,0.82,0.94,ST MARY MEDICAL CENTER
7.38,2.59,36.60818,-119.45312,20559.71,5505.00,0.00,0.00,0.00,ADVENTIST MEDICAL CENTER - REEDLEY
17.17,3.52,36.92821,-121.79360,51349.79,8405.17,0.00,0.00,0.00,WATSONVILLE COMMUNITY HOSPITAL
25.42,3.37,37.55717,-121.98126,77298.71,7948.73,0.50,0.54,0.89,WASHINGTON HOSPITAL
17.14,2.85,37.48000,-122.25441,51265.26,6295.47,0.00,0.00,0.00,SEQUOIA HOSPITAL
9.77,2.65,34.58305,-118.14490,28070.67,5669.05,0.50,0.86,0.54,PALMDALE REGIONAL MEDICAL CENTER
9.88,2.97,34.12865,-117.86501,28424.30,6695.05,0.00,0.00,0.00,EAST VALLEY HOSPITAL MEDICAL CENTER
9.87,2.98,37.76288,-122.25412,28383.25,6707.55,0.00,0.00,0.00,ALAMEDA HOSPITAL
6.08,2.96,33.91255,-118.09846,16470.62,6668.12,0.00,0.00,0.00,COAST PLAZA HOSPITAL
13.05,2.80,32.61972,-117.02278,38376.22,6166.79,0.50,0.71,0.58,SHARP CHULA VISTA MEDICAL CENTER
6.98,2.36,33.62229,-117.92995,19303.51,4769.91,0.50,0.70,0.51,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
19.86,2.58,39.75720,-121.57018,59808.97,5467.90,0.50,0.65,0.58,FEATHER RIVER HOSPITAL
13.27,2.64,33.84780,-117.93661,39079.16,5658.84,0.50,0.74,0.58,AHMC ANAHEIM REGIONAL MEDICAL CENTER
15.33,4.70,37.75676,-122.40461,45547.71,12131.69,0.75,0.51,0.12,SAN FRANCISCO GENERAL HOSPITAL
10.55,3.47,33.77483,-117.91329,30535.29,8258.41,0.50,0.85,0.98,GARDEN GROVE HOSPITAL & MEDICAL CENTER
14.24,3.10,34.07709,-117.75063,42136.22,7082.06,0.33,0.74,0.98,POMONA VALLEY HOSPITAL MEDICAL CENTER
9.66,2.52,35.27882,-120.65047,27736.00,5283.45,0.00,0.00,0.00,FRENCH HOSPITAL MEDICAL CENTER
9.93,2.40,32.69430,-117.16793,28565.00,4910.15,0.00,0.00,0.00,SHARP CORONADO HOSPITAL AND HLTHCR CTR
17.85,2.71,34.15601,-118.32834,53485.88,5855.26,0.50,0.80,0.97,PROVIDENCE SAINT JOSEPH MEDICAL CTR
12.04,2.49,34.28920,-118.74484,35198.89,5182.00,0.50,0.90,0.93,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
10.22,2.75,34.13973,-118.03534,29479.20,5984.73,0.50,0.45,0.11,METHODIST HOSPITAL OF SOUTHERN CA
15.97,3.28,34.14987,-118.23117,47562.64,7648.01,0.67,0.75,0.89,GLENDALE ADVENTIST MEDICAL CENTER
14.56,3.07,36.98999,-121.98357,43143.92,6993.33,0.50,0.64,0.64,DOMINICAN HOSPITAL
13.42,2.74,33.83862,-116.54557,39558.36,5962.38,0.67,0.81,0.03,DESERT REGIONAL MEDICAL CENTER
7.05,3.66,34.07389,-117.35111,19520.78,8862.51,0.33,0.81,0.07,ARROWHEAD REGIONAL MEDICAL CENTER
18.14,4.04,36.69761,-121.63320,54401.94,10053.32,0.25,0.89,0.28,NATIVIDAD MEDICAL CENTER
15.63,2.69,38.72562,-120.79096,46515.35,5808.35,0.50,0.81,0.01,MARSHALL MEDICAL CENTER (1-RH)
5.62,3.19,35.41172,-119.03972,15035.86,7369.86,0.00,0.00,0.00,GOOD SAMARITAN HOSPITAL
8.62,2.88,36.06956,-119.02748,24466.94,6406.05,0.00,0.00,0.00,SIERRA VIEW DISTRICT HOSPITAL
12.30,4.53,34.06675,-118.44613,36040.61,11596.28,0.50,0.28,0.33,RONALD REAGAN UCLA MEDICAL CENTER
11.99,2.56,34.03721,-117.20474,35040.97,5404.86,0.50,0.93,0.70,REDLANDS COMMUNITY HOSPITAL
7.90,5.12,38.00655,-122.13312,22189.92,13442.11,0.50,0.66,0.28,CONTRA COSTA REGIONAL MEDICAL CENTER
12.79,3.32,33.80733,-118.19305,37565.32,7803.23,0.00,0.00,0.00,PACIFIC HOSPITAL OF LONG BEACH
18.79,2.80,34.27915,-118.46006,56440.58,6166.96,0.50,0.80,0.25,PROVIDENCE HOLY CROSS MEDICAL CENTER
8.36,2.92,34.13075,-116.27502,23627.00,6527.00,0.00,0.00,0.00,HI-DESERT MEDICAL CENTER
11.07,3.00,40.58654,-122.39168,32162.06,6784.88,0.83,0.71,0.45,MERCY MEDICAL CENTER REDDING
11.55,3.10,34.09049,-118.14410,33686.29,7099.26,0.50,1.00,0.98,ALHAMBRA HOSPITAL MEDICAL CENTER
15.39,2.93,37.69502,-121.88095,45747.82,6574.82,0.50,0.71,0.83,VALLEYCARE MEDICAL CENTER
22.82,3.36,37.67947,-122.47447,69107.65,7914.15,0.50,0.62,0.25,SETON MEDICAL CENTER
8.45,2.38,34.03009,-118.47833,23914.19,4843.10,0.50,0.81,0.76,SAINT JOHN'S HEALTH CENTER
9.69,3.43,38.46964,-122.70746,27828.28,8147.89,0.75,0.71,0.70,SUTTER MEDICAL CENTER OF SANTA ROSA
11.01,3.27,33.91173,-117.19590,31975.88,7644.97,0.50,0.78,0.52,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
10.61,2.54,35.37279,-119.02817,30726.41,5321.98,0.50,0.70,0.83,MERCY HOSPITAL
9.16,3.36,36.83491,-121.38651,26164.14,7926.00,0.00,0.00,0.00,HAZEL HAWKINS MEMORIAL HOSPITAL
14.15,3.04,34.89341,-117.01930,41839.62,6908.94,0.00,0.00,0.00,BARSTOW COMMUNITY HOSPITAL
10.13,2.72,34.50107,-117.17285,29218.14,5894.24,0.50,0.88,0.20,ST MARY MEDICAL CENTER
6.62,2.72,39.15350,-123.20435,18161.37,5906.89,0.00,0.00,0.00,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D
15.39,3.51,37.85593,-122.25730,45754.87,8401.61,0.50,0.56,0.08,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
14.71,2.82,37.36934,-122.08047,43601.56,6226.99,0.67,0.49,0.07,EL CAMINO HOSPITAL
10.28,2.64,38.76514,-121.24979,29677.02,5642.78,0.67,0.78,0.16,SUTTER ROSEVILLE MEDICAL CENTER
9.12,2.61,37.74409,-121.43469,26015.43,5567.70,0.00,0.00,0.00,SUTTER TRACY COMMUNITY HOSPITAL
7.82,4.26,37.79943,-122.23307,21940.74,10740.53,0.67,0.57,0.13,ALAMEDA COUNTY MEDICAL CENTER
9.04,2.46,32.88461,-117.22244,25765.57,5076.57,0.50,0.64,0.30,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
8.95,3.62,34.05076,-117.26395,25496.59,8731.56,0.50,0.55,0.16,LOMA LINDA UNIVERSITY MEDICAL CENTER
8.27,2.76,33.87236,-117.56809,23371.59,6013.86,0.50,0.79,0.82,CORONA REGIONAL MEDICAL CENTER
9.86,3.03,36.65910,-121.64630,28360.07,6877.21,0.50,0.70,0.38,SALINAS VALLEY MEMORIAL HOSPITAL
12.28,2.96,37.97780,-120.37150,35954.29,6665.67,0.00,0.00,0.00,SONORA REGIONAL MEDICAL CENTER
25.87,2.72,38.12186,-121.28665,78691.16,5904.05,1.00,0.70,0.94,LODI MEMORIAL HOSPITAL
8.82,2.90,32.95813,-115.55388,25089.61,6480.78,0.50,0.91,0.93,PIONEERS MEMORIAL HEALTHCARE DISTRICT
16.05,3.77,33.78798,-117.89026,47813.78,9210.03,0.67,0.56,0.11,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
4.65,3.00,34.01501,-118.10064,11986.60,6774.02,0.50,0.89,0.74,BEVERLY HOSPITAL
13.09,2.57,33.81131,-118.34364,38518.32,5420.55,0.67,0.68,0.89,TORRANCE MEMORIAL MEDICAL CENTER
15.20,2.62,33.83891,-118.35677,45147.04,5595.75,0.50,0.86,0.94,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
6.81,2.89,36.22008,-119.33764,18763.00,6438.23,0.00,0.00,0.00,TULARE REGIONAL MEDICAL CENTER
15.90,2.89,37.94748,-122.53677,47358.33,6440.01,0.50,0.64,0.16,MARIN GENERAL HOSPITAL
24.95,3.34,38.26174,-122.04662,75815.11,7861.19,0.50,0.69,0.30,NORTHBAY MEDICAL CENTER
13.88,4.56,34.06034,-118.21014,41010.67,11677.57,0.67,0.70,0.03,LAC+USC MEDICAL CENTER
8.69,4.25,33.83043,-118.29402,24677.25,10714.90,0.67,0.75,0.03,LAC/HARBOR-UCLA MED CENTER
5.35,3.28,34.24018,-118.39632,14163.19,7658.24,0.00,0.00,0.00,PACIFICA HOSPITAL OF THE VALLEY
16.77,2.88,37.25153,-121.94684,50081.17,6407.09,0.33,0.64,0.03,GOOD SAMARITAN HOSPITAL
7.92,3.12,34.08802,-117.89341,22250.84,7159.61,0.67,0.68,0.29,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
4.87,2.97,38.39711,-122.81924,12663.42,6679.00,0.00,0.00,0.00,PALM DRIVE HOSPITAL
6.71,2.68,33.75117,-116.96028,18445.74,5766.48,0.50,0.74,0.83,HEMET VALLEY MEDICAL CENTER
13.35,2.87,33.93530,-118.13030,39323.06,6370.25,0.50,0.90,0.83,DOWNEY REGIONAL MEDICAL CENTER
10.63,2.54,34.27459,-119.25812,30777.78,5336.88,0.50,0.54,0.08,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
8.60,2.69,34.42951,-119.72333,24396.21,5802.11,0.67,0.72,0.32,SANTA BARBARA COTTAGE HOSPITAL
4.18,3.82,36.15213,-120.34103,10487.33,9347.17,0.00,0.00,0.00,COALINGA REGIONAL MEDICAL CENTER
6.38,2.92,37.79569,-122.40930,17402.00,6545.38,0.00,0.00,0.00,CHINESE HOSPITAL
11.49,2.85,38.67039,-121.14552,33493.80,6316.82,0.50,0.78,0.25,MERCY HOSPITAL OF FOLSOM
8.12,3.00,41.77451,-124.19400,22871.96,6794.80,0.00,0.00,0.00,SUTTER COAST HOSPITAL
7.12,2.68,32.89810,-117.24217,19754.00,5786.28,0.50,0.75,0.38,SCRIPPS GREEN HOSPITAL
5.96,2.62,38.60127,-121.39412,16096.44,5577.81,0.67,0.68,0.83,KAISER FOUNDATION HOSPITAL - SACRAMENTO
8.12,2.69,33.82557,-117.99493,22884.40,5799.64,0.50,0.91,0.98,WEST ANAHEIM MEDICAL CENTER
7.20,3.64,39.20732,-122.00026,19993.75,8807.00,0.00,0.00,0.00,COLUSA REGIONAL MEDICAL CENTER
10.93,2.71,33.38091,-117.24446,31726.16,5874.08,0.00,0.00,0.00,FALLBROOK HOSPITAL
11.32,2.79,34.13364,-118.15275,32957.73,6126.26,0.67,0.65,0.58,HUNTINGTON MEMORIAL HOSPITAL
20.88,4.18,37.43436,-122.18013,63013.31,10480.36,0.50,0.59,0.28,STANFORD HOSPITAL
12.02,3.08,37.34027,-120.46817,35135.57,7039.08,0.50,0.78,0.38,MERCY MEDICAL CENTER
8.30,2.94,35.64086,-117.67119,23463.95,6604.42,0.00,0.00,0.00,RIDGECREST REGIONAL HOSPITAL
15.70,4.46,37.76421,-122.45716,46707.70,11385.46,0.67,0.53,0.91,UCSF MEDICAL CENTER
9.55,2.74,35.38338,-119.01969,27372.78,5959.29,0.33,0.86,0.07,SAN JOAQUIN COMMUNITY HOSPITAL
14.50,3.29,37.77449,-122.45429,42947.77,7690.75,0.50,0.88,0.03,ST MARY'S MEDICAL CENTER
26.72,3.03,37.66540,-120.99743,81372.24,6881.72,0.67,0.66,0.10,DOCTORS MEDICAL CENTER
8.96,3.03,33.89307,-118.29506,25524.78,6890.78,0.50,0.96,0.99,MEMORIAL HOSPITAL OF GARDENA
13.78,3.19,34.05336,-118.26558,40673.28,7371.19,0.50,0.69,0.80,GOOD SAMARITAN HOSPITAL
16.38,2.49,34.20285,-118.62962,48854.08,5173.60,0.50,0.61,0.14,WEST HILLS HOSPITAL & MEDICAL CENTER
9.25,2.91,33.80861,-118.18661,26441.89,6515.22,0.67,0.65,0.28,LONG BEACH MEMORIAL MEDICAL CENTER
11.65,3.01,37.69824,-122.08730,33972.68,6802.63,0.67,0.61,0.54,EDEN MEDICAL CENTER
7.28,2.59,36.83863,-119.66183,20238.82,5507.67,0.50,0.85,0.48,CLOVIS COMMUNITY MEDICAL CENTER
21.23,2.95,37.98396,-122.03464,64124.18,6629.51,0.50,0.76,0.98,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
9.04,2.69,38.94514,-121.10174,25768.19,5811.08,0.50,0.93,0.48,SUTTER AUBURN FAITH HOSPITAL
12.50,3.44,34.06389,-118.27347,36668.75,8174.72,0.50,0.80,0.99,SAINT VINCENT MEDICAL CENTER
7.82,2.45,33.03634,-117.28487,21951.58,5054.35,0.50,0.65,0.05,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
