size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
7.74,2.28,34.74866,-92.35422,AR,42000,10000,50,43,21,Baptist Health Medical Center-Little Rock
6.82,2.37,35.76927,-91.63408,AR,37000,10000,33,63,37,White River Medical Center
11.54,2.87,40.78366,-124.14246,CA,65000,13000,50,63,63,St Joseph Hospital
12.10,2.99,37.59283,-122.38249,CA,68000,14000,50,71,33,Peninsula Medical Center
11.93,2.75,32.77495,-117.01467,CA,67000,13000,83,71,33,Grossmont Hospital
11.21,2.84,35.38736,-119.01690,CA,63000,13000,33,85,79,Bakersfield Memorial Hospital
13.28,2.60,39.74221,-121.85000,CA,75000,12000,83,71,48,Enloe Medical Center
11.13,3.09,32.78037,-115.56848,CA,62000,15000,50,97,69,El Centro Regional Medical Center
9.82,3.03,34.67486,-118.15771,CA,54000,14000,50,67,44,Antelope Valley Hospital Med Center
12.38,3.12,36.32737,-119.29548,CA,70000,15000,50,56,12,Kaweah Delta Medical Center
9.28,3.45,36.73000,-119.78000,CA,51000,17000,50,71,0,Community Regional Medical Center
10.42,2.65,33.78036,-117.86495,CA,58000,12000,50,60,88,St Joseph Hospital
12.02,3.47,32.75143,-117.16083,CA,67000,17000,33,62,69,Scripps Mercy Hospital
16.43,3.21,34.21674,-119.15631,CA,93000,15000,50,63,6,St Johns Regional Medical Center
17.99,3.06,37.96987,-121.28873,CA,103000,14000,83,68,97,St Josephs Med Center Of Stockton
10.82,2.74,36.83532,-119.76562,CA,60000,12000,50,66,57,Saint Agnes Medical Center
12.73,2.90,32.79949,-117.15394,CA,72000,13000,66,62,11,Sharp Memorial Hospital
11.24,2.88,34.95099,-120.41322,CA,63000,13000,50,93,48,Marian Medical Center
17.02,3.00,34.22014,-118.53410,CA,97000,14000,33,56,44,Northridge Hospital Medical Center
10.99,2.85,36.32362,-119.66726,CA,61000,13000,50,88,24,Adventist Medical Center
25.90,3.94,37.36257,-121.84974,CA,150000,20000,50,70,1,Regional Medical Center Of San Jose
10.21,3.28,34.19494,-118.46319,CA,57000,16000,50,77,76,Valley Presbyterian Hospital
9.02,2.85,39.13822,-121.59436,CA,50000,13000,50,51,21,Rideout Memorial Hospital
13.15,3.70,36.57886,-121.91316,CA,74000,18000,66,56,57,Community Hospital Of The Monterey Peninsula
17.69,2.71,33.96860,-118.04831,CA,101000,12000,50,46,16,Presbyterian Intercommunity Hospital
15.00,3.12,38.44369,-122.70138,CA,85000,15000,66,86,57,Santa Rosa Memorial Hospital
13.82,2.77,37.51164,-120.83800,CA,78000,13000,33,86,16,Emanuel Medical Center Inc
20.08,2.92,37.91341,-122.04163,CA,115000,14000,50,62,33,John Muir Medical Center - Walnut Creek Campus
14.42,2.91,32.61972,-117.02278,CA,82000,14000,50,71,57,Sharp Chula Vista Medical Center
10.28,2.55,33.62229,-117.92995,CA,57000,11000,50,70,51,Hoag Memorial Hospital Presbyterian
21.12,2.64,39.75720,-121.57018,CA,121000,12000,50,65,57,Feather River Hospital
15.31,2.72,33.84780,-117.93661,CA,87000,12000,50,73,57,Ahmc Anaheim Regional Medical Center
22.15,2.83,34.15601,-118.32834,CA,127000,13000,50,80,97,Providence Saint Joseph Medical Ctr
11.38,2.82,34.13973,-118.03534,CA,64000,13000,50,45,10,Methodist Hospital Of Southern Ca
14.39,3.39,34.14987,-118.23117,CA,81000,16000,66,75,88,Glendale Adventist Medical Center
18.86,3.24,36.98999,-121.98357,CA,108000,15000,50,63,63,Dominican Hospital
18.06,2.97,38.72562,-120.79096,CA,103000,14000,50,81,1,Marshall Medical Center (1-Rh)
19.41,2.91,34.27915,-118.46006,CA,111000,13000,50,80,24,Providence Holy Cross Medical Center
11.15,3.02,40.58654,-122.39168,CA,62000,14000,83,71,44,Mercy Medical Center Redding
23.63,4.66,37.67947,-122.47447,CA,136000,24000,50,62,24,Seton Medical Center
16.73,3.73,37.85593,-122.25730,CA,95000,18000,50,56,8,Alta Bates Summit Medical Center - Alta Bates Camp
13.26,2.45,32.88461,-117.22244,CA,75000,11000,50,63,29,Scripps Memorial Hospital La Jolla
11.51,3.68,34.05076,-117.26395,CA,64000,18000,50,55,16,Loma Linda University Medical Center
12.51,3.32,36.65910,-121.64630,CA,70000,16000,50,70,37,Salinas Valley Memorial Hospital
26.11,2.79,38.12186,-121.28665,CA,151000,13000,100,70,94,Lodi Memorial Hospital
12.62,2.60,33.81131,-118.34364,CA,71000,12000,66,67,88,Torrance Memorial Medical Center
19.19,3.02,37.25153,-121.94684,CA,110000,14000,33,63,3,Good Samaritan Hospital
8.16,3.37,34.08802,-117.89341,CA,45000,16000,66,67,29,Citrus Valley Medical Center-Ic Campus
14.30,2.59,34.27459,-119.25812,CA,81000,12000,50,53,8,Community Memorial Hospital San Buenaventura
12.21,2.76,34.42951,-119.72333,CA,69000,13000,66,72,32,Santa Barbara Cottage Hospital
14.65,2.93,34.13364,-118.15275,CA,83000,14000,66,65,57,Huntington Memorial Hospital
15.24,3.23,37.34027,-120.46817,CA,86000,15000,50,77,37,Mercy Medical Center
18.03,4.89,37.76421,-122.45716,CA,103000,25000,66,52,90,Ucsf Medical Center
11.11,2.85,35.38338,-119.01969,CA,62000,13000,33,86,6,San Joaquin Community Hospital
21.37,3.16,37.66540,-120.99743,CA,123000,15000,66,66,9,Doctors Medical Center
12.36,3.03,33.80861,-118.18661,CA,69000,14000,66,65,27,Long Beach Memorial Medical Center
16.48,3.23,37.69824,-122.08730,CA,94000,15000,66,61,54,Eden Medical Center
10.99,2.71,38.94514,-121.10174,CA,61000,12000,50,92,48,Sutter Auburn Faith Hospital
14.69,3.56,34.06389,-118.27347,CA,83000,17000,50,80,98,Saint Vincent Medical Center
14.14,3.13,38.66956,-121.31378,CA,80000,15000,66,66,29,Mercy San Juan Medical Center
16.33,2.88,34.20777,-118.88305,CA,93000,13000,50,51,69,Los Robles Hospital & Medical Center
16.32,2.53,33.80441,-118.06665,CA,93000,11000,50,50,48,Los Alamitos Medical Center
14.71,2.73,37.66867,-120.97339,CA,83000,12000,66,80,54,Memorial  Medical Center
16.14,2.45,33.76335,-116.40628,CA,92000,11000,50,56,39,Eisenhower Medical Center
15.78,2.49,34.24359,-119.01992,CA,90000,11000,50,73,69,St Johns Pleasant Valley Hospital
26.54,3.67,34.07664,-118.37955,CA,153000,18000,100,58,48,Cedars-Sinai Medical Center
9.53,2.44,32.99711,-117.05783,CA,53000,11000,50,85,78,Pomerado Hospital
17.83,2.82,34.17067,-118.53200,CA,102000,13000,50,57,63,Providence Tarzana Medical Center
13.89,2.84,40.58532,-122.38702,CA,78000,13000,50,78,98,Shasta Regional Medical Center
9.14,2.52,40.41481,-104.70890,CO,50000,11000,50,73,57,North Colorado Medical Center
7.81,2.34,40.18134,-105.12769,CO,42000,10000,50,71,76,Longmont United Hospital
9.01,2.44,39.76893,-105.09006,CO,50000,11000,50,47,79,Exempla Lutheran Medical Center
7.32,2.34,40.57315,-105.05741,CO,40000,10000,50,68,95,Poudre Valley Hospital
8.49,2.43,38.23421,-104.62292,CO,46000,11000,50,53,29,Centura Health-St Mary Corwin Medical Center
10.43,2.38,38.28184,-104.61256,CO,58000,10000,66,68,29,Parkview Medical Center Inc
7.69,2.56,38.83903,-104.80024,CO,42000,11000,66,68,33,Memorial Hospital Central
5.93,2.60,39.09046,-108.56190,CO,31000,12000,50,48,57,St Marys Hospital And Medical Center
5.53,2.29,40.41320,-105.05139,CO,29000,10000,50,92,69,Mckee Medical Center
9.10,2.35,38.86559,-104.82182,CO,50000,10000,50,70,37,Centura Health-Penrose St Francis Health Services
10.59,2.42,39.65399,-104.98116,CO,59000,11000,33,47,17,Swedish Medical Center
9.92,2.30,39.57629,-104.98610,CO,55000,10000,50,78,54,Centura Health-Littleton Adventist Hospital
7.44,2.94,41.30978,-72.93806,CT,40000,14000,66,57,8,Hospital Of St Raphael
5.24,2.94,41.77507,-72.69941,CT,27000,14000,50,53,85,St Francis Hospital & Medical Center
8.82,2.82,41.55959,-73.05941,CT,48000,13000,33,57,69,Waterbury Hospital
4.96,2.99,41.55241,-73.03554,CT,26000,14000,50,56,39,Saint Marys Hospital
11.23,2.70,41.03431,-73.63020,CT,63000,12000,50,48,63,Greenwich Hospital Association
9.62,2.65,41.55473,-72.64872,CT,53000,12000,33,61,92,Middlesex Hospital
9.43,3.50,41.30400,-72.93502,CT,52000,17000,66,41,3,Yale-New Haven Hospital
5.20,2.61,41.54301,-72.08799,CT,27000,12000,50,70,44,William W Backus Hospital
7.96,3.22,41.75412,-72.67927,CT,43000,15000,50,47,9,Hartford Hospital
4.92,2.51,41.78185,-72.52591,CT,25000,11000,50,68,1,Manchester Memorial Hospital
6.67,2.98,41.20049,-73.20281,CT,36000,14000,66,78,63,St Vincent'S Medical Center
10.41,3.33,41.11147,-73.42010,CT,58000,16000,50,72,92,Norwalk Hospital Association
5.13,2.89,39.69005,-75.68408,DE,27000,13000,66,58,39,Christiana Care Health Services Inc.
6.80,2.39,38.77159,-75.14210,DE,36000,10000,50,90,81,Beebe Medical Center
11.38,3.09,38.92944,-77.01473,DC,64000,15000,33,58,1,Washington Hospital Center
15.16,2.51,26.50479,-80.06979,FL,86000,11000,50,53,99,Bethesda Memorial Hospital
11.22,2.66,28.52517,-81.37729,FL,63000,12000,66,47,29,Orlando Health
10.25,2.49,28.57345,-81.36990,FL,57000,11000,83,66,24,Florida Hospital
15.63,3.17,25.68309,-80.34038,FL,89000,15000,50,62,85,Baptist Hospital Of Miami Inc
8.53,2.33,26.62849,-81.87423,FL,47000,10000,66,52,16,Lee Memorial Hospital
6.48,2.40,29.20117,-81.05828,FL,35000,10000,66,76,79,Halifax Health Medical Center
7.90,2.31,26.15053,-81.79919,FL,43000,10000,66,62,39,Naples Community Hospital
8.89,2.51,28.08771,-80.61362,FL,49000,11000,66,58,17,Holmes Regional Medical Center
8.76,2.14,28.83363,-82.33561,FL,48000,9000,50,55,44,Citrus Memorial Hospital
6.03,2.44,30.47650,-87.21219,FL,32000,11000,50,41,39,Sacred Heart Hospital
6.04,2.25,30.15963,-85.64818,FL,32000,10000,66,73,43,Bay Medical Center
9.27,2.65,28.63051,-80.82437,FL,51000,12000,50,68,98,Parrish Medical Center
15.65,2.76,25.86166,-80.21398,FL,89000,13000,50,83,69,North Shore Medical Center
14.18,2.87,25.81317,-80.13996,FL,80000,13000,66,47,24,Mount Sinai Medical Center
9.17,2.38,27.49789,-82.56220,FL,51000,10000,50,55,29,Manatee Memorial Hospital
10.56,2.93,26.01867,-80.17981,FL,59000,14000,83,63,76,Memorial Regional Hospital
7.94,2.28,30.30835,-81.68919,FL,43000,10000,50,68,82,St Vincent'S Medical Center
10.65,2.32,27.19837,-80.24306,FL,59000,10000,66,70,57,Martin Memorial Medical Center
13.14,2.20,28.26092,-82.18802,FL,74000,9000,50,62,88,Florida Hospital Zephyrhills
7.68,2.85,25.86856,-80.31222,FL,42000,13000,50,88,92,Palm Springs General Hospital
10.21,2.27,28.02768,-81.72466,FL,57000,10000,50,62,2,Winter Haven Hospital
16.44,3.16,25.84597,-80.26872,FL,94000,15000,75,82,99,Hialeah Hospital
7.88,2.21,28.82358,-81.71133,FL,43000,9000,50,71,48,Florida Hospital Waterman
8.22,2.16,29.17594,-82.13898,FL,45000,9000,50,60,94,Munroe Regional Medical Center
10.69,2.16,27.09043,-82.44499,FL,60000,9000,50,76,48,Venice Regional Medical Center
15.18,2.36,28.53906,-82.44193,FL,86000,10000,50,75,57,Brooksville Regional Hospital
6.02,2.26,28.91403,-81.28480,FL,32000,10000,83,75,5,Florida Hospital Fish Memorial
14.29,2.27,26.18711,-80.11941,FL,81000,10000,83,57,37,Holy Cross Hospital Inc
9.56,2.63,27.98242,-82.49025,FL,53000,12000,66,60,29,St Joseph'S Hospital
15.43,2.52,26.59805,-80.09271,FL,88000,11000,100,60,27,Jfk Medical Center
6.77,2.23,28.80659,-81.86906,FL,36000,9000,33,67,24,Leesburg Regional Medical Center
10.15,2.24,27.31827,-82.53140,FL,56000,10000,33,37,69,Sarasota Memorial Hospital
8.85,2.40,30.31525,-81.66398,FL,49000,10000,66,47,12,Baptist Medical Center
10.19,2.46,29.86371,-81.31749,FL,57000,11000,66,76,29,Flagler Hospital
8.91,2.26,28.33522,-80.72319,FL,49000,10000,50,63,97,Wuesthoff Medical Center  Rockledge
8.31,2.26,30.43066,-87.23191,FL,45000,10000,50,72,17,Baptist Hospital
13.17,2.18,27.89590,-81.56547,FL,74000,9000,0,0,0,Lake Wales Medical Center
5.17,2.32,27.65832,-80.39307,FL,27000,10000,66,76,99,Indian River Medical Center
8.19,2.28,27.50001,-81.43962,FL,45000,10000,50,61,85,Florida Hospital Heartland Medical Center
17.39,2.44,28.29946,-81.41021,FL,99000,11000,50,63,51,Osceola Regional Medical Center
6.62,2.54,29.47897,-81.18915,FL,35000,11000,50,51,39,Florida Hospital Flagler
9.25,2.27,27.95192,-82.80379,FL,51000,10000,66,62,9,Morton Plant Hospital
8.34,2.47,30.45726,-84.26175,FL,46000,11000,66,57,63,Tallahassee Memorial Healthcare
13.10,2.32,28.18120,-81.64018,FL,74000,10000,50,72,57,Heart Of Florida Regional Medical Center
11.13,2.59,30.18340,-82.68783,FL,62000,12000,0,0,0,Lake City Medical Center
11.57,2.38,28.06172,-81.95304,FL,65000,10000,50,52,3,Lakeland Regional Medical Center
15.18,2.89,26.12647,-80.20519,FL,86000,13000,50,81,6,Plantation General Hospital
8.95,2.27,26.35875,-80.10203,FL,49000,10000,66,46,43,Boca Raton Regional Hospital
7.53,2.24,28.07111,-82.42342,FL,41000,10000,50,68,37,Florida Hospital Tampa
14.12,2.27,26.83035,-80.08655,FL,80000,10000,100,56,37,Palm Beach Gardens Medical Center
17.48,2.36,30.28793,-81.60103,FL,100000,10000,33,48,24,Memorial Hospital Jacksonville
17.24,2.98,25.88563,-80.32635,FL,98000,14000,66,78,90,Palmetto General Hospital
17.70,2.38,26.26259,-80.20292,FL,101000,10000,50,51,97,Northwest Medical Center
14.08,2.26,29.66085,-82.41172,FL,80000,10000,33,52,17,North Florida Regional Medical Center
13.79,2.20,29.17550,-82.13680,FL,78000,9000,83,55,85,Ocala Regional Medical Center
13.46,2.17,27.48213,-82.62126,FL,76000,9000,50,75,69,Blake Medical Center
12.79,2.26,27.84359,-80.48849,FL,72000,10000,0,0,0,Sebastian River Medical Center
7.55,2.31,26.52735,-81.83337,FL,41000,10000,50,58,63,Gulf Coast Medical Center Lee Mem Health System
16.92,2.27,26.21219,-80.25478,FL,96000,10000,0,0,0,University Hospital And Medical Center
19.48,2.60,30.16550,-81.73775,FL,112000,12000,33,68,57,Orange Park Medical Center
14.99,2.30,26.12354,-80.25951,FL,85000,10000,50,57,74,Westside Regional Medical Center
15.02,2.13,30.51624,-87.21856,FL,85000,9000,50,65,4,West Florida Hospital
8.82,2.32,29.64481,-81.69431,FL,48000,10000,50,78,48,Putnam Community Medical Center
16.01,2.27,27.82545,-82.70122,FL,91000,10000,50,65,33,Northside Hospital
14.54,2.40,27.93259,-82.28759,FL,82000,10000,66,67,21,Brandon Regional Hospital
8.50,2.15,26.63958,-81.94164,FL,47000,9000,50,52,21,Cape Coral Hospital
16.73,2.61,27.91458,-82.80382,FL,95000,12000,50,48,24,Largo Medical Center
14.28,2.35,28.95195,-82.62421,FL,81000,10000,50,72,21,Seven Rivers Regional Medical Center
10.16,2.49,27.25983,-80.82855,FL,56000,11000,50,78,74,Raulerson Hospital
10.20,2.27,26.92138,-80.09708,FL,57000,10000,50,61,54,Jupiter Medical Center
15.26,2.14,28.36128,-82.68883,FL,87000,9000,66,67,90,Regional Medical Center Bayonet Point
15.91,2.27,26.43709,-80.12728,FL,90000,10000,83,72,92,Delray Medical Center
13.63,2.27,27.71350,-82.36512,FL,77000,10000,33,66,33,South Bay Hospital
16.69,2.37,27.28861,-80.29431,FL,95000,10000,50,65,54,St Lucie Medical Center
18.13,2.14,28.53585,-82.53404,FL,104000,9000,66,71,57,Oak Hill Hospital
8.50,2.24,28.03957,-82.70875,FL,47000,10000,66,66,54,Mease Countryside Hospital
9.32,2.47,26.35614,-80.19956,FL,51000,11000,50,80,82,West Boca Medical Center
11.24,2.21,26.21388,-81.73257,FL,63000,9000,33,80,33,Physicians Regional Medical Center - Pine Ridge
11.47,2.36,26.70181,-80.05055,FL,64000,10000,50,58,63,Good Samaritan Medical Center
8.56,2.16,28.94952,-81.95843,FL,47000,9000,33,80,94,Villages Regional Hospital The
13.31,2.60,25.72132,-80.27116,FL,75000,12000,0,0,0,Doctors Hospital Inc
6.18,2.59,34.78963,-84.98398,GA,33000,12000,50,76,10,Hamilton Medical Center
7.33,3.16,31.59023,-84.15756,GA,40000,15000,50,53,11,Phoebe Putney Memorial Hospital
6.68,2.37,32.02825,-81.09977,GA,36000,10000,83,81,1,Candler Hospital
7.35,2.76,31.17425,-81.48459,GA,40000,13000,50,61,17,Southeast Georgia Health System- Brunswick Campus
7.12,2.57,33.47096,-81.98176,GA,38000,11000,50,51,21,University Hospital
6.99,2.35,34.30335,-83.81737,GA,38000,10000,66,58,44,Northeast Georgia Medical Center Inc
10.45,2.43,33.23886,-84.26706,GA,58000,11000,33,78,69,Spalding Regional Medical Center
7.59,2.30,33.96770,-84.55011,GA,41000,10000,66,62,44,Wellstar Kennestone Hospital
8.56,2.69,32.03185,-81.09158,GA,47000,12000,66,61,24,Memorial Health Univ Med Cen Inc
6.86,2.50,30.82614,-83.97393,GA,37000,11000,50,75,48,John D Archbold Memorial Hospital
8.02,2.15,31.98515,-81.15475,GA,44000,9000,66,72,33,St Joseph'S Hospital - Savannah
5.65,2.23,32.61642,-83.63065,GA,30000,9000,50,73,74,Houston Medical Center
8.75,2.51,33.96117,-83.39832,GA,48000,11000,50,68,92,Athens Regional Medical Center
11.75,2.75,32.41483,-81.76990,GA,66000,13000,50,82,39,East Georgia Regional Medical Center
5.94,2.19,33.90877,-84.35180,GA,31000,9000,50,55,3,Saint Joseph'S Hospital Of Atlanta Inc
9.14,2.36,33.81003,-84.39568,GA,50000,10000,33,57,44,Piedmont Hospital
6.35,2.75,33.96351,-84.01769,GA,34000,13000,50,90,44,Gwinnett Medical Center
6.12,2.33,31.47069,-83.50473,GA,33000,10000,16,80,32,Tift Regional Medical Center
6.75,2.76,32.83041,-83.63476,GA,36000,13000,66,48,44,Medical Center Of Central Georgia
6.15,2.53,30.86250,-83.28630,GA,33000,11000,66,67,74,South Georgia Medical Center
5.99,2.19,32.50679,-84.95933,GA,32000,9000,83,67,69,St Francis Hospital Inc
7.54,2.57,33.85638,-84.60446,GA,41000,11000,50,56,33,Wellstar Cobb Hospital
7.28,2.34,34.25704,-85.16467,GA,39000,10000,50,87,24,Redmond Regional Medical Center
13.02,2.78,33.48259,-82.09038,GA,73000,13000,50,58,8,Doctors Hospital
13.96,2.43,33.87683,-84.02136,GA,79000,11000,50,77,44,Emory Eastside Medical Center
8.01,2.29,33.45252,-84.50697,GA,44000,10000,50,60,33,Piedmont Fayette Hospital
9.38,2.34,33.39118,-84.81563,GA,52000,10000,50,88,5,Piedmont Newnan Hospital Inc
5.11,2.43,43.61218,-116.19234,ID,27000,11000,66,61,16,St Lukes Regional Medical Center
4.88,2.38,43.61359,-116.25484,ID,25000,10000,66,78,24,St Alphonsus Regional Medical Center
7.53,2.69,43.46987,-111.99208,ID,41000,12000,66,66,57,Eastern Idaho Regional Medical Center
6.14,2.88,42.87331,-112.42180,ID,33000,13000,33,76,39,Portneuf Medical Center
4.68,2.41,47.69645,-116.79476,ID,24000,11000,50,71,48,Kootenai Medical Center
9.62,2.48,41.52896,-88.13550,IL,53000,11000,50,75,82,Provena St Joseph Medical Center
6.94,2.59,42.06550,-87.68428,IL,37000,12000,33,55,57,Evanston Hospital
7.07,2.48,39.93563,-91.39833,IL,38000,11000,50,55,92,Blessing Hospital
12.41,2.53,41.72930,-88.26976,IL,70000,11000,50,90,63,Copley Memorial Hospital
9.33,2.61,42.07012,-88.33180,IL,51000,12000,50,82,24,Sherman Hospital
6.33,2.31,38.52908,-89.11604,IL,34000,10000,50,86,17,St Marys Hospital
10.55,3.06,41.89141,-87.77618,IL,59000,14000,50,72,92,West Suburban Medical Center
7.30,2.57,42.05624,-87.74012,IL,39000,11000,50,75,85,Skokie Hospital
9.42,2.74,41.83195,-87.79266,IL,52000,12000,50,78,57,Macneal  Hospital
9.57,2.59,41.66900,-87.81414,IL,53000,12000,50,72,95,Palos Community Hospital
9.36,2.99,40.70200,-89.59222,IL,52000,14000,66,57,3,Saint Francis Medical Center
12.95,2.60,42.37840,-87.83329,IL,73000,12000,50,73,62,Vista Medical Center East
9.40,2.62,40.11696,-88.21506,IL,52000,12000,33,63,13,Carle Foundation Hospital
11.17,2.44,40.11739,-88.22714,IL,62000,11000,50,62,21,Provena Covenant Medical Center- Urbana
11.56,2.74,41.97532,-87.69958,IL,65000,12000,50,85,51,Swedish Covenant Hospital
5.86,2.29,42.31832,-88.27920,IL,31000,10000,50,83,24,Centegra Health System - Mc Henry Hospital
11.12,2.53,41.98743,-87.81440,IL,62000,11000,66,62,69,Resurrection Medical Center
7.80,2.54,41.65880,-87.67729,IL,42000,11000,50,65,94,Metrosouth Medical Center
13.01,4.55,41.87497,-87.66927,IL,73000,23000,50,42,33,Rush University Medical Center
