size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
8.61,2.55,25.74067,-80.21244,20766.33,4657.33,0.00,0.00,0.00,MERCY HOSPITAL INC
5.67,2.09,29.17594,-82.13898,12963.90,3414.00,0.50,0.60,0.94,MUNROE REGIONAL MEDICAL CENTER
7.43,2.12,28.25431,-82.71447,17634.00,3512.38,0.50,0.96,0.39,MORTON PLANT NORTH BAY HOSPITAL
7.28,2.12,29.24333,-81.10760,17236.50,3516.00,0.50,0.68,0.96,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
7.30,2.08,27.09043,-82.44499,17291.91,3399.00,0.50,0.76,0.48,VENICE REGIONAL MEDICAL CENTER
14.23,2.24,28.53906,-82.44193,35745.15,3827.25,0.50,0.75,0.58,BROOKSVILLE REGIONAL HOSPITAL
8.85,2.27,26.18711,-80.11941,21428.28,3911.72,0.83,0.57,0.38,HOLY CROSS HOSPITAL INC
6.96,2.49,27.98242,-82.49025,16378.40,4490.60,0.67,0.60,0.30,ST JOSEPH'S HOSPITAL
8.80,2.34,26.59805,-80.09271,21291.39,4096.00,1.00,0.60,0.28,JFK MEDICAL CENTER
6.88,2.13,28.80659,-81.86906,16173.82,3537.64,0.33,0.68,0.25,LEESBURG REGIONAL MEDICAL CENTER
4.86,2.15,27.31827,-82.53140,10790.71,3573.57,0.33,0.38,0.70,SARASOTA MEMORIAL HOSPITAL
10.62,2.48,30.31525,-81.66398,26124.71,4452.42,0.67,0.47,0.13,BAPTIST MEDICAL CENTER
6.07,2.15,28.33522,-80.72319,14020.83,3594.00,0.50,0.64,0.97,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
9.93,2.12,27.89590,-81.56547,24285.26,3505.48,0.00,0.00,0.00,LAKE WALES MEDICAL CENTER
3.97,2.22,27.65832,-80.39307,8415.22,3773.00,0.67,0.76,0.99,INDIAN RIVER MEDICAL CENTER
9.17,2.20,27.50001,-81.43962,22277.63,3719.26,0.50,0.61,0.86,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER
17.32,2.32,28.29946,-81.41021,43961.52,4031.48,0.50,0.64,0.51,OSCEOLA REGIONAL MEDICAL CENTER
7.04,3.22,29.64155,-82.34844,16608.90,6428.71,0.67,0.54,0.30,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
6.80,2.39,29.47897,-81.18915,15949.25,4216.00,0.50,0.51,0.39,FLORIDA HOSPITAL FLAGLER
10.65,3.09,25.47971,-80.43038,26217.07,6079.00,0.50,0.86,0.69,HOMESTEAD HOSPITAL
10.46,2.30,25.96994,-80.14533,25702.44,3977.11,0.50,0.64,0.80,AVENTURA HOSPITAL AND MEDICAL CENTER
10.86,2.24,28.18120,-81.64018,26751.28,3823.28,0.50,0.72,0.58,HEART OF FLORIDA REGIONAL MEDICAL CENTER
10.66,2.44,30.18340,-82.68783,26238.69,4358.00,0.00,0.00,0.00,LAKE CITY MEDICAL CENTER
9.93,2.18,28.06172,-81.95304,24284.22,3673.33,0.50,0.53,0.03,LAKELAND REGIONAL MEDICAL CENTER
11.17,2.25,28.81611,-81.28351,27598.04,3841.12,0.50,0.56,0.98,CENTRAL FLORIDA REGIONAL HOSPITAL
11.73,2.68,26.12647,-80.20519,29072.62,4987.75,0.50,0.81,0.06,PLANTATION GENERAL HOSPITAL
7.65,2.20,26.35875,-80.10203,18230.89,3710.58,0.67,0.46,0.43,BOCA RATON REGIONAL HOSPITAL
8.98,2.67,28.07111,-82.42342,21768.84,4958.37,0.50,0.69,0.38,FLORIDA HOSPITAL TAMPA
10.69,2.18,26.83035,-80.08655,26319.07,3655.00,1.00,0.56,0.38,PALM BEACH GARDENS MEDICAL CENTER
14.69,2.25,30.28793,-81.60103,36949.49,3848.54,0.33,0.49,0.25,MEMORIAL HOSPITAL JACKSONVILLE
11.26,2.77,25.88563,-80.32635,27831.33,5237.00,0.67,0.79,0.91,PALMETTO GENERAL HOSPITAL
13.70,2.36,26.26259,-80.20292,34315.06,4131.59,0.50,0.51,0.98,NORTHWEST MEDICAL CENTER
14.01,2.13,28.19342,-82.46987,35150.55,3530.14,0.50,0.78,0.43,MEDICAL CENTER OF TRINITY
11.50,2.23,29.66085,-82.41172,28471.00,3795.20,0.33,0.53,0.17,NORTH FLORIDA REGIONAL MEDICAL CENTER
10.33,2.07,27.93758,-82.48933,25350.95,3364.42,0.50,0.78,0.41,MEMORIAL HOSPITAL OF TAMPA
11.81,2.07,29.17550,-82.13680,29295.70,3381.65,0.83,0.55,0.86,OCALA REGIONAL MEDICAL CENTER
9.65,2.08,27.48213,-82.62126,23545.62,3398.00,0.50,0.75,0.69,BLAKE MEDICAL CENTER
10.02,2.17,27.84359,-80.48849,24528.67,3632.58,0.00,0.00,0.00,SEBASTIAN RIVER MEDICAL CENTER
7.27,2.18,26.52735,-81.83337,17203.23,3665.55,0.50,0.59,0.64,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
16.05,2.17,30.16550,-81.73775,40588.67,3648.20,0.33,0.69,0.58,ORANGE PARK MEDICAL CENTER
12.58,2.20,26.12354,-80.25951,31351.06,3707.35,0.50,0.57,0.74,WESTSIDE REGIONAL MEDICAL CENTER
10.28,2.06,30.51624,-87.21856,25218.09,3339.45,0.50,0.65,0.05,WEST FLORIDA HOSPITAL
5.06,2.22,29.64481,-81.69431,11331.64,3774.00,0.50,0.79,0.48,PUTNAM COMMUNITY MEDICAL CENTER
14.00,2.08,26.98884,-82.09877,35119.76,3400.32,0.50,0.80,0.58,FAWCETT MEMORIAL HOSPITAL
15.17,2.21,27.82545,-82.70122,38231.39,3736.44,0.50,0.65,0.33,NORTHSIDE HOSPITAL
10.81,2.19,30.18657,-85.66513,26631.71,3702.57,0.50,0.64,0.99,GULF COAST MEDICAL CENTER
13.01,2.32,27.93259,-82.28759,32490.96,4029.96,0.67,0.68,0.21,BRANDON REGIONAL HOSPITAL
6.99,2.08,26.63958,-81.94164,16474.56,3386.00,0.50,0.53,0.21,CAPE CORAL HOSPITAL
15.88,2.86,27.43392,-80.34350,40130.59,5479.36,0.83,0.54,0.30,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
10.36,2.39,27.91458,-82.80382,25446.79,4230.58,0.50,0.49,0.25,LARGO MEDICAL CENTER
7.59,2.12,28.95195,-82.62421,18072.74,3497.42,0.50,0.72,0.21,SEVEN RIVERS REGIONAL MEDICAL CENTER
9.20,2.46,30.47616,-84.23140,22344.84,4399.26,0.50,0.66,0.58,CAPITAL REGIONAL MEDICAL CENTER
10.05,2.07,28.36128,-82.68883,24596.61,3365.17,0.67,0.68,0.91,REGIONAL MEDICAL CENTER BAYONET POINT
16.28,2.18,26.43709,-80.12728,41182.11,3654.00,0.83,0.72,0.93,DELRAY MEDICAL CENTER
11.46,2.07,27.71350,-82.36512,28353.45,3362.00,0.33,0.66,0.33,SOUTH BAY HOSPITAL
13.00,2.07,28.53585,-82.53404,32465.95,3362.20,0.67,0.71,0.58,OAK HILL HOSPITAL
7.75,2.07,28.03957,-82.70875,18494.35,3366.00,0.67,0.66,0.54,MEASE COUNTRYSIDE HOSPITAL
5.91,2.01,30.35772,-87.16046,13593.91,3217.00,0.00,0.00,0.00,GULF BREEZE HOSPITAL
8.64,2.26,26.35614,-80.19956,20856.79,3870.00,0.50,0.80,0.83,WEST BOCA MEDICAL CENTER
16.39,2.52,26.68337,-80.25269,41468.85,4567.85,0.67,0.68,0.38,PALMS WEST HOSPITAL
7.06,2.43,26.65230,-80.20504,16646.86,4323.14,0.50,0.74,0.33,WELLINGTON REGIONAL MEDICAL CENTER
6.45,2.35,26.26841,-80.25571,15017.82,4121.55,0.50,0.68,0.90,CORAL SPRINGS MEDICAL CENTER
10.16,2.35,26.01394,-80.30980,24895.70,4122.26,0.67,0.71,0.64,MEMORIAL HOSPITAL WEST
11.91,2.52,25.99079,-80.37333,29565.27,4582.00,0.00,0.00,0.00,MEMORIAL HOSPITAL MIRAMAR
6.38,2.07,28.94952,-81.95843,14845.79,3381.00,0.33,0.80,0.94,VILLAGES REGIONAL HOSPITAL THE
7.95,2.18,28.24311,-81.30279,19017.69,3669.31,0.50,0.86,0.41,ST CLOUD REGIONAL MEDICAL CENTER
5.38,2.05,30.25377,-81.58270,12175.62,3320.00,0.50,0.78,0.30,ST VINCENT'S MEDICAL CENTER SOUTHSIDE
5.67,2.16,31.22516,-82.34898,12949.33,3612.67,0.50,0.94,0.33,SATILLA REGIONAL MEDICAL CENTER
5.42,2.33,33.47096,-81.98176,12278.62,4064.31,0.50,0.51,0.21,UNIVERSITY HOSPITAL
8.90,2.28,34.30335,-83.81737,21549.46,3944.00,0.67,0.59,0.45,NORTHEAST GEORGIA MEDICAL CENTER INC
9.47,2.31,33.96770,-84.55011,23063.24,4003.46,0.67,0.62,0.45,WELLSTAR KENNESTONE HOSPITAL
6.86,2.51,32.03185,-81.09158,16128.11,4538.75,0.67,0.61,0.25,MEMORIAL HEALTH UNIV MED CEN INC
6.66,2.09,31.98515,-81.15475,15578.88,3438.31,0.67,0.72,0.33,ST JOSEPH'S HOSPITAL - SAVANNAH
6.19,2.25,32.61642,-83.63065,14329.06,3847.88,0.50,0.74,0.74,HOUSTON MEDICAL CENTER
6.90,2.64,33.96117,-83.39832,16229.50,4882.92,0.50,0.69,0.93,ATHENS REGIONAL MEDICAL CENTER
8.25,2.35,32.41483,-81.76990,19815.62,4125.92,0.50,0.82,0.39,EAST GEORGIA REGIONAL MEDICAL CENTER
5.54,2.41,33.78956,-84.28077,12604.83,4282.00,0.50,0.84,0.11,DEKALB MEDICAL CENTER
5.48,3.02,33.75205,-84.38272,12434.50,5904.25,0.33,0.56,0.00,GRADY MEMORIAL HOSPITAL
8.33,2.21,33.81003,-84.39568,20038.95,3752.84,0.33,0.57,0.45,PIEDMONT HOSPITAL
6.35,2.41,33.96351,-84.01769,14751.45,4284.09,0.50,0.90,0.45,GWINNETT MEDICAL CENTER
4.47,2.18,31.50971,-82.86341,9768.33,3678.08,0.00,0.00,0.00,COFFEE REGIONAL MEDICAL CENTER
4.91,2.26,32.50679,-84.95933,10927.17,3875.75,0.83,0.68,0.70,ST FRANCIS HOSPITAL INC
9.14,2.40,33.85638,-84.60446,22174.04,4258.04,0.50,0.56,0.33,WELLSTAR COBB HOSPITAL
9.30,2.25,33.73938,-84.73111,22611.64,3842.18,0.50,0.91,0.58,WELLSTAR DOUGLAS HOSPITAL
10.98,2.51,41.52896,-88.13550,27075.69,4536.67,0.50,0.75,0.83,PROVENA ST JOSEPH MEDICAL CENTER
6.58,2.45,42.06550,-87.68428,15376.78,4394.58,0.33,0.55,0.58,EVANSTON HOSPITAL
5.83,2.41,39.93563,-91.39833,13384.26,4271.53,0.50,0.55,0.93,BLESSING HOSPITAL
7.09,3.25,41.86011,-87.69571,16740.17,6506.08,0.33,0.66,0.01,MT SINAI HOSPITAL MEDICAL CENTER
8.82,3.02,42.07012,-88.33180,21340.93,5911.10,0.50,0.82,0.25,SHERMAN HOSPITAL
5.21,2.23,38.52908,-89.11604,11740.50,3795.45,0.50,0.86,0.17,ST MARYS HOSPITAL
7.67,2.22,41.80160,-89.69714,18277.86,3777.14,0.00,0.00,0.00,CGH MEDICAL CENTER
4.85,2.18,38.32292,-88.91026,10775.33,3675.73,0.50,0.81,0.91,GOOD SAMARITAN REGIONAL HLTH CENTER
7.42,2.58,41.72636,-87.56727,17622.78,4725.17,0.50,0.65,0.74,ADVOCATE TRINITY HOSPITAL
9.23,2.91,41.89141,-87.77618,22439.35,5620.50,0.50,0.72,0.93,WEST SUBURBAN MEDICAL CENTER
7.29,2.47,42.05624,-87.74012,17269.37,4444.81,0.50,0.75,0.86,SKOKIE HOSPITAL
7.36,2.69,41.83195,-87.79266,17454.15,5022.75,0.50,0.79,0.58,MACNEAL  HOSPITAL
8.14,2.34,41.66900,-87.81414,19537.89,4096.55,0.50,0.72,0.96,PALOS COMMUNITY HOSPITAL
8.24,2.30,41.79660,-87.88627,19778.71,3995.59,0.83,0.64,0.38,ADVENTIST LA GRANGE MEMORIAL HOSPITAL
8.35,2.46,40.70200,-89.59222,20074.29,4410.23,0.67,0.57,0.03,SAINT FRANCIS MEDICAL CENTER
9.64,3.56,42.02578,-87.68371,23527.42,7339.04,0.50,0.75,0.38,RHC ST FRANCIS HOSPITAL
9.47,2.83,41.96698,-87.64941,23062.06,5400.22,0.50,0.70,0.43,LOUIS A WEISS MEMORIAL HOSPITAL
8.44,2.64,42.37840,-87.83329,20322.00,4881.22,0.50,0.74,0.63,VISTA MEDICAL CENTER EAST
8.25,2.38,40.11696,-88.21506,19806.23,4194.08,0.33,0.64,0.14,CARLE FOUNDATION HOSPITAL
9.75,2.33,40.11739,-88.22714,23812.75,4073.92,0.50,0.62,0.21,PROVENA COVENANT MEDICAL CENTER- URBANA
10.78,2.65,41.97532,-87.69958,26564.29,4917.14,0.50,0.85,0.51,SWEDISH COVENANT HOSPITAL
5.89,2.75,41.95453,-87.65225,13549.53,5178.80,0.00,0.00,0.00,THOREK MEMORIAL HOSPITAL
7.73,2.19,42.31832,-88.27920,18440.65,3699.00,0.50,0.84,0.25,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL
