size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
13.39,2.78,37.96987,-121.28873,64226.20,9214.50,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0,ST JOSEPHS MED CENTER OF STOCKTON
7.69,3.09,34.13101,-117.32181,34697.68,10802.93,0.0,1.585,0.396,0.0,0.0,0.0,0.0,0.0,COMMUNITY HOSPITAL OF SAN BERNARDINO
7.64,2.60,36.83532,-119.76562,34413.50,8249.01,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0,SAINT AGNES MEDICAL CENTER
10.23,2.53,34.10130,-117.63651,47864.82,7921.88,0.0,0.539,0.673,0.135,0.0,0.0,0.135,0.0,SAN ANTONIO COMMUNITY HOSPITAL
16.84,3.04,32.79949,-117.15394,82118.06,10567.37,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0,SHARP MEMORIAL HOSPITAL
15.44,3.33,34.04932,-118.21746,74884.64,12068.42,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0,WHITE MEMORIAL MEDICAL CENTER
11.97,3.38,33.92963,-118.20332,56856.04,12313.83,0.0,0.684,0.171,0.342,0.0,0.0,0.0,0.0,SAINT FRANCIS MEDICAL CENTER
12.95,2.95,38.57155,-121.46874,61980.31,10101.94,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0,SUTTER GENERAL HOSPITAL
11.04,2.63,34.02685,-118.48651,52045.21,8429.29,0.0,0.45,0.36,0.629,0.0,0.0,0.0,0.0,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
10.49,2.47,33.12535,-117.07336,49182.16,7619.95,0.0,0.56,0.56,0.224,0.0,0.0,0.224,0.112,PALOMAR MEDICAL CENTER
14.00,2.75,34.22014,-118.53410,67388.69,9033.60,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0,NORTHRIDGE HOSPITAL MEDICAL CENTER
8.40,2.59,36.32362,-119.66726,38351.54,8236.32,0.0,0.129,0.516,0.0,0.0,0.0,0.0,0.0,ADVENTIST MEDICAL CENTER
17.72,2.65,37.96125,-121.30103,86721.12,8517.24,0.0,0.265,0.0,0.531,0.0,0.265,0.796,0.265,DAMERON HOSPITAL
25.96,3.43,37.36257,-121.84974,129466.02,12602.96,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0,REGIONAL MEDICAL CENTER OF SAN JOSE
9.76,2.99,34.19494,-118.46319,45420.06,10317.61,0.0,0.295,0.59,0.295,0.0,0.0,0.0,0.0,VALLEY PRESBYTERIAN HOSPITAL
8.40,2.57,33.18402,-117.29661,38346.72,8098.50,0.0,0.196,0.294,2.551,0.0,0.196,0.196,0.0,TRI-CITY MEDICAL CENTER
9.80,2.76,34.13495,-117.27603,45626.21,9081.52,0.0,0.42,0.42,0.0,0.0,0.14,0.14,0.0,ST BERNARDINE MEDICAL CENTER
14.54,2.74,39.13822,-121.59436,70217.44,8989.70,0.0,0.727,0.83,0.311,0.0,0.104,0.0,0.104,RIDEOUT MEMORIAL HOSPITAL
10.52,2.82,36.57886,-121.91316,49382.70,9389.77,0.0,0.488,0.781,0.098,0.0,0.098,0.098,0.0,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
21.85,3.11,37.32710,-121.93863,108131.21,10918.90,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0,O'CONNOR HOSPITAL
9.95,2.38,33.89465,-117.92716,46399.27,7143.58,0.0,0.103,0.309,0.516,0.0,0.0,0.206,0.0,ST JUDE MEDICAL CENTER
13.39,2.63,33.96860,-118.04831,64226.90,8413.52,0.074,0.298,0.521,0.298,0.0,0.0,0.744,0.074,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
15.26,2.86,38.44369,-122.70138,73946.69,9608.77,0.0,0.0,0.389,0.389,0.0,0.0,0.0,0.0,SANTA ROSA MEMORIAL HOSPITAL
14.65,2.58,37.51164,-120.83800,70781.07,8177.04,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0,EMANUEL MEDICAL CENTER INC
23.46,2.72,37.91341,-122.04163,116502.13,8905.53,0.0,0.082,0.245,0.735,0.0,0.0,0.082,0.082,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
8.57,3.05,33.77991,-118.18602,39258.78,10603.56,0.0,0.0,0.523,0.0,0.0,0.174,0.0,0.0,ST MARY MEDICAL CENTER
21.96,3.24,36.92821,-121.79360,108694.42,11592.33,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,WATSONVILLE COMMUNITY HOSPITAL
18.69,3.06,37.55717,-121.98126,91761.56,10679.00,0.0,0.196,0.785,0.589,0.0,0.098,0.0,0.098,WASHINGTON HOSPITAL
21.10,2.74,37.48000,-122.25441,104246.37,9007.05,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0,SEQUOIA HOSPITAL
9.06,2.53,34.58305,-118.14490,41799.47,7886.00,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.231,PALMDALE REGIONAL MEDICAL CENTER
13.61,2.77,32.61972,-117.02278,65408.82,9145.83,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0,SHARP CHULA VISTA MEDICAL CENTER
8.24,2.38,33.62229,-117.92995,37539.50,7113.53,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
14.67,2.44,39.75720,-121.57018,70882.47,7435.63,0.0,0.199,0.596,0.794,0.0,0.0,0.0,0.397,FEATHER RIVER HOSPITAL
11.98,2.53,33.84780,-117.93661,56957.23,7907.47,0.0,0.632,0.474,0.0,0.0,0.0,0.0,0.158,AHMC ANAHEIM REGIONAL MEDICAL CENTER
18.13,4.37,37.75676,-122.40461,88825.53,17440.81,0.0,0.0,0.626,0.209,0.0,0.209,0.417,0.209,SAN FRANCISCO GENERAL HOSPITAL
15.71,3.30,34.07709,-117.75063,76275.66,11920.06,0.0,0.211,0.211,0.106,0.0,0.106,0.0,0.0,POMONA VALLEY HOSPITAL MEDICAL CENTER
11.30,2.40,35.27882,-120.65047,53413.96,7245.42,0.0,0.0,0.467,0.467,0.0,0.0,0.0,0.0,FRENCH HOSPITAL MEDICAL CENTER
15.06,2.57,34.15601,-118.32834,72891.21,8137.23,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0,PROVIDENCE SAINT JOSEPH MEDICAL CTR
9.66,2.72,34.13973,-118.03534,44898.17,8873.02,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087,METHODIST HOSPITAL OF SOUTHERN CA
11.82,3.02,34.14987,-118.23117,56091.70,10431.44,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0,GLENDALE ADVENTIST MEDICAL CENTER
15.39,3.00,36.98999,-121.98357,74631.60,10349.51,0.0,0.241,0.723,0.844,0.0,0.0,0.121,0.0,DOMINICAN HOSPITAL
16.43,2.67,33.83862,-116.54557,80009.73,8639.21,0.0,0.507,0.71,0.0,0.0,0.0,0.0,0.0,DESERT REGIONAL MEDICAL CENTER
16.39,2.75,38.72562,-120.79096,79807.96,9065.96,0.0,0.0,0.57,2.281,0.0,0.0,0.0,0.0,MARSHALL MEDICAL CENTER (1-RH)
16.10,4.20,34.06675,-118.44613,78323.43,16577.23,0.079,0.707,0.786,0.472,0.0,0.157,0.707,0.236,RONALD REAGAN UCLA MEDICAL CENTER
9.53,2.43,34.03721,-117.20474,44243.73,7372.18,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0,REDLANDS COMMUNITY HOSPITAL
14.90,2.73,34.27915,-118.46006,72070.84,8936.36,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.128,PROVIDENCE HOLY CROSS MEDICAL CENTER
13.34,2.78,40.58654,-122.39168,63988.83,9210.62,0.0,0.238,0.713,0.079,0.0,0.0,0.079,0.0,MERCY MEDICAL CENTER REDDING
18.88,2.77,37.69502,-121.88095,92747.90,9158.00,0.0,1.221,0.814,0.407,0.0,0.0,0.0,0.0,VALLEYCARE MEDICAL CENTER
22.37,3.29,37.67947,-122.47447,110847.37,11868.89,0.0,0.253,0.38,0.127,0.0,0.0,0.127,0.127,SETON MEDICAL CENTER
9.70,2.41,34.03009,-118.47833,45087.53,7264.19,0.0,0.165,0.248,0.0,0.0,0.0,0.165,0.0,SAINT JOHN'S HEALTH CENTER
10.27,3.32,38.46964,-122.70746,48084.42,12002.52,0.0,1.573,0.629,0.629,0.0,0.0,0.0,0.0,SUTTER MEDICAL CENTER OF SANTA ROSA
11.31,2.59,34.50107,-117.17285,53434.78,8205.57,0.0,0.245,0.368,0.0,0.0,0.0,0.0,0.0,ST MARY MEDICAL CENTER
17.11,3.54,37.85593,-122.25730,83560.64,13126.45,0.0,0.134,0.937,0.669,0.0,0.0,0.134,0.134,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
18.82,3.01,37.36934,-122.08047,92391.19,10407.00,0.0,0.83,0.554,1.015,0.0,0.277,0.185,0.0,EL CAMINO HOSPITAL
9.94,2.51,38.76514,-121.24979,46363.03,7828.74,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0,SUTTER ROSEVILLE MEDICAL CENTER
12.06,2.63,32.88461,-117.22244,57350.62,8432.06,0.0,0.344,0.458,1.146,0.0,0.0,0.229,0.0,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
9.56,3.29,34.05076,-117.26395,44374.60,11832.78,0.0,1.539,0.513,0.366,0.0,0.0,0.147,0.147,LOMA LINDA UNIVERSITY MEDICAL CENTER
9.69,2.62,33.87236,-117.56809,45076.33,8393.75,0.0,0.496,0.248,0.248,0.0,0.0,0.0,0.0,CORONA REGIONAL MEDICAL CENTER
11.75,3.22,36.65910,-121.64630,55727.84,11462.68,0.0,0.227,0.453,0.113,0.0,0.113,0.0,0.0,SALINAS VALLEY MEMORIAL HOSPITAL
10.82,2.81,37.97780,-120.37150,50939.24,9335.88,0.0,0.0,0.645,0.215,0.0,0.0,0.645,0.0,SONORA REGIONAL MEDICAL CENTER
15.27,2.52,38.12186,-121.28665,73979.00,7861.60,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0,LODI MEMORIAL HOSPITAL
18.83,3.45,33.78798,-117.89026,92473.18,12702.32,0.0,0.652,0.261,0.522,0.0,0.0,0.13,0.391,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
6.53,2.84,34.01501,-118.10064,28667.89,9505.00,0.0,0.203,0.407,0.0,0.0,0.0,0.0,0.0,BEVERLY HOSPITAL
10.10,2.44,33.81131,-118.34364,47165.31,7453.87,0.0,0.585,0.418,0.167,0.0,0.0,0.418,0.0,TORRANCE MEMORIAL MEDICAL CENTER
12.86,2.58,33.83891,-118.35677,61499.45,8167.72,0.0,0.179,0.089,0.089,0.0,0.0,0.0,0.0,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
6.36,2.74,36.22008,-119.33764,27773.53,8988.00,0.0,0.599,0.0,0.0,0.0,0.0,0.3,0.0,TULARE REGIONAL MEDICAL CENTER
14.24,2.76,37.94748,-122.53677,68647.61,9092.92,0.0,0.759,0.379,0.379,0.0,0.126,0.0,0.0,MARIN GENERAL HOSPITAL
25.31,3.53,38.26174,-122.04662,126065.00,13103.21,0.0,0.52,0.26,0.26,0.0,0.0,0.26,0.0,NORTHBAY MEDICAL CENTER
19.33,2.87,37.25153,-121.94684,95070.59,9657.65,0.0,0.222,0.998,1.996,0.0,0.0,0.111,0.0,GOOD SAMARITAN HOSPITAL
7.04,2.91,34.08802,-117.89341,31280.10,9861.85,0.0,1.315,0.088,0.263,0.0,0.088,0.0,0.0,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
8.49,2.53,33.75117,-116.96028,38811.98,7895.70,0.0,0.274,0.137,0.274,0.0,0.0,0.137,0.0,HEMET VALLEY MEDICAL CENTER
11.72,2.71,33.93530,-118.13030,55591.30,8823.37,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0,DOWNEY REGIONAL MEDICAL CENTER
11.61,2.53,34.27459,-119.25812,55024.13,7914.83,0.0,0.114,0.114,0.114,0.0,0.114,0.341,0.114,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
7.65,2.59,34.42951,-119.72333,34469.41,8222.80,0.0,0.0,0.239,0.159,0.0,0.0,0.08,0.08,SANTA BARBARA COTTAGE HOSPITAL
10.43,2.55,32.89810,-117.24217,48916.26,8021.88,0.0,0.528,0.352,0.616,0.0,0.0,0.0,0.0,SCRIPPS GREEN HOSPITAL
6.18,2.45,38.60127,-121.39412,26820.15,7514.23,0.0,0.261,0.392,1.697,0.0,0.0,0.131,0.0,KAISER FOUNDATION HOSPITAL - SACRAMENTO
11.22,2.56,33.82557,-117.99493,52994.25,8042.00,0.0,0.191,0.191,0.0,0.0,0.0,0.0,0.0,WEST ANAHEIM MEDICAL CENTER
10.33,2.65,34.13364,-118.15275,48379.24,8520.68,0.0,0.171,0.514,0.171,0.0,0.0,0.057,0.057,HUNTINGTON MEMORIAL HOSPITAL
25.20,4.45,37.43436,-122.18013,125534.60,17868.56,0.0,0.28,0.449,0.337,0.0,0.0,0.112,0.112,STANFORD HOSPITAL
11.20,2.85,37.34027,-120.46817,52909.38,9585.31,0.0,0.358,0.597,0.119,0.0,0.0,0.0,0.0,MERCY MEDICAL CENTER
30.00,5.80,37.76421,-122.45716,150412.65,24895.45,0.0,0.738,0.492,0.492,0.0,0.123,0.123,0.0,UCSF MEDICAL CENTER
8.18,2.66,35.38338,-119.01969,37214.27,8598.17,0.0,0.606,0.242,0.0,0.0,0.0,0.0,0.0,SAN JOAQUIN COMMUNITY HOSPITAL
12.75,3.03,37.77449,-122.45429,60925.09,10495.64,0.0,0.171,0.513,0.0,0.0,0.0,0.0,0.0,ST MARY'S MEDICAL CENTER
22.12,2.85,37.66540,-120.99743,109515.54,9563.41,0.0,0.232,0.928,0.464,0.0,0.0,0.116,0.0,DOCTORS MEDICAL CENTER
13.63,2.98,34.05336,-118.26558,65498.19,10264.64,0.0,0.096,0.861,0.096,0.0,0.0,0.191,0.0,GOOD SAMARITAN HOSPITAL
16.81,2.85,34.20285,-118.62962,81989.56,9546.85,0.0,0.0,0.581,0.726,0.0,0.145,0.29,0.0,WEST HILLS HOSPITAL & MEDICAL CENTER
10.88,2.74,33.80861,-118.18661,51250.22,8982.19,0.0,0.66,0.6,0.42,0.0,0.0,0.0,0.06,LONG BEACH MEMORIAL MEDICAL CENTER
22.36,2.89,37.98396,-122.03464,110757.27,9781.27,0.0,0.512,0.256,0.64,0.0,0.0,0.0,0.0,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
12.46,3.11,34.06389,-118.27347,59436.50,10943.63,0.0,0.863,0.0,0.0,0.0,0.0,0.108,0.0,SAINT VINCENT MEDICAL CENTER
12.67,2.53,33.03634,-117.28487,60522.17,7888.58,0.0,0.19,0.569,0.569,0.0,0.19,0.0,0.0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
14.34,3.01,38.66956,-121.31378,69173.92,10411.48,0.0,0.085,0.34,0.17,0.0,0.0,0.17,0.085,MERCY SAN JUAN MEDICAL CENTER
9.48,2.90,34.52856,-117.29305,43988.71,9824.62,0.0,0.568,0.0,0.568,0.0,0.0,0.568,0.0,VICTOR VALLEY COMMUNITY HOSPITAL
12.56,2.92,37.98224,-121.80362,59965.47,9939.88,0.0,1.247,1.069,0.356,0.0,0.178,0.0,0.0,SUTTER DELTA MEDICAL CENTER
16.45,2.94,33.68179,-116.23394,80135.19,10044.19,0.0,0.576,0.864,0.0,0.0,0.0,0.288,0.0,JOHN F KENNEDY MEMORIAL HOSPITAL INC
11.51,2.80,34.20777,-118.88305,54477.32,9320.65,0.0,0.543,0.633,0.543,0.0,0.181,0.0,0.09,LOS ROBLES HOSPITAL & MEDICAL CENTER
15.46,2.41,33.80441,-118.06665,74961.00,7284.29,0.0,0.563,0.563,1.314,0.0,0.188,0.188,0.0,LOS ALAMITOS MEDICAL CENTER
15.21,2.64,37.66867,-120.97339,73693.87,8479.44,0.0,0.667,0.167,0.25,0.0,0.0,0.0,0.0,MEMORIAL  MEDICAL CENTER
13.37,2.40,33.56100,-117.66530,64150.86,7239.94,0.0,0.311,0.466,0.233,0.0,0.078,0.233,0.0,MISSION HOSPITAL REGIONAL MED CENTER
15.51,2.95,33.71466,-117.93322,75267.71,10082.00,0.0,0.882,0.196,0.0,0.0,0.0,0.0,0.0,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
14.09,2.34,33.76335,-116.40628,67875.60,6930.38,0.0,0.344,0.589,0.393,0.0,0.049,0.0,0.049,EISENHOWER MEDICAL CENTER
12.31,2.70,33.84932,-118.15323,58664.93,8798.78,0.0,0.143,0.57,0.143,0.0,0.0,0.0,0.0,LAKEWOOD REGIONAL MEDICAL CENTER
18.13,3.50,38.55484,-121.45628,88815.03,12925.26,0.0,1.915,0.479,2.668,0.0,0.137,0.0,0.137,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
10.02,2.36,33.60883,-117.70881,46772.89,7027.25,0.0,0.0,0.267,0.534,0.0,0.0,0.067,0.067,SADDLEBACK MEMORIAL MEDICAL CENTER
21.37,3.39,34.07664,-118.37955,105620.37,12349.57,0.0,0.348,0.294,0.268,0.0,0.107,0.241,0.0,CEDARS-SINAI MEDICAL CENTER
11.04,2.51,33.70167,-117.95566,52045.11,7830.39,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.223,ORANGE COAST MEMORIAL MEDICAL CENTER
17.73,2.65,37.77577,-121.95824,86745.50,8517.17,0.0,0.325,0.325,0.0,0.0,0.325,0.0,0.325,SAN RAMON REGIONAL MEDICAL CTR
14.52,3.12,34.06193,-118.20157,70108.24,10956.62,0.0,0.521,1.042,0.0,0.0,0.0,0.13,0.0,KECK HOSPITAL OF USC
10.17,2.48,34.47174,-117.29791,47517.00,7625.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DESERT VALLEY HOSPITAL
9.16,2.41,35.38506,-119.03992,42326.30,7292.39,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,BAKERSFIELD HEART HOSPITAL
6.15,2.36,36.85992,-119.78858,26694.39,7050.00,0.0,0.402,0.402,0.402,0.0,0.805,0.0,0.0,FRESNO HEART AND SURGICAL HOSPITAL
14.36,3.32,34.06760,-118.12291,69275.75,12021.27,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,GARFIELD MEDICAL CENTER
12.92,2.80,33.95076,-118.34828,61824.48,9332.48,0.0,0.139,0.279,0.0,0.0,0.07,0.139,0.0,CENTINELA HOSPITAL MEDICAL CENTER
14.28,2.62,34.02303,-118.39741,68855.00,8353.00,0.0,0.494,0.0,0.0,0.0,0.0,0.0,0.0,BROTMAN MEDICAL CENTER
9.90,2.51,32.77629,-117.05730,46116.29,7822.62,0.0,0.667,0.133,0.0,0.0,0.0,0.133,0.0,ALVARADO HOSPITAL MEDICAL CENTER
12.45,2.48,34.17067,-118.53200,59346.83,7653.52,0.0,1.031,0.344,0.258,0.0,0.0,0.172,0.086,PROVIDENCE TARZANA MEDICAL CENTER
10.99,2.62,40.58532,-122.38702,51785.21,8387.00,0.0,0.0,0.113,0.225,0.0,0.113,0.0,0.0,SHASTA REGIONAL MEDICAL CENTER
7.20,2.33,33.61478,-117.16918,32149.50,6855.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA
7.63,2.46,40.41481,-104.70890,34342.92,7566.11,0.0,0.0,0.603,0.345,0.0,0.0,0.172,0.0,NORTH COLORADO MEDICAL CENTER
7.32,2.28,40.18134,-105.12769,32774.04,6626.30,0.0,0.0,0.536,0.0,0.0,0.0,0.536,0.179,LONGMONT UNITED HOSPITAL
7.27,2.69,39.96455,-104.76855,32480.38,8760.88,0.0,1.283,0.641,0.641,0.0,0.0,0.0,0.0,PLATTE VALLEY MEDICAL CENTER
