size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
10.90,2.60,33.22053,-92.67102,60381.00,10274.83,0.0,0.379,0.947,0.0,0.0,0.189,0.0,0.0,MEDICAL CENTER SOUTH ARKANSAS
5.75,2.28,34.74866,-92.35422,29287.47,8365.79,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
6.23,2.38,35.80838,-90.66658,32203.54,8940.03,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
7.24,2.46,35.76927,-91.63408,38276.67,9422.50,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0,WHITE RIVER MEDICAL CENTER
4.46,2.13,34.73868,-92.39307,21493.38,7416.58,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0,ARKANSAS HEART HOSPITAL
5.99,2.13,34.81290,-92.20814,30748.87,7427.96,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0,ST VINCENT MEDICAL CENTER/NORTH
14.01,3.60,37.63362,-122.08802,79138.67,16299.08,0.0,1.826,0.609,0.812,0.0,0.0,0.203,0.0,ST ROSE HOSPITAL
8.86,2.71,40.78366,-124.14246,48050.41,10943.15,0.0,0.179,0.716,0.0,0.0,0.179,0.179,0.0,ST JOSEPH HOSPITAL
9.78,2.71,37.59283,-122.38249,53588.53,10915.06,0.0,0.495,0.619,1.114,0.0,0.0,0.0,0.0,PENINSULA MEDICAL CENTER
11.38,2.94,38.32472,-122.29671,63256.89,12301.32,0.0,0.306,1.073,0.613,0.0,0.0,0.0,0.0,QUEEN OF THE VALLEY MEDICAL CENTER
12.54,3.17,38.54384,-122.47401,70230.61,13680.89,0.0,0.206,0.618,1.648,0.0,0.0,0.0,0.0,ST HELENA HOSPITAL
7.75,2.82,38.35073,-120.76468,41364.29,11618.18,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0,SUTTER AMADOR HOSPITAL
11.47,2.88,38.57053,-121.45216,63768.25,11943.75,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083,MERCY GENERAL HOSPITAL
7.54,3.75,34.06505,-118.23913,40103.33,17186.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,PACIFIC ALLIANCE MEDICAL CENTER
16.83,3.25,33.97659,-117.38184,96137.30,14203.34,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216,RIVERSIDE COMMUNITY HOSPITAL
8.25,3.03,32.68425,-117.08161,44366.38,12849.98,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,PARADISE VALLEY HOSPITAL
7.98,3.61,32.75426,-117.16592,42709.11,16355.04,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
9.80,2.60,32.77495,-117.01467,53695.49,10299.04,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0,GROSSMONT HOSPITAL
8.74,2.75,39.50528,-121.54100,47346.02,11160.19,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0,OROVILLE HOSPITAL
13.75,2.85,35.38736,-119.01690,77561.65,11781.98,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0,BAKERSFIELD MEMORIAL HOSPITAL
7.09,4.21,37.31288,-121.93329,37357.40,19998.00,0.0,0.196,0.589,0.786,0.0,0.0,0.589,0.0,SANTA CLARA VALLEY MEDICAL CENTER
11.10,2.60,39.74221,-121.85000,61586.62,10257.14,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0,ENLOE MEDICAL CENTER
15.24,3.71,37.82206,-122.26275,86546.45,16974.36,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0,ALTA BATES SUMMIT MEDICAL CENTER
8.57,2.94,32.78037,-115.56848,46279.69,12311.45,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,EL CENTRO REGIONAL MEDICAL CENTER
13.52,3.60,37.79100,-122.43125,76170.31,16297.54,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
8.85,2.81,33.93183,-116.94587,48012.57,11509.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAN GORGONIO MEMORIAL HOSPITAL
14.79,3.88,37.74717,-122.42088,83822.50,17995.31,0.0,0.821,0.821,0.41,0.0,0.0,0.41,0.0,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS
7.93,2.94,34.67486,-118.15771,42415.89,12301.47,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0,ANTELOPE VALLEY HOSPITAL MED CENTER
9.21,2.78,36.32737,-119.29548,50172.93,11375.20,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067,KAWEAH DELTA MEDICAL CENTER
14.07,3.27,34.12834,-118.25777,79503.21,14301.52,0.0,0.231,0.463,0.116,0.0,0.0,0.116,0.0,GLENDALE MEM HOSPITAL & HLTH CENTER
6.49,3.19,36.73000,-119.78000,33713.07,13799.66,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0,COMMUNITY REGIONAL MEDICAL CENTER
15.39,3.54,34.09643,-118.29103,87460.68,15912.65,0.0,0.695,0.139,0.834,0.0,0.0,0.0,0.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
10.11,2.60,33.78036,-117.86495,55561.99,10266.50,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0,ST JOSEPH HOSPITAL
9.15,3.06,37.82448,-122.25759,49769.82,13068.00,0.0,0.124,0.994,0.621,0.0,0.0,0.621,0.0,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND
12.15,3.05,32.75143,-117.16083,67890.06,12971.72,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0,SCRIPPS MERCY HOSPITAL
12.55,2.73,33.73798,-118.30525,70290.27,11058.50,0.0,0.294,0.0,0.0,0.0,0.294,0.0,0.0,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO
15.90,3.28,37.95337,-122.33672,90539.19,14399.78,0.0,0.0,0.203,1.829,0.0,0.0,0.406,0.203,DOCTORS MEDICAL CENTER-SAN PABLO
11.61,2.85,34.21674,-119.15631,64618.25,11757.64,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0,ST JOHNS REGIONAL MEDICAL CENTER
13.24,2.94,37.96987,-121.28873,74483.90,12318.33,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0,ST JOSEPHS MED CENTER OF STOCKTON
15.53,3.35,34.13101,-117.32181,88310.78,14818.72,0.0,1.585,0.396,0.0,0.0,0.0,0.0,0.0,COMMUNITY HOSPITAL OF SAN BERNARDINO
6.72,2.79,38.28820,-122.46533,35115.82,11390.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,SONOMA VALLEY HOSPITAL
7.74,2.65,36.83532,-119.76562,41261.92,10546.50,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0,SAINT AGNES MEDICAL CENTER
9.10,2.61,34.10130,-117.63651,49511.23,10334.92,0.0,0.539,0.673,0.135,0.0,0.0,0.135,0.0,SAN ANTONIO COMMUNITY HOSPITAL
9.39,2.75,32.79949,-117.15394,51226.02,11189.53,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0,SHARP MEMORIAL HOSPITAL
15.50,3.55,38.13118,-122.23732,88102.86,16023.57,0.0,0.0,1.022,0.341,0.0,0.0,0.0,0.0,SUTTER SOLANO MEDICAL CENTER
11.16,3.11,33.92798,-117.43847,61948.97,13338.03,0.0,0.306,0.306,0.0,0.0,0.0,0.0,0.0,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER
10.97,3.33,34.04932,-118.21746,60763.08,14692.29,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0,WHITE MEMORIAL MEDICAL CENTER
12.47,3.61,33.92963,-118.20332,69850.03,16374.90,0.0,0.684,0.171,0.342,0.0,0.0,0.0,0.0,SAINT FRANCIS MEDICAL CENTER
8.41,2.82,34.95099,-120.41322,45348.30,11581.64,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0,MARIAN MEDICAL CENTER
10.90,2.96,38.57155,-121.46874,60338.43,12469.57,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0,SUTTER GENERAL HOSPITAL
4.06,2.67,34.64075,-120.43958,19103.85,10687.77,0.0,0.0,0.592,0.0,0.0,0.0,0.0,0.0,LOMPOC VALLEY MEDICAL CENTER
10.77,3.14,34.07558,-118.28424,59561.75,13547.83,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,TEMPLE COMMUNITY HOSPITAL
13.38,2.93,34.02685,-118.48651,75330.62,12243.96,0.0,0.45,0.36,0.629,0.0,0.0,0.0,0.0,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
9.56,2.62,33.12535,-117.07336,52256.79,10397.53,0.0,0.56,0.56,0.224,0.0,0.0,0.224,0.112,PALOMAR MEDICAL CENTER
14.74,2.99,34.22014,-118.53410,83544.72,12633.23,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0,NORTHRIDGE HOSPITAL MEDICAL CENTER
21.29,2.44,37.80132,-121.19690,123047.00,9325.93,0.0,0.31,0.0,1.862,0.0,0.0,0.31,0.0,DOCTORS HOSPITAL OF MANTECA
8.85,2.85,36.32362,-119.66726,47959.18,11791.48,0.0,0.129,0.516,0.0,0.0,0.0,0.0,0.0,ADVENTIST MEDICAL CENTER
16.71,2.75,37.96125,-121.30103,95418.94,11158.50,0.0,0.265,0.0,0.531,0.0,0.265,0.796,0.265,DAMERON HOSPITAL
9.04,2.55,34.20495,-118.21589,49159.29,9954.90,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,VERDUGO HILLS HOSPITAL
22.93,3.80,37.36257,-121.84974,132960.25,17487.61,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0,REGIONAL MEDICAL CENTER OF SAN JOSE
11.38,3.12,34.19494,-118.46319,63265.65,13406.45,0.0,0.295,0.59,0.295,0.0,0.0,0.0,0.0,VALLEY PRESBYTERIAN HOSPITAL
8.68,2.68,38.66404,-121.79212,46980.59,10780.57,0.0,0.0,1.783,0.0,0.0,0.0,0.0,0.594,WOODLAND MEMORIAL HOSPITAL
8.15,2.65,33.18402,-117.29661,43768.56,10542.38,0.0,0.196,0.294,2.551,0.0,0.196,0.196,0.0,TRI-CITY MEDICAL CENTER
10.53,2.87,34.13495,-117.27603,58100.33,11895.40,0.0,0.42,0.42,0.0,0.0,0.14,0.14,0.0,ST BERNARDINE MEDICAL CENTER
19.45,3.21,34.10081,-118.10588,111970.39,13922.16,0.0,0.207,0.414,0.414,0.0,0.0,0.414,0.0,SAN GABRIEL VALLEY MEDICAL CENTER
10.22,2.82,39.13822,-121.59436,56263.67,11588.47,0.0,0.727,0.83,0.311,0.0,0.104,0.0,0.104,RIDEOUT MEMORIAL HOSPITAL
8.75,3.31,34.09638,-118.32518,47371.27,14541.19,0.0,0.505,0.168,0.0,0.0,0.0,0.337,0.0,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD
15.36,2.90,38.25455,-122.63177,87236.62,12052.97,0.0,0.776,0.0,0.0,0.0,0.0,0.0,0.0,PETALUMA VALLEY HOSPITAL
3.26,2.33,34.07225,-117.43197,14253.73,8647.80,0.0,0.187,0.187,0.28,0.0,0.28,0.28,0.0,KAISER FOUNDATION HOSPITAL FONTANA
12.46,3.07,36.57886,-121.91316,69740.90,13095.52,0.0,0.488,0.781,0.098,0.0,0.098,0.098,0.0,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
8.96,2.63,39.22809,-121.04721,48653.65,10452.48,0.0,0.777,0.388,0.388,0.0,0.0,0.0,0.194,SIERRA NEVADA MEMORIAL HOSPITAL
20.54,3.49,37.78963,-122.41700,118547.33,15649.50,0.0,1.236,0.742,0.742,0.0,0.0,0.0,0.0,SAINT FRANCIS MEMORIAL HOSPITAL
16.85,3.29,37.32710,-121.93863,96269.69,14415.29,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0,O'CONNOR HOSPITAL
9.71,2.46,34.15804,-118.48755,53202.00,9441.92,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,ENCINO HOSPITAL MEDICAL CENTER
11.79,3.63,34.28029,-119.25410,65702.17,16464.17,0.0,0.375,0.75,1.501,0.0,0.0,0.375,0.375,VENTURA COUNTY MEDICAL CENTER
11.25,2.52,33.89465,-117.92716,62489.65,9767.12,0.0,0.103,0.309,0.516,0.0,0.0,0.206,0.0,ST JUDE MEDICAL CENTER
12.23,2.99,38.44369,-122.70138,68387.87,12627.25,0.0,0.0,0.389,0.389,0.0,0.0,0.0,0.0,SANTA ROSA MEMORIAL HOSPITAL
14.54,2.67,33.96860,-118.04831,82304.98,10719.33,0.074,0.298,0.521,0.298,0.0,0.0,0.744,0.074,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
19.11,2.88,37.51164,-120.83800,109872.34,11937.64,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0,EMANUEL MEDICAL CENTER INC
19.69,3.04,37.91341,-122.04163,113412.95,12918.57,0.0,0.082,0.245,0.735,0.0,0.0,0.082,0.082,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
11.94,3.23,33.77991,-118.18602,66603.17,14093.52,0.0,0.0,0.523,0.0,0.0,0.174,0.0,0.0,ST MARY MEDICAL CENTER
21.18,3.56,36.92821,-121.79360,122374.61,16076.83,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,WATSONVILLE COMMUNITY HOSPITAL
25.16,3.72,37.55717,-121.98126,146422.83,17006.83,0.0,0.196,0.785,0.589,0.0,0.098,0.0,0.098,WASHINGTON HOSPITAL
19.76,3.00,37.48000,-122.25441,113801.68,12685.64,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0,SEQUOIA HOSPITAL
10.50,2.64,34.58305,-118.14490,57924.92,10529.25,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.231,PALMDALE REGIONAL MEDICAL CENTER
10.63,2.90,34.12865,-117.86501,58740.83,12091.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EAST VALLEY HOSPITAL MEDICAL CENTER
9.96,2.96,37.76288,-122.25412,54676.25,12416.03,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,ALAMEDA HOSPITAL
8.02,2.85,33.91255,-118.09846,43002.50,11777.75,0,0,0,0,0,0,0,0,COAST PLAZA HOSPITAL
13.06,2.81,32.61972,-117.02278,73363.99,11508.25,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0,SHARP CHULA VISTA MEDICAL CENTER
8.05,2.55,33.62229,-117.92995,43132.21,9996.26,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
17.75,2.61,39.75720,-121.57018,101680.07,10327.81,0.0,0.199,0.596,0.794,0.0,0.0,0.0,0.397,FEATHER RIVER HOSPITAL
14.03,2.79,33.84780,-117.93661,79235.45,11422.04,0.0,0.632,0.474,0.0,0.0,0.0,0.0,0.158,AHMC ANAHEIM REGIONAL MEDICAL CENTER
8.60,4.23,37.75676,-122.40461,46471.21,20120.84,0.0,0.0,0.626,0.209,0.0,0.209,0.417,0.209,SAN FRANCISCO GENERAL HOSPITAL
9.54,3.40,33.77483,-117.91329,52136.97,15089.28,0.0,0.892,0.297,0.0,0.0,0.0,0.0,0.0,GARDEN GROVE HOSPITAL & MEDICAL CENTER
17.17,3.18,34.07709,-117.75063,98211.82,13762.65,0.0,0.211,0.211,0.106,0.0,0.106,0.0,0.0,POMONA VALLEY HOSPITAL MEDICAL CENTER
16.98,2.73,35.27882,-120.65047,97023.53,11083.20,0.0,0.0,0.467,0.467,0.0,0.0,0.0,0.0,FRENCH HOSPITAL MEDICAL CENTER
22.22,2.92,34.15601,-118.32834,128652.39,12198.09,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0,PROVIDENCE SAINT JOSEPH MEDICAL CTR
16.58,3.08,34.28920,-118.74484,94633.22,13136.87,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
12.48,2.84,34.13973,-118.03534,69879.18,11700.29,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087,METHODIST HOSPITAL OF SOUTHERN CA
15.41,3.32,34.14987,-118.23117,87591.13,14627.49,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0,GLENDALE ADVENTIST MEDICAL CENTER
14.50,3.08,36.98999,-121.98357,82083.71,13152.31,0.0,0.241,0.723,0.844,0.0,0.0,0.121,0.0,DOMINICAN HOSPITAL
20.10,2.96,33.83862,-116.54557,115842.44,12460.50,0.0,0.507,0.71,0.0,0.0,0.0,0.0,0.0,DESERT REGIONAL MEDICAL CENTER
9.13,3.71,34.07389,-117.35111,49699.39,16989.06,0.0,0.44,1.1,0.0,0.0,0.0,0.0,0.0,ARROWHEAD REGIONAL MEDICAL CENTER
13.56,2.78,38.72562,-120.79096,76382.00,11345.89,0.0,0.0,0.57,2.281,0.0,0.0,0.0,0.0,MARSHALL MEDICAL CENTER (1-RH)
8.19,2.92,36.06956,-119.02748,43985.02,12196.46,0.0,1.188,0.396,0.396,0.0,0.0,0.198,0.0,SIERRA VIEW DISTRICT HOSPITAL
16.56,5.34,34.06675,-118.44613,94483.59,26773.91,0.079,0.707,0.786,0.472,0.0,0.157,0.707,0.236,RONALD REAGAN UCLA MEDICAL CENTER
10.26,2.45,34.03721,-117.20474,56508.45,9346.48,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0,REDLANDS COMMUNITY HOSPITAL
19.93,3.72,33.80733,-118.19305,114816.08,17024.92,0.0,0.778,0.778,0.0,0.0,0.0,0.259,0.0,PACIFIC HOSPITAL OF LONG BEACH
21.78,2.89,34.27915,-118.46006,125996.23,12016.62,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.128,PROVIDENCE HOLY CROSS MEDICAL CENTER
5.80,2.93,34.13075,-116.27502,29597.06,12280.00,0.0,1.576,0.525,0.0,0.0,0.0,0.0,0.0,HI-DESERT MEDICAL CENTER
8.99,2.83,40.58654,-122.39168,48807.01,11657.92,0.0,0.238,0.713,0.079,0.0,0.0,0.079,0.0,MERCY MEDICAL CENTER REDDING
11.07,3.21,34.09049,-118.14410,61349.95,13969.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALHAMBRA HOSPITAL MEDICAL CENTER
18.03,3.01,37.69502,-121.88095,103389.62,12761.28,0.0,1.221,0.814,0.407,0.0,0.0,0.0,0.0,VALLEYCARE MEDICAL CENTER
17.93,3.17,37.67947,-122.47447,102759.21,13730.68,0.0,0.253,0.38,0.127,0.0,0.0,0.127,0.127,SETON MEDICAL CENTER
9.07,2.46,34.03009,-118.47833,49328.29,9451.07,0.0,0.165,0.248,0.0,0.0,0.0,0.165,0.0,SAINT JOHN'S HEALTH CENTER
11.32,3.35,33.91173,-117.19590,62893.43,14816.70,0.0,0.463,0.463,0.231,0.0,0.0,0.0,0.0,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
10.68,2.55,35.37279,-119.02817,59052.68,9988.32,0.0,0.74,0.555,0.0,0.0,0.0,0.555,0.0,MERCY HOSPITAL
10.54,3.36,36.83491,-121.38651,58181.71,14852.71,0.0,0.0,0.553,0.0,0.0,0.0,0.553,0.0,HAZEL HAWKINS MEMORIAL HOSPITAL
12.54,2.95,34.89341,-117.01930,70223.55,12390.80,0.0,0.0,1.136,0.0,0.0,0.0,0.0,0.0,BARSTOW COMMUNITY HOSPITAL
8.59,2.73,34.50107,-117.17285,46403.63,11031.81,0.0,0.245,0.368,0.0,0.0,0.0,0.0,0.0,ST MARY MEDICAL CENTER
5.10,2.69,39.15350,-123.20435,25345.43,10801.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D
17.11,3.58,37.85593,-122.25730,97855.32,16168.96,0.0,0.134,0.937,0.669,0.0,0.0,0.134,0.134,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
15.59,3.12,37.36934,-122.08047,88642.44,13398.74,0.0,0.83,0.554,1.015,0.0,0.277,0.185,0.0,EL CAMINO HOSPITAL
8.44,2.63,38.76514,-121.24979,45517.30,10426.98,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0,SUTTER ROSEVILLE MEDICAL CENTER
11.30,2.44,32.88461,-117.22244,62760.67,9331.55,0.0,0.344,0.458,1.146,0.0,0.0,0.229,0.0,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
9.34,3.68,34.05076,-117.26395,50935.59,16804.93,0.0,1.539,0.513,0.366,0.0,0.0,0.147,0.147,LOMA LINDA UNIVERSITY MEDICAL CENTER
10.75,2.82,33.87236,-117.56809,59441.79,11604.49,0.0,0.496,0.248,0.248,0.0,0.0,0.0,0.0,CORONA REGIONAL MEDICAL CENTER
12.37,3.51,36.65910,-121.64630,69193.86,15790.53,0.0,0.227,0.453,0.113,0.0,0.113,0.0,0.0,SALINAS VALLEY MEMORIAL HOSPITAL
12.41,3.02,37.97780,-120.37150,69462.59,12830.92,0.0,0.0,0.645,0.215,0.0,0.0,0.645,0.0,SONORA REGIONAL MEDICAL CENTER
20.63,2.73,38.12186,-121.28665,119084.38,11067.96,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0,LODI MEMORIAL HOSPITAL
7.05,2.90,32.95813,-115.55388,37131.41,12075.41,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.0,PIONEERS MEMORIAL HEALTHCARE DISTRICT
15.99,3.98,33.78798,-117.89026,91052.46,18576.77,0.0,0.652,0.261,0.522,0.0,0.0,0.13,0.391,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
5.93,2.99,34.01501,-118.10064,30361.04,12618.00,0.0,0.203,0.407,0.0,0.0,0.0,0.0,0.0,BEVERLY HOSPITAL
14.33,2.67,33.81131,-118.34364,81081.15,10703.81,0.0,0.585,0.418,0.167,0.0,0.0,0.418,0.0,TORRANCE MEMORIAL MEDICAL CENTER
13.77,2.58,33.83891,-118.35677,77668.23,10136.91,0.0,0.179,0.089,0.089,0.0,0.0,0.0,0.0,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
8.83,2.86,36.22008,-119.33764,47871.15,11831.04,0.0,0.599,0.0,0.0,0.0,0.0,0.3,0.0,TULARE REGIONAL MEDICAL CENTER
16.05,3.15,37.94748,-122.53677,91434.03,13584.06,0.0,0.759,0.379,0.379,0.0,0.126,0.0,0.0,MARIN GENERAL HOSPITAL
24.97,3.39,38.26174,-122.04662,145226.32,15037.48,0.0,0.52,0.26,0.26,0.0,0.0,0.26,0.0,NORTHBAY MEDICAL CENTER
17.53,3.00,37.25153,-121.94684,100346.95,12670.23,0.0,0.222,0.998,1.996,0.0,0.0,0.111,0.0,GOOD SAMARITAN HOSPITAL
7.37,3.06,34.08802,-117.89341,39078.85,13022.27,0.0,1.315,0.088,0.263,0.0,0.088,0.0,0.0,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
6.89,2.67,33.75117,-116.96028,36142.77,10707.86,0.0,0.274,0.137,0.274,0.0,0.0,0.137,0.0,HEMET VALLEY MEDICAL CENTER
14.91,3.04,33.93530,-118.13030,84531.92,12896.00,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0,DOWNEY REGIONAL MEDICAL CENTER
12.22,2.55,34.27459,-119.25812,68312.26,9974.87,0.0,0.114,0.114,0.114,0.0,0.114,0.341,0.114,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
9.64,2.68,34.42951,-119.72333,52763.12,10776.55,0.0,0.0,0.239,0.159,0.0,0.0,0.08,0.08,SANTA BARBARA COTTAGE HOSPITAL
7.71,3.22,41.77451,-124.19400,41115.47,14036.95,0.0,0.496,0.496,0.991,0.0,0.0,0.0,0.0,SUTTER COAST HOSPITAL
8.77,2.64,32.89810,-117.24217,47526.17,10522.75,0.0,0.528,0.352,0.616,0.0,0.0,0.0,0.0,SCRIPPS GREEN HOSPITAL
7.65,2.70,38.60127,-121.39412,40735.00,10882.25,0.0,0.261,0.392,1.697,0.0,0.0,0.131,0.0,KAISER FOUNDATION HOSPITAL - SACRAMENTO
7.90,2.63,33.82557,-117.99493,42231.40,10467.60,0.0,0.191,0.191,0.0,0.0,0.0,0.0,0.0,WEST ANAHEIM MEDICAL CENTER
