size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
16.41,2.53,33.81131,-118.34364,36399.46,4413.62,0.67,0.68,0.89,TORRANCE MEMORIAL MEDICAL CENTER
30.00,3.60,38.26174,-122.04662,67709.18,6877.65,0.50,0.69,0.30,NORTHBAY MEDICAL CENTER
19.41,2.94,37.25153,-121.94684,43316.92,5362.83,0.33,0.64,0.03,GOOD SAMARITAN HOSPITAL
9.32,3.74,34.08802,-117.89341,20062.38,7189.23,0.67,0.68,0.29,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
13.35,2.75,34.13364,-118.15275,29333.35,4923.82,0.67,0.65,0.58,HUNTINGTON MEMORIAL HOSPITAL
14.38,3.26,37.98224,-121.80362,31722.85,6087.62,0.50,0.59,0.25,SUTTER DELTA MEDICAL CENTER
14.36,2.71,37.66867,-120.97339,31675.79,4832.43,0.67,0.80,0.54,MEMORIAL  MEDICAL CENTER
12.70,2.45,33.56100,-117.66530,27854.31,4215.12,0.67,0.59,0.13,MISSION HOSPITAL REGIONAL MED CENTER
18.05,2.42,33.76335,-116.40628,40168.27,4153.00,0.50,0.56,0.39,EISENHOWER MEDICAL CENTER
8.85,2.37,33.60883,-117.70881,18978.07,4030.93,0.50,0.70,0.91,SADDLEBACK MEMORIAL MEDICAL CENTER
27.32,3.37,34.07664,-118.37955,61531.23,6348.23,1.00,0.59,0.48,CEDARS-SINAI MEDICAL CENTER
8.16,3.54,34.01936,-118.18661,17389.92,6746.00,0.50,0.90,0.64,LOS ANGELES COMMUNITY HOSPITAL
14.54,3.07,33.95076,-118.34828,32080.73,5661.20,0.50,0.71,1.00,CENTINELA HOSPITAL MEDICAL CENTER
24.93,2.73,34.05723,-118.36025,56017.39,4880.00,0.50,0.64,0.70,OLYMPIA MEDICAL CENTER
20.99,2.61,34.17067,-118.53200,46943.65,4596.76,0.50,0.57,0.64,PROVIDENCE TARZANA MEDICAL CENTER
8.59,2.50,40.41481,-104.70890,18381.07,4338.86,0.50,0.74,0.58,NORTH COLORADO MEDICAL CENTER
7.44,2.35,39.76893,-105.09006,15731.64,3996.00,0.50,0.47,0.80,EXEMPLA LUTHERAN MEDICAL CENTER
5.52,2.29,40.57315,-105.05741,11305.71,3848.79,0.50,0.69,0.96,POUDRE VALLEY HOSPITAL
6.77,2.61,38.45565,-105.23021,14174.42,4587.00,0.00,0.00,0.00,CENTURA HEALTH-ST THOMAS MORE HOSPITAL
9.09,2.40,38.83903,-104.80024,19514.61,4097.79,0.67,0.69,0.33,MEMORIAL HOSPITAL CENTRAL
8.14,3.51,39.74234,-104.84156,17335.64,6661.73,0.67,0.66,0.70,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
8.65,2.27,38.86559,-104.82182,18512.19,3800.71,0.50,0.70,0.38,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
9.69,3.10,41.30978,-72.93806,20908.92,5711.20,0.67,0.57,0.08,HOSPITAL OF ST RAPHAEL
7.57,3.01,41.77507,-72.69941,16014.30,5508.11,0.50,0.54,0.86,ST FRANCIS HOSPITAL & MEDICAL CENTER
9.50,3.02,41.55959,-73.05941,20477.60,5537.72,0.33,0.57,0.70,WATERBURY HOSPITAL
5.31,2.70,41.33722,-72.10380,10813.10,4799.25,0.50,0.72,0.93,LAWRENCE & MEMORIAL HOSPITAL
9.17,3.26,41.18881,-73.16645,19720.08,6090.23,0.50,0.51,0.21,BRIDGEPORT HOSPITAL
4.75,3.07,41.55241,-73.03554,9532.87,5661.93,0.50,0.56,0.39,SAINT MARYS HOSPITAL
5.66,2.54,41.54874,-72.80148,11617.78,4421.11,0.50,0.60,0.80,MIDSTATE MEDICAL CENTER
15.14,3.20,41.03431,-73.63020,33463.33,5961.33,0.50,0.49,0.64,GREENWICH HOSPITAL ASSOCIATION
9.00,2.65,41.55473,-72.64872,19306.23,4682.54,0.33,0.61,0.93,MIDDLESEX HOSPITAL
9.34,3.75,41.30400,-72.93502,20097.92,7218.67,0.67,0.41,0.03,YALE-NEW HAVEN HOSPITAL
5.20,2.85,41.54301,-72.08799,10567.28,5154.50,0.50,0.70,0.45,WILLIAM W BACKUS HOSPITAL
7.54,3.29,41.75412,-72.67927,15947.70,6162.78,0.50,0.47,0.10,HARTFORD HOSPITAL
6.52,2.49,41.78185,-72.52591,13596.91,4318.00,0.50,0.69,0.02,MANCHESTER MEMORIAL HOSPITAL
5.97,2.86,41.20049,-73.20281,12343.11,5172.68,0.67,0.79,0.64,ST VINCENT'S MEDICAL CENTER
6.15,2.49,41.67540,-72.93617,12753.27,4319.00,0.50,0.74,0.33,BRISTOL HOSPITAL
6.77,2.84,41.40474,-73.44739,14187.80,5112.87,0.50,0.66,0.58,DANBURY HOSPITAL
6.44,2.68,41.66107,-72.78671,13419.04,4759.29,0.50,0.53,0.08,HOSPITAL OF CENTRAL CONNECTICUT THE
7.68,3.82,41.73545,-72.79489,16265.45,7379.27,0.25,0.60,0.08,JOHN DEMPSEY HOSPITAL
5.52,2.78,39.69005,-75.68408,11294.61,4989.24,0.67,0.59,0.39,CHRISTIANA CARE HEALTH SERVICES INC.
7.23,2.60,39.74954,-75.56662,15236.40,4580.33,0.50,0.81,0.80,ST FRANCIS HOSPITAL
6.10,2.53,39.15135,-75.52309,12625.96,4418.59,0.50,0.59,0.91,BAYHEALTH - KENT GENERAL HOSPITAL
7.92,2.41,38.77159,-75.14210,16828.67,4142.42,0.50,0.90,0.82,BEEBE MEDICAL CENTER
7.70,3.20,38.90106,-77.05079,16332.33,5952.40,0.50,0.50,0.14,GEORGE WASHINGTON UNIV HOSPITAL
6.30,2.31,38.93576,-77.10909,13087.91,3904.73,0.50,0.76,0.97,SIBLEY MEMORIAL HOSPITAL
5.26,3.00,38.94397,-76.99040,10687.62,5482.46,0.50,0.57,0.25,PROVIDENCE HOSPITAL
7.96,3.08,38.92944,-77.01473,16911.70,5670.77,0.33,0.59,0.02,WASHINGTON HOSPITAL CENTER
7.91,3.13,30.34913,-81.66391,16800.85,5791.55,0.50,0.62,0.00,SHANDS JACKSONVILLE MEDICAL CENTER
9.61,2.48,26.50479,-80.06979,20711.50,4284.73,0.50,0.54,0.99,BETHESDA MEMORIAL HOSPITAL
8.95,2.55,28.52517,-81.37729,19207.31,4446.00,0.67,0.47,0.29,ORLANDO HEALTH
8.56,2.68,28.57345,-81.36990,18298.14,4759.63,0.83,0.66,0.25,FLORIDA HOSPITAL
13.50,2.72,25.68309,-80.34038,29692.50,4843.00,0.50,0.62,0.86,BAPTIST HOSPITAL OF MIAMI INC
14.11,2.94,25.78846,-80.21644,31099.11,5350.33,0.83,0.56,0.01,UNIVERSITY OF MIAMI HOSPITAL
6.97,2.27,26.62849,-81.87423,14631.80,3811.24,0.67,0.53,0.16,LEE MEMORIAL HOSPITAL
5.98,2.38,29.20117,-81.05828,12368.27,4060.82,0.67,0.76,0.80,HALIFAX HEALTH MEDICAL CENTER
7.18,2.34,26.15053,-81.79919,15127.18,3962.45,0.67,0.62,0.39,NAPLES COMMUNITY HOSPITAL
9.26,2.52,28.08771,-80.61362,19912.64,4380.77,0.67,0.59,0.17,HOLMES REGIONAL MEDICAL CENTER
7.23,4.14,25.79143,-80.21250,15230.79,8119.79,0.83,0.49,0.05,JACKSON MEMORIAL HOSPITAL
9.30,2.12,28.83363,-82.33561,20012.20,3462.00,0.50,0.55,0.45,CITRUS MEMORIAL HOSPITAL
5.47,2.36,30.47650,-87.21219,11176.45,4024.71,0.50,0.41,0.39,SACRED HEART HOSPITAL
4.57,2.19,30.15963,-85.64818,9104.15,3618.35,0.67,0.74,0.43,BAY MEDICAL CENTER
15.01,2.74,25.86166,-80.21398,33167.89,4901.05,0.50,0.84,0.70,NORTH SHORE MEDICAL CENTER
8.63,2.57,27.76332,-82.64325,18456.65,4507.35,0.50,0.82,0.20,BAYFRONT MEDICAL CENTER INC
14.64,2.92,25.81317,-80.13996,32303.46,5303.54,0.67,0.47,0.25,MOUNT SINAI MEDICAL CENTER
9.42,2.34,27.49789,-82.56220,20295.90,3961.60,0.50,0.55,0.30,MANATEE MEMORIAL HOSPITAL
9.71,2.60,26.01867,-80.17981,20961.43,4559.00,0.83,0.64,0.76,MEMORIAL REGIONAL HOSPITAL
6.82,2.36,30.30835,-81.68919,14294.57,4015.17,0.50,0.69,0.83,ST VINCENT'S MEDICAL CENTER
10.69,2.30,27.19837,-80.24306,23206.00,3869.06,0.67,0.70,0.58,MARTIN MEMORIAL MEDICAL CENTER
9.85,2.14,28.26092,-82.18802,21285.36,3508.45,0.50,0.62,0.89,FLORIDA HOSPITAL ZEPHYRHILLS
9.34,2.25,28.02768,-81.72466,20100.18,3759.00,0.50,0.62,0.03,WINTER HAVEN HOSPITAL
8.11,2.44,28.82358,-81.71133,17272.57,4209.39,0.50,0.71,0.48,FLORIDA HOSPITAL WATERMAN
8.09,2.13,29.17594,-82.13898,17223.88,3478.25,0.50,0.60,0.94,MUNROE REGIONAL MEDICAL CENTER
6.44,2.20,28.91403,-81.28480,13414.31,3639.31,0.83,0.75,0.05,FLORIDA HOSPITAL FISH MEMORIAL
8.59,2.25,26.18711,-80.11941,18366.79,3769.00,0.83,0.57,0.38,HOLY CROSS HOSPITAL INC
7.75,2.46,27.98242,-82.49025,16440.34,4249.26,0.67,0.60,0.30,ST JOSEPH'S HOSPITAL
10.82,2.44,26.59805,-80.09271,23499.79,4211.74,1.00,0.60,0.28,JFK MEDICAL CENTER
6.80,2.17,28.80659,-81.86906,14239.17,3589.06,0.33,0.68,0.25,LEESBURG REGIONAL MEDICAL CENTER
6.58,2.19,27.31827,-82.53140,13733.56,3633.44,0.33,0.38,0.70,SARASOTA MEMORIAL HOSPITAL
8.56,2.47,30.31525,-81.66398,18305.72,4273.37,0.67,0.47,0.13,BAPTIST MEDICAL CENTER
9.99,2.44,29.86371,-81.31749,21595.06,4211.00,0.67,0.76,0.30,FLAGLER HOSPITAL
7.11,2.22,28.33522,-80.72319,14952.83,3705.00,0.50,0.64,0.97,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
8.04,2.21,30.43066,-87.23191,17097.71,3673.12,0.50,0.72,0.17,BAPTIST HOSPITAL
3.57,2.27,27.65832,-80.39307,6808.50,3797.42,0.67,0.76,0.99,INDIAN RIVER MEDICAL CENTER
13.52,2.41,28.29946,-81.41021,29732.14,4123.89,0.50,0.64,0.51,OSCEOLA REGIONAL MEDICAL CENTER
5.72,3.33,29.64155,-82.34844,11757.56,6262.19,0.67,0.54,0.30,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
8.60,2.07,30.27449,-81.40071,18398.00,3343.75,0.67,0.94,0.70,BAPTIST MEDICAL CENTER  BEACHES
15.43,2.22,30.73540,-86.56171,34131.18,3693.53,0.50,0.90,0.97,NORTH OKALOOSA MEDICAL CENTER
8.05,2.27,30.63421,-87.06708,17124.36,3798.07,0.50,0.76,0.72,SANTA ROSA MEDICAL CENTER
7.37,2.12,27.75214,-82.73951,15553.80,3467.00,0.50,0.62,0.86,PALMS OF PASADENA HOSPITAL
10.18,2.22,27.95192,-82.80379,22029.55,3688.73,0.67,0.62,0.10,MORTON PLANT HOSPITAL
12.09,3.00,27.93740,-82.45927,26436.93,5490.20,0.67,0.66,0.00,TAMPA GENERAL HOSPITAL
14.91,2.51,25.96994,-80.14533,32934.54,4360.35,0.50,0.64,0.80,AVENTURA HOSPITAL AND MEDICAL CENTER
12.00,2.30,28.18120,-81.64018,26239.47,3874.80,0.50,0.72,0.58,HEART OF FLORIDA REGIONAL MEDICAL CENTER
10.16,2.54,30.18340,-82.68783,21988.06,4437.29,0.00,0.00,0.00,LAKE CITY MEDICAL CENTER
8.62,2.25,28.06172,-81.95304,18431.31,3757.94,0.50,0.53,0.03,LAKELAND REGIONAL MEDICAL CENTER
8.26,2.26,28.81611,-81.28351,17619.25,3777.00,0.50,0.56,0.98,CENTRAL FLORIDA REGIONAL HOSPITAL
7.62,2.20,26.35875,-80.10203,16145.80,3656.40,0.67,0.46,0.43,BOCA RATON REGIONAL HOSPITAL
9.15,2.22,28.07111,-82.42342,19656.38,3700.00,0.50,0.69,0.38,FLORIDA HOSPITAL TAMPA
15.45,2.30,30.28793,-81.60103,34187.59,3866.82,0.33,0.49,0.25,MEMORIAL HOSPITAL JACKSONVILLE
16.12,2.96,25.88563,-80.32635,35724.71,5399.00,0.67,0.79,0.91,PALMETTO GENERAL HOSPITAL
11.00,2.32,26.26259,-80.20292,23928.85,3927.00,0.50,0.51,0.98,NORTHWEST MEDICAL CENTER
15.25,2.40,29.66085,-82.41172,33727.88,4114.15,0.33,0.53,0.17,NORTH FLORIDA REGIONAL MEDICAL CENTER
11.40,2.29,29.17550,-82.13680,24845.89,3852.06,0.83,0.55,0.86,OCALA REGIONAL MEDICAL CENTER
10.61,2.14,27.48213,-82.62126,23024.55,3503.00,0.50,0.75,0.69,BLAKE MEDICAL CENTER
12.65,2.24,27.84359,-80.48849,27721.15,3745.00,0.00,0.00,0.00,SEBASTIAN RIVER MEDICAL CENTER
7.21,2.24,26.52735,-81.83337,15189.14,3732.29,0.50,0.59,0.64,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
15.57,2.17,30.45448,-86.63362,34462.06,3588.59,0.50,0.72,0.64,FORT WALTON BEACH MEDICAL CENTER
14.72,2.38,30.16550,-81.73775,32490.50,4060.31,0.33,0.69,0.58,ORANGE PARK MEDICAL CENTER
16.29,2.67,26.12354,-80.25951,36120.71,4730.35,0.50,0.57,0.74,WESTSIDE REGIONAL MEDICAL CENTER
12.93,2.46,26.02951,-80.24607,28374.18,4255.36,0.50,0.55,0.78,MEMORIAL HOSPITAL PEMBROKE
9.94,2.09,30.51624,-87.21856,21487.50,3399.86,0.50,0.65,0.05,WEST FLORIDA HOSPITAL
12.13,2.08,26.98884,-82.09877,26536.19,3380.75,0.50,0.80,0.58,FAWCETT MEMORIAL HOSPITAL
13.19,2.47,30.18657,-85.66513,28979.00,4267.86,0.50,0.64,0.99,GULF COAST MEDICAL CENTER
12.09,2.33,27.93259,-82.28759,26443.21,3949.37,0.67,0.68,0.21,BRANDON REGIONAL HOSPITAL
6.12,2.47,26.63958,-81.94164,12686.06,4278.82,0.50,0.53,0.21,CAPE CORAL HOSPITAL
10.36,2.54,27.43392,-80.34350,22453.62,4441.15,0.83,0.54,0.30,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
14.36,2.33,27.91458,-82.80382,31670.00,3946.79,0.50,0.49,0.25,LARGO MEDICAL CENTER
13.03,2.12,28.36128,-82.68883,28593.42,3469.00,0.67,0.68,0.91,REGIONAL MEDICAL CENTER BAYONET POINT
11.85,2.20,26.43709,-80.12728,25879.52,3647.44,0.83,0.72,0.93,DELRAY MEDICAL CENTER
11.41,2.69,27.28861,-80.29431,24874.58,4776.95,0.50,0.65,0.54,ST LUCIE MEDICAL CENTER
8.29,2.09,28.03957,-82.70875,17688.57,3399.21,0.67,0.66,0.54,MEASE COUNTRYSIDE HOSPITAL
10.56,2.42,26.01394,-80.30980,22905.22,4146.70,0.67,0.71,0.64,MEMORIAL HOSPITAL WEST
7.32,3.34,25.74731,-80.31765,15437.31,6283.23,0.50,0.85,0.78,WESTCHESTER GENERAL HOSPITAL
6.83,2.13,28.94952,-81.95843,14314.54,3486.00,0.33,0.80,0.94,VILLAGES REGIONAL HOSPITAL THE
9.71,2.34,34.17863,-84.13992,20955.42,3960.08,0.67,0.64,0.47,NORTHSIDE HOSPITAL FORSYTH
5.61,2.74,31.59023,-84.15756,11510.17,4890.57,0.50,0.54,0.11,PHOEBE PUTNEY MEMORIAL HOSPITAL
7.19,2.34,34.24569,-84.49068,15157.33,3969.33,0.50,0.72,0.10,NORTHSIDE HOSPITAL CHEROKEE
7.37,3.17,34.51192,-84.92579,15560.50,5886.67,0.50,0.89,0.58,GORDON HOSPITAL
6.42,2.74,31.17425,-81.48459,13361.50,4900.30,0.50,0.61,0.17,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS
5.90,2.35,33.47096,-81.98176,12166.14,4001.61,0.50,0.51,0.21,UNIVERSITY HOSPITAL
6.29,2.56,34.30335,-83.81737,13071.18,4469.05,0.67,0.59,0.45,NORTHEAST GEORGIA MEDICAL CENTER INC
9.75,2.41,33.23886,-84.26706,21048.65,4131.00,0.33,0.79,0.70,SPALDING REGIONAL MEDICAL CENTER
9.01,2.27,33.96770,-84.55011,19350.09,3799.68,0.67,0.62,0.45,WELLSTAR KENNESTONE HOSPITAL
5.59,2.60,32.03185,-81.09158,11469.46,4559.69,0.67,0.61,0.25,MEMORIAL HEALTH UNIV MED CEN INC
6.17,2.22,30.82614,-83.97393,12785.91,3684.36,0.50,0.75,0.48,JOHN D ARCHBOLD MEMORIAL HOSPITAL
5.27,2.34,32.06513,-84.25260,10724.36,3976.00,0.00,0.00,0.00,PHOEBE SUMTER MEDICAL CENTER
6.29,2.66,34.26000,-85.17000,13082.25,4718.25,0.50,0.68,0.89,FLOYD MEDICAL CENTER
6.19,2.33,32.61642,-83.63065,12848.78,3936.93,0.50,0.74,0.74,HOUSTON MEDICAL CENTER
7.71,2.71,33.96117,-83.39832,16353.08,4812.92,0.50,0.69,0.93,ATHENS REGIONAL MEDICAL CENTER
8.15,2.47,32.41483,-81.76990,17350.07,4260.86,0.50,0.82,0.39,EAST GEORGIA REGIONAL MEDICAL CENTER
4.84,2.48,33.78956,-84.28077,9731.57,4301.00,0.50,0.84,0.11,DEKALB MEDICAL CENTER
4.40,2.56,33.76810,-84.38616,8712.54,4469.23,0.33,0.45,0.10,EMORY UNIVERSITY HOSPITAL MIDTOWN
5.54,3.20,33.75205,-84.38272,11338.00,5940.38,0.33,0.56,0.00,GRADY MEMORIAL HOSPITAL
7.20,3.37,33.96351,-84.01769,15173.62,6338.00,0.50,0.90,0.45,GWINNETT MEDICAL CENTER
5.69,2.31,31.47069,-83.50473,11684.80,3892.87,0.17,0.80,0.32,TIFT REGIONAL MEDICAL CENTER
5.25,2.60,32.83041,-83.63476,10684.00,4577.72,0.67,0.49,0.45,MEDICAL CENTER OF CENTRAL GEORGIA
6.46,2.31,30.86250,-83.28630,13456.17,3896.83,0.67,0.68,0.74,SOUTH GEORGIA MEDICAL CENTER
3.90,2.17,32.50679,-84.95933,7575.38,3574.77,0.83,0.68,0.70,ST FRANCIS HOSPITAL INC
8.02,2.47,33.85638,-84.60446,17052.09,4266.50,0.50,0.56,0.33,WELLSTAR COBB HOSPITAL
9.58,2.35,32.84705,-83.61823,20648.58,4000.12,0.67,0.62,0.10,COLISEUM MEDICAL CENTER
5.66,2.56,33.57843,-84.38897,11623.23,4475.54,0.50,0.79,0.25,SOUTHERN REGIONAL MEDICAL CENTER
9.52,2.21,34.25704,-85.16467,20505.53,3668.27,0.50,0.88,0.25,REDMOND REGIONAL MEDICAL CENTER
5.70,2.31,33.51144,-84.22200,11720.38,3909.38,0.50,0.91,0.93,HENRY MEDICAL CENTER INC
14.47,3.13,34.06334,-84.31976,31913.21,5795.50,0.75,0.70,0.74,NORTH FULTON REGIONAL HOSPITAL
4.78,2.35,43.61359,-116.25484,9584.36,3988.82,0.67,0.79,0.25,ST ALPHONSUS REGIONAL MEDICAL CENTER
5.24,2.19,38.90068,-90.16026,10656.50,3620.50,0.50,0.81,0.25,ALTON MEMORIAL HOSPITAL
10.84,2.33,41.52896,-88.13550,23559.19,3952.64,0.50,0.75,0.83,PROVENA ST JOSEPH MEDICAL CENTER
7.37,2.65,42.06550,-87.68428,15569.50,4673.28,0.33,0.55,0.58,EVANSTON HOSPITAL
5.94,2.15,40.75318,-89.59321,12271.92,3526.75,0.50,0.75,0.57,PROCTOR HOSPITAL
5.86,2.51,39.93563,-91.39833,12074.33,4352.00,0.50,0.55,0.93,BLESSING HOSPITAL
9.56,2.48,41.72930,-88.26976,20597.15,4286.08,0.50,0.90,0.64,COPLEY MEMORIAL HOSPITAL
9.96,2.40,42.07012,-88.33180,21529.89,4108.72,0.50,0.82,0.25,SHERMAN HOSPITAL
3.75,2.12,39.12680,-88.55059,7221.93,3454.57,0.00,0.00,0.00,ST ANTHONYS MEMORIAL HOSPITAL
3.90,2.21,38.32292,-88.91026,7563.05,3677.67,0.50,0.81,0.91,GOOD SAMARITAN REGIONAL HLTH CENTER
7.64,2.56,42.05624,-87.74012,16176.47,4479.82,0.50,0.75,0.86,SKOKIE HOSPITAL
5.26,2.55,39.80726,-89.64496,10692.44,4454.31,0.50,0.59,0.80,ST JOHNS HOSPITAL
7.95,2.27,41.66900,-87.81414,16900.61,3808.00,0.50,0.72,0.96,PALOS COMMUNITY HOSPITAL
8.51,3.17,40.70200,-89.59222,18188.41,5878.24,0.67,0.57,0.03,SAINT FRANCIS MEDICAL CENTER
9.35,3.02,42.02578,-87.68371,20113.69,5539.06,0.50,0.75,0.38,RHC ST FRANCIS HOSPITAL
10.12,2.93,42.37840,-87.83329,21906.64,5325.57,0.50,0.74,0.63,VISTA MEDICAL CENTER EAST
16.07,3.72,41.78829,-87.60485,35618.18,7146.00,0.67,0.66,0.11,THE UNIVERSITY OF CHICAGO MEDICAL CENTER
9.39,2.83,41.97532,-87.69958,20223.00,5096.20,0.50,0.85,0.51,SWEDISH COVENANT HOSPITAL
8.06,2.64,41.98743,-87.81440,17162.50,4662.95,0.67,0.62,0.70,RESURRECTION MEDICAL CENTER
10.55,3.59,41.87497,-87.66927,22880.92,6839.77,0.50,0.42,0.33,RUSH UNIVERSITY MEDICAL CENTER
6.93,2.28,39.86644,-88.96090,14545.20,3833.20,0.50,0.60,0.70,DECATUR MEMORIAL HOSPITAL
5.26,2.41,39.80893,-89.65530,10695.63,4134.87,0.83,0.57,0.11,MEMORIAL MEDICAL CENTER
6.35,3.17,41.84639,-87.62345,13210.27,5873.36,0.25,0.46,0.39,MERCY HOSPITAL AND MEDICAL CENTER
5.43,2.22,40.48254,-88.95519,11083.57,3701.50,0.50,0.91,0.30,ST JOSEPH MEDICAL CENTER
7.91,2.85,41.52283,-87.71111,16800.61,5150.25,0.50,0.75,0.33,FRANCISCAN ST JAMES HEALTH
10.03,3.77,41.90414,-87.68254,21683.06,7272.82,0.75,0.50,0.54,ST MARY & ELIZABETH MED CTR-DIVISION CAMPUS
9.30,3.43,41.93641,-87.65295,20007.33,6483.25,0.50,0.78,0.86,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER
6.20,2.18,38.55020,-90.02146,12870.07,3607.47,0.67,0.81,0.21,MEMORIAL HOSPITAL
6.88,2.65,41.12572,-87.88526,14437.62,4675.46,0.50,0.72,0.82,RIVERSIDE MEDICAL CENTER
3.91,2.25,39.48849,-88.27581,7580.27,3759.45,0.00,0.00,0.00,SARAH BUSH LINCOLN HEALTH CENTER
6.41,2.46,41.60726,-87.66060,13338.44,4257.50,0.50,0.65,0.76,INGALLS MEMORIAL HOSPITAL
10.88,2.67,42.27447,-87.95764,23638.64,4722.36,0.50,0.70,0.80,ADVOCATE CONDELL MEDICAL CENTER
8.67,2.93,41.72031,-87.73249,18558.29,5336.81,0.50,0.57,0.74,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER
6.40,2.34,41.54446,-87.98379,13319.30,3964.74,0.50,0.69,0.89,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS
7.94,2.95,42.03837,-87.84820,16868.94,5373.88,0.83,0.78,0.70,ADVOCATE LUTHERAN GENERAL HOSPITAL
7.63,2.24,41.76076,-88.15016,16159.87,3746.53,0.50,0.69,0.30,EDWARD HOSPITAL
7.17,2.18,42.26634,-89.00900,15091.79,3609.57,0.50,0.50,0.30,SAINT ANTHONY MEDICAL CENTER
7.02,2.58,41.56720,-87.69566,14753.71,4530.00,0.50,0.80,0.64,ADVOCATE SOUTH SUBURBAN HOSPITAL
