size_charge,size_pay,lat,lon,charge,pay,name
8.30,2.84,32.75143,-117.16083,80304.96,16654.90,SCRIPPS MERCY HOSPITAL
10.53,2.67,33.73798,-118.30525,106184.85,14676.24,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO
11.58,3.13,37.95337,-122.33672,118468.98,20091.59,DOCTORS MEDICAL CENTER-SAN PABLO
9.09,2.73,34.21674,-119.15631,89432.21,15437.94,ST JOHNS REGIONAL MEDICAL CENTER
10.01,2.81,37.96987,-121.28873,100107.62,16319.39,ST JOSEPHS MED CENTER OF STOCKTON
9.84,3.08,34.13101,-117.32181,98211.93,19476.54,COMMUNITY HOSPITAL OF SAN BERNARDINO
5.40,2.64,38.28820,-122.46533,46512.22,14418.81,SONOMA VALLEY HOSPITAL
7.12,2.99,33.98932,-118.22426,66573.30,18442.85,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK
6.67,2.66,36.83532,-119.76562,61243.49,14628.45,SAINT AGNES MEDICAL CENTER
6.58,2.55,34.10130,-117.63651,60247.73,13275.01,SAN ANTONIO COMMUNITY HOSPITAL
7.30,2.71,32.79949,-117.15394,68631.49,15195.57,SHARP MEMORIAL HOSPITAL
9.91,3.01,38.13118,-122.23732,98971.51,18675.97,SUTTER SOLANO MEDICAL CENTER
8.39,2.84,33.92798,-117.43847,81311.10,16692.71,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER
11.56,3.19,34.04932,-118.21746,118173.74,20769.62,WHITE MEMORIAL MEDICAL CENTER
8.78,3.27,33.92963,-118.20332,85799.06,21679.28,SAINT FRANCIS MEDICAL CENTER
6.78,2.68,34.95099,-120.41322,62579.74,14805.41,MARIAN MEDICAL CENTER
9.81,2.98,38.57155,-121.46874,97796.87,18337.05,SUTTER GENERAL HOSPITAL
3.21,2.63,34.64075,-120.43958,21025.21,14205.07,LOMPOC VALLEY MEDICAL CENTER
7.15,2.91,34.07558,-118.28424,66865.57,17461.67,TEMPLE COMMUNITY HOSPITAL
9.86,2.90,34.02685,-118.48651,98405.27,17374.43,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
6.35,2.54,33.12535,-117.07336,57546.33,13241.41,PALOMAR MEDICAL CENTER
10.66,2.80,34.22014,-118.53410,107704.11,16251.12,NORTHRIDGE HOSPITAL MEDICAL CENTER
14.54,2.56,37.80132,-121.19690,152827.65,13469.09,DOCTORS HOSPITAL OF MANTECA
6.92,2.81,36.32362,-119.66726,64153.92,16343.98,ADVENTIST MEDICAL CENTER
11.62,2.78,37.96125,-121.30103,118859.05,16055.67,DAMERON HOSPITAL
6.17,2.51,34.20495,-118.21589,55412.11,12849.40,VERDUGO HILLS HOSPITAL
15.12,3.39,37.36257,-121.84974,159581.17,23057.16,REGIONAL MEDICAL CENTER OF SAN JOSE
7.51,2.90,34.19494,-118.46319,71001.20,17349.16,VALLEY PRESBYTERIAN HOSPITAL
7.29,2.66,38.66404,-121.79212,68518.59,14613.46,WOODLAND MEMORIAL HOSPITAL
6.56,2.63,33.18402,-117.29661,60014.98,14206.23,TRI-CITY MEDICAL CENTER
7.76,2.72,34.13495,-117.27603,73961.55,15289.79,ST BERNARDINE MEDICAL CENTER
8.44,2.68,38.09906,-122.56011,81927.20,14803.83,NOVATO COMMUNITY HOSPITAL
14.24,3.11,34.10081,-118.10588,149356.41,19827.14,SAN GABRIEL VALLEY MEDICAL CENTER
8.73,2.96,39.13822,-121.59436,85206.57,18135.96,RIDEOUT MEMORIAL HOSPITAL
6.86,3.02,34.09638,-118.32518,63531.17,18844.03,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD
8.62,2.73,38.25455,-122.63177,83965.92,15444.91,PETALUMA VALLEY HOSPITAL
4.01,2.29,34.22143,-118.43018,30260.12,10273.52,KAISER FOUNDATION HOSPITAL - PANORAMA CITY
5.12,2.71,34.09816,-118.29541,43262.04,15167.92,KAISER FOUNDATION HOSPITAL - LOS ANGELES
3.57,2.30,33.91909,-118.12873,25242.60,10459.29,KAISER FOUNDATION HOSPITAL - DOWNEY
4.43,2.54,34.07225,-117.43197,35209.10,13219.70,KAISER FOUNDATION HOSPITAL FONTANA
8.30,3.14,36.57886,-121.91316,80219.04,20180.42,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
6.81,3.20,34.03705,-118.26575,62939.08,20862.89,CALIFORNIA HOSPITAL MEDICAL CENTER LA
5.94,2.56,39.22809,-121.04721,52795.77,13455.95,SIERRA NEVADA MEMORIAL HOSPITAL
11.11,3.16,37.78963,-122.41700,112907.59,20415.84,SAINT FRANCIS MEMORIAL HOSPITAL
10.44,3.01,37.32710,-121.93863,105106.79,18722.35,O'CONNOR HOSPITAL
7.42,2.46,34.15804,-118.48755,69966.56,12222.46,ENCINO HOSPITAL MEDICAL CENTER
7.22,3.11,34.28029,-119.25410,67631.29,19813.39,VENTURA COUNTY MEDICAL CENTER
7.60,3.39,37.88664,-121.28308,72084.73,23070.22,SAN JOAQUIN GENERAL HOSPITAL
8.40,2.57,33.89465,-117.92716,81454.60,13544.65,ST JUDE MEDICAL CENTER
11.14,2.64,33.96860,-118.04831,113338.21,14397.71,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
9.13,2.82,38.44369,-122.70138,89885.26,16506.95,SANTA ROSA MEMORIAL HOSPITAL
11.84,2.73,37.51164,-120.83800,121437.23,15385.27,EMANUEL MEDICAL CENTER INC
16.86,3.33,37.91341,-122.04163,179885.78,22359.73,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
9.28,3.03,33.77991,-118.18602,91689.78,18961.55,ST MARY MEDICAL CENTER
16.88,3.35,36.92821,-121.79360,180118.16,22627.25,WATSONVILLE COMMUNITY HOSPITAL
17.59,3.29,37.55717,-121.98126,188365.91,21878.98,WASHINGTON HOSPITAL
14.20,2.89,37.48000,-122.25441,148954.31,17260.27,SEQUOIA HOSPITAL
7.87,2.61,34.58305,-118.14490,75243.77,13989.28,PALMDALE REGIONAL MEDICAL CENTER
7.91,2.78,34.12865,-117.86501,75709.61,15945.15,EAST VALLEY HOSPITAL MEDICAL CENTER
6.65,2.88,37.76288,-122.25412,61084.73,17116.18,ALAMEDA HOSPITAL
5.82,2.79,33.91255,-118.09846,51389.80,16061.07,COAST PLAZA HOSPITAL
10.54,2.80,32.61972,-117.02278,106270.52,16187.69,SHARP CHULA VISTA MEDICAL CENTER
5.97,2.51,33.62229,-117.92995,53171.20,12824.97,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
11.98,2.56,39.75720,-121.57018,123125.22,13475.54,FEATHER RIVER HOSPITAL
9.95,2.61,33.84780,-117.93661,99471.30,14063.32,AHMC ANAHEIM REGIONAL MEDICAL CENTER
12.02,4.17,37.75676,-122.40461,123591.43,32192.30,SAN FRANCISCO GENERAL HOSPITAL
7.54,3.05,33.77483,-117.91329,71444.43,19165.18,GARDEN GROVE HOSPITAL & MEDICAL CENTER
12.55,2.98,34.07709,-117.75063,129673.24,18384.37,POMONA VALLEY HOSPITAL MEDICAL CENTER
7.26,2.47,35.27882,-120.65047,68140.31,12363.41,FRENCH HOSPITAL MEDICAL CENTER
6.76,2.40,32.69430,-117.16793,62337.10,11588.44,SHARP CORONADO HOSPITAL AND HLTHCR CTR
12.94,2.71,34.15601,-118.32834,134309.76,15180.01,PROVIDENCE SAINT JOSEPH MEDICAL CTR
9.81,2.71,34.28920,-118.74484,97844.35,15176.78,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
8.39,2.72,34.13973,-118.03534,81272.96,15286.91,METHODIST HOSPITAL OF SOUTHERN CA
12.64,3.20,34.14987,-118.23117,130798.67,20896.28,GLENDALE ADVENTIST MEDICAL CENTER
12.44,3.08,36.98999,-121.98357,128488.51,19535.41,DOMINICAN HOSPITAL
12.82,2.72,33.83862,-116.54557,132919.82,15345.75,DESERT REGIONAL MEDICAL CENTER
6.10,3.26,34.07389,-117.35111,54628.86,21555.36,ARROWHEAD REGIONAL MEDICAL CENTER
9.92,2.79,38.72562,-120.79096,99121.29,16100.81,MARSHALL MEDICAL CENTER (1-RH)
7.09,2.77,36.06956,-119.02748,66127.89,15887.51,SIERRA VIEW DISTRICT HOSPITAL
8.90,3.67,34.06675,-118.44613,87210.77,26410.59,RONALD REAGAN UCLA MEDICAL CENTER
7.05,2.85,37.71291,-122.14320,65652.75,16832.00,SAN LEANDRO HOSPITAL
7.67,2.54,34.03721,-117.20474,72940.25,13237.61,REDLANDS COMMUNITY HOSPITAL
8.39,4.61,38.00655,-122.13312,81323.09,37267.91,CONTRA COSTA REGIONAL MEDICAL CENTER
9.98,3.07,33.80733,-118.19305,99793.25,19420.43,PACIFIC HOSPITAL OF LONG BEACH
16.25,2.92,34.27915,-118.46006,172740.46,17593.31,PROVIDENCE HOLY CROSS MEDICAL CENTER
5.37,2.73,34.13075,-116.27502,46148.49,15388.71,HI-DESERT MEDICAL CENTER
6.78,2.71,40.58654,-122.39168,62534.05,15217.90,MERCY MEDICAL CENTER REDDING
9.23,2.98,34.09049,-118.14410,91093.54,18300.44,ALHAMBRA HOSPITAL MEDICAL CENTER
11.15,2.80,37.69502,-121.88095,113386.76,16238.46,VALLEYCARE MEDICAL CENTER
14.73,3.17,37.67947,-122.47447,155043.62,20588.02,SETON MEDICAL CENTER
6.69,2.47,34.03009,-118.47833,61470.38,12368.37,SAINT JOHN'S HEALTH CENTER
9.33,3.27,38.46964,-122.70746,92295.87,21675.65,SUTTER MEDICAL CENTER OF SANTA ROSA
8.69,3.13,33.91173,-117.19590,84777.16,20103.33,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
8.98,2.59,35.37279,-119.02817,88127.11,13822.57,MERCY HOSPITAL
5.84,2.95,36.83491,-121.38651,51648.68,17943.36,HAZEL HAWKINS MEMORIAL HOSPITAL
8.54,2.79,34.89341,-117.01930,83007.73,16130.44,BARSTOW COMMUNITY HOSPITAL
7.55,2.72,34.50107,-117.17285,71579.89,15319.52,ST MARY MEDICAL CENTER
4.60,2.63,39.15350,-123.20435,37223.40,14203.00,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D
10.27,3.18,37.85593,-122.25730,103149.42,20628.50,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
9.03,2.82,37.36934,-122.08047,88761.14,16458.20,EL CAMINO HOSPITAL
6.94,2.62,38.76514,-121.24979,64476.10,14081.72,SUTTER ROSEVILLE MEDICAL CENTER
8.26,2.78,37.74409,-121.43469,79832.69,15970.95,SUTTER TRACY COMMUNITY HOSPITAL
8.29,3.93,37.79943,-122.23307,80178.39,29399.82,ALAMEDA COUNTY MEDICAL CENTER
7.84,2.46,32.88461,-117.22244,74848.98,12310.15,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
8.92,3.39,34.05076,-117.26395,87515.16,23099.37,LOMA LINDA UNIVERSITY MEDICAL CENTER
6.33,2.68,33.87236,-117.56809,57333.29,14785.59,CORONA REGIONAL MEDICAL CENTER
9.36,3.39,36.65910,-121.64630,92629.42,23125.06,SALINAS VALLEY MEMORIAL HOSPITAL
8.36,2.81,37.97780,-120.37150,80987.78,16291.78,SONORA REGIONAL MEDICAL CENTER
13.58,2.65,38.12186,-121.28665,141759.51,14495.10,LODI MEMORIAL HOSPITAL
6.71,2.79,32.95813,-115.55388,61727.59,16116.71,PIONEERS MEMORIAL HEALTHCARE DISTRICT
13.61,3.62,33.78798,-117.89026,142093.65,25730.44,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
4.99,2.83,34.01501,-118.10064,41668.02,16601.04,BEVERLY HOSPITAL
10.25,2.65,33.81131,-118.34364,102906.46,14466.06,TORRANCE MEMORIAL MEDICAL CENTER
6.77,3.08,38.91161,-119.99760,62495.16,19493.16,BARTON MEMORIAL HOSPITAL
9.37,2.57,33.83891,-118.35677,92706.45,13517.55,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
5.37,2.34,34.43343,-119.81039,46144.23,10922.38,GOLETA VALLEY COTTAGE HOSPITAL
5.17,2.70,36.22008,-119.33764,43832.65,15088.32,TULARE REGIONAL MEDICAL CENTER
12.87,3.07,37.94748,-122.53677,133491.13,19340.56,MARIN GENERAL HOSPITAL
18.84,3.49,38.26174,-122.04662,202964.24,24220.17,NORTHBAY MEDICAL CENTER
12.52,4.26,34.06034,-118.21014,129322.28,33244.94,LAC+USC MEDICAL CENTER
5.76,3.48,33.83043,-118.29402,50715.59,24196.36,LAC/HARBOR-UCLA MED CENTER
3.92,3.05,34.24018,-118.39632,29270.73,19174.14,PACIFICA HOSPITAL OF THE VALLEY
10.52,2.84,37.25153,-121.94684,106106.02,16742.84,GOOD SAMARITAN HOSPITAL
6.17,2.88,34.08802,-117.89341,55488.62,17155.24,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
4.33,2.75,38.39711,-122.81924,34021.33,15675.15,PALM DRIVE HOSPITAL
5.48,2.56,33.75117,-116.96028,47447.51,13448.60,HEMET VALLEY MEDICAL CENTER
10.36,2.77,33.93530,-118.13030,104175.27,15879.44,DOWNEY REGIONAL MEDICAL CENTER
9.18,2.63,34.27459,-119.25812,90526.72,14211.89,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
8.66,2.81,34.42951,-119.72333,84460.35,16397.10,SANTA BARBARA COTTAGE HOSPITAL
4.59,2.41,33.78899,-118.29401,37105.17,11708.97,KAISER FOUNDATION HOSPITAL - SOUTH BAY
7.29,2.57,38.67039,-121.14552,68441.88,13544.08,MERCY HOSPITAL OF FOLSOM
5.58,2.85,41.77451,-124.19400,48555.40,16851.80,SUTTER COAST HOSPITAL
4.94,3.13,33.61289,-114.59498,41150.09,20026.27,PALO VERDE HOSPITAL
6.39,2.65,32.89810,-117.24217,57999.90,14446.60,SCRIPPS GREEN HOSPITAL
4.48,2.56,38.60127,-121.39412,35792.02,13454.65,KAISER FOUNDATION HOSPITAL - SACRAMENTO
6.26,2.59,33.82557,-117.99493,56461.16,13839.40,WEST ANAHEIM MEDICAL CENTER
5.92,2.57,33.38091,-117.24446,52545.41,13540.30,FALLBROOK HOSPITAL
10.20,2.80,34.13364,-118.15275,102372.57,16189.64,HUNTINGTON MEMORIAL HOSPITAL
17.28,4.17,37.43436,-122.18013,184766.06,32173.19,STANFORD HOSPITAL
8.63,2.90,37.34027,-120.46817,84110.94,17405.39,MERCY MEDICAL CENTER
6.24,2.95,35.64086,-117.67119,56316.23,18020.13,RIDGECREST REGIONAL HOSPITAL
12.81,3.82,37.76421,-122.45716,132795.15,28162.90,UCSF MEDICAL CENTER
8.23,2.67,35.38338,-119.01969,79448.81,14699.82,SAN JOAQUIN COMMUNITY HOSPITAL
8.77,2.91,37.77449,-122.45429,85728.88,17557.43,ST MARY'S MEDICAL CENTER
19.12,2.97,37.66540,-120.99743,206138.32,18205.88,DOCTORS MEDICAL CENTER
5.86,2.86,33.89307,-118.29506,51907.98,16885.94,MEMORIAL HOSPITAL OF GARDENA
10.33,2.99,34.05336,-118.26558,103848.67,18421.61,GOOD SAMARITAN HOSPITAL
13.09,2.72,34.20285,-118.62962,135949.96,15264.37,WEST HILLS HOSPITAL & MEDICAL CENTER
7.66,2.77,33.80861,-118.18661,72823.20,15866.17,LONG BEACH MEMORIAL MEDICAL CENTER
8.34,2.88,37.69824,-122.08730,80723.14,17148.40,EDEN MEDICAL CENTER
6.52,2.54,36.83863,-119.66183,59480.93,13246.21,CLOVIS COMMUNITY MEDICAL CENTER
13.85,2.88,37.98396,-122.03464,144828.55,17213.36,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
6.63,2.62,38.94514,-121.10174,60849.00,14151.79,SUTTER AUBURN FAITH HOSPITAL
9.44,3.10,34.06389,-118.27347,93552.49,19702.61,SAINT VINCENT MEDICAL CENTER
6.92,2.55,33.03634,-117.28487,64191.81,13364.53,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
12.50,2.65,35.29188,-120.66635,129181.45,14442.93,SIERRA VISTA REGIONAL MEDICAL CENTER
3.83,2.61,38.00584,-122.55492,28275.75,14060.54,KAISER FOUNDATION HOSPITAL
4.67,2.67,37.63058,-122.09502,38011.46,14731.59,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD
4.78,2.43,32.79197,-117.09498,39281.38,11965.81,KAISER FOUNDATION HOSPITAL - SAN DIEGO
7.94,2.77,38.66956,-121.31378,76116.18,15869.07,MERCY SAN JUAN MEDICAL CENTER
6.57,2.84,34.52856,-117.29305,60168.89,16647.79,VICTOR VALLEY COMMUNITY HOSPITAL
9.97,3.05,37.98224,-121.80362,99653.94,19137.31,SUTTER DELTA MEDICAL CENTER
7.31,2.63,33.70376,-117.98776,68701.53,14231.57,HUNTINGTON BEACH HOSPITAL
7.34,4.79,37.06419,-120.85958,69103.15,39366.23,MEMORIAL HOSPITAL LOS BANOS
7.10,2.95,33.87472,-118.14862,66227.08,18003.77,BELLFLOWER MEDICAL CENTER
11.04,2.92,33.68179,-116.23394,112156.72,17611.09,JOHN F KENNEDY MEMORIAL HOSPITAL, INC
5.35,2.54,38.56276,-121.77207,45862.38,13184.35,SUTTER DAVIS HOSPITAL
4.49,2.67,37.48897,-122.22322,35876.96,14760.88,KAISER FOUNDATION HOSPITAL - REDWOOD CITY
12.34,2.92,34.20777,-118.88305,127260.00,17615.34,LOS ROBLES HOSPITAL & MEDICAL CENTER
13.22,2.54,33.80441,-118.06665,137516.84,13162.87,LOS ALAMITOS MEDICAL CENTER
10.31,2.65,37.66867,-120.97339,103692.88,14539.40,MEMORIAL  MEDICAL CENTER
4.43,2.43,34.03868,-118.37516,35199.11,11929.82,KAISER FOUNDATION HOSPITAL - WEST LA
9.89,2.66,33.56100,-117.66530,98809.44,14640.64,MISSION HOSPITAL REGIONAL MED CENTER
4.93,2.93,36.94433,-120.04507,40968.75,17720.04,MADERA COMMUNITY HOSPITAL
11.05,2.99,33.71466,-117.93322,112292.75,18468.66,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
11.50,2.52,33.76335,-116.40628,117452.25,12987.93,EISENHOWER MEDICAL CENTER
7.66,2.74,33.83340,-118.08118,72831.31,15485.44,TRI-CITY REGIONAL MEDICAL CENTER
6.67,2.79,33.84753,-118.03841,61233.80,16169.90,LA PALMA INTERCOMMUNITY HOSPITAL
12.07,2.72,33.84932,-118.15323,124097.19,15272.50,LAKEWOOD REGIONAL MEDICAL CENTER
4.59,2.67,34.02561,-117.68583,37062.97,14701.39,CHINO VALLEY MEDICAL CENTER
7.72,2.49,34.09764,-117.83444,73498.89,12619.93,SAN DIMAS COMMUNITY HOSPITAL
10.03,2.53,33.88515,-117.84346,100345.08,13080.21,PLACENTIA LINDA HOSPITAL
8.67,3.00,38.46387,-121.41645,84506.59,18540.22,METHODIST HOSPITAL OF SACRAMENTO
5.64,2.62,34.13289,-117.87121,49265.36,14121.76,FOOTHILL PRESBYTERIAN HOSPITAL
11.81,3.40,38.55484,-121.45628,121087.36,23214.12,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
7.72,2.53,33.60883,-117.70881,73445.11,13041.47,SADDLEBACK MEMORIAL MEDICAL CENTER
4.86,2.69,37.23946,-121.80035,40235.68,14942.64,KAISER FOUNDATION HOSPITAL-SAN JOSE
4.71,2.55,33.85375,-117.81651,38463.32,13328.95,KAISER FOUNDATION HOSPITAL ANAHEIM
9.24,2.54,34.24359,-119.01992,91170.47,13212.72,ST JOHNS PLEASANT VALLEY HOSPITAL
11.69,2.61,34.39755,-118.55330,119702.51,14040.70,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
15.99,3.44,34.07664,-118.37955,169799.70,23715.44,CEDARS-SINAI MEDICAL CENTER
13.03,2.65,35.55536,-120.72067,135285.11,14436.50,TWIN CITIES COMMUNITY HOSPITAL
6.33,2.53,32.99711,-117.05783,57311.40,13063.12,POMERADO HOSPITAL
7.24,3.09,34.02391,-118.18386,67962.20,19598.89,EAST LOS ANGELES DOCTORS HOSPITAL
8.13,2.92,34.03556,-118.30962,78270.04,17676.29,LOS ANGELES METROPOLITAN MEDICAL CTR
7.10,3.04,34.01936,-118.18661,66243.72,18972.08,LOS ANGELES COMMUNITY HOSPITAL
4.72,2.63,38.46958,-121.41947,38538.16,14202.27,KAISER FOUNDATION HOSP SO SACRAMENTO
4.78,2.62,34.17099,-118.58974,39274.60,14177.67,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS
