size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
6.36,3.26,32.75426,-117.16592,31690.95,13580.14,0.50,0.72,0.70,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
10.15,2.64,32.77495,-117.01467,53832.66,9939.03,0.83,0.71,0.33,GROSSMONT HOSPITAL
8.51,2.62,39.50528,-121.54100,44233.57,9820.19,0.50,0.74,0.64,OROVILLE HOSPITAL
10.63,4.11,37.31288,-121.93329,56630.35,18548.00,0.67,0.65,0.02,SANTA CLARA VALLEY MEDICAL CENTER
8.35,2.47,39.74221,-121.85000,43286.95,8917.46,0.83,0.71,0.48,ENLOE MEDICAL CENTER
8.17,2.66,40.14813,-122.21934,42261.26,10079.00,0.00,0.00,0.00,ST ELIZABETH COMMUNITY HOSPITAL
18.13,3.81,37.82206,-122.26275,100484.69,16781.35,0.50,0.64,0.32,ALTA BATES SUMMIT MEDICAL CENTER
13.57,3.43,37.79100,-122.43125,73813.14,14540.43,0.83,0.64,0.11,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
11.28,2.66,36.32737,-119.29548,60448.14,10031.39,0.50,0.56,0.12,KAWEAH DELTA MEDICAL CENTER
15.48,3.07,34.12834,-118.25777,84954.17,12463.61,0.50,0.72,0.45,GLENDALE MEM HOSPITAL & HLTH CENTER
9.31,3.18,36.73000,-119.78000,48888.25,13108.33,0.50,0.71,0.00,COMMUNITY REGIONAL MEDICAL CENTER
11.18,3.40,34.09643,-118.29103,59869.00,14352.00,0.75,0.76,0.74,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
10.43,2.90,33.78036,-117.86495,55451.63,11440.43,0.50,0.60,0.89,ST JOSEPH HOSPITAL
5.35,2.67,38.12852,-122.24704,25792.71,10108.94,0.50,0.68,0.94,KAISER FOUNDATION HOSPITAL AND REHAB CENTER
13.02,2.94,32.75143,-117.16083,70603.57,11705.05,0.33,0.62,0.70,SCRIPPS MERCY HOSPITAL
16.02,2.93,33.73798,-118.30525,88138.12,11645.20,0.50,0.81,0.82,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO
15.11,3.02,37.95337,-122.33672,82833.25,12179.75,0.50,0.64,0.19,DOCTORS MEDICAL CENTER-SAN PABLO
12.39,2.61,34.21674,-119.15631,66931.76,9752.67,0.50,0.64,0.07,ST JOHNS REGIONAL MEDICAL CENTER
14.55,2.80,37.96987,-121.28873,79561.78,10849.50,0.83,0.69,0.97,ST JOSEPHS MED CENTER OF STOCKTON
12.76,3.12,34.13101,-117.32181,69063.52,12739.70,0.50,0.84,0.47,COMMUNITY HOSPITAL OF SAN BERNARDINO
7.86,2.78,38.28820,-122.46533,40424.91,10730.09,0.00,0.00,0.00,SONOMA VALLEY HOSPITAL
9.59,2.99,33.98932,-118.22426,50543.60,11957.29,0.00,0.00,0.00,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK
6.83,2.57,36.83532,-119.76562,34409.35,9545.44,0.50,0.66,0.58,SAINT AGNES MEDICAL CENTER
8.97,2.47,34.10130,-117.63651,46905.51,8930.03,0.50,0.66,0.86,SAN ANTONIO COMMUNITY HOSPITAL
9.62,2.70,32.79949,-117.15394,50756.95,10274.00,0.67,0.62,0.11,SHARP MEMORIAL HOSPITAL
12.61,3.25,38.13118,-122.23732,68223.85,13475.20,0.50,0.81,0.29,SUTTER SOLANO MEDICAL CENTER
15.61,3.24,33.92798,-117.43847,85740.17,13431.78,0.50,0.89,0.25,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER
16.14,3.35,34.04932,-118.21746,88853.47,14069.93,0.25,0.74,0.99,WHITE MEMORIAL MEDICAL CENTER
7.52,2.65,34.95099,-120.41322,38441.17,10011.60,0.50,0.94,0.48,MARIAN MEDICAL CENTER
11.08,2.87,38.57155,-121.46874,59250.82,11290.42,0.83,0.78,0.80,SUTTER GENERAL HOSPITAL
10.82,2.79,34.02685,-118.48651,57752.68,10823.74,0.50,0.76,0.21,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
9.56,2.47,33.12535,-117.07336,50393.42,8959.22,0.50,0.55,0.70,PALOMAR MEDICAL CENTER
17.27,2.85,34.22014,-118.53410,95461.39,11185.96,0.33,0.56,0.45,NORTHRIDGE HOSPITAL MEDICAL CENTER
6.94,2.64,36.32362,-119.66726,35046.83,9919.00,0.50,0.89,0.25,ADVENTIST MEDICAL CENTER
18.56,2.70,37.96125,-121.30103,102986.95,10310.33,0.50,0.49,0.10,DAMERON HOSPITAL
8.17,2.42,34.20495,-118.21589,42239.08,8661.42,0.00,0.00,0.00,VERDUGO HILLS HOSPITAL
22.81,3.67,37.36257,-121.84974,127834.27,15977.27,0.50,0.70,0.02,REGIONAL MEDICAL CENTER OF SAN JOSE
9.57,2.97,34.19494,-118.46319,50455.89,11870.79,0.50,0.78,0.76,VALLEY PRESBYTERIAN HOSPITAL
8.70,2.70,38.66404,-121.79212,45326.69,10266.42,0.50,0.78,0.25,WOODLAND MEMORIAL HOSPITAL
9.97,2.71,33.18402,-117.29661,52753.06,10351.38,0.50,0.57,0.21,TRI-CITY MEDICAL CENTER
13.17,2.75,34.13495,-117.27603,71447.78,10593.82,0.50,0.66,0.48,ST BERNARDINE MEDICAL CENTER
13.52,3.39,39.13822,-121.59436,73504.66,14339.47,0.50,0.51,0.21,RIDEOUT MEMORIAL HOSPITAL
7.70,3.16,34.09638,-118.32518,39500.77,12993.45,0.00,0.00,0.00,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD
3.79,2.39,34.07225,-117.43197,16664.76,8471.15,0.67,0.62,0.64,KAISER FOUNDATION HOSPITAL FONTANA
11.58,2.95,36.57886,-121.91316,62211.45,11741.45,0.67,0.56,0.58,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
8.96,2.53,39.22809,-121.04721,46875.50,9286.21,0.00,0.00,0.00,SIERRA NEVADA MEMORIAL HOSPITAL
17.11,3.55,37.78963,-122.41700,94516.65,15255.76,0.75,0.70,0.30,SAINT FRANCIS MEMORIAL HOSPITAL
16.56,3.15,37.32710,-121.93863,91308.38,12897.43,0.67,0.71,0.38,O'CONNOR HOSPITAL
10.66,2.40,34.15804,-118.48755,56798.50,8533.25,0.00,0.00,0.00,ENCINO HOSPITAL MEDICAL CENTER
13.54,2.53,33.89465,-117.92716,73661.14,9306.48,0.67,0.71,0.91,ST JUDE MEDICAL CENTER
12.23,2.54,33.96860,-118.04831,66004.50,9351.30,0.50,0.46,0.16,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
13.69,2.85,38.44369,-122.70138,74487.26,11181.85,0.67,0.86,0.58,SANTA ROSA MEMORIAL HOSPITAL
14.05,2.63,37.51164,-120.83800,76631.22,9895.61,0.33,0.86,0.16,EMANUEL MEDICAL CENTER INC
23.68,3.29,37.91341,-122.04163,132902.28,13756.11,0.50,0.62,0.33,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
10.89,3.09,33.77991,-118.18602,58151.94,12578.17,0.50,0.82,0.94,ST MARY MEDICAL CENTER
22.96,3.13,37.55717,-121.98126,128686.46,12818.46,0.50,0.54,0.89,WASHINGTON HOSPITAL
19.84,2.71,37.48000,-122.25441,110472.64,10357.55,0.00,0.00,0.00,SEQUOIA HOSPITAL
9.99,2.53,34.58305,-118.14490,52905.42,9285.00,0.50,0.86,0.54,PALMDALE REGIONAL MEDICAL CENTER
9.63,2.82,37.76288,-122.25412,50801.87,11010.48,0.00,0.00,0.00,ALAMEDA HOSPITAL
15.36,2.92,32.61972,-117.02278,84268.25,11586.21,0.50,0.71,0.58,SHARP CHULA VISTA MEDICAL CENTER
7.70,2.36,33.62229,-117.92995,39481.89,8314.79,0.50,0.70,0.51,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
16.21,2.47,39.75720,-121.57018,89214.64,8957.00,0.50,0.65,0.58,FEATHER RIVER HOSPITAL
11.16,2.53,33.84780,-117.93661,59744.21,9301.57,0.50,0.74,0.58,AHMC ANAHEIM REGIONAL MEDICAL CENTER
14.91,2.99,34.07709,-117.75063,81625.31,12007.88,0.33,0.74,0.98,POMONA VALLEY HOSPITAL MEDICAL CENTER
12.66,2.41,35.27882,-120.65047,68482.32,8604.74,0.00,0.00,0.00,FRENCH HOSPITAL MEDICAL CENTER
18.47,2.72,34.15601,-118.32834,102476.93,10428.33,0.50,0.80,0.97,PROVIDENCE SAINT JOSEPH MEDICAL CTR
13.48,2.58,34.28920,-118.74484,73258.31,9609.38,0.50,0.90,0.93,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
13.16,2.78,34.13973,-118.03534,71438.49,10727.62,0.50,0.45,0.11,METHODIST HOSPITAL OF SOUTHERN CA
18.01,3.38,34.14987,-118.23117,99732.78,14283.17,0.67,0.75,0.89,GLENDALE ADVENTIST MEDICAL CENTER
18.92,3.07,36.98999,-121.98357,105082.65,12467.15,0.50,0.64,0.64,DOMINICAN HOSPITAL
13.73,2.63,33.83862,-116.54557,74739.00,9902.46,0.67,0.81,0.03,DESERT REGIONAL MEDICAL CENTER
16.51,2.84,38.72562,-120.79096,90998.10,11124.86,0.50,0.81,0.01,MARSHALL MEDICAL CENTER (1-RH)
12.27,2.76,36.06956,-119.02748,66206.56,10613.00,0.00,0.00,0.00,SIERRA VIEW DISTRICT HOSPITAL
26.51,3.41,34.27915,-118.46006,149419.90,14416.76,0.50,0.80,0.25,PROVIDENCE HOLY CROSS MEDICAL CENTER
7.95,2.76,34.13075,-116.27502,40960.92,10631.00,0.00,0.00,0.00,HI-DESERT MEDICAL CENTER
9.29,2.82,40.58654,-122.39168,48773.44,10998.14,0.83,0.71,0.45,MERCY MEDICAL CENTER REDDING
14.65,2.78,37.69502,-121.88095,80114.25,10731.38,0.50,0.71,0.83,VALLEYCARE MEDICAL CENTER
20.00,3.09,37.67947,-122.47447,111415.71,12553.71,0.50,0.62,0.25,SETON MEDICAL CENTER
9.99,2.36,34.03009,-118.47833,52903.29,8323.66,0.50,0.81,0.76,SAINT JOHN'S HEALTH CENTER
8.38,2.60,34.50107,-117.17285,43479.67,9683.33,0.50,0.88,0.20,ST MARY MEDICAL CENTER
4.74,2.60,39.15350,-123.20435,22233.25,9723.11,0.00,0.00,0.00,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D
19.21,3.50,37.85593,-122.25730,106779.00,14957.39,0.50,0.56,0.08,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
14.25,2.74,37.36934,-122.08047,77813.22,10494.41,0.67,0.49,0.07,EL CAMINO HOSPITAL
7.93,2.55,38.76514,-121.24979,40824.34,9386.02,0.67,0.78,0.16,SUTTER ROSEVILLE MEDICAL CENTER
11.95,2.66,37.74409,-121.43469,64350.44,10039.75,0.00,0.00,0.00,SUTTER TRACY COMMUNITY HOSPITAL
13.64,2.37,32.88461,-117.22244,74211.97,8385.52,0.50,0.64,0.30,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
11.34,3.54,34.05076,-117.26395,60776.83,15214.98,0.50,0.55,0.16,LOMA LINDA UNIVERSITY MEDICAL CENTER
8.17,2.67,33.87236,-117.56809,42233.25,10136.00,0.50,0.79,0.82,CORONA REGIONAL MEDICAL CENTER
11.71,3.57,36.65910,-121.64630,62950.34,15342.74,0.50,0.70,0.38,SALINAS VALLEY MEMORIAL HOSPITAL
11.38,2.86,37.97780,-120.37150,61010.19,11195.00,0.00,0.00,0.00,SONORA REGIONAL MEDICAL CENTER
17.11,2.59,38.12186,-121.28665,94508.26,9649.13,1.00,0.70,0.94,LODI MEMORIAL HOSPITAL
6.27,2.82,34.01501,-118.10064,31131.63,11013.89,0.50,0.89,0.74,BEVERLY HOSPITAL
14.67,2.60,33.81131,-118.34364,80235.28,9680.25,0.67,0.68,0.89,TORRANCE MEMORIAL MEDICAL CENTER
12.75,2.68,33.83891,-118.35677,68992.66,10142.43,0.50,0.86,0.94,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
6.99,2.71,36.22008,-119.33764,35346.81,10372.37,0.00,0.00,0.00,TULARE REGIONAL MEDICAL CENTER
13.01,2.77,37.94748,-122.53677,70522.95,10724.53,0.50,0.64,0.16,MARIN GENERAL HOSPITAL
24.59,3.33,38.26174,-122.04662,138240.00,13984.82,0.50,0.69,0.30,NORTHBAY MEDICAL CENTER
14.38,2.77,37.25153,-121.94684,78521.61,10676.48,0.33,0.64,0.03,GOOD SAMARITAN HOSPITAL
6.75,2.95,34.08802,-117.89341,33956.68,11722.00,0.67,0.68,0.29,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
7.65,2.54,33.75117,-116.96028,39188.37,9346.71,0.50,0.74,0.83,HEMET VALLEY MEDICAL CENTER
13.31,2.77,33.93530,-118.13030,72280.91,10689.91,0.50,0.90,0.83,DOWNEY REGIONAL MEDICAL CENTER
11.12,2.37,34.27459,-119.25812,59496.75,8376.92,0.50,0.54,0.08,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
6.80,2.56,34.42951,-119.72333,34259.85,9490.69,0.67,0.72,0.32,SANTA BARBARA COTTAGE HOSPITAL
9.33,2.92,38.67039,-121.14552,49041.78,11556.89,0.50,0.78,0.25,MERCY HOSPITAL OF FOLSOM
8.13,3.35,41.77451,-124.19400,42047.33,14100.12,0.00,0.00,0.00,SUTTER COAST HOSPITAL
7.84,2.56,38.60127,-121.39412,40344.05,9464.73,0.67,0.68,0.83,KAISER FOUNDATION HOSPITAL - SACRAMENTO
7.06,2.56,33.82557,-117.99493,35742.10,9471.48,0.50,0.91,0.98,WEST ANAHEIM MEDICAL CENTER
14.88,2.73,34.13364,-118.15275,81461.35,10458.53,0.67,0.65,0.58,HUNTINGTON MEMORIAL HOSPITAL
10.79,3.10,37.34027,-120.46817,57569.46,12650.08,0.50,0.78,0.38,MERCY MEDICAL CENTER
20.01,4.70,37.76421,-122.45716,111471.68,21957.42,0.67,0.53,0.91,UCSF MEDICAL CENTER
10.91,2.63,35.38338,-119.01969,58274.54,9859.78,0.33,0.86,0.07,SAN JOAQUIN COMMUNITY HOSPITAL
20.98,2.94,37.66540,-120.99743,117099.90,11709.90,0.67,0.66,0.10,DOCTORS MEDICAL CENTER
8.90,2.93,33.89307,-118.29506,46529.00,11641.27,0.50,0.96,0.99,MEMORIAL HOSPITAL OF GARDENA
14.44,3.09,34.05336,-118.26558,78913.25,12586.30,0.50,0.69,0.80,GOOD SAMARITAN HOSPITAL
19.86,2.56,34.20285,-118.62962,110570.58,9493.12,0.50,0.61,0.14,WEST HILLS HOSPITAL & MEDICAL CENTER
11.21,2.86,33.80861,-118.18661,60024.84,11215.21,0.67,0.65,0.28,LONG BEACH MEMORIAL MEDICAL CENTER
10.89,2.94,37.69824,-122.08730,58127.95,11682.84,0.67,0.61,0.54,EDEN MEDICAL CENTER
9.04,2.60,36.83863,-119.66183,47348.31,9691.00,0.50,0.85,0.48,CLOVIS COMMUNITY MEDICAL CENTER
18.76,2.82,37.98396,-122.03464,104158.16,10987.16,0.50,0.76,0.98,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
9.64,2.44,38.94514,-121.10174,50861.64,8755.86,0.50,0.93,0.48,SUTTER AUBURN FAITH HOSPITAL
13.76,3.33,34.06389,-118.27347,74908.33,13964.88,0.50,0.80,0.99,SAINT VINCENT MEDICAL CENTER
20.10,2.57,35.29188,-120.66635,111986.50,9505.44,0.50,0.86,0.82,SIERRA VISTA REGIONAL MEDICAL CENTER
5.99,2.73,37.63058,-122.09502,29525.73,10470.73,0.67,0.76,0.33,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD
11.17,2.93,38.66956,-121.31378,59783.37,11607.49,0.67,0.66,0.30,MERCY SAN JUAN MEDICAL CENTER
12.93,2.97,37.98224,-121.80362,70074.83,11860.00,0.50,0.59,0.25,SUTTER DELTA MEDICAL CENTER
6.99,2.58,33.70376,-117.98776,35361.06,9607.06,0.00,0.00,0.00,HUNTINGTON BEACH HOSPITAL
11.94,5.75,37.06419,-120.85958,64315.31,28103.31,0.00,0.00,0.00,MEMORIAL HOSPITAL LOS BANOS
17.09,2.93,34.20777,-118.88305,94373.61,11647.13,0.50,0.51,0.70,LOS ROBLES HOSPITAL & MEDICAL CENTER
15.03,2.81,37.66867,-120.97339,82324.43,10913.80,0.67,0.80,0.54,MEMORIAL  MEDICAL CENTER
16.87,3.31,33.56100,-117.66530,93091.59,13855.23,0.67,0.59,0.13,MISSION HOSPITAL REGIONAL MED CENTER
7.59,2.96,36.94433,-120.04507,38839.87,11792.43,0.00,0.00,0.00,MADERA COMMUNITY HOSPITAL
16.20,3.40,33.71466,-117.93322,89162.00,14380.20,0.50,0.86,0.33,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
14.00,2.32,33.76335,-116.40628,76333.64,8077.00,0.50,0.56,0.39,EISENHOWER MEDICAL CENTER
7.32,2.82,33.84753,-118.03841,37293.18,10982.64,0.00,0.00,0.00,LA PALMA INTERCOMMUNITY HOSPITAL
16.65,2.69,33.84932,-118.15323,91836.44,10210.56,0.83,0.80,0.13,LAKEWOOD REGIONAL MEDICAL CENTER
5.29,2.68,34.02561,-117.68583,25400.95,10145.28,0.00,0.00,0.00,CHINO VALLEY MEDICAL CENTER
9.99,2.43,34.09764,-117.83444,52903.77,8724.31,0.00,0.00,0.00,SAN DIMAS COMMUNITY HOSPITAL
9.80,2.95,38.46387,-121.41645,51760.49,11728.28,0.50,0.60,0.58,METHODIST HOSPITAL OF SACRAMENTO
7.19,2.55,34.13289,-117.87121,36533.86,9421.36,0.50,0.82,0.96,FOOTHILL PRESBYTERIAN HOSPITAL
23.87,4.12,38.55484,-121.45628,134024.65,18593.29,0.50,0.50,0.03,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
11.23,2.33,33.60883,-117.70881,60125.86,8148.09,0.50,0.70,0.91,SADDLEBACK MEMORIAL MEDICAL CENTER
12.06,2.39,34.39755,-118.55330,64969.94,8468.33,0.50,0.60,0.21,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
21.48,3.34,34.07664,-118.37955,120051.94,14012.73,1.00,0.59,0.48,CEDARS-SINAI MEDICAL CENTER
22.08,2.52,35.55536,-120.72067,123543.41,9225.82,0.00,0.00,0.00,TWIN CITIES COMMUNITY HOSPITAL
9.11,2.34,32.99711,-117.05783,47759.29,8196.73,0.50,0.85,0.78,POMERADO HOSPITAL
5.24,2.59,38.46958,-121.41947,25118.00,9641.36,0.50,0.61,0.41,KAISER FOUNDATION HOSP SO SACRAMENTO
7.80,2.40,33.71818,-117.16690,40116.57,8520.22,0.00,0.00,0.00,MENIFEE VALLEY MEDICAL CENTER
18.42,3.05,37.03560,-121.57109,102164.58,12352.73,0.50,0.91,0.03,SAINT LOUISE REGIONAL HOSPITAL
19.11,2.66,37.77577,-121.95824,106205.18,10028.27,0.50,0.66,0.03,SAN RAMON REGIONAL MEDICAL CTR
6.92,2.50,33.55876,-117.18329,34922.65,9110.90,0.67,0.74,0.74,SOUTHWEST HEALTHCARE SYSTEM
5.59,3.01,34.22139,-118.45660,27160.78,12105.00,0.00,0.00,0.00,MISSION COMMUNITY HOSPITAL - PANORAMA
6.32,2.49,34.47174,-117.29791,31442.71,9045.00,0.50,1.00,0.99,DESERT VALLEY HOSPITAL
26.44,4.09,34.06760,-118.12291,149026.78,18392.78,0.50,0.94,0.86,GARFIELD MEDICAL CENTER
12.53,2.81,33.95076,-118.34828,67758.09,10947.92,0.50,0.71,1.00,CENTINELA HOSPITAL MEDICAL CENTER
20.67,2.56,34.05723,-118.36025,115311.08,9488.00,0.50,0.64,0.70,OLYMPIA MEDICAL CENTER
7.41,2.65,34.16028,-118.44948,37787.52,9973.52,0.00,0.00,0.00,SHERMAN OAKS HOSPITAL
6.81,2.52,32.77629,-117.05730,34294.00,9211.33,0.75,0.79,0.64,ALVARADO HOSPITAL MEDICAL CENTER
5.02,2.92,34.07861,-117.69582,23824.40,11596.33,0.00,0.00,0.00,MONTCLAIR HOSPITAL MEDICAL CENTER
17.13,2.57,34.17067,-118.53200,94620.57,9553.26,0.50,0.57,0.64,PROVIDENCE TARZANA MEDICAL CENTER
7.42,2.63,40.58532,-122.38702,37895.03,9875.00,0.50,0.79,0.98,SHASTA REGIONAL MEDICAL CENTER
5.56,2.38,40.41481,-104.70890,26974.11,8442.00,0.50,0.74,0.58,NORTH COLORADO MEDICAL CENTER
6.68,2.24,40.18134,-105.12769,33519.28,7617.00,0.50,0.71,0.76,LONGMONT UNITED HOSPITAL
6.24,2.29,39.76893,-105.09006,30975.31,7878.88,0.50,0.47,0.80,EXEMPLA LUTHERAN MEDICAL CENTER
7.80,2.42,40.57315,-105.05741,40072.47,8656.53,0.50,0.69,0.96,POUDRE VALLEY HOSPITAL
4.65,3.16,39.72730,-104.99157,21693.65,12977.00,0.67,0.66,0.14,DENVER HEALTH MEDICAL CENTER
8.01,2.33,38.23421,-104.62292,41302.59,8131.83,0.50,0.54,0.30,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
6.93,2.32,39.71712,-105.12874,35007.56,8045.90,0.33,0.68,0.16,CENTURA HEALTH-ST ANTHONY HOSPITAL
7.38,2.28,38.28184,-104.61256,37631.39,7836.72,0.67,0.69,0.30,PARKVIEW MEDICAL CENTER INC
5.20,2.30,38.83903,-104.80024,24884.11,7958.32,0.67,0.69,0.33,MEMORIAL HOSPITAL CENTRAL
7.71,2.61,39.09046,-108.56190,39572.48,9752.80,0.50,0.49,0.58,ST MARYS HOSPITAL AND MEDICAL CENTER
9.17,3.21,39.74234,-104.84156,48085.50,13274.65,0.67,0.66,0.70,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
6.62,2.31,40.02615,-105.28391,33176.09,8019.55,0.50,0.91,0.83,BOULDER COMMUNITY HOSPITAL
8.94,2.70,39.74601,-104.96909,46740.45,10287.45,0.67,0.71,0.91,EXEMPLA SAINT JOSEPH HOSPITAL
4.13,2.24,40.41320,-105.05139,18653.15,7612.10,0.50,0.93,0.70,MCKEE MEDICAL CENTER
5.50,2.23,38.86559,-104.82182,26658.54,7520.70,0.50,0.70,0.38,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
7.79,2.36,39.73231,-104.93396,40010.45,8280.45,0.75,0.50,0.32,ROSE MEDICAL CENTER
12.33,2.63,39.65399,-104.98116,66588.18,9900.32,0.33,0.47,0.17,SWEDISH MEDICAL CENTER
4.16,2.18,39.08601,-108.55355,18812.58,7219.00,0.00,0.00,0.00,COMMUNITY HOSPITAL
7.92,2.53,39.86430,-104.98481,40810.92,9295.58,0.50,0.84,0.01,NORTH SUBURBAN MEDICAL CENTER
9.21,2.35,39.68859,-104.83205,48327.90,8216.13,0.50,0.61,0.14,MEDICAL CENTER OF AURORA THE
7.84,2.40,39.84960,-105.01825,40305.09,8544.74,0.50,0.61,0.48,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL
8.30,2.21,39.52910,-104.87121,43043.35,7447.15,0.50,0.76,0.80,SKY RIDGE MEDICAL CENTER
9.83,2.28,39.57629,-104.98610,51935.44,7837.16,0.50,0.79,0.54,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
7.29,2.23,39.54881,-104.77119,37083.62,7564.50,0.50,0.60,0.12,PARKER ADVENTIST HOSPITAL
6.05,2.30,40.45184,-105.19608,29871.17,7937.25,0.50,0.79,0.45,MEDICAL CENTER OF THE ROCKIES
8.61,2.76,41.30978,-72.93806,44822.78,10609.92,0.67,0.57,0.08,HOSPITAL OF ST RAPHAEL
5.72,2.84,41.77507,-72.69941,27961.37,11106.36,0.50,0.54,0.86,ST FRANCIS HOSPITAL & MEDICAL CENTER
3.18,2.39,41.90922,-71.91467,13086.57,8457.48,0.00,0.00,0.00,DAY KIMBALL HOSPITAL
4.51,2.93,41.88142,-73.48367,20889.00,11617.00,0.00,0.00,0.00,SHARON HOSPITAL
6.33,2.68,41.55959,-73.05941,31514.32,10189.99,0.33,0.57,0.70,WATERBURY HOSPITAL
9.48,2.85,41.05562,-73.55390,49922.67,11188.25,0.50,0.53,0.11,STAMFORD HOSPITAL
3.95,2.58,41.33722,-72.10380,17581.25,9608.71,0.50,0.72,0.93,LAWRENCE & MEMORIAL HOSPITAL
