size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
8.24,2.40,33.41128,-111.68579,AZ,27000,5000,50,77,69,Banner Heart Hospital
6.85,2.20,36.10940,-94.16036,AR,22000,5000,33,77,74,Washington Regional Med Ctr At North Hills
6.08,2.61,35.25046,-91.70056,AR,19000,6000,50,61,63,White County Medical Center
3.74,2.15,36.23579,-93.10717,AR,10000,4000,0,0,0,North Arkansas Regional Medical Center
3.52,2.43,35.83746,-90.70386,AR,10000,5000,50,75,2,St Bernards Medical Ctr
3.54,2.11,36.34295,-92.39442,AR,10000,4000,50,65,57,Baxter Regional Medical Center
4.77,2.16,35.08546,-92.45774,AR,14000,4000,50,72,79,Conway Regional Medical Center
6.05,2.13,34.77770,-92.12539,AR,19000,4000,50,60,13,Baptist Health Medical Center North Little Rock
4.21,2.18,36.05214,-90.49908,AR,12000,5000,0,0,0,Arkansas Methodist Medical Center
6.72,2.20,35.28275,-93.14901,AR,21000,5000,0,0,0,St Marys Regional Medical Center
5.90,2.19,35.37445,-94.41868,AR,18000,5000,50,53,85,Sparks Regional Medical Center
5.58,2.10,35.35395,-94.35262,AR,17000,4000,50,66,11,St Edward Mercy Medical Center
5.72,2.27,34.74866,-92.35422,AR,18000,5000,50,43,21,Baptist Health Medical Center-Little Rock
5.66,2.40,35.76927,-91.63408,AR,17000,5000,33,63,37,White River Medical Center
5.94,2.08,34.73868,-92.39307,AR,19000,4000,75,86,79,Arkansas Heart Hospital
18.46,3.22,38.57053,-121.45216,CA,65000,8000,83,53,27,Mercy General Hospital
9.93,2.95,33.97659,-117.38184,CA,33000,7000,50,65,57,Riverside Community Hospital
9.30,3.31,32.75426,-117.16592,CA,31000,9000,50,72,69,University Of California San Diego Medical Center
6.66,2.55,39.50528,-121.54100,CA,21000,6000,50,73,63,Oroville Hospital
13.72,2.45,39.74221,-121.85000,CA,47000,6000,83,71,48,Enloe Medical Center
12.77,3.20,37.82206,-122.26275,CA,44000,8000,50,63,32,Alta Bates Summit Medical Center
8.30,2.77,32.78037,-115.56848,CA,27000,7000,50,97,69,El Centro Regional Medical Center
6.99,2.62,33.93183,-116.94587,CA,22000,6000,0,0,0,San Gorgonio Memorial Hospital
9.79,2.62,36.32737,-119.29548,CA,33000,6000,50,56,12,Kaweah Delta Medical Center
9.56,3.09,36.73000,-119.78000,CA,32000,8000,50,71,0,Community Regional Medical Center
13.08,2.87,32.75143,-117.16083,CA,45000,7000,33,62,69,Scripps Mercy Hospital
13.20,2.64,34.21674,-119.15631,CA,46000,6000,50,63,6,St Johns Regional Medical Center
13.64,2.80,37.96987,-121.28873,CA,47000,7000,83,68,97,St Josephs Med Center Of Stockton
8.41,2.64,36.83532,-119.76562,CA,28000,6000,50,66,57,Saint Agnes Medical Center
12.55,2.89,38.57155,-121.46874,CA,43000,7000,83,77,79,Sutter General Hospital
16.84,2.41,37.80132,-121.19690,CA,59000,5000,0,0,0,Doctors Hospital Of Manteca
9.51,2.57,36.32362,-119.66726,CA,32000,6000,50,88,24,Adventist Medical Center
8.41,2.56,33.18402,-117.29661,CA,28000,6000,50,57,21,Tri-City Medical Center
16.83,3.18,39.13822,-121.59436,CA,59000,8000,50,51,21,Rideout Memorial Hospital
11.17,2.65,36.57886,-121.91316,CA,38000,6000,66,56,57,Community Hospital Of The Monterey Peninsula
5.80,2.46,39.22809,-121.04721,CA,18000,6000,0,0,0,Sierra Nevada Memorial Hospital
15.63,2.56,37.51164,-120.83800,CA,55000,6000,33,86,16,Emanuel Medical Center Inc
11.91,2.52,34.58305,-118.14490,CA,41000,6000,50,86,54,Palmdale Regional Medical Center
15.83,2.69,32.61972,-117.02278,CA,55000,6000,50,71,57,Sharp Chula Vista Medical Center
7.27,2.58,33.62229,-117.92995,CA,23000,6000,50,70,51,Hoag Memorial Hospital Presbyterian
16.98,2.39,39.75720,-121.57018,CA,60000,5000,50,65,57,Feather River Hospital
13.29,2.41,35.27882,-120.65047,CA,46000,5000,0,0,0,French Hospital Medical Center
8.17,2.38,34.28920,-118.74484,CA,27000,5000,50,90,92,Simi Valley Hospital & Health Care Services
10.34,2.61,34.13973,-118.03534,CA,35000,6000,50,45,10,Methodist Hospital Of Southern Ca
16.10,2.64,33.83862,-116.54557,CA,56000,6000,66,81,2,Desert Regional Medical Center
14.15,2.48,38.72562,-120.79096,CA,49000,6000,50,81,1,Marshall Medical Center (1-Rh)
7.10,2.72,36.06956,-119.02748,CA,23000,7000,0,0,0,Sierra View District Hospital
12.21,2.42,34.03721,-117.20474,CA,42000,5000,50,92,69,Redlands Community Hospital
13.45,2.77,40.58654,-122.39168,CA,46000,7000,83,71,44,Mercy Medical Center Redding
10.13,2.60,34.50107,-117.17285,CA,34000,6000,50,87,20,St Mary Medical Center
10.13,2.51,38.76514,-121.24979,CA,34000,6000,66,77,16,Sutter Roseville Medical Center
11.24,3.36,34.05076,-117.26395,CA,38000,9000,50,55,16,Loma Linda University Medical Center
19.45,2.54,38.12186,-121.28665,CA,69000,6000,100,70,94,Lodi Memorial Hospital
6.14,2.67,32.95813,-115.55388,CA,19000,6000,50,91,92,Pioneers Memorial Healthcare District
11.42,2.43,33.81131,-118.34364,CA,39000,5000,66,67,88,Torrance Memorial Medical Center
11.92,2.53,33.83891,-118.35677,CA,41000,6000,50,86,94,Providence Little Company Of Mary Med Ctr Torrance
7.70,2.74,36.22008,-119.33764,CA,25000,7000,0,0,0,Tulare Regional Medical Center
15.88,2.77,37.94748,-122.53677,CA,55000,7000,50,63,16,Marin General Hospital
9.93,3.02,34.08802,-117.89341,CA,33000,8000,66,67,29,Citrus Valley Medical Center-Ic Campus
6.48,2.52,33.75117,-116.96028,CA,21000,6000,50,73,82,Hemet Valley Medical Center
5.30,2.47,38.60127,-121.39412,CA,16000,6000,66,67,82,Kaiser Foundation Hospital - Sacramento
11.41,2.87,37.34027,-120.46817,CA,39000,7000,50,77,37,Mercy Medical Center
26.01,2.86,37.66540,-120.99743,CA,93000,7000,66,66,9,Doctors Medical Center
14.16,2.75,38.66956,-121.31378,CA,49000,7000,66,66,29,Mercy San Juan Medical Center
17.61,2.96,33.68179,-116.23394,CA,62000,7000,50,70,16,John F Kennedy Memorial Hospital Inc
15.96,2.39,33.80441,-118.06665,CA,56000,5000,50,50,48,Los Alamitos Medical Center
6.05,2.92,36.94433,-120.04507,CA,19000,7000,0,0,0,Madera Community Hospital
16.33,2.35,33.76335,-116.40628,CA,57000,5000,50,56,39,Eisenhower Medical Center
20.27,3.60,38.55484,-121.45628,CA,72000,10000,50,50,3,University Of California Davis Medical Center
11.34,2.40,34.39755,-118.55330,CA,39000,5000,50,60,21,Henry Mayo Newhall Memorial Hospital
19.12,2.92,34.07664,-118.37955,CA,68000,7000,100,58,48,Cedars-Sinai Medical Center
14.92,2.42,35.55536,-120.72067,CA,52000,5000,0,0,0,Twin Cities Community Hospital
6.87,2.38,33.71818,-117.16690,CA,22000,5000,0,0,0,Menifee Valley Medical Center
5.32,2.46,33.55876,-117.18329,CA,16000,6000,66,73,74,Southwest Healthcare System
14.72,2.61,35.38506,-119.03992,CA,51000,6000,50,97,76,Bakersfield Heart Hospital
4.73,2.74,34.16028,-118.44948,CA,14000,7000,0,0,0,Sherman Oaks Hospital
16.18,2.48,34.17067,-118.53200,CA,57000,6000,50,57,63,Providence Tarzana Medical Center
13.39,2.63,40.58532,-122.38702,CA,46000,6000,50,78,98,Shasta Regional Medical Center
8.34,2.38,40.41481,-104.70890,CO,27000,5000,50,73,57,North Colorado Medical Center
6.88,2.28,39.76893,-105.09006,CO,22000,5000,50,47,79,Exempla Lutheran Medical Center
5.56,2.21,40.57315,-105.05741,CO,17000,5000,50,68,95,Poudre Valley Hospital
9.58,2.49,38.23421,-104.62292,CO,32000,6000,50,53,29,Centura Health-St Mary Corwin Medical Center
6.95,2.31,38.83903,-104.80024,CO,22000,5000,66,68,33,Memorial Hospital Central
6.63,2.79,39.09046,-108.56190,CO,21000,7000,50,48,57,St Marys Hospital And Medical Center
8.38,2.22,38.86559,-104.82182,CO,28000,5000,50,70,37,Centura Health-Penrose St Francis Health Services
6.26,2.14,40.45184,-105.19608,CO,20000,4000,50,78,44,Medical Center Of The Rockies
8.71,2.73,41.30978,-72.93806,CT,29000,7000,66,57,8,Hospital Of St Raphael
6.09,2.83,41.77507,-72.69941,CT,19000,7000,50,53,85,St Francis Hospital & Medical Center
10.08,2.68,41.55959,-73.05941,CT,34000,6000,33,57,69,Waterbury Hospital
5.17,2.43,41.33722,-72.10380,CT,16000,5000,50,72,92,Lawrence & Memorial Hospital
6.36,2.94,41.18881,-73.16645,CT,20000,7000,50,51,21,Bridgeport Hospital
3.42,2.34,41.54874,-72.80148,CT,9000,5000,50,60,79,Midstate Medical Center
7.26,2.43,41.03431,-73.63020,CT,23000,5000,50,48,63,Greenwich Hospital Association
7.44,3.29,41.30400,-72.93502,CT,24000,9000,66,41,3,Yale-New Haven Hospital
4.36,2.39,41.54301,-72.08799,CT,13000,5000,50,70,44,William W Backus Hospital
8.77,2.98,41.75412,-72.67927,CT,29000,8000,50,47,9,Hartford Hospital
7.73,2.66,41.20049,-73.20281,CT,25000,6000,66,78,63,St Vincent'S Medical Center
4.28,2.54,41.33493,-73.08978,CT,12000,6000,50,77,92,Griffin Hospital
5.82,2.62,41.40474,-73.44739,CT,18000,6000,50,66,57,Danbury Hospital
8.13,2.77,41.11147,-73.42010,CT,27000,7000,50,72,92,Norwalk Hospital Association
5.26,2.78,41.66107,-72.78671,CT,16000,7000,50,52,8,Hospital Of Central Connecticut The
6.23,2.65,39.69005,-75.68408,DE,20000,6000,66,58,39,Christiana Care Health Services Inc.
6.11,2.34,39.15135,-75.52309,DE,19000,5000,50,58,90,Bayhealth - Kent General Hospital
6.57,2.31,38.77159,-75.14210,DE,21000,5000,50,90,81,Beebe Medical Center
8.95,2.84,38.90106,-77.05079,DC,30000,7000,50,50,13,George Washington Univ Hospital
7.15,2.79,38.92944,-77.01473,DC,23000,7000,33,58,1,Washington Hospital Center
8.34,2.40,28.52517,-81.37729,FL,27000,5000,66,47,29,Orlando Health
8.36,2.54,28.57345,-81.36990,FL,28000,6000,83,66,24,Florida Hospital
11.92,2.55,25.68309,-80.34038,FL,41000,6000,50,62,85,Baptist Hospital Of Miami Inc
5.38,2.30,26.62849,-81.87423,FL,16000,5000,66,52,16,Lee Memorial Hospital
5.50,2.17,29.01347,-80.94096,FL,17000,4000,50,68,9,Bert Fish Medical Center
6.13,2.29,29.20117,-81.05828,FL,19000,5000,66,76,79,Halifax Health Medical Center
8.55,2.21,26.15053,-81.79919,FL,28000,5000,66,62,39,Naples Community Hospital
8.81,2.12,28.08771,-80.61362,FL,29000,4000,66,58,17,Holmes Regional Medical Center
9.42,3.69,25.79143,-80.21250,FL,31000,10000,83,48,4,Jackson Memorial Hospital
7.20,2.09,28.83363,-82.33561,FL,23000,4000,50,55,44,Citrus Memorial Hospital
6.94,2.87,30.47650,-87.21219,FL,22000,7000,50,41,39,Sacred Heart Hospital
5.28,2.18,30.15963,-85.64818,FL,16000,5000,66,73,43,Bay Medical Center
9.91,2.59,25.86166,-80.21398,FL,33000,6000,50,83,69,North Shore Medical Center
11.09,2.65,25.81317,-80.13996,FL,38000,6000,66,47,24,Mount Sinai Medical Center
9.27,2.28,27.49789,-82.56220,FL,31000,5000,50,55,29,Manatee Memorial Hospital
7.75,2.51,26.01867,-80.17981,FL,25000,6000,83,63,76,Memorial Regional Hospital
5.05,2.06,28.01404,-82.78368,FL,15000,4000,50,75,54,Mease Hospital Dunedin
10.74,2.33,27.19837,-80.24306,FL,36000,5000,66,70,57,Martin Memorial Medical Center
7.45,2.20,29.04263,-81.31635,FL,24000,5000,50,86,98,Florida Hospital Deland
8.82,2.15,28.26092,-82.18802,FL,29000,4000,50,62,88,Florida Hospital Zephyrhills
4.76,2.08,27.46707,-81.43358,FL,14000,4000,0,0,0,Highlands Regional Medical Center
5.08,2.59,25.86856,-80.31222,FL,15000,6000,50,88,92,Palm Springs General Hospital
12.98,2.14,28.55140,-81.72120,FL,45000,4000,0,0,0,South Lake Hospital
9.44,2.20,28.02768,-81.72466,FL,32000,5000,50,62,2,Winter Haven Hospital
11.94,2.86,25.84597,-80.26872,FL,41000,7000,75,82,99,Hialeah Hospital
6.11,2.11,28.82358,-81.71133,FL,19000,4000,50,71,48,Florida Hospital Waterman
6.36,2.37,29.17594,-82.13898,FL,20000,5000,50,60,94,Munroe Regional Medical Center
8.67,2.17,27.78088,-82.65126,FL,29000,5000,50,68,57,St Anthony'S Hospital
7.83,2.11,27.09043,-82.44499,FL,26000,4000,50,76,48,Venice Regional Medical Center
13.30,2.24,28.53906,-82.44193,FL,46000,5000,50,75,57,Brooksville Regional Hospital
10.97,2.27,26.18711,-80.11941,FL,37000,5000,83,57,37,Holy Cross Hospital Inc
7.69,2.35,27.98242,-82.49025,FL,25000,5000,66,60,29,St Joseph'S Hospital
11.19,2.42,26.59805,-80.09271,FL,38000,5000,100,60,27,Jfk Medical Center
5.00,2.24,26.27623,-80.12220,FL,15000,5000,75,72,57,Broward Health North Broward Medical Center
6.76,2.19,27.31827,-82.53140,FL,22000,5000,33,37,69,Sarasota Memorial Hospital
7.77,2.27,30.31525,-81.66398,FL,25000,5000,66,47,12,Baptist Medical Center
8.05,2.56,29.86371,-81.31749,FL,26000,6000,66,76,29,Flagler Hospital
11.31,2.11,27.89590,-81.56547,FL,38000,4000,0,0,0,Lake Wales Medical Center
3.85,2.14,30.19345,-82.63268,FL,11000,4000,0,0,0,Shands Lake Shore Regional Medical Center
4.80,2.33,27.65832,-80.39307,FL,14000,5000,66,76,99,Indian River Medical Center
6.42,2.13,26.61563,-81.65945,FL,20000,4000,50,78,33,Lehigh Regional Medical Center
7.74,2.47,27.50001,-81.43962,FL,25000,6000,50,61,85,Florida Hospital Heartland Medical Center
13.66,2.32,28.29946,-81.41021,FL,47000,5000,50,63,51,Osceola Regional Medical Center
6.38,2.99,29.64155,-82.34844,FL,20000,8000,66,53,29,Shands Hospital At The University Of Florida
5.29,2.15,30.27449,-81.40071,FL,16000,4000,66,93,69,Baptist Medical Center  Beaches
5.08,2.38,29.47897,-81.18915,FL,15000,5000,50,51,39,Florida Hospital Flagler
11.28,2.30,30.73540,-86.56171,FL,38000,5000,50,90,97,North Okaloosa Medical Center
5.13,2.13,30.63421,-87.06708,FL,15000,4000,50,76,72,Santa Rosa Medical Center
5.98,2.09,27.75214,-82.73951,FL,19000,4000,50,62,85,Palms Of Pasadena Hospital
6.64,2.38,27.95192,-82.80379,FL,21000,5000,66,62,9,Morton Plant Hospital
14.86,2.33,25.96994,-80.14533,FL,52000,5000,50,63,79,Aventura Hospital And Medical Center
7.74,2.33,30.45726,-84.26175,FL,25000,5000,66,57,63,Tallahassee Memorial Healthcare
12.08,2.22,28.18120,-81.64018,FL,41000,5000,50,72,57,Heart Of Florida Regional Medical Center
3.39,2.15,30.78675,-85.24189,FL,9000,4000,0,0,0,Jackson Hospital
13.59,3.31,25.70328,-80.29391,FL,47000,9000,50,65,69,South Miami Hospital Inc
6.86,2.67,30.18340,-82.68783,FL,22000,6000,0,0,0,Lake City Medical Center
9.23,2.20,28.06172,-81.95304,FL,31000,5000,50,52,3,Lakeland Regional Medical Center
10.87,2.10,27.30187,-82.45428,FL,37000,4000,33,67,95,Doctors Hospital Of Sarasota
8.10,2.19,26.35875,-80.10203,FL,27000,5000,66,46,43,Boca Raton Regional Hospital
10.56,2.20,26.83035,-80.08655,FL,36000,5000,100,56,37,Palm Beach Gardens Medical Center
14.18,2.70,25.74360,-80.25465,FL,49000,6000,50,82,41,Coral Gables Hospital
12.73,2.72,25.88563,-80.32635,FL,44000,7000,66,78,90,Palmetto General Hospital
11.17,2.10,28.19342,-82.46987,FL,38000,4000,50,77,43,Medical Center Of Trinity
15.21,2.44,29.66085,-82.41172,FL,53000,5000,33,52,17,North Florida Regional Medical Center
14.61,2.73,25.73195,-80.38580,FL,51000,7000,33,51,79,Kendall Regional Medical Center
13.45,2.20,29.17550,-82.13680,FL,46000,5000,83,55,85,Ocala Regional Medical Center
9.78,2.11,27.48213,-82.62126,FL,33000,4000,50,75,69,Blake Medical Center
6.00,2.17,27.84359,-80.48849,FL,19000,5000,0,0,0,Sebastian River Medical Center
7.52,2.29,26.52735,-81.83337,FL,24000,5000,50,58,63,Gulf Coast Medical Center Lee Mem Health System
18.45,2.13,30.45448,-86.63362,FL,65000,4000,50,72,63,Fort Walton Beach Medical Center
9.08,2.16,26.21219,-80.25478,FL,30000,4000,0,0,0,University Hospital And Medical Center
11.54,2.22,26.12354,-80.25951,FL,39000,5000,50,57,74,Westside Regional Medical Center
13.64,2.09,30.51624,-87.21856,FL,47000,4000,50,65,4,West Florida Hospital
16.85,2.10,26.98884,-82.09877,FL,59000,4000,50,80,57,Fawcett Memorial Hospital
11.62,2.37,27.93259,-82.28759,FL,40000,5000,66,67,21,Brandon Regional Hospital
4.39,2.06,26.63958,-81.94164,FL,13000,4000,50,52,21,Cape Coral Hospital
10.52,2.55,27.43392,-80.34350,FL,36000,6000,83,53,29,Lawnwood Regional Medical Center & Heart Institute
4.68,2.12,28.95195,-82.62421,FL,14000,4000,50,72,21,Seven Rivers Regional Medical Center
8.26,2.35,27.25983,-80.82855,FL,27000,5000,50,78,74,Raulerson Hospital
3.94,2.41,26.92138,-80.09708,FL,11000,5000,50,61,54,Jupiter Medical Center
10.41,2.38,30.47616,-84.23140,FL,35000,5000,50,66,57,Capital Regional Medical Center
13.23,2.25,28.36128,-82.68883,FL,46000,5000,66,67,90,Regional Medical Center Bayonet Point
11.59,2.20,26.43709,-80.12728,FL,40000,5000,83,72,92,Delray Medical Center
7.91,2.16,27.71350,-82.36512,FL,26000,4000,33,66,33,South Bay Hospital
7.05,2.22,27.28861,-80.29431,FL,23000,5000,50,65,54,St Lucie Medical Center
13.90,2.10,28.53585,-82.53404,FL,48000,4000,66,71,57,Oak Hill Hospital
8.48,2.10,28.03957,-82.70875,FL,28000,4000,66,66,54,Mease Countryside Hospital
10.75,2.22,26.94996,-82.32651,FL,36000,5000,0,0,0,Englewood Community Hospital
6.17,2.24,26.35614,-80.19956,FL,19000,5000,50,80,82,West Boca Medical Center
10.12,2.35,26.01394,-80.30980,FL,34000,5000,66,71,63,Memorial Hospital West
7.42,2.11,28.94952,-81.95843,FL,24000,4000,33,80,94,Villages Regional Hospital The
9.69,2.10,27.38993,-82.43343,FL,32000,4000,0,0,0,Lakewood Ranch Medical Center
7.13,2.98,34.78963,-84.98398,GA,23000,8000,50,76,10,Hamilton Medical Center
4.84,2.13,31.22516,-82.34898,GA,14000,4000,50,93,33,Satilla Regional Medical Center
8.42,2.16,34.17863,-84.13992,GA,28000,4000,66,63,46,Northside Hospital Forsyth
6.96,2.46,31.59023,-84.15756,GA,22000,6000,50,53,11,Phoebe Putney Memorial Hospital
6.74,2.24,33.56970,-85.07276,GA,21000,5000,25,78,90,Tanner Medical Center - Carrollton
5.65,2.36,33.03204,-85.05781,GA,17000,5000,50,78,95,West Georgia Medical Center
4.95,2.21,33.60237,-83.84809,GA,15000,5000,0,0,0,Newton Medical Center
6.43,2.63,34.51192,-84.92579,GA,20000,6000,50,88,57,Gordon Hospital
6.10,2.70,31.17425,-81.48459,GA,19000,6000,50,61,17,Southeast Georgia Health System- Brunswick Campus
5.72,2.28,33.47096,-81.98176,GA,18000,5000,50,51,21,University Hospital
7.06,2.26,34.30335,-83.81737,GA,23000,5000,66,58,44,Northeast Georgia Medical Center Inc
10.25,2.25,33.23886,-84.26706,GA,35000,5000,33,78,69,Spalding Regional Medical Center
7.75,2.32,33.96770,-84.55011,GA,25000,5000,66,62,44,Wellstar Kennestone Hospital
6.10,2.47,32.03185,-81.09158,GA,19000,6000,66,61,24,Memorial Health Univ Med Cen Inc
5.75,2.15,30.82614,-83.97393,GA,18000,4000,50,75,48,John D Archbold Memorial Hospital
5.98,2.16,31.98515,-81.15475,GA,19000,4000,66,72,33,St Joseph'S Hospital - Savannah
6.45,2.22,32.61642,-83.63065,GA,20000,5000,50,73,74,Houston Medical Center
6.30,2.30,33.96117,-83.39832,GA,20000,5000,50,68,92,Athens Regional Medical Center
4.91,2.62,33.78956,-84.28077,GA,15000,6000,50,83,11,Dekalb Medical Center
6.02,2.50,33.76810,-84.38616,GA,19000,6000,33,45,9,Emory University Hospital Midtown
6.00,2.14,33.90877,-84.35180,GA,19000,4000,50,55,3,Saint Joseph'S Hospital Of Atlanta Inc
7.20,2.21,33.81003,-84.39568,GA,23000,5000,33,57,44,Piedmont Hospital
4.98,2.27,33.96351,-84.01769,GA,15000,5000,50,90,44,Gwinnett Medical Center
5.83,2.35,33.68072,-84.00200,GA,18000,5000,50,56,33,Rockdale Medical Center
8.79,2.45,32.83041,-83.63476,GA,29000,6000,66,48,44,Medical Center Of Central Georgia
4.31,2.24,30.86250,-83.28630,GA,12000,5000,66,67,74,South Georgia Medical Center
5.78,2.13,32.20903,-82.37585,GA,18000,4000,0,0,0,Meadows Regional Medical Center
4.60,2.13,32.50679,-84.95933,GA,14000,4000,83,67,69,St Francis Hospital Inc
7.18,2.35,33.85638,-84.60446,GA,23000,5000,50,56,33,Wellstar Cobb Hospital
7.39,2.24,34.25704,-85.16467,GA,24000,5000,50,87,24,Redmond Regional Medical Center
5.43,2.22,33.51144,-84.22200,GA,17000,5000,50,91,92,Henry Medical Center Inc
5.41,2.14,33.87683,-84.02136,GA,17000,4000,50,77,44,Emory Eastside Medical Center
10.42,2.20,34.06334,-84.31976,GA,35000,5000,75,70,74,North Fulton Regional Hospital
6.92,2.14,33.45252,-84.50697,GA,22000,4000,50,60,33,Piedmont Fayette Hospital
7.15,3.11,21.30780,-157.85505,HI,23000,8000,66,68,44,The Queens Medical Center
8.58,3.88,20.88519,-156.48928,HI,28000,11000,66,88,20,Maui Memorial Medical Center
3.78,2.90,21.49879,-158.02633,HI,10000,7000,0,0,0,Wahiawa General Hospital
4.52,3.10,19.71761,-155.11327,HI,13000,8000,50,82,67,Hilo Medical Center
6.27,2.70,21.38328,-157.93828,HI,20000,6000,0,0,0,Pali Momi Medical Center
5.99,2.34,43.61218,-116.19234,ID,19000,5000,66,61,16,St Lukes Regional Medical Center
5.00,2.27,43.61359,-116.25484,ID,15000,5000,66,78,24,St Alphonsus Regional Medical Center
5.88,2.30,43.46987,-111.99208,ID,18000,5000,66,66,57,Eastern Idaho Regional Medical Center
5.55,2.31,47.69645,-116.79476,ID,17000,5000,50,71,48,Kootenai Medical Center
9.30,2.27,41.52896,-88.13550,IL,31000,5000,50,75,82,Provena St Joseph Medical Center
7.14,2.44,42.06550,-87.68428,IL,23000,5000,33,55,57,Evanston Hospital
9.03,2.27,41.84429,-89.48014,IL,30000,5000,0,0,0,Katherine Shaw Bethea Hospital
7.08,2.57,39.93563,-91.39833,IL,23000,6000,50,55,92,Blessing Hospital
13.23,2.40,41.72930,-88.26976,IL,46000,5000,50,90,63,Copley Memorial Hospital
2.97,2.08,39.12680,-88.55059,IL,7000,4000,0,0,0,St Anthonys Memorial Hospital
4.91,2.20,38.52908,-89.11604,IL,15000,5000,50,86,17,St Marys Hospital
5.28,2.19,38.32292,-88.91026,IL,16000,5000,50,81,90,Good Samaritan Regional Hlth Center
6.48,2.58,41.72636,-87.56727,IL,21000,6000,50,65,74,Advocate Trinity Hospital
5.42,2.37,39.80726,-89.64496,IL,17000,5000,50,58,79,St Johns Hospital
7.13,2.62,41.83195,-87.79266,IL,23000,6000,50,78,57,Macneal  Hospital
2.96,2.21,39.11040,-90.34312,IL,7000,5000,0,0,0,Jersey Community Hospital
8.05,2.56,41.66900,-87.81414,IL,26000,6000,50,72,95,Palos Community Hospital
5.86,2.57,40.98818,-90.36374,IL,18000,6000,0,0,0,St Mary Medical Center
7.73,3.39,40.70200,-89.59222,IL,25000,9000,66,57,3,Saint Francis Medical Center
7.05,2.31,40.13811,-87.64569,IL,23000,5000,0,0,0,Provena United Samaritans Medctr-Logan
7.90,2.19,41.36897,-88.42537,IL,26000,5000,0,0,0,Morris Hospital & Healthcare Centers
12.06,4.55,41.97532,-87.69958,IL,41000,13000,50,85,51,Swedish Covenant Hospital
7.20,2.21,42.31832,-88.27920,IL,23000,5000,50,83,24,Centegra Health System - Mc Henry Hospital
9.99,2.38,41.98743,-87.81440,IL,34000,5000,66,62,69,Resurrection Medical Center
3.30,3.28,41.87381,-87.67421,IL,9000,9000,83,55,16,John H Stroger Jr Hospital
