size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
18.64,2.62,34.05723,-118.36025,44640.69,4505.38,OLYMPIA MEDICAL CENTER,0.0,1.391,0.506,0.379,0.0,0.0,0.253,0.0
19.43,2.51,34.17067,-118.53200,46618.15,4227.70,PROVIDENCE TARZANA MEDICAL CENTER,0.0,1.031,0.344,0.258,0.0,0.0,0.172,0.086
7.62,2.29,39.76893,-105.09006,17029.54,3689.00,EXEMPLA LUTHERAN MEDICAL CENTER,0.109,0.437,0.219,0.328,0.0,0.109,0.0,0.109
8.84,2.51,38.83903,-104.80024,20080.29,4218.21,MEMORIAL HOSPITAL CENTRAL,0.0,0.363,0.544,0.06,0.0,0.0,0.0,0.181
7.40,2.55,38.86559,-104.82182,16474.79,4337.14,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,0.0,0.655,0.298,0.119,0.0,0.0,0.238,0.0
7.68,2.81,41.30978,-72.93806,17179.41,4975.53,HOSPITAL OF ST RAPHAEL,0.0,0.344,0.516,0.602,0.0,0.0,0.086,0.043
6.38,2.87,41.77507,-72.69941,13924.14,5139.24,ST FRANCIS HOSPITAL & MEDICAL CENTER,0.0,0.714,0.672,0.462,0.0,0.0,0.126,0.084
4.65,2.52,41.33722,-72.10380,9579.80,4250.87,LAWRENCE & MEMORIAL HOSPITAL,0.0,0.401,0.321,0.08,0.0,0.08,0.0,0.0
8.98,2.87,41.05562,-73.55390,20440.64,5121.71,STAMFORD HOSPITAL,0.0,1.067,0.534,0.32,0.0,0.0,0.854,0.107
4.60,2.88,41.55241,-73.03554,9468.92,5146.25,SAINT MARYS HOSPITAL,0.0,0.294,0.783,0.098,0.0,0.098,0.196,0.0
10.75,3.64,41.30400,-72.93502,24879.81,7050.32,YALE-NEW HAVEN HOSPITAL,0.0,0.865,0.587,0.68,0.0,0.124,0.062,0.34
6.93,2.79,41.20049,-73.20281,15302.52,4930.00,ST VINCENT'S MEDICAL CENTER,0.0,0.375,0.25,0.437,0.0,0.0,0.0,0.0
5.29,2.76,41.40474,-73.44739,11191.54,4863.58,DANBURY HOSPITAL,0.0,0.0,0.517,0.46,0.0,0.0,0.057,0.23
7.60,2.82,41.11147,-73.42010,16987.56,5002.81,NORWALK HOSPITAL ASSOCIATION,0.0,0.195,0.39,0.098,0.0,0.0,0.293,0.0
4.97,2.66,41.66107,-72.78671,10391.78,4608.52,HOSPITAL OF CENTRAL CONNECTICUT, THE,0.0,0.249,0.187,0.435,0.0,0.062,0.124,0.124
4.54,2.87,39.69005,-75.68408,9315.73,5140.20,CHRISTIANA CARE HEALTH SERVICES, INC.,0.0,0.513,0.424,0.379,0.0,0.0,0.067,0.089
6.72,2.56,39.74954,-75.56662,14770.13,4347.47,ST FRANCIS HOSPITAL,0.0,0.364,0.91,0.0,0.0,0.0,0.0,0.0
4.59,2.38,39.15135,-75.52309,9443.15,3910.00,BAYHEALTH - KENT GENERAL HOSPITAL,0.0,0.258,0.773,0.193,0.0,0.0,0.064,0.129
4.35,2.89,38.64231,-75.60660,8846.67,5173.33,NANTICOKE MEMORIAL HOSPITAL,0.0,0.421,0.0,0.0,0.0,0.0,0.211,0.0
6.44,3.81,38.91770,-77.02193,14079.50,7495.31,HOWARD UNIVERSITY HOSPITAL,0.0,0.805,0.322,0.644,0.0,0.0,0.161,0.0
7.66,2.42,38.93576,-77.10909,17134.67,4015.75,SIBLEY MEMORIAL HOSPITAL,0.0,0.0,0.649,0.26,0.0,0.0,0.13,0.0
7.52,2.91,38.92944,-77.01473,16779.32,5231.18,WASHINGTON HOSPITAL CENTER,0.0,0.761,0.217,0.362,0.0,0.0,0.145,0.109
7.79,2.96,30.34913,-81.66391,17461.14,5364.19,SHANDS JACKSONVILLE MEDICAL CENTER,0.0,0.31,0.31,0.186,0.0,0.0,0.124,0.186
8.10,2.41,26.50479,-80.06979,18245.97,3988.03,BETHESDA MEMORIAL HOSPITAL,0.0,0.508,0.799,0.29,0.0,0.073,0.29,0.0
9.51,2.57,28.52517,-81.37729,21778.61,4367.78,ORLANDO HEALTH,0.0,0.826,0.486,0.219,0.0,0.049,0.097,0.024
7.94,2.53,28.57345,-81.36990,17829.61,4275.25,FLORIDA HOSPITAL,0.0,0.317,0.317,0.136,0.0,0.0,0.011,0.023
12.28,2.77,25.68309,-80.34038,28706.43,4868.97,BAPTIST HOSPITAL OF MIAMI INC,0.0,0.316,0.443,0.19,0.0,0.0,0.19,0.063
11.71,2.73,25.78846,-80.21644,27284.17,4776.78,UNIVERSITY OF MIAMI HOSPITAL,0.0,0.929,0.547,0.109,0.0,0.0,1.093,0.055
6.06,2.26,26.62849,-81.87423,13123.29,3600.00,LEE MEMORIAL HOSPITAL,0.0,0.511,0.746,1.021,0.0,0.0,0.157,0.039
6.25,2.22,26.15053,-81.79919,13611.35,3506.52,NAPLES COMMUNITY HOSPITAL,0.0,0.303,0.539,0.101,0.0,0.0,0.135,0.034
7.86,2.12,28.08771,-80.61362,17625.94,3253.00,HOLMES REGIONAL MEDICAL CENTER,0.0,0.475,0.647,0.216,0.0,0.043,0.043,0.0
9.05,3.96,25.79143,-80.21250,20617.46,7867.92,JACKSON MEMORIAL HOSPITAL,0.047,0.837,0.186,0.186,0.0,0.047,0.326,0.0
6.21,2.10,28.83363,-82.33561,13495.92,3196.00,CITRUS MEMORIAL HOSPITAL,0.0,0.415,0.415,2.24,0.0,0.0,0.249,0.083
7.20,2.19,30.15963,-85.64818,15970.23,3421.92,BAY MEDICAL CENTER,0.0,0.3,0.72,0.0,0.0,0.06,0.0,0.0
12.49,2.72,25.86166,-80.21398,29236.10,4751.87,NORTH SHORE MEDICAL CENTER,0.0,0.15,0.225,0.0,0.0,0.0,0.075,0.0
6.88,2.31,28.54917,-81.52746,15186.06,3717.00,HEALTH CENTRAL,0.0,0.307,0.461,0.154,0.0,0.0,0.0,0.154
7.64,2.49,27.76332,-82.64325,17087.74,4182.79,BAYFRONT MEDICAL CENTER INC,0.0,1.031,0.469,0.0,0.0,0.0,0.0,0.0
12.05,2.78,25.81317,-80.13996,28144.71,4904.83,MOUNT SINAI MEDICAL CENTER,0.0,0.313,0.813,0.313,0.0,0.063,0.125,0.063
9.21,2.53,26.01867,-80.17981,21013.47,4271.25,MEMORIAL REGIONAL HOSPITAL,0.0,0.273,0.436,0.164,0.0,0.0,0.055,0.109
6.04,2.26,30.30835,-81.68919,13085.80,3606.42,ST VINCENT'S MEDICAL CENTER,0.0,0.139,0.173,0.104,0.0,0.0,0.069,0.035
6.06,2.26,28.01404,-82.78368,13117.64,3598.55,MEASE HOSPITAL DUNEDIN,0.0,0.199,0.596,2.783,0.0,0.0,0.0,0.0
9.12,2.54,27.19837,-80.24306,20779.46,4306.23,MARTIN MEMORIAL MEDICAL CENTER,0.0,0.448,0.384,0.128,0.0,0.064,0.0,0.0
7.98,2.15,28.26092,-82.18802,17942.73,3325.00,FLORIDA HOSPITAL ZEPHYRHILLS,0.0,0.131,0.262,0.262,0.0,0.131,0.262,0.0
6.47,2.16,27.46707,-81.43358,14140.67,3349.00,HIGHLANDS REGIONAL MEDICAL CENTER,0.0,0.0,0.736,1.104,0.0,0.368,0.0,0.368
6.79,2.29,28.02768,-81.72466,14965.14,3677.05,WINTER HAVEN HOSPITAL,0.0,0.4,0.799,0.32,0.0,0.0,0.719,0.0
6.66,2.16,28.82358,-81.71133,14616.12,3361.00,FLORIDA HOSPITAL WATERMAN,0.0,0.137,0.825,0.069,0.0,0.0,0.069,0.0
9.38,2.61,25.74067,-80.21244,21435.13,4471.93,MERCY HOSPITAL INC,0,0,0,0,0,0,0,0
6.42,2.22,29.17594,-82.13898,14034.08,3514.46,MUNROE REGIONAL MEDICAL CENTER,0.0,0.135,0.628,0.359,0.0,0.0,0.09,0.135
9.47,2.21,26.18711,-80.11941,21661.70,3479.00,HOLY CROSS HOSPITAL INC,0.0,0.328,0.46,1.182,0.0,0.0,0.131,0.066
7.06,2.46,27.98242,-82.49025,15638.19,4108.53,ST JOSEPH'S HOSPITAL,0.0,0.48,0.384,0.144,0.0,0.0,0.096,0.192
6.59,2.83,25.77941,-80.29397,14463.82,5040.45,METROPOLITAN HOSPITAL OF MIAMI,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.0
11.22,2.56,26.59805,-80.09271,26051.80,4349.35,JFK MEDICAL CENTER,0.0,0.454,0.578,0.165,0.0,0.041,0.041,0.0
6.74,2.31,26.27623,-80.12220,14822.82,3722.55,BROWARD HEALTH NORTH BROWARD MEDICAL CENTER,0.0,0.318,0.318,0.159,0.0,0.0,0.318,0.0
5.35,2.18,27.31827,-82.53140,11345.62,3395.29,SARASOTA MEMORIAL HOSPITAL,0.045,0.27,0.36,1.622,0.0,0.045,0.045,0.09
8.18,2.36,30.31525,-81.66398,18427.94,3849.42,BAPTIST MEDICAL CENTER,0.0,0.377,0.519,1.131,0.0,0.047,0.047,0.047
8.55,2.95,29.86371,-81.31749,19373.56,5335.78,FLAGLER HOSPITAL,0.0,0.591,0.739,0.074,0.0,0.0,0.0,0.0
7.16,2.19,28.33522,-80.72319,15871.20,3421.00,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,0.0,0.193,1.158,0.289,0.0,0.0,0.0,0.193
7.77,2.14,27.89590,-81.56547,17399.42,3296.08,LAKE WALES MEDICAL CENTER,0.0,0.0,0.381,0.0,0.0,0.0,0.0,0.0
5.84,2.18,30.19345,-82.63268,12576.36,3402.00,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,0.0,0.0,0.604,0.0,0.0,0.0,0.0,0.0
11.75,2.43,28.29946,-81.41021,27374.47,4022.71,OSCEOLA REGIONAL MEDICAL CENTER,0.0,1.196,0.498,0.299,0.0,0.1,0.0,0.0
9.38,2.08,30.27449,-81.40071,21431.92,3162.31,BAPTIST MEDICAL CENTER  BEACHES,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0
10.52,2.18,30.73540,-86.56171,24304.83,3411.00,NORTH OKALOOSA MEDICAL CENTER,0.0,0.163,0.325,0.0,0.0,0.0,0.0,0.0
6.66,2.22,27.95192,-82.80379,14632.68,3499.42,MORTON PLANT HOSPITAL,0.052,0.209,0.731,0.992,0.0,0.0,0.0,0.0
10.78,2.91,27.93740,-82.45927,24952.62,5225.19,TAMPA GENERAL HOSPITAL,0.0,0.722,0.587,0.045,0.0,0.0,0.0,0.181
12.12,2.33,25.96994,-80.14533,28297.49,3787.22,AVENTURA HOSPITAL AND MEDICAL CENTER,0.0,0.351,0.984,0.141,0.0,0.0,0.351,0.0
7.20,2.36,30.45726,-84.26175,15988.27,3848.45,TALLAHASSEE MEMORIAL HEALTHCARE,0.0,0.228,0.609,1.37,0.0,0.0,0.076,0.076
9.42,2.25,28.18120,-81.64018,21530.59,3580.41,HEART OF FLORIDA REGIONAL MEDICAL CENTER,0.0,0.246,0.246,0.123,0.0,0.0,0.0,0.123
12.32,2.42,25.70328,-80.29391,28810.25,4014.17,SOUTH MIAMI HOSPITAL, INC,0.0,0.124,0.745,0.0,0.0,0.124,0.248,0.0
7.68,2.48,30.18340,-82.68783,17188.64,4148.00,LAKE CITY MEDICAL CENTER,0.0,0.547,0.182,0.365,0.0,0.0,0.0,0.0
8.25,2.24,28.06172,-81.95304,18608.92,3542.51,LAKELAND REGIONAL MEDICAL CENTER,0.0,1.08,0.68,0.52,0.0,0.0,0.12,0.04
12.04,2.78,26.12647,-80.20519,28111.07,4907.93,PLANTATION GENERAL HOSPITAL,0.0,1.164,0.582,0.0,0.0,0.0,0.0,0.0
6.68,2.21,26.35875,-80.10203,14687.91,3475.00,BOCA RATON REGIONAL HOSPITAL,0.0,0.324,0.486,0.648,0.0,0.054,0.324,0.108
6.95,2.39,28.07111,-82.42342,15364.60,3936.15,FLORIDA HOSPITAL TAMPA,0.0,0.307,0.461,0.307,0.0,0.077,0.0,0.0
12.19,2.21,26.83035,-80.08655,28485.00,3479.00,PALM BEACH GARDENS MEDICAL CENTER,0.0,0.494,0.494,0.593,0.0,0.0,0.099,0.099
12.72,2.20,30.28793,-81.60103,29807.62,3454.50,MEMORIAL HOSPITAL JACKSONVILLE,0.0,0.449,0.337,0.281,0.0,0.112,0.449,0.056
9.93,2.30,26.26259,-80.20292,22815.27,3696.18,NORTHWEST MEDICAL CENTER,0.0,0.203,0.507,0.101,0.0,0.101,0.101,0.101
12.49,2.15,28.19342,-82.46987,29223.62,3321.92,MEDICAL CENTER OF TRINITY,0.0,0.312,0.623,0.208,0.0,0.0,0.0,0.0
7.33,2.28,26.20644,-80.11086,16309.00,3646.85,BROWARD HEALTH IMPERIAL POINT MEDICAL CENTER,0.0,0.0,0.291,0.291,0.0,0.0,0.0,0.0
12.39,2.21,29.66085,-82.41172,28984.67,3483.85,NORTH FLORIDA REGIONAL MEDICAL CENTER,0.0,0.656,0.615,0.983,0.0,0.082,0.164,0.0
10.71,2.20,27.48213,-82.62126,24768.07,3450.93,BLAKE MEDICAL CENTER,0.0,0.073,1.028,0.0,0.0,0.0,0.22,0.0
8.45,2.20,27.84359,-80.48849,19116.64,3457.45,SEBASTIAN RIVER MEDICAL CENTER,0.0,0.172,1.204,1.547,0.0,0.0,0.0,0.0
8.69,2.54,26.52735,-81.83337,19711.26,4306.16,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,0.0,0.418,0.731,0.209,0.0,0.0,0.052,0.052
13.14,2.24,26.21219,-80.25478,30857.06,3559.06,UNIVERSITY HOSPITAL AND MEDICAL CENTER,0.0,0.513,0.684,0.0,0.0,0.0,0.0,0.171
14.52,2.21,30.16550,-81.73775,34311.19,3473.62,ORANGE PARK MEDICAL CENTER,0.0,0.578,0.413,0.165,0.0,0.0,0.0,0.165
13.77,2.23,26.12354,-80.25951,32453.35,3529.00,WESTSIDE REGIONAL MEDICAL CENTER,0.0,0.441,0.617,0.176,0.0,0.088,0.088,0.0
9.31,2.46,26.02951,-80.24607,21259.57,4113.71,MEMORIAL HOSPITAL PEMBROKE,0.0,0.651,0.326,0.651,0.0,0.326,0.326,0.0
7.95,2.26,29.64481,-81.69431,17858.27,3592.00,PUTNAM COMMUNITY MEDICAL CENTER,0.0,0.0,0.326,0.163,0.0,0.163,0.0,0.0
12.48,2.71,27.93259,-82.28759,29204.53,4736.53,BRANDON REGIONAL HOSPITAL,0.0,0.598,0.684,0.085,0.0,0.0,0.085,0.0
6.45,2.11,26.63958,-81.94164,14100.44,3223.00,CAPE CORAL HOSPITAL,0.0,0.526,1.278,0.301,0.0,0.075,0.15,0.0
8.93,2.20,27.91458,-82.80382,20322.40,3445.20,LARGO MEDICAL CENTER,0.0,0.108,0.759,0.433,0.0,0.163,0.108,0.054
6.73,2.15,28.95195,-82.62421,14803.75,3325.50,SEVEN RIVERS REGIONAL MEDICAL CENTER,0.0,0.0,0.741,0.37,0.0,0.0,0.0,0.123
8.88,2.21,26.92138,-80.09708,20189.44,3476.00,JUPITER MEDICAL CENTER,0.0,0.852,0.532,0.745,0.0,0.106,0.0,0.0
8.81,2.32,30.47616,-84.23140,20014.42,3743.91,CAPITAL REGIONAL MEDICAL CENTER,0.0,0.695,0.463,0.116,0.0,0.116,0.0,0.0
13.14,2.10,28.36128,-82.68883,30866.29,3203.00,REGIONAL MEDICAL CENTER BAYONET POINT,0.0,0.258,0.687,0.258,0.0,0.0,0.086,0.0
11.97,2.21,26.43709,-80.12728,27937.36,3478.00,DELRAY MEDICAL CENTER,0.0,0.373,0.479,0.053,0.0,0.0,0.053,0.0
10.46,2.29,27.28861,-80.29431,24143.07,3686.57,ST LUCIE MEDICAL CENTER,0.0,0.407,0.652,0.244,0.0,0.0,0.0,0.244
6.63,2.10,28.03957,-82.70875,14550.10,3204.00,MEASE COUNTRYSIDE HOSPITAL,0.0,0.083,0.667,0.833,0.0,0.0,0.083,0.0
7.35,2.29,26.35614,-80.19956,16361.10,3684.00,WEST BOCA MEDICAL CENTER,0.0,0.0,0.205,0.205,0.0,0.0,0.205,0.0
14.65,2.75,26.68337,-80.25269,34639.43,4833.64,PALMS WEST HOSPITAL,0.0,0.0,1.097,0.914,0.0,0.0,0.548,0.0
9.77,2.48,26.65230,-80.20504,22424.47,4144.88,WELLINGTON REGIONAL MEDICAL CENTER,0.0,0.312,0.623,0.0,0.0,0.0,0.0,0.312
8.07,2.48,26.26841,-80.25571,18154.69,4155.54,CORAL SPRINGS MEDICAL CENTER,0.0,1.241,0.248,0.248,0.0,0.0,0.248,0.0
11.93,2.45,26.01394,-80.30980,27843.91,4071.85,MEMORIAL HOSPITAL WEST,0.0,0.341,0.114,0.454,0.0,0.0,0.0,0.114
11.16,2.56,25.99079,-80.37333,25898.06,4361.00,MEMORIAL HOSPITAL MIRAMAR,0.0,0.369,0.0,0.0,0.0,0.0,0.0,0.0
4.70,2.17,26.08155,-80.36449,9726.27,3376.73,CLEVELAND CLINIC HOSPITAL,0.0,0.237,0.356,0.356,0.0,0.119,0.237,0.0
6.58,2.11,28.94952,-81.95843,14429.28,3218.00,VILLAGES REGIONAL HOSPITAL, THE,0.0,0.386,0.258,0.0,0.0,0.0,0.064,0.0
6.78,2.27,27.38993,-82.43343,14917.27,3622.36,LAKEWOOD RANCH MEDICAL CENTER,0.0,0.0,0.623,0.0,0.0,0.0,0.0,0.0
7.45,2.39,28.24311,-81.30279,16595.09,3926.82,ST CLOUD REGIONAL MEDICAL CENTER,0.0,0.525,0.263,0.0,0.0,0.0,0.0,0.0
4.24,2.39,32.88710,-84.33393,8568.73,3922.36,UPSON REGIONAL MEDICAL CENTER,0.0,0.329,0.329,0.0,0.0,0.0,0.0,0.0
9.53,2.72,34.17863,-84.13992,21830.14,4745.29,NORTHSIDE HOSPITAL FORSYTH,0.0,0.696,0.974,0.139,0.0,0.0,0.0,0.139
7.24,2.97,31.59023,-84.15756,16091.54,5370.38,PHOEBE PUTNEY MEMORIAL HOSPITAL,0.177,0.177,0.795,0.0,0.0,0.177,0.088,0.0
5.25,2.28,33.03204,-85.05781,11098.00,3650.75,WEST GEORGIA MEDICAL CENTER,0.0,0.151,0.303,0.0,0.0,0.151,0.0,0.0
6.97,2.30,32.02825,-81.09977,15403.00,3697.62,CANDLER HOSPITAL,0.0,0.559,0.0,0.0,0.0,0.0,0.14,0.0
5.38,2.87,31.17425,-81.48459,11422.11,5132.00,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,0.0,0.576,0.346,0.115,0.0,0.0,0.115,0.115
5.00,2.30,33.47096,-81.98176,10458.21,3694.47,UNIVERSITY HOSPITAL,0.0,0.792,0.396,5.205,0.0,0.0,0.339,0.113
7.15,2.34,33.23886,-84.26706,15862.42,3814.00,SPALDING REGIONAL MEDICAL CENTER,0.0,0.721,0.432,0.144,0.0,0.0,0.0,0.0
6.61,2.27,33.96770,-84.55011,14510.48,3624.89,WELLSTAR KENNESTONE HOSPITAL,0.0,0.818,0.696,0.368,0.0,0.0,0.082,0.0
4.71,2.53,32.03185,-81.09158,9751.62,4281.00,MEMORIAL HEALTH UNIV MED CEN, INC,0.0,0.179,0.359,0.299,0.0,0.06,0.179,0.0
5.67,2.27,33.46767,-82.01807,12146.14,3621.79,TRINITY HOSPITAL OF AUGUSTA,0.0,0.611,0.0,0.0,0.0,0.0,0.0,0.0
7.10,2.11,31.98515,-81.15475,15730.00,3234.77,ST JOSEPH'S HOSPITAL - SAVANNAH,0.0,0.375,0.844,0.0,0.0,0.0,0.094,0.0
5.52,2.48,32.61642,-83.63065,11776.94,4151.00,HOUSTON MEDICAL CENTER,0.0,0.863,0.384,0.767,0.0,0.0,0.0,0.0
