size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
7.84,2.18,35.60836,-91.26499,21783.00,3840.29,0.00,0.00,0.00,HARRIS HOSPITAL
4.63,2.17,34.57290,-92.58508,11603.67,3797.22,0.50,0.89,0.72,SALINE MEMORIAL HOSPITAL
8.70,2.34,34.51022,-90.62718,24508.77,4342.00,0.00,0.00,0.00,HELENA REGIONAL MEDICAL CENTER
7.80,2.25,33.22053,-92.67102,21650.24,4052.59,0.50,0.70,0.14,MEDICAL CENTER SOUTH ARKANSAS
4.03,2.19,33.64905,-93.58704,9711.48,3862.86,0.00,0.00,0.00,MEDICAL PARK HOSPITAL
4.85,2.20,34.74866,-92.35422,12315.23,3887.21,0.50,0.44,0.21,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
4.18,2.24,35.80838,-90.66658,10188.77,4036.00,0.50,0.57,0.70,NEA BAPTIST MEMORIAL HOSPITAL
5.64,2.27,35.76927,-91.63408,14806.63,4115.07,0.33,0.64,0.38,WHITE RIVER MEDICAL CENTER
4.18,2.07,34.73868,-92.39307,10195.68,3481.14,0.75,0.86,0.80,ARKANSAS HEART HOSPITAL
4.90,2.09,34.81290,-92.20814,12466.19,3560.44,0.00,0.00,0.00,ST VINCENT MEDICAL CENTER/NORTH
19.53,3.50,37.63362,-122.08802,58849.00,8008.95,0.50,0.60,0.07,ST ROSE HOSPITAL
10.41,2.70,40.78366,-124.14246,29927.79,5474.00,0.50,0.64,0.64,ST JOSEPH HOSPITAL
10.44,2.95,37.59283,-122.38249,30019.53,6295.68,0.50,0.71,0.33,PENINSULA MEDICAL CENTER
10.01,2.76,38.32472,-122.29671,28666.21,5662.38,0.50,0.72,0.83,QUEEN OF THE VALLEY MEDICAL CENTER
8.69,2.78,38.35073,-120.76468,24483.28,5751.33,0.00,0.00,0.00,SUTTER AMADOR HOSPITAL
8.41,2.42,35.11346,-120.59054,23589.20,4612.70,0.00,0.00,0.00,ARROYO GRANDE COMMUNITY HOSPITAL
10.59,3.02,38.57053,-121.45216,30518.41,6487.35,0.83,0.54,0.28,MERCY GENERAL HOSPITAL
5.53,3.48,34.06505,-118.23913,14458.27,7948.91,0.00,0.00,0.00,PACIFIC ALLIANCE MEDICAL CENTER
12.81,2.81,33.97659,-117.38184,37531.72,5834.62,0.50,0.65,0.58,RIVERSIDE COMMUNITY HOSPITAL
6.38,2.92,32.68425,-117.08161,17166.42,6189.00,0.00,0.00,0.00,PARADISE VALLEY HOSPITAL
9.06,3.47,32.75426,-117.16592,25653.73,7921.00,0.50,0.72,0.70,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
11.18,2.53,32.77495,-117.01467,32368.65,4960.94,0.83,0.71,0.33,GROSSMONT HOSPITAL
8.67,2.61,39.50528,-121.54100,24430.80,5209.36,0.50,0.74,0.64,OROVILLE HOSPITAL
9.81,2.60,35.38736,-119.01690,28039.67,5179.56,0.33,0.85,0.80,BAKERSFIELD MEMORIAL HOSPITAL
11.20,4.16,37.31288,-121.93329,32441.05,10104.58,0.67,0.65,0.02,SANTA CLARA VALLEY MEDICAL CENTER
11.74,2.42,39.74221,-121.85000,34167.42,4585.75,0.83,0.71,0.48,ENLOE MEDICAL CENTER
7.28,3.98,34.30238,-118.36957,20004.92,9554.15,0.50,0.90,0.29,LAC/OLIVE VIEW-UCLA MEDICAL CENTER
8.88,2.67,40.14813,-122.21934,25082.81,5392.00,0.00,0.00,0.00,ST ELIZABETH COMMUNITY HOSPITAL
12.61,3.22,37.82206,-122.26275,36911.80,7139.13,0.50,0.64,0.32,ALTA BATES SUMMIT MEDICAL CENTER
8.29,2.80,32.78037,-115.56848,23211.93,5806.97,0.50,0.97,0.70,EL CENTRO REGIONAL MEDICAL CENTER
14.26,3.55,37.79100,-122.43125,42131.06,8194.69,0.83,0.64,0.11,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
12.80,3.39,37.74717,-122.42088,37500.91,7668.82,0.50,0.59,0.30,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS
5.85,2.78,34.67486,-118.15771,15482.83,5747.78,0.50,0.68,0.45,ANTELOPE VALLEY HOSPITAL MED CENTER
7.89,2.66,36.32737,-119.29548,21932.03,5355.08,0.50,0.56,0.12,KAWEAH DELTA MEDICAL CENTER
9.06,3.07,34.12834,-118.25777,25657.85,6665.73,0.50,0.72,0.45,GLENDALE MEM HOSPITAL & HLTH CENTER
7.51,3.08,36.73000,-119.78000,20734.64,6686.18,0.50,0.71,0.00,COMMUNITY REGIONAL MEDICAL CENTER
8.91,3.39,34.09643,-118.29103,25182.81,7678.00,0.75,0.76,0.74,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
8.85,2.49,33.78036,-117.86495,24975.90,4815.71,0.50,0.60,0.89,ST JOSEPH HOSPITAL
6.35,2.84,37.82448,-122.25759,17046.93,5929.43,0.50,0.64,0.25,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND
12.06,2.89,32.75143,-117.16083,35164.59,6100.23,0.33,0.62,0.70,SCRIPPS MERCY HOSPITAL
14.32,3.02,37.95337,-122.33672,42341.29,6491.93,0.50,0.64,0.19,DOCTORS MEDICAL CENTER-SAN PABLO
12.95,2.87,34.21674,-119.15631,37995.96,6017.92,0.50,0.64,0.07,ST JOHNS REGIONAL MEDICAL CENTER
13.38,2.96,37.96987,-121.28873,39369.53,6307.84,0.83,0.69,0.97,ST JOSEPHS MED CENTER OF STOCKTON
10.80,3.15,34.13101,-117.32181,31166.27,6911.73,0.50,0.84,0.47,COMMUNITY HOSPITAL OF SAN BERNARDINO
7.38,2.58,36.83532,-119.76562,20339.27,5116.43,0.50,0.66,0.58,SAINT AGNES MEDICAL CENTER
9.29,2.50,34.10130,-117.63651,26377.83,4857.60,0.50,0.66,0.86,SAN ANTONIO COMMUNITY HOSPITAL
12.11,2.75,32.79949,-117.15394,35322.21,5632.98,0.67,0.62,0.11,SHARP MEMORIAL HOSPITAL
11.45,3.28,34.04932,-118.21746,33226.65,7333.26,0.25,0.74,0.99,WHITE MEMORIAL MEDICAL CENTER
9.58,3.29,33.92963,-118.20332,27302.54,7369.31,0.67,0.79,0.33,SAINT FRANCIS MEDICAL CENTER
11.34,2.88,38.57155,-121.46874,32891.29,6050.17,0.83,0.78,0.80,SUTTER GENERAL HOSPITAL
10.35,2.96,34.07558,-118.28424,29739.33,6305.00,0.00,0.00,0.00,TEMPLE COMMUNITY HOSPITAL
11.66,2.68,34.02685,-118.48651,33885.67,5428.33,0.50,0.76,0.21,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
8.95,2.44,33.12535,-117.07336,25297.43,4653.00,0.50,0.55,0.70,PALOMAR MEDICAL CENTER
13.42,2.79,34.22014,-118.53410,39491.82,5779.53,0.33,0.56,0.45,NORTHRIDGE HOSPITAL MEDICAL CENTER
18.44,2.45,37.80132,-121.19690,55410.43,4680.38,0.00,0.00,0.00,DOCTORS HOSPITAL OF MANTECA
6.39,2.63,36.32362,-119.66726,17204.16,5257.30,0.50,0.89,0.25,ADVENTIST MEDICAL CENTER
16.02,2.66,37.96125,-121.30103,47712.62,5363.75,0.50,0.49,0.10,DAMERON HOSPITAL
8.31,2.45,34.20495,-118.21589,23264.24,4695.41,0.00,0.00,0.00,VERDUGO HILLS HOSPITAL
19.52,3.45,37.36257,-121.84974,58829.15,7851.20,0.50,0.70,0.02,REGIONAL MEDICAL CENTER OF SAN JOSE
9.54,2.96,34.19494,-118.46319,27190.11,6309.49,0.50,0.78,0.76,VALLEY PRESBYTERIAN HOSPITAL
8.08,2.56,33.18402,-117.29661,22548.30,5042.92,0.50,0.57,0.21,TRI-CITY MEDICAL CENTER
11.67,2.75,34.13495,-117.27603,33928.79,5660.00,0.50,0.66,0.48,ST BERNARDINE MEDICAL CENTER
11.91,2.87,34.10081,-118.10588,34695.09,6038.18,0.00,0.00,0.00,SAN GABRIEL VALLEY MEDICAL CENTER
8.39,2.61,39.13822,-121.59436,23544.66,5211.53,0.50,0.51,0.21,RIDEOUT MEMORIAL HOSPITAL
11.86,2.64,36.57886,-121.91316,34541.26,5301.56,0.67,0.56,0.58,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
7.26,3.31,34.03705,-118.26575,19936.33,7419.52,0.33,0.88,0.89,CALIFORNIA HOSPITAL MEDICAL CENTER LA
8.49,2.47,39.22809,-121.04721,23841.87,4744.22,0.00,0.00,0.00,SIERRA NEVADA MEMORIAL HOSPITAL
14.29,3.24,37.78963,-122.41700,42249.38,7199.69,0.75,0.70,0.30,SAINT FRANCIS MEMORIAL HOSPITAL
15.58,3.15,37.32710,-121.93863,46336.25,6915.57,0.67,0.71,0.38,O'CONNOR HOSPITAL
9.60,2.40,33.89465,-117.92716,27355.03,4534.18,0.67,0.71,0.91,ST JUDE MEDICAL CENTER
10.29,2.49,33.96860,-118.04831,29545.56,4825.72,0.50,0.46,0.16,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
12.43,2.82,38.44369,-122.70138,36333.03,5877.24,0.67,0.86,0.58,SANTA ROSA MEMORIAL HOSPITAL
12.83,2.59,37.51164,-120.83800,37596.34,5141.14,0.33,0.86,0.16,EMANUEL MEDICAL CENTER INC
21.65,2.91,37.91341,-122.04163,65576.72,6141.00,0.50,0.62,0.33,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
9.23,3.11,33.77991,-118.18602,26183.94,6780.06,0.50,0.82,0.94,ST MARY MEDICAL CENTER
16.05,3.32,36.92821,-121.79360,47825.40,7452.50,0.00,0.00,0.00,WATSONVILLE COMMUNITY HOSPITAL
17.76,3.07,37.55717,-121.98126,53254.19,6656.00,0.50,0.54,0.89,WASHINGTON HOSPITAL
19.68,2.70,37.48000,-122.25441,59343.89,5488.22,0.00,0.00,0.00,SEQUOIA HOSPITAL
10.90,2.54,34.58305,-118.14490,31475.50,4968.00,0.50,0.86,0.54,PALMDALE REGIONAL MEDICAL CENTER
7.00,2.79,37.76288,-122.25412,19127.00,5768.33,0.00,0.00,0.00,ALAMEDA HOSPITAL
14.12,2.67,32.61972,-117.02278,41688.82,5390.88,0.50,0.71,0.58,SHARP CHULA VISTA MEDICAL CENTER
5.93,2.31,33.62229,-117.92995,15715.46,4263.15,0.50,0.70,0.51,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
15.02,2.45,39.75720,-121.57018,44540.86,4686.93,0.50,0.65,0.58,FEATHER RIVER HOSPITAL
11.15,2.54,33.84780,-117.93661,32276.88,4977.47,0.50,0.74,0.58,AHMC ANAHEIM REGIONAL MEDICAL CENTER
15.17,4.19,37.75676,-122.40461,45025.65,10200.09,0.75,0.51,0.12,SAN FRANCISCO GENERAL HOSPITAL
13.34,3.00,34.07709,-117.75063,39221.33,6435.38,0.33,0.74,0.98,POMONA VALLEY HOSPITAL MEDICAL CENTER
9.85,2.42,35.27882,-120.65047,28176.40,4602.28,0.00,0.00,0.00,FRENCH HOSPITAL MEDICAL CENTER
15.52,2.58,34.15601,-118.32834,46135.68,5094.72,0.50,0.80,0.97,PROVIDENCE SAINT JOSEPH MEDICAL CTR
11.27,2.41,34.28920,-118.74484,32667.10,4579.86,0.50,0.90,0.93,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
8.59,2.62,34.13973,-118.03534,24151.85,5222.60,0.50,0.45,0.11,METHODIST HOSPITAL OF SOUTHERN CA
12.02,3.06,34.14987,-118.23117,35056.42,6631.00,0.67,0.75,0.89,GLENDALE ADVENTIST MEDICAL CENTER
15.50,2.93,36.98999,-121.98357,46076.06,6231.50,0.50,0.64,0.64,DOMINICAN HOSPITAL
15.86,2.64,33.83862,-116.54557,47210.59,5302.36,0.67,0.81,0.03,DESERT REGIONAL MEDICAL CENTER
7.24,3.38,34.07389,-117.35111,19890.65,7652.65,0.33,0.81,0.07,ARROWHEAD REGIONAL MEDICAL CENTER
14.30,2.57,38.72562,-120.79096,42266.41,5082.82,0.50,0.81,0.01,MARSHALL MEDICAL CENTER (1-RH)
7.82,2.76,36.06956,-119.02748,21731.00,5679.14,0.00,0.00,0.00,SIERRA VIEW DISTRICT HOSPITAL
9.26,3.78,34.06675,-118.44613,26279.33,8918.67,0.50,0.28,0.33,RONALD REAGAN UCLA MEDICAL CENTER
9.37,2.45,34.03721,-117.20474,26633.31,4708.00,0.50,0.93,0.70,REDLANDS COMMUNITY HOSPITAL
19.40,2.65,34.27915,-118.46006,58432.53,5340.88,0.50,0.80,0.25,PROVIDENCE HOLY CROSS MEDICAL CENTER
10.24,2.75,40.58654,-122.39168,29399.57,5651.81,0.83,0.71,0.45,MERCY MEDICAL CENTER REDDING
14.94,2.78,37.69502,-121.88095,44298.82,5740.91,0.50,0.71,0.83,VALLEYCARE MEDICAL CENTER
17.57,2.99,37.67947,-122.47447,52653.17,6418.92,0.50,0.62,0.25,SETON MEDICAL CENTER
7.82,2.35,34.03009,-118.47833,21723.10,4362.00,0.50,0.81,0.76,SAINT JOHN'S HEALTH CENTER
9.01,3.25,38.46964,-122.70746,25490.67,7220.42,0.75,0.71,0.70,SUTTER MEDICAL CENTER OF SANTA ROSA
10.71,3.06,33.91173,-117.19590,30888.86,6625.57,0.50,0.78,0.52,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
12.08,3.15,36.83491,-121.38651,35228.71,6907.00,0.00,0.00,0.00,HAZEL HAWKINS MEMORIAL HOSPITAL
12.91,2.86,34.89341,-117.01930,37851.15,5984.45,0.00,0.00,0.00,BARSTOW COMMUNITY HOSPITAL
9.79,2.60,34.50107,-117.17285,27981.95,5172.50,0.50,0.88,0.20,ST MARY MEDICAL CENTER
5.70,2.58,39.15350,-123.20435,15005.21,5105.64,0.00,0.00,0.00,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D
12.46,3.29,37.85593,-122.25730,36426.42,7363.16,0.50,0.56,0.08,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
14.47,2.71,37.36934,-122.08047,42822.79,5504.00,0.67,0.49,0.07,EL CAMINO HOSPITAL
9.17,2.55,38.76514,-121.24979,25994.91,5022.69,0.67,0.78,0.16,SUTTER ROSEVILLE MEDICAL CENTER
11.91,2.55,37.74409,-121.43469,34705.38,5005.00,0.00,0.00,0.00,SUTTER TRACY COMMUNITY HOSPITAL
7.76,3.99,37.79943,-122.23307,21536.62,9581.81,0.67,0.57,0.13,ALAMEDA COUNTY MEDICAL CENTER
13.21,2.58,32.88461,-117.22244,38814.93,5120.80,0.50,0.64,0.30,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
10.18,3.33,34.05076,-117.26395,29198.77,7471.86,0.50,0.55,0.16,LOMA LINDA UNIVERSITY MEDICAL CENTER
8.17,2.68,33.87236,-117.56809,22844.83,5423.00,0.50,0.79,0.82,CORONA REGIONAL MEDICAL CENTER
12.11,2.87,36.65910,-121.64630,35333.94,6013.12,0.50,0.70,0.38,SALINAS VALLEY MEMORIAL HOSPITAL
18.66,2.58,38.12186,-121.28665,56105.31,5105.52,1.00,0.70,0.94,LODI MEMORIAL HOSPITAL
8.10,2.75,32.95813,-115.55388,22607.71,5655.45,0.50,0.91,0.93,PIONEERS MEMORIAL HEALTHCARE DISTRICT
11.90,3.40,33.78798,-117.89026,34669.29,7702.71,0.67,0.56,0.11,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
4.87,2.86,34.01501,-118.10064,12355.41,5988.00,0.50,0.89,0.74,BEVERLY HOSPITAL
11.94,2.42,33.81131,-118.34364,34796.23,4600.17,0.67,0.68,0.89,TORRANCE MEMORIAL MEDICAL CENTER
12.67,2.52,33.83891,-118.35677,37113.16,4919.84,0.50,0.86,0.94,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
7.12,2.75,36.22008,-119.33764,19512.08,5662.00,0.00,0.00,0.00,TULARE REGIONAL MEDICAL CENTER
15.60,2.83,37.94748,-122.53677,46386.80,5902.54,0.50,0.64,0.16,MARIN GENERAL HOSPITAL
23.56,3.15,38.26174,-122.04662,71643.71,6909.43,0.50,0.69,0.30,NORTHBAY MEDICAL CENTER
7.43,3.83,34.06034,-118.21014,20490.08,9074.83,0.67,0.70,0.03,LAC+USC MEDICAL CENTER
5.10,3.22,34.24018,-118.39632,13085.29,7138.00,0.00,0.00,0.00,PACIFICA HOSPITAL OF THE VALLEY
15.42,2.77,37.25153,-121.94684,45820.40,5715.93,0.33,0.64,0.03,GOOD SAMARITAN HOSPITAL
7.97,2.94,34.08802,-117.89341,22212.58,6232.96,0.67,0.68,0.29,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
6.64,2.56,33.75117,-116.96028,17974.00,5035.05,0.50,0.74,0.83,HEMET VALLEY MEDICAL CENTER
15.05,2.78,33.93530,-118.13030,44661.94,5756.11,0.50,0.90,0.83,DOWNEY REGIONAL MEDICAL CENTER
13.42,2.52,34.27459,-119.25812,39486.97,4904.68,0.50,0.54,0.08,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
8.46,2.59,34.42951,-119.72333,23763.74,5125.85,0.67,0.72,0.32,SANTA BARBARA COTTAGE HOSPITAL
5.00,2.37,33.78899,-118.29401,12790.57,4443.29,0.50,0.75,0.48,KAISER FOUNDATION HOSPITAL - SOUTH BAY
12.82,2.82,32.89810,-117.24217,37579.56,5858.63,0.50,0.75,0.38,SCRIPPS GREEN HOSPITAL
5.65,2.51,38.60127,-121.39412,14832.84,4877.47,0.67,0.68,0.83,KAISER FOUNDATION HOSPITAL - SACRAMENTO
10.45,2.57,33.82557,-117.99493,30064.93,5066.43,0.50,0.91,0.98,WEST ANAHEIM MEDICAL CENTER
10.93,2.64,34.13364,-118.15275,31599.43,5308.66,0.67,0.65,0.58,HUNTINGTON MEMORIAL HOSPITAL
20.10,3.82,37.43436,-122.18013,60650.96,9028.91,0.50,0.59,0.28,STANFORD HOSPITAL
9.75,2.90,37.34027,-120.46817,27849.05,6133.74,0.50,0.78,0.38,MERCY MEDICAL CENTER
5.81,2.80,35.64086,-117.67119,15335.83,5815.00,0.00,0.00,0.00,RIDGECREST REGIONAL HOSPITAL
17.35,4.12,37.76421,-122.45716,51930.83,9996.29,0.67,0.53,0.91,UCSF MEDICAL CENTER
8.53,2.63,35.38338,-119.01969,23961.61,5258.87,0.33,0.86,0.07,SAN JOAQUIN COMMUNITY HOSPITAL
12.38,3.01,37.77449,-122.45429,36184.44,6462.50,0.50,0.88,0.03,ST MARY'S MEDICAL CENTER
30.00,2.87,37.66540,-120.99743,92057.43,6022.71,0.67,0.66,0.10,DOCTORS MEDICAL CENTER
12.08,3.00,34.05336,-118.26558,35231.93,6429.49,0.50,0.69,0.80,GOOD SAMARITAN HOSPITAL
14.85,2.74,34.20285,-118.62962,44029.24,5628.19,0.50,0.61,0.14,WEST HILLS HOSPITAL & MEDICAL CENTER
7.97,2.75,33.80861,-118.18661,22204.28,5649.08,0.67,0.65,0.28,LONG BEACH MEMORIAL MEDICAL CENTER
8.63,3.17,37.69824,-122.08730,24292.14,6990.64,0.67,0.61,0.54,EDEN MEDICAL CENTER
19.42,2.77,37.98396,-122.03464,58504.28,5705.83,0.50,0.76,0.98,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
8.49,2.50,38.94514,-121.10174,23841.91,4850.82,0.50,0.93,0.48,SUTTER AUBURN FAITH HOSPITAL
11.14,3.23,34.06389,-118.27347,32248.80,7155.65,0.50,0.80,0.99,SAINT VINCENT MEDICAL CENTER
8.90,2.59,33.03634,-117.28487,25144.60,5146.93,0.50,0.65,0.05,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
16.27,2.56,35.29188,-120.66635,48505.06,5040.94,0.50,0.86,0.82,SIERRA VISTA REGIONAL MEDICAL CENTER
4.72,2.34,32.79197,-117.09498,11895.00,4345.43,0.67,0.72,0.48,KAISER FOUNDATION HOSPITAL - SAN DIEGO
10.09,2.74,38.66956,-121.31378,28919.50,5629.04,0.67,0.66,0.30,MERCY SAN JUAN MEDICAL CENTER
11.78,5.41,37.06419,-120.85958,34294.36,14081.00,0.00,0.00,0.00,MEMORIAL HOSPITAL LOS BANOS
12.34,2.70,34.20777,-118.88305,36069.42,5474.95,0.50,0.51,0.70,LOS ROBLES HOSPITAL & MEDICAL CENTER
14.60,2.42,33.80441,-118.06665,43208.38,4588.76,0.50,0.50,0.48,LOS ALAMITOS MEDICAL CENTER
10.95,2.55,37.66867,-120.97339,31644.85,5021.58,0.67,0.80,0.54,MEMORIAL  MEDICAL CENTER
10.93,2.50,33.56100,-117.66530,31589.61,4862.53,0.67,0.59,0.13,MISSION HOSPITAL REGIONAL MED CENTER
6.04,2.95,36.94433,-120.04507,16090.24,6282.68,0.00,0.00,0.00,MADERA COMMUNITY HOSPITAL
15.13,2.95,33.71466,-117.93322,44901.50,6287.88,0.50,0.86,0.33,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
13.71,2.35,33.76335,-116.40628,40407.89,4366.98,0.50,0.56,0.39,EISENHOWER MEDICAL CENTER
14.89,2.57,33.84932,-118.15323,44147.00,5078.33,0.83,0.80,0.13,LAKEWOOD REGIONAL MEDICAL CENTER
10.22,2.35,33.88515,-117.84346,29323.12,4364.00,0.00,0.00,0.00,PLACENTIA LINDA HOSPITAL
8.94,2.95,38.46387,-121.41645,25271.85,6272.08,0.50,0.60,0.58,METHODIST HOSPITAL OF SACRAMENTO
8.57,2.53,34.13289,-117.87121,24099.36,4953.71,0.50,0.82,0.96,FOOTHILL PRESBYTERIAN HOSPITAL
15.43,3.68,38.55484,-121.45628,45865.48,8591.81,0.50,0.50,0.03,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
9.98,2.40,33.60883,-117.70881,28570.55,4546.63,0.50,0.70,0.91,SADDLEBACK MEMORIAL MEDICAL CENTER
6.39,3.09,35.76216,-119.23889,17192.64,6733.09,0.00,0.00,0.00,DELANO REGIONAL MEDICAL CENTER
10.53,2.37,34.24359,-119.01992,30330.77,4435.00,0.50,0.74,0.70,ST JOHNS PLEASANT VALLEY HOSPITAL
19.45,3.03,34.07664,-118.37955,58592.17,6536.88,1.00,0.59,0.48,CEDARS-SINAI MEDICAL CENTER
13.59,2.47,35.55536,-120.72067,40034.83,4762.35,0.00,0.00,0.00,TWIN CITIES COMMUNITY HOSPITAL
9.62,2.29,32.99711,-117.05783,27437.12,4172.82,0.50,0.85,0.78,POMERADO HOSPITAL
7.68,2.47,33.70167,-117.95566,21287.71,4747.62,0.50,0.82,0.89,ORANGE COAST MEMORIAL MEDICAL CENTER
7.50,2.41,33.71818,-117.16690,20705.19,4564.19,0.00,0.00,0.00,MENIFEE VALLEY MEDICAL CENTER
14.13,2.66,37.77577,-121.95824,41736.14,5365.00,0.50,0.66,0.03,SAN RAMON REGIONAL MEDICAL CTR
20.43,3.45,34.06193,-118.20157,61720.00,7859.18,0.33,0.71,0.03,KECK HOSPITAL OF USC
6.26,2.50,33.55876,-117.18329,16776.85,4848.28,0.67,0.74,0.74,SOUTHWEST HEALTHCARE SYSTEM
10.68,2.39,35.38506,-119.03992,30802.38,4512.00,0.50,0.97,0.76,BAKERSFIELD HEART HOSPITAL
6.30,2.54,36.85992,-119.78858,16907.91,4965.09,0.00,0.00,0.00,FRESNO HEART AND SURGICAL HOSPITAL
21.03,3.32,34.06760,-118.12291,63617.58,7465.00,0.50,0.94,0.86,GARFIELD MEDICAL CENTER
10.33,3.01,33.95076,-118.34828,29674.45,6484.58,0.50,0.71,1.00,CENTINELA HOSPITAL MEDICAL CENTER
17.19,2.57,34.05723,-118.36025,51449.50,5076.55,0.50,0.64,0.70,OLYMPIA MEDICAL CENTER
11.77,2.63,34.02303,-118.39741,34245.33,5262.00,0.00,0.00,0.00,BROTMAN MEDICAL CENTER
5.10,2.54,34.16028,-118.44948,13099.93,4973.43,0.00,0.00,0.00,SHERMAN OAKS HOSPITAL
8.36,2.48,32.77629,-117.05730,23436.05,4787.80,0.75,0.79,0.64,ALVARADO HOSPITAL MEDICAL CENTER
13.21,2.47,34.17067,-118.53200,38799.68,4743.53,0.50,0.57,0.64,PROVIDENCE TARZANA MEDICAL CENTER
8.78,2.64,40.58532,-122.38702,24760.77,5283.00,0.50,0.79,0.98,SHASTA REGIONAL MEDICAL CENTER
8.40,2.33,33.61478,-117.16918,23561.69,4318.00,0.00,0.00,0.00,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA
6.48,2.39,40.41481,-104.70890,17472.72,4514.90,0.50,0.74,0.58,NORTH COLORADO MEDICAL CENTER
5.97,2.73,39.96455,-104.76855,15863.91,5573.18,0.00,0.00,0.00,PLATTE VALLEY MEDICAL CENTER
3.36,2.32,38.48040,-107.86857,7594.50,4288.00,0.00,0.00,0.00,MONTROSE MEMORIAL HOSPITAL
7.32,2.23,39.76893,-105.09006,20151.08,4008.62,0.50,0.47,0.80,EXEMPLA LUTHERAN MEDICAL CENTER
5.98,2.27,40.57315,-105.05741,15872.93,4112.46,0.50,0.69,0.96,POUDRE VALLEY HOSPITAL
9.18,2.33,38.23421,-104.62292,26030.12,4307.75,0.50,0.54,0.30,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
