size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
21.83,3.46,36.92821,-121.79360,101144.82,12742.82,WATSONVILLE COMMUNITY HOSPITAL,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0
12.91,2.75,32.61972,-117.02278,58225.73,9305.00,SHARP CHULA VISTA MEDICAL CENTER,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0
7.77,2.36,33.62229,-117.92995,33457.43,7440.00,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0
12.68,3.08,34.07709,-117.75063,57121.46,10926.54,POMONA VALLEY HOSPITAL MEDICAL CENTER,0.0,0.211,0.211,0.106,0.0,0.106,0.0,0.0
17.69,2.62,34.15601,-118.32834,81228.86,8691.81,PROVIDENCE SAINT JOSEPH MEDICAL CTR,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0
10.85,2.67,34.13973,-118.03534,48312.64,8919.84,METHODIST HOSPITAL OF SOUTHERN CA,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087
11.97,3.14,34.14987,-118.23117,53667.94,11215.06,GLENDALE ADVENTIST MEDICAL CENTER,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0
16.81,3.02,36.98999,-121.98357,76984.00,10630.25,DOMINICAN HOSPITAL,0.0,0.241,0.723,0.844,0.0,0.0,0.121,0.0
7.58,2.49,34.03721,-117.20474,32583.18,8052.45,REDLANDS COMMUNITY HOSPITAL,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0
11.27,2.96,40.58654,-122.39168,50341.50,10323.00,MERCY MEDICAL CENTER REDDING,0.0,0.238,0.713,0.079,0.0,0.0,0.079,0.0
16.10,2.81,37.36934,-122.08047,73573.05,9618.95,EL CAMINO HOSPITAL,0.0,0.83,0.554,1.015,0.0,0.277,0.185,0.0
10.64,2.67,38.76514,-121.24979,47263.70,8931.90,SUTTER ROSEVILLE MEDICAL CENTER,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0
10.50,3.12,36.65910,-121.64630,46617.78,11087.33,SALINAS VALLEY MEMORIAL HOSPITAL,0.0,0.227,0.453,0.113,0.0,0.113,0.0,0.0
11.92,2.48,33.81131,-118.34364,53437.11,8012.89,TORRANCE MEMORIAL MEDICAL CENTER,0.0,0.585,0.418,0.167,0.0,0.0,0.418,0.0
10.50,2.57,33.83891,-118.35677,46589.16,8472.00,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,0.0,0.179,0.089,0.089,0.0,0.0,0.0,0.0
30.00,3.27,38.26174,-122.04662,140449.18,11836.45,NORTHBAY MEDICAL CENTER,0.0,0.52,0.26,0.26,0.0,0.0,0.26,0.0
16.85,2.87,37.25153,-121.94684,77165.92,9872.75,GOOD SAMARITAN HOSPITAL,0.0,0.222,0.998,1.996,0.0,0.0,0.111,0.0
9.09,3.16,34.08802,-117.89341,39828.08,11300.00,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,0.0,1.315,0.088,0.263,0.0,0.088,0.0,0.0
14.66,2.48,34.27459,-119.25812,66609.48,7998.30,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,0.0,0.114,0.114,0.114,0.0,0.114,0.341,0.114
8.44,2.64,34.42951,-119.72333,36717.14,8778.66,SANTA BARBARA COTTAGE HOSPITAL,0.0,0.0,0.239,0.159,0.0,0.0,0.08,0.08
9.04,2.65,34.13364,-118.15275,39598.83,8842.46,HUNTINGTON MEMORIAL HOSPITAL,0.0,0.171,0.514,0.171,0.0,0.0,0.057,0.057
14.25,3.52,37.34027,-120.46817,64660.33,13016.87,MERCY MEDICAL CENTER,0.0,0.358,0.597,0.119,0.0,0.0,0.0,0.0
13.09,3.71,33.80861,-118.18661,59056.67,13947.25,LONG BEACH MEMORIAL MEDICAL CENTER,0.0,0.66,0.6,0.42,0.0,0.0,0.0,0.06
12.75,3.06,33.68179,-116.23394,57454.95,10802.42,JOHN F KENNEDY MEMORIAL HOSPITAL, INC,0.0,0.576,0.864,0.0,0.0,0.0,0.288,0.0
12.04,2.68,34.20777,-118.88305,54014.50,8998.00,LOS ROBLES HOSPITAL & MEDICAL CENTER,0.0,0.543,0.633,0.543,0.0,0.181,0.0,0.09
15.72,2.92,37.66867,-120.97339,71738.15,10142.38,MEMORIAL  MEDICAL CENTER,0.0,0.667,0.167,0.25,0.0,0.0,0.0,0.0
9.32,2.43,33.56100,-117.66530,40944.45,7780.27,MISSION HOSPITAL REGIONAL MED CENTER,0.0,0.311,0.466,0.233,0.0,0.078,0.233,0.0
12.98,2.34,33.76335,-116.40628,58553.15,7349.21,EISENHOWER MEDICAL CENTER,0.0,0.344,0.589,0.393,0.0,0.049,0.0,0.049
16.32,2.96,34.07664,-118.37955,74610.16,10329.72,CEDARS-SINAI MEDICAL CENTER,0.0,0.348,0.294,0.268,0.0,0.107,0.241,0.0
22.40,2.50,35.55536,-120.72067,103863.36,8129.07,TWIN CITIES COMMUNITY HOSPITAL,0.0,0.951,0.571,0.0,0.0,0.0,0.0,0.0
6.41,2.35,32.99711,-117.05783,26943.92,7371.00,POMERADO HOSPITAL,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.241
10.21,2.63,33.70167,-117.95566,45224.12,8762.88,ORANGE COAST MEMORIAL MEDICAL CENTER,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.223
6.06,2.55,33.55876,-117.18329,25245.95,8354.81,SOUTHWEST HEALTHCARE SYSTEM,0.0,0.0,1.03,0.257,0.0,0.0,0.129,0.0
10.05,2.56,32.77629,-117.05730,44430.33,8413.07,ALVARADO HOSPITAL MEDICAL CENTER,0.0,0.667,0.133,0.0,0.0,0.0,0.133,0.0
13.09,2.52,34.17067,-118.53200,59062.68,8194.82,PROVIDENCE TARZANA MEDICAL CENTER,0.0,1.031,0.344,0.258,0.0,0.0,0.172,0.086
7.63,2.42,40.41481,-104.70890,32796.22,7707.33,NORTH COLORADO MEDICAL CENTER,0.0,0.0,0.603,0.345,0.0,0.0,0.172,0.0
4.85,2.31,38.48040,-107.86857,19444.82,7212.82,MONTROSE MEMORIAL HOSPITAL,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0
7.36,2.27,40.57315,-105.05741,31503.83,6990.75,POUDRE VALLEY HOSPITAL,0.0,0.181,0.543,0.362,0.0,0.0,0.0,0.091
7.85,2.32,38.83903,-104.80024,33869.00,7268.47,MEMORIAL HOSPITAL CENTRAL,0.0,0.363,0.544,0.06,0.0,0.0,0.0,0.181
6.15,2.48,39.09046,-108.56190,25684.89,8016.21,ST MARYS HOSPITAL AND MEDICAL CENTER,0.0,0.976,0.759,1.193,0.0,0.0,0.217,0.108
8.72,2.19,38.86559,-104.82182,38033.39,6624.72,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,0.0,0.655,0.298,0.119,0.0,0.0,0.238,0.0
4.97,2.75,41.77507,-72.69941,19991.94,9298.94,ST FRANCIS HOSPITAL & MEDICAL CENTER,0.0,0.714,0.672,0.462,0.0,0.0,0.126,0.084
6.45,2.67,41.33722,-72.10380,27140.58,8951.17,LAWRENCE & MEMORIAL HOSPITAL,0.0,0.401,0.321,0.08,0.0,0.08,0.0,0.0
4.77,2.79,41.55241,-73.03554,19049.36,9506.36,SAINT MARYS HOSPITAL,0.0,0.294,0.783,0.098,0.0,0.098,0.196,0.0
4.81,2.48,41.54874,-72.80148,19218.67,8034.33,MIDSTATE MEDICAL CENTER,0.0,1.042,0.781,0.391,0.0,0.13,0.0,0.0
9.62,2.56,41.03431,-73.63020,42374.00,8400.36,GREENWICH HOSPITAL ASSOCIATION,0.0,0.102,0.407,0.611,0.0,0.102,0.204,0.102
8.08,2.51,41.55473,-72.64872,34989.77,8186.23,MIDDLESEX HOSPITAL,0.0,0.0,0.574,1.884,0.0,0.082,0.246,0.0
7.79,3.31,41.30400,-72.93502,33552.78,12015.06,YALE-NEW HAVEN HOSPITAL,0.0,0.865,0.587,0.68,0.0,0.124,0.062,0.34
5.16,2.46,41.54301,-72.08799,20897.31,7936.08,WILLIAM W BACKUS HOSPITAL,0.0,0.555,0.333,0.111,0.0,0.0,0.0,0.111
5.92,3.00,41.75412,-72.67927,24558.66,10531.55,HARTFORD HOSPITAL,0.0,0.402,0.511,0.548,0.0,0.073,0.073,0.11
5.42,2.76,41.40474,-73.44739,22190.90,9368.05,DANBURY HOSPITAL,0.0,0.0,0.517,0.46,0.0,0.0,0.057,0.23
6.62,2.72,41.11147,-73.42010,27943.80,9184.75,NORWALK HOSPITAL ASSOCIATION,0.0,0.195,0.39,0.098,0.0,0.0,0.293,0.0
5.17,2.68,41.66107,-72.78671,20987.81,8980.19,HOSPITAL OF CENTRAL CONNECTICUT, THE,0.0,0.249,0.187,0.435,0.0,0.062,0.124,0.124
4.36,2.58,39.69005,-75.68408,17053.66,8506.53,CHRISTIANA CARE HEALTH SERVICES, INC.,0.0,0.513,0.424,0.379,0.0,0.0,0.067,0.089
5.04,2.36,39.15135,-75.52309,20360.00,7443.00,BAYHEALTH - KENT GENERAL HOSPITAL,0.0,0.258,0.773,0.193,0.0,0.0,0.064,0.129
7.48,2.66,38.77159,-75.14210,32097.19,8862.56,BEEBE MEDICAL CENTER,0.0,0.0,0.098,0.195,0.0,0.0,0.0,0.0
5.08,2.38,38.93576,-77.10909,20530.88,7521.56,SIBLEY MEMORIAL HOSPITAL,0.0,0.0,0.649,0.26,0.0,0.0,0.13,0.0
9.81,2.91,38.92944,-77.01473,43295.25,10089.92,WASHINGTON HOSPITAL CENTER,0.0,0.761,0.217,0.362,0.0,0.0,0.145,0.109
12.77,2.42,26.50479,-80.06979,57543.27,7722.09,BETHESDA MEMORIAL HOSPITAL,0.0,0.508,0.799,0.29,0.0,0.073,0.29,0.0
11.05,2.52,28.52517,-81.37729,49247.45,8214.81,ORLANDO HEALTH,0.0,0.826,0.486,0.219,0.0,0.049,0.097,0.024
8.67,2.65,28.57345,-81.36990,37829.37,8858.06,FLORIDA HOSPITAL,0.0,0.317,0.317,0.136,0.0,0.0,0.011,0.023
13.61,3.09,25.68309,-80.34038,61585.30,10933.48,BAPTIST HOSPITAL OF MIAMI INC,0.0,0.316,0.443,0.19,0.0,0.0,0.19,0.063
12.85,2.72,25.78846,-80.21644,57939.08,9186.62,UNIVERSITY OF MIAMI HOSPITAL,0.0,0.929,0.547,0.109,0.0,0.0,1.093,0.055
8.41,2.43,26.62849,-81.87423,36536.75,7781.88,LEE MEMORIAL HOSPITAL,0.0,0.511,0.746,1.021,0.0,0.0,0.157,0.039
5.81,2.30,29.20117,-81.05828,24042.23,7155.73,HALIFAX HEALTH MEDICAL CENTER,0.0,0.425,0.729,0.121,0.0,0.0,0.0,0.0
7.10,2.26,26.15053,-81.79919,30264.89,6969.45,NAPLES COMMUNITY HOSPITAL,0.0,0.303,0.539,0.101,0.0,0.0,0.135,0.034
9.87,2.31,28.08771,-80.61362,43566.50,7200.05,HOLMES REGIONAL MEDICAL CENTER,0.0,0.475,0.647,0.216,0.0,0.043,0.043,0.0
7.70,3.58,25.79143,-80.21250,33124.72,13322.39,JACKSON MEMORIAL HOSPITAL,0.047,0.837,0.186,0.186,0.0,0.047,0.326,0.0
8.42,2.09,28.83363,-82.33561,36598.00,6149.00,CITRUS MEMORIAL HOSPITAL,0.0,0.415,0.415,2.24,0.0,0.0,0.249,0.083
5.10,2.19,30.15963,-85.64818,20649.70,6602.43,BAY MEDICAL CENTER,0.0,0.3,0.72,0.0,0.0,0.06,0.0,0.0
12.22,2.69,25.81317,-80.13996,54875.06,9034.94,MOUNT SINAI MEDICAL CENTER,0.0,0.313,0.813,0.313,0.0,0.063,0.125,0.063
7.57,2.30,27.49789,-82.56220,32514.08,7146.85,MANATEE MEMORIAL HOSPITAL,0.0,0.271,0.542,0.542,0.0,0.09,0.181,0.0
13.74,2.60,26.01867,-80.17981,62191.18,8581.55,MEMORIAL REGIONAL HOSPITAL,0.0,0.273,0.436,0.164,0.0,0.0,0.055,0.109
8.18,2.22,30.30835,-81.68919,35427.91,6769.83,ST VINCENT'S MEDICAL CENTER,0.0,0.139,0.173,0.104,0.0,0.0,0.069,0.035
10.96,2.35,27.19837,-80.24306,48836.63,7381.74,MARTIN MEMORIAL MEDICAL CENTER,0.0,0.448,0.384,0.128,0.0,0.064,0.0,0.0
14.22,2.14,28.26092,-82.18802,64518.64,6397.00,FLORIDA HOSPITAL ZEPHYRHILLS,0.0,0.131,0.262,0.262,0.0,0.131,0.262,0.0
6.60,2.70,25.86856,-80.31222,27831.06,9059.00,PALM SPRINGS GENERAL HOSPITAL,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0
10.09,2.29,28.02768,-81.72466,44647.46,7092.77,WINTER HAVEN HOSPITAL,0.0,0.4,0.799,0.32,0.0,0.0,0.719,0.0
13.59,2.96,25.84597,-80.26872,61467.65,10313.60,HIALEAH HOSPITAL,0.0,0.0,0.468,0.0,0.0,0.0,0.468,0.0
8.40,2.17,28.82358,-81.71133,36489.59,6546.44,FLORIDA HOSPITAL WATERMAN,0.0,0.137,0.825,0.069,0.0,0.0,0.069,0.0
12.12,2.56,25.74067,-80.21244,54423.73,8409.09,MERCY HOSPITAL INC,0,0,0,0,0,0,0,0
9.13,2.16,29.17594,-82.13898,40038.41,6468.71,MUNROE REGIONAL MEDICAL CENTER,0.0,0.135,0.628,0.359,0.0,0.0,0.09,0.135
6.46,2.33,29.24333,-81.10760,27181.55,7316.09,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,0.0,0.378,0.472,0.189,0.0,0.094,0.0,0.0
8.53,2.11,27.09043,-82.44499,37124.10,6224.00,VENICE REGIONAL MEDICAL CENTER,0.0,0.41,0.614,0.205,0.0,0.0,0.0,0.0
12.86,2.27,28.53906,-82.44193,57977.30,7033.00,BROOKSVILLE REGIONAL HOSPITAL,0.0,0.525,0.393,0.0,0.0,0.0,0.262,0.0
12.94,2.21,26.18711,-80.11941,58359.04,6735.31,HOLY CROSS HOSPITAL INC,0.0,0.328,0.46,1.182,0.0,0.0,0.131,0.066
9.66,2.42,27.98242,-82.49025,42592.43,7750.57,ST JOSEPH'S HOSPITAL,0.0,0.48,0.384,0.144,0.0,0.0,0.096,0.192
11.88,2.23,26.98905,-82.09559,53261.38,6798.62,PEACE RIVER REGIONAL MEDICAL CENTER,0.0,0.13,0.391,0.782,0.0,0.13,0.0,0.0
8.25,2.16,28.80659,-81.86906,35785.04,6479.40,LEESBURG REGIONAL MEDICAL CENTER,0.0,0.322,0.643,0.214,0.0,0.054,0.0,0.0
8.81,2.17,27.31827,-82.53140,38470.00,6545.70,SARASOTA MEMORIAL HOSPITAL,0.045,0.27,0.36,1.622,0.0,0.045,0.045,0.09
8.64,2.34,30.31525,-81.66398,37669.43,7335.08,BAPTIST MEDICAL CENTER,0.0,0.377,0.519,1.131,0.0,0.047,0.047,0.047
9.11,2.66,29.86371,-81.31749,39936.36,8906.12,FLAGLER HOSPITAL,0.0,0.591,0.739,0.074,0.0,0.0,0.0,0.0
8.38,2.18,28.33522,-80.72319,36401.36,6580.00,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,0.0,0.193,1.158,0.289,0.0,0.0,0.0,0.193
4.90,2.37,27.65832,-80.39307,19679.00,7492.47,INDIAN RIVER MEDICAL CENTER,0.0,0.068,0.204,0.136,0.0,0.068,0.0,0.0
8.25,2.22,27.50001,-81.43962,35796.50,6746.50,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,0.0,0.568,0.812,0.487,0.0,0.081,0.0,0.0
18.40,2.45,28.29946,-81.41021,84639.68,7869.09,OSCEOLA REGIONAL MEDICAL CENTER,0.0,1.196,0.498,0.299,0.0,0.1,0.0,0.0
7.38,2.64,29.47897,-81.18915,31604.35,8767.06,FLORIDA HOSPITAL FLAGLER,0.0,0.778,1.089,0.156,0.0,0.156,0.0,0.156
16.23,2.17,30.73540,-86.56171,74178.00,6513.46,NORTH OKALOOSA MEDICAL CENTER,0.0,0.163,0.325,0.0,0.0,0.0,0.0,0.0
15.22,2.33,25.96994,-80.14533,69326.82,7291.71,AVENTURA HOSPITAL AND MEDICAL CENTER,0.0,0.351,0.984,0.141,0.0,0.0,0.351,0.0
7.95,2.35,30.45726,-84.26175,34322.62,7383.54,TALLAHASSEE MEMORIAL HEALTHCARE,0.0,0.228,0.609,1.37,0.0,0.0,0.076,0.076
12.67,2.24,28.18120,-81.64018,57053.75,6880.40,HEART OF FLORIDA REGIONAL MEDICAL CENTER,0.0,0.246,0.246,0.123,0.0,0.0,0.0,0.123
12.15,2.54,30.18340,-82.68783,54571.10,8325.90,LAKE CITY MEDICAL CENTER,0.0,0.547,0.182,0.365,0.0,0.0,0.0,0.0
11.76,2.23,28.06172,-81.95304,52653.84,6801.74,LAKELAND REGIONAL MEDICAL CENTER,0.0,1.08,0.68,0.52,0.0,0.0,0.12,0.04
9.60,2.25,26.35875,-80.10203,42261.50,6905.40,BOCA RATON REGIONAL HOSPITAL,0.0,0.324,0.486,0.648,0.0,0.054,0.324,0.108
8.24,2.42,28.07111,-82.42342,35739.12,7746.18,FLORIDA HOSPITAL TAMPA,0.0,0.307,0.461,0.307,0.0,0.077,0.0,0.0
9.84,2.20,26.83035,-80.08655,43416.92,6692.00,PALM BEACH GARDENS MEDICAL CENTER,0.0,0.494,0.494,0.593,0.0,0.0,0.099,0.099
11.03,2.81,25.88563,-80.32635,49183.38,9588.00,PALMETTO GENERAL HOSPITAL,0.0,0.477,0.341,0.0,0.0,0.0,0.136,0.0
15.68,2.31,26.26259,-80.20292,71542.69,7180.75,NORTHWEST MEDICAL CENTER,0.0,0.203,0.507,0.101,0.0,0.101,0.101,0.101
14.81,2.49,28.19342,-82.46987,67358.60,8064.53,MEDICAL CENTER OF TRINITY,0.0,0.312,0.623,0.208,0.0,0.0,0.0,0.0
15.22,2.21,29.66085,-82.41172,69348.25,6741.11,NORTH FLORIDA REGIONAL MEDICAL CENTER,0.0,0.656,0.615,0.983,0.0,0.082,0.164,0.0
7.39,2.09,27.93758,-82.48933,31628.69,6160.08,MEMORIAL HOSPITAL OF TAMPA,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0
18.83,2.70,25.73195,-80.38580,86679.14,9093.71,KENDALL REGIONAL MEDICAL CENTER,0.0,0.247,0.412,0.082,0.0,0.082,0.494,0.165
14.72,2.21,29.17550,-82.13680,66916.20,6714.60,OCALA REGIONAL MEDICAL CENTER,0.0,0.338,0.745,0.474,0.0,0.0,0.203,0.135
10.95,2.34,27.48213,-82.62126,48789.52,7367.93,BLAKE MEDICAL CENTER,0.0,0.073,1.028,0.0,0.0,0.0,0.22,0.0
14.42,2.20,27.84359,-80.48849,65477.73,6650.53,SEBASTIAN RIVER MEDICAL CENTER,0.0,0.172,1.204,1.547,0.0,0.0,0.0,0.0
8.15,2.28,26.52735,-81.83337,35286.17,7076.61,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,0.0,0.418,0.731,0.209,0.0,0.0,0.052,0.052
19.71,2.28,30.16550,-81.73775,90927.35,7068.23,ORANGE PARK MEDICAL CENTER,0.0,0.578,0.413,0.165,0.0,0.0,0.0,0.165
12.96,2.43,26.12354,-80.25951,58438.46,7785.46,WESTSIDE REGIONAL MEDICAL CENTER,0.0,0.441,0.617,0.176,0.0,0.088,0.088,0.0
14.65,2.18,30.51624,-87.21856,66585.67,6557.58,WEST FLORIDA HOSPITAL,0.0,0.614,0.79,0.176,0.0,0.0,0.176,0.0
16.43,2.11,26.98884,-82.09877,75141.19,6226.00,FAWCETT MEMORIAL HOSPITAL,0.0,0.333,0.333,0.416,0.0,0.0,0.0,0.0
12.93,2.44,27.93259,-82.28759,58297.53,7829.76,BRANDON REGIONAL HOSPITAL,0.0,0.598,0.684,0.085,0.0,0.0,0.085,0.0
8.39,2.12,26.63958,-81.94164,36471.85,6304.00,CAPE CORAL HOSPITAL,0.0,0.526,1.278,0.301,0.0,0.075,0.15,0.0
13.32,2.23,27.91458,-82.80382,60174.24,6803.18,LARGO MEDICAL CENTER,0.0,0.108,0.759,0.433,0.0,0.163,0.108,0.054
10.57,2.63,26.92138,-80.09708,46939.41,8733.65,JUPITER MEDICAL CENTER,0.0,0.852,0.532,0.745,0.0,0.106,0.0,0.0
13.73,2.09,28.36128,-82.68883,62165.39,6161.11,REGIONAL MEDICAL CENTER BAYONET POINT,0.0,0.258,0.687,0.258,0.0,0.0,0.086,0.0
16.43,2.20,26.43709,-80.12728,75165.75,6690.00,DELRAY MEDICAL CENTER,0.0,0.373,0.479,0.053,0.0,0.0,0.053,0.0
14.34,2.16,27.71350,-82.36512,65074.42,6466.33,SOUTH BAY HOSPITAL,0.0,0.539,0.404,0.673,0.0,0.0,0.135,0.0
16.35,2.15,28.53585,-82.53404,74778.00,6414.18,OAK HILL HOSPITAL,0.0,0.467,1.089,0.0,0.0,0.078,0.0,0.0
10.02,2.46,26.65230,-80.20504,44289.42,7909.67,WELLINGTON REGIONAL MEDICAL CENTER,0.0,0.312,0.623,0.0,0.0,0.0,0.0,0.312
12.00,2.39,26.01394,-80.30980,53849.05,7563.32,MEMORIAL HOSPITAL WEST,0.0,0.341,0.114,0.454,0.0,0.0,0.0,0.114
11.26,2.58,25.99079,-80.37333,50280.47,8519.05,MEMORIAL HOSPITAL MIRAMAR,0.0,0.369,0.0,0.0,0.0,0.0,0.0,0.0
11.56,2.17,26.21388,-81.73257,51714.77,6530.08,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0.0,0.122,0.733,0.122,0.0,0.0,0.0,0.0
