size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
10.65,2.55,38.76514,-121.24979,26800.80,4548.07,SUTTER ROSEVILLE MEDICAL CENTER,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0
7.01,4.01,37.79943,-122.23307,16812.15,8575.38,ALAMEDA COUNTY MEDICAL CENTER,0.0,0.426,0.0,0.852,0.0,0.0,2.555,0.852
11.77,2.33,32.88461,-117.22244,29891.08,3953.69,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,0.0,0.344,0.458,1.146,0.0,0.0,0.229,0.0
8.78,2.91,36.65910,-121.64630,21671.57,5547.79,SALINAS VALLEY MEMORIAL HOSPITAL,0.0,0.227,0.453,0.113,0.0,0.113,0.0,0.0
19.20,2.61,38.12186,-121.28665,50282.00,4716.92,LODI MEMORIAL HOSPITAL,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0
20.92,3.62,33.78798,-117.89026,55029.82,7496.45,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,0.0,0.652,0.261,0.522,0.0,0.0,0.13,0.391
14.19,2.45,33.81131,-118.34364,36536.69,4283.44,TORRANCE MEMORIAL MEDICAL CENTER,0.0,0.585,0.418,0.167,0.0,0.0,0.418,0.0
15.75,4.82,37.94748,-122.53677,40828.22,10776.17,MARIN GENERAL HOSPITAL,0.0,0.759,0.379,0.379,0.0,0.126,0.0,0.0
7.98,2.98,34.08802,-117.89341,19474.43,5737.00,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,0.0,1.315,0.088,0.263,0.0,0.088,0.0,0.0
10.72,2.77,34.42951,-119.72333,26988.41,5144.35,SANTA BARBARA COTTAGE HOSPITAL,0.0,0.0,0.239,0.159,0.0,0.0,0.08,0.08
10.81,3.14,38.67039,-121.14552,27252.36,6163.64,MERCY HOSPITAL OF FOLSOM,0.0,0.64,0.32,0.32,0.0,0.0,0.0,0.0
7.58,2.57,33.82557,-117.99493,18384.00,4617.15,WEST ANAHEIM MEDICAL CENTER,0.0,0.191,0.191,0.0,0.0,0.0,0.0,0.0
12.93,2.65,34.13364,-118.15275,33074.47,4823.93,HUNTINGTON MEMORIAL HOSPITAL,0.0,0.171,0.514,0.171,0.0,0.0,0.057,0.057
30.00,4.65,37.43436,-122.18013,79965.72,10312.80,STANFORD HOSPITAL,0.0,0.28,0.449,0.337,0.0,0.0,0.112,0.112
11.67,3.11,37.34027,-120.46817,29595.63,6085.42,MERCY MEDICAL CENTER,0.0,0.358,0.597,0.119,0.0,0.0,0.0,0.0
12.84,3.91,37.76421,-122.45716,32828.05,8279.37,UCSF MEDICAL CENTER,0.0,0.738,0.492,0.492,0.0,0.123,0.123,0.0
8.99,2.65,35.38338,-119.01969,22250.27,4820.73,SAN JOAQUIN COMMUNITY HOSPITAL,0.0,0.606,0.242,0.0,0.0,0.0,0.0,0.0
25.22,2.88,37.66540,-120.99743,66839.89,5467.33,DOCTORS MEDICAL CENTER,0.0,0.232,0.928,0.464,0.0,0.0,0.116,0.0
11.27,2.80,33.80861,-118.18661,28495.31,5229.56,LONG BEACH MEMORIAL MEDICAL CENTER,0.0,0.66,0.6,0.42,0.0,0.0,0.0,0.06
12.03,2.95,37.69824,-122.08730,30595.80,5651.20,EDEN MEDICAL CENTER,0.0,0.431,0.0,0.431,0.0,0.0,0.288,0.288
25.48,2.78,37.98396,-122.03464,67550.35,5187.76,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,0.0,0.512,0.256,0.64,0.0,0.0,0.0,0.0
10.19,2.55,38.94514,-121.10174,25553.62,4540.31,SUTTER AUBURN FAITH HOSPITAL,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0
12.20,2.36,33.03634,-117.28487,31056.20,4033.33,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,0.0,0.19,0.569,0.569,0.0,0.19,0.0,0.0
13.14,3.02,38.66956,-121.31378,33644.10,5847.82,MERCY SAN JUAN MEDICAL CENTER,0.0,0.085,0.34,0.17,0.0,0.0,0.17,0.085
12.95,2.98,37.98224,-121.80362,33118.88,5746.54,SUTTER DELTA MEDICAL CENTER,0.0,1.247,1.069,0.356,0.0,0.178,0.0,0.0
10.74,2.63,34.20777,-118.88305,27055.64,4759.55,LOS ROBLES HOSPITAL & MEDICAL CENTER,0.0,0.543,0.633,0.543,0.0,0.181,0.0,0.09
14.26,2.56,37.66867,-120.97339,36726.17,4576.09,MEMORIAL  MEDICAL CENTER,0.0,0.667,0.167,0.25,0.0,0.0,0.0,0.0
14.22,2.40,33.56100,-117.66530,36624.86,4143.43,MISSION HOSPITAL REGIONAL MED CENTER,0.0,0.311,0.466,0.233,0.0,0.078,0.233,0.0
8.63,3.00,36.94433,-120.04507,21264.55,5799.09,MADERA COMMUNITY HOSPITAL,0.0,0.379,0.0,0.379,0.0,0.0,0.379,0.0
18.36,2.32,33.76335,-116.40628,47973.35,3924.80,EISENHOWER MEDICAL CENTER,0.0,0.344,0.589,0.393,0.0,0.049,0.0,0.049
10.31,3.02,38.46387,-121.41645,25882.31,5845.77,METHODIST HOSPITAL OF SACRAMENTO,0.0,0.565,0.0,0.377,0.0,0.0,0.188,0.188
20.23,3.77,38.55484,-121.45628,53125.50,7903.64,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,0.0,1.915,0.479,2.668,0.0,0.137,0.0,0.137
19.33,3.01,34.07664,-118.37955,50652.14,5810.18,CEDARS-SINAI MEDICAL CENTER,0.0,0.348,0.294,0.268,0.0,0.107,0.241,0.0
12.62,2.48,35.55536,-120.72067,32219.67,4361.00,TWIN CITIES COMMUNITY HOSPITAL,0.0,0.951,0.571,0.0,0.0,0.0,0.0,0.0
10.57,2.65,33.55876,-117.18329,26584.25,4821.25,SOUTHWEST HEALTHCARE SYSTEM,0.0,0.0,1.03,0.257,0.0,0.0,0.129,0.0
9.80,2.50,34.47174,-117.29791,24482.73,4427.00,DESERT VALLEY HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.46,2.40,35.38506,-119.03992,23544.55,4128.00,BAKERSFIELD HEART HOSPITAL,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0
9.67,2.83,33.95076,-118.34828,24105.29,5330.71,CENTINELA HOSPITAL MEDICAL CENTER,0.0,0.139,0.279,0.0,0.0,0.07,0.139,0.0
11.69,2.51,34.17067,-118.53200,29656.38,4430.69,PROVIDENCE TARZANA MEDICAL CENTER,0.0,1.031,0.344,0.258,0.0,0.0,0.172,0.086
9.10,2.65,40.58532,-122.38702,22535.00,4833.00,SHASTA REGIONAL MEDICAL CENTER,0.0,0.0,0.113,0.225,0.0,0.113,0.0,0.0
7.27,2.59,40.41481,-104.70890,17523.78,4670.26,NORTH COLORADO MEDICAL CENTER,0.0,0.0,0.603,0.345,0.0,0.0,0.172,0.0
10.09,2.66,40.18134,-105.12769,25271.77,4841.15,LONGMONT UNITED HOSPITAL,0.0,0.0,0.536,0.0,0.0,0.0,0.536,0.179
8.69,2.29,39.76893,-105.09006,21421.92,3835.08,EXEMPLA LUTHERAN MEDICAL CENTER,0.109,0.437,0.219,0.328,0.0,0.109,0.0,0.109
5.24,2.24,40.57315,-105.05741,11945.74,3704.52,POUDRE VALLEY HOSPITAL,0.0,0.181,0.543,0.362,0.0,0.0,0.0,0.091
6.72,3.19,39.72730,-104.99157,16015.36,6300.64,DENVER HEALTH MEDICAL CENTER,0.0,0.407,0.204,1.628,0.0,0.0,0.0,0.407
7.06,2.32,38.23421,-104.62292,16947.58,3927.58,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,0.0,0.304,1.064,0.152,0.0,0.304,0.456,0.0
6.31,2.46,38.45565,-105.23021,14891.31,4307.69,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,0.0,1.542,2.569,1.028,0.0,0.0,0.0,0.0
7.02,2.28,38.28184,-104.61256,16842.70,3811.70,PARKVIEW MEDICAL CENTER INC,0.0,0.206,0.619,0.206,0.0,0.0,0.31,0.0
7.63,2.30,38.83903,-104.80024,18506.82,3878.00,MEMORIAL HOSPITAL CENTRAL,0.0,0.363,0.544,0.06,0.0,0.0,0.0,0.181
7.37,2.47,39.09046,-108.56190,17791.65,4328.88,ST MARYS HOSPITAL AND MEDICAL CENTER,0.0,0.976,0.759,1.193,0.0,0.0,0.217,0.108
9.21,3.24,39.74234,-104.84156,22848.70,6433.75,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,0.0,0.843,0.169,1.096,0.0,0.0,0.084,0.0
8.38,2.22,38.86559,-104.82182,20556.13,3635.04,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,0.0,0.655,0.298,0.119,0.0,0.0,0.238,0.0
9.54,2.40,39.73231,-104.93396,23762.95,4143.16,ROSE MEDICAL CENTER,0.0,2.064,0.551,1.789,0.0,0.0,0.275,0.138
10.00,2.31,39.65399,-104.98116,25017.64,3900.82,SWEDISH MEDICAL CENTER,0.0,1.376,0.994,0.688,0.0,0.076,0.0,0.306
5.46,2.44,37.98501,-103.54383,12559.75,4245.08,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,0.0,0.0,0.556,0.0,0.0,0.0,0.0,0.0
13.30,2.31,39.68859,-104.83205,34076.42,3887.00,MEDICAL CENTER OF AURORA, THE,0.0,0.92,1.022,0.409,0.0,0.0,0.102,0.0
4.83,2.13,40.45184,-105.19608,10814.85,3392.38,MEDICAL CENTER OF THE ROCKIES,0.0,0.342,0.342,0.513,0.0,0.0,0.0,0.0
8.26,2.84,41.30978,-72.93806,20248.45,5334.76,HOSPITAL OF ST RAPHAEL,0.0,0.344,0.516,0.602,0.0,0.0,0.086,0.043
6.72,2.80,41.77507,-72.69941,15994.56,5242.24,ST FRANCIS HOSPITAL & MEDICAL CENTER,0.0,0.714,0.672,0.462,0.0,0.0,0.126,0.084
8.69,2.72,41.55959,-73.05941,21423.86,5012.79,WATERBURY HOSPITAL,0.0,0.629,0.45,0.09,0.0,0.09,0.09,0.0
8.47,2.67,41.05562,-73.55390,20826.56,4879.00,STAMFORD HOSPITAL,0.0,1.067,0.534,0.32,0.0,0.0,0.854,0.107
5.46,2.49,41.33722,-72.10380,12541.08,4383.38,LAWRENCE & MEMORIAL HOSPITAL,0.0,0.401,0.321,0.08,0.0,0.08,0.0,0.0
7.17,3.08,41.18881,-73.16645,17244.55,6003.18,BRIDGEPORT HOSPITAL,0.0,0.711,0.622,0.622,0.0,0.0,0.622,0.089
4.14,2.42,41.79153,-73.13382,8918.92,4198.00,CHARLOTTE HUNGERFORD HOSPITAL,0.0,0.0,0.494,0.165,0.0,0.0,0.165,0.0
8.48,2.66,41.55473,-72.64872,20829.94,4841.06,MIDDLESEX HOSPITAL,0.0,0.0,0.574,1.884,0.0,0.082,0.246,0.0
11.98,3.85,41.30400,-72.93502,30459.49,8122.46,YALE-NEW HAVEN HOSPITAL,0.0,0.865,0.587,0.68,0.0,0.124,0.062,0.34
5.50,2.44,41.54301,-72.08799,12647.15,4238.60,WILLIAM W BACKUS HOSPITAL,0.0,0.555,0.333,0.111,0.0,0.0,0.0,0.111
7.85,3.02,41.75412,-72.67927,19117.35,5854.35,HARTFORD HOSPITAL,0.0,0.402,0.511,0.548,0.0,0.073,0.073,0.11
4.63,2.36,41.78185,-72.52591,10279.38,4034.62,MANCHESTER MEMORIAL HOSPITAL,0.0,0.0,0.863,0.0,0.0,0.0,0.173,0.173
5.87,2.70,41.20049,-73.20281,13670.24,4971.28,ST VINCENT'S MEDICAL CENTER,0.0,0.375,0.25,0.437,0.0,0.0,0.0,0.0
4.92,2.38,41.67540,-72.93617,11067.88,4075.41,BRISTOL HOSPITAL,0.0,0.0,0.591,0.197,0.0,0.0,0.394,0.0
5.88,2.71,41.40474,-73.44739,13710.00,5001.43,DANBURY HOSPITAL,0.0,0.0,0.517,0.46,0.0,0.0,0.057,0.23
7.90,2.70,41.11147,-73.42010,19246.27,4964.00,NORWALK HOSPITAL ASSOCIATION,0.0,0.195,0.39,0.098,0.0,0.0,0.293,0.0
5.80,2.76,41.66107,-72.78671,13484.19,5117.69,HOSPITAL OF CENTRAL CONNECTICUT, THE,0.0,0.249,0.187,0.435,0.0,0.062,0.124,0.124
4.68,2.70,39.69005,-75.68408,10404.75,4971.30,CHRISTIANA CARE HEALTH SERVICES, INC.,0.0,0.513,0.424,0.379,0.0,0.0,0.067,0.089
5.22,2.72,39.74954,-75.56662,11892.55,5026.91,ST FRANCIS HOSPITAL,0.0,0.364,0.91,0.0,0.0,0.0,0.0,0.0
5.43,2.37,39.15135,-75.52309,12461.56,4056.82,BAYHEALTH - KENT GENERAL HOSPITAL,0.0,0.258,0.773,0.193,0.0,0.0,0.064,0.129
10.12,2.93,38.90106,-77.05079,25343.77,5588.92,GEORGE WASHINGTON UNIV HOSPITAL,0.0,0.445,1.112,0.778,0.0,0.445,0.0,0.111
6.81,3.81,38.91770,-77.02193,16253.89,8007.53,HOWARD UNIVERSITY HOSPITAL,0.0,0.805,0.322,0.644,0.0,0.0,0.161,0.0
5.20,2.84,38.94397,-76.99040,11841.14,5350.57,PROVIDENCE HOSPITAL,0.0,0.322,0.215,0.0,0.107,0.107,0.322,0.0
8.36,2.85,38.92944,-77.01473,20525.87,5377.67,WASHINGTON HOSPITAL CENTER,0.0,0.761,0.217,0.362,0.0,0.0,0.145,0.109
9.40,3.05,30.34913,-81.66391,23365.26,5921.14,SHANDS JACKSONVILLE MEDICAL CENTER,0.0,0.31,0.31,0.186,0.0,0.0,0.124,0.186
7.92,2.38,26.50479,-80.06979,19297.35,4095.71,BETHESDA MEMORIAL HOSPITAL,0.0,0.508,0.799,0.29,0.0,0.073,0.29,0.0
8.85,2.46,28.52517,-81.37729,21849.66,4305.82,ORLANDO HEALTH,0.0,0.826,0.486,0.219,0.0,0.049,0.097,0.024
7.66,2.46,28.57345,-81.36990,18585.60,4301.22,FLORIDA HOSPITAL,0.0,0.317,0.317,0.136,0.0,0.0,0.011,0.023
15.85,3.07,25.78846,-80.21644,41079.45,5968.23,UNIVERSITY OF MIAMI HOSPITAL,0.0,0.929,0.547,0.109,0.0,0.0,1.093,0.055
5.74,2.25,26.62849,-81.87423,13326.58,3736.49,LEE MEMORIAL HOSPITAL,0.0,0.511,0.746,1.021,0.0,0.0,0.157,0.039
6.43,2.31,29.20117,-81.05828,15198.02,3891.02,HALIFAX HEALTH MEDICAL CENTER,0.0,0.425,0.729,0.121,0.0,0.0,0.0,0.0
5.93,2.21,26.15053,-81.79919,13841.04,3621.70,NAPLES COMMUNITY HOSPITAL,0.0,0.303,0.539,0.101,0.0,0.0,0.135,0.034
6.72,2.22,28.08771,-80.61362,16009.82,3636.04,HOLMES REGIONAL MEDICAL CENTER,0.0,0.475,0.647,0.216,0.0,0.043,0.043,0.0
7.08,3.86,25.79143,-80.21250,16986.71,8139.14,JACKSON MEMORIAL HOSPITAL,0.047,0.837,0.186,0.186,0.0,0.047,0.326,0.0
7.21,2.11,28.83363,-82.33561,17356.88,3336.31,CITRUS MEMORIAL HOSPITAL,0.0,0.415,0.415,2.24,0.0,0.0,0.249,0.083
6.96,2.33,30.47650,-87.21219,16655.88,3937.08,SACRED HEART HOSPITAL,0.058,0.231,0.231,0.81,0.0,0.173,0.058,0.116
6.54,2.18,30.15963,-85.64818,15523.71,3533.65,BAY MEDICAL CENTER,0.0,0.3,0.72,0.0,0.0,0.06,0.0,0.0
5.58,2.17,28.63051,-80.82437,12870.17,3500.33,PARRISH MEDICAL CENTER,0.0,0.588,0.441,0.294,0.0,0.0,0.147,0.0
10.93,2.61,25.86166,-80.21398,27569.09,4722.27,NORTH SHORE MEDICAL CENTER,0.0,0.15,0.225,0.0,0.0,0.0,0.075,0.0
6.47,2.31,28.54917,-81.52746,15330.16,3894.47,HEALTH CENTRAL,0.0,0.307,0.461,0.154,0.0,0.0,0.0,0.154
