size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
7.94,2.64,35.11346,-120.59054,27254.63,6990.95,ARROYO GRANDE COMMUNITY HOSPITAL,0.0,0.0,1.088,0.0,0.0,0.0,0.363,0.363
12.09,2.97,38.57053,-121.45216,43105.89,8252.53,MERCY GENERAL HOSPITAL,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083
6.71,3.81,34.06505,-118.23913,22554.12,11439.92,PACIFIC ALLIANCE MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356
12.65,3.06,33.97659,-117.38184,45241.69,8586.83,RIVERSIDE COMMUNITY HOSPITAL,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216
8.48,3.18,32.68425,-117.08161,29309.42,9038.73,PARADISE VALLEY HOSPITAL,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0
7.25,3.74,32.75426,-117.16592,24585.54,11209.14,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0
11.30,2.76,32.77495,-117.01467,40089.03,7461.23,GROSSMONT HOSPITAL,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0
8.08,2.86,39.50528,-121.54100,27786.98,7827.00,OROVILLE HOSPITAL,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0
11.78,3.13,35.38736,-119.01690,41891.56,8849.14,BAKERSFIELD MEMORIAL HOSPITAL,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0
14.10,4.77,37.31288,-121.93329,50782.48,15131.10,SANTA CLARA VALLEY MEDICAL CENTER,0.0,0.196,0.589,0.786,0.0,0.0,0.589,0.0
10.68,2.61,39.74221,-121.85000,37695.56,6882.56,ENLOE MEDICAL CENTER,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0
7.38,2.81,40.14813,-122.21934,25107.88,7622.00,ST ELIZABETH COMMUNITY HOSPITAL,0.0,0.0,0.392,0.0,0.0,0.0,0.0,0.0
15.82,3.73,37.82206,-122.26275,57349.39,11146.63,ALTA BATES SUMMIT MEDICAL CENTER,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0
12.65,3.04,32.78037,-115.56848,45231.06,8505.44,EL CENTRO REGIONAL MEDICAL CENTER,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
13.24,3.72,37.79100,-122.43125,47501.21,11099.51,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0
15.26,3.81,37.74717,-122.42088,55207.68,11467.27,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,0.0,0.821,0.821,0.41,0.0,0.0,0.41,0.0
7.49,3.05,34.67486,-118.15771,25525.97,8562.94,ANTELOPE VALLEY HOSPITAL MED CENTER,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0
11.37,2.93,36.32737,-119.29548,40333.27,8113.46,KAWEAH DELTA MEDICAL CENTER,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067
11.36,3.39,34.12834,-118.25777,40313.33,9861.94,GLENDALE MEM HOSPITAL & HLTH CENTER,0.0,0.231,0.463,0.116,0.0,0.0,0.116,0.0
9.06,3.42,36.73000,-119.78000,31509.18,9952.96,COMMUNITY REGIONAL MEDICAL CENTER,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0
12.43,3.77,34.09643,-118.29103,44408.25,11317.75,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,0.0,0.695,0.139,0.834,0.0,0.0,0.0,0.0
11.70,2.72,33.78036,-117.86495,41592.14,7308.47,ST JOSEPH HOSPITAL,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0
7.63,3.18,37.82448,-122.25759,26036.89,9047.00,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND,0.0,0.124,0.994,0.621,0.0,0.0,0.621,0.0
11.37,3.23,32.75143,-117.16083,40333.04,9233.12,SCRIPPS MERCY HOSPITAL,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0
16.16,2.77,33.73798,-118.30525,58636.21,7489.36,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,0.0,0.294,0.0,0.0,0.0,0.294,0.0,0.0
17.25,3.41,37.95337,-122.33672,62803.50,9945.42,DOCTORS MEDICAL CENTER-SAN PABLO,0.0,0.0,0.203,1.829,0.0,0.0,0.406,0.203
11.81,2.83,34.21674,-119.15631,42006.75,7704.05,ST JOHNS REGIONAL MEDICAL CENTER,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0
15.91,3.16,37.96987,-121.28873,57694.33,8964.57,ST JOSEPHS MED CENTER OF STOCKTON,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0
8.85,2.83,36.83532,-119.76562,30709.29,7726.67,SAINT AGNES MEDICAL CENTER,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0
9.68,2.68,34.10130,-117.63651,33879.59,7131.59,SAN ANTONIO COMMUNITY HOSPITAL,0.0,0.539,0.673,0.135,0.0,0.0,0.135,0.0
13.33,2.95,32.79949,-117.15394,47837.49,8181.98,SHARP MEMORIAL HOSPITAL,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0
11.50,3.48,38.13118,-122.23732,40852.87,10211.67,SUTTER SOLANO MEDICAL CENTER,0.0,0.0,1.022,0.341,0.0,0.0,0.0,0.0
11.74,3.01,33.92798,-117.43847,41758.29,8391.86,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,0.0,0.306,0.306,0.0,0.0,0.0,0.0,0.0
13.26,3.67,34.04932,-118.21746,47559.31,10912.03,WHITE MEMORIAL MEDICAL CENTER,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0
12.65,3.77,33.92963,-118.20332,45241.73,11291.49,SAINT FRANCIS MEDICAL CENTER,0.0,0.684,0.171,0.342,0.0,0.0,0.0,0.0
11.70,2.88,34.95099,-120.41322,41604.65,7907.87,MARIAN MEDICAL CENTER,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0
12.16,3.12,38.57155,-121.46874,43372.06,8808.83,SUTTER GENERAL HOSPITAL,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0
9.79,3.28,34.07558,-118.28424,34307.53,9423.00,TEMPLE COMMUNITY HOSPITAL,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0
14.46,2.93,34.02685,-118.48651,52155.72,8088.74,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,0.0,0.45,0.36,0.629,0.0,0.0,0.0,0.0
9.48,2.64,33.12535,-117.07336,33118.85,6996.83,PALOMAR MEDICAL CENTER,0.0,0.56,0.56,0.224,0.0,0.0,0.224,0.112
14.41,2.99,34.22014,-118.53410,51970.90,8322.79,NORTHRIDGE HOSPITAL MEDICAL CENTER,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0
30.00,3.09,37.80132,-121.19690,111516.86,8699.86,DOCTORS HOSPITAL OF MANTECA,0.0,0.31,0.0,1.862,0.0,0.0,0.31,0.0
9.30,2.89,36.32362,-119.66726,32420.72,7932.00,ADVENTIST MEDICAL CENTER,0.0,0.129,0.516,0.0,0.0,0.0,0.0,0.0
20.92,3.28,37.96125,-121.30103,76821.09,9417.09,DAMERON HOSPITAL,0.0,0.265,0.0,0.531,0.0,0.265,0.796,0.265
7.58,2.48,34.20495,-118.21589,25848.56,6371.56,VERDUGO HILLS HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0
20.46,3.87,37.36257,-121.84974,75058.21,11696.40,REGIONAL MEDICAL CENTER OF SAN JOSE,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0
9.41,3.26,34.19494,-118.46319,32863.07,9341.26,VALLEY PRESBYTERIAN HOSPITAL,0.0,0.295,0.59,0.295,0.0,0.0,0.0,0.0
9.46,2.78,33.18402,-117.29661,33036.09,7539.96,TRI-CITY MEDICAL CENTER,0.0,0.196,0.294,2.551,0.0,0.196,0.196,0.0
11.69,3.01,34.13495,-117.27603,41563.28,8384.36,ST BERNARDINE MEDICAL CENTER,0.0,0.42,0.42,0.0,0.0,0.14,0.14,0.0
15.08,3.24,34.10081,-118.10588,54495.81,9287.15,SAN GABRIEL VALLEY MEDICAL CENTER,0.0,0.207,0.414,0.414,0.0,0.0,0.414,0.0
11.14,2.93,39.13822,-121.59436,39461.61,8093.70,RIDEOUT MEMORIAL HOSPITAL,0.0,0.727,0.83,0.311,0.0,0.104,0.0,0.104
7.00,3.51,34.09638,-118.32518,23629.38,10322.70,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,0.0,0.505,0.168,0.0,0.0,0.0,0.337,0.0
14.70,2.99,38.25455,-122.63177,53059.96,8327.87,PETALUMA VALLEY HOSPITAL,0.0,0.776,0.0,0.0,0.0,0.0,0.0,0.0
6.22,2.52,34.07225,-117.43197,20673.73,6522.36,KAISER FOUNDATION HOSPITAL FONTANA,0.0,0.187,0.187,0.28,0.0,0.28,0.28,0.0
14.84,3.76,36.57886,-121.91316,53579.28,11285.40,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,0.0,0.488,0.781,0.098,0.0,0.098,0.098,0.0
8.90,3.65,34.03705,-118.26575,30911.11,10841.21,CALIFORNIA HOSPITAL MEDICAL CENTER LA,0.0,0.0,0.24,0.479,0.0,0.0,0.0,0.0
8.90,2.69,39.22809,-121.04721,30887.78,7169.37,SIERRA NEVADA MEMORIAL HOSPITAL,0.0,0.777,0.388,0.388,0.0,0.0,0.0,0.194
19.02,3.74,37.78963,-122.41700,69577.69,11171.06,SAINT FRANCIS MEMORIAL HOSPITAL,0.0,1.236,0.742,0.742,0.0,0.0,0.0,0.0
19.35,3.56,37.32710,-121.93863,70823.56,10500.43,O'CONNOR HOSPITAL,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0
9.14,2.54,34.15804,-118.48755,31832.38,6624.27,ENCINO HOSPITAL MEDICAL CENTER,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
10.05,3.53,34.28029,-119.25410,35285.62,10382.15,VENTURA COUNTY MEDICAL CENTER,0.0,0.375,0.75,1.501,0.0,0.0,0.375,0.375
10.28,3.80,37.88664,-121.28308,36193.13,11421.60,SAN JOAQUIN GENERAL HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.0
10.49,2.48,33.89465,-117.92716,36976.07,6390.34,ST JUDE MEDICAL CENTER,0.0,0.103,0.309,0.516,0.0,0.0,0.206,0.0
15.01,2.77,33.96860,-118.04831,54240.28,7487.98,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,0.074,0.298,0.521,0.298,0.0,0.0,0.744,0.074
19.13,3.13,38.44369,-122.70138,69973.48,8874.14,SANTA ROSA MEMORIAL HOSPITAL,0.0,0.0,0.389,0.389,0.0,0.0,0.0,0.0
19.38,2.89,37.51164,-120.83800,70938.88,7926.31,EMANUEL MEDICAL CENTER INC,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0
21.03,2.98,37.91341,-122.04163,77259.62,8304.62,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,0.0,0.082,0.245,0.735,0.0,0.0,0.082,0.082
10.33,4.84,36.20598,-121.13259,36366.67,15405.17,GEORGE L MEE MEMORIAL HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.98,3.49,33.77991,-118.18602,38841.85,10248.12,ST MARY MEDICAL CENTER,0.0,0.0,0.523,0.0,0.0,0.174,0.0,0.0
27.40,3.76,36.92821,-121.79360,101576.33,11254.58,WATSONVILLE COMMUNITY HOSPITAL,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0
27.75,3.57,37.55717,-121.98126,102920.41,10553.72,WASHINGTON HOSPITAL,0.0,0.196,0.785,0.589,0.0,0.098,0.0,0.098
23.94,3.44,37.48000,-122.25441,88368.44,10039.16,SEQUOIA HOSPITAL,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0
12.30,2.74,34.58305,-118.14490,43911.82,7352.22,PALMDALE REGIONAL MEDICAL CENTER,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.231
10.61,2.98,37.76288,-122.25412,37421.50,8280.00,ALAMEDA HOSPITAL,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0
15.91,2.94,32.61972,-117.02278,57695.75,8135.44,SHARP CHULA VISTA MEDICAL CENTER,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0
7.44,2.49,33.62229,-117.92995,25332.63,6401.11,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0
16.31,2.60,39.75720,-121.57018,59218.25,6851.83,FEATHER RIVER HOSPITAL,0.0,0.199,0.596,0.794,0.0,0.0,0.0,0.397
13.66,2.80,33.84780,-117.93661,49102.57,7612.17,AHMC ANAHEIM REGIONAL MEDICAL CENTER,0.0,0.632,0.474,0.0,0.0,0.0,0.0,0.158
13.62,4.66,37.75676,-122.40461,48929.82,14708.76,SAN FRANCISCO GENERAL HOSPITAL,0.0,0.0,0.626,0.209,0.0,0.209,0.417,0.209
11.73,3.50,33.77483,-117.91329,41711.76,10265.41,GARDEN GROVE HOSPITAL & MEDICAL CENTER,0.0,0.892,0.297,0.0,0.0,0.0,0.0,0.0
14.88,3.32,34.07709,-117.75063,53738.41,9576.66,POMONA VALLEY HOSPITAL MEDICAL CENTER,0.0,0.211,0.211,0.106,0.0,0.106,0.0,0.0
11.41,2.51,35.27882,-120.65047,40491.79,6506.86,FRENCH HOSPITAL MEDICAL CENTER,0.0,0.0,0.467,0.467,0.0,0.0,0.0,0.0
21.08,2.90,34.15601,-118.32834,77431.40,7964.78,PROVIDENCE SAINT JOSEPH MEDICAL CTR,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0
12.22,2.64,34.28920,-118.74484,43584.67,6980.36,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
11.68,2.84,34.13973,-118.03534,41538.90,7735.81,METHODIST HOSPITAL OF SOUTHERN CA,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087
14.27,3.37,34.14987,-118.23117,51418.80,9789.12,GLENDALE ADVENTIST MEDICAL CENTER,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0
22.02,3.61,36.98999,-121.98357,81029.60,10699.84,DOMINICAN HOSPITAL,0.0,0.241,0.723,0.844,0.0,0.0,0.121,0.0
19.71,2.92,33.83862,-116.54557,72214.54,8045.94,DESERT REGIONAL MEDICAL CENTER,0.0,0.507,0.71,0.0,0.0,0.0,0.0,0.0
8.74,3.91,34.07389,-117.35111,30303.77,11854.81,ARROWHEAD REGIONAL MEDICAL CENTER,0.0,0.44,1.1,0.0,0.0,0.0,0.0,0.0
12.09,2.80,38.72562,-120.79096,43086.00,7612.79,MARSHALL MEDICAL CENTER (1-RH),0.0,0.0,0.57,2.281,0.0,0.0,0.0,0.0
10.26,3.04,36.06956,-119.02748,36115.32,8498.30,SIERRA VIEW DISTRICT HOSPITAL,0.0,1.188,0.396,0.396,0.0,0.0,0.198,0.0
16.69,4.84,34.06675,-118.44613,60652.12,15374.83,RONALD REAGAN UCLA MEDICAL CENTER,0.079,0.707,0.786,0.472,0.0,0.157,0.707,0.236
9.24,2.64,34.03721,-117.20474,32203.74,6979.89,REDLANDS COMMUNITY HOSPITAL,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0
6.34,4.92,38.00655,-122.13312,21132.60,15685.55,CONTRA COSTA REGIONAL MEDICAL CENTER,0.472,0.945,0.0,0.0,0.0,0.0,0.0,0.472
13.43,3.51,33.80733,-118.19305,48212.63,10314.13,PACIFIC HOSPITAL OF LONG BEACH,0.0,0.778,0.778,0.0,0.0,0.0,0.259,0.0
19.92,2.93,34.27915,-118.46006,72992.79,8098.26,PROVIDENCE HOLY CROSS MEDICAL CENTER,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.128
7.29,3.00,34.13075,-116.27502,24765.00,8375.81,HI-DESERT MEDICAL CENTER,0.0,1.576,0.525,0.0,0.0,0.0,0.0,0.0
10.81,3.09,40.58654,-122.39168,38207.41,8723.36,MERCY MEDICAL CENTER REDDING,0.0,0.238,0.713,0.079,0.0,0.0,0.079,0.0
12.54,3.32,34.09049,-118.14410,44802.97,9569.61,ALHAMBRA HOSPITAL MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.83,2.97,37.69502,-121.88095,61184.63,8257.53,VALLEYCARE MEDICAL CENTER,0.0,1.221,0.814,0.407,0.0,0.0,0.0,0.0
13.80,3.11,37.67947,-122.47447,49635.22,8789.56,SETON MEDICAL CENTER,0.0,0.253,0.38,0.127,0.0,0.0,0.127,0.127
8.99,2.53,34.03009,-118.47833,31256.79,6574.46,SAINT JOHN'S HEALTH CENTER,0.0,0.165,0.248,0.0,0.0,0.0,0.165,0.0
12.08,3.60,38.46964,-122.70746,43052.65,10652.52,SUTTER MEDICAL CENTER OF SANTA ROSA,0.0,1.573,0.629,0.629,0.0,0.0,0.0,0.0
10.77,3.42,33.91173,-117.19590,38040.85,9963.15,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,0.0,0.463,0.463,0.231,0.0,0.0,0.0,0.0
11.65,2.66,35.37279,-119.02817,41424.32,7058.90,MERCY HOSPITAL,0.0,0.74,0.555,0.0,0.0,0.0,0.555,0.0
8.95,2.82,34.50107,-117.17285,31113.89,7665.28,ST MARY MEDICAL CENTER,0.0,0.245,0.368,0.0,0.0,0.0,0.0,0.0
5.95,2.83,39.15350,-123.20435,19639.73,7731.00,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.59,3.64,37.85593,-122.25730,52627.95,10809.82,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,0.0,0.134,0.937,0.669,0.0,0.0,0.134,0.134
15.17,2.94,37.36934,-122.08047,54876.44,8118.74,EL CAMINO HOSPITAL,0.0,0.83,0.554,1.015,0.0,0.277,0.185,0.0
11.74,2.78,38.76514,-121.24979,41756.56,7515.56,SUTTER ROSEVILLE MEDICAL CENTER,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0
14.31,2.77,37.74409,-121.43469,51569.59,7481.00,SUTTER TRACY COMMUNITY HOSPITAL,0.0,0.0,0.347,0.0,0.0,0.0,0.0,0.0
14.81,2.49,32.88461,-117.22244,53479.12,6430.50,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,0.0,0.344,0.458,1.146,0.0,0.0,0.229,0.0
8.67,3.80,34.05076,-117.26395,30027.81,11412.70,LOMA LINDA UNIVERSITY MEDICAL CENTER,0.0,1.539,0.513,0.366,0.0,0.0,0.147,0.147
9.57,2.94,33.87236,-117.56809,33465.42,8141.35,CORONA REGIONAL MEDICAL CENTER,0.0,0.496,0.248,0.248,0.0,0.0,0.0,0.0
12.11,3.45,36.65910,-121.64630,43170.68,10098.09,SALINAS VALLEY MEMORIAL HOSPITAL,0.0,0.227,0.453,0.113,0.0,0.113,0.0,0.0
11.25,3.04,37.97780,-120.37150,39876.32,8498.84,SONORA REGIONAL MEDICAL CENTER,0.0,0.0,0.645,0.215,0.0,0.0,0.645,0.0
21.20,2.76,38.12186,-121.28665,77879.15,7429.67,LODI MEMORIAL HOSPITAL,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0
9.71,2.99,32.95813,-115.55388,33986.73,8309.18,PIONEERS MEMORIAL HEALTHCARE DISTRICT,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.0
17.67,4.05,33.78798,-117.89026,64391.72,12355.44,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,0.0,0.652,0.261,0.522,0.0,0.0,0.13,0.391
6.45,3.15,34.01501,-118.10064,21543.27,8950.00,BEVERLY HOSPITAL,0.0,0.203,0.407,0.0,0.0,0.0,0.0,0.0
18.17,2.84,33.81131,-118.34364,66323.02,7756.19,TORRANCE MEMORIAL MEDICAL CENTER,0.0,0.585,0.418,0.167,0.0,0.0,0.418,0.0
19.02,2.80,33.83891,-118.35677,69585.69,7596.14,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,0.0,0.179,0.089,0.089,0.0,0.0,0.0,0.0
5.84,3.03,36.22008,-119.33764,19231.53,8463.00,TULARE REGIONAL MEDICAL CENTER,0.0,0.599,0.0,0.0,0.0,0.0,0.3,0.0
16.51,3.03,37.94748,-122.53677,59969.07,8468.10,MARIN GENERAL HOSPITAL,0.0,0.759,0.379,0.379,0.0,0.126,0.0,0.0
23.91,3.48,38.26174,-122.04662,88253.10,10196.73,NORTHBAY MEDICAL CENTER,0.0,0.52,0.26,0.26,0.0,0.0,0.26,0.0
15.55,4.78,34.06034,-118.21014,56322.88,15174.88,LAC+USC MEDICAL CENTER,0.0,1.243,0.621,0.0,0.0,0.311,0.0,0.0
14.72,4.73,33.83043,-118.29402,53128.20,14953.40,LAC/HARBOR-UCLA MED CENTER,0.0,1.155,0.385,0.385,0.0,0.0,0.0,0.0
16.39,3.10,37.25153,-121.94684,59504.11,8742.02,GOOD SAMARITAN HOSPITAL,0.0,0.222,0.998,1.996,0.0,0.0,0.111,0.0
8.79,3.23,34.08802,-117.89341,30483.45,9246.35,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,0.0,1.315,0.088,0.263,0.0,0.088,0.0,0.0
6.55,2.74,33.75117,-116.96028,21921.36,7359.40,HEMET VALLEY MEDICAL CENTER,0.0,0.274,0.137,0.274,0.0,0.0,0.137,0.0
16.11,3.03,33.93530,-118.13030,58443.51,8495.95,DOWNEY REGIONAL MEDICAL CENTER,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0
13.31,2.58,34.27459,-119.25812,47758.98,6740.58,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,0.0,0.114,0.114,0.114,0.0,0.114,0.341,0.114
9.93,2.80,34.42951,-119.72333,34835.90,7588.10,SANTA BARBARA COTTAGE HOSPITAL,0.0,0.0,0.239,0.159,0.0,0.0,0.08,0.08
13.57,3.20,38.67039,-121.14552,48737.19,9145.88,MERCY HOSPITAL OF FOLSOM,0.0,0.64,0.32,0.32,0.0,0.0,0.0,0.0
10.00,3.68,41.77451,-124.19400,35116.40,10943.80,SUTTER COAST HOSPITAL,0.0,0.496,0.496,0.991,0.0,0.0,0.0,0.0
6.81,2.79,32.89810,-117.24217,22920.00,7550.86,SCRIPPS GREEN HOSPITAL,0.0,0.528,0.352,0.616,0.0,0.0,0.0,0.0
