size_charge,size_pay,lat,lon,charge,pay,name
11.18,2.81,33.97659,-117.38184,108863.81,20784.19,RIVERSIDE COMMUNITY HOSPITAL
7.69,3.35,32.75426,-117.16592,72186.14,26401.07,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
9.66,2.52,32.77495,-117.01467,92844.04,17681.07,GROSSMONT HOSPITAL
7.70,2.69,35.38736,-119.01690,72277.50,19519.79,BAKERSFIELD MEMORIAL HOSPITAL
9.68,4.37,37.31288,-121.93329,93061.50,37216.25,SANTA CLARA VALLEY MEDICAL CENTER
9.74,2.58,39.74221,-121.85000,93729.83,18330.93,ENLOE MEDICAL CENTER
10.52,2.72,40.14813,-122.21934,101923.88,19813.06,ST ELIZABETH COMMUNITY HOSPITAL
19.64,4.08,37.82206,-122.26275,197995.95,34084.91,ALTA BATES SUMMIT MEDICAL CENTER
12.83,4.05,37.79100,-122.43125,126321.31,33753.75,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
8.33,2.92,34.67486,-118.15771,78926.36,21920.05,ANTELOPE VALLEY HOSPITAL MED CENTER
9.15,2.84,36.32737,-119.29548,87559.43,20998.52,KAWEAH DELTA MEDICAL CENTER
10.12,3.20,34.12834,-118.25777,97697.06,24797.97,GLENDALE MEM HOSPITAL & HLTH CENTER
8.03,3.14,36.73000,-119.78000,75722.74,24192.58,COMMUNITY REGIONAL MEDICAL CENTER
8.25,2.52,33.78036,-117.86495,77988.52,17731.07,ST JOSEPH HOSPITAL
12.14,3.07,32.75143,-117.16083,118998.74,23445.00,SCRIPPS MERCY HOSPITAL
10.88,2.79,34.21674,-119.15631,105722.84,20558.37,ST JOHNS REGIONAL MEDICAL CENTER
10.65,2.83,37.96987,-121.28873,103270.88,20927.64,ST JOSEPHS MED CENTER OF STOCKTON
8.07,2.61,36.83532,-119.76562,76102.21,18633.04,SAINT AGNES MEDICAL CENTER
6.68,2.48,34.10130,-117.63651,61498.21,17221.64,SAN ANTONIO COMMUNITY HOSPITAL
11.47,2.75,32.79949,-117.15394,111987.03,20149.12,SHARP MEMORIAL HOSPITAL
13.77,3.26,38.13118,-122.23732,136194.92,25440.17,SUTTER SOLANO MEDICAL CENTER
11.41,2.74,34.95099,-120.41322,111297.81,19950.10,MARIAN MEDICAL CENTER
11.29,3.00,38.57155,-121.46874,110074.41,22711.84,SUTTER GENERAL HOSPITAL
8.84,2.95,34.02685,-118.48651,84256.00,22173.06,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
9.84,2.72,33.12535,-117.07336,94779.47,19801.00,PALOMAR MEDICAL CENTER
13.26,2.81,34.22014,-118.53410,130816.20,20717.47,NORTHRIDGE HOSPITAL MEDICAL CENTER
10.42,3.06,36.32362,-119.66726,100848.48,23356.65,ADVENTIST MEDICAL CENTER
30.00,4.54,37.36257,-121.84974,307161.92,39000.25,REGIONAL MEDICAL CENTER OF SAN JOSE
8.16,3.08,34.19494,-118.46319,77063.85,23617.54,VALLEY PRESBYTERIAN HOSPITAL
10.81,2.80,33.18402,-117.29661,105057.27,20656.73,TRI-CITY MEDICAL CENTER
9.38,2.87,34.13495,-117.27603,89947.57,21359.00,ST BERNARDINE MEDICAL CENTER
15.32,4.17,39.13822,-121.59436,152497.97,35020.76,RIDEOUT MEMORIAL HOSPITAL
16.61,3.13,38.25455,-122.63177,166066.85,24111.38,PETALUMA VALLEY HOSPITAL
11.69,3.35,36.57886,-121.91316,114290.88,26470.55,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
9.47,2.65,39.22809,-121.04721,90900.47,19012.32,SIERRA NEVADA MEMORIAL HOSPITAL
17.14,3.45,37.32710,-121.93863,171644.35,27474.35,O'CONNOR HOSPITAL
8.65,2.35,33.89465,-117.92716,82277.61,15840.26,ST JUDE MEDICAL CENTER
12.71,2.57,33.96860,-118.04831,124982.77,18185.85,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
15.27,3.02,38.44369,-122.70138,151979.31,22981.38,SANTA ROSA MEMORIAL HOSPITAL
10.32,2.63,37.51164,-120.83800,99832.50,18885.75,EMANUEL MEDICAL CENTER INC
15.29,2.85,37.91341,-122.04163,152230.93,21149.04,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
19.21,3.36,37.55717,-121.98126,193518.46,26570.19,WASHINGTON HOSPITAL
17.47,2.98,37.48000,-122.25441,175120.43,22484.81,SEQUOIA HOSPITAL
13.21,2.80,32.61972,-117.02278,130247.63,20642.11,SHARP CHULA VISTA MEDICAL CENTER
9.43,2.44,33.62229,-117.92995,90460.51,16882.21,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
16.53,2.72,39.75720,-121.57018,165249.83,19745.28,FEATHER RIVER HOSPITAL
10.19,2.62,33.84780,-117.93661,98432.28,18699.61,AHMC ANAHEIM REGIONAL MEDICAL CENTER
11.44,3.06,34.07709,-117.75063,111593.54,23395.62,POMONA VALLEY HOSPITAL MEDICAL CENTER
10.78,2.47,35.27882,-120.65047,104737.92,17196.83,FRENCH HOSPITAL MEDICAL CENTER
15.75,2.82,34.15601,-118.32834,157019.86,20867.83,PROVIDENCE SAINT JOSEPH MEDICAL CTR
9.89,2.68,34.28920,-118.74484,95274.82,19311.41,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
10.67,2.80,34.13973,-118.03534,103536.84,20585.00,METHODIST HOSPITAL OF SOUTHERN CA
10.58,3.13,34.14987,-118.23117,102605.00,24152.92,GLENDALE ADVENTIST MEDICAL CENTER
15.46,3.46,36.98999,-121.98357,154034.72,27610.56,DOMINICAN HOSPITAL
16.30,2.76,33.83862,-116.54557,162837.24,20240.71,DESERT REGIONAL MEDICAL CENTER
18.56,3.08,38.72562,-120.79096,186621.62,23535.38,MARSHALL MEDICAL CENTER (1-RH)
10.14,4.21,34.06675,-118.44613,97987.28,35480.70,RONALD REAGAN UCLA MEDICAL CENTER
6.55,2.43,34.03721,-117.20474,60107.59,16772.59,REDLANDS COMMUNITY HOSPITAL
12.13,6.65,38.00655,-122.13312,118925.56,61218.31,CONTRA COSTA REGIONAL MEDICAL CENTER
16.88,2.90,34.27915,-118.46006,168997.14,21729.81,PROVIDENCE HOLY CROSS MEDICAL CENTER
8.18,2.81,40.58654,-122.39168,77276.95,20775.35,MERCY MEDICAL CENTER REDDING
11.66,2.86,37.69502,-121.88095,113994.64,21291.71,VALLEYCARE MEDICAL CENTER
7.78,2.50,34.03009,-118.47833,73069.37,17415.65,SAINT JOHN'S HEALTH CENTER
8.73,2.68,35.37279,-119.02817,83116.83,19406.83,MERCY HOSPITAL
11.63,2.69,34.50107,-117.17285,113596.33,19433.17,ST MARY MEDICAL CENTER
8.57,2.69,39.15350,-123.20435,81406.91,19474.73,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D
16.07,3.64,37.85593,-122.25730,160419.18,29434.91,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
14.38,2.94,37.36934,-122.08047,142572.48,22079.97,EL CAMINO HOSPITAL
10.64,2.69,38.76514,-121.24979,103179.64,19445.59,SUTTER ROSEVILLE MEDICAL CENTER
12.56,2.49,32.88461,-117.22244,123460.24,17373.76,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
11.01,3.39,34.05076,-117.26395,107131.86,26871.36,LOMA LINDA UNIVERSITY MEDICAL CENTER
10.18,3.44,36.65910,-121.64630,98411.67,27352.78,SALINAS VALLEY MEMORIAL HOSPITAL
12.28,2.92,37.97780,-120.37150,120495.17,21888.67,SONORA REGIONAL MEDICAL CENTER
27.08,2.85,38.12186,-121.28665,276376.71,21199.24,LODI MEMORIAL HOSPITAL
18.00,3.75,33.78798,-117.89026,180709.52,30589.52,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
10.30,2.55,33.81131,-118.34364,99630.22,17985.02,TORRANCE MEMORIAL MEDICAL CENTER
13.42,2.63,33.83891,-118.35677,132503.86,18829.71,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
17.67,3.05,37.94748,-122.53677,177274.62,23234.67,MARIN GENERAL HOSPITAL
14.07,3.13,37.25153,-121.94684,139350.85,24135.90,GOOD SAMARITAN HOSPITAL
7.68,2.95,34.08802,-117.89341,72065.75,22222.83,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
10.04,2.71,33.75117,-116.96028,96932.94,19709.72,HEMET VALLEY MEDICAL CENTER
11.52,2.54,34.27459,-119.25812,112495.84,17891.57,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
9.58,2.72,34.42951,-119.72333,92059.27,19820.05,SANTA BARBARA COTTAGE HOSPITAL
11.92,2.53,38.67039,-121.14552,116748.69,17806.62,MERCY HOSPITAL OF FOLSOM
11.27,2.62,32.89810,-117.24217,109901.16,18725.80,SCRIPPS GREEN HOSPITAL
12.35,2.90,34.13364,-118.15275,121188.61,21636.61,HUNTINGTON MEMORIAL HOSPITAL
20.17,4.54,37.43436,-122.18013,203594.27,38919.00,STANFORD HOSPITAL
15.30,3.19,37.34027,-120.46817,152342.60,24740.30,MERCY MEDICAL CENTER
16.49,4.56,37.76421,-122.45716,164839.43,39145.52,UCSF MEDICAL CENTER
8.54,2.64,35.38338,-119.01969,81144.19,18983.25,SAN JOAQUIN COMMUNITY HOSPITAL
14.57,3.00,37.66540,-120.99743,144607.26,22724.63,DOCTORS MEDICAL CENTER
14.56,2.50,34.20285,-118.62962,144512.00,17418.28,WEST HILLS HOSPITAL & MEDICAL CENTER
9.42,2.93,33.80861,-118.18661,90369.71,21958.52,LONG BEACH MEMORIAL MEDICAL CENTER
6.43,2.56,36.83863,-119.66183,58911.21,18059.43,CLOVIS COMMUNITY MEDICAL CENTER
18.89,3.19,37.98396,-122.03464,190171.67,24745.96,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
9.13,2.62,38.94514,-121.10174,87295.88,18761.00,SUTTER AUBURN FAITH HOSPITAL
10.20,3.25,34.06389,-118.27347,98534.68,25353.36,SAINT VINCENT MEDICAL CENTER
11.23,2.51,33.03634,-117.28487,109433.85,17590.40,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
16.12,2.61,35.29188,-120.66635,160924.58,18604.17,SIERRA VISTA REGIONAL MEDICAL CENTER
8.58,2.75,38.66956,-121.31378,81484.21,20070.47,MERCY SAN JUAN MEDICAL CENTER
14.89,3.35,34.20777,-118.88305,147965.36,26439.18,LOS ROBLES HOSPITAL & MEDICAL CENTER
15.15,2.47,33.80441,-118.06665,150730.33,17146.92,LOS ALAMITOS MEDICAL CENTER
12.06,2.66,37.66867,-120.97339,118159.08,19181.85,MEMORIAL  MEDICAL CENTER
10.80,2.51,33.56100,-117.66530,104925.15,17610.15,MISSION HOSPITAL REGIONAL MED CENTER
13.22,3.11,33.71466,-117.93322,130374.15,23895.35,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
11.78,2.35,33.76335,-116.40628,115252.54,15938.40,EISENHOWER MEDICAL CENTER
24.90,4.18,38.55484,-121.45628,253430.94,35128.77,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
9.44,2.38,33.60883,-117.70881,90612.70,16225.35,SADDLEBACK MEMORIAL MEDICAL CENTER
12.40,2.40,34.24359,-119.01992,121780.33,16464.50,ST JOHNS PLEASANT VALLEY HOSPITAL
15.40,2.52,34.39755,-118.55330,153312.64,17633.86,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
16.59,3.36,34.07664,-118.37955,165947.82,26526.28,CEDARS-SINAI MEDICAL CENTER
16.74,2.47,35.55536,-120.72067,167517.58,17136.50,TWIN CITIES COMMUNITY HOSPITAL
8.40,2.34,32.99711,-117.05783,79620.42,15822.92,POMERADO HOSPITAL
10.10,2.78,33.70167,-117.95566,97493.91,20395.64,ORANGE COAST MEMORIAL MEDICAL CENTER
14.87,3.22,37.03560,-121.57109,147754.00,25079.08,SAINT LOUISE REGIONAL HOSPITAL
13.61,3.08,37.77577,-121.95824,134547.08,23573.08,SAN RAMON REGIONAL MEDICAL CTR
17.05,3.76,34.06193,-118.20157,170768.45,30755.14,KECK HOSPITAL OF USC
7.03,2.58,33.55876,-117.18329,65213.92,18331.08,SOUTHWEST HEALTHCARE SYSTEM
7.59,2.46,36.85992,-119.78858,71058.23,17034.08,FRESNO HEART AND SURGICAL HOSPITAL
18.99,3.41,34.06760,-118.12291,191128.56,27097.94,GARFIELD MEDICAL CENTER
17.43,2.69,34.05723,-118.36025,174718.43,19510.07,OLYMPIA MEDICAL CENTER
17.48,2.79,34.17067,-118.53200,175256.84,20470.49,PROVIDENCE TARZANA MEDICAL CENTER
11.83,2.70,40.58532,-122.38702,115709.40,19607.60,SHASTA REGIONAL MEDICAL CENTER
8.14,2.44,40.41481,-104.70890,76878.85,16811.44,NORTH COLORADO MEDICAL CENTER
6.85,2.37,40.18134,-105.12769,63273.00,16128.93,LONGMONT UNITED HOSPITAL
8.25,2.28,39.76893,-105.09006,78023.79,15099.09,EXEMPLA LUTHERAN MEDICAL CENTER
7.42,2.41,40.57315,-105.05741,69302.51,16552.36,POUDRE VALLEY HOSPITAL
6.62,2.88,37.23629,-107.82578,60831.20,21431.80,MERCY REGIONAL MEDICAL CENTER
9.32,2.64,39.74615,-104.96682,89271.58,18982.62,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER
7.44,2.31,39.71712,-105.12874,69543.55,15476.27,CENTURA HEALTH-ST ANTHONY HOSPITAL
6.94,2.53,38.45565,-105.23021,64271.45,17836.55,CENTURA HEALTH-ST THOMAS MORE HOSPITAL
7.80,2.29,38.28184,-104.61256,73259.18,15285.50,PARKVIEW MEDICAL CENTER INC
6.46,2.46,38.83903,-104.80024,59193.49,17048.06,MEMORIAL HOSPITAL CENTRAL
5.59,2.54,39.09046,-108.56190,49988.05,17879.03,ST MARYS HOSPITAL AND MEDICAL CENTER
10.08,3.43,39.74234,-104.84156,97265.84,27261.38,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
8.81,2.32,40.02615,-105.28391,83906.83,15595.43,BOULDER COMMUNITY HOSPITAL
11.24,2.92,39.74601,-104.96909,109576.19,21932.69,EXEMPLA SAINT JOSEPH HOSPITAL
5.94,2.20,40.41320,-105.05139,53682.54,14357.54,MCKEE MEDICAL CENTER
7.46,2.23,38.86559,-104.82182,69763.81,14638.57,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
8.16,2.38,39.73231,-104.93396,77108.55,16159.03,ROSE MEDICAL CENTER
8.29,2.34,39.65399,-104.98116,78473.00,15808.92,SWEDISH MEDICAL CENTER
4.35,2.19,39.08601,-108.55355,36950.88,14249.59,COMMUNITY HOSPITAL
8.06,2.46,39.67005,-104.97490,76088.70,17000.65,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
6.34,3.30,40.61244,-103.22063,57931.14,25871.57,STERLING REGIONAL MEDCENTER
8.24,2.49,39.68859,-104.83205,77961.70,17353.04,MEDICAL CENTER OF AURORA, THE
8.94,2.20,39.52910,-104.87121,85345.90,14340.43,SKY RIDGE MEDICAL CENTER
7.61,2.17,39.57629,-104.98610,71315.33,14002.89,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
7.34,2.14,39.54881,-104.77119,68448.50,13668.81,PARKER ADVENTIST HOSPITAL
6.98,2.41,40.45184,-105.19608,64696.97,16476.32,MEDICAL CENTER OF THE ROCKIES
7.56,2.80,41.30978,-72.93806,70745.54,20589.41,HOSPITAL OF ST RAPHAEL
4.82,2.85,41.77507,-72.69941,41912.21,21158.72,ST FRANCIS HOSPITAL & MEDICAL CENTER
9.23,2.67,41.55959,-73.05941,88362.69,19299.25,WATERBURY HOSPITAL
10.57,3.39,41.05562,-73.55390,102454.57,26866.52,STAMFORD HOSPITAL
6.35,2.58,41.33722,-72.10380,58053.70,18352.74,LAWRENCE & MEMORIAL HOSPITAL
4.96,2.39,41.97762,-72.39127,43355.09,16346.55,JOHNSON MEMORIAL HOSPITAL
7.82,3.24,41.18881,-73.16645,73547.10,25273.48,BRIDGEPORT HOSPITAL
3.26,2.35,41.79153,-73.13382,25498.53,15856.32,CHARLOTTE HUNGERFORD HOSPITAL
5.47,2.72,41.55241,-73.03554,48761.80,19773.92,SAINT MARYS HOSPITAL
4.29,2.36,41.54874,-72.80148,36274.90,16023.76,MIDSTATE MEDICAL CENTER
7.20,2.61,41.03431,-73.63020,66945.16,18590.12,GREENWICH HOSPITAL ASSOCIATION
7.47,2.65,41.55473,-72.64872,69837.08,19034.85,MIDDLESEX HOSPITAL
3.46,2.91,41.71622,-72.22399,27545.00,21774.50,WINDHAM COMM MEM HOSP & HATCH HOSP
8.48,3.31,41.30400,-72.93502,80508.45,26001.43,YALE-NEW HAVEN HOSPITAL
4.02,2.53,41.54301,-72.08799,33521.27,17739.41,WILLIAM W BACKUS HOSPITAL
5.31,3.02,41.75412,-72.67927,47042.21,22908.32,HARTFORD HOSPITAL
4.39,2.41,41.78185,-72.52591,37356.35,16527.91,MANCHESTER MEMORIAL HOSPITAL
4.97,2.70,41.20049,-73.20281,43509.14,19598.22,ST VINCENT'S MEDICAL CENTER
4.93,2.39,41.67540,-72.93617,43092.55,16263.91,BRISTOL HOSPITAL
6.90,2.55,41.33493,-73.08978,63783.67,18020.58,GRIFFIN HOSPITAL
6.38,2.74,41.40474,-73.44739,58343.92,19978.94,DANBURY HOSPITAL
6.85,2.88,41.11147,-73.42010,63258.62,21420.16,NORWALK HOSPITAL ASSOCIATION
4.89,2.63,41.66107,-72.78671,42688.06,18883.17,HOSPITAL OF CENTRAL CONNECTICUT, THE
5.76,3.71,41.73545,-72.79489,51859.94,30228.53,JOHN DEMPSEY HOSPITAL
4.43,2.69,39.69005,-75.68408,37777.66,19492.07,CHRISTIANA CARE HEALTH SERVICES, INC.
4.93,2.48,39.15135,-75.52309,43089.15,17291.62,BAYHEALTH - KENT GENERAL HOSPITAL
5.02,2.70,38.64231,-75.60660,44025.95,19602.16,NANTICOKE MEMORIAL HOSPITAL
6.70,2.35,38.77159,-75.14210,61699.04,15838.31,BEEBE MEDICAL CENTER
10.28,3.08,38.90106,-77.05079,99409.71,23618.58,GEORGE WASHINGTON UNIV HOSPITAL
6.87,3.15,38.91221,-77.07588,63509.09,24339.41,GEORGETOWN UNIVERSITY HOSPITAL
5.11,2.37,38.93576,-77.10909,44951.70,16073.19,SIBLEY MEMORIAL HOSPITAL
4.88,2.81,38.94397,-76.99040,42515.89,20769.70,PROVIDENCE HOSPITAL
8.17,2.99,38.92944,-77.01473,77206.02,22640.35,WASHINGTON HOSPITAL CENTER
7.56,2.42,26.50479,-80.06979,70791.82,16616.75,BETHESDA MEMORIAL HOSPITAL
11.41,2.72,28.52517,-81.37729,111379.34,19834.63,ORLANDO HEALTH
9.45,2.62,28.57345,-81.36990,90671.37,18693.66,FLORIDA HOSPITAL
12.43,2.83,25.68309,-80.34038,122094.02,20942.33,BAPTIST HOSPITAL OF MIAMI INC
13.16,3.01,25.78846,-80.21644,129717.06,22862.06,UNIVERSITY OF MIAMI HOSPITAL
6.80,2.28,26.62849,-81.87423,62782.31,15141.44,LEE MEMORIAL HOSPITAL
4.50,2.29,29.20117,-81.05828,38513.23,15208.80,HALIFAX HEALTH MEDICAL CENTER
5.71,2.30,26.15053,-81.79919,51244.13,15387.57,NAPLES COMMUNITY HOSPITAL
7.17,2.24,28.08771,-80.61362,66688.84,14719.45,HOLMES REGIONAL MEDICAL CENTER
8.81,4.25,25.79143,-80.21250,83952.64,35948.55,JACKSON MEMORIAL HOSPITAL
7.10,2.12,28.83363,-82.33561,65875.50,13422.33,CITRUS MEMORIAL HOSPITAL
4.86,2.42,30.47650,-87.21219,42365.37,16641.08,SACRED HEART HOSPITAL
4.89,2.21,30.15963,-85.64818,42687.06,14462.53,BAY MEDICAL CENTER
7.44,2.24,28.63051,-80.82437,69520.63,14743.89,PARRISH MEDICAL CENTER
7.10,2.32,28.54917,-81.52746,65976.25,15550.67,HEALTH CENTRAL
10.57,2.59,27.76332,-82.64325,102472.27,18417.55,BAYFRONT MEDICAL CENTER INC
11.97,2.74,25.81317,-80.13996,117224.26,19999.54,MOUNT SINAI MEDICAL CENTER
8.19,2.37,27.49789,-82.56220,77369.06,16117.77,MANATEE MEMORIAL HOSPITAL
13.91,3.06,26.01867,-80.17981,137672.69,23379.66,MEMORIAL REGIONAL HOSPITAL
6.67,2.30,30.30835,-81.68919,61419.92,15351.19,ST VINCENT'S MEDICAL CENTER
8.54,2.36,27.19837,-80.24306,81113.27,16023.40,MARTIN MEMORIAL MEDICAL CENTER
6.62,2.29,29.04263,-81.31635,60911.00,15205.00,FLORIDA HOSPITAL DELAND
10.44,2.54,28.26092,-82.18802,101117.11,17889.82,FLORIDA HOSPITAL ZEPHYRHILLS
7.12,2.08,26.94042,-82.04094,66124.93,13070.07,CHARLOTTE REGIONAL MEDICAL CENTER
7.90,2.16,27.46707,-81.43358,74302.63,13915.53,HIGHLANDS REGIONAL MEDICAL CENTER
9.31,2.38,28.55140,-81.72120,89212.56,16198.44,SOUTH LAKE HOSPITAL
9.20,2.37,28.02768,-81.72466,88002.55,16123.42,WINTER HAVEN HOSPITAL
6.00,2.14,28.82358,-81.71133,54287.37,13634.44,FLORIDA HOSPITAL WATERMAN
9.74,2.56,25.74067,-80.21244,93785.21,18083.89,MERCY HOSPITAL INC
7.25,2.15,29.17594,-82.13898,67459.13,13736.61,MUNROE REGIONAL MEDICAL CENTER
7.19,2.36,27.78088,-82.65126,66902.97,16039.87,ST ANTHONY'S HOSPITAL
4.35,2.11,29.24333,-81.10760,36935.56,13360.78,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
7.84,2.16,27.09043,-82.44499,73700.84,13862.71,VENICE REGIONAL MEDICAL CENTER
13.17,2.24,28.53906,-82.44193,129844.89,14679.00,BROOKSVILLE REGIONAL HOSPITAL
5.86,2.13,28.91403,-81.28480,52863.54,13567.29,FLORIDA HOSPITAL FISH MEMORIAL
9.63,2.23,26.18711,-80.11941,92574.67,14590.17,HOLY CROSS HOSPITAL INC
7.74,2.52,27.98242,-82.49025,72627.73,17675.43,ST JOSEPH'S HOSPITAL
9.00,2.22,26.98905,-82.09559,85913.20,14527.27,PEACE RIVER REGIONAL MEDICAL CENTER
12.19,2.40,26.59805,-80.09271,119567.30,16415.56,JFK MEDICAL CENTER
5.94,2.17,28.80659,-81.86906,53713.04,13978.32,LEESBURG REGIONAL MEDICAL CENTER
5.77,2.21,27.31827,-82.53140,51911.24,14397.51,SARASOTA MEMORIAL HOSPITAL
7.72,2.52,30.31525,-81.66398,72476.86,17629.38,BAPTIST MEDICAL CENTER
7.98,2.39,29.86371,-81.31749,75232.73,16328.00,FLAGLER HOSPITAL
6.22,2.19,28.33522,-80.72319,56704.96,14197.00,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
6.09,2.26,30.43066,-87.23191,55234.52,14933.96,BAPTIST HOSPITAL
11.16,2.11,27.89590,-81.56547,108709.73,13350.20,LAKE WALES MEDICAL CENTER
4.16,2.40,27.65832,-80.39307,34906.31,16373.31,INDIAN RIVER MEDICAL CENTER
5.93,2.26,27.50001,-81.43962,53623.63,14898.48,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER
13.71,2.42,28.29946,-81.41021,135549.08,16648.24,OSCEOLA REGIONAL MEDICAL CENTER
6.86,3.11,29.64155,-82.34844,63365.95,23877.11,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
7.93,2.16,30.27449,-81.40071,74617.00,13836.00,BAPTIST MEDICAL CENTER  BEACHES
7.76,2.71,29.47897,-81.18915,72841.14,19650.86,FLORIDA HOSPITAL FLAGLER
11.77,2.67,27.75214,-82.73951,115072.43,19265.91,PALMS OF PASADENA HOSPITAL
6.45,2.21,27.95192,-82.80379,59052.35,14396.80,MORTON PLANT HOSPITAL
14.24,3.20,27.93740,-82.45927,141093.30,24790.27,TAMPA GENERAL HOSPITAL
15.24,2.42,25.96994,-80.14533,151664.81,16602.25,AVENTURA HOSPITAL AND MEDICAL CENTER
5.73,2.39,30.45726,-84.26175,51446.33,16297.39,TALLAHASSEE MEMORIAL HEALTHCARE
6.54,2.77,30.26389,-81.44283,60021.47,20340.74,MAYO CLINIC
10.09,2.54,30.18340,-82.68783,97449.46,17905.92,LAKE CITY MEDICAL CENTER
8.12,2.43,28.06172,-81.95304,76673.34,16708.04,LAKELAND REGIONAL MEDICAL CENTER
8.47,2.21,28.81611,-81.28351,80352.00,14455.50,CENTRAL FLORIDA REGIONAL HOSPITAL
9.38,2.18,27.30187,-82.45428,89902.56,14111.12,DOCTORS HOSPITAL OF SARASOTA
13.86,2.57,26.12647,-80.20519,137100.93,18173.47,PLANTATION GENERAL HOSPITAL
6.30,2.18,26.35875,-80.10203,57509.75,14145.45,BOCA RATON REGIONAL HOSPITAL
7.62,2.34,28.07111,-82.42342,71439.11,15819.53,FLORIDA HOSPITAL TAMPA
10.71,2.29,26.83035,-80.08655,103946.69,15272.31,PALM BEACH GARDENS MEDICAL CENTER
6.31,2.15,28.36005,-80.62309,57557.09,13813.36,CAPE CANAVERAL HOSPITAL
11.75,2.48,30.28793,-81.60103,114905.89,17261.93,MEMORIAL HOSPITAL JACKSONVILLE
15.55,2.33,27.80541,-82.72694,154957.09,15706.55,ST PETERSBURG GENERAL HOSPITAL
11.66,2.84,25.88563,-80.32635,113944.60,21026.27,PALMETTO GENERAL HOSPITAL
14.93,2.32,26.26259,-80.20292,148402.74,15581.11,NORTHWEST MEDICAL CENTER
14.75,2.32,28.19342,-82.46987,146540.08,15606.54,MEDICAL CENTER OF TRINITY
