size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
30.00,3.46,38.26174,-122.04662,129078.14,11375.14,NORTHBAY MEDICAL CENTER,0.0,0.52,0.26,0.26,0.0,0.0,0.26,0.0
12.80,2.54,34.27459,-119.25812,52797.79,7272.71,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,0.0,0.114,0.114,0.114,0.0,0.114,0.341,0.114
8.16,2.66,34.42951,-119.72333,32225.66,7818.06,SANTA BARBARA COTTAGE HOSPITAL,0.0,0.0,0.239,0.159,0.0,0.0,0.08,0.08
5.42,2.56,32.89810,-117.24217,20074.38,7366.06,SCRIPPS GREEN HOSPITAL,0.0,0.528,0.352,0.616,0.0,0.0,0.0,0.0
12.26,2.73,34.13364,-118.15275,50377.12,8108.56,HUNTINGTON MEMORIAL HOSPITAL,0.0,0.171,0.514,0.171,0.0,0.0,0.057,0.057
18.97,3.96,37.43436,-122.18013,80135.42,13599.65,STANFORD HOSPITAL,0.0,0.28,0.449,0.337,0.0,0.0,0.112,0.112
10.65,2.97,37.34027,-120.46817,43263.83,9190.50,MERCY MEDICAL CENTER,0.0,0.358,0.597,0.119,0.0,0.0,0.0,0.0
8.11,2.95,35.64086,-117.67119,31973.25,9084.00,RIDGECREST REGIONAL HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.47,3.98,37.76421,-122.45716,46881.22,13660.00,UCSF MEDICAL CENTER,0.0,0.738,0.492,0.492,0.0,0.123,0.123,0.0
24.54,3.02,37.66540,-120.99743,104853.17,9395.92,DOCTORS MEDICAL CENTER,0.0,0.232,0.928,0.464,0.0,0.0,0.116,0.0
24.65,3.11,34.20285,-118.62962,105335.82,9806.82,WEST HILLS HOSPITAL & MEDICAL CENTER,0.0,0.0,0.581,0.726,0.0,0.145,0.29,0.0
10.20,2.93,33.80861,-118.18661,41280.86,8997.79,LONG BEACH MEMORIAL MEDICAL CENTER,0.0,0.66,0.6,0.42,0.0,0.0,0.0,0.06
21.20,2.90,37.98396,-122.03464,90027.27,8903.00,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,0.0,0.512,0.256,0.64,0.0,0.0,0.0,0.0
8.09,2.57,38.94514,-121.10174,31918.83,7405.08,SUTTER AUBURN FAITH HOSPITAL,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0
10.27,2.65,33.03634,-117.28487,41554.87,7752.22,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,0.0,0.19,0.569,0.569,0.0,0.19,0.0,0.0
10.31,3.19,38.66956,-121.31378,41737.75,10176.25,MERCY SAN JUAN MEDICAL CENTER,0.0,0.085,0.34,0.17,0.0,0.0,0.17,0.085
12.35,2.72,34.20777,-118.88305,50794.67,8078.13,LOS ROBLES HOSPITAL & MEDICAL CENTER,0.0,0.543,0.633,0.543,0.0,0.181,0.0,0.09
12.81,2.66,37.66867,-120.97339,52842.33,7814.94,MEMORIAL  MEDICAL CENTER,0.0,0.667,0.167,0.25,0.0,0.0,0.0,0.0
14.58,2.84,33.56100,-117.66530,60677.76,8628.00,MISSION HOSPITAL REGIONAL MED CENTER,0.0,0.311,0.466,0.233,0.0,0.078,0.233,0.0
16.82,2.46,33.76335,-116.40628,70636.86,6920.67,EISENHOWER MEDICAL CENTER,0.0,0.344,0.589,0.393,0.0,0.049,0.0,0.049
13.27,3.67,38.55484,-121.45628,54896.63,12303.63,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,0.0,1.915,0.479,2.668,0.0,0.137,0.0,0.137
12.30,2.43,33.60883,-117.70881,50553.69,6810.31,SADDLEBACK MEMORIAL MEDICAL CENTER,0.0,0.0,0.267,0.534,0.0,0.0,0.067,0.067
11.41,2.80,34.24359,-119.01992,46629.07,8453.29,ST JOHNS PLEASANT VALLEY HOSPITAL,0.0,0.846,0.282,0.846,0.0,0.0,0.0,0.0
20.47,3.22,34.07664,-118.37955,86806.14,10301.61,CEDARS-SINAI MEDICAL CENTER,0.0,0.348,0.294,0.268,0.0,0.107,0.241,0.0
15.85,3.12,35.55536,-120.72067,66322.64,9845.64,TWIN CITIES COMMUNITY HOSPITAL,0.0,0.951,0.571,0.0,0.0,0.0,0.0,0.0
7.36,2.61,33.55876,-117.18329,28665.36,7588.64,SOUTHWEST HEALTHCARE SYSTEM,0.0,0.0,1.03,0.257,0.0,0.0,0.129,0.0
19.35,2.79,34.17067,-118.53200,81861.50,8412.21,PROVIDENCE TARZANA MEDICAL CENTER,0.0,1.031,0.344,0.258,0.0,0.0,0.172,0.086
6.01,2.49,40.41481,-104.70890,22671.43,7077.33,NORTH COLORADO MEDICAL CENTER,0.0,0.0,0.603,0.345,0.0,0.0,0.172,0.0
7.64,2.33,40.18134,-105.12769,29887.67,6366.00,LONGMONT UNITED HOSPITAL,0.0,0.0,0.536,0.0,0.0,0.0,0.536,0.179
3.84,2.36,38.48040,-107.86857,13054.44,6493.50,MONTROSE MEMORIAL HOSPITAL,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0
4.10,2.54,37.47150,-105.88350,14209.42,7305.00,SAN LUIS VALLEY REGIONAL MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.54,2.33,39.76893,-105.09006,25034.62,6370.67,EXEMPLA LUTHERAN MEDICAL CENTER,0.109,0.437,0.219,0.328,0.0,0.109,0.0,0.109
6.03,2.39,40.57315,-105.05741,22778.30,6606.48,POUDRE VALLEY HOSPITAL,0.0,0.181,0.543,0.362,0.0,0.0,0.0,0.091
9.73,2.42,38.23421,-104.62292,39197.12,6754.88,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,0.0,0.304,1.064,0.152,0.0,0.304,0.456,0.0
6.31,2.69,37.23629,-107.82578,23987.00,7957.06,MERCY REGIONAL MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.22,2.57,38.45565,-105.23021,23620.83,7429.08,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,0.0,1.542,2.569,1.028,0.0,0.0,0.0,0.0
7.34,2.37,38.28184,-104.61256,28591.60,6549.17,PARKVIEW MEDICAL CENTER INC,0.0,0.206,0.619,0.206,0.0,0.0,0.31,0.0
6.44,2.37,38.83903,-104.80024,24567.53,6526.22,MEMORIAL HOSPITAL CENTRAL,0.0,0.363,0.544,0.06,0.0,0.0,0.0,0.181
6.25,2.47,39.09046,-108.56190,23736.04,6995.38,ST MARYS HOSPITAL AND MEDICAL CENTER,0.0,0.976,0.759,1.193,0.0,0.0,0.217,0.108
6.65,3.17,39.74234,-104.84156,25496.77,10069.21,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,0.0,0.843,0.169,1.096,0.0,0.0,0.084,0.0
8.47,2.25,40.02615,-105.28391,33566.55,6017.52,BOULDER COMMUNITY HOSPITAL,0.0,0.192,0.192,0.0,0.0,0.0,0.0,0.0
4.31,2.24,40.41320,-105.05139,15146.00,5938.69,MCKEE MEDICAL CENTER,0.0,0.0,0.0,0.252,0.0,0.0,0.0,0.0
6.58,2.26,38.86559,-104.82182,25197.77,6024.95,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,0.0,0.655,0.298,0.119,0.0,0.0,0.238,0.0
8.55,2.49,39.73231,-104.93396,33931.44,7057.76,ROSE MEDICAL CENTER,0.0,2.064,0.551,1.789,0.0,0.0,0.275,0.138
7.91,2.44,39.65399,-104.98116,31124.63,6862.07,SWEDISH MEDICAL CENTER,0.0,1.376,0.994,0.688,0.0,0.076,0.0,0.306
9.99,2.50,39.67005,-104.97490,40326.46,7098.08,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,0.0,0.158,0.947,0.473,0.0,0.0,0.0,0.0
4.23,2.29,38.74540,-108.04700,14768.68,6181.68,DELTA COUNTY MEMORIAL HOSPITAL,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0
8.76,2.62,39.68859,-104.83205,34868.03,7623.34,MEDICAL CENTER OF AURORA, THE,0.0,0.92,1.022,0.409,0.0,0.0,0.102,0.0
8.43,2.46,39.84960,-105.01825,33410.57,6948.93,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL,0.0,0.581,0.968,0.387,0.0,0.0,0.194,0.0
8.02,2.26,39.52910,-104.87121,31581.10,6036.60,SKY RIDGE MEDICAL CENTER,0.0,0.298,0.745,0.298,0.0,0.0,0.0,0.0
8.10,2.47,39.57629,-104.98610,31959.48,6979.32,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,0.0,0.0,0.35,0.175,0.0,0.0,0.175,0.0
8.96,2.88,41.30978,-72.93806,35755.60,8783.32,HOSPITAL OF ST RAPHAEL,0.0,0.344,0.516,0.602,0.0,0.0,0.086,0.043
7.76,2.90,41.77507,-72.69941,30450.94,8883.62,ST FRANCIS HOSPITAL & MEDICAL CENTER,0.0,0.714,0.672,0.462,0.0,0.0,0.126,0.084
7.82,2.71,41.55959,-73.05941,30703.09,8052.45,WATERBURY HOSPITAL,0.0,0.629,0.45,0.09,0.0,0.09,0.09,0.0
7.30,2.78,41.05562,-73.55390,28401.45,8360.73,STAMFORD HOSPITAL,0.0,1.067,0.534,0.32,0.0,0.0,0.854,0.107
3.25,2.52,41.79153,-73.13382,10440.60,7187.07,CHARLOTTE HUNGERFORD HOSPITAL,0.0,0.0,0.494,0.165,0.0,0.0,0.165,0.0
3.96,3.04,41.55241,-73.03554,13596.92,9500.77,SAINT MARYS HOSPITAL,0.0,0.294,0.783,0.098,0.0,0.098,0.196,0.0
6.25,2.50,41.54874,-72.80148,23747.00,7121.20,MIDSTATE MEDICAL CENTER,0.0,1.042,0.781,0.391,0.0,0.13,0.0,0.0
7.36,2.55,41.03431,-73.63020,28647.00,7337.50,GREENWICH HOSPITAL ASSOCIATION,0.0,0.102,0.407,0.611,0.0,0.102,0.204,0.102
6.73,2.55,41.55473,-72.64872,25885.67,7339.74,MIDDLESEX HOSPITAL,0.0,0.0,0.574,1.884,0.0,0.082,0.246,0.0
4.47,2.93,41.71622,-72.22399,15852.96,9012.92,WINDHAM COMM MEM HOSP & HATCH HOSP,0.0,0.0,0.458,0.0,0.0,0.0,0.687,0.0
7.91,3.30,41.30400,-72.93502,31083.21,10672.17,YALE-NEW HAVEN HOSPITAL,0.0,0.865,0.587,0.68,0.0,0.124,0.062,0.34
5.61,2.61,41.54301,-72.08799,20886.08,7601.85,WILLIAM W BACKUS HOSPITAL,0.0,0.555,0.333,0.111,0.0,0.0,0.0,0.111
6.70,3.12,41.75412,-72.67927,25729.59,9863.03,HARTFORD HOSPITAL,0.0,0.402,0.511,0.548,0.0,0.073,0.073,0.11
5.46,2.48,41.78185,-72.52591,20229.50,7018.00,MANCHESTER MEMORIAL HOSPITAL,0.0,0.0,0.863,0.0,0.0,0.0,0.173,0.173
6.46,2.78,41.20049,-73.20281,24691.33,8336.83,ST VINCENT'S MEDICAL CENTER,0.0,0.375,0.25,0.437,0.0,0.0,0.0,0.0
5.32,2.95,41.40474,-73.44739,19635.95,9104.29,DANBURY HOSPITAL,0.0,0.0,0.517,0.46,0.0,0.0,0.057,0.23
7.65,2.96,41.11147,-73.42010,29950.87,9161.32,NORWALK HOSPITAL ASSOCIATION,0.0,0.195,0.39,0.098,0.0,0.0,0.293,0.0
7.41,2.84,41.66107,-72.78671,28899.69,8605.14,HOSPITAL OF CENTRAL CONNECTICUT, THE,0.0,0.249,0.187,0.435,0.0,0.062,0.124,0.124
5.37,2.73,39.69005,-75.68408,19823.75,8132.84,CHRISTIANA CARE HEALTH SERVICES, INC.,0.0,0.513,0.424,0.379,0.0,0.0,0.067,0.089
4.72,2.60,39.15135,-75.52309,16952.37,7566.00,BAYHEALTH - KENT GENERAL HOSPITAL,0.0,0.258,0.773,0.193,0.0,0.0,0.064,0.129
6.03,2.44,38.77159,-75.14210,22753.69,6837.75,BEEBE MEDICAL CENTER,0.0,0.0,0.098,0.195,0.0,0.0,0.0,0.0
7.81,2.98,38.90106,-77.05079,30657.34,9216.31,GEORGE WASHINGTON UNIV HOSPITAL,0.0,0.445,1.112,0.778,0.0,0.445,0.0,0.111
8.81,3.99,38.91770,-77.02193,35086.64,13713.18,HOWARD UNIVERSITY HOSPITAL,0.0,0.805,0.322,0.644,0.0,0.0,0.161,0.0
6.85,3.23,38.91221,-77.07588,26397.42,10342.89,GEORGETOWN UNIVERSITY HOSPITAL,0.0,0.876,0.548,0.438,0.0,0.0,0.11,0.0
5.14,2.27,38.93576,-77.10909,18835.81,6069.67,SIBLEY MEMORIAL HOSPITAL,0.0,0.0,0.649,0.26,0.0,0.0,0.13,0.0
6.17,2.94,38.94397,-76.99040,23401.36,9060.86,PROVIDENCE HOSPITAL,0.0,0.322,0.215,0.0,0.107,0.107,0.322,0.0
7.54,3.07,38.92944,-77.01473,29478.41,9640.32,WASHINGTON HOSPITAL CENTER,0.0,0.761,0.217,0.362,0.0,0.0,0.145,0.109
8.42,3.14,30.34913,-81.66391,33345.47,9934.32,SHANDS JACKSONVILLE MEDICAL CENTER,0.0,0.31,0.31,0.186,0.0,0.0,0.124,0.186
8.30,2.43,26.50479,-80.06979,32851.87,6786.13,BETHESDA MEMORIAL HOSPITAL,0.0,0.508,0.799,0.29,0.0,0.073,0.29,0.0
10.34,2.50,28.52517,-81.37729,41882.53,7106.31,ORLANDO HEALTH,0.0,0.826,0.486,0.219,0.0,0.049,0.097,0.024
9.06,2.60,28.57345,-81.36990,36185.90,7559.21,FLORIDA HOSPITAL,0.0,0.317,0.317,0.136,0.0,0.0,0.011,0.023
12.47,2.61,25.68309,-80.34038,51307.83,7587.62,BAPTIST HOSPITAL OF MIAMI INC,0.0,0.316,0.443,0.19,0.0,0.0,0.19,0.063
10.22,2.69,25.78846,-80.21644,41345.58,7932.75,UNIVERSITY OF MIAMI HOSPITAL,0.0,0.929,0.547,0.109,0.0,0.0,1.093,0.055
6.51,2.32,26.62849,-81.87423,24912.68,6309.40,LEE MEMORIAL HOSPITAL,0.0,0.511,0.746,1.021,0.0,0.0,0.157,0.039
5.09,2.11,29.01347,-80.94096,18575.25,5379.33,BERT FISH MEDICAL CENTER,0.0,1.16,0.87,0.58,0.0,0.0,0.0,0.0
5.72,2.36,29.20117,-81.05828,21394.52,6507.36,HALIFAX HEALTH MEDICAL CENTER,0.0,0.425,0.729,0.121,0.0,0.0,0.0,0.0
6.07,2.35,26.15053,-81.79919,22921.55,6464.43,NAPLES COMMUNITY HOSPITAL,0.0,0.303,0.539,0.101,0.0,0.0,0.135,0.034
6.52,2.28,28.08771,-80.61362,24935.90,6111.36,HOLMES REGIONAL MEDICAL CENTER,0.0,0.475,0.647,0.216,0.0,0.043,0.043,0.0
6.20,2.19,28.83363,-82.33561,23519.22,5740.83,CITRUS MEMORIAL HOSPITAL,0.0,0.415,0.415,2.24,0.0,0.0,0.249,0.083
5.14,2.74,30.47650,-87.21219,18839.69,8178.50,SACRED HEART HOSPITAL,0.058,0.231,0.231,0.81,0.0,0.173,0.058,0.116
13.35,2.68,25.86166,-80.21398,55251.73,7917.13,NORTH SHORE MEDICAL CENTER,0.0,0.15,0.225,0.0,0.0,0.0,0.075,0.0
8.70,2.59,27.76332,-82.64325,34608.41,7509.18,BAYFRONT MEDICAL CENTER INC,0.0,1.031,0.469,0.0,0.0,0.0,0.0,0.0
13.13,2.76,25.81317,-80.13996,54271.44,8254.56,MOUNT SINAI MEDICAL CENTER,0.0,0.313,0.813,0.313,0.0,0.063,0.125,0.063
6.99,2.36,27.49789,-82.56220,27039.33,6491.53,MANATEE MEMORIAL HOSPITAL,0.0,0.271,0.542,0.542,0.0,0.09,0.181,0.0
12.29,2.55,26.01867,-80.17981,50528.29,7352.06,MEMORIAL REGIONAL HOSPITAL,0.0,0.273,0.436,0.164,0.0,0.0,0.055,0.109
6.62,2.27,30.30835,-81.68919,25403.16,6069.96,ST VINCENT'S MEDICAL CENTER,0.0,0.139,0.173,0.104,0.0,0.0,0.069,0.035
7.58,2.24,27.19837,-80.24306,29622.52,5963.48,MARTIN MEMORIAL MEDICAL CENTER,0.0,0.448,0.384,0.128,0.0,0.064,0.0,0.0
8.40,2.21,28.26092,-82.18802,33273.58,5831.75,FLORIDA HOSPITAL ZEPHYRHILLS,0.0,0.131,0.262,0.262,0.0,0.131,0.262,0.0
8.53,2.25,26.94042,-82.04094,33870.41,5984.00,CHARLOTTE REGIONAL MEDICAL CENTER,0.0,0.199,0.099,0.397,0.0,0.0,0.0,0.099
10.55,2.35,28.55140,-81.72120,42833.58,6459.68,SOUTH LAKE HOSPITAL,0.0,1.095,1.824,0.547,0.0,0.0,0.0,0.0
7.41,2.37,28.02768,-81.72466,28903.48,6536.74,WINTER HAVEN HOSPITAL,0.0,0.4,0.799,0.32,0.0,0.0,0.719,0.0
6.75,2.45,28.82358,-81.71133,25950.38,6900.88,FLORIDA HOSPITAL WATERMAN,0.0,0.137,0.825,0.069,0.0,0.0,0.069,0.0
6.57,2.19,29.17594,-82.13898,25177.19,5711.85,MUNROE REGIONAL MEDICAL CENTER,0.0,0.135,0.628,0.359,0.0,0.0,0.09,0.135
6.14,2.10,27.78088,-82.65126,23246.08,5317.62,ST ANTHONY'S HOSPITAL,0.0,0.632,0.316,0.316,0.0,0.0,0.105,0.0
4.72,2.21,29.24333,-81.10760,16944.67,5821.00,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,0.0,0.378,0.472,0.189,0.0,0.094,0.0,0.0
6.49,2.16,27.09043,-82.44499,24812.70,5605.93,VENICE REGIONAL MEDICAL CENTER,0.0,0.41,0.614,0.205,0.0,0.0,0.0,0.0
12.56,2.34,28.53906,-82.44193,51747.61,6408.33,BROOKSVILLE REGIONAL HOSPITAL,0.0,0.525,0.393,0.0,0.0,0.0,0.262,0.0
8.10,2.40,26.18711,-80.11941,31932.27,6683.73,HOLY CROSS HOSPITAL INC,0.0,0.328,0.46,1.182,0.0,0.0,0.131,0.066
