size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
15.38,3.31,33.71466,-117.93322,52931.42,8912.17,0.50,0.86,0.33,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
16.95,2.57,33.76335,-116.40628,58674.35,6234.82,0.50,0.56,0.39,EISENHOWER MEDICAL CENTER
15.75,2.84,33.84932,-118.15323,54291.91,7192.82,0.83,0.80,0.13,LAKEWOOD REGIONAL MEDICAL CENTER
20.27,4.50,38.55484,-121.45628,70800.10,13259.48,0.50,0.50,0.03,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
27.22,4.24,34.07664,-118.37955,96121.96,12325.46,1.00,0.59,0.48,CEDARS-SINAI MEDICAL CENTER
17.93,3.95,34.06193,-118.20157,62259.93,11249.29,0.33,0.71,0.03,KECK HOSPITAL OF USC
7.01,2.97,33.55876,-117.18329,22422.69,7666.12,0.67,0.74,0.74,SOUTHWEST HEALTHCARE SYSTEM
19.24,2.75,34.17067,-118.53200,67044.64,6864.64,0.50,0.57,0.64,PROVIDENCE TARZANA MEDICAL CENTER
6.10,2.67,40.41481,-104.70890,19107.50,6592.19,0.50,0.74,0.58,NORTH COLORADO MEDICAL CENTER
9.73,2.49,40.18134,-105.12769,32336.91,5946.00,0.50,0.71,0.76,LONGMONT UNITED HOSPITAL
6.64,2.48,39.76893,-105.09006,21061.07,5902.00,0.50,0.47,0.80,EXEMPLA LUTHERAN MEDICAL CENTER
5.98,2.39,40.57315,-105.05741,18670.58,5577.16,0.50,0.69,0.96,POUDRE VALLEY HOSPITAL
7.86,2.51,38.28184,-104.61256,25518.75,6016.42,0.67,0.69,0.30,PARKVIEW MEDICAL CENTER INC
7.13,2.55,38.83903,-104.80024,22841.10,6136.50,0.67,0.69,0.33,MEMORIAL HOSPITAL CENTRAL
6.15,2.76,39.09046,-108.56190,19262.27,6901.09,0.50,0.49,0.58,ST MARYS HOSPITAL AND MEDICAL CENTER
14.66,3.90,39.74234,-104.84156,50303.60,11073.12,0.67,0.66,0.70,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
9.10,2.40,38.86559,-104.82182,30040.38,5615.88,0.50,0.70,0.38,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
13.26,2.68,39.73231,-104.93396,45224.00,6630.64,0.75,0.50,0.32,ROSE MEDICAL CENTER
11.37,2.56,39.65399,-104.98116,38333.75,6178.97,0.33,0.47,0.17,SWEDISH MEDICAL CENTER
12.85,2.79,39.67005,-104.97490,43722.14,7018.43,0.50,0.75,0.80,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
11.34,2.51,39.68859,-104.83205,38208.20,5997.95,0.50,0.61,0.14,MEDICAL CENTER OF AURORA THE
7.70,2.68,39.84960,-105.01825,24949.00,6619.64,0.50,0.61,0.48,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL
9.73,2.55,39.52910,-104.87121,32323.27,6129.82,0.50,0.76,0.80,SKY RIDGE MEDICAL CENTER
10.08,2.39,39.57629,-104.98610,33596.80,5558.40,0.50,0.79,0.54,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
7.45,2.36,40.45184,-105.19608,24008.73,5471.00,0.50,0.79,0.45,MEDICAL CENTER OF THE ROCKIES
9.97,3.09,41.30978,-72.93806,33198.56,8122.16,0.67,0.57,0.08,HOSPITAL OF ST RAPHAEL
7.96,3.19,41.77507,-72.69941,25885.91,8486.64,0.50,0.54,0.86,ST FRANCIS HOSPITAL & MEDICAL CENTER
7.41,2.90,41.05562,-73.55390,23882.40,7428.73,0.50,0.53,0.11,STAMFORD HOSPITAL
4.21,2.79,41.33722,-72.10380,12205.35,7006.88,0.50,0.72,0.93,LAWRENCE & MEMORIAL HOSPITAL
5.85,2.72,41.54874,-72.80148,18196.09,6772.09,0.50,0.60,0.80,MIDSTATE MEDICAL CENTER
7.56,2.72,41.55473,-72.64872,24408.26,6756.26,0.33,0.61,0.93,MIDDLESEX HOSPITAL
10.59,3.91,41.30400,-72.93502,35491.99,11097.95,0.67,0.41,0.03,YALE-NEW HAVEN HOSPITAL
4.89,2.77,41.54301,-72.08799,14677.57,6943.09,0.50,0.70,0.45,WILLIAM W BACKUS HOSPITAL
7.39,3.47,41.75412,-72.67927,23786.03,9492.49,0.50,0.47,0.10,HARTFORD HOSPITAL
7.74,3.06,41.20049,-73.20281,25063.64,7990.73,0.67,0.79,0.64,ST VINCENT'S MEDICAL CENTER
5.79,2.97,41.40474,-73.44739,17983.80,7663.44,0.50,0.66,0.58,DANBURY HOSPITAL
6.67,2.95,41.11147,-73.42010,21188.78,7595.72,0.50,0.72,0.93,NORWALK HOSPITAL ASSOCIATION
7.59,2.85,41.66107,-72.78671,24531.22,7249.39,0.50,0.53,0.08,HOSPITAL OF CENTRAL CONNECTICUT THE
4.63,2.92,39.69005,-75.68408,13732.49,7507.39,0.67,0.59,0.39,CHRISTIANA CARE HEALTH SERVICES INC.
6.84,2.91,39.15135,-75.52309,21792.56,7470.61,0.50,0.59,0.91,BAYHEALTH - KENT GENERAL HOSPITAL
9.38,3.34,38.90106,-77.05079,31078.20,9023.00,0.50,0.50,0.14,GEORGE WASHINGTON UNIV HOSPITAL
17.01,4.76,38.91221,-77.07588,58885.05,14204.86,0.67,0.65,0.01,GEORGETOWN UNIVERSITY HOSPITAL
6.49,2.47,38.93576,-77.10909,20523.00,5845.15,0.50,0.76,0.97,SIBLEY MEMORIAL HOSPITAL
5.57,3.18,38.94397,-76.99040,17151.45,8462.09,0.50,0.57,0.25,PROVIDENCE HOSPITAL
11.03,3.33,38.92944,-77.01473,37074.93,8997.03,0.33,0.59,0.02,WASHINGTON HOSPITAL CENTER
7.41,3.23,30.34913,-81.66391,23878.95,8610.22,0.50,0.62,0.00,SHANDS JACKSONVILLE MEDICAL CENTER
8.27,2.67,26.50479,-80.06979,27026.21,6573.07,0.50,0.54,0.99,BETHESDA MEMORIAL HOSPITAL
9.19,2.71,28.52517,-81.37729,30377.06,6735.00,0.67,0.47,0.29,ORLANDO HEALTH
9.85,2.90,28.57345,-81.36990,32786.18,7423.00,0.83,0.66,0.25,FLORIDA HOSPITAL
15.08,2.80,25.68309,-80.34038,51841.62,7068.29,0.50,0.62,0.86,BAPTIST HOSPITAL OF MIAMI INC
15.16,3.01,25.78846,-80.21644,52130.39,7824.87,0.83,0.56,0.01,UNIVERSITY OF MIAMI HOSPITAL
7.52,2.50,26.62849,-81.87423,24258.68,5956.61,0.67,0.53,0.16,LEE MEMORIAL HOSPITAL
7.19,2.58,29.20117,-81.05828,23055.00,6273.29,0.67,0.76,0.80,HALIFAX HEALTH MEDICAL CENTER
6.93,2.45,26.15053,-81.79919,22116.92,5794.76,0.67,0.62,0.39,NAPLES COMMUNITY HOSPITAL
7.30,2.26,28.08771,-80.61362,23473.64,5082.15,0.67,0.59,0.17,HOLMES REGIONAL MEDICAL CENTER
12.46,4.98,25.79143,-80.21250,42285.94,15025.14,0.83,0.49,0.05,JACKSON MEMORIAL HOSPITAL
5.91,2.58,30.47650,-87.21219,18407.65,6255.77,0.50,0.41,0.39,SACRED HEART HOSPITAL
5.56,2.38,28.63051,-80.82437,17119.07,5529.36,0.50,0.69,0.98,PARRISH MEDICAL CENTER
13.53,2.82,25.86166,-80.21398,46194.83,7133.33,0.50,0.84,0.70,NORTH SHORE MEDICAL CENTER
8.88,2.52,27.49789,-82.56220,29247.36,6054.84,0.50,0.55,0.30,MANATEE MEMORIAL HOSPITAL
11.16,2.91,26.01867,-80.17981,37570.58,7446.38,0.83,0.64,0.76,MEMORIAL REGIONAL HOSPITAL
7.68,2.42,30.30835,-81.68919,24867.86,5656.41,0.50,0.69,0.83,ST VINCENT'S MEDICAL CENTER
4.78,2.28,28.01404,-82.78368,14290.91,5173.91,0.50,0.75,0.54,MEASE HOSPITAL DUNEDIN
6.81,2.96,25.86856,-80.31222,21699.73,7645.33,0.50,0.89,0.93,PALM SPRINGS GENERAL HOSPITAL
17.58,3.29,25.84597,-80.26872,60988.67,8838.17,0.75,0.82,1.00,HIALEAH HOSPITAL
7.10,2.34,28.82358,-81.71133,22741.69,5393.19,0.50,0.71,0.48,FLORIDA HOSPITAL WATERMAN
6.42,2.28,29.17594,-82.13898,20270.13,5180.20,0.50,0.60,0.94,MUNROE REGIONAL MEDICAL CENTER
5.98,2.29,27.78088,-82.65126,18656.92,5202.42,0.50,0.69,0.58,ST ANTHONY'S HOSPITAL
6.03,2.37,29.24333,-81.10760,18844.83,5502.00,0.50,0.68,0.96,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
6.16,2.29,27.09043,-82.44499,19303.80,5197.80,0.50,0.76,0.48,VENICE REGIONAL MEDICAL CENTER
8.53,2.43,26.18711,-80.11941,27942.97,5721.00,0.83,0.57,0.38,HOLY CROSS HOSPITAL INC
6.87,2.65,27.98242,-82.49025,21920.11,6499.04,0.67,0.60,0.30,ST JOSEPH'S HOSPITAL
11.44,2.61,26.59805,-80.09271,38586.28,6370.64,1.00,0.60,0.28,JFK MEDICAL CENTER
8.54,2.39,28.80659,-81.86906,28007.27,5554.45,0.33,0.68,0.25,LEESBURG REGIONAL MEDICAL CENTER
5.03,2.69,27.31827,-82.53140,15204.48,6672.62,0.33,0.38,0.70,SARASOTA MEMORIAL HOSPITAL
9.00,2.55,30.31525,-81.66398,29676.13,6158.27,0.67,0.47,0.13,BAPTIST MEDICAL CENTER
10.44,2.62,29.86371,-81.31749,34914.50,6393.00,0.67,0.76,0.30,FLAGLER HOSPITAL
5.24,2.47,27.65832,-80.39307,15962.24,5839.29,0.67,0.76,0.99,INDIAN RIVER MEDICAL CENTER
6.99,2.41,27.50001,-81.43962,22338.71,5637.67,0.50,0.61,0.86,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER
12.99,2.61,28.29946,-81.41021,44214.59,6358.18,0.50,0.64,0.51,OSCEOLA REGIONAL MEDICAL CENTER
8.15,3.58,29.64155,-82.34844,26563.38,9904.31,0.67,0.54,0.30,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
6.65,2.33,27.91798,-81.84402,21097.82,5358.36,0.00,0.00,0.00,BARTOW REGIONAL MEDICAL CENTER
7.69,2.33,30.63421,-87.06708,24914.09,5360.55,0.50,0.76,0.72,SANTA ROSA MEDICAL CENTER
6.06,2.42,27.95192,-82.80379,18937.84,5664.58,0.67,0.62,0.10,MORTON PLANT HOSPITAL
10.35,3.10,27.93740,-82.45927,34592.25,8142.79,0.67,0.66,0.00,TAMPA GENERAL HOSPITAL
7.49,2.48,30.45726,-84.26175,24150.47,5908.05,0.67,0.57,0.64,TALLAHASSEE MEMORIAL HEALTHCARE
12.77,2.49,28.18120,-81.64018,43442.00,5929.94,0.50,0.72,0.58,HEART OF FLORIDA REGIONAL MEDICAL CENTER
9.58,4.21,30.26389,-81.44283,31795.63,12194.53,0.83,0.62,0.91,MAYO CLINIC
7.16,2.41,28.06172,-81.95304,22956.87,5632.18,0.50,0.53,0.03,LAKELAND REGIONAL MEDICAL CENTER
6.38,2.00,27.30187,-82.45428,20129.09,4141.36,0.33,0.68,0.96,DOCTORS HOSPITAL OF SARASOTA
11.90,3.04,26.12647,-80.20519,40235.53,7939.47,0.50,0.81,0.06,PLANTATION GENERAL HOSPITAL
6.49,2.38,26.35875,-80.10203,20509.84,5543.80,0.67,0.46,0.43,BOCA RATON REGIONAL HOSPITAL
7.15,2.83,28.07111,-82.42342,22928.00,7178.36,0.50,0.69,0.38,FLORIDA HOSPITAL TAMPA
14.15,2.51,30.28793,-81.60103,48443.31,5989.69,0.33,0.49,0.25,MEMORIAL HOSPITAL JACKSONVILLE
11.72,2.41,29.66085,-82.41172,39608.07,5651.00,0.33,0.53,0.17,NORTH FLORIDA REGIONAL MEDICAL CENTER
8.69,2.26,29.17550,-82.13680,28536.07,5090.53,0.83,0.55,0.86,OCALA REGIONAL MEDICAL CENTER
12.75,2.35,27.48213,-82.62126,43340.73,5420.47,0.50,0.75,0.69,BLAKE MEDICAL CENTER
8.70,2.33,27.84359,-80.48849,28590.06,5358.06,0.00,0.00,0.00,SEBASTIAN RIVER MEDICAL CENTER
6.16,2.49,26.52735,-81.83337,19323.83,5923.38,0.50,0.59,0.64,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
12.40,2.37,26.21219,-80.25478,42060.45,5481.00,0.00,0.00,0.00,UNIVERSITY HOSPITAL AND MEDICAL CENTER
13.58,2.42,30.16550,-81.73775,46398.38,5667.06,0.33,0.69,0.58,ORANGE PARK MEDICAL CENTER
8.35,2.43,26.12354,-80.25951,27286.62,5718.38,0.50,0.57,0.74,WESTSIDE REGIONAL MEDICAL CENTER
12.94,2.32,26.98884,-82.09877,44049.33,5321.07,0.50,0.80,0.58,FAWCETT MEMORIAL HOSPITAL
11.23,2.50,27.93259,-82.28759,37820.08,5975.62,0.67,0.68,0.21,BRANDON REGIONAL HOSPITAL
6.49,2.38,26.63958,-81.94164,20526.95,5523.10,0.50,0.53,0.21,CAPE CORAL HOSPITAL
7.74,2.26,27.91458,-82.80382,25089.93,5106.40,0.50,0.49,0.25,LARGO MEDICAL CENTER
7.18,2.32,28.95195,-82.62421,23036.94,5304.56,0.50,0.72,0.21,SEVEN RIVERS REGIONAL MEDICAL CENTER
7.13,2.65,26.92138,-80.09708,22835.64,6515.82,0.50,0.61,0.54,JUPITER MEDICAL CENTER
10.05,2.31,28.36128,-82.68883,33522.00,5266.00,0.67,0.68,0.91,REGIONAL MEDICAL CENTER BAYONET POINT
10.31,2.38,26.43709,-80.12728,34466.18,5521.45,0.83,0.72,0.93,DELRAY MEDICAL CENTER
10.67,2.36,27.71350,-82.36512,35764.09,5451.27,0.33,0.66,0.33,SOUTH BAY HOSPITAL
16.44,2.53,27.28861,-80.29431,56826.33,6062.00,0.50,0.65,0.54,ST LUCIE MEDICAL CENTER
9.85,2.24,28.53585,-82.53404,32787.13,5034.47,0.67,0.71,0.58,OAK HILL HOSPITAL
7.36,2.30,28.03957,-82.70875,23708.33,5231.07,0.67,0.66,0.54,MEASE COUNTRYSIDE HOSPITAL
13.41,2.63,26.01394,-80.30980,45760.41,6427.24,0.67,0.71,0.64,MEMORIAL HOSPITAL WEST
5.92,2.52,26.08155,-80.36449,18440.56,6035.17,1.00,0.57,0.48,CLEVELAND CLINIC HOSPITAL
8.86,2.40,28.94952,-81.95843,29174.91,5607.09,0.33,0.80,0.94,VILLAGES REGIONAL HOSPITAL THE
7.69,3.81,33.79230,-84.32107,24894.75,10744.51,0.50,0.41,0.08,EMORY UNIVERSITY HOSPITAL
8.44,2.91,31.17425,-81.48459,27647.87,7447.20,0.50,0.61,0.17,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS
6.00,2.53,33.47096,-81.98176,18744.75,6076.50,0.50,0.51,0.21,UNIVERSITY HOSPITAL
6.81,2.53,34.30335,-83.81737,21685.94,6076.39,0.67,0.59,0.45,NORTHEAST GEORGIA MEDICAL CENTER INC
7.92,2.34,33.23886,-84.26706,25727.82,5377.45,0.33,0.79,0.70,SPALDING REGIONAL MEDICAL CENTER
13.00,4.85,33.47091,-81.98988,44270.26,14543.97,0.67,0.45,0.38,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS
7.18,2.44,33.96770,-84.55011,23031.22,5758.26,0.67,0.62,0.45,WELLSTAR KENNESTONE HOSPITAL
6.35,2.79,32.03185,-81.09158,19997.94,7025.62,0.67,0.61,0.25,MEMORIAL HEALTH UNIV MED CEN INC
5.26,2.44,32.61642,-83.63065,16041.00,5734.08,0.50,0.74,0.74,HOUSTON MEDICAL CENTER
6.14,2.51,33.96117,-83.39832,19247.17,5989.50,0.50,0.69,0.93,ATHENS REGIONAL MEDICAL CENTER
6.39,2.64,32.41483,-81.76990,20169.55,6463.55,0.50,0.82,0.39,EAST GEORGIA REGIONAL MEDICAL CENTER
6.05,2.78,33.76810,-84.38616,18909.53,6988.53,0.33,0.45,0.10,EMORY UNIVERSITY HOSPITAL MIDTOWN
6.54,3.38,33.75205,-84.38272,20712.56,9171.00,0.33,0.56,0.00,GRADY MEMORIAL HOSPITAL
6.46,2.39,33.90877,-84.35180,20396.56,5575.31,0.50,0.55,0.03,SAINT JOSEPH'S HOSPITAL OF ATLANTA INC
9.62,2.69,33.81003,-84.39568,31951.55,6676.07,0.33,0.57,0.45,PIEDMONT HOSPITAL
6.58,2.71,32.83041,-83.63476,20831.29,6720.71,0.67,0.49,0.45,MEDICAL CENTER OF CENTRAL GEORGIA
5.61,2.49,30.86250,-83.28630,17306.12,5917.44,0.67,0.68,0.74,SOUTH GEORGIA MEDICAL CENTER
9.98,2.67,33.85638,-84.60446,33234.00,6598.62,0.50,0.56,0.33,WELLSTAR COBB HOSPITAL
10.60,2.47,33.90903,-84.35410,35520.00,5850.91,0.67,0.64,0.19,NORTHSIDE HOSPITAL
7.64,2.53,32.84705,-83.61823,24712.00,6073.79,0.67,0.62,0.10,COLISEUM MEDICAL CENTER
16.87,2.51,34.06334,-84.31976,58365.36,6007.00,0.75,0.70,0.74,NORTH FULTON REGIONAL HOSPITAL
5.71,3.40,21.30780,-157.85505,17668.18,9261.73,0.67,0.69,0.45,THE QUEENS MEDICAL CENTER
3.88,2.50,43.61218,-116.19234,11001.67,5977.07,0.67,0.61,0.16,ST LUKES REGIONAL MEDICAL CENTER
8.44,2.49,41.52896,-88.13550,27623.86,5925.51,0.50,0.75,0.83,PROVENA ST JOSEPH MEDICAL CENTER
6.64,2.75,42.06550,-87.68428,21068.34,6872.44,0.33,0.55,0.58,EVANSTON HOSPITAL
6.18,2.66,39.93563,-91.39833,19392.94,6550.65,0.50,0.55,0.93,BLESSING HOSPITAL
7.69,3.73,41.86011,-87.69571,24892.33,10451.48,0.33,0.66,0.01,MT SINAI HOSPITAL MEDICAL CENTER
5.40,2.31,39.12680,-88.55059,16554.00,5274.48,0.00,0.00,0.00,ST ANTHONYS MEMORIAL HOSPITAL
6.35,2.72,42.05624,-87.74012,20012.82,6750.82,0.50,0.75,0.86,SKOKIE HOSPITAL
6.82,3.00,41.83195,-87.79266,21719.14,7796.48,0.50,0.79,0.58,MACNEAL  HOSPITAL
6.00,2.39,41.66900,-87.81414,18734.93,5560.30,0.50,0.72,0.96,PALOS COMMUNITY HOSPITAL
8.20,2.41,41.79660,-87.88627,26753.68,5635.21,0.83,0.64,0.38,ADVENTIST LA GRANGE MEMORIAL HOSPITAL
7.82,2.90,40.70200,-89.59222,25374.23,7409.68,0.67,0.57,0.03,SAINT FRANCIS MEDICAL CENTER
10.11,2.62,42.37840,-87.83329,33741.42,6409.58,0.50,0.74,0.63,VISTA MEDICAL CENTER EAST
13.37,3.90,41.78829,-87.60485,45602.34,11072.21,0.67,0.66,0.11,THE UNIVERSITY OF CHICAGO MEDICAL CENTER
9.00,2.74,40.11696,-88.21506,29691.67,6855.17,0.33,0.64,0.14,CARLE FOUNDATION HOSPITAL
