size_charge,size_pay,lat,lon,charge,pay,name
9.98,2.89,33.55876,-117.18329,20499.45,5085.18,SOUTHWEST HEALTHCARE SYSTEM
20.81,2.84,34.17067,-118.53200,44043.31,4960.42,PROVIDENCE TARZANA MEDICAL CENTER
7.52,2.61,40.41481,-104.70890,15150.40,4464.20,NORTH COLORADO MEDICAL CENTER
8.71,2.51,40.18134,-105.12769,17738.73,4251.73,LONGMONT UNITED HOSPITAL
9.21,2.51,39.76893,-105.09006,18826.06,4249.82,EXEMPLA LUTHERAN MEDICAL CENTER
5.11,2.44,40.57315,-105.05741,9910.42,4105.63,POUDRE VALLEY HOSPITAL
9.89,2.65,38.23421,-104.62292,20297.80,4547.07,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
10.36,2.55,39.71712,-105.12874,21320.55,4332.91,CENTURA HEALTH-ST ANTHONY HOSPITAL
9.66,2.58,38.83903,-104.80024,19786.41,4412.89,MEMORIAL HOSPITAL CENTRAL
7.13,3.02,39.09046,-108.56190,14299.92,5369.42,ST MARYS HOSPITAL AND MEDICAL CENTER
13.11,3.99,39.74234,-104.84156,27301.91,7475.82,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
9.03,2.39,40.02615,-105.28391,18435.85,3991.00,BOULDER COMMUNITY HOSPITAL
6.35,2.46,40.41320,-105.05139,12602.31,4136.00,MCKEE MEDICAL CENTER
9.97,2.46,38.86559,-104.82182,20460.59,4133.89,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
10.58,2.73,39.73231,-104.93396,21805.83,4727.17,ROSE MEDICAL CENTER
12.90,2.55,39.65399,-104.98116,26843.28,4330.69,SWEDISH MEDICAL CENTER
13.96,2.77,39.67005,-104.97490,29143.31,4816.46,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
6.68,2.73,38.74540,-108.04700,13324.25,4719.92,DELTA COUNTY MEMORIAL HOSPITAL
11.35,2.60,39.68859,-104.83205,23467.56,4458.00,MEDICAL CENTER OF AURORA, THE
8.00,2.75,39.95164,-105.15158,16198.33,4778.92,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL
11.18,2.67,39.84960,-105.01825,23109.17,4604.50,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL
10.15,2.47,39.52910,-104.87121,20861.92,4159.17,SKY RIDGE MEDICAL CENTER
15.32,2.48,39.57629,-104.98610,32093.45,4178.00,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
10.86,2.94,41.30978,-72.93806,22411.27,5187.27,HOSPITAL OF ST RAPHAEL
9.22,3.21,41.77507,-72.69941,18842.86,5775.95,ST FRANCIS HOSPITAL & MEDICAL CENTER
10.69,3.17,41.55959,-73.05941,22039.29,5679.00,WATERBURY HOSPITAL
12.00,3.08,41.05562,-73.55390,24876.15,5485.46,STAMFORD HOSPITAL
5.37,2.78,41.33722,-72.10380,10472.50,4834.45,LAWRENCE & MEMORIAL HOSPITAL
10.48,2.95,41.03431,-73.63020,21570.71,5218.62,GREENWICH HOSPITAL ASSOCIATION
10.63,2.89,41.55473,-72.64872,21908.41,5080.00,MIDDLESEX HOSPITAL
12.51,4.38,41.30400,-72.93502,25993.71,8314.29,YALE-NEW HAVEN HOSPITAL
7.05,2.71,41.54301,-72.08799,14120.91,4693.09,WILLIAM W BACKUS HOSPITAL
8.90,3.60,41.75412,-72.67927,18141.48,6626.48,HARTFORD HOSPITAL
5.19,2.59,41.78185,-72.52591,10072.43,4419.29,MANCHESTER MEMORIAL HOSPITAL
9.65,3.21,41.20049,-73.20281,19766.83,5775.67,ST VINCENT'S MEDICAL CENTER
5.77,2.93,41.33493,-73.08978,11331.73,5172.64,GRIFFIN HOSPITAL
6.90,3.11,41.40474,-73.44739,13805.04,5557.48,DANBURY HOSPITAL
9.24,3.06,41.11147,-73.42010,18887.82,5442.09,NORWALK HOSPITAL ASSOCIATION
7.83,2.97,41.66107,-72.78671,15824.90,5242.35,HOSPITAL OF CENTRAL CONNECTICUT, THE
5.28,3.03,39.69005,-75.68408,10280.15,5387.83,CHRISTIANA CARE HEALTH SERVICES, INC.
5.76,2.65,39.15135,-75.52309,11314.83,4547.33,BAYHEALTH - KENT GENERAL HOSPITAL
5.48,2.56,38.77159,-75.14210,10701.81,4359.31,BEEBE MEDICAL CENTER
7.59,2.52,38.93576,-77.10909,15295.80,4273.36,SIBLEY MEMORIAL HOSPITAL
9.44,3.41,38.92944,-77.01473,19325.53,6198.29,WASHINGTON HOSPITAL CENTER
11.58,2.65,26.50479,-80.06979,23973.03,4553.30,BETHESDA MEMORIAL HOSPITAL
11.30,2.76,28.52517,-81.37729,23367.81,4786.21,ORLANDO HEALTH
9.66,2.62,28.57345,-81.36990,19791.28,4483.41,FLORIDA HOSPITAL
10.10,2.93,25.68309,-80.34038,20753.63,5166.89,BAPTIST HOSPITAL OF MIAMI INC
7.70,2.41,26.62849,-81.87423,15542.23,4030.10,LEE MEMORIAL HOSPITAL
6.21,2.56,29.20117,-81.05828,12295.78,4363.65,HALIFAX HEALTH MEDICAL CENTER
7.56,2.46,26.15053,-81.79919,15224.33,4154.10,NAPLES COMMUNITY HOSPITAL
9.05,2.30,28.08771,-80.61362,18469.48,3792.92,HOLMES REGIONAL MEDICAL CENTER
12.80,5.81,25.79143,-80.21250,26619.62,11431.56,JACKSON MEMORIAL HOSPITAL
7.39,2.25,28.83363,-82.33561,14857.83,3687.57,CITRUS MEMORIAL HOSPITAL
7.21,2.41,30.15963,-85.64818,14465.73,4026.45,BAY MEDICAL CENTER
7.35,2.35,28.63051,-80.82437,14782.23,3894.31,PARRISH MEDICAL CENTER
14.77,2.93,25.86166,-80.21398,30903.18,5172.76,NORTH SHORE MEDICAL CENTER
11.69,2.91,27.76332,-82.64325,24214.56,5119.78,BAYFRONT MEDICAL CENTER INC
13.48,3.15,25.81317,-80.13996,28095.58,5640.17,MOUNT SINAI MEDICAL CENTER
6.78,2.56,27.49789,-82.56220,13533.47,4351.47,MANATEE MEMORIAL HOSPITAL
17.00,3.57,26.01867,-80.17981,35758.90,6559.05,MEMORIAL REGIONAL HOSPITAL
7.70,2.49,30.30835,-81.68919,15536.14,4211.14,ST VINCENT'S MEDICAL CENTER
8.30,2.24,28.01404,-82.78368,16849.67,3659.73,MEASE HOSPITAL DUNEDIN
10.16,2.47,27.19837,-80.24306,20884.26,4168.42,MARTIN MEMORIAL MEDICAL CENTER
8.55,2.31,26.94042,-82.04094,17375.38,3813.06,CHARLOTTE REGIONAL MEDICAL CENTER
7.50,3.03,25.86856,-80.31222,15108.73,5378.18,PALM SPRINGS GENERAL HOSPITAL
10.73,2.40,28.02768,-81.72466,22126.00,4012.32,WINTER HAVEN HOSPITAL
9.35,2.37,28.82358,-81.71133,19118.50,3958.92,FLORIDA HOSPITAL WATERMAN
6.99,2.38,29.17594,-82.13898,13984.97,3961.09,MUNROE REGIONAL MEDICAL CENTER
6.97,2.39,27.78088,-82.65126,13939.73,3987.20,ST ANTHONY'S HOSPITAL
7.86,2.36,29.24333,-81.10760,15880.17,3932.75,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
6.60,2.26,27.09043,-82.44499,13142.79,3702.35,VENICE REGIONAL MEDICAL CENTER
15.22,2.58,28.53906,-82.44193,31881.85,4412.00,BROOKSVILLE REGIONAL HOSPITAL
8.64,2.37,26.18711,-80.11941,17588.75,3942.58,HOLY CROSS HOSPITAL INC
6.56,2.78,27.98242,-82.49025,13066.61,4838.25,ST JOSEPH'S HOSPITAL
9.12,2.42,26.98905,-82.09559,18617.91,4064.45,PEACE RIVER REGIONAL MEDICAL CENTER
16.09,2.77,26.59805,-80.09271,33768.41,4818.35,JFK MEDICAL CENTER
8.12,2.34,28.80659,-81.86906,16449.83,3877.33,LEESBURG REGIONAL MEDICAL CENTER
8.13,2.45,26.27623,-80.12220,16461.00,4126.89,BROWARD HEALTH NORTH BROWARD MEDICAL CENTER
6.30,2.45,27.31827,-82.53140,12494.03,4121.06,SARASOTA MEMORIAL HOSPITAL
9.16,2.57,30.31525,-81.66398,18714.77,4382.09,BAPTIST MEDICAL CENTER
8.74,2.66,29.86371,-81.31749,17789.53,4589.30,FLAGLER HOSPITAL
7.18,2.37,28.33522,-80.72319,14412.29,3938.00,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
7.58,2.48,30.43066,-87.23191,15265.75,4196.17,BAPTIST HOSPITAL
4.37,2.35,27.65832,-80.39307,8286.95,3897.63,INDIAN RIVER MEDICAL CENTER
11.18,2.46,27.50001,-81.43962,23096.27,4145.20,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER
8.62,2.23,30.27449,-81.40071,17533.65,3646.85,BAPTIST MEDICAL CENTER  BEACHES
8.17,2.86,29.47897,-81.18915,16552.19,5023.12,FLORIDA HOSPITAL FLAGLER
11.42,2.35,30.73540,-86.56171,23620.54,3897.85,NORTH OKALOOSA MEDICAL CENTER
6.88,2.20,27.75214,-82.73951,13761.61,3587.89,PALMS OF PASADENA HOSPITAL
6.05,2.43,27.95192,-82.80379,11946.68,4085.07,MORTON PLANT HOSPITAL
13.65,3.18,27.93740,-82.45927,28474.94,5712.25,TAMPA GENERAL HOSPITAL
11.94,2.56,25.96994,-80.14533,24756.39,4357.64,AVENTURA HOSPITAL AND MEDICAL CENTER
9.59,2.61,30.45726,-84.26175,19653.00,4475.65,TALLAHASSEE MEMORIAL HEALTHCARE
13.01,2.73,25.70328,-80.29391,27074.38,4735.46,SOUTH MIAMI HOSPITAL, INC
9.91,2.53,28.06172,-81.95304,20331.82,4304.75,LAKELAND REGIONAL MEDICAL CENTER
10.56,2.39,28.81611,-81.28351,21756.36,3981.55,CENTRAL FLORIDA REGIONAL HOSPITAL
10.33,2.17,27.30187,-82.45428,21261.79,3515.00,DOCTORS HOSPITAL OF SARASOTA
7.93,2.36,26.35875,-80.10203,16045.62,3926.36,BOCA RATON REGIONAL HOSPITAL
7.14,2.36,28.07111,-82.42342,14318.85,3925.45,FLORIDA HOSPITAL TAMPA
10.35,2.44,26.83035,-80.08655,21295.03,4095.58,PALM BEACH GARDENS MEDICAL CENTER
9.50,2.22,28.36005,-80.62309,19444.00,3621.86,CAPE CANAVERAL HOSPITAL
14.07,2.58,30.28793,-81.60103,29388.14,4410.10,MEMORIAL HOSPITAL JACKSONVILLE
13.55,2.38,26.26259,-80.20292,28251.71,3980.43,NORTHWEST MEDICAL CENTER
14.95,2.57,28.19342,-82.46987,31295.41,4375.35,MEDICAL CENTER OF TRINITY
14.44,2.39,29.66085,-82.41172,30188.26,3994.35,NORTH FLORIDA REGIONAL MEDICAL CENTER
10.35,2.27,29.17550,-82.13680,21303.78,3735.33,OCALA REGIONAL MEDICAL CENTER
11.51,2.28,27.48213,-82.62126,23810.56,3755.25,BLAKE MEDICAL CENTER
11.16,2.24,27.84359,-80.48849,23062.08,3662.42,SEBASTIAN RIVER MEDICAL CENTER
7.42,2.35,26.52735,-81.83337,14936.82,3912.82,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
13.51,2.45,30.45448,-86.63362,28161.20,4132.10,FORT WALTON BEACH MEDICAL CENTER
15.04,2.34,26.21219,-80.25478,31494.29,3877.03,UNIVERSITY HOSPITAL AND MEDICAL CENTER
14.29,2.39,30.16550,-81.73775,29859.57,3987.10,ORANGE PARK MEDICAL CENTER
13.86,2.60,26.12354,-80.25951,28921.50,4454.70,WESTSIDE REGIONAL MEDICAL CENTER
12.12,2.23,30.51624,-87.21856,25153.15,3647.54,WEST FLORIDA HOSPITAL
13.68,2.64,26.98884,-82.09877,28528.29,4529.43,FAWCETT MEMORIAL HOSPITAL
17.32,2.48,27.82545,-82.70122,36446.67,4197.17,NORTHSIDE HOSPITAL
11.12,2.57,27.93259,-82.28759,22963.62,4379.00,BRANDON REGIONAL HOSPITAL
9.84,2.26,26.63958,-81.94164,20186.83,3718.39,CAPE CORAL HOSPITAL
20.92,2.72,27.43392,-80.34350,44278.50,4698.83,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
12.50,2.53,27.91458,-82.80382,25970.93,4292.59,LARGO MEDICAL CENTER
7.91,2.39,26.92138,-80.09708,15982.47,3981.91,JUPITER MEDICAL CENTER
10.34,2.39,30.47616,-84.23140,21278.92,3984.38,CAPITAL REGIONAL MEDICAL CENTER
12.06,2.20,28.36128,-82.68883,25005.80,3581.93,REGIONAL MEDICAL CENTER BAYONET POINT
14.55,2.42,26.43709,-80.12728,30435.26,4054.17,DELRAY MEDICAL CENTER
12.73,2.20,27.71350,-82.36512,26475.90,3581.29,SOUTH BAY HOSPITAL
11.28,2.56,27.28861,-80.29431,23329.27,4359.64,ST LUCIE MEDICAL CENTER
14.04,2.23,28.53585,-82.53404,29309.27,3638.58,OAK HILL HOSPITAL
8.84,2.33,28.03957,-82.70875,18024.07,3867.48,MEASE COUNTRYSIDE HOSPITAL
6.47,2.21,30.35772,-87.16046,12864.50,3601.17,GULF BREEZE HOSPITAL
11.24,2.29,26.94996,-82.32651,23229.75,3783.17,ENGLEWOOD COMMUNITY HOSPITAL
7.31,2.47,26.35614,-80.19956,14695.08,4159.92,WEST BOCA MEDICAL CENTER
11.64,2.61,26.01394,-80.30980,24104.58,4473.63,MEMORIAL HOSPITAL WEST
12.66,2.38,26.21388,-81.73257,26322.67,3961.00,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE
8.66,2.45,26.70181,-80.05055,17632.43,4113.63,GOOD SAMARITAN MEDICAL CENTER
6.50,2.19,28.94952,-81.95843,12917.83,3554.78,VILLAGES REGIONAL HOSPITAL, THE
17.48,2.76,25.72132,-80.27116,36804.33,4790.47,DOCTORS HOSPITAL INC
5.51,2.40,31.22516,-82.34898,10771.21,4015.95,SATILLA REGIONAL MEDICAL CENTER
7.62,3.04,33.79230,-84.32107,15360.46,5403.31,EMORY UNIVERSITY HOSPITAL
4.80,2.55,33.56970,-85.07276,9232.56,4333.00,TANNER MEDICAL CENTER - CARROLLTON
5.64,2.97,31.17425,-81.48459,11052.33,5244.22,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS
6.41,2.57,33.47096,-81.98176,12728.55,4372.91,UNIVERSITY HOSPITAL
6.90,2.54,34.30335,-83.81737,13795.81,4317.65,NORTHEAST GEORGIA MEDICAL CENTER, INC
6.80,3.59,33.47091,-81.98988,13587.50,6599.75,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS
8.96,2.47,33.96770,-84.55011,18272.11,4174.45,WELLSTAR KENNESTONE HOSPITAL
5.19,2.54,30.82614,-83.97393,10084.83,4314.39,JOHN D ARCHBOLD MEMORIAL HOSPITAL
7.48,2.04,33.91929,-84.85224,15063.83,3236.17,WELLSTAR PAULDING HOSPITAL
5.06,2.51,32.61642,-83.63065,9806.92,4254.38,HOUSTON MEDICAL CENTER
8.34,2.55,33.96117,-83.39832,16933.68,4333.24,ATHENS REGIONAL MEDICAL CENTER
7.95,2.69,32.41483,-81.76990,16080.91,4644.91,EAST GEORGIA REGIONAL MEDICAL CENTER
6.00,2.70,33.78956,-84.28077,11848.73,4664.82,DEKALB MEDICAL CENTER
6.12,2.33,33.90877,-84.35180,12097.86,3860.36,SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC
7.11,2.46,33.81003,-84.39568,14254.29,4146.42,PIEDMONT HOSPITAL
7.03,2.56,33.96351,-84.01769,14071.83,4353.67,GWINNETT MEDICAL CENTER
5.63,2.41,31.47069,-83.50473,11038.21,4037.57,TIFT REGIONAL MEDICAL CENTER
6.59,2.76,32.83041,-83.63476,13128.53,4803.27,MEDICAL CENTER OF CENTRAL GEORGIA
5.71,2.51,30.86250,-83.28630,11214.46,4256.15,SOUTH GEORGIA MEDICAL CENTER
3.90,2.16,32.50679,-84.95933,7277.81,3487.69,ST FRANCIS HOSPITAL, INC
7.82,2.59,33.85638,-84.60446,15799.81,4428.38,WELLSTAR COBB HOSPITAL
8.41,2.85,33.90903,-84.35410,17069.91,4985.18,NORTHSIDE HOSPITAL
7.32,2.40,33.73938,-84.73111,14706.86,4009.21,WELLSTAR DOUGLAS HOSPITAL
5.83,2.54,33.51144,-84.22200,11464.45,4327.25,HENRY MEDICAL CENTER, INC
11.75,2.40,33.87683,-84.02136,24349.88,4007.56,EMORY EASTSIDE MEDICAL CENTER
17.66,2.50,34.06334,-84.31976,37189.18,4224.71,NORTH FULTON REGIONAL HOSPITAL
6.97,2.60,33.80478,-84.33118,13954.36,4437.43,WESLEY WOODS GERIATRIC HOSPITAL
10.15,2.39,33.45252,-84.50697,20858.88,3988.29,PIEDMONT FAYETTE HOSPITAL
7.89,3.65,21.30780,-157.85505,15944.91,6735.73,THE QUEENS MEDICAL CENTER
8.03,4.61,20.88519,-156.48928,16242.55,8818.82,MAUI MEMORIAL MEDICAL CENTER
9.28,2.97,21.32239,-157.85662,18971.82,5248.55,KUAKINI MEDICAL CENTER
5.79,2.45,42.59072,-114.49627,11390.21,4123.86,ST LUKES MAGIC VALLEY RMC
5.82,2.57,43.61218,-116.19234,11451.64,4380.46,ST LUKES REGIONAL MEDICAL CENTER
5.90,2.88,43.61359,-116.25484,11614.38,5056.00,ST ALPHONSUS REGIONAL MEDICAL CENTER
6.07,2.56,43.46987,-111.99208,11984.82,4366.71,EASTERN IDAHO REGIONAL MEDICAL CENTER
5.00,2.58,47.69645,-116.79476,9671.25,4401.92,KOOTENAI MEDICAL CENTER
8.30,2.31,38.90068,-90.16026,16849.83,3825.58,ALTON MEMORIAL HOSPITAL
11.93,2.62,41.52896,-88.13550,24728.03,4491.61,PROVENA ST JOSEPH MEDICAL CENTER
14.13,2.37,41.91082,-87.84451,29509.69,3942.46,LOYOLA GOTTLIEB MEMORIAL HOSPITAL
7.69,2.72,42.06550,-87.68428,15522.06,4712.55,EVANSTON HOSPITAL
6.62,2.32,37.80207,-89.02660,13179.27,3845.64,HERRIN HOSPITAL
5.35,2.32,40.75318,-89.59321,10418.27,3831.07,PROCTOR HOSPITAL
5.87,2.84,39.93563,-91.39833,11562.59,4971.41,BLESSING HOSPITAL
12.32,2.75,41.72930,-88.26976,25586.44,4775.12,COPLEY MEMORIAL HOSPITAL
8.16,2.47,42.07012,-88.33180,16542.67,4169.53,SHERMAN HOSPITAL
4.14,2.23,39.12680,-88.55059,7787.36,3637.86,ST ANTHONYS MEMORIAL HOSPITAL
5.24,2.51,38.52908,-89.11604,10183.72,4261.61,ST MARYS HOSPITAL
8.91,2.49,41.80160,-89.69714,18164.33,4209.42,CGH MEDICAL CENTER
5.79,2.40,38.32292,-88.91026,11387.64,4015.73,GOOD SAMARITAN REGIONAL HLTH CENTER
8.00,2.81,42.05624,-87.74012,16188.50,4895.75,SKOKIE HOSPITAL
7.36,2.67,39.80726,-89.64496,14791.14,4608.43,ST JOHNS HOSPITAL
