size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
15.08,3.91,37.78963,-122.41700,89019.41,17925.97,SAINT FRANCIS MEMORIAL HOSPITAL,0.0,1.236,0.742,0.742,0.0,0.0,0.0,0.0
14.77,3.39,37.32710,-121.93863,87078.46,14649.92,O'CONNOR HOSPITAL,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0
10.48,3.53,34.28029,-119.25410,59739.50,15500.75,VENTURA COUNTY MEDICAL CENTER,0.0,0.375,0.75,1.501,0.0,0.0,0.375,0.375
9.91,2.53,33.89465,-117.92716,56139.29,9144.68,ST JUDE MEDICAL CENTER,0.0,0.103,0.309,0.516,0.0,0.0,0.206,0.0
14.23,2.67,33.96860,-118.04831,83654.13,10043.87,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,0.074,0.298,0.521,0.298,0.0,0.0,0.744,0.074
11.66,3.09,38.44369,-122.70138,67285.00,12712.83,SANTA ROSA MEMORIAL HOSPITAL,0.0,0.0,0.389,0.389,0.0,0.0,0.0,0.0
19.34,2.86,37.51164,-120.83800,116116.77,11265.69,EMANUEL MEDICAL CENTER INC,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0
15.24,2.85,37.91341,-122.04163,90046.73,11175.42,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,0.0,0.082,0.245,0.735,0.0,0.0,0.082,0.082
19.85,3.38,37.55717,-121.98126,119370.45,14563.20,WASHINGTON HOSPITAL,0.0,0.196,0.785,0.589,0.0,0.098,0.0,0.098
18.04,2.96,37.48000,-122.25441,107843.36,11933.57,SEQUOIA HOSPITAL,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0
10.49,2.72,34.58305,-118.14490,59818.15,10406.54,PALMDALE REGIONAL MEDICAL CENTER,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.231
9.35,3.06,37.76288,-122.25412,52562.60,12560.80,ALAMEDA HOSPITAL,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0
17.31,2.96,32.61972,-117.02278,103237.96,11901.04,SHARP CHULA VISTA MEDICAL CENTER,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0
7.22,2.50,33.62229,-117.92995,38994.09,8966.27,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0
16.27,2.70,39.75720,-121.57018,96610.00,10264.45,FEATHER RIVER HOSPITAL,0.0,0.199,0.596,0.794,0.0,0.0,0.0,0.397
12.43,2.69,33.84780,-117.93661,72160.93,10190.03,AHMC ANAHEIM REGIONAL MEDICAL CENTER,0.0,0.632,0.474,0.0,0.0,0.0,0.0,0.158
9.75,4.05,37.75676,-122.40461,55104.81,18830.62,SAN FRANCISCO GENERAL HOSPITAL,0.0,0.0,0.626,0.209,0.0,0.209,0.417,0.209
10.50,3.23,34.07709,-117.75063,59859.94,13601.00,POMONA VALLEY HOSPITAL MEDICAL CENTER,0.0,0.211,0.211,0.106,0.0,0.106,0.0,0.0
17.93,2.97,34.15601,-118.32834,107148.59,11977.59,PROVIDENCE SAINT JOSEPH MEDICAL CTR,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0
13.09,2.68,34.28920,-118.74484,76379.50,10152.71,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
11.06,2.82,34.13973,-118.03534,63469.18,11038.88,METHODIST HOSPITAL OF SOUTHERN CA,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087
16.27,3.40,34.14987,-118.23117,96639.47,14707.10,GLENDALE ADVENTIST MEDICAL CENTER,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0
10.70,3.27,36.98999,-121.98357,61138.67,13876.17,DOMINICAN HOSPITAL,0.0,0.241,0.723,0.844,0.0,0.0,0.121,0.0
12.13,2.88,33.83862,-116.54557,70283.54,11418.62,DESERT REGIONAL MEDICAL CENTER,0.0,0.507,0.71,0.0,0.0,0.0,0.0,0.0
11.26,2.76,38.72562,-120.79096,64741.67,10601.51,MARSHALL MEDICAL CENTER (1-RH),0.0,0.0,0.57,2.281,0.0,0.0,0.0,0.0
7.48,3.03,36.06956,-119.02748,40668.75,12346.33,SIERRA VIEW DISTRICT HOSPITAL,0.0,1.188,0.396,0.396,0.0,0.0,0.198,0.0
9.22,3.83,34.06675,-118.44613,51730.27,17446.38,RONALD REAGAN UCLA MEDICAL CENTER,0.079,0.707,0.786,0.472,0.0,0.157,0.707,0.236
11.64,2.72,34.03721,-117.20474,67122.80,10371.84,REDLANDS COMMUNITY HOSPITAL,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0
17.17,2.83,34.27915,-118.46006,102355.26,11051.39,PROVIDENCE HOLY CROSS MEDICAL CENTER,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.128
7.46,2.93,40.58654,-122.39168,40546.51,11736.49,MERCY MEDICAL CENTER REDDING,0.0,0.238,0.713,0.079,0.0,0.0,0.079,0.0
10.30,3.22,34.09049,-118.14410,58644.03,13533.03,ALHAMBRA HOSPITAL MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.04,3.08,37.69502,-121.88095,101522.58,12677.95,VALLEYCARE MEDICAL CENTER,0.0,1.221,0.814,0.407,0.0,0.0,0.0,0.0
16.61,3.22,37.67947,-122.47447,98776.81,13576.57,SETON MEDICAL CENTER,0.0,0.253,0.38,0.127,0.0,0.0,0.127,0.127
8.41,2.51,34.03009,-118.47833,46590.02,9046.59,SAINT JOHN'S HEALTH CENTER,0.0,0.165,0.248,0.0,0.0,0.0,0.165,0.0
10.35,2.69,35.37279,-119.02817,58925.40,10204.07,MERCY HOSPITAL,0.0,0.74,0.555,0.0,0.0,0.0,0.555,0.0
8.32,2.84,34.50107,-117.17285,45999.29,11142.43,ST MARY MEDICAL CENTER,0.0,0.245,0.368,0.0,0.0,0.0,0.0,0.0
10.70,3.53,37.85593,-122.25730,61161.54,15546.42,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,0.0,0.134,0.937,0.669,0.0,0.0,0.134,0.134
12.32,2.87,37.36934,-122.08047,71454.44,11312.97,EL CAMINO HOSPITAL,0.0,0.83,0.554,1.015,0.0,0.277,0.185,0.0
7.11,2.68,38.76514,-121.24979,38332.74,10127.94,SUTTER ROSEVILLE MEDICAL CENTER,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0
10.57,3.59,37.74409,-121.43469,60313.19,15884.38,SUTTER TRACY COMMUNITY HOSPITAL,0.0,0.0,0.347,0.0,0.0,0.0,0.0,0.0
8.97,4.30,37.79943,-122.23307,50161.33,20463.00,ALAMEDA COUNTY MEDICAL CENTER,0.0,0.426,0.0,0.852,0.0,0.0,2.555,0.852
11.07,2.53,32.88461,-117.22244,63497.46,9179.17,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,0.0,0.344,0.458,1.146,0.0,0.0,0.229,0.0
10.93,3.19,36.65910,-121.64630,62604.04,13377.04,SALINAS VALLEY MEMORIAL HOSPITAL,0.0,0.227,0.453,0.113,0.0,0.113,0.0,0.0
11.16,3.12,37.97780,-120.37150,64060.63,12898.74,SONORA REGIONAL MEDICAL CENTER,0.0,0.0,0.645,0.215,0.0,0.0,0.645,0.0
30.00,3.06,38.12186,-121.28665,183989.90,12560.24,LODI MEMORIAL HOSPITAL,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0
18.40,4.02,33.78798,-117.89026,110183.07,18645.71,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,0.0,0.652,0.261,0.522,0.0,0.0,0.13,0.391
5.01,3.12,34.01501,-118.10064,24974.38,12899.85,BEVERLY HOSPITAL,0.0,0.203,0.407,0.0,0.0,0.0,0.0,0.0
13.47,2.66,33.81131,-118.34364,78812.49,9988.71,TORRANCE MEMORIAL MEDICAL CENTER,0.0,0.585,0.418,0.167,0.0,0.0,0.418,0.0
11.69,2.67,33.83891,-118.35677,67452.05,10081.05,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,0.0,0.179,0.089,0.089,0.0,0.0,0.0,0.0
14.62,3.34,37.94748,-122.53677,86082.70,14318.16,MARIN GENERAL HOSPITAL,0.0,0.759,0.379,0.379,0.0,0.126,0.0,0.0
21.65,3.46,38.26174,-122.04662,130866.32,15113.63,NORTHBAY MEDICAL CENTER,0.0,0.52,0.26,0.26,0.0,0.0,0.26,0.0
12.54,2.82,37.25153,-121.94684,72891.76,10989.43,GOOD SAMARITAN HOSPITAL,0.0,0.222,0.998,1.996,0.0,0.0,0.111,0.0
7.75,3.19,34.08802,-117.89341,42390.46,13358.91,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,0.0,1.315,0.088,0.263,0.0,0.088,0.0,0.0
6.69,2.73,33.75117,-116.96028,35650.91,10432.73,HEMET VALLEY MEDICAL CENTER,0.0,0.274,0.137,0.274,0.0,0.0,0.137,0.0
10.77,2.84,33.93530,-118.13030,61609.55,11166.73,DOWNEY REGIONAL MEDICAL CENTER,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0
11.01,2.65,34.27459,-119.25812,63153.73,9957.12,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,0.0,0.114,0.114,0.114,0.0,0.114,0.341,0.114
7.82,2.75,34.42951,-119.72333,42805.70,10551.65,SANTA BARBARA COTTAGE HOSPITAL,0.0,0.0,0.239,0.159,0.0,0.0,0.08,0.08
6.31,2.97,37.79569,-122.40930,33216.65,11982.76,CHINESE HOSPITAL,0.0,0.0,0.584,0.0,0.0,0.584,0.0,0.0
7.38,2.97,41.77451,-124.19400,40005.46,11994.69,SUTTER COAST HOSPITAL,0.0,0.496,0.496,0.991,0.0,0.0,0.0,0.0
7.65,2.65,32.89810,-117.24217,41728.63,9926.95,SCRIPPS GREEN HOSPITAL,0.0,0.528,0.352,0.616,0.0,0.0,0.0,0.0
8.32,2.74,33.82557,-117.99493,46012.03,10477.47,WEST ANAHEIM MEDICAL CENTER,0.0,0.191,0.191,0.0,0.0,0.0,0.0,0.0
12.19,2.89,34.13364,-118.15275,70651.61,11432.97,HUNTINGTON MEMORIAL HOSPITAL,0.0,0.171,0.514,0.171,0.0,0.0,0.057,0.057
24.54,4.95,37.43436,-122.18013,149236.30,24549.31,STANFORD HOSPITAL,0.0,0.28,0.449,0.337,0.0,0.0,0.112,0.112
10.79,3.14,37.34027,-120.46817,61758.93,13071.07,MERCY MEDICAL CENTER,0.0,0.358,0.597,0.119,0.0,0.0,0.0,0.0
12.01,4.06,37.76421,-122.45716,69522.59,18883.59,UCSF MEDICAL CENTER,0.0,0.738,0.492,0.492,0.0,0.123,0.123,0.0
10.21,2.89,35.38338,-119.01969,58048.29,11437.93,SAN JOAQUIN COMMUNITY HOSPITAL,0.0,0.606,0.242,0.0,0.0,0.0,0.0,0.0
13.43,3.46,37.77449,-122.45429,78538.21,15088.26,ST MARY'S MEDICAL CENTER,0.0,0.171,0.513,0.0,0.0,0.0,0.0,0.0
23.02,3.06,37.66540,-120.99743,139543.82,12549.29,DOCTORS MEDICAL CENTER,0.0,0.232,0.928,0.464,0.0,0.0,0.116,0.0
15.64,3.32,34.05336,-118.26558,92573.21,14177.79,GOOD SAMARITAN HOSPITAL,0.0,0.096,0.861,0.096,0.0,0.0,0.191,0.0
16.59,2.73,34.20285,-118.62962,98636.50,10453.29,WEST HILLS HOSPITAL & MEDICAL CENTER,0.0,0.0,0.581,0.726,0.0,0.145,0.29,0.0
11.67,3.04,33.80861,-118.18661,67314.73,12390.47,LONG BEACH MEMORIAL MEDICAL CENTER,0.0,0.66,0.6,0.42,0.0,0.0,0.0,0.06
9.11,3.04,37.69824,-122.08730,51073.68,12402.59,EDEN MEDICAL CENTER,0.0,0.431,0.0,0.431,0.0,0.0,0.288,0.288
6.11,2.68,36.83863,-119.66183,31981.88,10125.88,CLOVIS COMMUNITY MEDICAL CENTER,0.0,0.892,0.297,0.0,0.0,0.0,0.0,0.0
16.26,3.01,37.98396,-122.03464,96551.37,12206.09,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,0.0,0.512,0.256,0.64,0.0,0.0,0.0,0.0
6.81,2.46,38.94514,-121.10174,36400.79,8697.32,SUTTER AUBURN FAITH HOSPITAL,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0
11.75,3.49,34.06389,-118.27347,67861.51,15250.84,SAINT VINCENT MEDICAL CENTER,0.0,0.863,0.0,0.0,0.0,0.0,0.108,0.0
8.05,2.52,33.03634,-117.28487,44304.59,9074.82,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,0.0,0.19,0.569,0.569,0.0,0.19,0.0,0.0
12.27,2.82,35.29188,-120.66635,71185.55,11021.82,SIERRA VISTA REGIONAL MEDICAL CENTER,0.0,0.62,0.31,0.0,0.0,0.0,0.0,0.0
9.71,3.15,38.66956,-121.31378,54862.95,13139.10,MERCY SAN JUAN MEDICAL CENTER,0.0,0.085,0.34,0.17,0.0,0.0,0.17,0.085
9.95,3.14,37.98224,-121.80362,56397.63,13026.55,SUTTER DELTA MEDICAL CENTER,0.0,1.247,1.069,0.356,0.0,0.178,0.0,0.0
9.61,2.72,38.56276,-121.77207,54237.50,10388.42,SUTTER DAVIS HOSPITAL,0.0,0.559,0.0,0.0,0.0,0.0,0.0,0.0
17.11,3.07,34.20777,-118.88305,101938.25,12619.50,LOS ROBLES HOSPITAL & MEDICAL CENTER,0.0,0.543,0.633,0.543,0.0,0.181,0.0,0.09
20.16,2.63,33.80441,-118.06665,121368.42,9783.68,LOS ALAMITOS MEDICAL CENTER,0.0,0.563,0.563,1.314,0.0,0.188,0.188,0.0
10.01,2.76,37.66867,-120.97339,56760.97,10599.91,MEMORIAL  MEDICAL CENTER,0.0,0.667,0.167,0.25,0.0,0.0,0.0,0.0
10.86,2.80,33.56100,-117.66530,62193.21,10882.75,MISSION HOSPITAL REGIONAL MED CENTER,0.0,0.311,0.466,0.233,0.0,0.078,0.233,0.0
7.41,3.10,36.94433,-120.04507,40250.12,12776.94,MADERA COMMUNITY HOSPITAL,0.0,0.379,0.0,0.379,0.0,0.0,0.379,0.0
14.21,3.18,33.71466,-117.93322,83498.16,13306.00,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,0.0,0.882,0.196,0.0,0.0,0.0,0.0,0.0
15.19,2.60,33.76335,-116.40628,89720.82,9590.60,EISENHOWER MEDICAL CENTER,0.0,0.344,0.589,0.393,0.0,0.049,0.0,0.049
6.91,2.75,33.83340,-118.08118,37036.17,10581.87,TRI-CITY REGIONAL MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0
14.27,2.65,33.84932,-118.15323,83908.50,9907.29,LAKEWOOD REGIONAL MEDICAL CENTER,0.0,0.143,0.57,0.143,0.0,0.0,0.0,0.0
5.04,2.95,34.02561,-117.68583,25156.10,11811.43,CHINO VALLEY MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.01,3.31,38.46387,-121.41645,56766.18,14141.82,METHODIST HOSPITAL OF SACRAMENTO,0.0,0.565,0.0,0.377,0.0,0.0,0.188,0.188
18.08,4.07,38.55484,-121.45628,108143.70,18947.73,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,0.0,1.915,0.479,2.668,0.0,0.137,0.0,0.137
9.50,2.53,33.60883,-117.70881,53519.43,9160.50,SADDLEBACK MEMORIAL MEDICAL CENTER,0.0,0.0,0.267,0.534,0.0,0.0,0.067,0.067
12.53,2.60,34.24359,-119.01992,72827.50,9635.00,ST JOHNS PLEASANT VALLEY HOSPITAL,0.0,0.846,0.282,0.846,0.0,0.0,0.0,0.0
