size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
4.76,2.57,34.48290,-87.28601,AL,28000,11000,0,0,0,Lawrence Medical Center
2.85,2.50,32.94573,-85.98570,AL,13000,11000,50,71,5,Russell Hospital
2.55,2.41,33.27746,-85.82214,AL,11000,10000,0,0,0,Clay County Hospital
6.24,2.41,33.65640,-85.82284,AL,39000,10000,50,60,5,Northeast Alabama Regional Med Center
4.30,2.59,34.80351,-86.97726,AL,24000,11000,0,0,0,Athens-Limestone Hospital
9.74,2.30,30.42700,-87.68386,AL,65000,9000,50,95,24,South Baldwin Regional Medical Center
3.06,2.44,34.59052,-86.97262,AL,15000,10000,50,77,54,Decatur General Hospital
5.16,2.35,33.93043,-87.82458,AL,31000,10000,0,0,0,Northwest Medical Center
4.19,3.12,30.70623,-88.09909,AL,23000,15000,25,61,2,Univ Of South Alabama Medical Center
6.86,2.49,33.83218,-87.30385,AL,43000,11000,50,78,95,Walker Baptist Medical Center
6.52,2.44,30.68199,-88.19897,AL,41000,10000,83,86,0,Providence Hospital
8.22,2.76,33.20521,-87.52546,AL,53000,13000,66,66,21,D C H Regional Medical Center
5.89,2.48,30.51916,-87.88842,AL,36000,11000,50,90,17,Thomas Hospital
6.41,2.64,33.44033,-86.09023,AL,40000,12000,0,0,0,Citizens Baptist Medical Center
11.65,2.63,33.49854,-86.84633,AL,79000,12000,66,70,8,Baptist Medical Center-Princeton
14.92,2.83,33.51420,-86.74859,AL,104000,13000,66,27,11,Trinity Medical Center
4.88,2.19,32.46417,-86.45177,AL,28000,8000,0,0,0,Prattville Baptist Hospital
4.37,3.16,33.26179,-88.09503,AL,25000,16000,0,0,0,Pickens County Medical Center
6.04,2.52,30.69697,-88.08081,AL,37000,11000,66,55,24,Mobile Infirmary
7.39,2.54,33.37328,-86.99163,AL,47000,11000,50,67,6,Medical West An Affiliate Of Uab Health System
7.25,2.80,32.43020,-87.05515,AL,46000,13000,50,91,32,Vaughan Reg Med Center Parkway Campus
3.44,2.35,31.49782,-87.32060,AL,18000,10000,0,0,0,Monroe County Hospital
4.46,2.46,34.22649,-87.62141,AL,25000,10000,0,0,0,Lakeland Community Hospital
5.24,2.55,31.85636,-85.99737,AL,31000,11000,0,0,0,Troy Regional Medical Center
3.79,2.70,30.90107,-87.78271,AL,20000,12000,0,0,0,North Baldwin Infirmary
10.87,2.51,34.69279,-86.57179,AL,73000,11000,50,77,33,Crestwood Medical Center
17.12,2.44,33.46420,-86.77409,AL,120000,10000,50,65,29,Brookwood Medical Center
5.27,2.36,30.68546,-88.13170,AL,31000,10000,50,81,6,Springhill Medical Center
5.31,2.61,33.23361,-87.57125,AL,32000,12000,0,0,0,Northport Medical Center
9.56,2.45,33.78493,-85.76361,AL,63000,10000,0,0,0,Jacksonville Medical Center
3.14,2.30,31.43128,-86.94142,AL,15000,9000,0,0,0,Evergreen Medical Center
7.38,2.63,32.38797,-86.17576,AL,47000,12000,50,52,90,Baptist Medical Center East
5.10,2.41,30.61928,-88.17129,AL,30000,10000,0,0,0,Infirmary West
4.32,2.36,34.49384,-87.72713,AL,24000,10000,0,0,0,Russellville Hospital
9.46,3.89,33.16547,-86.25380,AL,63000,21000,0,0,0,Coosa Valley Medical Center
6.57,2.52,32.50808,-85.00867,AL,41000,11000,0,0,0,Jack Hughston Memorial Hospital
5.20,2.31,31.01668,-87.47680,AL,31000,9000,0,0,0,Atmore Community Hospital
9.64,3.75,60.94901,-149.17033,AK,64000,20000,50,81,90,Providence Alaska Medical Center
8.93,3.71,61.56297,-149.25782,AK,59000,20000,0,0,0,Mat-Su Regional Medical Center
7.36,4.89,64.83188,-147.73905,AK,47000,29000,0,0,0,Fairbanks Memorial Hospital
10.80,3.27,61.21082,-149.82866,AK,73000,16000,50,90,43,Alaska Regional Hospital
7.88,4.14,60.49315,-151.07770,AK,51000,23000,0,0,0,Central Peninsula General Hospital
5.73,4.24,61.18268,-149.79897,AK,35000,24000,0,0,0,Alaska Native Medical Center
7.09,3.20,33.50277,-112.17044,AZ,45000,16000,0,0,0,Maryvale Hospital
8.89,3.10,33.46514,-112.05797,AZ,58000,15000,50,48,69,Banner Good Samaritan Medical Center
6.55,2.81,32.25294,-110.88135,AZ,41000,13000,50,48,3,Tucson Medical Center
11.20,3.46,34.73471,-112.03149,AZ,76000,18000,50,73,82,Verde Valley Medical Center
7.09,2.70,32.22734,-111.00065,AZ,45000,12000,33,75,63,Carondelet St  Marys Hospital
7.10,2.58,32.22685,-110.85520,AZ,45000,11000,66,55,21,Carondelet St Josephs Hospital
7.18,2.95,34.56017,-112.48217,AZ,46000,14000,25,67,17,Yavapai Regional Medical Center
6.98,2.86,32.68274,-114.63506,AZ,44000,13000,50,63,69,Yuma Regional Medical Center
7.24,2.70,33.56894,-112.07108,AZ,46000,12000,50,80,16,John C Lincoln North Mountain Hospital
6.24,2.82,32.88123,-111.71067,AZ,39000,13000,50,81,11,Casa Grande Regional Medical Center
11.72,4.36,33.45757,-112.02625,AZ,80000,25000,25,80,16,Maricopa Medical Center
11.11,3.90,35.20923,-111.64486,AZ,75000,21000,66,78,88,Flagstaff Medical Center
8.13,3.19,33.48073,-112.07948,AZ,53000,16000,33,52,11,St Joseph'S Hospital And Medical Center
7.78,2.96,33.52511,-112.10189,AZ,50000,14000,50,71,56,Phoenix Baptist Hospital
9.28,2.80,34.25095,-111.31972,AZ,61000,13000,0,0,0,Payson Regional Medical Center
10.30,2.87,33.29750,-111.87461,AZ,69000,13000,50,78,54,Chandler Regional Medical Center
8.84,2.90,33.45154,-112.04313,AZ,58000,14000,50,47,63,St Lukes Medical Center
8.43,2.72,33.48885,-111.92387,AZ,55000,12000,66,76,54,Scottsdale Healthcare-Osborn Medical Center
6.33,2.93,31.55116,-110.27248,AZ,39000,14000,0,0,0,Sierra Vista Regional Health Center Inc
7.29,3.20,35.22024,-114.03585,AZ,47000,16000,66,66,54,Kingman Regional Medical Center
8.20,2.57,33.60432,-112.28378,AZ,53000,11000,83,75,95,Banner Boswell Medical Center
5.55,3.19,34.20195,-110.01913,AZ,33000,16000,50,78,74,Summit Healthcare Regional Medical Center
8.54,3.65,32.24152,-110.94631,AZ,56000,19000,50,37,39,University Of Arizona Medical Ctr-Universit The
8.27,2.86,33.39097,-111.87638,AZ,54000,13000,66,80,56,Banner Desert Medical Center
7.63,2.67,34.47988,-114.33938,AZ,49000,12000,50,70,56,Havasu Regional Medical Center
3.70,3.13,36.13579,-111.23718,AZ,20000,15000,0,0,0,Tuba City Regional Health Care Corporation
7.09,2.80,33.64058,-111.99766,AZ,45000,13000,50,66,33,Paradise Valley Hospital
9.32,2.63,32.32103,-111.01102,AZ,62000,12000,50,71,20,Northwest Medical Center
8.44,2.70,33.58235,-111.88527,AZ,55000,12000,66,68,63,Scottsdale Healthcare-Shea Medical Center
7.50,2.62,33.41128,-111.68916,AZ,48000,12000,50,70,63,Banner Baywood Medical Center
8.45,2.89,33.60949,-112.18129,AZ,55000,14000,66,73,76,Banner Thunderbird Medical Center
7.75,2.71,33.66596,-112.11618,AZ,50000,12000,50,73,69,John C Lincoln Deer Valley Hospital
9.75,2.65,33.65965,-112.37283,AZ,65000,12000,50,77,97,Banner Del E Webb Medical Center
7.34,2.86,33.65497,-112.20040,AZ,47000,13000,50,90,39,Arrowhead Hospital
14.33,3.17,35.11068,-114.55505,AZ,99000,16000,50,87,63,Western Arizona Regional Medical Ctr
5.86,3.11,33.65947,-111.95626,AZ,36000,15000,66,53,95,Mayo Clinic Hospital
7.50,2.54,33.41128,-111.68579,AZ,48000,11000,50,77,69,Banner Heart Hospital
6.45,2.87,33.46202,-112.35299,AZ,40000,13000,75,65,69,West Valley Hospital
4.71,3.21,32.17796,-110.93203,AZ,27000,16000,50,100,28,University Of Arizona Medical Ctr- South Cam The
7.90,2.45,32.42929,-110.94843,AZ,51000,10000,50,73,85,Oro Valley Hospital
9.28,2.92,33.47818,-112.25744,AZ,61000,14000,50,58,69,Banner Estrella Medical Center
8.58,2.90,35.00155,-114.59763,AZ,56000,14000,0,0,0,Valley View Medical Center
4.52,2.69,34.58822,-112.33095,AZ,26000,12000,0,0,0,Yavapai Regional Medical Center-East
11.48,2.70,33.28686,-111.75246,AZ,78000,12000,50,63,63,Mercy Gilbert Medical Center
10.48,2.78,33.39128,-111.61125,AZ,70000,13000,50,60,11,Mountain Vista Medical Center Lp
7.77,2.67,33.38269,-111.72100,AZ,50000,12000,50,70,57,Banner Gateway Medical Center
7.38,2.48,33.67102,-111.92184,AZ,47000,11000,50,88,92,Scottsdale Healthcare-Thompson Peak Hospital
7.52,2.68,33.42537,-111.82251,AZ,48000,12000,50,82,8,Arizona Regional Medical Center
7.28,2.38,35.22129,-113.98568,AZ,46000,10000,0,0,0,Hualapai Mountain Medical Center
5.54,2.50,36.18181,-94.54005,AR,33000,11000,0,0,0,Siloam Springs Memorial Hospital
6.06,2.48,36.10940,-94.16036,AR,37000,10000,33,77,74,Washington Regional Med Ctr At North Hills
5.75,2.59,34.75031,-92.33897,AR,35000,11000,66,63,82,St Vincent Infirmary Medical Center
4.82,2.46,36.31007,-94.18471,AR,28000,10000,50,67,44,Mercy Medical Center
2.09,2.40,35.05399,-93.38856,AR,8000,10000,0,0,0,John Ed Chambers Mem Hosp Inc
4.89,2.49,35.25046,-91.70056,AR,29000,11000,50,61,63,White County Medical Center
3.22,2.45,34.58880,-94.22251,AR,16000,10000,0,0,0,Mena Regional Health System
6.88,3.40,34.74866,-92.35422,AR,43000,17000,50,51,33,Uams Medical Center
4.44,2.49,36.23579,-93.10717,AR,25000,11000,0,0,0,North Arkansas Regional Medical Center
6.21,2.32,35.44268,-94.33798,AR,38000,9000,0,0,0,Summit Medical Center
3.69,2.61,35.83746,-90.70386,AR,20000,12000,50,75,2,St Bernards Medical Ctr
9.04,2.58,36.18082,-94.13644,AR,60000,11000,50,68,29,Nw Arkansas Hospitals Llc
6.09,2.51,34.46784,-93.06667,AR,38000,11000,66,66,85,St Josephs Mercy Health Center Inc
3.48,2.39,36.34295,-92.39442,AR,18000,10000,50,65,57,Baxter Regional Medical Center
4.30,2.46,35.08546,-92.45774,AR,24000,10000,50,72,79,Conway Regional Medical Center
4.11,2.40,34.77770,-92.12539,AR,23000,10000,50,60,13,Baptist Health Medical Center North Little Rock
4.14,2.48,36.05214,-90.49908,AR,23000,11000,0,0,0,Arkansas Methodist Medical Center
5.77,2.51,35.28275,-93.14901,AR,35000,11000,0,0,0,St Marys Regional Medical Center
5.87,2.91,35.14320,-90.18837,AR,36000,14000,0,0,0,Crittenden Memorial Hospital
4.10,2.56,33.57575,-92.83683,AR,23000,11000,0,0,0,Ouachita County Medical Center
2.85,2.42,33.62900,-91.79096,AR,13000,10000,0,0,0,Drew Memorial Hospital
4.77,2.55,35.37445,-94.41868,AR,28000,11000,50,53,85,Sparks Regional Medical Center
6.69,2.54,35.35395,-94.35262,AR,42000,11000,50,66,11,St Edward Mercy Medical Center
3.05,2.49,33.27510,-93.24001,AR,15000,11000,0,0,0,Magnolia Hospital
3.53,2.84,35.94320,-89.91713,AR,18000,13000,0,0,0,Great River Medical Center
7.77,2.78,34.18894,-92.01886,AR,50000,13000,50,75,4,Jefferson Regional Medical Center
2.66,2.51,34.51764,-91.55932,AR,12000,11000,0,0,0,Baptist Health Medical Center-Stuttgart
3.57,2.32,34.87240,-92.12256,AR,19000,9000,0,0,0,North Metro Medical Center
3.85,2.49,34.35877,-92.78638,AR,21000,11000,0,0,0,Hot Spring County Medical Center
14.77,2.64,34.48600,-93.03521,AR,102000,12000,50,51,8,National Park Medical Center
8.50,2.47,35.60836,-91.26499,AR,56000,10000,0,0,0,Harris Hospital
4.37,2.46,34.57290,-92.58508,AR,25000,10000,50,88,72,Saline Memorial Hospital
5.80,2.62,34.51022,-90.62718,AR,35000,12000,0,0,0,Helena Regional Medical Center
9.04,2.65,33.22053,-92.67102,AR,60000,12000,50,70,13,Medical Center South Arkansas
3.70,2.46,33.64905,-93.58704,AR,20000,10000,0,0,0,Medical Park Hospital
6.02,2.55,34.74866,-92.35422,AR,37000,11000,50,43,21,Baptist Health Medical Center-Little Rock
5.73,2.59,35.80838,-90.66658,AR,35000,11000,50,57,69,Nea Baptist Memorial Hospital
6.44,2.67,35.76927,-91.63408,AR,40000,12000,33,63,37,White River Medical Center
5.17,2.37,34.73868,-92.39307,AR,31000,10000,75,86,79,Arkansas Heart Hospital
5.32,2.33,34.81290,-92.20814,AR,32000,9000,0,0,0,St Vincent Medical Center/North
19.92,4.05,37.63362,-122.08802,CA,141000,22000,50,60,6,St Rose Hospital
9.05,3.07,40.78366,-124.14246,CA,60000,15000,50,63,63,St Joseph Hospital
10.51,3.02,37.59283,-122.38249,CA,71000,15000,50,71,33,Peninsula Medical Center
13.17,2.96,37.76862,-122.43525,CA,91000,14000,50,50,74,California Pacific Medical Ctr-Davies Campus Hosp
12.58,3.34,38.32472,-122.29671,CA,86000,17000,50,72,82,Queen Of The Valley Medical Center
11.10,3.31,38.54384,-122.47401,CA,75000,17000,50,75,33,St Helena Hospital
8.42,3.11,38.35073,-120.76468,CA,55000,15000,0,0,0,Sutter Amador Hospital
8.94,2.80,35.11346,-120.59054,CA,59000,13000,0,0,0,Arroyo Grande Community Hospital
11.52,3.21,38.57053,-121.45216,CA,78000,16000,83,53,27,Mercy General Hospital
7.42,3.85,34.06505,-118.23913,CA,47000,21000,0,0,0,Pacific Alliance Medical Center
15.91,3.39,33.97659,-117.38184,CA,111000,17000,50,65,57,Riverside Community Hospital
8.43,3.24,32.68425,-117.08161,CA,55000,16000,0,0,0,Paradise Valley Hospital
8.97,4.03,32.75426,-117.16592,CA,59000,22000,50,72,69,University Of California San Diego Medical Center
10.72,2.93,32.77495,-117.01467,CA,72000,14000,83,71,33,Grossmont Hospital
6.30,2.91,40.89631,-124.09145,CA,39000,14000,0,0,0,Mad River Community Hospital
9.64,3.04,39.50528,-121.54100,CA,64000,15000,50,73,63,Oroville Hospital
13.85,3.15,35.38736,-119.01690,CA,96000,15000,33,85,79,Bakersfield Memorial Hospital
10.41,4.59,37.31288,-121.93329,CA,70000,26000,66,65,1,Santa Clara Valley Medical Center
11.52,2.89,39.74221,-121.85000,CA,78000,14000,83,71,48,Enloe Medical Center
8.29,4.23,34.30238,-118.36957,CA,54000,24000,50,90,29,Lac/Olive View-Ucla Medical Center
8.32,2.97,40.14813,-122.21934,CA,54000,14000,0,0,0,St Elizabeth Community Hospital
16.13,3.96,37.82206,-122.26275,CA,113000,22000,50,63,32,Alta Bates Summit Medical Center
10.36,3.24,32.78037,-115.56848,CA,69000,16000,50,97,69,El Centro Regional Medical Center
14.51,4.06,37.79100,-122.43125,CA,101000,22000,83,63,11,California Pacific Medical Ctr-Pacific Campus Hosp
6.57,3.04,33.93183,-116.94587,CA,41000,15000,0,0,0,San Gorgonio Memorial Hospital
12.42,3.83,37.74717,-122.42088,CA,85000,21000,50,58,29,California Pacific Medical Ctr - St. Luke'S Campus
8.64,3.36,34.67486,-118.15771,CA,57000,17000,50,67,44,Antelope Valley Hospital Med Center
9.87,3.10,36.32737,-119.29548,CA,66000,15000,50,56,12,Kaweah Delta Medical Center
15.65,3.68,34.12834,-118.25777,CA,109000,19000,50,72,44,Glendale Mem Hospital & Hlth Center
8.05,3.49,36.73000,-119.78000,CA,52000,18000,50,71,0,Community Regional Medical Center
12.71,3.90,34.09643,-118.29103,CA,87000,21000,75,76,74,Hollywood Presbyterian Medical Center
6.27,2.89,37.75708,-120.86109,CA,39000,14000,0,0,0,Oak Valley District Hospital
12.03,3.01,33.78036,-117.86495,CA,82000,14000,50,60,88,St Joseph Hospital
6.75,3.02,37.65915,-122.43932,CA,42000,15000,0,0,0,Kaiser Foundation Hospital - South San Francisco
8.47,3.86,37.33569,-121.99595,CA,55000,21000,66,57,85,Kaiser Foundation Hospital-Santa Clara
7.11,3.18,37.89135,-122.05971,CA,45000,16000,50,61,33,Kaiser Foundation Hospital - Walnut Creek
7.87,3.05,38.12852,-122.24704,CA,51000,15000,50,67,94,Kaiser Foundation Hospital And Rehab Center
7.90,3.30,37.82448,-122.25759,CA,51000,17000,50,63,24,Kaiser Foundation Hospital Oakland/Richmond
9.59,3.28,37.78248,-122.44290,CA,64000,17000,66,73,48,Kaiser Foundation Hospital - San Francisco
11.81,3.30,32.75143,-117.16083,CA,80000,17000,33,62,69,Scripps Mercy Hospital
15.27,3.04,33.73798,-118.30525,CA,106000,15000,50,81,81,Providence Little Co Of Mary Med Ctr San Pedro
16.91,3.76,37.95337,-122.33672,CA,118000,20000,50,63,18,Doctors Medical Center-San Pablo
13.03,3.14,34.21674,-119.15631,CA,89000,15000,50,63,6,St Johns Regional Medical Center
14.45,3.26,37.96987,-121.28873,CA,100000,16000,83,68,97,St Josephs Med Center Of Stockton
14.20,3.68,34.13101,-117.32181,CA,98000,19000,50,83,46,Community Hospital Of San Bernardino
7.29,3.00,38.28820,-122.46533,CA,47000,14000,0,0,0,Sonoma Valley Hospital
9.97,3.54,33.98932,-118.22426,CA,67000,18000,0,0,0,Community And Mission  Hospital Of Huntington Park
9.26,3.03,36.83532,-119.76562,CA,61000,15000,50,66,57,Saint Agnes Medical Center
9.13,2.85,34.10130,-117.63651,CA,60000,13000,50,66,85,San Antonio Community Hospital
10.25,3.11,32.79949,-117.15394,CA,69000,15000,66,62,11,Sharp Memorial Hospital
14.30,3.57,38.13118,-122.23732,CA,99000,19000,50,81,29,Sutter Solano Medical Center
11.94,3.31,33.92798,-117.43847,CA,81000,17000,50,88,24,Parkview Community Hospital Medical Center
16.87,3.85,34.04932,-118.21746,CA,118000,21000,25,73,98,White Memorial Medical Center
12.54,3.97,33.92963,-118.20332,CA,86000,22000,66,78,33,Saint Francis Medical Center
9.44,3.05,34.95099,-120.41322,CA,63000,15000,50,93,48,Marian Medical Center
14.14,3.53,38.57155,-121.46874,CA,98000,18000,83,77,79,Sutter General Hospital
3.88,2.97,34.64075,-120.43958,CA,21000,14000,0,0,0,Lompoc Valley Medical Center
10.01,3.41,34.07558,-118.28424,CA,67000,17000,0,0,0,Temple Community Hospital
14.23,3.40,34.02685,-118.48651,CA,98000,17000,50,76,21,Santa Monica - Ucla Med Ctr & Orthopaedic Hospital
8.77,2.84,33.12535,-117.07336,CA,58000,13000,50,55,69,Palomar Medical Center
15.47,3.25,34.22014,-118.53410,CA,108000,16000,33,56,44,Northridge Hospital Medical Center
21.50,2.88,37.80132,-121.19690,CA,153000,13000,0,0,0,Doctors Hospital Of Manteca
9.65,3.26,36.32362,-119.66726,CA,64000,16000,50,88,24,Adventist Medical Center
16.96,3.22,37.96125,-121.30103,CA,119000,16000,50,48,9,Dameron Hospital
8.48,2.79,34.20495,-118.21589,CA,55000,13000,0,0,0,Verdugo Hills Hospital
22.40,4.16,37.36257,-121.84974,CA,160000,23000,50,70,1,Regional Medical Center Of San Jose
10.56,3.39,34.19494,-118.46319,CA,71000,17000,50,77,76,Valley Presbyterian Hospital
10.23,3.03,38.66404,-121.79212,CA,69000,15000,50,77,24,Woodland Memorial Hospital
9.10,2.97,33.18402,-117.29661,CA,60000,14000,50,57,21,Tri-City Medical Center
10.96,3.12,34.13495,-117.27603,CA,74000,15000,50,66,48,St Bernardine Medical Center
12.02,3.05,38.09906,-122.56011,CA,82000,15000,0,0,0,Novato Community Hospital
21.04,3.72,34.10081,-118.10588,CA,149000,20000,0,0,0,San Gabriel Valley Medical Center
12.46,3.50,39.13822,-121.59436,CA,85000,18000,50,51,21,Rideout Memorial Hospital
9.57,3.59,34.09638,-118.32518,CA,64000,19000,0,0,0,Hollywood Community Hospital Of Hollywood
12.30,3.14,38.25455,-122.63177,CA,84000,15000,0,0,0,Petaluma Valley Hospital
5.12,2.45,34.22143,-118.43018,CA,30000,10000,50,96,90,Kaiser Foundation Hospital - Panorama City
6.86,3.10,34.09816,-118.29541,CA,43000,15000,83,62,85,Kaiser Foundation Hospital - Los Angeles
4.45,2.47,33.91909,-118.12873,CA,25000,10000,66,81,74,Kaiser Foundation Hospital - Downey
5.78,2.84,34.07225,-117.43197,CA,35000,13000,66,62,63,Kaiser Foundation Hospital Fontana
11.80,3.77,36.57886,-121.91316,CA,80000,20000,66,56,57,Community Hospital Of The Monterey Peninsula
9.49,3.86,34.03705,-118.26575,CA,63000,21000,33,87,88,California Hospital Medical Center La
8.13,2.87,39.22809,-121.04721,CA,53000,13000,0,0,0,Sierra Nevada Memorial Hospital
16.16,3.80,37.78963,-122.41700,CA,113000,20000,75,70,29,Saint Francis Memorial Hospital
15.12,3.58,37.32710,-121.93863,CA,105000,19000,66,71,37,O'Connor Hospital
10.43,2.71,34.15804,-118.48755,CA,70000,12000,0,0,0,Encino Hospital Medical Center
10.11,3.72,34.28029,-119.25410,CA,68000,20000,50,48,2,Ventura County Medical Center
10.71,4.16,37.88664,-121.28308,CA,72000,23000,50,88,82,San Joaquin General Hospital
11.96,2.89,33.89465,-117.92716,CA,81000,14000,66,71,90,St Jude Medical Center
16.22,3.00,33.96860,-118.04831,CA,113000,14000,50,46,16,Presbyterian Intercommunity Hospital
13.09,3.28,38.44369,-122.70138,CA,90000,17000,66,86,57,Santa Rosa Memorial Hospital
17.30,3.13,37.51164,-120.83800,CA,121000,15000,33,86,16,Emanuel Medical Center Inc
25.12,4.06,37.91341,-122.04163,CA,180000,22000,50,62,33,John Muir Medical Center - Walnut Creek Campus
13.33,3.61,33.77991,-118.18602,CA,92000,19000,50,82,94,St Mary Medical Center
25.15,4.10,36.92821,-121.79360,CA,180000,23000,0,0,0,Watsonville Community Hospital
26.25,4.00,37.55717,-121.98126,CA,188000,22000,50,53,88,Washington Hospital
20.98,3.38,37.48000,-122.25441,CA,149000,17000,0,0,0,Sequoia Hospital
11.13,2.94,34.58305,-118.14490,CA,75000,14000,50,86,54,Palmdale Regional Medical Center
11.19,3.21,34.12865,-117.86501,CA,76000,16000,0,0,0,East Valley Hospital Medical Center
9.24,3.36,37.76288,-122.25412,CA,61000,17000,0,0,0,Alameda Hospital
7.94,3.22,33.91255,-118.09846,CA,51000,16000,0,0,0,Coast Plaza Hospital
15.28,3.24,32.61972,-117.02278,CA,106000,16000,50,71,57,Sharp Chula Vista Medical Center
8.18,2.79,33.62229,-117.92995,CA,53000,13000,50,70,51,Hoag Memorial Hospital Presbyterian
17.53,2.88,39.75720,-121.57018,CA,123000,13000,50,65,57,Feather River Hospital
14.37,2.95,33.84780,-117.93661,CA,99000,14000,50,73,57,Ahmc Anaheim Regional Medical Center
17.59,5.38,37.75676,-122.40461,CA,124000,32000,75,51,12,San Francisco General Hospital
10.62,3.64,33.77483,-117.91329,CA,71000,19000,50,85,98,Garden Grove Hospital & Medical Center
18.40,3.53,34.07709,-117.75063,CA,130000,18000,33,73,97,Pomona Valley Hospital Medical Center
10.18,2.73,35.27882,-120.65047,CA,68000,12000,0,0,0,French Hospital Medical Center
9.41,2.62,32.69430,-117.16793,CA,62000,12000,0,0,0,Sharp Coronado Hospital And Hlthcr Ctr
19.02,3.10,34.15601,-118.32834,CA,134000,15000,50,80,97,Providence Saint Joseph Medical Ctr
14.15,3.10,34.28920,-118.74484,CA,98000,15000,50,90,92,Simi Valley Hospital & Health Care Services
11.94,3.12,34.13973,-118.03534,CA,81000,15000,50,45,10,Methodist Hospital Of Southern Ca
18.56,3.87,34.14987,-118.23117,CA,131000,21000,66,75,88,Glendale Adventist Medical Center
18.25,3.69,36.98999,-121.98357,CA,128000,20000,50,63,63,Dominican Hospital
18.84,3.13,33.83862,-116.54557,CA,133000,15000,66,81,2,Desert Regional Medical Center
8.38,3.96,34.07389,-117.35111,CA,55000,22000,33,81,6,Arrowhead Regional Medical Center
14.32,3.23,38.72562,-120.79096,CA,99000,16000,50,81,1,Marshall Medical Center (1-Rh)
9.91,3.20,36.06956,-119.02748,CA,66000,16000,0,0,0,Sierra View District Hospital
12.73,4.60,34.06675,-118.44613,CA,87000,26000,50,27,33,Ronald Reagan Ucla Medical Center
9.85,3.32,37.71291,-122.14320,CA,66000,17000,0,0,0,San Leandro Hospital
10.82,2.84,34.03721,-117.20474,CA,73000,13000,50,92,69,Redlands Community Hospital
11.94,6.06,38.00655,-122.13312,CA,81000,37000,50,66,28,Contra Costa Regional Medical Center
14.41,3.67,33.80733,-118.19305,CA,100000,19000,0,0,0,Pacific Hospital Of Long Beach
24.16,3.43,34.27915,-118.46006,CA,173000,18000,50,80,24,Providence Holy Cross Medical Center
7.24,3.13,34.13075,-116.27502,CA,46000,15000,0,0,0,Hi-Desert Medical Center
9.43,3.11,40.58654,-122.39168,CA,63000,15000,83,71,44,Mercy Medical Center Redding
13.25,3.52,34.09049,-118.14410,CA,91000,18000,50,100,97,Alhambra Hospital Medical Center
