size_charge,size_pay,lat,lon,charge,pay,name
8.49,2.73,38.57155,-121.46874,37542.81,7936.88,SUTTER GENERAL HOSPITAL
6.68,2.86,34.07558,-118.28424,28268.45,8602.00,TEMPLE COMMUNITY HOSPITAL
7.11,2.60,34.02685,-118.48651,30474.11,7286.82,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
10.87,2.58,34.22014,-118.53410,49796.82,7161.91,NORTHRIDGE HOSPITAL MEDICAL CENTER
6.10,2.58,36.32362,-119.66726,25281.84,7168.89,ADVENTIST MEDICAL CENTER
14.42,3.28,37.36257,-121.84974,68020.62,10792.00,REGIONAL MEDICAL CENTER OF SAN JOSE
7.76,2.53,39.13822,-121.59436,33826.87,6904.53,RIDEOUT MEMORIAL HOSPITAL
7.87,2.73,36.57886,-121.91316,34389.38,7929.46,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
13.72,2.60,33.96860,-118.04831,64429.50,7264.29,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
8.86,2.68,38.44369,-122.70138,39461.75,7697.67,SANTA ROSA MEMORIAL HOSPITAL
11.26,2.50,37.51164,-120.83800,51793.50,6752.86,EMANUEL MEDICAL CENTER INC
16.51,2.83,37.91341,-122.04163,78773.75,8477.92,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
7.07,2.80,33.77991,-118.18602,30237.36,8308.09,ST MARY MEDICAL CENTER
5.87,2.54,34.58305,-118.14490,24102.80,6984.07,PALMDALE REGIONAL MEDICAL CENTER
10.46,2.62,32.61972,-117.02278,47688.00,7356.76,SHARP CHULA VISTA MEDICAL CENTER
6.20,2.31,33.62229,-117.92995,25761.53,5764.87,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
10.49,2.51,34.15601,-118.32834,47832.82,6822.82,PROVIDENCE SAINT JOSEPH MEDICAL CTR
8.99,2.56,34.13973,-118.03534,40122.59,7075.89,METHODIST HOSPITAL OF SOUTHERN CA
10.84,2.95,34.14987,-118.23117,49641.00,9068.53,GLENDALE ADVENTIST MEDICAL CENTER
12.70,2.56,33.83862,-116.54557,59222.11,7051.83,DESERT REGIONAL MEDICAL CENTER
5.18,2.67,36.06956,-119.02748,20552.27,7617.64,SIERRA VIEW DISTRICT HOSPITAL
9.75,3.70,34.06675,-118.44613,44037.48,12915.58,RONALD REAGAN UCLA MEDICAL CENTER
8.11,4.93,38.00655,-122.13312,35616.61,19239.30,CONTRA COSTA REGIONAL MEDICAL CENTER
8.29,2.56,34.50107,-117.17285,36551.82,7059.00,ST MARY MEDICAL CENTER
10.35,2.95,37.85593,-122.25730,47130.00,9077.71,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
14.41,2.65,37.36934,-122.08047,67988.45,7510.00,EL CAMINO HOSPITAL
7.56,2.49,38.76514,-121.24979,32757.81,6692.88,SUTTER ROSEVILLE MEDICAL CENTER
7.31,2.66,32.88461,-117.22244,31504.43,7565.86,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
6.09,3.12,34.05076,-117.26395,25208.85,9939.85,LOMA LINDA UNIVERSITY MEDICAL CENTER
7.06,2.77,36.65910,-121.64630,30182.12,8171.12,SALINAS VALLEY MEMORIAL HOSPITAL
17.83,2.54,38.12186,-121.28665,85551.62,6946.46,LODI MEMORIAL HOSPITAL
5.76,2.62,32.95813,-115.55388,23502.00,7361.83,PIONEERS MEMORIAL HEALTHCARE DISTRICT
16.54,3.76,33.78798,-117.89026,78925.33,13240.27,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
10.42,2.65,33.81131,-118.34364,47460.55,7510.36,TORRANCE MEMORIAL MEDICAL CENTER
14.61,2.80,33.83891,-118.35677,69040.33,8297.17,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
10.02,2.71,37.94748,-122.53677,45402.83,7831.33,MARIN GENERAL HOSPITAL
9.47,4.12,33.83043,-118.29402,42594.69,15070.23,LAC/HARBOR-UCLA MED CENTER
14.81,2.63,37.25153,-121.94684,70039.19,7429.50,GOOD SAMARITAN HOSPITAL
5.78,2.79,34.08802,-117.89341,23641.73,8261.64,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
6.24,2.55,34.42951,-119.72333,25975.17,7028.11,SANTA BARBARA COTTAGE HOSPITAL
8.88,2.56,34.13364,-118.15275,39548.03,7071.66,HUNTINGTON MEMORIAL HOSPITAL
30.00,6.15,37.43436,-122.18013,148128.44,25519.44,STANFORD HOSPITAL
11.51,2.85,37.34027,-120.46817,53105.36,8552.91,MERCY MEDICAL CENTER
10.64,3.53,37.76421,-122.45716,48627.73,12035.13,UCSF MEDICAL CENTER
7.52,2.55,35.38338,-119.01969,32546.59,7024.56,SAN JOAQUIN COMMUNITY HOSPITAL
11.07,2.39,34.20285,-118.62962,50830.73,6221.27,WEST HILLS HOSPITAL & MEDICAL CENTER
7.94,2.65,33.80861,-118.18661,34735.37,7540.74,LONG BEACH MEMORIAL MEDICAL CENTER
7.65,2.72,37.69824,-122.08730,33223.12,7901.15,EDEN MEDICAL CENTER
17.84,2.65,37.98396,-122.03464,85618.27,7522.00,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
8.79,3.06,34.06389,-118.27347,39118.58,9619.83,SAINT VINCENT MEDICAL CENTER
11.12,2.70,38.66956,-121.31378,51080.50,7772.17,MERCY SAN JUAN MEDICAL CENTER
10.01,2.80,37.98224,-121.80362,45380.00,8296.36,SUTTER DELTA MEDICAL CENTER
11.33,2.59,34.20777,-118.88305,52172.18,7251.86,LOS ROBLES HOSPITAL & MEDICAL CENTER
10.07,2.38,37.66867,-120.97339,45675.09,6140.83,MEMORIAL  MEDICAL CENTER
8.12,2.31,33.56100,-117.66530,35669.50,5781.86,MISSION HOSPITAL REGIONAL MED CENTER
8.44,2.80,33.71466,-117.93322,37289.05,8282.95,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
10.81,2.40,33.76335,-116.40628,49470.33,6227.50,EISENHOWER MEDICAL CENTER
18.93,3.59,38.55484,-121.45628,91198.41,12360.91,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
12.76,2.89,34.07664,-118.37955,59486.80,8778.70,CEDARS-SINAI MEDICAL CENTER
5.61,2.44,33.55876,-117.18329,22742.32,6477.64,SOUTHWEST HEALTHCARE SYSTEM
8.22,2.54,34.02303,-118.39741,36151.77,6970.08,BROTMAN MEDICAL CENTER
10.22,2.42,34.17067,-118.53200,46465.85,6338.85,PROVIDENCE TARZANA MEDICAL CENTER
6.22,2.49,40.41481,-104.70890,25911.79,6716.68,NORTH COLORADO MEDICAL CENTER
7.17,2.31,40.18134,-105.12769,30755.73,5808.00,LONGMONT UNITED HOSPITAL
5.89,2.22,39.76893,-105.09006,24186.75,5307.94,EXEMPLA LUTHERAN MEDICAL CENTER
4.38,2.24,40.57315,-105.05741,16410.71,5439.71,POUDRE VALLEY HOSPITAL
6.03,2.31,38.23421,-104.62292,24896.08,5789.75,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
5.22,2.25,38.83903,-104.80024,20740.76,5463.86,MEMORIAL HOSPITAL CENTRAL
4.51,2.43,39.09046,-108.56190,17074.50,6385.79,ST MARYS HOSPITAL AND MEDICAL CENTER
6.20,2.95,39.74234,-104.84156,25798.30,9076.07,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
5.80,2.18,38.86559,-104.82182,23742.75,5142.89,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
8.03,2.30,39.65399,-104.98116,35194.05,5730.16,SWEDISH MEDICAL CENTER
6.90,2.33,39.67005,-104.97490,29375.75,5898.75,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
8.73,2.58,39.68859,-104.83205,38774.75,7170.08,MEDICAL CENTER OF AURORA, THE
5.94,2.21,39.57629,-104.98610,24455.40,5256.45,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
6.52,2.24,39.54881,-104.77119,27422.31,5426.00,PARKER ADVENTIST HOSPITAL
6.87,2.80,41.30978,-72.93806,29235.76,8297.64,HOSPITAL OF ST RAPHAEL
4.76,2.65,41.77507,-72.69941,18370.39,7548.71,ST FRANCIS HOSPITAL & MEDICAL CENTER
8.17,2.56,41.05562,-73.55390,35920.85,7071.00,STAMFORD HOSPITAL
4.42,2.48,41.33722,-72.10380,16630.15,6663.91,LAWRENCE & MEMORIAL HOSPITAL
7.43,3.17,41.18881,-73.16645,32121.82,10204.73,BRIDGEPORT HOSPITAL
3.46,2.61,41.55241,-73.03554,11702.42,7352.50,SAINT MARYS HOSPITAL
5.45,2.46,41.03431,-73.63020,21943.67,6559.00,GREENWICH HOSPITAL ASSOCIATION
9.78,3.36,41.30400,-72.93502,44167.12,11173.65,YALE-NEW HAVEN HOSPITAL
5.29,2.40,41.54301,-72.08799,21115.09,6233.18,WILLIAM W BACKUS HOSPITAL
5.81,2.80,41.75412,-72.67927,23791.00,8292.29,HARTFORD HOSPITAL
5.09,2.68,41.20049,-73.20281,20088.32,7705.55,ST VINCENT'S MEDICAL CENTER
5.38,2.58,41.33493,-73.08978,21582.64,7152.09,GRIFFIN HOSPITAL
4.55,2.54,41.40474,-73.44739,17292.12,6980.04,DANBURY HOSPITAL
7.32,2.73,41.11147,-73.42010,31530.67,7939.17,NORWALK HOSPITAL ASSOCIATION
4.53,2.51,41.66107,-72.78671,17218.41,6825.77,HOSPITAL OF CENTRAL CONNECTICUT, THE
6.06,3.21,41.73545,-72.79489,25056.62,10391.08,JOHN DEMPSEY HOSPITAL
4.88,2.73,39.69005,-75.68408,19023.86,7939.09,CHRISTIANA CARE HEALTH SERVICES, INC.
4.28,2.32,39.15135,-75.52309,15919.36,5859.55,BAYHEALTH - KENT GENERAL HOSPITAL
8.49,3.11,38.90106,-77.05079,37544.56,9888.52,GEORGE WASHINGTON UNIV HOSPITAL
8.36,3.14,38.91221,-77.07588,36903.25,10076.00,GEORGETOWN UNIVERSITY HOSPITAL
4.03,2.64,38.94397,-76.99040,14635.68,7506.53,PROVIDENCE HOSPITAL
6.15,2.77,38.92944,-77.01473,25516.91,8154.20,WASHINGTON HOSPITAL CENTER
6.15,2.78,30.34913,-81.66391,25543.08,8183.39,SHANDS JACKSONVILLE MEDICAL CENTER
9.35,2.36,26.50479,-80.06979,41973.90,6039.15,BETHESDA MEMORIAL HOSPITAL
6.54,2.42,28.52517,-81.37729,27545.01,6355.53,ORLANDO HEALTH
6.43,2.37,28.57345,-81.36990,26941.47,6077.89,FLORIDA HOSPITAL
7.67,2.48,25.68309,-80.34038,33338.36,6657.88,BAPTIST HOSPITAL OF MIAMI INC
10.90,2.57,25.78846,-80.21644,49960.41,7098.76,UNIVERSITY OF MIAMI HOSPITAL
4.91,2.25,26.62849,-81.87423,19154.13,5479.16,LEE MEMORIAL HOSPITAL
5.04,2.27,29.20117,-81.05828,19845.31,5560.35,HALIFAX HEALTH MEDICAL CENTER
5.17,2.22,26.15053,-81.79919,20514.26,5310.57,NAPLES COMMUNITY HOSPITAL
6.94,2.18,28.08771,-80.61362,29571.38,5125.27,HOLMES REGIONAL MEDICAL CENTER
6.85,3.67,25.79143,-80.21250,29125.76,12789.28,JACKSON MEMORIAL HOSPITAL
4.68,2.14,28.83363,-82.33561,17982.75,4915.00,CITRUS MEMORIAL HOSPITAL
4.28,2.35,30.47650,-87.21219,15899.48,6000.09,SACRED HEART HOSPITAL
4.34,2.20,30.15963,-85.64818,16213.95,5240.85,BAY MEDICAL CENTER
6.46,2.48,25.86166,-80.21398,27145.12,6668.88,NORTH SHORE MEDICAL CENTER
5.45,2.29,28.54917,-81.52746,21912.42,5665.47,HEALTH CENTRAL
6.36,2.43,27.76332,-82.64325,26618.17,6406.67,BAYFRONT MEDICAL CENTER INC
7.03,2.60,25.81317,-80.13996,30027.24,7292.76,MOUNT SINAI MEDICAL CENTER
5.10,2.27,27.49789,-82.56220,20125.35,5564.26,MANATEE MEMORIAL HOSPITAL
8.45,2.57,26.01867,-80.17981,37335.00,7131.86,MEMORIAL REGIONAL HOSPITAL
4.26,2.18,30.30835,-81.68919,15792.62,5137.29,ST VINCENT'S MEDICAL CENTER
4.44,2.09,28.01404,-82.78368,16761.83,4657.08,MEASE HOSPITAL DUNEDIN
6.13,2.23,27.19837,-80.24306,25449.74,5374.17,MARTIN MEMORIAL MEDICAL CENTER
4.13,2.20,29.04263,-81.31635,15144.83,5206.50,FLORIDA HOSPITAL DELAND
5.30,2.12,26.94042,-82.04094,21137.29,4823.29,CHARLOTTE REGIONAL MEDICAL CENTER
4.37,2.59,25.86856,-80.31222,16369.89,7240.00,PALM SPRINGS GENERAL HOSPITAL
6.94,2.22,28.02768,-81.72466,29567.11,5344.81,WINTER HAVEN HOSPITAL
4.70,2.16,28.82358,-81.71133,18056.35,5032.46,FLORIDA HOSPITAL WATERMAN
5.50,2.50,25.74067,-80.21244,22181.50,6786.50,MERCY HOSPITAL INC
4.52,2.16,29.17594,-82.13898,17164.18,5019.31,MUNROE REGIONAL MEDICAL CENTER
4.35,2.14,28.25431,-82.71447,16299.86,4925.00,MORTON PLANT NORTH BAY HOSPITAL
5.22,2.23,27.78088,-82.65126,20770.60,5354.10,ST ANTHONY'S HOSPITAL
3.94,2.13,27.09043,-82.44499,14154.90,4885.38,VENICE REGIONAL MEDICAL CENTER
7.78,2.24,28.53906,-82.44193,33891.63,5410.42,BROOKSVILLE REGIONAL HOSPITAL
5.39,2.18,28.91403,-81.28480,21619.19,5101.00,FLORIDA HOSPITAL FISH MEMORIAL
5.51,2.14,26.18711,-80.11941,22236.30,4916.04,HOLY CROSS HOSPITAL INC
5.64,2.38,27.98242,-82.49025,22884.16,6149.21,ST JOSEPH'S HOSPITAL
7.12,2.27,26.98905,-82.09559,30507.89,5592.21,PEACE RIVER REGIONAL MEDICAL CENTER
7.42,2.30,26.59805,-80.09271,32051.32,5725.78,JFK MEDICAL CENTER
4.73,2.14,28.80659,-81.86906,18216.36,4896.31,LEESBURG REGIONAL MEDICAL CENTER
3.74,2.11,27.31827,-82.53140,13140.27,4758.93,SARASOTA MEMORIAL HOSPITAL
7.17,2.28,30.31525,-81.66398,30745.36,5621.00,BAPTIST MEDICAL CENTER
4.31,2.33,29.86371,-81.31749,16078.05,5871.62,FLAGLER HOSPITAL
4.71,2.17,28.33522,-80.72319,18122.31,5062.74,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
3.50,2.21,27.65832,-80.39307,11891.53,5248.50,INDIAN RIVER MEDICAL CENTER
6.63,2.21,26.61563,-81.65945,28015.59,5287.24,LEHIGH REGIONAL MEDICAL CENTER
5.46,2.20,27.50001,-81.43962,21999.80,5245.92,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER
7.94,2.33,28.29946,-81.41021,34715.46,5892.14,OSCEOLA REGIONAL MEDICAL CENTER
4.86,2.81,29.64155,-82.34844,18910.92,8337.15,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
6.71,2.42,30.73540,-86.56171,28411.53,6330.35,NORTH OKALOOSA MEDICAL CENTER
5.60,2.32,27.95192,-82.80379,22692.76,5856.28,MORTON PLANT HOSPITAL
10.30,2.82,27.93740,-82.45927,46882.93,8413.60,TAMPA GENERAL HOSPITAL
9.46,2.32,25.96994,-80.14533,42562.28,5832.48,AVENTURA HOSPITAL AND MEDICAL CENTER
4.37,2.20,28.01563,-82.13900,16374.92,5197.92,SOUTH FLORIDA BAPTIST HOSPITAL
5.18,2.35,30.45726,-84.26175,20563.76,5976.07,TALLAHASSEE MEMORIAL HEALTHCARE
6.19,2.24,28.18120,-81.64018,25729.00,5436.45,HEART OF FLORIDA REGIONAL MEDICAL CENTER
5.84,2.60,24.58076,-81.74233,23922.91,7291.73,LOWER KEYS MEDICAL CENTER
4.48,2.51,30.26389,-81.44283,16957.77,6818.31,MAYO CLINIC
4.85,2.42,30.18340,-82.68783,18858.92,6378.00,LAKE CITY MEDICAL CENTER
5.45,2.18,28.06172,-81.95304,21923.04,5117.79,LAKELAND REGIONAL MEDICAL CENTER
6.27,2.22,28.81611,-81.28351,26137.71,5300.59,CENTRAL FLORIDA REGIONAL HOSPITAL
4.79,2.18,26.35875,-80.10203,18529.62,5126.38,BOCA RATON REGIONAL HOSPITAL
6.21,2.41,28.07111,-82.42342,25832.92,6298.14,FLORIDA HOSPITAL TAMPA
6.45,2.17,26.83035,-80.08655,27065.00,5059.83,PALM BEACH GARDENS MEDICAL CENTER
9.88,2.17,30.28793,-81.60103,44679.31,5045.54,MEMORIAL HOSPITAL JACKSONVILLE
8.51,2.34,27.80541,-82.72694,37646.15,5946.62,ST PETERSBURG GENERAL HOSPITAL
11.58,2.72,25.88563,-80.32635,53419.27,7888.07,PALMETTO GENERAL HOSPITAL
9.64,2.18,28.19342,-82.46987,43480.33,5109.60,MEDICAL CENTER OF TRINITY
8.39,2.24,29.66085,-82.41172,37052.14,5411.55,NORTH FLORIDA REGIONAL MEDICAL CENTER
8.93,2.52,25.73195,-80.38580,39831.04,6868.48,KENDALL REGIONAL MEDICAL CENTER
4.96,2.15,28.34805,-82.19963,19405.23,4960.85,PASCO REGIONAL MEDICAL CENTER
7.08,2.11,29.17550,-82.13680,30328.94,4744.13,OCALA REGIONAL MEDICAL CENTER
6.95,2.12,27.48213,-82.62126,29642.80,4792.76,BLAKE MEDICAL CENTER
4.60,2.18,26.52735,-81.83337,17581.11,5103.17,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
10.61,2.12,30.45448,-86.63362,48428.83,4823.72,FORT WALTON BEACH MEDICAL CENTER
8.97,2.21,26.21219,-80.25478,40027.08,5264.50,UNIVERSITY HOSPITAL AND MEDICAL CENTER
9.24,2.20,30.16550,-81.73775,41403.88,5203.23,ORANGE PARK MEDICAL CENTER
7.22,2.23,26.12354,-80.25951,31039.25,5361.81,WESTSIDE REGIONAL MEDICAL CENTER
8.77,2.12,30.51624,-87.21856,38970.00,4813.00,WEST FLORIDA HOSPITAL
3.32,2.22,29.64481,-81.69431,11002.20,5343.05,PUTNAM COMMUNITY MEDICAL CENTER
7.26,2.14,26.98884,-82.09877,31210.82,4908.79,FAWCETT MEMORIAL HOSPITAL
8.79,2.23,27.82545,-82.70122,39075.77,5401.62,NORTHSIDE HOSPITAL
8.00,2.26,27.93259,-82.28759,35028.10,5547.07,BRANDON REGIONAL HOSPITAL
4.79,2.14,26.63958,-81.94164,18537.38,4924.31,CAPE CORAL HOSPITAL
8.30,2.48,27.43392,-80.34350,36563.14,6643.09,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
6.15,2.18,27.91458,-82.80382,25519.78,5107.11,LARGO MEDICAL CENTER
4.67,2.14,28.95195,-82.62421,17921.68,4897.40,SEVEN RIVERS REGIONAL MEDICAL CENTER
4.99,2.20,26.92138,-80.09708,19568.18,5225.12,JUPITER MEDICAL CENTER
5.75,2.24,30.47616,-84.23140,23463.33,5403.00,CAPITAL REGIONAL MEDICAL CENTER
8.75,2.14,28.36128,-82.68883,38875.86,4924.14,REGIONAL MEDICAL CENTER BAYONET POINT
7.68,2.20,26.43709,-80.12728,33374.70,5218.56,DELRAY MEDICAL CENTER
7.46,2.08,27.71350,-82.36512,32253.00,4621.90,SOUTH BAY HOSPITAL
8.37,2.38,27.28861,-80.29431,36930.79,6143.25,ST LUCIE MEDICAL CENTER
8.78,2.08,28.53585,-82.53404,39047.75,4601.00,OAK HILL HOSPITAL
4.58,2.12,28.03957,-82.70875,17482.22,4807.67,MEASE COUNTRYSIDE HOSPITAL
9.10,2.40,26.01394,-80.30980,40676.79,6251.29,MEMORIAL HOSPITAL WEST
7.94,2.27,26.70181,-80.05055,34738.11,5562.58,GOOD SAMARITAN MEDICAL CENTER
8.01,2.24,26.08155,-80.36449,35090.45,5403.09,CLEVELAND CLINIC HOSPITAL
5.30,2.13,28.94952,-81.95843,21174.78,4860.40,VILLAGES REGIONAL HOSPITAL, THE
11.59,2.60,25.72132,-80.27116,53501.25,7260.25,DOCTORS HOSPITAL INC
5.93,2.17,28.24311,-81.30279,24381.17,5055.50,ST CLOUD REGIONAL MEDICAL CENTER
4.84,2.09,30.25377,-81.58270,18799.73,4655.55,ST VINCENT'S MEDICAL CENTER SOUTHSIDE
5.60,2.34,34.78963,-84.98398,22686.08,5940.50,HAMILTON MEDICAL CENTER
3.53,2.16,31.22516,-82.34898,12068.00,5029.75,SATILLA REGIONAL MEDICAL CENTER
6.05,2.20,34.17863,-84.13992,25008.06,5242.65,NORTHSIDE HOSPITAL FORSYTH
3.81,2.38,31.59023,-84.15756,13516.06,6142.35,PHOEBE PUTNEY MEMORIAL HOSPITAL
5.86,3.05,33.79230,-84.32107,24055.57,9573.67,EMORY UNIVERSITY HOSPITAL
3.53,2.19,33.03204,-85.05781,12067.45,5186.27,WEST GEORGIA MEDICAL CENTER
3.23,2.23,33.60237,-83.84809,10526.45,5395.00,NEWTON MEDICAL CENTER
5.84,2.28,32.02825,-81.09977,23919.72,5614.56,CANDLER HOSPITAL
4.33,2.68,33.47096,-81.98176,16186.42,7676.42,UNIVERSITY HOSPITAL
3.95,2.22,34.30335,-83.81737,14219.72,5322.56,NORTHEAST GEORGIA MEDICAL CENTER, INC
6.18,3.00,33.47091,-81.98988,25682.63,9312.00,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS
6.33,2.32,33.96770,-84.55011,26472.40,5857.33,WELLSTAR KENNESTONE HOSPITAL
4.46,2.46,32.03185,-81.09158,16841.80,6545.60,MEMORIAL HEALTH UNIV MED CEN, INC
4.22,2.12,31.98515,-81.15475,15612.92,4795.75,ST JOSEPH'S HOSPITAL - SAVANNAH
4.67,2.29,32.61642,-83.63065,17897.58,5707.84,HOUSTON MEDICAL CENTER
4.40,2.30,33.96117,-83.39832,16528.00,5743.32,ATHENS REGIONAL MEDICAL CENTER
5.74,2.34,32.41483,-81.76990,23399.87,5958.87,EAST GEORGIA REGIONAL MEDICAL CENTER
4.20,2.38,33.78956,-84.28077,15495.60,6170.55,DEKALB MEDICAL CENTER
5.00,2.37,33.76810,-84.38616,19638.88,6093.75,EMORY UNIVERSITY HOSPITAL MIDTOWN
4.92,2.87,33.75205,-84.38272,19217.78,8669.48,GRADY MEMORIAL HOSPITAL
4.84,2.46,33.81003,-84.39568,18787.40,6552.25,PIEDMONT HOSPITAL
3.45,2.15,31.50971,-82.86341,11637.55,4982.00,COFFEE REGIONAL MEDICAL CENTER
5.63,2.44,33.68072,-84.00200,22867.57,6442.50,ROCKDALE MEDICAL CENTER
4.08,2.25,31.47069,-83.50473,14884.33,5474.80,TIFT REGIONAL MEDICAL CENTER
4.99,2.41,32.83041,-83.63476,19559.56,6284.85,MEDICAL CENTER OF CENTRAL GEORGIA
3.70,2.28,30.86250,-83.28630,12911.42,5656.63,SOUTH GEORGIA MEDICAL CENTER
3.53,2.12,32.50679,-84.95933,12053.94,4813.56,ST FRANCIS HOSPITAL, INC
5.01,2.35,33.85638,-84.60446,19670.05,5980.05,WELLSTAR COBB HOSPITAL
6.59,2.29,32.84705,-83.61823,27763.36,5665.64,COLISEUM MEDICAL CENTER
5.04,2.36,33.57843,-84.38897,19820.52,6027.57,SOUTHERN REGIONAL MEDICAL CENTER
5.61,2.19,34.25704,-85.16467,22731.08,5158.73,REDMOND REGIONAL MEDICAL CENTER
6.08,2.19,33.87683,-84.02136,25164.92,5183.23,EMORY EASTSIDE MEDICAL CENTER
3.11,2.12,30.89823,-83.33519,9919.83,4805.50,SMITH NORTHVIEW HOSPITAL
5.17,2.17,33.45252,-84.50697,20483.00,5089.12,PIEDMONT FAYETTE HOSPITAL
6.55,3.05,21.30780,-157.85505,27601.00,9585.37,THE QUEENS MEDICAL CENTER
4.15,2.24,43.61218,-116.19234,15237.58,5410.33,ST LUKES REGIONAL MEDICAL CENTER
6.85,2.36,41.52896,-88.13550,29115.62,6036.32,PROVENA ST JOSEPH MEDICAL CENTER
7.56,2.24,41.91082,-87.84451,32763.50,5420.29,LOYOLA GOTTLIEB MEMORIAL HOSPITAL
5.12,2.34,42.06550,-87.68428,20218.27,5949.04,EVANSTON HOSPITAL
5.32,2.63,39.93563,-91.39833,21245.16,7427.68,BLESSING HOSPITAL
7.38,2.46,42.07012,-88.33180,31864.44,6564.40,SHERMAN HOSPITAL
4.03,2.25,38.52908,-89.11604,14628.00,5465.09,ST MARYS HOSPITAL
3.90,2.15,38.32292,-88.91026,13955.59,4966.76,GOOD SAMARITAN REGIONAL HLTH CENTER
4.76,2.61,41.72636,-87.56727,18360.84,7320.79,ADVOCATE TRINITY HOSPITAL
6.92,2.72,41.89141,-87.77618,29509.93,7893.53,WEST SUBURBAN MEDICAL CENTER
4.80,2.50,42.05624,-87.74012,18576.25,6762.25,SKOKIE HOSPITAL
6.20,2.40,39.80726,-89.64496,25761.82,6230.36,ST JOHNS HOSPITAL
4.76,2.61,41.83195,-87.79266,18357.55,7333.79,MACNEAL  HOSPITAL
5.73,2.20,41.66900,-87.81414,23356.91,5215.75,PALOS COMMUNITY HOSPITAL
4.67,2.25,41.79660,-87.88627,17937.40,5493.13,ADVENTIST LA GRANGE MEMORIAL HOSPITAL
7.45,2.39,40.70200,-89.59222,32224.46,6214.67,SAINT FRANCIS MEDICAL CENTER
